,,○,金属製品製造業（統括）,・住宅の着工が始まるので、これに伴い受注が増加する。
,,○,通信業（営業担当）,・今月は、年度明けということで設備投資をする客が若干多く、このままいけば２、３か月先には、良い流れになっている。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・今の状況は悪いが、仕事はたくさんある。15か月予算、特にゼロ国債関連の工事発注が予定され、順調な着工が期待できる。
,,□,食料品製造業（団体役員）,・加工原料である中国産の安価な原料が増加しており製品価格の競合が激しく製品単価が一段と低下している。企業間の経営体力にも格差があり小企業の倒産が増加している。
,,□,通信業（営業担当）,・通信業界に関しては、依然として投資意欲があるが、全体の景気をみると、先行きへの不安感が広がっているようである。
,,□,金融業（企画担当）,・中小企業に対する特別保証制度が３月末で終了して企業倒産件数も増加している。設備資金も現状のまま低水準で推移するとみられる。
,,□,その他サービス業［建設機械リース］（支店長）,・重機、車輌関係の動きが悪い。また、旭川地域は木材産業が不振で明るいニュースがない。
,,□,その他サービス業［建設機械リース］（従業員）,・設備投資が依然低調で３か月先もこの状態が続く。
,,▲,金属製品製造業（経営者）,・物価がますます低下していくような気配を感じる。道内で状況が良いという話も聞かない。
,,▲,輸送業（支店長）,・取引先の中には金融機関の融資条件が更に悪くなり資金繰りが困難になっているところがある。今後は第二分類の会社が倒産予備軍となるとみられる。製紙業の好調も頭を打ってきている。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・ゴールデンウィークが終わり、農業を含めた一次産業が動き出し、公共事業も継続しているという状況の中で、パート主導ながらも雇用が少し改善される。
,,○,求人情報誌製作会社（編集者）,・５月からのマイラインに伴い関連業種で、募集、出店、新店舗に伴う求人などの動きがみられる。
,,□,求人情報誌製作会社（編集者）,・アルバイトなどの求人は、増加する可能性はあるが、雇用全体の状況が良くなるとは考えにくい。
,,□,新聞社［求人広告］（担当者）,・新規求人数では、営業社員募集件数が若干増加したが、内勤事務系の募集は依然として少ない。
,,□,職業安定所（職員）,・新規求人の対前年度比の増加傾向が続き、就職件数も増加しているが、求職者数は依然として減少していない。
,,□,職業安定所（職員）,・新規求人件数は増加しているが、パートの割合が高く被保険者数は減少傾向にある。
,,□,学校［大学］（就職担当）,・就職状況は非常に悪く、企業の採用枠も増加していない。学生の意識としても、まだ景気は良くなっていないという感じである。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,タクシー運転手,・夜の街に活気が出てきて、人出も多く客待ちの時間が少なくなっている。
,,○,商店街（代表者）,・前年４月が最下点で一進一退が続き、今年に入ってからは前年より好転している。今年の５月から７月が山場であり動向を注意している。
,,○,商店街（代表者）,・今年は猛暑予想であり、夏物の売行きが期待できる。
,,○,一般小売店［書籍］（経営者）,・新年度、新たな体制により店頭商品に期待感が持てる。
,,○,百貨店（売場主任）,・母の日ギフトやブライダルギフトなどに期待している。
,,○,スーパー（店長）,・わずかであるが、特売商品以外の商品も動き出している。
,,○,観光型旅館（経営者）,"・６月の申込が先行して良くなっている。
・東北地方では、アジア、特に台湾からの客が増えているが観光対策が著しく遅れている。"
,,□,一般小売店［雑貨］（企画担当）,・来客数は増えているが、買上価格が低下しており、強弱どちらの指標も出ている。
,,□,一般小売店［カメラ］（店員）,・特別これといった行事もなく、このまま推移する。
,,□,百貨店（広報担当）,"・お中元時期の選挙は強い抑制が働くため影響が大きいが、夏のセールなどが早まり一時的な希望は持てる。
・厳しい状況の中で比較的好調を維持しているのは、輸入ブランド品、婦人靴、化粧品などであるが、紳士服やリビング関連は改善されていない。消費の二極分化と言われており、消費は単純に抑制傾向にあるのではなく、シビアになっている。この業界では、そうしたニーズに迅速に対応できるかで明暗が別れる。"
,,□,スーパー（企画担当）,・競合激化に伴い客単価が低下している。売上を増やすためには集客を上げるしかないが、現状打つ手がない。
,,□,コンビニ（エリア担当）,・単価に動きはなく、季節的なイベント次第で来客数が左右される。
,,□,衣料品専門店（経営者）,・夏物は天候次第であるが、現在の悪い状況から急に景気が回復するとは思えず、この悪い状態が続く。
,,□,家電量販店（店長）,"・天候次第ではあるが、ボーナスが出てみなければ分からない。
・必要な電化製品でも新製品が出なければ購入に結び付かず、厳しい。"
,,□,乗用車販売店（経営者）,・天候的に恵まれた４月の販売からみて、販売計画以上の売行きは期待できない。
,,□,高級レストラン（経営者）,・現在の景気の悪さは、客に金が無いのではなく、多分にマインドによるものである。将来に対する道が開ければ、回復していく。
,,□,一般レストラン（経営者）,・社会情勢からも先がみえず、ストレスを発散するために来客はあると思うが、これまで同様に低単価である。
,,□,一般レストラン（経営者）,"・客単価の低下に歯止めがかかっていない。
・リピーターの回数が減少している。"
,,□,通信会社（社員）,・客への各種提案には新規導入の話はほとんどなく、既存のコスト削減に重点を置かざるを得ない。
,,□,観光名所（職員）,・予約状況や問い合わせ状況から、改善の兆候がみられない。
,,▲,一般小売店［医薬品］（経営者）,・選挙が始まると、景気が悪くなる。
,,▲,百貨店（売場主任）,・カードでの買物が激減している。
,,▲,スーパー（店長）,・チラシ価格競争や一般食料品の主力定番商品の価格引下げが続いており、利益確保ができず一段と厳しくなる。
,,▲,スーパー（経理担当）,・工夫次第で来客数は維持できるが、客単価の下落は歯止めがかけられない。
,,▲,スーパー（店員）,・来客数の減少が続き、共同購入の利用者も減少している。
,,▲,衣料品専門店（店長）,・消費者マインドがデフレモードに入り、小売業は値を下げざるを得ない。これによって客数確保ができるか問題であるが、今のところ手ごたえがない。
,,▲,その他専門店［ガソリンスタンド］（経理担当）,・ガソリンなどの販売価格は落ち着いていたが、セルフスタンドが進出したため周辺スタンドは価格戦略で対抗せざるを得ず、厳しい状況である。
,,▲,観光型ホテル（経営者）,・５月はゴールデンウィークを含め前年並み、６月は10月に続く繁忙期であるが今年の予約状況は２割減。７月は参議院選挙と市長選挙があり見通しが立たない。今後３か月は厳しい状況が予測される。
,,▲,観光型ホテル（スタッフ）,・予約状況など良くない。
,,▲,観光型旅館（経営者）,"・先行きに不安を感じており、金は持っていても旅行や観光を自粛している。
・旅館業界では、潰れるべきところは潰れたが、中堅でも体力の限界に来ている旅館が多くなる。この業界は過去に大きな債務を抱えており、設備産業にとってはデフレの影響が大きく厳しい。"
,,▲,都市型ホテル（スタッフ）,・例年７、８月でも披露宴の予約はあるが、今年は例年の半分である。
,,▲,旅行代理店（従業員）,・５月以降の海外旅行の予約状況が悪い。
,,▲,住宅販売会社（従業員）,・住宅購入者層の40％近くを占めていた40歳台の客が減少し、20台後半から30歳台前半の客や50歳台後半の客が増えているため、総体的に来客数が減少している。
,,×,通信会社（営業担当）,・実質的な値下げにより収益構造が悪化している。
"企業
動向
関連

(東北)",,◎,－,－
,,○,電気機械器具製造業（経営者）,・今が底であり、引き合い状況から７月以降に本格的な回復が見込まれるものの、それまで資金的につなぐのが最大課題である。
,,○,金融業（営業担当）,・実際の資金動向に結び付いてはいないが、設備投資や運転資金などで前向きな企業が増えている。
,,□,食料品製造業（経営者）,・取引先では、商店街の小売店や酒販小売店などの零細小売店で体力を消耗し、今後も今まで同様に閉店が続く。
,,□,出版・印刷業（経理担当）,・印刷の受注価格が低下している中、前年は印刷用紙が値上がりし、今年はインクが値上がりするため収益が圧迫されている。
,,□,電気機械器具製造業（総務担当）,・半導体業界の市場価格回復は秋ごろとみており、３か月先では変わらない。
,,▲,食料品製造業（経営者）,・例年６月から８月は極端な閑散期となるが、今年は従来にない状況になる。
,,▲,建設業（企画担当）,"・活況感のあった一部製造業の設備投資が、大きく後退している。
・住宅投資も底打ち状態であり設備投資が上向く材料が見当たらない。"
,,▲,輸送業（従業員）,・荷主からの値引き要請が厳しい。
,,▲,経営コンサルタント,・ベンチャー企業の資金繰りが悪化し、倒産が増える。
,,×,繊維工業（営業担当）,・秋冬物の展示会を実施しているが、受注が大きく減少しており、売上と利益が悪化する。
,,×,新聞販売店［広告］（店主）,・地元ワカメが安い中国産に押され、売れずに困窮している企業や家庭が多く、新聞の解約が増える。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・前月までの年度末需要で、現在一服感があるが、外資系企業の仙台進出があり、それに伴う派遣依頼が出ている。
,,□,人材派遣会社（社員）,"・雇用は横ばい状態が続いている。
・これ以上の採用中止は労務構成上から続けられない。"
,,□,人材派遣会社（社員）,・派遣社員からアルバイトへの切替えなど企業の人件費低減対策が続いている。
,,□,人材派遣会社（社員）,・派遣業界のニーズに変わりないが、同じパイの奪い合いとなっており、市場そのものに変化はない。
,,▲,職業安定所（職員）,・前年比で増加してきた求人数の伸びが止まり、増加する要素がみつからない。
,,▲,職業安定所（職員）,・当所管内の求人は９年から10年ほど前の高い水準に回復しているが、反面人員整理がかつてないほどの規模で行われつつあり、厳しい状況である。
,,▲,職業安定所（職員）,"・事業所閉鎖や解雇者の発生で、失業期間が長期化し求職者の増加が見込まれる。
・建設業を中心に先行きを不安視する事業所が多く、今までのような大量求人は期待できない。"
,,▲,職業安定所（職員）,"・雇用保険受給資格者の決定件数が前年比で30％増加している。
・企業整理による解雇者数が38％増加している。"
,,▲,職業安定所（職員）,・新規求人が減少に転じたことや、来月中旬に新潟第３位の銀行が営業譲渡することにより大量の離職者が発生するため、雇用情勢は予断を許さない状況である。
,,▲,職業安定所（職員）,・輸出不振の製造業や消費低迷の小売業でリストラが進む。
,,×,－,－
,,,,
　３．北関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,－,－
,,○,衣料品専門店（販売担当）,・前月に比べて、今月は買物に対する客の態度が良くなってきている。周りの状況を考えても今後良くなっていく。
,,○,一般レストラン（店長）,・客は単価の低い商品に集中していたが、高額商品にも若干流れてきている。
,,○,通信会社（営業主任）,・ＣＡＴＶ、インターネット、ブロードバンドなどの言葉が世間に出るようになって、需要が多くなっている。
,,○,通信会社（社員）,・携帯電話の販売数が伸びており、今後も増加傾向が続く。
,,○,住宅販売会社（経営者）,・広告等への反応が良く、来客数が通常より20％増加している。
,,□,商店街（代表者）,・イベントでは人出はあるが、単価の低い商品だけが売れ、高額商品は売れない。
,,□,百貨店（販売促進担当）,・売上動向のバロメーターである食品の売上が減少気味である。
,,□,コンビニ（店長）,・客は生活に困っているわけではなく、よほど欲しい物がない限り、購買意欲がわかない。
,,□,乗用車販売店（経営者）,"・新型車の登場という明るい材料はあるものの、それだけではこの先明るさは長く続かない。
・イベントを展開しても経費がかかるだけで、自らの首を絞めることになる。"
,,□,住関連専門店（店長）,・商圏内は店舗過剰気味で、この状況が変わる要素はない。
,,□,競輪場（職員）,・本場開催、場外開催ともに売上が減少している。
,,□,美容室（経営者）,・客は少しでも生活を節約するムードであり、来店間隔も拡大している。
,,□,設計事務所（所長）,・仕事量はあるが、収入増に結び付かない。
,,▲,商店街（代表者）,・来客数は減少している。来店しても見るだけ、覗くだけの客がほとんどで、実際に買物する客は随分減っている。
,,▲,スナック（経営者）,・先行きに不安感、不透明感がある。
,,▲,旅行代理店（従業員）,・例年と比べ、予約が非常に遅く、単価が低下している上、30名のグループ予約の予定が実際は20名になるという厳しい状況である。
,,▲,設計事務所（所長）,・前年度の決算では、売上は多少減少した程度だが、利益が出ず、仕事はあるが、利益が少ない状態が続いている。
,,×,－,－
"企業
動向
関連

(北関東)",,◎,－,－
,,○,その他サービス業［情報サービス］（経営者）,"・受注量が増加しており、納期調整がつかず、開発が間に合わない状態が続いている。
・協力会社も仕事量が一杯で、なかなかこなせない。"
,,□,新聞販売店［広告］（総務担当）,・取引先のレジャー施設、ホテル関係の話では、値下げをしても来客数は前年水準に達せず、若者の利用が減少し、食事もコンビニ等からの持込みですませている客が多い。
,,▲,建設業（経営者）,・民間、官公需とも減少傾向にあり、増加する見込みがない。
,,▲,金融業（融資担当）,・客から給料が減るという話を聞く。今後、消費の切り詰め等で支出も減少するとみられる。
,,×,輸送用機械器具製造業（総務担当）,・３か月先の受注予定は、前年比５％の売上減少となっている。コストダウンも響いてくるので、さらに悪くなる。
"雇用
関連

(北関東)",,◎,－,－
,,○,学校［短期大学］（就職担当）,・中堅企業からの来年３月の卒業生あて求人票が、例年と比較して増加している。求人票の出足も早く、求人数も増えている。
,,□,人材派遣会社（経営者）,・建設業や流通業など不況業種と言われる分野を除けば、世間で言われるほど景気は落ち込んでいない。派遣に対する求人需要は、引き続き堅調に推移している。
,,□,求人情報誌製作会社（経営者）,・発注状況、仕事状況に、明るい要素がみられない。
,,▲,職業安定所（職員）,・地域の大手企業で再編整理を実施する予定があり、その影響で求職者の増加が見込まれる。
,,×,－,－
,,,,
　４．南関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,＊,＊
,,○,商店街（代表者）,・小売店側の必死の販売促進努力に客が反応するようになっている。
,,○,スーパー（店長）,・今まで我慢していた必要な物、ぜいたくな物を少しずつ購入するようになっている。
,,○,都市型ホテル（スタッフ）,・客単価が徐々に上昇しつつあり、値下げ競争が底を打った感がある。
,,○,旅行代理店（従業員）,・宿泊申込が比較的顕著に増加している。
,,○,旅行代理店（従業員）,・個人客からの旅行パンフレットの問い合わせ等が非常に多いため、今後の申込が期待できる。
,,○,通信会社（営業担当）,・客の様子をみると、ケーブルテレビ放送、インターネットサービスへの需要は底固い。
,,○,住宅販売会社（従業員）,・住宅金融公庫の受付開始により業界全体の物件供給が活発になるほか、ゴールデンウィークのキャンペーン効果により契約数は増加する。
,,□,一般小売店［靴・履物］（店長）,・客単価、商品単価に下げ止まりの動きがみられる。
,,□,一般小売店［文房具］（経営者）,・客は安売りに殺到し、その補充程度にしか小売店に注文しないので、決して良くならない。
,,□,百貨店（売場主任）,・セールにより来客数と売上は増加しているが、依然として低価格志向が続き、定価商品には動きがない。
,,□,百貨店（営業企画担当）,・雑貨、食料品の売上は好調であるが、主力の紳士服、婦人服の売上が低迷している。
,,□,百貨店（企画担当）,・購買点数は増加しているものの、買上単価が低下している状況をみると、購買に対する消費者の目は依然厳しく、慎重な姿勢は今後も続く。
,,□,百貨店（売場主任）,・高額品の動きが悪く、客単価の低い状況が改善されない限り、景気の回復は望めない。
,,□,百貨店（広報担当）,・営業日数の拡大等が売上増加につながらない。雑貨は堅調に推移しているが、主力のファッション売上が増加する傾向にない。
,,□,スーパー（経営者）,・客は予算の枠内で買物をしており、買上点数が増加しない。
,,□,スーパー（店長）,・来客数の減少、客単価の低下など、厳しい状況は変わらない。
,,□,コンビニ（店長）,・近所にコンビニがオープンする一方、酒販店が休業に入るため、売上は変わらない。
,,□,衣料品専門店（店長）,・来客数は横ばい、あるいは減少傾向のまま推移する。
,,□,家電量販店（店長）,・他の商品を勧めても買い求める客は少なく、まとめ買いによる値引き要求も多く、利益を圧迫している。
,,□,乗用車販売店（営業担当）,・新型モデルの発売予定がない。
,,□,その他専門店［眼鏡］（店員）,・依然として低価格志向が強い。新製品全体でもカジュアル化したフレームが多く、価格もリーズナブルで代わり映えしないため、客の購入につながらない。
,,□,一般レストラン（店長）,・客のお金の使い方をみると、倹約して飲食している。
,,□,一般レストラン（経営者）,・大衆の食事の値下げ競争が激しく、厳しい状況は変わらない。
,,□,旅行代理店（従業員）,・店頭や外回り営業の受注状況は対前年並みで、今後も変わらない。
,,□,通信会社（総務担当）,・景気の先行きにまだ不透明感があるので、消費に関してシビアな状況はあまり変わらない。
,,□,その他レジャー施設［アミューズメント］（職員）,・10日間の休業後にもかかわらず、客の需要はあまりなく、今後も改善の期待はできない。
,,□,住宅販売会社（従業員）,・住宅展示場への来場者数は相変わらず前年を下回っており、受付中の住宅金融公庫の申込件数も思わしくない。
,,□,住宅販売会社（経営者）,・広告に対する客の反応が悪く、潜在需要がつかみにくい。
,,▲,商店街（代表者）,・店の前を通る消費者は若干減少しており、来店しても販売まで結び付かないケースが増加している。
,,▲,一般小売店［ＣＤ］（営業担当）,・商品価格の低下、競合店との価格競争もあり、売上はやや減少する。
,,▲,一般小売店［パン］（従業員）,・週末のファミリー層の来客が減少しているので、２、３か月先もそれほど期待できない。
,,▲,百貨店（副店長）,・低価格志向が目立ち、特にアクセサリー関係の動きが非常に悪くなっている。
,,▲,コンビニ（経営者）,・このまま少しずつ来客数が減少する。
,,▲,家電量販店（店員）,・安売り店等への一極集中が更に強まる。
,,▲,住関連専門店（統括）,・予約件数の減少は止まることがなく、２、３か月後の受注減少も避けられない。
,,▲,高級レストラン（支配人）,・この先の予約状況をみても、全体的に今月以上に厳しくなる。
,,▲,都市型ホテル（スタッフ）,・宴会等の予約状況が良くない。
,,▲,その他サービス［学習塾］（経営者）,・教育の価値観の変化で、塾の需要が減少している。
,,×,スナック（経営者）,・１か月のうちで客のない日が多くなっている。
"企業
動向
関連

(南関東)",,◎,－,－
,,○,不動産業（総務担当）,・テナントの業種の好不況により景気に対する見方に温度差があるものの、新内閣に対する期待の声は多い。
,,□,プラスチック製品製造業（経営者）,・受注量、販売量ともに増加する見込みが全くない。
,,□,金属製品製造業（総務担当）,・受注量が伸び悩んでいる。
,,□,輸送業（支店長）,・現在の売上や今後の予定をみると、さほど現在と変わらない。
,,□,その他サービス業［情報サービス］（従業員）,・情報通信関係の設備投資に関する契約がなかなか成立せず、先行きに明るさがみられない。
,,□,その他サービス業［廃棄物処理］（経営者）,・数か月後の仕入単価の上昇が確実で、客先の動向にも不透明感がかなり根強い。
,,▲,繊維工業（経営者）,・夏物の受注終了後の見通しが全く立っていないので、やや悪くなる。
,,▲,電気機械器具製造業（経営者）,・現状では新規の商談がない。
,,▲,輸送業（営業担当）,・仕事量増加のきっかけが見当たらない。
,,▲,金融業（渉外担当）,"・金利の先行き不透明感が強く、取引先は設備投資を手控えている。
・今後も商品単価が低下するのではないかと、取引先が不安を感じている。"
,,▲,不動産業（経営者）,・地価や賃料が依然として低下している。
,,▲,広告代理店（従業員）,・必要性の低いものは印刷の発注を控えたり、自分で作成するなど、個人や小企業向けの印刷物は減少傾向にある。
,,×,一般機械器具製造業（経営者）,・タイに工場を有する得意先に、国内生産の単価がタイで生産する単価より高ければ、タイの工場に発注するとの申出がきている。
"雇用
関連

(南関東)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・消費動向に少し動きがみられる割には、求人依頼が伸びていない。商社の新入社員が売場に立ち、販売員の依頼を行わないことが理由である。
,,□,職業安定所（職員）,・重工長大型産業のリストラは一段落したが、家電関係、特に箱物のリストラが始まっている。
,,□,学校［専門学校］（教務担当）,・コンピュータのＳＥ、プログラマーの求人は多いが、他の職種では変わらない。
,,▲,人材派遣会社（社員）,"・大企業の中に、いまだ組織の見直しやリストラを実施している企業がある。
・企業は欠員補充を考えず、業務の改革や現有戦力での対応を求めている。"
,,▲,求人情報誌製作会社（営業担当）,・短期の人材募集が多く、求人広告の長期契約を結ぶところが少ない。
,,▲,職業安定所（職員）,"・情報関連産業からの求人数の伸びに、かつてほどの力強さがない。
・従来型産業からの求人の動向に目立った動きはなく、引き続き人員削減、業務のアウトソーシング、業態転換等の事業再構築への取組を進めるものとみられる。
・新規求職者に占める非自発的離職者の割合が高水準で推移している。"
,,×,－,－
,,,,
　５．東海,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東海)",,◎,＊,＊
,,○,スーパー（総務担当）,・来客数がやや増加傾向にある。
,,○,コンビニ（エリア担当）,・売上、来客数が前年をかなり上回る日が増加してきている。
,,○,衣料品専門店（企画担当）,・同業の各小売店が進める販売戦略の見直し効果が期待でき、既に一部の店舗では効果が現れ始めている。
,,○,家電量販店（店員）,・家電リサイクル法施行前の駆け込み需要の反動による売上減少は、次第に収まりつつある。
,,○,乗用車販売店（従業員）,・高額商品が少しずつ売れるようになってきている。
,,○,旅行代理店（従業員）,"・大阪や東京で大型レジャー施設のオープンもあり、個人や法人の旅行意欲が戻りつつある。
・法人の海外視察や社員への報償旅行が復活しつつある。"
,,□,商店街（代表者）,・季節商材に動きがなく、自家消費用の商品が売れていない。
,,□,商店街（代表者）,・低価格商品が好まれる傾向が続く。
,,□,百貨店（企画担当）,・来客数は前年を上回ってきているが、客単価の大幅低下はカバーできておらず、前年の売上に届かない傾向が続く。
,,□,百貨店（企画担当）,・高額ブランド品はこれからも好調であるが、日用品は低価格品が好まれる傾向が続く。
,,□,スーパー（店長）,・客は特売に殺到するなど、依然として低価格商品を求める傾向が強い。
,,□,スーパー（店員）,・特に平日は目玉商品のある競合店に客が流れており、来客数の減少傾向は続く。
,,□,コンビニ（エリア担当）,・売上が前年割れする店舗割合は約52％と、横ばい状態である。
,,□,コンビニ（エリア担当）,・値引きキャンペーン商品から購買されていくなど、低価格志向は続く。
,,□,家電量販店（店長）,・来客数の増加や客単価の上昇は特にみられない。付加価値のある商品よりも、安い価格帯で実用性のある商品が中心である。
,,□,乗用車販売店（従業員）,・低価格志向が続いているが、価格を下げながら客を多く呼び込むことにより、売上を維持していく。
,,□,住関連専門店（店員）,・安ければ売れており、客単価としては下げ止まっているため、売上は現状の水準で推移する。
,,□,高級レストラン（スタッフ）,・誕生日や結婚記念日等、イベント向けの販売促進を企画しており、現状を維持する。
,,□,都市型ホテル（スタッフ）,・披露宴の予約が少なく、今後は企業研修の利用も見込めないため、厳しい状況が続く。
,,□,タクシー運転手,・病院への利用客は増加しているが、それ以外の法人、個人客がなかなか戻ってこない。
,,□,テーマパーク（職員）,・客の園内での過ごし方や買物状況に変化がない。
,,□,パチンコ店（経営者）,・客の可処分所得が増加していないため、これ以上の売上増加は困難であるが、これ以上の低迷も考えられない。
,,□,その他サービス［パチンコ機器製造販売］（エリア担当）,・来客数は増加傾向であるが、客単価が低下しているため、売上は前年並みである。
,,□,設計事務所（職員）,・今の仕事量からみて、好転の兆しはみられない。
,,▲,一般小売店［惣菜］（営業担当）,・普段の買物のみならず、お中元等贈答を手控える傾向も続いている。
,,▲,百貨店（企画担当）,・季節商材に目立ったヒット商品がない。
,,▲,コンビニ（店長）,・個人客だけでなく法人客も、ディスカウント店で購入している。
,,▲,通信会社（社員）,・マイライン開始の影響で、通話料収入は確実に減少する。
,,▲,テーマパーク（職員）,・電話による問い合わせ時に個々の遊具の利用料金まで尋ねる客や、遊具に子供のみ乗せて親は乗らないケースが増えており、客単価は低下し続ける。
,,▲,ゴルフ場（経営者）,"・３か月先の予約は前年同月比を下回っている。
・ゴルフクラブなどの購入も最近は減少している。"
,,▲,設計事務所（職員）,・現在の仕事状況でみると、これ以上悪くなることはあり得ないほど悪くなっている。
,,×,設計事務所（経営者）,・公共事業が期待できず、民間の設備投資も圧縮されている。
"企業
動向
関連

(東海)",,◎,電気機械器具製造業（営業担当）,・情報インフラ整備関連の物件が大幅に見込める。
,,○,＊,＊
,,□,建設業（企画担当）,・仮に工事量が増加しても、コストダウン競争が激しくなるだけで変わらない。
,,□,新聞販売店［広告］（店主）,・チラシ広告はかなり増加しているが、需要が見込めないため、売上に反映されていない。
,,□,税理士,・個人事業主から税理士の顧問料引下げを依頼されるケースが目立ってきている。
,,▲,化学工業（営業担当）,・仕事量が減少している。
,,▲,経営コンサルタント,・住宅着工件数が落ち込んでくる。
,,×,＊,＊
"雇用
関連

(東海)",,◎,－,－
,,○,人材派遣会社（社員）,・正社員の採用は手控えられているが、即戦力のある派遣社員の採用は増加している。
,,○,学校［大学］（就職担当）,・ＩＴ関連業種や機械、自動車、造船、マスコミ、流通関連での採用増加がみられ、事務系の採用もやや増加している。
,,□,人材派遣会社（社員）,・新卒の採用件数は増えてきているが、内容、条件は厳しい。
