,,▲,通信会社（企画担当）,・携帯電話は若年層、ミドル層で相当普及しているが、ローティーンや主婦層、シニア層等の新規の獲得が難しくなっている。また、通話量も減少しており、将来の景気の悪い要因になる。
,,▲,美容室（経営者）,・商店街で廃業する店が出てきており、これが今後の売上にも影響が出そうな気がする。
,,×,スーパー（店長）,・破綻した地元信用組合の受皿が不透明であり、中小企業の倒産が引き続き多発する。
,,×,スナック（経営者）,・来客数が減少している。
,,×,旅行代理店（従業員）,・旅行の予約状況が、ここ数年来経験したことがない程度に悪化している。
,,×,設計事務所（所長）,・現状において非常に厳しい受注見込みであり、明るい話題がない北海道で今後受注が増加するという予想を立てられない。
,,×,住宅販売会社（従業員）,・住宅用土地価格の低下や、仕事等の先行き不安等で、長期ローンを組んで住宅や不動産を買う意欲が出てくる気配がない。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,その他サービス業［建設機械レンタル］（総務担当）,・機械の動きが活発になってきており、公共工事の対前年発注指数もやや上昇傾向にある。
,,□,食料品製造業（経営者）,・価格競争が厳しく、１回当たりの受注量も減少している。
,,□,通信業（営業担当）,・ＩＴ化が叫ばれるなかで、システム再構築、イントラネット等にそろそろ取り組もうとする客も出てきている。ただし、どの業種も総じて売上が低調であり、システム投資に回せる余力は少ないという話を聞くので楽観できない。
,,□,その他企業［コンベンション担当］（従業員）,・売上を維持することが精一杯である。
,,▲,金融業（企画担当）,・構造改革が具体化する時期であり、経営者のマインドが更に冷え込むと予想される。また、業種を問わず、過当競争、それに伴う価格競争が激化しており、人員の抑制傾向も強く、前向きの投資が乏しくなる。
,,▲,その他サービス業［システムハウス］（経営者）,・同業の大手企業の受注状況が単価、量ともに厳しくなってきている。
,,×,輸送業（支店長）,・年度始めに計画された建築物件も参議院選挙後は、無期延期となっている物件が多発している。このため、道内の建築関連メーカーは道外の採算割れの物件も受注している。また、取引先からの情報によると、金融機関で貸し渋りや資金の引上げも一部で進んでおり、９、10月にかけて金融不安が増大する。
,,×,司法書士,・地元信用組合が破綻し、新しい信用組合設立も不調であり、資金繰りに困る企業が増加している。
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・周囲で閉鎖した企業、来年の新卒者を採用しない企業が増加している。
,,□,求人情報誌製作会社（編集者）,・季節要因となる農業を除くと、パート、臨時職員、アルバイト等の需要は変化なく推移する。
,,□,学校［大学］（就職担当）,・学生の就職活動の状況からみて、例年と変わらない。
,,▲,求人情報誌製作会社（編集者）,・建設業、製造業、卸売業、運輸業の業績悪化が、小売業、飲食業、サービス業等の動きにマイナスに影響する可能性が十分あり、全般的に悪化していく。
,,×,新聞社［求人広告］（担当者）,・構造改革の進展により、土木・建設業を中心に厳しい状況になる。
,,×,職業安定所（職員）,・公共事業の減少や建設単価の低下等により、土木・建設業界で合理化の検討をしている企業が増加している。また、在職求職者の増加が著しい。
,,,,
　２．東北,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,百貨店（売場担当）,・これから秋に向け、百貨店では催事関係や秋物の売れ筋商品をアピールして店頭に並べる計画であるため、来客数の増加が見込まれ、売上の増加も期待できる。
,,○,乗用車販売店（経営者）,・年末にかけ新型車が発売予定であり、後期に向けて販売戦略を検討中である。
,,○,都市型ホテル（スタッフ）,・選挙やワールドゲームズが終了したので、一般客がもっと気軽に来館してくれると期待している。
,,○,通信会社（営業担当）,・契約数が増加しつつあり、また経費削減の効果が浸透してきている。
,,□,商店街（代表者）,・これから年末にかけ各種イベントがあり、景気が悪くなるとは考えられないが、極端に良くなるともいえない。
,,□,百貨店（売場主任）,・店の売上が減少し、経費削減のためチラシの折込回数を減らし、店としては悪循環に向かっているが、客の動きに期待が持てるため、差引き変わらない。
,,□,百貨店（広報担当）,・最近は好調な月と不調な月の波があり、月によって消費傾向にバラツキが出ているため、８月が若干の回復基調であるとしても、持続性には疑問が残る。
,,□,スーパー（経営者）,・現在、自社でも店舗の縮小や人員の削減を行っているが、まだまだ、厳しい状況に変わりはない。
,,□,スーパー（店長）,・目玉商品しか動かない状況が続いている。客の買い回りは今後も続くので、客単価や店単価が上昇する見込みはない。
,,□,スーパー（店長）,・お盆は年末に次ぐ繁忙期であるにもかかわらず不発で、客の財布のひもはかなり締まっている。
,,□,衣料品専門店（店長）,・主力商品として扱っているスーツは、経済状況や世情の変化により購買人口の増加が見込めない。
,,□,家電量販店（店長）,"・客の購入予算が低くなっており、冬のボーナス払いやカードの分割払いなどが増えている。
・購入動機も今まで使っていた電化製品が壊れて、仕方なしにという場合が多い。"
,,□,その他専門店［家電］（経営者）,"・情報家電の単価が低い。
・買換え需要は期待できるものの、客の態度が慎重過ぎて、売上増に結び付かない。"
,,□,一般レストラン（スタッフ）,・ここ数か月の傾向として、来客数は確保しているものの単価が下落しており売上が増えない。
,,□,都市型ホテル（経営者）,・８月末から国体が始まるため関連業界は忙しくなるが、国体を除いた受注関係は悪くなっており、差引き変わらない。
,,□,都市型ホテル（スタッフ）,・ＤＭ発行やチラシの枚数を多くしているが、回収状況や客の反応は今一つである。いろいろな手段で集客を図っているものの状況は変わっていない。
,,▲,百貨店（売場主任）,"・２、３か月後に大きなイベントの開催を予定しているが、客の買上単価が非常に低い。
・売場での大口ギフトの減少がこれからも続き、客のシビアな買い方が定着している。"
,,▲,スーパー（企画担当）,・市内の同業他社の閉店が相次いでいる。利益を削って売上を確保する取組にも限界があり、低価格に追随ができず来客数の確保が困難になっていく。
,,▲,衣料品専門店（店長）,・競合他社に単価を下げる動きがあるため、当社も追随していかなければない。来客数が増えない時期に単価を更に下げれば、売上が厳しくなる。
,,▲,乗用車販売店（経営者）,・法定点検、車検に関しては受注数が減少し単価も低下している。これを補う臨時整備もできるだけ控える客の行動は年末まで続く。
,,▲,乗用車販売店（営業担当）,"・県内では大手進出企業の工場閉鎖並びに撤退が相次ぎ、夏のボーナスの支給状況も悪い。全般的ムードが悪いためか、客の車輌買い控えが発生している。
・車両の買換えサイクルが長期化しつつあり、また、新車から中古車への客の移行が目立ってきている。
・低価格の新型車やミニバンはある程度好調であるが、新型車効果の期間が短くなっている。"
,,▲,住関連専門店（経営者）,・客が欲しい商品をみつけて買おうかどうか迷っていても、接客しているうちに、結局、前に買った物で間に合わせることにし、販売につながらないケースが多い。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・低価格のセルフスタンド出店の影響により、価格競争に歯止めがかからず、マージンの圧縮が続いている。
,,▲,その他専門店［ガソリンスタンド］（経理担当）,・ガソリンではほとんど利益が出ないため、洗車や車検に力を入れている。個人の現金客のカード利用が増加して店の現金が減少し、法人客も節約志向が強く売上が伸び悩んでいる。
,,▲,高級レストラン（経営者）,・厳しい状況ではあるが競争相手の倒産などにより、多少は来客がある。
,,▲,一般レストラン（経営者）,・低価格に歯止めがかかったように思っていたが、牛丼店を始めコンビニやファミリーレストランが単価を下げてきており脅威である。
,,▲,観光型ホテル（経営者）,"・予約数では前年同様であるが、家族連れの割合が高く、館内消費などが望めない。
・観光地の大型ホテルは、団体客が入らなければどうにもならない。"
,,▲,通信会社（営業担当）,・安くないと客に選んでもらえない状況が続いており、今後も更にそういう動きが強まる。
,,▲,住宅販売会社（従業員）,・融資が受けられず、建築をあきらめる客が出てきている。
,,×,スーパー（総務担当）,・電気機械器具製造業でのリストラが始まっており、９月以降は更に失業者の増加が予想され、その影響は間違いなく小売業にも及ぶ。
,,×,衣料品専門店（経営者）,・ビジネス関係のスーツ等を作る顧客がほとんどの割合を占めているが、新しく買うよりリフォームする傾向が増えている。
,,×,その他飲食［そば］（経営者）,"・前年末にかけ、近隣の貸しビルのテナントが撤退し、活気がなくなった時期があり、現在それと同じような状況になっている。オフィスビルの空き部屋はあまり目立たないが、リストラが進んでいるという話をよく聞く。
・周辺ではコンビニが出店したり、小さな商店が撤退したりと、街全体の出退店の動きが激しく、来客数の減少は当店に限らず全ての商店についていえる。"
,,×,旅行代理店（従業員）,・秋に地元で国体が開催されるが、旅行シーズン中の地元開催であり、旅行代理店にとっては販売増には結び付かず、むしろ縮小気味となる。
,,×,タクシー運転手,"・３時間も空車で走る事もある。
・タクシーチケット利用者も激減している。"
,,×,競輪場（職員）,・競輪の客層の多くが、年金受給者であることから、来客数の自然減が見込まれる。
,,×,住宅販売会社（従業員）,・建売住宅の販売会を開催したが、年収、自己資金が十分な客の来場が少なく、この傾向は今後２、３か月続く。
"企業
動向
関連

(東北)",,◎,－,－
,,○,輸送業（従業員）,・国体により一時的でも、売上増が見込まれる。
,,□,農林水産業（従業者）,・農産物の収穫量は変わらないが、販売価格が低下し、収入が減少するため、設備投資が困難である。
,,□,電気機械器具製造業（総務担当）,・設備投資の見直しなど損益対策を行っているが、３か月先に効果が出るとは思えず、現状維持になる。
,,□,金融業（営業担当）,・取引先の資金需要の動向をみると、運転資金、設備資金ともに極めて慎重であり、停滞は当分続く。
,,□,その他企業［企画業］（従業員）,・定期受注物件であっても納入価格に対する値引要請が一段と強まり、安定収入が期待できない状況が続く。
,,▲,電気機械器具製造業（従業員）,・夏までに受注できると思われていた案件が、ほとんど秋以降にずれ込み、しかもめどがついていない。
,,▲,建設業（従業員）,"・公共事業が前年比マイナス10％である。小口発注の場合は地元の入札業者の枠が下方へ広がり競争が激化している。
・民間は需要低迷で設備投資を縮小しているため、今期の入札は前年比で20％近く減少する見通しである。"
,,×,一般機械器具製造業（経理担当）,"・為替が一時よりも円高で推移しているため、収益の柱であった輸出品の採算が悪化している。
・携帯電話向け部品の生産調整が長期化する見通しである。"
,,×,電気機械器具製造業（経営者）,・先の見通しが全く読めない状況のなか、取引先でかなりのリストラを始めている。かつてはアウトソーシングで製造していたパーツ等を、自社で抱え込んでいた余剰人員で製造するようになってきている。
,,×,電気機械器具製造業（企画担当）,・メーカーが操業度を大幅に縮小してきているので、先行きは極端な悪化が予想される。
,,×,輸送業（従業員）,・東北地域のＩＴ関連企業の工場閉鎖や生産の海外シフトが増加しており、今後ますます輸出の荷動きが鈍る。
"雇用
関連

(東北)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・スポーツクラブやアミューズメント施設のオープンに伴う求人などまとまった受注はあるが、既存企業の事務所の縮小などが多い。受注は減少しているわけではないが、楽観はできない。
,,□,人材派遣会社（社員）,・人員の削減を検討している企業が多く、派遣契約の更新をしない場合が増えてきているため、新規オーダーを取っても、現状維持がやっとである。
,,▲,人材派遣会社（社員）,・２、３か月先に派遣契約を打ち切るという話が多く、逆に２、３か月先の新規契約の話はほとんどない。
,,▲,職業安定所（職員）,"・常用の新規求人数が少なく、臨時やパートの新規求人数が増えている。
・企業整理による解雇人員が増加している。"
,,×,職業安定所（職員）,・求人数が新規、有効ともに連続して減少しており、特に電気機械器具製造業、精密機械器具製造業の求人数が前年比で70～90％の大幅下落である。
,,,,
　３．北関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,＊,＊
,,○,百貨店（販売促進担当）,・各部門の企画、販売体制を強化しており、９月以降には効果が出て、売上は若干上向く。
,,□,百貨店（販売促進担当）,・関連商品を勧めても、客は必要以上の商品購入はせず、財布のひもが固い。
,,□,百貨店（販売促進担当）,・来客数、客単価、売上伸び率等に変化はない。
,,□,スーパー（管理担当）,・ヒット商品がなく、客単価も低下傾向にある。来客数は前年維持である。
,,□,衣料品専門店（店長）,・秋冬の商品においても、価格低下や買上客数の減少が続き、悪い状況で変わらない。
,,□,衣料品専門店（統括）,・イベントや催物を行う計画であるが、街に人出が少なく、集客につながらない。
,,□,衣料品専門店（販売担当）,・通常であれば、秋の立ち上がりで売上は若干上向くが、客に活気がなく、ファッションを自分で取り込む感じではない。
,,□,乗用車販売店（経営者）,・イベントで集客はできるが、販売につながるとは言い切れない。
,,□,乗用車販売店（従業員）,・モーターショーの開催により、新型車に対する興味は盛り上がるが、購買にはつながらず、客の慎重さは続く。
,,□,自動車備品販売店（経営者）,・客は無料のオイル交換には来るが、財布のひもが固く、他の商品は購入しない。
,,□,その他専門店［ガソリンスタンド］（従業員）,・法人需要が回復しないと、販売量は増加しない。
,,□,旅行代理店（従業員）,・受注量、来客数、客の様子、他社の動きに変化がない。単価も現在の低価格のまま推移するので、競争は依然として激しい。
,,□,旅行代理店（従業員）,・前年の先行受注と比較すると、申込時期は遅くなっているが、受注量は前年並みで推移している。
,,□,通信会社（社員）,・携帯電話の販売数の伸びがそれほど期待できず、１契約当たりの通話料収入は減少する。
,,□,ゴルフ場（営業企画担当）,・秋のゴルフシーズンで入場者は増加するが、客単価が低下しているため、ますます厳しくなる。
,,□,その他サービス［自動車整備業］（経営者）,・客の財布のひもが固くなってきており、最低限の修理で車は走れば良いという雰囲気が強い。
,,□,設計事務所（所長）,・設計事務所を始めて26年になるが、これほど悪い状況は初めてである。
,,□,設計事務所（所長）,・受注につながる具体的な話や問い合わせが少ない。
,,▲,商店街（代表者）,・中心街の人通りは、土日でもなかなか増えない。このまま客の少ない状況が続く。
,,▲,商店街（代表者）,・商店街に人があまりいないため、来店した客が驚いて、どうなっているのかと聞かれる始末である。
,,▲,一般小売店［青果］（店長）,・単価の張る商品の動きは鈍い。
,,▲,百貨店（企画担当）,・来客数に変動はないが、売上が伸びない。客は必要最小限の買物にとどめている。
,,▲,スーパー（経営者）,・チラシの特売品掲載比が高くなっており、利益が減少している。
,,▲,コンビニ（店長）,・来客数、客単価ともに落ち込んでいる。台風の季節となり、１年を通じて、ますます来客数が減少する。
,,▲,衣料品専門店（経営者）,・１年を通じて最も販売が増加するシーズンとなるが、夏の状況から来客数、販売数量ともに期待できない。
,,▲,一般レストラン（業務担当）,・予約は、前年比で５～10％程度下回っている。
,,▲,一般レストラン（経営者）,・来客数は、県外客、地元客ともに減少傾向にある。
,,▲,都市型ホテル（スタッフ）,・他店の新規出店もあり、婚礼、宴会の予約の入込が悪い。
,,▲,タクシー（経営者）,・夏休みの人出が悪く、盆時期も売上が低下しているため、このままいくと９月以降やや悪くなる。
,,▲,タクシー運転手,・駅に家族を迎えにくる車が増加している。深夜11時を過ぎると、以前は２、３台であった迎えの車が、今は20～30台待機している。タクシーの仕事は減る一方である。
,,▲,遊園地（職員）,・競合他社のオープンに伴い、業況はやや悪化する。
,,▲,その他サービス［自動車整備業］（事務長）,・客の町工場経営者が、経費削減のため、所有する11台の車輌のうち５台を廃車にする。
,,▲,住宅販売会社（経営者）,・モデルハウスやイベントへの来場者数は減少しており、今後もこの傾向が続く。
,,×,一般小売店［金物］（経営者）,・取引先や地元のＩＴ関連企業の廃業、倒産の動きが出てきている。
,,×,コンビニ（店長）,・客は商品ごとに店を選別しており、商品に対するコスト意識が高くなっている。
,,×,高級レストラン（経営者）,・同業者の状況、仕入先の倒産から考えて、悪くなる。
,,×,一般レストラン（店長）,・客に聞くと、リストラやボーナスカットなどの話が出ており、これから先も厳しくなる。
,,×,スナック（経営者）,・回復の兆しがみえず、状況は相当に深刻である。これほどひどい状況は初めてである。
,,×,観光型ホテル（スタッフ）,・ビジネス客が減少している。
,,×,都市型ホテル（スタッフ）,・客の業況は悪く、宿泊、会議、懇親会の全ての部門で、業績が低下しつつある。
,,×,ゴルフ場（支配人）,・取引業者のコンペ予約数は、前年実績には全く到達しない。特に、建設業者の予約が少ない。一度入った予約が、１週間前にキャンセルされることも考えられる。
,,×,住宅販売会社（経営者）,・不動産価格の下落で銀行の担保価値が上がらないのも、景気を悪くしている原因である。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,一般機械器具製造業（経営者）,・新規製品の受注量が計画より多くなっており、やや良くなる。
,,□,食料品製造業（製造担当）,・主力の得意先向けの売上が低迷している。
,,□,プラスチック製品製造業（経営者）,・盆休みの影響で売上が大きく減少しているが、今後も悪い状況で変わらない。
,,□,電気機械器具製造業（経営者）,・これ以上悪くなったら、会社の存亡の危機にかかわる。仕事が人件費の安い中国に移行してしまうため、生き残りをかけて、必死で国内に残る仕事を探している。
,,□,輸送用機械器具製造業（総務担当）,・受注量は横ばいか、やや減少傾向にある。
,,□,建設業（経営者）,・受注量増加の見通しが全くない。同業者の倒産も更に増加する。
,,□,経営コンサルタント,・受注や売上が大幅に増加する要素がない。販売商品やサービス、事業内容を見直し、客のニーズに迅速、かつきめ細やかに対応することで、辛うじて業績を維持している。
,,▲,食料品製造業（営業統括）,・消費マインドは落ち込んでいる。ワイン等のし好品は、安物に移行、あるいは買い控える状況である。
,,▲,化学工業（総務担当）,・取引先２社が従来の仕事から撤退する。今後、他社でも製造中止から撤退への動きは増加する。
,,▲,金属製品製造業（経営者）,・企業の設備投資に関する特別償却廃止問題が具体化すると、親工場も大きく生産を見直すため、やや悪くなる。
,,▲,一般機械器具製造業（生産管理担当）,・例年受注量が伸びる時期であるが、今年は前年の３分の２程度しか受注が取れない状況である。
,,▲,その他製造業［宝石・貴金属］（経営者）,・展示会で新商品を提案しているが、秋冬の商材に対する関心度が低く、取引先はぎりぎりまで仕入れを調整している。
,,▲,その他サービス業［情報サービス］（経営者）,・年末に向かい、例年であれば販促経費を使う時期となるが、今年はどこも経費削減で、受注の先行きが厳しい。
,,▲,その他サービス業［放送］（営業担当）,・企業が広告経費の節減、見直しを行っており、コマーシャル価格の値引要望が強くなっている。
,,×,電気機械器具製造業（経営者）,・仕事量を確保するため営業努力をしているが、先行きがみえない。特に、決算期の９月には、生産計画を縮小している取引先が多い。
,,×,建設業（総務担当）,・当社も、リストラ計画を具体化しなければならない状況である。
,,×,その他サービス業［情報サービス］（経営者）,・中小企業が一段と冷え込んでおり、情報化投資に陰りがみられる。大企業では投資の意欲はあるため、格差が更に広がる。
"雇用
関連

(北関東)",,◎,－,－
,,○,人材派遣会社（経営者）,・衣料品関係で、購買力を高める販売員や人材の派遣要請がある。派遣先では、時給を下げて、人数を増やして対応しているところが多い。
,,□,人材派遣会社（経営者）,・製造業の一流企業で業況が悪く、派遣依頼がない。
,,□,求人情報誌製作会社（経営者）,・受注状況に変化がない。
,,▲,人材派遣会社（経営者）,・求人数、派遣の長期契約が減少している。
,,▲,職業安定所（職員）,・受注の減少や業績不振による解雇者が徐々に増加しており、雇用保険受給者実人員も増加傾向にある。
,,▲,職業安定所（職員）,・求人数は減少しており、求職者は増加している。学卒求人も減少しており、最近は求人の取消しもみられる。
,,▲,学校［短期大学］（就職担当）,・合同就職面接会が行われたが、各種設計、ソフト開発など技術者の募集がほとんどで、他の採用予定はないという企業が目立っている。
,,×,人材派遣会社（社員）,・派遣先の契約解除、契約金額削減の要求がかなり増加している。契約を増やす企業もあるが、契約全体では減少している。
,,×,職業安定所（職員）,・求人数全体の中で大きなウェイトを占める製造業が冷え込んでおり、求人件数は減少傾向で推移している。
,,,,
　４．南関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,－,－
,,○,百貨店（売場主任）,・８月後半のリニューアル以降、客の動きが良い。９月初旬の再度のリニューアルで客も戻り、売上も増加する。
,,○,衣料品専門店（経営者）,・秋冬衣料は、質、単価ともに向上する。
,,○,高級レストラン（経営者）,・客からの問い合わせがかなり増加しており、２、３か月後には予約が入ってくる。
,,○,都市型ホテル（スタッフ）,・10～12月は繁忙期であることに加え、イベントの開催も予定されており、客室は満室となる。
,,○,旅行代理店（経営者）,・団体旅行が増え、９～11月の予約が入ってきている。
,,○,ゴルフ場（支配人）,・秋口の予約状況が比較的良い。
,,○,美容室（経理担当）,・10月からダイレクトメールを発送するので、来客数が増加し、売上も伸びる。
,,□,一般小売店［衣料・雑貨］（経営者）,"・商店街の入口に家電量販店がオープンし、商店街が活気付いてきている。
・衣料品の秋物の立ち上がりは悪くない。"
,,□,一般小売店［茶］（営業担当）,・今年の秋はダイレクトメールを出し、顧客の来店を促す計画である。
,,□,百貨店（企画担当）,・暖冬の影響により、衣料品の売上維持は期待できないが、売場を改装している化粧品やハンドバッグ、婦人靴等の婦人雑貨に売上増を期待している。
,,□,百貨店（営業企画担当）,・秋冬商材へ関心を寄せる客が一部にいる一方で、セールの特別提供品以外購入しない客もいる。消費の二極化が進んでおり、総じて景気動向は変わらない。
,,□,百貨店（販売促進担当）,"・この数か月、客の低価格志向が続いている。
・商品動向の良し悪しも月ごとに異なるなど、不透明な状態が続いている。"
,,□,百貨店（販売促進担当）,・キャリアやヤング向けの婦人服では動きが早い分、後半の伸びに期待できないが、ミセス関係が伸びてくるため、全体では変わらない。
,,□,スーパー（店長）,・競争激化による値引きで、粗利益の確保が難しくなっている。
,,□,家電量販店（店長）,・ヒット商品となるような製品の発売予定がない。
,,□,乗用車販売店（販売担当）,・新型車が投入され、来客数は増加するが、即座に受注には結び付かない。
,,□,乗用車販売店（営業担当）,・新型車と特別仕様車の投入により、現時点での好調さを維持出来る。
,,□,その他専門店［燃料］（統括）,・市況は良くなっているが、粗利構成は変わらない。
,,□,旅行代理店（従業員）,・２、３か月先の受注状況が前年並みである。
,,□,その他サービス［フィットネスクラブ］（支配人）,・通常では来館者数が増加する時期であるが、現状では入会者の獲得もままならない。
,,□,住宅販売会社（経営者）,・リストラで社宅を追い出される客が、住宅の購入に向かっている。ただし、将来の収入や雇用に不安があり、大きく変動することはない。
,,▲,一般小売店［家電］（経営者）,・大型量販店の開業、得意先の購入前倒しの影響でやや悪くなる。
,,▲,百貨店（企画担当）,・来客数が減少傾向にあり、減少割合は大きくなっている。売上数量も減少している。
,,▲,百貨店（営業担当）,・婦人服、婦人雑貨が、徐々に低迷し始めている。
,,▲,百貨店（営業担当）,・客に購買意欲はあるものの、メーカー側に体力がなく、客の望む商品を瞬時に提供できない可能性がある。客の購買意欲を駆り立てるような、新しい品そろえ、展開が出来にくくなってきている。
,,▲,スーパー（店長）,"・紳士用スーツを１着7,500円から販売するなど、単価の低下傾向は今後も続く。
・100円、500円均一ショップの品そろえが充実しているため、家庭用品等の売上が大きく減少している。"
,,▲,コンビニ（経営者）,"・猛暑で販売量が伸びた制汗化粧品以外に、伸びているものがない。
・次いで買いの減少、客単価の低下が更に進む。"
,,▲,コンビニ（店長）,・客は、限られた収入の中で、購入点数を減らしたり、安い物を買い求めたりしている。
,,▲,衣料品専門店（経営者）,・品質の高い低価格衣料が増加し、従来と同じ数量を販売するだけでは売上が減少していく。トレンド商品を販売しない限り、売上の増加は見込めない。
,,▲,家電量販店（店長）,・消費をけん引していたパソコン関係が暗転している。
,,▲,家電量販店（店長）,・年末にボーナスが出ないところも多いという話を聞いている。
,,▲,乗用車販売店（販売担当）,・荷動きが悪くなり、運賃単価も低下している。共同配送など合理化を図っているので、運送業は悪くなっていく。
,,▲,高級レストラン（支配人）,・予約が入らず、周りの客からも予算がないという話しか聞かない。
,,▲,旅行代理店（従業員）,・国内の宿泊や海外旅行商品の価格に関して、細かく質問されると同時に、必ず値切られる。
,,▲,旅行代理店（従業員）,・旅行の中止や、１泊から日帰りへの変更が、特に団体旅行で顕著にみられる。
,,▲,通信会社（営業担当）,"・インターネットの利用料金が大幅に低下している。
・参入業者が多く、競争が激化している。"
,,▲,通信会社（営業担当）,・解約、滞納、ケーブルテレビのみの加入という客が増加し、このまま下降線をたどる。
,,▲,通信会社（営業担当）,・ＡＤＳＬの価格が低下してきており、ＣＡＴＶインターネットの新規加入は、今後しばらく伸び悩む。
,,▲,その他サービス［学習塾］（経営者）,・夏期講習の参加者数が、前年比１割減となっている。
,,▲,住宅販売会社（従業員）,・来場者数が減少しており、客の購入計画内容も縮小している。
,,×,コンビニ（経営者）,・大型店が休日削減や夜11時までの営業時間延長を行うなか、小規模商店が良くなる見込みはない。
,,×,衣料品専門店（販売担当）,・ミセスを対象とする当店では、季節を先取りした購入が見込めない。
