,,×,コンビニ（エリア担当）,・季節ごとのイベント、週末、給料日ごろの客の反応が非常に鈍くなっている。
,,×,スナック（経営者）,・個人商店や大型店の倒産など、地域の経済が悪化している。また、食品業界でも廃業が多いようである。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,食料品製造業（団体役員）,・企業の動きに明るさと活気がみえてきている。
,,○,金属製品製造業（統括）,・新築住宅の着工が増えてくるとみられる。
,,○,通信業（営業担当）,・６、７、８月の投資計画が検討段階に入っている。
,,□,金属製品製造業（経営者）,・北海道経済にはほとんど明るい兆しがないが、公共事業、住宅着工、設備投資が悪いなどこれ以上落ち込む要素もない。
,,□,通信業（営業担当）,・情報産業は良い傾向にあるが、建設業界は減速感を抱いており我々への投資も少なくなってきているなど、業種によってかなり違いがある。
,,□,金融業（企画担当）,・先行き不透明感が募り、好転の兆しがみえない。
,,□,その他サービス業［建設機械リース］（従業員）,・安定した長期の仕事が少なく、３か月先に好転することは期待できない。
,,□,その他企業［コンベンション担当］（従業員）,・婚礼部門の予約が低調であるが、宴会部門は例年並みである。
,,▲,輸送業（支店長）,・金融機関の貸出規制が進行しており、倒産が各業界で多発することが予想される。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,求人情報誌製作会社（編集者）,・小売業、卸売業に明るい兆しがみられるが、地域の基幹産業である建築業、土木業が足を引っ張っている。
,,□,求人情報誌製作会社（編集者）,・今後もパート等の非正社員中心の求人が続くとみられる。
,,□,求人情報誌製作会社（編集者）,・建設業、運輸業については、先行き不安があるので先の見通しは立たないというのが現状である。
,,□,新聞社［求人広告］（担当者）,・求人広告は若干増加しているが、依然として正社員の求人は低調である。
,,□,職業安定所（職員）,・新規求人数が16か月連続で前年同月比を上回っているものの、新規求職者も前年同月比を上回って推移している。
,,▲,求人情報誌製作会社（編集者）,・正社員の求人広告が増加しそうにない。
,,▲,職業安定所（職員）,・進出企業の話がある反面、地域内の金融機関で金融不安がある。
,,▲,職業安定所（職員）,・倒産による失業者が増加している。
,,×,－,－
,,,,
　２．東北,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,タクシー運転手,・以前は客探しに時間がかかっていたが、飲食街で待っていれば連続して客がいる状態となっている。
,,○,商店街（代表者）,・５月から７月の動向が要注意であると考えていたが、５月の各種数値は安全圏に入っており今後もやや良くなると期待している。
,,○,商店街（代表者）,・今夏の猛暑予報で、天候次第の商売は持ち直すと期待される。
,,○,乗用車販売店（経営者）,・６月末に待望のリッターカーが発売されることに大きく期待している。
,,○,住関連専門店（経営者）,・販売方法の工夫や新たな商品の販売で、あるいはボーナスによって売上がやや良くなる可能性がある。
,,○,観光型旅館（経営者）,・夏休み時期の家族旅行の予約は、間際化のため読めないものの、６月は久しぶりに予約が良好で、前年比も目標もかなりプラスになる。
,,○,住宅販売会社（従業員）,・客の反応が良い状況が続くと思う。
,,□,商店街（代表者）,"・これからボーナス及びお中元シーズンとなるが、このような景況の中では期待できない。
・中心商店街のポテンシャルは低下していないが、地元の中小零細店が苦戦しており、今後の活性化策が重要である。"
,,□,百貨店（売場主任）,"・今後予定しているイベントに期待しているが、お中元時期に選挙があるため影響を受けるものと懸念している。
・客単価の低下は今後も続く。"
,,□,百貨店（企画担当）,・客の雰囲気が良くなっているが、これを売上に結び付けるには、もう一段の外的要因が必要である。
,,□,スーパー（店長）,・来客数はやや増加しているが、競合店との競争で一点単価を上げられない状況であり、購買意欲を何らかの方法で刺激しなければ客単価を上昇させるのは困難である。
,,□,スーパー（企画担当）,・この１年で小規模のスーパーが倒産し、その後に100円ショップなどの低価格ショップが出店している。収入が増えないもしくは減少している中で大きな期待はできない。
,,□,スーパー（経理担当）,・ここ１、２か月は下げ止まっている。
,,□,衣料品専門店（経営者）,・必要なものしか購入しないという購買行動が定着しており、これが変わるとは考えられない。
,,□,家電量販店（店長）,"・エアコン需要はあるが、カラーテレビ、冷蔵庫、洗濯機などは家電リサイクル法の影響もあり、壊れない限り全く売れない。
・パソコンは以前の勢いがない。
・単価の低下が一段と進んでいる。"
,,□,乗用車販売店（経営者）,・新型車発売の予定もなく、現状維持が精一杯である。
,,□,乗用車販売店（営業担当）,"・過去数か月間の客の購買行動を分析し、あらゆる販売手段を講じているが、前年実績を越えられない。
・客は車を大事に乗り、保有期間がますます長期化している。"
,,□,乗用車販売店（営業担当）,・車種グレードを下げてでも、予算に合わせて車を購入するという状況は当分続く。
,,□,高級レストラン（支配人）,・値ごろ感のある商品は売れているが、全体的な売上増には結び付かない。
,,□,一般レストラン（経営者）,"・夏休みに期待はしているが、ボーナスは期待できない。
・ファミリー客が減少し始めている。"
,,□,一般レストラン（経営者）,・連休明け以降は、来客数、客単価ともに伸び悩んでおり、この状況は変わらない。
,,□,スナック（経営者）,・客の話題が明るくなっているが、３か月先の景気に結び付くか分からない。
,,□,その他飲食［そば］（経営者）,・健康に注意して、バランスの良い食事をとる人が多い一方で値段だけを気にする人もいる。
,,□,タクシー運転手,・まだ客の乗り控えが目立ち、現状維持が大変である。
,,□,観光名所（職員）,・予約状況、問い合わせ状況からも改善される見込みはなく、変わらない。
,,□,遊園地（経営者）,"・夏場に企画しているイベントの成否にかかっている。
・新内閣の政策で、消費マインドが上向くことを期待している。"
,,□,住宅販売会社（従業員）,・５月の来客数の増加や客の反応などから、客の経済情勢が多少改善されていると思われるが、その状況が今後も続いたとしてもあまり変わらない。
,,▲,百貨店（広報担当）,"・参議院選挙や仙台市長選挙がお中元のピーク時に当たり、抑制要因になる懸念がある。
・年々早まる夏のバーゲン商戦はスタートダッシュ次第であり、昨今の状況から持続的な活況は期待できない。
・デフレの要因は、売る側も買う側も価格だけにとらわれていることであり、一部では価格よりも価値を重視した理性的な消費が始まっている。"
,,▲,スーパー（店長）,・競合各社で定番加工食品の価格引下げが始まったため、より一層の１品単価の下落に拍車がかかると売上の減少が心配である。
,,▲,スーパー（店長）,"・一点単価が下げ止まらない。
・低価格の店が支持され、そこでまとめ買いする客が増えている。"
,,▲,スーパー（店員）,・客の収入が少なくなっているため、デフレによる価格低下を期待して買い控えている節がある。
,,▲,スーパー（店員）,"・ボーナス次第であるが、リストラが進行しておりボーナスは減少が予想される。
・無駄買いをしないためメモを持っている客もいるが、来てくれる客がいるだけまだ心強い。"
,,▲,衣料品専門店（店長）,・低価格志向の消費マインドに迎合し、価格を下げて数量を稼ごうという方向に疑問を感じている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・客の先行き不安感からか買い控えや低価格志向が強く、今後はますます粗利確保が難しくなる。
,,▲,その他専門店［ガソリンスタンド］（経理担当）,・元売からのガソリンなどの仕入価格は上昇しているのに、スタンドの販売価格は競争激化により下降している。
,,▲,観光型ホテル（経営者）,・これから３か月は入込数が全く伸びず、特に７月は当地区でダブル選挙があるため、予約は例年の３割減である。
,,▲,観光型旅館（経営者）,・同業者の廃業やリストラが増えている。
,,▲,都市型ホテル（経営者）,"・競争相手が増加している。
・価格が不当に値崩れしている。"
,,▲,通信会社（社員）,・料金値下げと過大な競争で、収益が減少する。
,,▲,住宅販売会社（従業員）,・金融機関のローン審査の状況からやや悪くなる。
,,×,一般小売店［雑貨］（企画担当）,・所得環境の厳しい中、個人消費は財布のひもを一段と引き締めている印象である。
,,×,タクシー運転手,・仙台は人口当たりのタクシー台数が多く、規制緩和によって自由化されて新規参入者が増えれば、現状でも悪い状態なのに、更に悪くなる。
,,×,通信会社（営業担当）,・価格崩壊を招くような料金体系の事業者が人気を集めている。
"企業
動向
関連

(東北)",,◎,－,－
,,○,繊維工業（総務担当）,・今生産している備蓄商品の出荷と、生産即出荷など年間通じて最繁忙期に入るため、厳しい状況下ではあるがやや上向きになるが、以前に比較すると繁忙期が少しずつ短くなっている。
,,○,輸送業（従業員）,・航空貨物の主要品目である、電子、電器製品から夏ごろにヒット商品が発表されると期待している。
,,○,その他企業［企画業］（従業員）,・新内閣の経済対策への期待が大きく、これまで控えていた設備投資を実現化するという企業の声が増えている。
,,□,農林水産業（従業者）,・不景気とはいえ今年の収穫に期待できるため、農業用機械の購入がみられる。特に草刈機などが売れている。
,,□,食料品製造業（経営者）,・中小企業まで不況が浸透しており、酒類消費に悪影響を及ぼしている。
,,□,電気機械器具製造業（経営者）,・毎年３月決算の翌月はもともと受注が減少していたが、今年は例年と異なり発注元が海外生産にシフトしていたり、発注元が社内生産化を始めたりしており、受注が大幅に減少している。
,,□,電気機械器具製造業（従業員）,・通信機器の新製品発売も見送られ、夏までこれといって変化はない。
,,□,電気機械器具製造業（総務担当）,・秋に回復が見込まれていた半導体事業であるが、最近の動向から秋の回復が後ろ倒しになりそうであり、悪い状況が今後も続く。
,,□,建設業（従業員）,・仕事の件数は増えているが、単価は低下しており、全体的には変わらない。
,,□,通信業（営業担当）,・ゴールデンウィークが終わり、お盆まで客は消費を抑える状態が続く。
,,□,広告代理店（従業員）,・全体的に広告予算が厳しく圧縮される。
,,▲,建設業（従業員）,・今期受注予定の食品関係の工事着工が順延し、またＩＴ企業の設備投資も現在検討中で減速傾向がみられる。
,,▲,建設業（企画担当）,・民間建設投資を支えてきた分譲マンション投資が冷え込みつつあり、公共事業においても財政の問題から今後期待できる状況にない。
,,▲,通信業（企画担当）,・情報化分野の景気低迷が長期化する可能性がある。
,,×,繊維工業（営業担当）,・受注量が展示会毎に減少している。
,,×,一般機械器具製造業（経理担当）,・為替がやや円高気味で動くことにより輸出産業がダメージを受ける。
,,×,電気機械器具製造業（企画担当）,・前月同様に、電子部品関連の受注が上向かず、先行き景気は悪くなる。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・東北地方では、エンジニアの採用が大きなウェイトを占めており現状は最悪だが、年後半から盛り上がる。
,,□,人材派遣会社（社員）,・最近人材派遣業界で忙しいのは、森内閣が創設したＩＴ基金からの自治体を中心とした仕事であり、２、３か月後は分からない。
,,□,人材派遣会社（社員）,・２、３か月先の人材派遣の受注見通しはあるが、増強のための人員補充ではなく、突発事項への対応がほとんどである。
,,□,人材派遣会社（社員）,"・通信業界からのマイラインに絡むオーダーが沈静化し、これを補うものがない。
・労働者派遣法の規制緩和に伴い、オーダーの中身の変化が増えている。販売系の職種、営業系の職種、紹介予定派遣など潜在的なニーズがみえている。こういったものを企業で本格的に取り上げてもらえれば、派遣業界は良くなる。"
,,□,職業安定所（職員）,・有効求人、求職ともに若干の増加傾向であるが、新規求人に伸びがない。
,,□,職業安定所（職員）,"・事業所訪問による生産、営業活動状況の聞き取り調査の集計では、横ばいとする企業が大半であり、雇用過不足感については68.4％の企業が適正であると回答している。
・今月は地元銀行の廃業により、大量離職者が発生したが、希望職種が管理事務職であり再就職が容易でなく、雇用情勢は今後も厳しい状況が続く。"
,,□,職業安定所（職員）,・パソコン向けの需要の低迷などから、製造業を中心に生産調整が行われ、求人増加の要素は少なく、現状維持が精一杯である。
,,▲,人材派遣会社（社員）,・派遣社員も長期から短期への切替えが増えてきている。
,,▲,求人情報誌製作会社（編集者）,・製造業、建設業の求人が伸びず、それに代わる新たな産業がみえないため、悪くなる。
,,▲,新聞社職員［求人広告］（担当者）,・求人広告の申込実績が低下している。
,,▲,職業安定所（職員）,・今後も幅広い業種で人員整理が発生し、急速に回復してきた求人が次第に減速する恐れが出ている。
,,▲,職業安定所（職員）,・事業所閉鎖や倒産が発生し、求職者の増加が予想され、建設業や製造業など景気について厳しい見方をしている事業所が多く、新規求人に大きく反映しつつある。
,,▲,職業安定所（職員）,"・新規求職者が増加している。
・雇用保険の資格喪失、失業給付の受給資格決定件数が増加している。"
,,×,－,－
,,,,
　３．北関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,＊,＊
,,○,衣料品専門店（統括）,・気候も良くなり、商店街で全国有名陶器市を開催する予定もあるので、多少良くなる。
,,○,乗用車販売店（従業員）,・ボーナス期に新型車が発売されるので、効果が現れる。
,,○,その他サービス［自動車整備業］（事務長）,"・近郊の町工場では仕事量は増加しているが、親工場から決められた見積価格であるため、従来どおりの利益はない。
・組合員からの持込み車両が５年間減少していたが、今年に入り、わずかに増加してきている。"
,,□,百貨店（販売促進担当）,・顧客限定特別招待会では、高品質商品のバーゲンが非常に好調である。一方、日々の売上は低調で、ワイシャツなどの単価ダウンが続いており、総じて一進一退である。
,,□,スーパー（店長）,・客の収入が伸びていない中で、携帯電話などの通信費支出は伸びている。そのため、他の経費が圧縮される傾向にある。
,,□,コンビニ（店長）,"・客はビールから単価の低い発泡酒に乗り換えている。販売本数は増加しても、単価が低いため売上は増加しない。
・ヒット商品もないので、変わらない。"
,,□,一般レストラン（店長）,・客単価が上昇しても来客数は増加傾向にないため、変わらない。
,,□,通信会社（社員）,・携帯電話普及率は高いので、今後の大幅な需要増は見込めない。
,,□,ゴルフ場（支配人）,・今後、平日の大型コンペはあるが、プライベートコンペの減少傾向が続く。
,,□,競輪場（職員）,・売上の減少傾向に歯止めがかかっていない。お金が遊びに回ってこない状況は変わらない。
,,□,設計事務所（所長）,・３か月後の受注見通しが、多少減少している。
,,□,住宅販売会社（経営者）,・不動産業界では、周りの景気が回復した後に、明かりがみえてくるので、数か月中の回復は難しい。
,,▲,商店街（代表者）,・空き店舗が増加しており、来街者数、来客数が目に見えて減少している。
,,▲,百貨店（営業担当）,・所得の伸び悩みによって、客の買い方が慎重になっている。
,,▲,乗用車販売店（営業担当）,・新しい商談が出てこない。
,,▲,美容室（経営者）,・夏に向かって美容院への来店客が減少してくる。
,,×,都市型ホテル（スタッフ）,・婚礼、宿泊、宴会、学校関係、全ての予約数が激減しているため、獲得に悩んでいる。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,その他サービス業［情報サービス］（経営者）,・引き合いが活発で、受注量も増加傾向にある。
,,□,電気機械器具製造業（経営者）,・仕事の話はあるが、単価が安くて手も足も出ない。
,,□,建設業（経営者）,・民間工事は増加する状況になく、官公需では予算執行が随分遅れている。
,,□,新聞販売店［広告］（総務担当）,・今まで大判主体であった出稿するチラシのサイズが、小さくて安いＢ４サイズになってきている。
,,▲,プラスチック製品製造業（経営者）,・製品の値下げが進行し、海外への仕事の移行も激しくなっている。
,,▲,電気機械器具製造業（経営者）,・設備投資の件数が、非常に少なくなっている。
,,×,建設業（総務担当）,・取引先のゴルフ場では、土日祝日は客で一杯だが、平日にはほとんど客がおらず、設備投資をする状況ではないといっている。
"雇用
関連

(北関東)",,◎,－,－
,,○,人材派遣会社（経営者）,・衣料品関係では夏物が出回っており、販売促進の派遣需要も活発になっている。
,,□,職業安定所（職員）,・求人数は前年と変わらないが、求人の形態では、パートや派遣、業務請負等、常勤以外の割合が大きくなっている。
,,□,学校［短期大学］（就職担当）,・特に目立った動きはないが、電子、精密といった製造業の求人は慎重になりつつある。
,,▲,職業安定所（職員）,・地域の大手企業で７月より組織改変を実施するため、協力会社200社に影響が出る。
,,×,－,－
,,,,
　４．南関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,－,－
,,○,商店街（代表者）,"・連休中の客足が続けば、買物につながるという確信が持てる。ただし、現状の価格設定では厳しい。
・若年層の財布のひもが固くなっている。"
,,○,スーパー（店長）,"・食料品については、客は価格よりも味、鮮度を重視した買い方をしている。衣料品では、値下品以外にはほとんど売上に貢献していない。
・流行しているベイブレード等の商品では、親が朝から並んで買うなど、欲しいもの、必要なものについては貪欲に購入する雰囲気になっている。"
,,○,家電量販店（店長）,"・リサイクル商品も徐々に売れてきている。
・新築需要で、エアコン関係の動きが良い。"
,,○,乗用車販売店（総務担当）,"・カー用品、アウトドアグッズの売行きが好調である。
・新車が発売になり、ボーナス時期にも向かっているので期待できそうである。"
,,○,都市型ホテル（スタッフ）,・証券業界のセミナー等が増えてきている。
,,○,旅行代理店（従業員）,・７、８月の受注状況をみる限り、やや良くなっている。
,,□,百貨店（営業担当）,"・衣料品の一部にある比較的良い動きは、クリアランスまで続くとは考えにくい。
・お中元に関しても、減少傾向は続いており、そごうの問題で多少流れてくる部分はあるが、大きな上乗せは期待できない状況である。"
,,□,百貨店（企画担当）,・必要なものしか買わない、レジャーやＩＴ関連の支出が増加する傾向は、今後も続く。セール期には売上増の期待はあるが、利益は上がらない。
,,□,百貨店（売場主任）,・大型商品、高額商品の低迷、日売りの悪さから、この３か月で良くなる傾向はみられない。
,,□,百貨店（販売促進担当）,"・生活必需品等の低単価志向はまだまだ続く。
・趣味性の高い商品や高額商品の動きは依然として不安定で、顧客の購買姿勢の慎重さがうかがえる。"
,,□,百貨店（広報担当）,"・お中元期のピーク時に当たるので、６、７月に予定されている選挙が懸念材料である。
・衣料品の動きに力強さがない。特に紳士、子供の不調が継続している。婦人に関しても、単価の低いものが動いているので、全体では復調といえない状況である。"
,,□,百貨店（売場主任）,・客単価の低い状況が依然として続いており、客の購買行動も慎重なままである。
,,□,スーパー（経営者）,・安くて良いものを買うという購買パターンがはっきりしてきている。
,,□,スーパー（店長）,・所得は増加せず、価格競争が相変わらず厳しい。一般消費者に節約意識が根付き、無駄なものは買わないという状況にある。
,,□,コンビニ（店長）,・暑くなるにつれて、飲物の販売は増加するが、各種の料飲店がランチタイムを設定してサービスをしているため、弁当の販売が今１つである。
,,□,衣料品専門店（経営者）,・大型店の出店効果も薄れ、来客数は出店前の状況に戻りつつある。
,,□,衣料品専門店（経営者）,・一般消費者の購買意欲が盛り上がっていない。安いとか、これまで扱っていない商品など、特別なイベントをやった時には興味を示すが、持続しない。
,,□,その他専門店［燃料］（売場主任）,・６月に予定されているガソリンの仕切りの上昇分を客に転嫁するのが難しい。
,,□,その他専門店［眼鏡］（店員）,・季節的な特定アイテムにより若干好調に推移しているが、全体的には客数、客単価に変化がみられない。
,,□,高級レストラン（支配人）,・新規で客が予約する状況にはない。
,,□,一般レストラン（経営者）,・飲食店が値下げ合戦をしており、しばらくはこのような状況が続く。
,,□,タクシー運転手,・サラリーマンの客が９割を占めるこの仕事の状況は、当分変わらない。
,,□,タクシー運転手,・安売店には列を作るが、他の店では閑古鳥が鳴いているという現状では、先行きが不透明である。
,,□,通信会社（営業担当）,・ケーブルテレビの放送、インターネット需要の増大要因が、今のところ見当たらない。
,,□,その他レジャー施設［アミューズメント］（職員）,・レジャー施設の割引クーポンが氾濫し、定価利用について、消費者は損失感を感じているように思われる。
,,□,美容室（経営者）,・失業者が多いなかで、男性の利用客が減少する。
,,□,その他サービス［フィットネスクラブ］（支配人）,・来客数が横ばいで、先行き上昇する見込みがない。
,,□,設計事務所（経営者）,・行政の仕事は出ているが、民間会社の仕事は依然として先がみえない。
,,□,住宅販売会社（経営者）,・土地の仕入れ価格は低下しているが、客が志向する低価格帯の物件をなかなか提供できない。
,,▲,商店街（代表者）,・店内に入っても、客はなかなか商品を買わない。また様子を見てくるとか、もう一度出直すなどと言って、購入につながらない。
,,▲,一般小売店［靴・履物］（店長）,"・客単価、商品単価とも、低下傾向はまだ続く。
・来客数も伸びることがない。"
,,▲,一般小売店［ＣＤ］（営業担当）,・新作の予約状況が良くなく、特に高額商品の購入が目立って減少している。
,,▲,スーパー（統括）,・将来に対する見通しが不明確で、客が支出を控える傾向は今後更に高まる。
,,▲,一般レストラン（店長）,・客がますます単価の安い方に流れ、テイクアウト等で外食をしない状況になると心配している。
,,▲,旅行代理店（従業員）,・特に大きな団体の動きもなくなっている。
,,▲,住宅販売会社（経営者）,・デフレ感が強く、発注が伸び悩む。
,,×,コンビニ（経営者）,・売上、客数ともに急に落ち込んできている。
"企業
動向
関連

(南関東)",,◎,－,－
,,○,電気機械器具製造業（経営者）,・スポット的な商談が決まり始めている。
,,○,金融業（渉外担当）,・裾野の広い自動車業界が設備投資を増やすため、資金が動く。
,,○,その他サービス業［情報サービス］（従業員）,・ある程度の予算を残している需要家がいるため、中小規模のＩＴ化は進む可能性がある。
,,○,その他サービス業［情報サービス］（従業員）,・新規案件の引き合い等が、わずかながら増加している。
,,□,出版・印刷・同関連産業（営業担当）,・受注の増加要因と減少要因が相殺して変わらない。
,,□,金属製品製造業（総務担当）,"・受注残が少なくなっている。
・単価が厳しくなっている。"
,,□,通信業（営業担当）,・目新しいサービス提供の予定がない。
,,□,金融業（審査担当）,・受注状況に大きな変化はなく、今後の改善は期待薄である。
,,▲,電気機械器具製造業（経営者）,・大手設計事務所でさえも仕事が落ち込み、人員を大幅に削減している。設計事務所が暇になると、更に建築関連の仕事が減少する。
,,▲,不動産業（経営者）,・マンションや戸建で、依然値下がりが続いている。
,,▲,広告代理店（従業員）,・現状維持が精一杯で、拡大が見込めない。
,,×,一般機械器具製造業（経営者）,・タイに工場を出している客から、単価が高ければタイに仕事を持っていくという話がある。１日４百円で職人が来るタイと比較して、安く仕事を受けることはあり得ない。
"雇用
関連

(南関東)",,◎,民間職業紹介機関（経営者）,・日系企業の中途採用ニーズは、非常に底固い。
,,○,求人情報誌製作会社（営業担当）,・前年に比べ、求人情報を多く掲載してくれる客が多い。
,,□,新聞社［求人広告］（担当者）,・賃金の高い深夜、早朝、休日には残業手当等の出ない役職者を配置し、パートの採用を最小限に抑える、倉庫に売れ残っている商品をディスカウントショップに出す、2000円の食べ放題で客を集める等、企業はさまざまな努力を続けているため、今より悪くなることはない。
,,□,学校［専門学校］（教務担当）,・システムエンジニア、プログラマーなど、コンピュータの特定職種の求人は多いが、他の職種では非常に少ない。
,,▲,人材派遣会社（社員）,"・新規雇用を予定している企業が見当たらない。
・雇用より業務改善に重点があり、採用の抑制を図ろうとする企業がある。"
,,▲,職業安定所（所長）,・今月末に大手スーパーの閉店が決定されており、求職者、雇用保険受給者の増加が見込まれている。
,,▲,職業安定所（職員）,・重工長大型のリストラは一段落したが、家電関係のリストラが一部で始まっている。
,,×,－,－
,,,,
　５．東海,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東海)",,◎,乗用車販売店（従業員）,・全体的な傾向で車が安くなりすぎた感があり、そろそろ持ち直す。
,,○,一般小売店［土産］（経営者）,・必要な物を必要なだけ買うのは望ましい傾向であり、客単価は低下しても販売数が増加すればよい。
,,○,百貨店（企画担当）,・ヤング、キャリア層のファッション需要が引き続き好調に推移し、売上の底上げに寄与する。
,,○,スーパー（店長）,・新企画の販売方法は客の反応が良く、売上が好調に推移している。
,,○,家電量販店（店員）,・冷蔵庫やクーラーなどの耐久消費財の買換え需要がやや出てきている。
,,○,乗用車販売店（経営者）,・連続性、安定性には欠けるものの、ちょっとしたきっかけで爆発するような気配もうかがえる。
,,○,乗用車販売店（従業員）,・５年目の車検を受けるよりも買換えようという話を、ちらほら聞く。
,,○,住関連専門店（店員）,・若い客層は購買意欲が上昇してきている。
,,○,テーマパーク（職員）,・夏休みの施設の予約や合宿の問い合わせが増加している。
,,○,住宅販売会社（従業員）,"・アパートの新築物件が少なかったため中古物件への入居が促進されている。
・入居率が改善されると新築を建てようとする意欲が出てくる。"
,,□,商店街（代表者）,・売上が横ばいになってきているが、同業者が廃業したり、支店などを縮小したりしているためである。
,,□,百貨店（企画担当）,・夏物バーゲンは期待できるが、商品単価の低下をカバーできる状況にはならない。
,,□,百貨店（企画担当）,・安売り専門店の盛況により、普段使いの衣料が売れなくなっている。今後この状態にますます拍車がかかる。
,,□,百貨店（売場主任）,・カードでポイントを貯めて、そのポイントで買物をする客が増えている。
,,□,スーパー（店長）,・低単価の商品に客が殺到し、低単価商品のウェイトが大きくなっている。
,,□,スーパー（店員）,・今の時期売れなければならない旬の魚、うなぎなどが売れていない。
