,,□,観光型ホテル（経営者）,・一部海外団体客の予約が入り始めているものの、首都圏マーケットが西日本に偏重しており、北海道への旅行需要が大きく減少しているため、回復の見込みがない。
,,□,旅行代理店（従業員）,・先行受注をみると、６月は国内旅行が前年比83.3％、海外旅行前年比145.1％、７月は国内旅行が前年比77.3％、海外旅行が前年比94.9％となっており、６月の海外旅行以外は前年を下回っているため、今後も状況は変わらない。
,,□,タクシー運転手,・これから本格的な観光シーズンを迎えるが、観光客が回復するかどうか、現在の状況では全く分からない。
,,□,美容室（経営者）,・今後の先行きが不透明のため、まだまだ客の生活防衛意識が強く、今後も現状維持が続く。
,,▲,百貨店（売場主任）,・今後も来客数の減少が続く。衣料品は婦人服が前年比90％台に回復してきたものの、紳士服や子供服は前年比80％台と回復がみられない。
,,▲,スーパー（店長）,・売れ筋商品で入荷が未定の商品があるため、チラシ訴求ができず、売出し戦略に支障が出ている。また、先行き不安の影響からか、ますます目玉商品のみを買う客が目立つようになっている。６月に競合店が２店出店することも懸念材料である。
,,▲,スーパー（店長）,・前年は猛暑で衣料品の売上が好調だったが、今年は前年ほどの猛暑になるか不透明である。また、高速道路無料化社会実験の中止で、来客数が減るとみられるため、今後についてはやや悪くなる。
,,▲,スーパー（企画担当）,・ゴールデンウィーク商戦は低温続きの影響もあったが、低調に推移した。特に焼肉、バーベキューなどの行楽商材の動きが悪く、その後も寿司などのハレの日商材や、放射能問題の風評被害により葉物野菜などが特に不振であり、今後の消費の雲行きとしては予断を許さない状況にある。
,,▲,スーパー（役員）,・観光客の減少による間接的な要因から、来客数の減少が起きている、また、消費者の不況感からか節約ムードが感じられる。今後においても、企業の業績が良くなる要因がないため、かなり厳しい景気になる。
,,▲,スーパー（役員）,・電気代、ガス代を中心にエネルギーコストが上昇しているため、今後、企業や家庭での節約ムードが強くなる。
,,▲,コンビニ（エリア担当）,・国内旅行も日帰りが多いためか、週末の行楽地の売上が低迷している。また、夜間の売上も低迷している。東日本大震災後は消費マインドが低調に推移しているため、今後についてはやや悪くなる。
,,▲,衣料品専門店（店員）,・東日本大震災の影響により、顧客の収入の減少や来店機会の減少が懸念される。また、観光客の買上も期待できない。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・原油高の影響により、自動車用燃料油の販売量はますます減少する。
,,▲,観光型ホテル（スタッフ）,・夏季大型イベントの集客が今のところ不振である。修学旅行客が前年を20％上回っているが、それ以外は極めて不透明な状況である。
,,▲,タクシー運転手,・来客数の減少と問い合わせ数の減少から、景気が良くなる見通しが立たず、明るい要素も見当たらない。
,,▲,通信会社（企画担当）,・東日本大震災の影響に伴うコストダウンの動きが通信機器の利用料金にも強く波及してきているため、今後についてはやや悪くなる。
,,▲,観光名所（職員）,・行政では北海道の安全性を海外にアピールするなどの誘致活動を行っているが、原子力発電所の問題が終わらない限り、事故前の状況には戻らない。また、国内全体でも原発問題の影響により、先行きが不透明になりつつあり、観光業の先が見えない状況にある。
,,×,家電量販店（地区統括部長）,・アナログ放送が終了する７月末頃までは、デジタルテレビ等の駆け込み需要があるとみられるが、それ以降の需要が、全く読めないため、大幅な落ち込みが懸念される。
,,×,スナック（経営者）,・東日本大震災の影響を受けて、客の入込が少なくなってきている。ホテル関係では少しずつ宴会客が入るようになり、元に戻りつつあるが、飲食店はまだまだ回復の兆しが見えない状況にある。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・土木、建築そして官、民ともに発注が最盛期を迎えることで、人、物、金の動きが現在よりは活発になる。ただし、工事の発注量は相変わらず減少しており、競争の激化と相まって利益面は大変厳しい状況にある。
,,○,輸送業（支店長）,・東北地方の復旧には相当の時間を要すると思われるため、当分同じような荷動きが続く。北海道の工事物件は夏場に向かい、本格化してくることから上向いてくる。ただ、復旧工事を優先することを政府が明言しているため、この影響がどの程度になるかが予測できない。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・道内の需要はこれから厳しくなるとみているが、本州方面の震災関連需要が下支えする。
,,○,その他非製造業［鋼材卸売］（役員）,・本州方面や道内の鉄骨大型物件が数件決まり、来月から始まるため、一部で活気が出てくる。
,,□,金属製品製造業（経営者）,・これから世の中がどういうふうに動いていくのか全く見えない。受注単価等もまだまだ低く、今後も変わらないまま推移する。
,,□,金属製品製造業（役員）,・東日本大震災の影響で建設工事や住宅工事の遅れが懸念されるため、今後については消費が鈍るとみられる。
,,□,輸送業（営業担当）,・道内の天候が今一つであるため、３年連続の農産物の不作が懸念される。燃料油の値上がりが予想以上に大幅であるため、値上がり分をどれだけ荷主に転嫁できるかが課題となってくる。一方、紙製品の応援輸送は一段落している。
,,□,金融業（企画担当）,・避暑を目的とする国内旅行客の増加が期待できるが、外国人観光客の回復は遅れる。東北地方の復興需要により、人手不足、建設資材不足が懸念される。景気の不透明感もあり、住宅建設や設備投資が先延ばしとなる。
,,□,司法書士,・不動産取引、建物の建築着工について、多少は上向くとみられるが、大きな変化はないとみられる。
,,□,司法書士,・災害復興関連業種では、特需で経済的に若干潤うところも出てくるとみられるが、経済の長期低迷状況を脱するための政策が不在である。増税論もみられるなど、先行きに不透明感があるため、今後の景気が回復するとは思えない。
,,▲,食料品製造業（役員）,・原材料の高騰や、原料不足等により売上を伸ばすことができないとみられる。
,,×,通信業（営業担当）,・足元では新規商談数の減少が明らかであり、あわせて新たに浮上する案件規模が小型化している。一方、社会的には、東日本大震災の影響はもちろんであるが、政府の景気政策に対する検討力、推進力のなさに対して、増税論が台頭しており、これらの状況を勘案すると、今後の景況感は相当悪くなる。
,,×,その他サービス業［ソフトウェア開発］（経営者）,・情報関連の投資を削減しようとする動きが具体的に出始めているため、今後については悪くなる。
,,×,その他サービス業［建設機械リース］（営業担当）,・東日本大震災の復旧・復興に予算が回されることで、秋枯れが懸念される。
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・販売・流通系の求人は夏に向けて、若干、持ち直すとみられるが、中途採用ニーズは慎重の度合いが強くなり、派遣ニーズについても現状維持で推移するとみられる。例年であれば、この時期から建設・土木業の求人が動き出し、労働市場も活気が出てくるようになるが、その動きも遅い。
,,□,人材派遣会社（社員）,・東北の事業所や本社機能を復興させることに注力している企業が多いため、今後も変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・前年よりは若干良いものの、東日本大震災以降は１～３月期の増加率に比べると微減傾向となっているため、今後も不透明な状況は変わらない。
,,□,求人情報誌製作会社（編集者）,・まだ今後の状況を予測することは難しいが、急激に年当初の勢いに戻るとは考えにくい。当面は景気の上昇指標として、飲食店や宿泊業、道内外の業務請負業の求人数の動きに着目することになる。
,,□,職業安定所（職員）,・景気が足踏みするなか、東日本大震災被災地の代替操業の動きもみられるが、部品不足などの影響もあり、先行きについては不透明である。
,,□,職業安定所（職員）,・東日本大震災の影響が雇用の一部に出ているが、大きくは変わりがない。
,,□,学校［大学］（就職担当）,・昨今の就職環境を３か月単位で考えるには、現時点での様々な負の状況が継続することが前提となる。５月に首都圏の採用担当者と情報交換したが、６月からの採用開始時は地方会場での説明会を控えて、対象が首都圏に限られており、また採用数を抑制する向きが強いことから、回復に向けた絶対的な要素は見当たらない。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,家電量販店（店長）,・東日本大震災の復興需要があり、期待が持てる。
,,○,商店街（代表者）,・東日本大震災が底であり、今後は良くなることを期待している。
,,○,商店街（代表者）,・各店の売上実績は、全体的にまだ厳しい状況であるが、一部飲食店では東日本大震災前の実績を上回るところも出てきており、良い動きが物販店全体に波及することを期待したい。
,,○,商店街（代表者）,・大型店並びに各専門店の催事、セール等にようやく客が訪れるようになっている。天候が良くなるにつれて、外出の機会も多くなるため、今後の伸びに期待している。
,,○,一般小売店［酒］（経営者）,・８月になればねぶた祭りが始まるので、少しは観光客も増え、景気が良くなることが期待される。
,,○,一般小売店［雑貨］（経営者）,・東日本大震災の復興需要が見られる。また、節電、節水といった節約モードの商品の需要が高まりつつあり、景気は上向きになりつつある。
,,○,一般小売店［医薬品］（経営者）,・東日本大震災直後に買いだめした分もそろそろなくなってくるころなので、街に買物に出てくる人が増えてくるのではないかと期待している。
,,○,一般小売店［医薬品］（経営者）,・事態が落ち着いてくるにつれて、徐々に身の回りへの意識も平時に戻ってくる。そのなかで、緊急時に必要な物資以外の需要も回復してくると予想される。しかし、罹災して衣食住の確保に多大な出費をした人が周囲に多く、仕事も失って消費余力がないため、震災前の水準にはなかなか戻らない。
,,○,百貨店（企画担当）,・東日本大震災で被災した工場等にも動きが出てきているので、夏のお中元商戦には大きな期待を持っている。被災地や被災者に１日も早く義援金が渡り、経済の建て直しに使われることを祈っている。
,,○,百貨店（広報担当）,・現在は生活物資を中心に売れているが、今後は東日本大震災からの復興に向けた消費へと移っていく。
,,○,百貨店（販促担当）,・売れ筋アイテムが明確になっているため、商売の攻め手がはっきりとしてきている。これまでのように食品やリビング、セールをメインとした打ち出しだけではなく、ファッションで戦うことができるようになってきている。
,,○,コンビニ（経営者）,・客単価は前年のたばこ増税以来、上昇を維持している。また、今月も買上点数が前年比103％、来客数は同112％となるなど、東日本大震災の影響はなくなりつつあるため、見通しは明るい。
,,○,コンビニ（経営者）,・東日本大震災の影響はまだ残っているが、企業も徐々に回復基調にある。したがって、求人も増え、購買意欲も徐々に高まっていくと予想される。
,,○,コンビニ（エリア担当）,・夏場にかけての計画停電の有無や福島第一原子力発電所の問題もあり、不透明な部分もあるが、現在よりは若干良くなると予想している。
,,○,コンビニ（エリア担当）,・ゴールデンウィークの観光需要は全くというほどなく、数値も落ち込んでいたが、各県の夏祭りなどの実施決定に伴う観光促進の報道により、夏場の売上上昇が見込める。
,,○,衣料品専門店（経営者）,・東日本大震災の復興関連でさまざまな需要があるため、県内経済が活発化することを期待している。
,,○,衣料品専門店（店長）,・低調であったビジネス関連もクールビズをきっかけに回復基調であり、好調なカジュアル衣料とあいまって安定した売上確保に結び付いている。
,,○,衣料品専門店（店長）,・夏に向けて、節電対応で涼感商材に注目が集まれば、徐々に回復基調に向かう。
,,○,乗用車販売店（経営者）,・６月以降、メーカーの新車生産が９割程度まで回復すれば、新車の需給バランスが回復し、当社においても約2.5か月分ある受注残が販売に繋がり、明るさを取り戻すことができる。しかしながら、これまで経営を支えてきた中古車販売がほぼ一巡し、スローダウンするのではないかと危惧している。
,,○,乗用車販売店（経営者）,・６月から生産回復が見込まれ、需要期とも重なることから、営業活動は活性化する。多くの受注残が解消できれば売上増も期待できる。
,,○,乗用車販売店（経営者）,・延期していた新型車の発売が６月に予定されており、客を呼び込むための材料がそろうと期待している。
,,○,乗用車販売店（経営者）,・東日本大震災で車が流失した人が多いため、引き続き需要が見込める。
,,○,乗用車販売店（経営者）,・被災車両の再取得に係る税免除が受けられることから、今後も震災特需は続く見通しである。
,,○,乗用車販売店（従業員）,・車の納期が分かるようになってきているので、３か月先は大分良くなるのではないかと見込める。
,,○,住関連専門店（経営者）,・お盆前くらいにかけて売り出しを予定しており、客も多少は戻るのではないかと期待している。また、客の様子からは若干ではあるが回復基調になりつつあるように感じられる。しかしながら、販売量を例年の水準に戻すのは厳しい状況である。
,,○,その他専門店［酒］（経営者）,・現在のような状況下でお中元商材をどこまで伸ばせるか不安はあるが、夏に向けて生ビール等の需要も多くなると考えられるので、客のニーズに応えられるよう、準備をしていきたい。
,,○,都市型ホテル（スタッフ）,・ひと月ごとに客が戻ってきている。来月くらいまでは非常に厳しい状態が続きそうだが、７、８月ごろからは来客数が安定してくるのではないかと期待している。
,,○,旅行代理店（従業員）,・仙台空港等の交通機関、施設の復旧が進み、通常通りに戻れば、客もそこそこ戻ってくる。ただし、前年並みまで戻るのはまだ先である。
,,○,通信会社（営業担当）,・東日本大震災の影響が徐々に減り、上向くことが期待される。
,,○,通信会社（営業担当）,・新商品の発売が予定されている。
,,□,商店街（代表者）,・復興景気というものをこれまで経験したことがなかったが、現在の好調はこの先１～２年といった長いスパンで続くかもしれない。
,,□,商店街（代表者）,・避難者の増加により売上は一時的に増加しているものの、状況は大きく変わらない。
,,□,一般小売店［書籍］（経営者）,・生活が落ち着いてくれば消費マインドは更に悪化することが予想され、書籍についても少なからず打撃を受ける。
,,□,一般小売店［医薬品］（経営者）,・悪くなる要因も特になく、現状と変わらない。
,,□,百貨店（売場主任）,・この先数か月は現在のような必需品中心の需要が続くことが予想される。
,,□,百貨店（経営者）,・新幹線は全線で運転再開したものの、一部区間の徐行運転により所要時間が１時間ほど余計にかかるため利便性に欠けており、開業効果が出ていない。また、福島第一原子力発電所事故による風評被害で、東北への客の流入も弱い状況が続く。
,,□,百貨店（経営者）,・福島第一原子力発電所事故の収束時期が不透明で、安心できない。果物やお中元などの季節商材の需要も、避難者の所在不明や配達困難などにより大きく落ち込むことが予想される。また、公務員の給与削減などもあり、消費の上向きは期待できない。
,,□,スーパー（店長）,・商品もそろってきており、普段の生活に戻りつつある。
,,□,コンビニ（経営者）,・当地に避難してきている人が買物に来ているため、売上は少し上がっているが、その人たちが他の場所に移ってしまえば、売上が落ち込む可能性が高い。
,,□,コンビニ（経営者）,・この先、週末の天候や気温によって売上が左右される季節に入ることもあり、今以上の好転材料が見当たらない。
,,□,衣料品専門店（経営者）,・風評被害はまだないものの、福島第一原子力発電所の事故が早期に解決されないと東北地方全体に広がる恐れがある。また、メーカーの季節商材の早期切上げや、仕上がり時期の大幅な遅れが続く。
,,□,衣料品専門店（経営者）,・生地メーカーの取扱商材も少なく、小売業も売れないため、取引先の問屋が廃業するなどしており、厳しい状況は続く。
,,□,衣料品専門店（店長）,・東日本大震災によるフォーマルの特需及びクールビズによる需要が一巡した後は、震災による経済の落ち込みが現れるのではないかと懸念している。
,,□,衣料品専門店（総務担当）,・福島第一原子力発電所事故の今後の見通しが不明であり、先行きへの不安が多いため、復興や景気の改善には時間がかかる。
,,□,家電量販店（店長）,・各業界の夏のボーナスについても東日本大震災の影響が出つつあり、消費者の動向は不透明である。
,,□,乗用車販売店（経営者）,・新車の購入では納車に時間がかかっている。中古車については、被災地での需要が大きく、商品がそちらに流れていることに加え、特に軽自動車の価格が高騰してきており、商売としては非常にやりにくくなっている。
,,□,住関連専門店（経営者）,・売上は４月より良くなったものの、前年比でマイナスの傾向は続くことが予想される。一層の経費圧縮が必要だが、大変困難である。
,,□,住関連専門店（経営者）,・数は多くないものの来客があるので、今後もどうにか仕事を続けていけそうである。
,,□,その他専門店［食品］（経営者）,・東日本大震災の直後に比べ、人の流れは少しずつだが戻ってきており、前月よりは今月、今月よりは来月というように、景気は一歩ずつ回復に向かう。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・節電の流れから、涼感素材の商材が売れると予想されるが、注文があった時に商品が用意できるか不安である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,"・先行き不透明のなかで夏の商戦に向かうが、節電の影響や高速道路休日料金上限1,000円の制度廃止等により、消費マインドは冷え込んでくることが予想される。そのため、石油業界の景気回復は、復興需要頼みとならざるを得ない。"
,,□,高級レストラン（経営者）,・今より悪くなることはないだろうが、良くなるとも思えない。非常に悪いまま推移していく。
,,□,一般レストラン（経営者）,・一時的に店がにぎわうことがあっても、それが継続するとは考えにくい。
,,□,一般レストラン（経営者）,・今が景気の底であり、これ以上悪くはならない。
,,□,一般レストラン（経営者）,・地域の景気は決して良くなる方向にはいかず、体力のある企業だけが残るのではないかと思われる。
,,□,一般レストラン（支配人）,・徐々に戻りつつあるが、本格的な回復にはしばらく時間がかかると予想される。
,,□,スナック（経営者）,・自粛ムードも大分緩和されてきており、東日本大震災の発生当初よりは客が戻ってきているが、以前のような状態に戻るにはもうしばらく時間がかかりそうである。
,,□,観光型ホテル（経営者）,・料金に関係なく見れば、現在の入込数は前年並みである。ただし、首都圏からの客は激減しており、回復の見込みはない。
,,□,都市型ホテル（経営者）,・春の婚礼は秋に延期となり、宴会関係も徐々に戻りつつあるので、現状より悪くなることはないと期待したい。ただし、福島第一原子力発電所の問題がどのように収束するかで状況は大きく変わってくる。
,,□,都市型ホテル（スタッフ）,・２、３か月先の一般宴会は引き合いがほとんどなく、自社企画のイベントを立案中である。また、宿泊部門は海水浴客を中心とした県外セールスを強化しており期待したいが、東日本大震災の影響がどう出るか不安もある。
,,□,タクシー運転手,・中心市街地は東日本大震災発生前の状況に戻りつつあるものの、依然としてにぎわいは見られず、にぎわいが回復しそうな様子も見られない。
,,□,通信会社（営業担当）,・東日本大震災の影響が残るため、景気改善はあまり期待できない。
,,□,通信会社（営業担当）,・新商品の投入が予定されており、スマートフォンへの買換え需要が期待できる。
,,□,遊園地（経営者）,・夏にはイベントや広告も復活させる予定であるが、復興の動きや消費の回復がどうなるか不透明である。
,,□,競艇場（職員）,・東日本大震災の影響で建築土木関連は景気が良いが、水産業に加え、農業は福島第一原子力発電所の事故による風評被害で不振となっており、先が読めない状況が続く。
,,□,設計事務所（経営者）,・資材の値上がりにより緊急を要するもの以外はまだ様子見のところも多く、景気回復にはもうしばらくかかる見通しである。
,,▲,商店街（代表者）,・これから夏祭りのシーズンとなるが、観光客のホテルのキャンセルなど厳しい状況が見込まれる。
,,▲,一般小売店［寝具］（経営者）,・現在は、東日本大震災後の需要や新年度の始まりということで販売量が増えているが、一段落すれば急激に下がる懸念がある。
,,▲,百貨店（営業担当）,・東日本大震災の反動による特需は一段落し、顧客の関心は節電対策や、福島第一原子力発電所事故に伴う放射線対策などにシフトすると予想される。クールビズに関する需要は見込まれるが、全体としてみると今の勢いはなくなる。
,,▲,スーパー（経営者）,・好転する要素が考えられない。復興需要が本格化するまでは我慢するしかない。
,,▲,スーパー（店長）,・自粛ではないが、まだまだ無駄遣いやぜいたくをする気分になれない人が多いように見える。父の日などのギフト商戦や土用の丑の日などが控えているが、全く先が見えない。
,,▲,スーパー（店長）,・競合するショッピングセンターが完全復旧した場合、東日本大震災前のような激戦状態となる。また、現状の倹約傾向が続けば、景気も減退することが予想される。
,,▲,スーパー（店長）,・直接の被災地ではない当地においても、風評被害による観光客の減少や農作物の出荷の減少、輸出制限などが見られ、景気回復のめどはたっていない。特産のさくらんぼの予約状況も前年を下回っている。
,,▲,スーパー（総務担当）,・避難者の仮設住宅への入居が始まるので、自活需要により伸びる店が出る一方で、自活需要に関係のない店は不景気に加え節約志向によりかなり厳しくなることが予想され、全体的にはしばらく悪化の傾向となる。雇用拡大のためにも早く復興政策を実施してもらいたい。
,,▲,コンビニ（エリア担当）,・復興需要が見込める地域は限定的であるため、東北全体では経済活動が低迷するのではないかと危惧している。特に福島県については、若い世帯の流出も危ぶまれており、時間の経過とともに悪化していくのではないかという不安がある。
,,▲,コンビニ（エリア担当）,・東日本大震災以降、地元企業の倒産件数が増加傾向にあり、更なる景気の後退が懸念される。
,,▲,コンビニ（店長）,・印刷業や電力関係、流通業の方々からは、ボーナスは期待できないという話が聞こえてくる一方、建設業で動きが見られる。建設業が動いていることは小売業にとって好材料であるため、やや悪くなる、もしくは変わらないのではないかと予想している。
,,▲,その他専門店［パソコン］（経営者）,・周囲の消費意欲は感じられるものの原材料や欲しい商品の価格が高騰してきているため、今までのような買い方ができなくなっている。また、地域には失業状態の人たちもいて、市場の回転が良くなるとは言い難い。
,,▲,その他専門店［靴］（経営者）,・東日本大震災の影響で、一時的にせよ失業者が増加することが予想される。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・客の来店回数や買上数量の減少が顕著となっており、倹約ムードが見て取れる。価格も下がりつつあり経営状態も良くはなく、見通しは暗い。
,,▲,一般レストラン（スタッフ）,・東日本大震災の影響で客の財布のひもは固くなっているが、この先更に固くなるのではないかと懸念している。
,,▲,その他飲食［弁当］（スタッフ）,・東日本大震災の影響により、郊外では営業時間を普段より短縮している店が多く、街中もネオンを消し、営業しているかどうかわからない状況であるため、景気は今後ますます悪くなる。
,,▲,観光型旅館（経営者）,・東日本大震災後の避難的な宿泊需要が一段落すると、宿泊は減少傾向になると予想している。また、福島第一原子力発電所の問題や温泉街が正常に営業していないなどの風評被害により、一般観光客からの予約がなかなか入らない。
,,▲,都市型ホテル（スタッフ）,・東日本大震災の復興需要があり、イベントや宿泊の稼動状況は前年を上回っているものの、婚礼需要は激減したまま回復のめどが立っておらず、全体としては前年割れの状況が続く見通しである。
,,▲,通信会社（営業担当）,・福島第一原子力発電所事故の収束時期が不透明である。また、東北は雇用が減少していることに加え、消費動向の低迷と今後の増税見通しから、景気回復の要素が見当たらない。
,,▲,通信会社（営業担当）,・雇用がなく収入が断たれている方も多いため、見通しが全くたたない。
,,▲,通信会社（営業担当）,・好転する材料が乏しく、現状維持に精一杯な状況で、経費削減の方向に向かう。
,,▲,観光名所（職員）,・個人客は20％くらい戻ってきているが、団体客は依然として戻っていない。これから、さくらんぼや祭りの季節を迎えるが、団体客が戻らない限り、状況は悪くなる一方である。
,,▲,美容室（経営者）,・東日本大震災により失業した人も多く、その人たちが仕事に復帰できない状況が続くことも予想されるため、節約傾向は続く。
,,▲,住宅販売会社（経営者）,・東日本大震災の影響は大きい。製品納期の混乱による工事完成延期に伴い、工事待ちの現場が増えており、地域で資金が回らなくなっている。
,,×,スーパー（経営者）,・東日本大震災からの復旧復興は全く先が見えない状況であり、消費マインドの冷え込んだ状態が続くことが予想される。
,,×,スーパー（経営者）,・競合店の出店や節電による商品の品薄、さらにはマインドの低下が懸念される。
,,×,スーパー（販促担当）,・商品の入荷が安定してきた反面、商品の動きは鈍くなってきている。また、小麦価格の上昇といったマイナス要因がみえてきている。
,,×,その他専門店［酒］（営業担当）,・少しずつ客足は戻っているが、飲食店より家での晩酌、より低価格の商品へのシフトが進んでおり、中小企業にとっては非常に厳しい状況が続く。
,,×,観光型ホテル（スタッフ）,・自粛ムードが残っていることに加え、福島第一原子力発電所の事故による風評被害の影響も大きく、かなりの不安を抱いている。元の状態に戻るにはどれくらいかかるのか、いまだ予想がつきかねる状態である。やはり、風評被害をみんなで払しょくすることが大事だと考えている。
,,×,観光型旅館（スタッフ）,・経営計画が見えず、先行きは不安ばかりである。また、消費よりも節約や貯蓄の方向に向かうことが予想される。
,,×,タクシー運転手,・第２次補正予算も出ておらず、地域の復興はますます遅れるのではないかと懸念している。
,,×,タクシー運転手,・東日本大震災からの復旧復興について、客からもいろいろな話を聞くが、多くが中小零細企業であるため、大抵の仕事は大手に持っていかれて、結果的に仕事がないということである。
,,×,その他サービス［自動車整備業］（経営者）,・高速道路料金の値上がりやガソリンなど燃料の高騰に加え、消費税の増税も取りざたされており、消費が伸びるとは考えられない。
"企業
動向
関連

(東北)",,◎,その他非製造業［飲食料品卸売業］（経営者）,・繁華街の飲食店では、県外からの支援者、出張者による外食が増え、既に復興景気の兆しが見られる。今後、復興事業の本格化に伴い、飲食店への出荷増が見込まれる。
,,○,食料品製造業（総務担当）,・当業界では、前年と比較しても明らかに消費が回復してきている。
,,○,木材木製品製造業（経営者）,・東日本大震災の影響が徐々に小さくなり、正常化していく。
,,○,電気機械器具製造業（企画担当）,・東日本大震災によるどん底の状態から徐々に上向いていく兆しがあり、省エネ対応の新製品開発にも拍車がかかるため、総合的に景気は回復に向かうと予想される。
,,○,建設業（従業員）,・震災復興に伴う特需が期待される。
,,○,輸送業（経営者）,・東日本大震災で被災した荷主の一部に操業再開の見込が出てきており、先行きに明るさが見えてきている。
,,○,通信業（営業担当）,・各地方自治体の復興支援プロジェクトが立ち上がり、建設関係の受注が増加すると予想される。
,,○,広告業協会（役員）,・住宅展示場の入場者が急激に増えており、戸建て住宅を始め、マンションや中古住宅もかなりの引き合いがある。また、中古車も好調となっているなど、東日本大震災の復旧特需に期待が持てる。
,,○,広告代理店（経営者）,・やっと動き出した感がある。今よりは十分な手ごたえがあると予想しており、期待したい。
,,○,経営コンサルタント,・復興の兆しが随所に出ており、今後も上向きに推移する。
