,,▲,スーパー（企画担当）,・大型店の駆け込み出店が終了する来年１月までは乱売合戦が続き、来客数、客単価が低下し、来年の２、３月ごろに売上は底になる。
,,▲,その他専門店［医薬品］（経営者）,・必要ない物は買わない傾向が強く、どうしても必要な風邪薬についても最小限必要な分だけを買う。
,,▲,スナック（経営者）,・１月は新年会の流れによる利用があるが、団体客の期待は望めなく更に厳しくなる。
,,▲,その他飲食［酒卸］（店長）,・客の利用動向が合理的になっており、ススキノの飲食店向けの荷動きが悪くなっている。
,,▲,パチンコ店（店員）,・稼ぎ時の年末の状態が悪く、年明け以降も期待できない。
,,▲,住宅販売会社（従業員）,・客の動きが鈍くなってきており、受注がやや伸び悩んでいる。
,,×,商店街（代表者）,・大型店が出店し今月末から営業するため、長年続けた大売出しが中止となり、今後は大型店同士の戦いを傍観するしかない。
,,×,設計事務所（所長）,・例年は秋口から冬口にかけて受注があり、来春に客に引き渡すのだが、現状では全く話がない。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・資金的に余裕がなければ成り立たない事業だと考えていた情報システム関連の投資が活発であり、回線の申込が増加している。
,,○,その他企業［コンベンション担当］（従業員）,・忘新年会の予約状況は、例年と比べて大口は少ないものの、小人数の利用増加でカバーしている。
,,□,通信業（営業担当）,・設備投資に踏み切る客は確実に増加しているが、まだわずかであり、全体的にみると変わらない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・補正予算が成立し、上半期の談合問題も落着し、公共工事の未完了部分も出てくるが、全体的には変わらない。
,,□,その他サービス業［建設機械リース］（従業員）,・客からの設備投資に関する情報が少なく、３か月後は変わらない。
,,□,その他サービス業［建設機械リース］（営業担当）,・設備投資は、新年度になってから実行されるようである。
,,▲,出版・印刷・同関連産業（経営者）,・12月の商戦に向けての動きが盛り上がりに欠けているところからみて、３か月後も期待できない。
,,▲,輸送業（支店長）,"・住宅関連が不振であり、輸入木材、建設資材で物量の落ち込みが大きく、輸入商社や建材メーカーが心配している。
・農産物も物流面で例年以上に減少している。
・原油高騰によりトラック、フェリーの運賃が上がりコスト高が収益を悪化させている。"
,,×,＊,＊
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・一般求人だけでなく、労働者派遣業の派遣社員の求人件数も伸びており、求人市場全体が拡大している。
,,□,求人情報誌製作会社（編集者）,・求人広告件数は増加しているが、雇用のミスマッチがかなりあり、繰り返しの求人が目立っている。
,,□,新聞社［求人広告］（担当者）,・雇用状態は大変厳しい状態であり現状のまま推移する。
,,□,職業安定所（職員）,・求人数は増加傾向にあるが産業別にみるとばらつきが目立ち、求職者数が横ばい状態なので、厳しい状態が続く。
,,▲,職業安定所（職員）,・冬場は建設関連事業の活動が縮小され、本道全体の生産意欲が落ち込むため、季節労働者の求人は減少傾向となる。さらに、札幌そごうの閉店などの雇用に与える影響が心配である。
,,×,－,－
,,,,
　２．東北,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,百貨店（営業担当）,・主たるターゲットであるミセス層商品の売上が、郊外大型店の出店以降増加し、前年実績をクリアしている。
,,○,百貨店（売場担当）,・ボーナス支給によりＯＬや公務員など百貨店での購入者が増えている。
,,○,乗用車販売店（営業担当）,・低価格車や中古車が売れている。
,,○,乗用車販売店（企画担当）,"・自動車業界は新車発表が続き、特に春は需要期に当たる。
・今年の春は３年ぶりに需要が回復し、来年はそれを上回ると期待される。"
,,○,乗用車販売店（経営者）,・冬場は販売でも整備でもあらゆる面で売上が落ち込むが、春は新車の需要が増え、整備その他の販売が冬場の倍近くになる。
,,○,乗用車販売店（経営者）,・年末にかけ新機種が投入されることから、期待が大きい。
,,○,住関連専門店（経営者）,・年度末に向けての受注が追い込みに入り、やや良くなる。
,,○,スナック（経営者）,・忘新年会シーズンに入るため良くなる。
,,○,都市型ホテル（スタッフ）,・結婚式や宴会の予約状況が一昨年と同じレベルになっており、前年よりも若干良くなっている。
,,○,旅行代理店（従業員）,"・海外旅行を中心に先行受注状況が前年に比べて良い。
・特に年末年始は前年に比べて良くなっている。"
,,□,一般小売店［カメラ］（店長）,"・商品の動きが良くない。
・来店客も減少している。"
,,□,百貨店（企画担当）,・新世紀とクリスマス商戦次第である。
,,□,百貨店（広報担当）,・例年１月は初売りや冬のクリアランスセールなどのバーゲンセールで一時的な活況は生まれるが、その前後は確実に売上が落ち込む。
,,□,百貨店（総務担当）,・暖かい日が続けば冬物商材の売上は期待できない。
,,□,百貨店（企画担当）,・最大の商戦である12月も、衣料関係、ギフトなどに活力が感じられない。特にギフトは個人、法人ともに厳しい状況である。
,,□,百貨店（売場主任）,・年末年始を控え、客の購買行動が慎重になっている。
,,□,スーパー（店長）,・来客数は増えているが、競合店の出店予定があり、競争の激化が予想される。
,,□,スーパー（店長）,・客は１店舗で全ての必要品を買うのではなく、安い店を買い回っており、その傾向がさらに顕著になっている。
,,□,スーパー（経営者）,・競争激化は依然続いており、客の態度は従来どおりであることから変化はない。
,,□,スーパー（経営者）,・スーパーが一定の消費者を取り合っている。
,,□,衣料品専門店（店長）,・客は今後も、よりシビアな買い回りをする。
,,□,家電量販店（総務担当）,・ボーナス商戦の立ち上がりと初売りに期待している。
,,□,家電量販店（店長）,・購入時の支払方法を検討する客が多い。
,,□,住関連専門店（経営者）,・客の予算が少額になっており、慎重な買物をしている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・ホームセンターなど他業種との競争激化により経営環境の改善の見通しが当面立たない。
,,□,高級レストラン（スタッフ）,・予約状況からみて、今後の売上の上昇は見込めない。
,,□,一般レストラン（経営者）,・ボーナスが支給されない客が多く、生活のためにしか消費できないようになっている。
,,□,観光型ホテル（経営者）,"・１～３月の予約状況は前年と同様である。
・主流である官公庁の会議の減少が目立つ。"
,,□,通信会社（営業担当）,・顧客獲得の競争が激しくなっており、新しく始まるサービス次第である。
,,□,テーマパーク（職員）,・2001年の大型イベントが少なく、客の獲得に結びつかない。
,,□,競馬場（職員）,・客単価の低下や入場者数の低下傾向が鈍化していることから、そろそろ景気も底をつくと思う。
,,□,美容室（経営者）,・ニ八の法則の通り、特段のイベントもないため良くない。
,,▲,一般小売店［書籍］（経営者）,・新刊でも安く買える新古書店の利用が増えている。
,,▲,一般小売店［カメラ］（店員）,・大型店の出店により、厳しい状態である。
,,▲,スーパー（従業員）,"・来客数、客単価、買上点数の減少という状況は変わらない。
・クリスマス、お歳暮の商戦も先行きが不安であり、年を越したら景気は一層悪くなる。"
,,▲,スーパー（店長）,・必要な物を必要な量しか買わない傾向に加え、冬のボーナスが前年割れすることが影響する。
,,▲,コンビニ（エリア担当）,・依然大企業の倒産が頻発しており、リストラによる余剰人員の顕在化、それに伴う関連企業の倒産も続き、消費は悪化する。
,,▲,コンビニ（エリア担当）,・今月の頭から末にかけて、既存店の売上が下がっている。
,,▲,衣料品専門店（経営者）,・バーゲンラッシュでますます客単価が低下していく。
,,▲,衣料品専門店（店長）,・客がボーナスに対する不安を持っており、買い控え傾向が強くなっている。
,,▲,乗用車販売店（経営者）,・リストラで失業した客が増えている。
,,▲,その他専門店［呉服］（経営者）,・日々の必要品のみを買っている。
,,▲,一般レストラン（経営者）,・若いファミリー層などでは、100円セールでなければ子供に寿司を食べさせられない｡
,,▲,観光型旅館（経営者）,・首都圏に客の動きが出てきているが、どれだけそれを呼び込むことができるか不安である。
,,▲,都市型ホテル（スタッフ）,・金融不安の継続、地元商店街の老舗の倒産、株価の低迷、原油高で燃料の需要期に入ることから、消費は低迷する。
,,▲,住宅販売会社（従業員）,・来場者の中には、自己資金や年収などが十分でも、契約にまで前向きに進むような気力が薄れている。
,,×,一般小売店［雑貨］（企画担当）,・理由が分からないまま、各店舗の売上が低下している。
,,×,百貨店（売場主任）,・政局の不安定、株価の低迷、円安、米国の政治状況などいずれを取っても個人消費を冷え込ませるので、今後ますます厳しくなる。
"企業
動向
関連

(東北)",,◎,繊維工業（総務担当）,・前年同月比並の受注残高が予想されるが、今月との比較であれば、春夏物の生産が始まっているので、忙しくなる。
,,○,食料品製造業（経営者）,・品質、品目、価格設定など消費者ニーズに合った商品政策を取れば売上増は可能であるが、収益性の低下は避けられない。
,,□,食料品製造業（従業員）,"・お歳暮用品の動きが良い。
・消費者がシビアに金を使っており、使うときは使うが、その後は引き締める。"
,,□,電気機械器具製造業（経営者）,・依然として受注は、短納期、小ロットであり、小回りの効く企業体制の確立が急がれている。
,,□,電気機械器具製造業（企画担当）,・仕事は多く忙しいが、単価が低下している。
,,□,建設業（従業員）,・計画はあるが、前に進まない状況である。
,,□,輸送業（従業員）,・正月明けの反動で、荷動きは著しく落ち込む。
,,□,輸送業（従業員）,・12月末までは順調に貨物が動くと思っていたが、11月の伸びが悪かったので、先行き不安が出てきている。
,,▲,農林水産業（従業者）,・りんごは低単価商品であり、収入も少なく設備投資ができない。
,,▲,農林水産業（従業者）,・米作農家は、10月でほぼ収支決算が終わるが、収支が悪く年末に向けての購買が難しい状況である。
,,▲,建設業（企画担当）,・公共工事の量の縮小と工事費の引き下げが本格化しており、民間の設備投資にはその分を穴埋め、支える力はない。
,,×,－,－
"雇用
関連

(東北)",,◎,職業安定所（職員）,・今後も求人の増加傾向、求職者数の減少傾向が続く。
,,○,人材派遣会社（社員）,・今月は大手建設業から引き合いがあった。建設業からの引き合いは初めてであり、今後期待できる。
,,□,職業安定所（職員）,・求人数は多くなっているが、増えているのはパート求人であり、一般求人が増えなければ景気は良くならない。
,,□,職業安定所（職員）,・求人は今後も増加するが、一方でリストラも進ちょくする。
,,□,職業安定所（職員）,"・これから３か月は在職求職者及び雇用調整による求職者が増える。
・11月に出店した大型郊外店の影響が多少なりとも出てくる。"
,,□,職業安定所（職員）,・同じ業種でも、積極的に増員を進める企業と人員整理を行っている企業があり、好調、不調の格差が大きくなっている。
,,▲,職業安定所（職員）,・コンピュータ関連やホテル産業は景気が良いが、公共事業に依存していた事業所は民間ベースへの転換を迫られ、食品関係は厳しい経営を強いられるなど、求人動向にも影響を与えている。
,,×,－,－
,,,,
　３．北関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,－,－
,,○,乗用車販売店（営業担当）,・商品購入を控えている客が、現在積極的に検討しているため、３か月後はやや良くなる。
,,○,住宅販売会社（経営者）,"・モデルハウスへの来場や電話での問い合わせが増加している。
・契約を検討していた客が、決断の方向に向かっている。"
,,□,商店街（代表者）,・中心街の空き店舗の開店予定がいくつかあるが、新規店が集客に力を発揮するまでは時間がかかる。
,,□,百貨店（販売促進担当）,・お歳暮ギフトの立ち上がりが非常に悪い。年々後ろにずれ込む傾向があるが、このままの状態では前年並みの売上確保が難しい。
,,□,衣料品専門店（経営者）,・ボーナスが前年より少なくなっている。カードで購入する客のボーナス払いが減っている。どの程度ボーナスが出るか分からないので買物を控える、という客もいる。
,,□,乗用車販売店（従業員）,・先行きの不透明感が依然強く、年末ボーナスに期待できないため、個人消費が伸びない。
,,□,乗用車販売店（経営者）,・新型車の売行きは長続きしない。仮に販売台数が伸びても、利益が非常に少ない。
,,□,住関連専門店（店長）,・１人当たりの買上点数の減少や客単価の低下が続いている。
,,□,タクシー運転手,・年金が減った影響で、より一層客の財布のひもが固くなっている。
,,□,通信会社（営業主任）,・デジタル放送の開始によって、通信、放送業界は上向くが、開始直後の１、２月は厳しい。
,,▲,スーパー（統括）,・幕張の外資スーパーの進出に伴い、大手スーパー各社が価格的な対抗策をとるため、商品単価がダウンし、価格競争が激化する。その影響で、売上、収益が圧迫される。
,,▲,衣料品専門店（統括）,・大型のスーパーやショッピングセンターの郊外進出によって、街に客が流れてこない。
,,▲,衣料品専門店（販売担当）,・客から、パート先で勤務時間が短縮されたという話を聞く。収入が減ると、今後の消費動向に悪影響が出る。
,,▲,都市型ホテル（スタッフ）,・予約状況が悪く、団体客やリピーターが少ない。
,,▲,旅行代理店（従業員）,・受注状況が悪く、単価も低いので先行きが不透明である。
,,▲,ゴルフ場（支配人）,"・今後適用される冬期割引料金が先行し、年末の予約状況が悪い。
・会員券市場も値下がりが続いている。"
,,×,コンビニ（店長）,・大型店の開店予定があるため、周辺の商店街も含めて非常に悪くなる。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,一般機械器具製造業（経営者）,・受注した新規部品の生産が急速に本格化している。
,,○,輸送用機械器具製造業（総務担当）,・受注が増加しており、来年度の設備投資も計画している。
,,○,輸送用機械器具製造業（経営者）,・親会社からの見積依頼や発注が、最近かなり増加してきている。
,,○,経営コンサルタント,"・新世紀への期待を込め、新規プロジェクトの立ち上げや人材確保を行っている企業がいくつかある。
・先見性の高い企業は従業員のスキルアップ教育導入の検討を行っている。"
,,□,輸送業（統括）,・クリスマスや年末年始の季節商材輸送量の受注見積が前年と変わらない。
,,□,新聞販売店［広告］（総務担当）,・印刷業界の年末受注状況は、例年になく良いと聞くが、悪い業界もあるので、平均すると変わらない。
,,▲,プラスチック製品製造業（経営者）,・国内の政治問題や世界経済の下降等の不安材料があるため、やや悪くなる。
,,▲,電気機械器具製造業（経営者）,・ＩＴ関連の設備投資についての１～３月の大手メーカー見積が９～12月の半分となっている。仕事は増えているが、全般的にＩＴ関連の受注が落ちてきている。
,,×,建設業（総務担当）,・知事選で公共事業の見直しを唱えている候補が当選し、公共工事中心の建設会社では、先行きに不安を感じている。
"雇用
関連

(北関東)",,◎,－,－
,,○,学校［短期大学］（就職担当）,・中堅の卸売業や小売業、サービス業等から求人の追加に関する問い合わせがある。
,,□,人材派遣会社（経営者）,・派遣需要は増加しているが、ＩＴ関連企業からの需要に偏っているため、全体としては変わらない。
,,▲,職業安定所（職員）,"・雇用保険資格取得者よりも、資格喪失者が多く、受給資格決定者数や受給者数も増加傾向にある。
・建設業、不動産業の求人が前年より少ない。"
,,×,－,－
,,,,
　４．南関東,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,－,－
,,○,一般小売店［ＣＤ］（営業担当）,・年末向けの商品が発売されて、まとめ買いをする客も増加している。
,,○,百貨店（売場主任）,・そごうの倒産により客が流れてきているため、引出物が好調であり、今後もしばらくこの状況が続く。
,,○,スーパー（統括）,・冬のボーナス支給が前年より増加し、若干購買意欲にもつながってきている。12、１月の商戦に期待している。
,,○,乗用車販売店（販売担当）,"・バブル時代に購入した商品が買換え時期にきている。
・節約してきた公務員の購買意欲が上向いてきている。"
,,○,旅行代理店（従業員）,・海外旅行の客を中心に、３か月先の先行受注が良くなっている。
,,○,その他サービス［語学学校］（総務担当）,・入校状況、クライアントとの話から、景気は少し上向いている。
,,□,商店街（代表者）,・依然として消費者の購買意欲が減退している。
,,□,一般小売店［茶］（経営者）,・商店街連合会、商工会議所が第３回プレミアム付商品券を発売したが、２、３時間で売り切れた。特に、主婦は２回並んで購入した。主婦が厳しい経済状況に非常に敏感になっている。
,,□,百貨店（買付担当）,・新世紀を迎え、新しいトレンドの春物商材に売上増加を期待する。しかし、無駄な物は買わない、安価な商品を選ぶという客の消費に対するシビアな行動はより強まっている。
,,□,百貨店（企画担当）,・必要な物だけを買う客が多く、まとめ買い、衝動買いが少ない。
,,□,百貨店（営業担当）,・来客数は増加傾向にあるものの、平均客単価は依然低く、低価格志向は続いている。
,,□,百貨店（販売促進担当）,・お歳暮シーズンであるが、法人需要は依然冷え込んでおり、苦戦が予想される。本格的な回復はまだまだ先になる。
,,□,百貨店（企画担当）,"・婦人用品の中で、特にカシミヤストールが比較的売れている。
・お歳暮ギフトのスタートは良くなく、２､３か月後も同じような状況で推移する。"
,,□,スーパー（経営者）,"・食品では、12月が終わり収入等が確定したら、その範囲内で支出する考え方が強い。
・現在売れているのは、納豆など低価格でも食事ができ、健康にも良いものであり、この点は今後も変わらない。"
,,□,スーパー（店長）,・客は冬物処分を待っている状況である。客は本当に必要な物しか購入しない。
,,□,スーパー（店長）,・客単価は前月同様に低下しており、この傾向は継続する。
,,□,コンビニ（店長）,・年賀はがき、贈答品の動きがあまり良くないので変わらない。
,,□,衣料品専門店（店長）,・商品の単価は下がっており、買上点数も増加していない。客の買い控え傾向が今後も続く。
,,□,衣料品専門店（経営者）,・メーカーからの仕入れで、非常に安価な婦人服が増加している。デパートからの返品が増えているということで、先行きが不安である。
,,□,家電量販店（店長）,・12月１日からデジタル放送が始まり、販売側として期待している。問い合わせも多いが、まだ値段が高く、消費者も様子をみている。
,,□,その他専門店［眼鏡］（店員）,・金枠、ジュエリー関係の高額品のフレームで、非常に動きが悪い。通常のフレームでも、単価は300円程度低下している。レンズだけ交換して欲しいという客も目立つ。
,,□,その他専門店［ガソリンスタンド］（団体役員）,・暖冬傾向が続いているため灯油の消費が落ち込み、悪い状態で変わらない。
,,□,その他小売［雑貨卸］（経営者）,・デジタルカメラが好調であるが、ピークに差しかかっている。フィルム、カメラは、長い低迷から脱していない。
,,□,高級レストラン（支配人）,・新規顧客が少なく、医薬業界のパーティー程度しかない。既存顧客の客単価も上昇しないので、平均すると変わらない。
,,□,一般レストラン（支配人）,・忘年会、新年会の予約が入り始めているが、前年と比べ宴会の小人数化、コース料理の低価格化現象がみられる。
,,□,都市型ホテル（スタッフ）,・景気の良い業種は、目立つことを避けてホテル利用を控えている。
,,□,通信会社（営業担当）,・ＣＡＴＶやインターネットの需要は堅調だが、競争激化と客の低価格志向が強い。
,,□,通信会社（社員）,"・個人客は安い物を求めており、通信会社を選ぶマイラインが今後選択されそうである。
・企業から経費節減の見積を要求されることが多い。"
,,□,その他サービス［学習塾］（経営者）,・毎月の入塾テスト受験者数が横ばいである。
,,□,住宅販売会社（従業員）,・住宅ローン減税の行方がまだみえない。
,,▲,スーパー（経営者）,・客の購買意欲が減少している。
,,▲,コンビニ（店長）,・多くの商品を買う客は少なく、ほとんどの客が３点以下の買物である。
,,▲,衣料品専門店（経営者）,・取引先メーカーでも最近は商品が少なく、売れないことを前提としている。
,,▲,住関連専門店（営業統括）,・ボーナス等の大幅なアップも見込めないなか、現金を持っている方が当面良いという雰囲気があり、消費の拡大が見込めない。
,,▲,一般レストラン（経営者）,・マスコミが消費不況を騒ぎ立てており、消費者心理に影響を及ぼしている。
,,▲,タクシー運転手,"・客の帰宅が依然として早く、他の交通機関で帰っている。
・会社の交際費が少ない。"
,,▲,住宅販売会社（従業員）,・新築を計画する新規顧客が落ち込んでいる。
,,×,コンビニ（経営者）,・確実に売上が落ちている。今のところ良くなってくる要因が周辺にない。
,,×,スナック（経営者）,・来客が少なく、ひまで遊ぶ日が多くなった。
"企業
動向
関連

(南関東)",,◎,－,－
,,○,輸送用機械器具製造業（経営者）,・アジアの景気も回復し、今後良くなる兆しがある。
,,○,通信業（営業担当）,・国の補正予算が成立すると、客からの受注が見込めるため、やや良くなる。
,,○,金融業（渉外担当）,・半導体関連の企業の中には新規設備投資の話も出てきている。業界によって差はあるが、今後は良くなってくる。
,,○,その他サービス業［情報サービス］（従業員）,・高速データ通信回線の要望など、企業の情報関連投資拡大の動きが多い。
,,□,出版・印刷・同関連産業（営業担当）,・年賀状の印刷、ゴム印の需要はないが、インターネット経由での通信販売部門の注文が増加している。
,,□,一般機械器具製造業（経営者）,・新規の受注も増加していないため、現在の状態が続く。
,,□,電気機械器具製造業（経営者）,・進行中の商談にはまとまった物件がなく、不安が常につきまとう。
,,□,不動産業（総務担当）,・業種によってオフィス需要にばらつきはあるが、特に金融系のテナントで、リストラ、統廃合によって賃貸スペース縮小への動きが若干みられる。
,,□,その他サービス業［情報サービス］（従業員）,・ｅコマースやウェブ関連の仕事は増加しているが、他の部分が伸び悩んでおり、やや元気をなくし始めている。
,,▲,金属製品製造業（総務担当）,・受注残が少なくなっている。
,,×,一般機械器具製造業（経営者）,・大手企業の受注額の減少が、リストラや外注費削減の原因になっている。
,,×,通信業（経営者）,・新しい受注の目途が立たない。
"雇用
関連

(南関東)",,◎,人材派遣会社（社員）,・派遣スタッフに対する求人需要が非常に多く、正社員でも採用したいという話が増加している。しかし、派遣スタッフを探してもなかなか人がいない。
,,◎,民間職業紹介機関（経営者）,・客は人事政策上の課題解決のために、多様な採用を考えている傾向がみられる。
,,○,職業安定所（職員）,・景気の見通しが立たない時期は期間雇用、臨時雇用という常用でない求人が増加するが、その割合が前年度比で10％以上低下し、常用の割合が上昇している。
,,□,人材派遣会社（社員）,・稼働日数の減少や時間の短縮、催事の減少に伴う依頼数の減少で求人の条件が良くない。そのため、広告費をかけても適格な人材が見つからないことがある。
,,□,職業安定所（所長）,・求人者数はこの３か月増減を繰り返しているが、求職者数、雇用保険受給者数は微増を続けている。
,,□,職業安定所（職員）,・求人は上昇傾向にあるが、生活費補充のためにパートを希望する求職者もいるため、全体では変わらない。
,,□,職業安定所（職員）,・情報関連産業を中心とした成長業種以外の従来型産業で、事業再構築への取組に依然活発な動きがみられず、これらの産業の人材需要は低迷している。従来型産業は、人材削減、製造拠点集約、業態の転換への取組を続けている。
,,□,学校［専修学校］（就職担当）,・どちらかといえば合理化をするための採用が多く、また採用形態を正社員からアルバイト、契約社員という話も非常に多い。
,,▲,－,－
,,×,－,－
,,,,
　５．東海,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東海)",,◎,－,－
,,○,一般小売店［土産］（経営者）,・無駄使いせず上手に金を使う客が増加している。
,,○,百貨店（売場主任）,・ランドセルの問い合わせが例年以上に多く、欲しい物はより早く確実に買おうとする傾向にある。
,,○,百貨店（販売促進担当）,・来客数が徐々に回復しつつある。
,,○,百貨店（販売促進担当）,・売上の前年比増減率が前年を下回っているものの、横ばいになっている。
,,○,家電量販店（店長）,・パソコンの価格帯が10万円前後から14～15万円へと徐々に上昇している。
,,○,乗用車販売店（従業員）,・無駄使いはしないが、自分の欲しい物は積極的に購入する。
,,○,乗用車販売店（営業担当）,・来客数が増加している。
,,○,住関連専門店（店員）,・客単価は低下しているが来客数に回復がみられ、売上が増加傾向にある。
,,○,一般レストラン（スタッフ）,・新世紀を迎えることにより、年明け以降の支出が見込める。
,,○,旅行代理店（従業員）,・個人客を中心に活発な動きが出てきている。
,,○,通信会社（営業担当）,・パソコンを利用したインクジェット年賀葉書が売り切れたことから、ＩＴ関連の動向が今後の景気に影響を与える。
,,○,通信会社（社員）,・通話料の値下げ、割引サービス拡大によりインターネット利用者が増加していく。
,,○,設計事務所（経営者）,・設計の相談件数は減少しているが、内容は確実なものが増加している。
,,○,住宅販売会社（従業員）,・マンションの竣工、引渡しラッシュを迎え、実物をみて購入する慎重派の需要もプラスされる。
,,□,商店街（代表者）,・必要以上の品物は買わず、来客数の増加も期待できない状況が続く。
,,□,商店街（代表者）,・郊外の大型スーパーの出店が終了したため、現状維持が続く。
,,□,百貨店（売場主任）,・慎重に品定めする客が多く、売上の低迷傾向は続く。
,,□,百貨店（企画担当）,・雇用問題など具体的な不安材料を持つ客が多く、消費マインドは向上しない。
,,□,スーパー（店長）,・消費者が景気の悪さに慣れてしまっており、財布のひもはなかなか緩まない。
,,□,スーパー（店長）,・低単価へのニーズが非常に強く、今後もこの状況は続く。
,,□,スーパー（店員）,・食料品にすら買い控えをする傾向が続いている。
,,□,コンビニ（エリア担当）,・客単価の伸び悩みは続く。
,,□,コンビニ（エリア担当）,・平均気温が高く、暖冬の予想のため、例年売れるカイロ、入浴剤、マスクなどが売れない状態が続く。
,,□,コンビニ（店長）,・来客数に変化がない一方で売上単価は低下し、競争の激化も続く。
,,□,衣料品専門店（企画担当）,・客単価の低下が続く。
,,□,家電量販店（経営者）,・大店立地法に伴い出店が過剰ぎみであるが、家電リサイクル法の施行による駆け込み需要が予想される。
