,,□,タクシー運転手,・２年ほど前から乗務員不足の影響で、タクシーの台数を５％減車しているが、それでも稼働率が低下している。タクシー１台当たりの売上は前年比プラスとなっているが、会社の売上は前年比で大幅なマイナスが続いており、今後もこの状況は変わらない。
,,□,タクシー運転手,・今後の外国人観光客や観光関係者による予約状況や問合せが減少傾向にある。一般法人からの予約は入ってきているが、全体としてはこの先も景気は変わらない。
,,□,タクシー運転手,・消費税増税が現実のものとなりそうだが、当業界においては駆け込み需要を見込めないため、今後も景気は変わらない。
,,□,通信会社（企画担当）,・電子決済サービスによる需要掘り起こしの動きが落ち着いてきたため、今後も景気は変わらない。
,,□,観光名所（従業員）,・クルーズ船の寄港シーズンが終了し、外国人観光客の団体旅行復調の動きが落ち着くとみられることから、今後については例年どおりの傾向で推移する。
,,□,観光名所（職員）,・外国人観光客による恩恵もあり、前年実績を上回る来客数を維持している。日韓関係の悪化など懸念材料も出てきており、今後の動向を注視している。
,,□,美容室（経営者）,・売上がここ数か月連続で前年を３～５％程度上回って推移していることから、今後も同じような状況が続く。
,,▲,商店街（代表者）,・消費税増税が間近に迫り、現実の問題として身近に感じられるようになってきていることから、今後の景気はやや悪くなる。
,,▲,商店街（代表者）,・今後については、当地においてハロウィーンなどのイベントが行われるが、他都市と比べるとやや盛り上がりに欠ける面がみられる。また、観光客も減少傾向で推移する時期となる。このため、例年以上に来街者が増加することが見込めない。
,,▲,商店街（代表者）,・韓国からの観光客が大幅に減少しており、宿泊施設、バスや鉄道などの交通機関、観光施設、韓国人を当てにした飲食店などで大幅な減少がみられる。ただし、そのほかの物販消費については、元々韓国人の消費額が少ないことに加えて、タイ人やマレーシア人などによる消費が依然として好調なことから、影響はないとみられる。
,,▲,スーパー（店長）,・10月の消費税増税により、消費が確実に低迷することになる。
,,▲,スーパー（店長）,・９月には消費税増税前の駆け込み需要が生じるとみられるが、10月以降はその反動が出ることになる。ただし、前年は９月６日に発生した北海道胆振東部地震による影響があったため、前年比ではそれほど影響が生じない可能性もある。
,,▲,スーパー（企画担当）,・来客数の伸び悩みが続いており、消費者の買い控えが来店頻度の低下として表れていることが懸念される。消費税増税に向けた駆け込み需要も余り期待できず、むしろ10月以降の価格競争の激化が見込まれるため、経営環境は厳しさを増すことになる。
,,▲,スーパー（役員）,・７月における来客数の推移をみると、後半になるにつれて徐々に落ち込んでいる。今後の老後生活への不安や消費税増税が、消費者の倹約、節約志向を強めているとみられる。店頭での買物の仕方にも変化がみられることから、今後の景気は若干下向くことになる。
,,▲,コンビニ（エリア担当）,・観光業に影響が出てくることが見込まれるため、今後の景気はやや悪くなる。
,,▲,コンビニ（エリア担当）,・当地の主力産業である漁業の先行きが不透明なため、今後の景気はやや悪くなる。
,,▲,コンビニ（店長）,・消費税増税やそれに伴う値上げなどの影響で、消費者の買い控えが既に始まっていることから、今後の景気はやや悪くなる。
,,▲,衣料品専門店（店長）,・今年は残暑が厳しいと予想されていること、消費税増税を控えていることなどから、今後の景気はやや悪くなる。消費税増税前は一時的に数値が上向くとみられるが、当業界より単価の高い商材を扱っている業界が盛況となる。
,,▲,乗用車販売店（従業員）,・消費税増税後の消費の冷え込みが心配である。
,,▲,乗用車販売店（従業員）,・例年、北海道では冬に向けてのタイヤ交換が始まる10月末頃から、販売台数が落ち込む傾向がある。特に今年は消費税増税があるため、10月以降の落ち込みが大きくなる懸念がある。
,,▲,乗用車販売店（従業員）,・既に消費税増税前の駆け込み需要が一段落しているとみられるため、今後の景気はやや悪くなる。
,,▲,自動車備品販売店（店長）,・タイヤメーカーや車内用品などの値上げにより、客の購入意欲が低下していることから、消費税増税前の駆け込み需要についても余り期待できない。
,,▲,その他専門店［造花］（店長）,・消費税増税の影響により、今後の景気はやや悪くなる。
,,▲,高級レストラン（経営者）,・日韓の様々な問題の影響で、韓国人の旅行控え、日本製品の不買運動が起こっていることから、これまで観光で潤っていたところは、これから景気がどんどん悪くなる。また、消費税増税によりマイナスの影響が上乗せされることになるため、今後の景気は一層悪くなる。
,,▲,高級レストラン（スタッフ）,・今後については、消費税増税の影響が生じて、景気がやや悪くなる。
,,▲,観光型ホテル（スタッフ）,・国内客、外国人観光客共に予約受注が鈍化傾向にある。市内における過当競争と近隣国との外交あつれきが要因とみられることから、今後の景気はやや悪くなる。
,,▲,旅行代理店（従業員）,・一部エリアにおいて、日韓関係の不振、台湾の航空会社におけるストライキの影響などにより、秋以降の外国人観光客の動きに対する懸念が出ている。また、消費税増税の影響も予想が付かない。
,,▲,タクシー運転手,・現状から、この先も悪い状況が続くとみられるため、景気は今よりもやや悪くなる。
,,▲,美容室（経営者）,・消費税増税は当店にとって影響が大きいことから、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・日韓関係の悪化により、韓国人観光客が明らかに減少しており、道内の観光産業は少なからずダメージを受けることになる。それに伴い消費マインドも低下することが見込まれる。その結果として、分譲マンション市場においても、一定のマイナス効果が生じることになる。
,,×,商店街（代表者）,・消費税増税が実施されれば、前回の増税時のように確実に景気が悪くなる。
,,×,商店街（代表者）,・今後については、シーズンオフとなることに加えて、消費税増税の影響も出てくることから、景気は悪くなる。
,,×,コンビニ（エリア担当）,・消費税増税を前にした駆け込み需要が発生するとみられるが、一時的な影響であり、増税以降は景気が悪化することになる。
,,×,コンビニ（エリア担当）,・当業界に限れば、消費税増税前の駆け込み需要が生じていない上、増税後は買い控えが強まることになる。前回の増税時も同様の動きがみられたため、今後の景気は悪くなる。
,,×,観光型ホテル（経営者）,・道内空港における韓国便の休止が決定し、今後の韓国人観光客の減少が見込まれることに加えて、外国人観光客市場全体の伸びも鈍化していることから、先行きが懸念される。さらに、消費税増税を控えて国内旅行客の動きが鈍く、この先３か月間は旅行需要の一層の悪化が見込まれる。最低賃金の大幅な引上げもあり、収益の悪化は避けられない状況にある。
,,×,タクシー運転手,・春先の天候不順による農作物への影響が懸念されているなか、農業関係の減収が現実味を帯びてきていることから、地域の景気後退は避けられない。
,,×,タクシー運転手,・消費税増税により、消費が一層落ち込むことが見込まれる。それに伴いタクシーの利用頻度も落ち込むことになる。
,,×,住宅販売会社（経営者）,・消費税増税前の駆け込み需要がみられない。このまま増税が行われれば、ますます景気が悪くなり、悪循環が起こりそうなムードがある。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,金属製品製造業（従業員）,・見積件数が増えてきた。特に住宅関係の受注が好調なため、秋頃には受注量が増加するとみられる。
,,○,建設業（経営者）,・これから工事の最盛期を迎え、フル稼働の状態になる。ただし、高齢化で辞める作業員が年々増えている一方で、その補充が進んでいない。働き方改革や待遇改善を進めるなど、若手の入職対策をしなければ、数年後には人手不足で厳しい状況になる。
,,○,建設業（従業員）,・今期着工した工事が佳境を迎える時期となるため、今後の景気はやや良くなる。ただし、労務者不足が懸念される。
,,○,建設業（役員）,・上半期はフル稼働状態が続くことから、今後も好調に推移する。現在は年度後半に向けて、利益確保できる工事案件の受注活動に注力している。
,,○,通信業（営業担当）,・ユーザー層の設備投資サイクルの影響もあり、案件が増加している。さらに、質の向上や規模拡大の動きもみられることから、今後の景気はやや良くなる。
,,○,その他サービス業［建設機械リース］（支店長）,・消費税増税を前にして、駆け込みでの設備投資が生じることを期待している。
,,○,その他非製造業［鋼材卸売］（従業員）,・今期前半の受注案件のお陰でゆとりのある行動が取れるため、受注案件やベース商材において一層の積み上げが期待できる。
,,□,食料品製造業（従業員）,・良くなる兆しが全くないため、今後も景気は変わらない。
,,□,家具製造業（経営者）,・東京オリンピック関連での需要が旺盛な一方で、一般家庭用家具販売が低調であり、小売店、百貨店からの受注も今一つである。そのため、今後も景気は変わらない。
,,□,輸送業（支店長）,・国内物流においては、明らかに前年よりも受注量が少ない。秋に向けて目玉となるような案件もみられないことから、今後も景気は変わらない。
,,□,司法書士,・現在の状況から、今後の景気については厳しいものがある。ただし、経済状勢の変化により、他企業の業績が上向くことになれば、不動産関連の景気も上昇傾向に転じることになる。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・今後の売上は若干伸びると予測しているが、韓国問題の影響で観光関連の景気が下振れするリスクがある。
,,▲,食料品製造業（従業員）,・原油価格、人件費、物流費を理由とする値上げ依頼が多くなってきていることから、今後の景気はやや悪くなる。
,,▲,金融業（従業員）,・消費税増税前の駆け込み需要の反動などから、増税後の個人消費の落ち込みが懸念される。今後、公共投資の伸びや、観光の堅調な推移が見込まれるものの、個人消費の落ち込みをカバーしきれず、道内景気はやや悪くなる。
,,▲,司法書士,・土地や建物の売買、新築物件が例年と比較して少ないなか、10月の消費税増税により、一層の減少が見込まれる。
,,▲,司法書士,・米中貿易摩擦、韓国問題、イラン問題など、今後に向けての懸案事項が多数あり、国内の景気対策に集中できないことが懸念される。10月の消費税増税の影響が表れる時期でもあるため、今後の景気は後退又は停滞することになる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・業界全体的に受注状況が芳しくない。取引先の設備投資が積極的ではなくなってきている。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,新聞社［求人広告］（担当者）,・観光客の入込が好調である。また、当地の基幹産業である農業では、天候に恵まれたことで豊作が見込まれている。これらのことから、今後の景気はやや良くなる。
,,□,人材派遣会社（社員）,・求人が増えている間は企業の業績が低迷することはないとみられる。ただし、人件費倒れにならないよう、経営者の力量が問われる時期に入ってきている。
,,□,求人情報誌製作会社（編集者）,・若年労働者の絶対的な不足状況に変わりはないことから、今後も求人の需給バランスに大きな変化はないとみられる。
,,□,求人情報誌製作会社（編集者）,・消費税増税や日韓問題に伴う韓国人観光客減少の影響など、堅調ムードに水を差す要素が多いため。
,,□,求人情報誌製作会社（編集者）,・消費税増税前の駆け込み需要は生じそうだが、企業における設備の入替えや運営面などを含めて考えると、景気に大きな変化はないとみられる。むしろ、増税がマイナス方向に影響しそうな懸念もある。
,,□,職業安定所（職員）,・月間有効求人数が４か月連続で前年を上回り、月間有効求職者が７年８か月連続で前年を下回っていることから、今後も景気は変わらないまま推移する。
,,□,職業安定所（職員）,・景気に影響を与えるような雇用情勢の動きがみられないことから、今後も景気は変わらない。
,,□,職業安定所（職員）,・人手不足分野の建設業や介護関係において、技術的・専門的職業の有効求人倍率の高止まりが続いていることから、今後も景気は変わらない。
,,□,職業安定所（職員）,・有効求人倍率は前年と同率となったが、１年７か月連続で前年以上の水準を維持していることから、業種全体にわたって人手不足の状況にあり、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・コンビニや大型ドラッグストア、観光業などでは上向き傾向が続いているが、自動車や住宅における消費の変動が少ないことから、全体的には現在とほぼ変わらないまま推移する。
,,▲,求人情報誌製作会社（編集者）,・当地における本格的な観光シーズンが終了するため、観光業界の動きは落ち着いていくことになる。さらに、前年は北海道ふっこう割による需要が多かったことから、今年は前年よりも厳しい見込みとなる。消費税増税による消費マインドの落ち込みも影響しそうなため、今後の景気はやや悪くなる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・地元の祭りからお盆の時期にかけて観光客や帰省客が多くなり、街なかでの消費につながるとみている。お盆が過ぎても、秋の風により秋物の動きが早く動くことを期待している。
,,○,一般小売店［書籍］（経営者）,・秋に向けての消費の盛り上がりには期待しており、消費税の引上げ前の駆け込み需要についても期待ができる部分がある。ただし、その後の景気に対する不安材料について、消費者がどのように感じているのかが全くみえない。
,,○,一般小売店［医薬品］（経営者）,・７～８月は人がよく動き、金も動くが店頭に来客する機会も増えるため、景気は良くなるとみている。また、９月末までは消費税の引上げ前の駆け込み需要があるため、少しは上乗せができる見込みである。
,,○,百貨店（営業担当）,・３か月後は消費税の引上げから１か月が経過している。前回の動向からも購買行動は回復していく見込みである。その頃には冬物需要のピークを迎えて目的買いが増加しているため、景気は良くなっていくとみている。
,,○,スーパー（店長）,・梅雨明けになれば、雨や低温の影響が少なくなることから、６～７月ほどの売上不振にはならないとみている。
,,○,コンビニ（経営者）,・気温が上昇して来客数が増えている。この先も良くなるとみている。
,,○,コンビニ（エリア担当）,・軽減税率はコンビニにとって追い風となるとみている。また、キャッシュレスでのポイント還元も売上拡大につながる見込みである。
,,○,衣料品専門店（経営者）,・地元の祭りにおいて土産物や祭用品による売上を確保し、秋物については消費税の引上げ前に売上を確保するために各企業に売り込みをしている。
,,○,衣料品専門店（経営者）,・秋物が動く時期となるため、景気は多少良くなるとみている。
,,○,衣料品専門店（店長）,・消費税の引上げ前の駆け込み需要が発生するため、前倒しでものが売れる見込みである。
,,○,乗用車販売店（従業員）,・売上未計上である車の入庫と、決算セールなどの売出し、新型車発表が重なり、売上は一時的に良くなる見込みである。
,,○,住関連専門店（経営者）,・秋口以降の受注量が確保できているため、今月よりは良くなるとみている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・今月の低迷が著しいため、今後は天候回復と猛暑により、販売量が改善することを期待している。
,,○,高級レストラン（支配人）,・当店では税込み表示をしており、消費税の引上げを機に単価を上げて新しい価格設定をするつもりである。そのため、来客数が前年並みであれば、売上は増加する見込みである。ただし、消費税の引上げによる買い控えが心配である。
,,○,観光型ホテル（経営者）,・先々の予約状況については今月よりは良いものの、大きなイベントや大会などがなく、厳しいことに変わりはない。夏休みも、予約はお盆時期の最大９連休に集中しており、前後にやや空きがある状態である。
,,○,旅行代理店（店長）,・消費税の引上げ直前で、一時的に購買意欲が高まることが見込まれる。
,,○,通信会社（営業担当）,・新規サービスエリア開局のめどが立ち、新たな加入者の獲得もみえてきている。今後は、解約者の防止策をいかに展開していくかであり、それにより純増数に大きな伸びが期待できる。初期費用の軽減やセットサービスメニューの内容次第では、競合他社にも打ち勝っていけると期待している。
,,○,通信会社（営業担当）,・駅前の建築工事や、ラグビーワールドカップの開催に合わせて、来客数の増加が見込める。
,,○,通信会社（営業担当）,・端末販売方法変更に伴う販売量減少のピークは過ぎ、今後は改善していくとみている。
,,○,通信会社（営業担当）,・お盆の時期となるため、来客数が増えるとみている。
,,○,競艇場（職員）,・大きな来場促進イベントがあるため、若干でも来客数は増加するとみている。さらに、大口客の来客があれば売上の増加も見込める。
,,○,その他サービス［自動車整備業］（経営者）,・消費税の引上げ前の駆け込み需要もあり、９月までは好調に推移するとみている。
,,○,その他住宅［リフォーム］（従業員）,・消費税の引上げ前に工事を完了したいリフォームの受付が増えている。住設機器は梅雨明けの気温上昇に伴い、急いで設置したい受付が増える見通しである。
,,□,商店街（代表者）,・キャッシュレス５％還元などの施策が予定されていることから、消費税の引上げ前の駆け込み需要については、消費動向に大きな影響はないとみている。
,,□,一般小売店［酒］（経営者）,・消費税の引上げや年金の問題などにより消費マインドは非常に低下している。その影響は飲食店などにも出ており、停滞している状態が続いている。
,,□,一般小売店［寝具］（経営者）,・相変わらず先がみえず、このまま停滞状況が続くとみている。
,,□,百貨店（売場主任）,・９月に消費税の引上げ前の駆け込み需要が見込まれるものの、10月以降に反動減がどこまで表れるかは不透明である。この先も生活防衛意識は続くとみており、景気が上向くとは考えにくい。
,,□,百貨店（買付担当）,・肌着などの必需品は動いているものの、衣料品は節約傾向が特に厳しい状況となっている。このままでは、消費税の引上げ前の駆け込み需要が高まるかは不透明である。
,,□,百貨店（経営者）,・消費税の引上げ前の駆け込み需要は多少増えるとみているものの、客の声からは前回の増税時ほどの動機の強さはみられていない。むしろ、買い控えに働くのではないかと懸念している。
,,□,スーパー（経営者）,・梅雨明けからの猛暑が始まっており、８月は夏物の動きが良くなっていくと期待している。消費の傾向は変わらないとみているが、東アジアなどの海外の不穏な動きが国内経済に影響して身近な消費に悪影響が出ないことを願っている。
,,□,スーパー（店長）,・当店では若干の売上増加がみられるものの、景気がどうこうとまではいえない。少しでも今の状況が続くことを期待している。
,,□,スーパー（店長）,・ようやく気温が30度を超える日が続いているが、低温で不振であった７月当初と状況は変わっていない。今後も同様に推移するとみている。
,,□,スーパー（企画担当）,・消費税の引上げを前に客の買い控えが続いている。10月まではこの状況が続くとみている。
,,□,スーパー（営業担当）,・お盆商材の売上増加を期待しているものの、猛暑による内食率低下が懸念されており、必要な商材しか買わないという傾向が強まるのではないか。また、消費税の引上げ前の駆け込み需要は、耐久消費財に集中して日用品の消費については節約志向になるとみている。
,,□,コンビニ（経営者）,・今月はセールやキャンペーンが多く、来客数や売上が伸びている。ただし、その前後の期間は動きが悪く客単価は今年の２～４月の水準まで戻っていない。そのため、セール期間を除けば全体として横ばい状態であり、今後も余り変わらないとみている。
,,□,コンビニ（経営者）,・周辺人口や周辺就業人口に大きな変化は見込めない。
,,□,コンビニ（経営者）,・梅雨明け後は気温が上昇する見込みであるが、来客数は変わらないとみている。
,,□,コンビニ（エリア担当）,・外的環境に変化はない。この先も天候の影響で来客数は上下することになる。
,,□,コンビニ（エリア担当）,・消費税の引上げの影響を受けての消費の冷え込みが懸念される。ＩＴの促進のためにポイント還元を中小企業に行う予定であるが、高齢者には受入れにくいとみられており、消費の冷え込みへの歯止めにはならないとみている。
,,□,衣料品専門店（店長）,・前年と比較して夏物商戦が短期決戦となることが見込まれる。消費税の引上げ前の駆け込み需要も不透明なだけに、秋物商材の立ち上がりが鍵となる。
,,□,衣料品専門店（総務担当）,・客の購買意欲が高まっていないため、余り変わらないとみている。
,,□,家電量販店（店長）,・消費税の引上げ前の駆け込み需要を期待している。ただし、増税後のポイント還元などの政策がどのように影響するのか不透明なため、客の購買動向も慎重になるとみている。今のところ、プラスとなるような要因は見当たらない。
,,□,乗用車販売店（従業員）,・個人客による消費税の引上げ前の駆け込み需要が余りみられていないため、今後も特に変化はないとみている。
,,□,乗用車販売店（従業員）,・消費税の引上げ前の駆け込み需要があるとすれば、今の段階で客の動きに変化が出るはずである。現在の動きが鈍いということは、駆け込み需要もなく、２～３か月先の景気も変わらないということである。
,,□,乗用車販売店（本部）,・ここにきて、サービス実績が大きく下落している。買換えが進んでいる影響もあり、直近でも入庫台数及び収益の下落があったが、今月は更に悪い状況である。車両は好調であるものの、サービスの不調がしばらく続く見込みである。
,,□,住関連専門店（経営者）,・消費税の引上げ前に、ある程度の駆け込み需要を期待している。
,,□,その他専門店［靴］（従業員）,・消費税の引上げ前の駆け込み需要や、その後の買い控えが見込まれており、全体的には余り変化がないとみている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・地方では東京オリンピック景気には程遠い状態である。さらに、ヒト、モノの動きが読めないため、景気が良くなる材料も見当たらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・天候が不安定なため、今後の見込みは不透明であるが、現在と同様に前年並みで推移するとみている。
,,□,その他小売［ショッピングセンター］（統括）,・春に持ち直しの動きをみせた衣料品が、ここにきて冷夏の影響で今一つ勢いがなくなっている。この状態が今後の秋物商戦にも影響していくのではないかと危惧している。
,,□,観光型旅館（スタッフ）,・山形県沖地震の風評被害による客の様子見が続くとみている。
,,□,都市型ホテル（スタッフ）,・上半期は婚礼が上向きであったものの、ここにきて来客数が伸びていない。６～７月は減少傾向にあり、今後の予約獲得も厳しい状況である。
,,□,旅行代理店（従業員）,・ゴールデンウィーク明けから夏の動きが鈍い状況が続いている。また、秋以降の状況も特段改善しておらず、現状維持の状況が続いている。
,,□,通信会社（営業担当）,・長い梅雨や猛暑のなか、自然災害の影響により１次産業の生産量の減少が懸念されるが、輸入に頼る市場に対する米国の関税が気に掛かる。通信業界においても同様に、韓国との摩擦の解消がみえないため、先行きは不透明である。
,,□,通信会社（営業担当）,・景気が大きく変動するような要因に乏しい。
,,□,通信会社（営業担当）,・消費税の引上げ前の駆け込み需要で一時的にものが売れると見込めるものの、総じて好況感はない。
,,□,テーマパーク（職員）,・夏休みが終了し、２～３か月後の来客数や売上は減少するとみている。
,,□,観光名所（職員）,・インバウンド中心の団体客は落ち込んでいるが、夏休みに入り予約なしの個人客の動きは前年よりも良くなっている。特に家族連れの客が多く、土産物の購入意欲もあるため、もう少しで団体客の落ち込みをカバーできそうになっている。この先については、特に明るい兆しはないものの、これ以上落ち込むような兆しもみえない。
,,□,美容室（経営者）,・客単価はずっと前年並みで推移しているため、今後急に上がることはないとみている。
,,□,設計事務所（経営者）,・３年先の仕事の受注を目標に経営を進めている。経営は横ばいであるものの、不安感は特にない。しかし、震災後の復興が一段落した現状において、各社のスタンスで大きな差が発生してきているように見受けられる。
,,□,住宅販売会社（経営者）,・秋に向けて宅地分譲の予定があるものの、直近の見通しとしては現状維持となっている。
,,▲,商店街（代表者）,・客は消費税の引上げに関する話題ばかりである。
,,▲,商店街（代表者）,・消費低迷の中での消費税の引上げで、景気はやや悪くなるとみている。
,,▲,一般小売店［医薬品］（経営者）,・生活必需品全般が値上がりしているところに、当店取扱いの主力商品も値上がりしている。さらに、消費税の引上げを控えて消費者心理も悪化していくとみている。
,,▲,百貨店（企画担当）,・今月の急激な売上減少が気掛かりである。
,,▲,スーパー（営業担当）,・消費税の引上げ前の駆け込み需要により９月の消費拡大は期待できるものの、増税後の落ち込みの方が大きく、全体的な景気は悪化傾向になるとみている。特に増税後は消費にかなり慎重となり、無駄な買物はしないという節約傾向が強まるとみている。
,,▲,コンビニ（経営者）,・建設業の仕事量減少、天候不順による作物の収穫量減少による農家の収入減が響き、２～３か月後の景気はやや悪くなるとみている。
,,▲,コンビニ（経営者）,・景気のやや悪い状況は、この先もしばらく続く見込みである。
,,▲,コンビニ（店長）,・最低賃金と地方の時給はイコールとなっている実態を政府は分かっておらず、本来は需要と供給のバランスによって決まる時給を政府が決めてしまっている。ここにきて更に最低賃金が上がるということで、リストラをせざるを得ない状況となっている。深刻な問題になりつつあり、消費マインドは更に冷え込んでいくとみている。
,,▲,コンビニ（店長）,・気温の低下とともに来客数も減少していく。さらに、近隣に競合店舗が増えたため、徐々に売上も減少していくとみている。過当競争で大変である。
,,▲,衣料品専門店（経営者）,・年金2000万円問題や消費税の引上げなど、消費行動を押し上げるような要素が全く見当たらない。
,,▲,その他専門店［食品］（経営者）,・10月の消費税の引上げによる買い控えがあるとみている。
,,▲,一般レストラン（経営者）,・消費税の引上げや、日々身の回りで流れてくるニュースがマイナスイメージのものばかりのため、消費動向がかなり慎重になってきている。今後もその傾向が顕著になると心配している。
,,▲,一般レストラン（経営者）,・当店は内陸部にあるが、夏休みなどにより客の流れは海のある地域に向かっているため、その影響は大きい。
,,▲,観光型旅館（経営者）,・お盆などの予約状況は好調であるが、消費税の引上げを目前に控えて、相変わらず手控え感がみられている。良いときと悪いときの差が大きく、平均しても伸び悩むという状況がしばらくは続くとみている。
,,▲,都市型ホテル（スタッフ）,・天候不順の影響かレストランの売上が厳しい。法人利用の会合も、来月以降の予約の動きが前年に比べて厳しい状況となっている。
,,▲,旅行代理店（経営者）,・消費税の引上げによる影響について、団体旅行はそれほどではないものの、個人旅行については懸念がある。一番の売れ筋である首都圏の大型レジャー施設でも入場者数が思わしくないとのことであり、このまま個人消費が冷え込み景気はやや悪くなっていくのではないかとみている。
,,▲,旅行代理店（店長）,・８月までは旅行予約者数が前年を上回っているものの、９月は国内、海外旅行共に、伸びが今一つである。
,,▲,タクシー運転手,・令和になってから客の動きが非常に悪くなっている。参議院選挙後も活発になるかと思いきや好転しておらず、先行きは暗いという印象を持っている。
,,▲,通信会社（営業担当）,・消費税の引上げ前の駆け込み需要があるものの、その後は購入意欲が冷え込むため、景気は悪くなっていくとみている。
,,▲,通信会社（営業担当）,・この先は消費税の引上げとなるため、消費者の買い控えが見込まれる。
,,▲,遊園地（経営者）,・消費税の引上げに対して、その前後で家計消費がどのように動いていくかを注視せざるを得ない。
,,×,商店街（代表者）,・８～９月の予約数が極端に少なく、景気はかなり悪くなるとみている。
,,×,一般小売店［酒］（経営者）,・消費税の引上げが控えており、ものがますます売れなくなるとみている。
,,×,一般小売店［医薬品］（経営者）,・繁華街では居酒屋だけは何とか混んでいるものの、その他の飲食店は客が数か月来ないとすぐにシャッターを降ろしてしまう。また、10月には消費税の引上げがあるため、消費者は一層財布のひもを固くするのではないかとみている。
