,,□,スーパー（企画担当）,・地方では全くといって良いほど、景気の良さを感じない。最近の政府の景気判断は首都圏だけを対象としているのではないかと感じるほどである。以前は身近の景況感とマスコミの報道などで見かける景況感がある程度一致していたが、最近の政府の景気判断は外国のことのように聞こえている。
,,□,コンビニ（エリア担当）,・公共事業が増えてこない限り、景気は今後も変わらない。
,,□,家電量販店（店員）,・６月以降も好天に恵まれれば、景気は良くなると期待できる。
,,□,乗用車販売店（経営者）,・新型車効果が縮小しているものの、新車受注は予想の範囲内に収まっているなど、当社を取り巻く販売環境に特段の変化がみられないことから、現在の傾向が当面続く。
,,□,乗用車販売店（経営者）,・景気を押し上げるような要素が見当たらないため、今後も大きな変化はないまま推移する。
,,□,乗用車販売店（従業員）,・９月中の車両登録が最後のリミットになるが、それまでは消費税増税前の駆け込み需要が続く。また、新型車の発売も予定されていることから、今後も現在の販売台数を維持できる。その後の販売量は落ち込むとみられるが、それまでは順調に推移する。
,,□,乗用車販売店（従業員）,・今後については、夏のボーナスがあるものの、消費税増税を控えていることから貯金に回されることになり、景気は変わらない。
,,□,乗用車販売店（従業員）,・10月からの消費税増税前の駆け込み需要は今年の１～２月がピークであり、それ以降は現在まで落ち着いた状況が続いていることから、今後２～３か月先も景気は変わらない。
,,□,自動車備品販売店（店長）,・５月のゴールデンウィーク以降、客単価が低下傾向にある。客単価が回復する兆しがみられないため、今後も景気は変わらない。消費税増税の影響も読めない部分がある。
,,□,その他専門店［医薬品］（経営者）,・前例のない10連休、例年にないほどの気温の高さなどの影響が今後も尾を引くことになる。高齢者にとって、こたえる変化が多すぎるため、若年、中年の客を取り込むことができない限り、景気は変わらない。
,,□,高級レストラン（スタッフ）,・５月は旅行代金が高額となるゴールデンウィーク期間前後の旅行を避けた客による利用が増えるという特殊要因があったが、６月以降の観光シーズンについては、観光客による利用が増えるのかどうか分からない面がある。また、年内に予定されている消費税増税や食品の値上げなどが、観光や飲食の景気にどのように影響してくるのかも予想が付かない。
,,□,高級レストラン（スタッフ）,・軽減税率の導入に実感がなく、今後、消費税増税が間近に迫った際に、消費が落ち込むのか、駆け込み需要で消費が上向くのか、先行きが不透明である。
,,□,旅行代理店（従業員）,・好材料が見付からないため、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・来客数が伸びてこないため、今後も景気は変わらない。
,,□,タクシー運転手,・６月は本格的な観光シーズンを迎える時期であり、恒例の大型イベントなどもあるため、タクシーの利用は増える。ただ、タクシー１台当たりの売上は増えるとみられるが、乗務員不足がますます深刻になってきていることから、会社としての売上は前年を下回る状況が続く。
,,□,タクシー運転手,・夏期に入り、例年並みの需要で推移するとみられるため、今後については余り期待できない。
,,□,タクシー運転手,・現在の当地の景気動向について、上向くような兆しがみられない。全国的に地域による格差がみられていることから、今後も厳しい状況が続く。
,,□,観光名所（職員）,・外国人観光客の入込が安定していること、天候に恵まれていることなどから、４月以降好調を維持している。今後、観光の最盛期を迎えることから、景気が一層上向くことを期待している。
,,▲,スーパー（店長）,・10月の消費税増税に向けて、家電などの高単価商材は前倒しで購入する機会が増えると見込まれるが、必需品以外の商材やし好品などは節約志向が強まることになり、厳しさが増すことになる。
,,▲,スーパー（店長）,・景気が回復する理由も気配もみられない。特に地方都市になればなるほど、その傾向が強いことから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・10月に予定されている消費税増税への不安感から、消費者の足元の買物行動は従来と比べて慎重さが増している。
,,▲,コンビニ（エリア担当）,・当地の基幹産業の１つである漁業の動きが全体的に良くないため、先行きがどうなるか分からない。
,,▲,コンビニ（店長）,・消費税増税を控えていることもあり、景気が良くなる要因が見当たらない。
,,▲,衣料品専門店（店長）,・先物に対する客の要望が極端に少なく、購買意欲が低下していることがうかがえる。
,,▲,乗用車販売店（従業員）,・ここにきて販売量に陰りがみえ始めていることから、先行きに不安がある。
,,▲,その他専門店［造花］（店長）,・客の購買意欲が低下しているため、今後の景気はやや悪くなる。
,,▲,高級レストラン（経営者）,・今後、消費税増税が予定されていることから、客の買い控えが懸念される。また、消費税増税に伴い、多くの商材で値上げが予定されているため、今後の景気はやや悪くなる。
,,▲,スナック（経営者）,・景気の悪かった５月と比べれば、６月以降の景気は良くなるとみられるが、余り大きな期待は持てない。
,,▲,タクシー運転手,・外国人観光客を始めとした観光客関係について、この先の問合せ件数や予約件数が前年よりも減少していることから、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・現在、消費税増税を控えて運賃改正を申請しており、今後の運賃の値上げに伴う乗り控えが見込まれる。米国と中国の貿易摩擦もマイナスの影響が生じる懸念があるため、今後の景気が上向くことは期待できない。
,,▲,通信会社（企画担当）,・今後については、通信端末の値上がりに伴う買い控えが懸念される。
,,▲,美容室（経営者）,・消費税増税を控えているため、前向きに考えることは困難である。
,,▲,住宅販売会社（経営者）,・参議院選挙を控えて、消費税増税がどうなるか不透明な現状から、現在、客の多くは様子見している。客は選挙結果とそれに伴う政策をよく見極めた上で、住宅などの購入を決めることになるため、今後の景気はやや悪くなる。
,,×,商店街（代表者）,・10月の消費税増税に対する不安から、客が消費を控えている様子がうかがえる。
,,×,一般小売店［土産］（経営者）,・４月の統一地方選挙の際に、航空機の利用客の動きが落ち込んだことから、７月の参議院選挙の際も多少は客の動きが鈍くなる。また、消費税増税が徐々に近づいてくることから、消費者としては生活防衛のために財布のひもを締めることになる。特に観光は生活に必要なものではないため、過去の傾向から消費を削られる対象になりがちであり、観光需要が落ち込むことで当店の売上も低迷することになる。
,,×,観光型ホテル（経営者）,・夏の繁忙期の予約状況が良くない。10連休の反動もあるとみられるが、道内客、国内客、外国人観光客のいずれも予約の問合せが少ない。
,,×,美容室（経営者）,・これから暖房にかかる費用が減ってくるが、燃料価格が上昇傾向にあることから、今後の景気は悪くなる。
,,×,住宅販売会社（経営者）,・株式市場が低迷していること、消費税増税前の駆け込み需要が期待できないことから、今後の景気は悪くなる。消費税増税後は一層経済が悪化するのではないかと懸念している。
"企業
動向
関連

(北海道)",,◎,建設業（従業員）,・今後については、新年度発注建築工事のうち、く体工事がフル稼働することになる。ただし、それに伴い現場労務者の確保が困難になることが懸念される。
,,○,家具製造業（経営者）,・東京オリンピックに向けた需要が増えつつあることから、今後の景気はやや良くなる。ただし、米国と中国の貿易摩擦などの外的マイナス要因も多いことから、都市部、地方部共に足踏み状態となる懸念もある。
,,○,建設業（経営者）,・今後については、工事の最盛期を迎え、土木、建築共に受注が積み上がり、それに伴い施工の稼働率も上がることになる。
,,○,建設業（役員）,・年度計画を達成可能な受注量を確保できるめどが立ちつつあることから、今後については、工事の進行に伴い出来高が順調に積み上がることになる。
,,○,金融業（従業員）,・10連休での消費増加の反動減が見込まれるものの、今年も賃上げを実施する予定の企業が多いことに加えて、消費税増税前の駆け込み需要も期待できるため、個人消費は引き続き底堅く推移する。また、今後、予算執行に伴い公共投資も伸びが見込まれる。これらのことから、今後の道内景気はやや良くなる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・今後については、北海道胆振東部地震の震災復旧工事、札幌やニセコなどの地区で民間建設工事が活発に推移すると見込まれることから景気はやや良くなる。また、道内の宿泊施設について、地域によるばらつきがあるものの、宿泊料金が上昇傾向にあることから、観光需要も上向いている。
,,□,食料品製造業（従業員）,・景気が良くなるような案件が特に見当たらない。
,,□,金属製品製造業（従業員）,・資材の価格高騰、人材不足などの動きが現場にも影響し始めている。
,,□,輸送業（支店長）,・夏頃までは具体的な受注見込みがあるが、その先の動向が不透明である。
,,□,通信業（営業担当）,・現状の景況感はやや良く、今後の案件数、業績見込みも比較的堅調に推移している。今以上に景況感を上向かせるには材料不足であるが、下向き傾向に陥ることは考え難く、今後も横ばいでの推移が見込まれる。
,,□,司法書士,・10月に消費税増税が控えているため、建物の建築や中古物件の売買の駆け込み需要が多少は生じることになる。ただし、地方都市の人口が少しずつ減少していることから、仕事量自体も減少するとみられ、起爆剤となる材料がない限り、景気が上向くことまでは考え難い。
,,□,司法書士,・７月に参議院選挙が行われるため、選挙の際に景気回復に向けた経済政策が打ち出されることを期待している。ただ、短期間でそうした政策を打ち出すことは難しい面がある。
,,□,その他サービス業［建設機械リース］（支店長）,・近隣で大きな事業が行われるという話はないが、いずれの業種も安定的に推移しているため、今後も景気は変わらない。
,,□,その他非製造業［鋼材卸売］（従業員）,・今後については、不安要素もあるが、一定の加工量が見込めることから、現状維持で推移する。
,,▲,食料品製造業（従業員）,・ゴマ油、牛肉、豚肉、タマネギなど、原材料の値上げ要請があることから、今後の景気はやや悪くなる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・今後しばらくは派遣ニーズ、求人ニーズが堅調に推移する。就業者の増加は企業の活力になり、消費の好循環にも寄与することになる。
,,□,求人情報誌製作会社（編集者）,・アルバイト、パート、派遣などの非正規求人が増えていることから、先行きに対する企業の防衛意識が強まっていることがうかがえる。
,,□,求人情報誌製作会社（編集者）,・参議院選挙が終わり、景気などの先行きが見えるようになるまで、様子見ムードが続く。
,,□,求人情報誌製作会社（編集者）,・今後については、外国人観光客が増えていること、消費税増税前の駆け込み需要が見込めるなどのプラス要因もあるが、企業が採用ニーズとコストのバランスを重視していることから、景気の先行きが不透明と考えていることがうかがえる。
,,□,新聞社［求人広告］（担当者）,・流通業の売上の伸びが鈍化しており、今後の売上増加に期待が持てない。また、観光関連産業においても今後の大幅な伸びが見込めない。
,,□,職業安定所（職員）,・月間有効求人数は２か月連続で前年を上回ったものの、月間有効求職者は７年６か月連続で前年を下回った。
,,□,職業安定所（職員）,・景気に影響を与えるような雇用調整の動きもみられないことから、今後も変わらないまま推移する。
,,□,職業安定所（職員）,・人手不足分野の建設業、社会福祉、介護関係において、技術的・専門的職業の有効求人倍率の高止まりが続いている。
,,□,職業安定所（職員）,・有効求人倍率は１年６か月連続で前年を上回り、業種全体にわたって人手不足の状況が続いている。
,,□,学校［大学］（就職担当）,・道内企業の新卒採用担当者の動きをみても、前年や一昨年の同時期と比べて大きな変化がみられないため、今後も景気は変わらない。
,,▲,求人情報誌製作会社（編集者）,・消費税増税を目前に控えて、様子見する企業が増えることになる。また、間接的な影響ではあるが、米中の関係悪化の影響により、減産する企業が出てくることを懸念している。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,・夏は１年で最も売上の高い時期となる。さらに、ねぶた祭りや他の祭りなどのイベントもあり、稼ぎ時となる。後は天候に恵まれることを願うのみである。
,,○,商店街（代表者）,・天候が良い日が続いており、商店街のイベントにも多くの人が集まる見込みである。不安要素としては、店舗の減少により物販の勢いが鈍いことだが、その分飲食の店舗が増えているため、好調に推移するとみている。
,,○,一般小売店［医薬品］（経営者）,・当店の業種は、天候が良いとつられて売上も増える傾向にある。暑すぎても良くないが、今後２～３か月は良い状態になるとみている。
,,○,百貨店（営業担当）,・２～３か月後は、消費税の引上げ前の駆け込み需要が発生すると見込んでおり、消費は活発になるとみている。
,,○,百貨店（経営者）,・消費税の引上げ時期が迫るにつれて、駆け込み需要など、多少はプラスに働くとみている。また、例年よりも高い気温が続いており、夏物消費を後押しすることを期待している。
,,○,コンビニ（経営者）,・梅雨が短くなり７～８月が暑くなれば景気は良くなると期待している。
,,○,コンビニ（経営者）,・この先の２～３か月は、ゴールデンウィークのような長期の休みがないため、良くなっていくとみている。
,,○,コンビニ（経営者）,・来客数の増加を見込んでいる。
,,○,コンビニ（経営者）,・夏に向けて来客数が増加するとみている。
,,○,コンビニ（エリア担当）,・夏に向けて来客数が増える見込みである。
,,○,コンビニ（エリア担当）,・このままの天候が続けば、今年の夏商戦に期待がもてる。東北地方は来客数が減少しているため、新商品開発なども含めて底上げを図りたい。
,,○,衣料品専門店（店長）,・今はまだ消費税の引上げの実施が不透明であり、駆け込み需要といった消費の拡大に結び付くようなイメージがない。諸刃の剣ではあるものの、消費税の引上げが確定すれば、少しずつ駆け込み需要の動きが出てくるとみている。
,,○,家電量販店（従業員）,・消費税の引上げ前の駆け込み需要は必ずあると期待しており、景気は一時的に盛り上がるとみている。
,,○,乗用車販売店（従業員）,・この先は消費税の引上げ前の駆け込み需要が見込まれる。また、新型車発表に向けた動きもあり、景気はやや良くなるとみている。
,,○,一般レストラン（経営者）,・天候次第ではあるものの、今月が悪すぎただけに、これ以上は悪くならないとみている。
,,○,都市型ホテル（スタッフ）,・改元により問合せや来客数が増えている。特に低迷していたブライダル関係が一気に増えてきている。消費税の引上げ前の駆け込み需要もあるが、新元号に期待する客の心理もあるとみている。
,,○,旅行代理店（店長）,・消費税の引上げ前の駆け込み需要が発生するとみている。
,,○,通信会社（営業担当）,・本年度に実施するポイント還元施策により、客のキャッシュレス化への関心度が高まってきている。
,,○,テーマパーク（職員）,・夏休みシーズンとなり来客数が増えるとみており、買上率や単価の上昇を見込んでいる。
,,○,観光名所（職員）,・ゴールデンウィークの後押しもあったが、予約状況も大変好調である。それに伴い販売量も活発に動くと見込まれるため、今後も現在の良い状態が続くとみている。
,,○,その他住宅［リフォーム］（従業員）,・繁忙期前に設置するエアコンの問合せと、消費税の引上げ前のリフォーム工事の問合せが増える見通しである。
,,□,商店街（代表者）,・周囲の開発事業も滞ったままであり、景気は停滞したままである。
,,□,一般小売店［書籍］（経営者）,・地方の消費に関しては、マーケットの劣化や供給過剰の雰囲気にプラスして景気への不安があるため、消費マインドは相変わらず低下している。米国大統領の訪問における近い将来に対する経済対策などにもよるが、全体的には現在の状況が続くとみている。
,,□,一般小売店［医薬品］（経営者）,・この先の２～３か月は選挙のニュースが入り始めており、繁華街は静かになる見込みである。そのため、売上の悪い状態が変わらず続くとみている。
,,□,一般小売店［酒］（経営者）,・地元名産のシーズンを迎えて、県外からの観光客が多く見込まれる。しかし、地元消費者の購買意欲が高まるとは考えにくく、景気が良くなるような要素は見当たらない。
,,□,一般小売店［寝具］（経営者）,・原材料の価格が上がっており、商品自体の価格の値上げも否めない。今年の猛暑の影響がどう出るか相変わらず予想できない状況である。
,,□,百貨店（売場主任）,・ある程度の消費税の引上げ前の駆け込み需要は見込めるものの、統一地方選挙の動向や地方経済の停滞感をみると、景気回復にはまだまだ時間が掛かるとみている。
,,□,百貨店（買付担当）,・月末は一気に真夏のような天候となったため、季節商材が動いている。今後も天候や気温次第であるとみている。
,,□,スーパー（経営者）,・６月も地方の消費喚起につながるような要因が見当たらない。米中貿易摩擦、中東の原油価格の推移、ＥＵ各国の動向などで国内輸出業界に悪影響が出ないことを願っている。ただし、仮に悪化しても地方の消費にすぐには表れないため、地方の景気に余り変化はないとみている。
,,□,スーパー（店長）,・ここしばらくは売上、来客数共に微増傾向のまま推移するとみている。
,,□,スーパー（店長）,・買上点数に改善の兆しがみられないため、販売量の増加による客単価の回復は期待できない。
,,□,スーパー（店長）,・６月から値上げとなる商品が多数あり、市場の状況としては大変厳しいものがあるが、当社としては６月より更なる販売促進策を計画している。業績アップを見込んでいるものの、商品の値上げなどの影響もあるため、現状維持で推移する可能性もある。
,,□,スーパー（企画担当）,・客は必要なものをできるだけ安い店で買う傾向があり、店側としても何かアクションを起こさないと見向きもされない状況である。消費税の引上げが実行されるかどうかにも掛かっているが、客の購買意欲はしばらく低調に推移するとみている。
,,□,スーパー（営業担当）,・改元に伴う一時的な消費拡大はあったものの、インスタント食品、加工食品などの値上げが相次いでおり、消費者は１円でも安く購入しようと苦心している。10月の消費税の引上げを控えて、この傾向は今後も続くとみている。
,,□,スーパー（営業担当）,・５月上旬は天皇陛下の御即位でごちそう関係の動きが良かったものの、瞬間的な動きであり、ゴールデンウィーク終了後は通常に戻っている。そのため、売上は前年並みで推移しており、この状態は今後も続くとみている。
,,□,コンビニ（エリア担当）,・競合環境の激化や24時間営業見直しの影響により、消費拡大の一方で来客数減少の影響もある。この先も現状のまま良くなるとは考えにくい状況である。
,,□,衣料品専門店（経営者）,・７月からサマーセールに入るが、セール期間中の売上は年々減少している。販売量は変わらずに単価が下がるという傾向が続いているため、この先も厳しい状況は変わらないとみている。
,,□,衣料品専門店（経営者）,・今年の夏も猛暑が予想されるため、暑さ対策の商品を模索中である。また、お中元商戦も早期受注に対して割引や送料無料などで対応している。
,,□,衣料品専門店（店長）,・間近に消費者の財布のひもが緩むような一大イベントがあれば別であるが、今の段階ではこの状況から大きく変わるとは考えにくい。
,,□,衣料品専門店（店長）,・市場のパイは変わらないが、競合店の新規出店で客が分散するため、影響は続くとみている。
,,□,衣料品専門店（総務担当）,・ここ１年の客の動きをみても、前年割れの状態が続いている。そのため、景気が上昇するとは考えにくい。
,,□,乗用車販売店（従業員）,・消費税の引上げ前の駆け込み需要が増えているが、まだそれほど焦っている客はいないため、現状維持で推移するとみている。
,,□,乗用車販売店（従業員）,・ここ数か月で変化がないため、この先に大きな変化が出るとは考えにくい。
,,□,乗用車販売店（本部）,・納期の長い車種もあるため、販売量の増加傾向もそろそろ頭打ちとなることが見込まれる。
,,□,住関連専門店（経営者）,・お盆が近づいて例年どおり小物仏具の売上が見込まれるため、景気は良くなるとみている。
,,□,住関連専門店（経営者）,・消費税の引上げ前の駆け込み需要と改元需要に期待をしているものの、景気に大きな変化はないとみている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・早く暑くなったことで、夏物の動きが活発になる見込みである。ただし、夏物は早い者勝ちであり、在庫がなくなったら終わりとなる。そのため、前年の状況と余り変わらないとみている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・今年の夏は冷夏との予報である。販売量の減少が見込まれるため、今月の悪い状況が続くとみている。
,,□,その他小売［ショッピングセンター］（統括）,・社会情勢、米中貿易摩擦などの不透明感はあるものの、当面は現状維持で推移するとみている。
,,□,高級レストラン（支配人）,・ゴールデンウィーク後に来客数が大分落ち込んでおり、いまだに回復していない。２～３か月後の予約状況は例年と比較して余り変化はないが、それ以上を見込むことができていない。
,,□,一般レストラン（経営者）,・来客数の減少傾向は今に始まったものではなく、ここ数年間は似たような状況が続いている。２～３か月先においても、レストランという業種に関しては同様の傾向が続くとみている。
,,□,観光型ホテル（経営者）,・この先に大きなイベントや大会がなく、予約の動きは今月と同じで余り良くない状況である。
,,□,タクシー運転手,・３か月先は、地元のタクシー業界では魔の８月といわれているほど、収入が減る月となる。例年タクシー利用が多い３～４月でも今年は前年と比較して約10万円のマイナスとなっていることから、先行きも余り良くならないとみている。
,,□,通信会社（営業担当）,・景気に大きな影響を及ぼすような要因に乏しい。
,,□,通信会社（営業担当）,・６月以降、サービスエリア全体への幹線整備工事については、対応する工事業者が確保できたため計画どおりの工事のめどが立っている。ただし、客家屋の工事を担当する業者が依然として不足しており、客の待機が続いている。そのため、今後の工事業者の対応次第では一気に新規客の獲得が望めると見込んでいる。
,,□,通信会社（営業担当）,・客の要望に対して、変化が見込める要素が見当たらない。
,,□,通信会社（営業担当）,・来客数は増えているが、今後は端末価格が高くなるため、景気は余り変わらないとみている。
,,□,遊園地（経営者）,・物価上昇や消費の不振などの懸念はあるものの、休日の曜日配列に期待をしたい。
,,□,競艇場（職員）,・これといった来客数を増やすための活動をしていないため、余り変わらないとみている。ただし、７月は大きなイベントがあるため来客数は増える見込みである。ただし、売上につながるかどうかは未定である。
,,□,美容室（経営者）,・ここ数か月の来客数の動きからは、この先も急激に変化するとは考えにくい。消費税の引上げ前ということもあり、３か月先までは現在の状況が続くとみている。
,,□,設計事務所（経営者）,・現在は来年度以降の受注に向けた運営をしている。突然の失速や上向くような要素がないため、景気は変わらないとみている。
,,□,住宅販売会社（経営者）,・受注量は増加しているものの、各単価が減少しているため、利益額は余り変わらない。
,,▲,商店街（代表者）,・商店街の商業複合施設の閉店などに伴い、10店舗あった商店街の空き店舗のうち、６店舗に入居が決まっている。大型店の閉店による影響が懸念されるものの、商店街内の空き店舗に移動してもらうことで、被害を最小限に食い止める取組をしている。
,,▲,商店街（代表者）,・飲食店街の来客数が極端に減少している。
,,▲,一般小売店［医薬品］（経営者）,・米中貿易摩擦に伴って株式市場には動揺と停滞感がみられている。実際、中国経済に悲観的な先行きを示す指標が出ているという。世界経済が停滞すれば、世界的な安売り競争が加速するのではないか。日本も高品質な輸出産業に頼るだけではなく、構造改革すべき余地が国内にまだ多く残っている。改革に伴う痛みという意味で、今後の景気は厳しいとみている。
,,▲,百貨店（企画担当）,・消費税の引上げを間近に控えて、節約意識によりますます消費抑制につながるという懸念がある。
,,▲,コンビニ（経営者）,・客単価が上昇しないことには景気は良くならない。今は来客数が堅調であっても、競合店の多い街なかでは将来への不安材料となっている。
,,▲,コンビニ（経営者）,・来客数の前年割れにより、厳しい状況が続くとみている。
,,▲,コンビニ（店長）,・コンビニ全体として過渡期にきており、店舗数が減少し始めている。周辺でも閉店する店舗が多く、今後は予断を許さない状況である。また、最低賃金の上昇がかなり響いており、業績が悪い店が大半になってきている。
,,▲,衣料品専門店（経営者）,・このまま、なし崩し的に夏物セールに入ることで、客の購買意欲は薄れるとみている。また、消費税の引上げについては、駆け込み需要よりも、その後の不安による買い控えが強まるのではないかとみている。
,,▲,家電量販店（店長）,・消費税の引上げの実施が不透明であり、客の買物の仕方にも、必要なものには金を掛けるものの、単価を気にしている様子がうかがえる。東京オリンピック需要に関して、期待していたオーディオ機器関係やテレビなどの需要がさほど伸びていない。世界情勢や国内の景気動向に、客もやや不安感を抱えて財布のひもを固くしている様子である。
,,▲,乗用車販売店（経営者）,・消費税の引上げやガソリン価格の高止まりの影響を懸念している。
,,▲,住関連専門店（経営者）,・受注活動をしてもなかなか物件数が増えず、さらに、その中から成約することが厳しい状況である。そのため、今後２～３か月は現在の受注残を除いて受注量は増加する傾向にない。また、東京オリンピック需要も今年一杯で終了するため、新たな物件は増えないとみている。
,,▲,その他専門店［酒］（経営者）,・消費税の引上げ前に値上げの動きが出てきている。どの程度の影響があるかは未知数だが、プラスにはならないとみている。
,,▲,その他専門店［靴］（従業員）,・冷夏の予報が当たった場合に、夏用の季節商材が売れなくなることを危惧している。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・単価の値上がりと例年よりも高い気温のため、石油製品の需要が停滞している。石油業界の寡占化が進み、価格硬直性が高まるとともに仕入価格の高止まりが続くため、今後も需要回復は難しいとみている。
,,▲,高級レストラン（経営者）,・米中貿易摩擦などが終わらない限り、消費マインドが上向くことはなく、景気が良くなるような要因も見当たらない。
,,▲,一般レストラン（経営者）,・改元となり株価が少し下がっている。米中貿易摩擦もあり、景気は多少悪くなるというイメージがある。
,,▲,一般レストラン（経営者）,・消費税の引上げが業界的に大きな問題となっている。さらに、材料などの仕入価格も少しずつ上がってきているため、このままでは景気は悪くなっていくとみている。
,,▲,一般レストラン（経営者）,・競争相手が多いため需要と供給のバランスが悪く、売上はあっても実利が少ないという会社が増え続けた結果、体力をそがれて倒産してしまう企業も出てくるのではないか。また、人口に対して高齢者が多い社会において、少子化が進む現状では税金は上がる一方である。ＡＩ技術が進むなか、税金で賄っている公務的な部署を削減しない限り、少子化社会では税金を上げなければ間に合わない。その結果、ほとんどの人は使える金がなくなるため、景気が良くなるはずがない。
,,▲,観光型旅館（経営者）,・消費税の引上げなどマイナスの要因が多く、客の行動パターンもめりはりがきつくなっている。結果として景気はやや悪くなるとみている。
,,▲,観光型旅館（スタッフ）,・とにかく予約申込状況が振るわない状況である。６月で前年比30％減、７月に至っては60％減で進捗している。新しいプランの販売も行っているが、反応は今一つである。
,,▲,都市型ホテル（スタッフ）,・来月以降の予約状況が芳しくない。
,,▲,旅行代理店（経営者）,・これから夏休みの需要が入ってくるが、例年よりもその動きが弱い。前年同期においても100％を上回ることがなく、ものによっては前年比90％前半～80％後半で動いている商品もある。先行きが読めないため、景気はやや悪くなっていくのではないかとみている。
