,,□,家電量販店（経営者）,・引き続きキャッシュレス・消費者還元事業の効果が期待できる。また、東京オリンピックを前にしてテレビ需要が高まることも期待できる。
,,□,家電量販店（店員）,・消費税増税前の９月における駆け込み需要の反動が、今後も続くことになる。
,,□,乗用車販売店（経営者）,・先行指標である新車受注は、前月と同様、前年並みの水準を確保していることから、今後も新車販売の堅調な状況が継続する。
,,□,乗用車販売店（経営者）,・メーカー各社において、新型車の投入が予定されていることから、相乗効果で良い影響が出てくることを期待しているが、客のマインドが上向いてこないため、景気は大きく変わらない。
,,□,乗用車販売店（従業員）,・今後も前年並みの水準で推移することになる。ボーナスの支給額は前年よりも増えているが、税金の負担額も増えているため、家計の可処分所得は変わらない状況にある。
,,□,その他専門店［医薬品］（経営者）,・12月は売上がアップしたものの、来客数が減少していることが大きな問題となっており、今後も楽観できない状況が続く。
,,□,高級レストラン（スタッフ）,・国内客の動向については、消費税増税の影響がじわじわと表れ、外食が減っていくことになり、少しずつ景気が悪くなる。外国人観光客については、当店への影響はないが、韓国人の利用が多かったホテルでは来客数が減少しており、この先、外食産業の景気にも影響してくることが懸念される。飲食店の外国人対応は必要であるが、外交のさじ加減で、これだけの影響が生じるため、景気の読み方に難しい面がある。
,,□,旅行代理店（従業員）,・建設関連の動向が好調であり、農業関連の動向も例年どおりであることが見込まれるため、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・来客数減少の解決策となるような良い材料が見当たらないことから、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・テナント入居している店舗全体での来客数も期待できないことから、今後も景気は変わらない。
,,□,タクシー運転手,・乗務員不足が一向に解消されず、前年と比べても乗務員が大きく減少している。このため、タクシー１台当たりの売上は前年並みで推移しても、会社の売上は大きく減少する状況が続く。
,,□,タクシー運転手,・冬期観光における外国人観光客からの問合せや予約が、直近になって順調に推移していることから、今後も変化なくオーダーが生じることが見込まれる。
,,□,タクシー運転手,・労働力不足が深刻であり、それを補えるようなイノベーションが早急に表れない限り、景気は変わらない。
,,□,観光名所（従業員）,・このまま暖冬傾向が続けば、天候の荒れる日が増えることが懸念されるため、利用乗降客数は停滞したままで推移する。また、消費税増税後の出控えが強まっているのか、国内団体ツアーにおいて、格安パック以外の販売件数が減少していることから、しばらくはこのままの景気動向で推移する。
,,□,観光名所（職員）,・観光の閑散期に入り、来客数はほぼ前年並みでの推移となっていることから、今後も景気は変わらない。ただ、相変わらず外国人観光客の入込に支えられている部分が強いため、来年以降の韓国などの動向次第である。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・今年は特に異常気象が目立っていることから、今後も同様の傾向が続く。
,,□,住宅販売会社（経営者）,・消費税増税から３か月が経過したが、いまだに回復の兆しがみられないため、今後の動向が懸念される。
,,▲,商店街（代表者）,・消費税増税の影響が徐々に表れてきている。特に買い回り品の取扱店については、来客数の減少がみられ、客単価も低下していることから、今後の景気はやや悪くなる。
,,▲,商店街（代表者）,・客との会話で、景気が良くない方向にあるという声を聞く機会が多いため、年が明けてから、景気の悪さが顕著に表れてくることを懸念している。
,,▲,商店街（代表者）,・外国人観光客の入込は順調だが、消費行動が大きく変化しており、医薬品などの分野の売上は軒並みダウンしている。ただ、消費自体がなくなっているわけではなく、遊興費や飲食費として使っているとの声もあるため、旅行形態の変化を見極める必要が出てきている。
,,▲,商店街（代表者）,・春節が終わると輸出の動きが鈍くなることが見込まれるため、国内需要が本格化する３月後半まで回復が望めない。
,,▲,一般小売店［土産］（経営者）,・これから３月まで、北海道は冬の観光シーズンを迎え、来道者の大きく増える時期であるが、今年は雪不足の影響で、スキー場がなかなかオープンできなかったり、来客数が少ないといった状況にある。また、外国人観光客についても、韓国便の運休が続いていることで回復に至っていない。３月までの冬ダイヤ期間中に便数が急激に増えることはないため、前年のような活況を見込みづらい状況にある。
,,▲,百貨店（役員）,・消費税増税の悪影響がいつまで続くのかが見えてこないため、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・キャッシュレス決済の比率は上昇してきているが、客単価はむしろキャッシュレス決済利用者の方が低い傾向にあり、消費拡大に結び付いていない。さらに、消費税増税の影響がじわりと効いてきているのか、客の財布のひもが締まってきている。
,,▲,コンビニ（エリア担当）,・今のコンビニ業界は、キャッシュレス・消費者還元事業の影響で良くなっているだけであることから、今後の景気はやや悪くなる。
,,▲,自動車備品販売店（店長）,・小売業として肝心な来客数が、今後は減少することになる。また、消費者にとって、購買の必要、不必要のメリハリが細かくなっており、消費と売上がつながらなくなっている。カー用品店としては、初売り、春先の夏タイヤ交換時期が１～３月の山となるが、ほかの時期が低迷することになる。
,,▲,その他専門店［造花］（店長）,・前年秋から消費税増税の影響による消費の冷え込みが続いているため、今後の景気はやや悪くなる。
,,▲,高級レストラン（経営者）,・東京オリンピックまでは、まずまずの景気で推移するとみられるが、キャッシュレス・消費者還元事業が終了した後は消費が落ち込むことが見込まれる。そのため、来年８月以降は、景気もどんどん悪くなっていく。
,,▲,高級レストラン（スタッフ）,・今まで現金で行ってきた取引の一部がキャッシュレス決済となり、現金化が遅れることが増えている。それに伴い、これまで発生しなかった経費が掛かるようになり、今後の費用負担の増大が見込まれる。
,,▲,観光型ホテル（スタッフ）,・国内客及び外国人観光客の集客が不調であり、今後の景気はやや悪くなる。近隣における同業他社の新規参入や民泊がマイナスに作用している。
,,▲,タクシー運転手,・例年１～３月は冬本番を迎えて、客単価などの落ち込む時期であるが、現在の景況から、これまでと同様の状況で推移することは期待できない。
,,▲,タクシー運転手,・今後の運賃改定が予定されていることから、乗り控えが少なからず生じることになる。
,,▲,美容室（経営者）,・景気が上向きとなるような要素が全くないため、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・分譲マンションにとって、キャッシュレス・消費者還元事業は余り影響がなく、客にとっては消費税の増税分だけ価格が上昇したようなものである。そのため、所得が伸びていない現状において、今回の増税は市場に少なからず悪い影響を及ぼすことになる。ただ、来年夏の東京オリンピックで、札幌でのマラソンなどの開催が決まったため、それに向けて全体的なマインドが上向くことになれば、多少は景気が上向くことになる。
,,×,商店街（代表者）,・シーズンオフであることに加えて、消費税増税の影響が生じているため、今後の景気はやや悪くなる。
,,×,スーパー（店長）,・景気が良くなる理由が見当たらない。
,,×,観光型ホテル（経営者）,・３か月先までの予約状況が例年を大きく下回っていることから、今後の景気は下向くことになる。特に今冬は雪不足が大きく報道されており、恒例となる冬のイベントなどの開催に不安があるため、予約が伸びてこない状況にある。
,,×,タクシー運転手,・消費税増税の影響が潜在化しており、じわじわと消費動向へのマイナス要因となっている。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・２月からゼロ国債、翌債などによる公共工事、特に土木工事の発注が始まり、受注につながることになる。建築工事も融雪期を迎えて、引き合いが増えてくることになる。新年度も近いことからマインドも好転する。これらのことから、今後の景気はやや良くなる。
,,○,建設業（従業員）,・役場建て替えなどの公共事業に対する国の補助が手厚くなったため、今後、設計や工事の発注が多くなることが見込まれる。
,,○,建設業（役員）,・次年度繰越しの民間建築工事の新規受注が好調である。ゼロ国債による公共土木工事の入札案件も続くことから、今後の受注動向に期待が持てる。
,,○,広告代理店（従業員）,・東京オリンピックイヤーの幕開けとなり、急きょ、札幌での開催が決定した競技の各種準備などもあり、各方面で大きな経済波及効果が生じることになる。
,,○,その他サービス業［建設機械リース］（営業担当）,・現在の引き合い状況から、今後の景気はやや良くなる。
,,□,食料品製造業（従業員）,・景気が良くなるような案件が全く見当たらないため、今後も景気は変わらない。
,,□,食料品製造業（従業員）,・消費税増税後、軽減税率が適用される食料品についても、消費者の支出が抑えられていると感じられるため、今後も景気は変わらない。
,,□,家具製造業（経営者）,・東京オリンピックが始まるまでは、今の状況が続く。国民的イベントを前に消費者のマインドも上向くことになる。
,,□,金属製品製造業（従業員）,・消費税増税による駆け込み受注の反動が出ているとみられ、９月に予想した下半期の受注予想を下方修正せざるを得ない状況にある。
,,□,金融業（従業員）,・これまで道内景気をけん引してきた観光関連は、外国人観光客の増勢鈍化の影響が残る一方で、個人消費は、消費税増税による景気下押し圧力の緩和が見込まれる。公共投資や民間設備投資も引き続き高水準で推移することが見込まれることから、先行きの道内景気は現在と変わらない水準で推移する。
,,□,司法書士,・例年と同様、冬期には多くを望めないため、今後の景気は低水準のまま推移することになる。
,,□,司法書士,・消費税増税後の買い控えは前回の増税時ほどではないとの報道があるが、景気回復のための施策がみえてこないことで、消費を必要最低限にしている傾向がうかがえる。このため、景気が回復するとは考えられず、変化のないまま推移する。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・公共工事において、災害復旧工事や景気対策に向けた工事が出てくると見込まれるが、大きな伸びは期待できない。また、２月にある恒例の冬のイベントに向けて、観光需要がピークを迎えることになるが、景気を上向かせるほどの大きな効果は期待できない。
,,□,その他サービス業［建設機械リース］（支店長）,・定期的な入替え需要はあるものの、先の見通しが不透明なことから、大型の設備投資を控えている業者が多い。
,,□,その他非製造業［鋼材卸売］（従業員）,・端境期に入り、市場の需要が落ち着いている感があるため、今後２～３か月は現状のままで推移することになる。ただ、その先の仕事状況については予測が難しい。
,,▲,輸送業（支店長）,・長期的にみれば再開発案件があるが、まだ先の話であり、短期的な荷動きの改善は見通せない。
,,▲,通信業（営業担当）,・当社及び周囲の企業の声として、一定の販売量、単価を維持しているとの声が多いものの、今後の販売計画や投資計画について、自社も含めて慎重な見方をしている企業が多い。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・年末の挨拶訪問の際に、訪問先の社長などから、今後の景気が厳しくなりそうな話が増えている。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・消費税増税の影響が薄らぎ、恒例の冬のイベントや東京オリンピックのマラソン開催などにあわせて、観光サービス業などが積極的に人材を採用することが見込まれる。宿泊業などは多国籍対応が求められるため、外国人採用にも拍車が掛かりそうである。
,,○,求人情報誌製作会社（編集者）,・短期的にみると、東京オリンピックの札幌開催種目が決定したため、特需的な来道者の増加や消費増加を期待できる。ただ、その後の見通しについては不透明な部分がある。
,,□,人材派遣会社（社員）,・企業が景気低迷に向かう前に体力強化に取り組んでいるとみられることから、夏までは景気は好調を維持する。
,,□,求人情報誌製作会社（編集者）,・求人に関する見方と判断は現在と変わらないが、若年労働力不足への対応に向けた各企業の取組が広まってきている。
,,□,求人情報誌製作会社（編集者）,・当地では冬期間の雪のイベントが多く、国内外から多くの観光客を集めている。今年も例年並みの入込が見込まれるが、直行便のある台湾からの観光客が1.2倍に増えている一方で、直行便が減便したタイ、韓国からの観光客が大幅に減少していることが気掛かりである。また、東京オリンピックにおけるマラソン、競歩の札幌開催が決まったことで、札幌から１時間半ほど離れた当地の宿泊施設においても、開催予定日の予約が急増しているとのことであり、その分の好影響が見込める。
,,□,職業安定所（職員）,・月間有効求人数は９か月連続で前年を上回り、月間有効求職者は８年１か月連続で前年を下回ったことから、今後も景気は変わらない。
,,□,職業安定所（職員）,・景気に影響を与えるような雇用調整の動きを把握していないため、今後も景気は変わらない。
,,□,職業安定所（職員）,・職種全体的に人手不足の状況が継続していることから、今後も景気は変わらない。
,,□,職業安定所（職員）,・有効求人倍率は２か月連続で前年を上回り、業種全体にわたって人手不足の状況にあることから、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・ここ６～７年ほど、４年制大学の新卒者の就職活動は、売手市場を背景に、非常に低調な動きとなっている。未内定の学生に全くあせりがみられないことも例年と同様である。一方、労働力が必要な業界では新しい労働力が足りておらず、多くの中小企業においては企業活動の低調な状態がしばらく続く。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・来客数と好天に恵まれており、春物衣料の需要が例年よりも早まる見込みである。また、冬物商材のセールが早まり、単価は落ちるが来客数は増えるとみている。
,,○,コンビニ（経営者）,・来客数の落ち込みが底を打ったため、２～３か月後には多少上向いていくと期待している。
,,○,乗用車販売店（従業員）,・来月初売りからスタートし、サポカー補助金や新型車発売などがあるため、期待ができる。
,,○,住関連専門店（経営者）,・キャッシュレス還元によりポイントを貯めようとする消費者が増えているが、キャッシュレスに対応できない当店は余り期待できない。ただし、現在が落ち込んでいるため、３か月先は多少良くなるとみている。
,,○,その他専門店［靴］（従業員）,・年明けには積雪があるとみており、そこで冬物商材の動きが活発になる見込みである。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・年度末に向けて多少上向くと期待している。ただし、動きが遅く例年どおりに忙しくなるかは不透明である。消費税の引上げが影響していることは間違いない。
,,○,観光型ホテル（経営者）,・来年１月５日～３月13日までのふっこう割に期待をしている。
,,○,旅行代理店（店長）,・台風被害への復興支援策により需要が喚起されるとみている。
,,○,通信会社（営業担当）,・例年、春の新生活シーズンは販売量が増える傾向にある。
,,○,観光名所（職員）,・インバウンド客は台湾からの客が主体である。雪が降り始めると来客数が増えるため、若干の上向きを期待している。また、インバウンド客が求める商品に目星がついたこともあり、雪さえ降ってくれれば景気は上向きになるとみている。
,,○,競艇場（職員）,・毎年１月は来客数が多く、また、年始イベントも開催するため、若干ではあるものの売上が増加する見込みである。
,,○,その他サービス［自動車整備業］（経営者）,・東京オリンピックの年を迎えて、期待感が一層強まっている。
,,□,商店街（代表者）,・キャッシュレス５％還元の効果が出てくるとみているものの、ネット利用の買物客が増加していることもあり、地元の景気は変わらないとみている。
,,□,一般小売店［書籍］（経営者）,・商品そのものの動きに変化はなく、人口減少やマーケット縮小の波が一気にきている。根本的には今の動向から変わらないとみている。
,,□,一般小売店［医薬品］（経営者）,・キャッシュレス還元があるため、客の買物の動きは余り変わらない。買物の量が増えるということもなく、横ばいで推移するとみている。
,,□,一般小売店［酒］（経営者）,・年度末はものが動く時期のため、そこまで悪くなるとは考えにくい。ただし、消費動向が天候要因に左右されがちな地域のため、先行きは不透明な部分が多い。
,,□,一般小売店［医薬品］（経営者）,・今後も日本を取り巻く経済情勢に大きな変動はないとみている。少なくとも東京オリンピックまでは現状を維持する見込みである。
,,□,百貨店（売場主任）,・消費が上向く材料が見当たらないため、一層の販売努力が求められている。
,,□,百貨店（営業担当）,・消費税の引上げの影響からは回復しつつあるものの、急激に消費が喚起されるような要因はない。
,,□,百貨店（経営者）,・春先までは、消費税の引上げ後の消費回復を後押しするものがない。初売りなどは一時的に盛り上がると思うが、根本的には節約志向が継続していくとみている。
,,□,スーパー（経営者）,・東京オリンピックまでは地域のイベントなどが増え、外出する機会も多くなるとみている。そのため、外食、総菜、即食系商材の需要が増えるのではないかと期待している。ただし、可処分所得が伸びておらず、全体としての消費動向に大きな変化はないとみている。
,,□,スーパー（経営者）,・冬の時期は毎年客足が鈍くなる。天候次第となることが不安要因である。
,,□,スーパー（店長）,・節約志向が続いており、客単価も減少傾向にある。この状態は今後も続くとみている。
,,□,スーパー（店長）,・来客数、客単価などの数値低下が見込まれている。
,,□,スーパー（企画担当）,・消費税の引上げ後は客の財布のひもが固くなっている。年末年始などの行事のときには金を使うが、その前後は節約をしている。この状況は続くとみている。
,,□,コンビニ（経営者）,・来客数は増加傾向にあるものの、客の動きに大きな変化はみられていない。また、買上点数は１％の増加、買上単価は1.3％の増加と微増であるため、景気判断としても大きな変化はなく、今後も横ばいで推移するとみている。
,,□,コンビニ（経営者）,・世帯数や周辺店舗の状況に変化は見受けられない。
,,□,コンビニ（エリア担当）,・良くも悪くも景気が変化する要素が少ない。
,,□,衣料品専門店（経営者）,・暖冬で学生用のコートの売上が激減している。このまま冬が終わりそうで心配している。
,,□,衣料品専門店（経営者）,・セールや春物新作展開などにより、高セット率による客単価アップは期待できるものの、購買客数は今月と変わらないとみている。
,,□,衣料品専門店（店長）,・今後も暖冬傾向は変わらず、寒くなったとしてもセール期の販売となるため、商売としては厳しくなるとみている。
,,□,衣料品専門店（総務担当）,・消費税の引上げなどにより購入を控えている様子がうかがえる。この状態は今後も続くとみている。
,,□,家電量販店（従業員）,・春は新生活による売上が見込める。ただし、東京オリンピック前の需要が全く読めない状況であり、現状と余り変わらないとみている。
,,□,乗用車販売店（従業員）,・新車、中古車共に、受注量が落ち込むとその後のサービス点検などの対象台数が減少する。また、消費税の引上げの関係か、８～９月頃より受注量が減少している。そのため、景気は現状維持かやや悪くなるとみている。
,,□,その他専門店［酒］（経営者）,・地方の景気が大きく改善する要素が乏しいため、低迷の状況が続くとみている。都市部での需要に期待したいが販売を拡大できる余地が少なくなっており、厳しいとみている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・年明けの気温に左右されるものの、まずまずの需要が見込まれている。同業者の廃業もあって配送業務なども人手不足のため、今続けているところは無難に推移している。ただし、後継者不足が目の前にきているため、安定した労働力を確保できるかどうかが今後の課題である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・改善の兆しがないため、今月同様の動きが続くとみている。
,,□,その他小売［ショッピングセンター］（統括）,・初売りは期待できるが、その後のバーゲンセールに関しては、アパレルの動きがどうなるかによって成果が変わってくる。
,,□,一般レストラン（経営者）,・消費税の引上げの影響がかなりある。仕入価格が徐々に高くなっており、景気は余り良くはならないとみている。
,,□,一般レストラン（経営者）,・９～10月は台風や消費税の引上げの影響で低迷しており、この状態はしばらく続くとみている。そのため、景気は決して良くない。
,,□,観光型旅館（経営者）,・景気が好転するような要因が見当たらない。台風被害の影響もまだ残っており、現状と余り変化なく推移するとみている。
,,□,旅行代理店（経営者）,・個人旅行の前年割れは今後も大幅に改善されることはないとみている。ただし、大型レジャー施設などの入場者数をみても、旅行需要はそれほど落ち込んでいる様子はない。実店舗ではなくＷｅｂ店舗に客が流れているのではないか。その対策を考えることによって、今後の判断も変わっていくとみている。
,,□,通信会社（営業担当）,・キャッシュレス決済は一部の消費者に限定されている。今後、マイナンバーカードによるポイント還元が進めば消費も上向くとみているが、当面は現状維持の見込みである。
,,□,通信会社（営業担当）,・年度末は転勤による新規加入者が増加するが、転出者の解約者も増加するため、結果として現状維持となるとみている。ただし、大きな加入促進キャンペーンも開催するため、例年よりは加入者の増加が見込まれている。また、５Ｇなどの影響により、高品質のインターネットへの移行や新規の加入も若干増える見込みである。
,,□,通信会社（営業担当）,・消費税の引上げ後も客の要望に変化がないため、景気も横ばいで推移するとみている。
,,□,通信会社（営業担当）,・春物商戦を迎えるが、現在の客の様子からは余り期待ができない。
,,□,美容室（経営者）,・買い控えの傾向はしばらく続くとみている。
,,□,美容室（経営者）,・客は２か月の間隔で来店するため、余り状況は変わらないとみている。
,,□,住宅販売会社（経営者）,・延びていた大型受注がまとまる目星がついている。
,,□,その他住宅［リフォーム］（従業員）,・消費税の引上げによる買い控えの影響は続くとみている。
,,▲,商店街（代表者）,・景気が良くなるような要素がない。
,,▲,一般小売店［寝具］（経営者）,・今年１年間の消費の動きからは、来年早々に売上を回復させることは難しいとみている。
,,▲,スーパー（店長）,・ここ数か月、売上が前年を下回る状況が続いている。ただし、競合店舗では売上が前年を上回っているとの情報もあり、競合店舗との差が開いている。
,,▲,スーパー（営業担当）,・クリスマス商戦の状況からみて、年末商戦の大きな伸びは考えにくい。買物が慎重になり客単価なども上がらないとみている。来客数も大きく伸びる要素は薄く、景気は悪化傾向にある。
,,▲,コンビニ（経営者）,・客との会話や購買状況からみると買上点数が少なく、余計な金を使わないという様子がうかがえる。そのため、来客数、客単価共に、前年比が前年を下回っている。
,,▲,コンビニ（経営者）,・現在の客単価の増加は一時的なものであり、続かないとみている。
,,▲,コンビニ（エリア担当）,・営業時間の短縮や、キャッシュレスの増加による手数料の増加など、コンビニ業界におけるマイナス面が多い。
,,▲,コンビニ（エリア担当）,・最低賃金の上昇や、人手不足による営業時間の短縮、閉店など、小売業にとっては変革の時期である。消費税の引上げや個人消費の低迷など、今後の景気が良くなるような要因も少なく、先行きの見通しは暗いままである。
,,▲,コンビニ（店長）,・東京オリンピックも控えて、多少は盛り上がるとみている。ただし、県内では建設業を中心に陰りがみえているため、東京オリンピック後に対する恐怖感がまん延している。そのため、買い控えが更に進んでいくことを懸念している。
,,▲,衣料品専門店（店長）,・消費税の引上げ後、月を追うごとに来客数が減少している。今後も減少に歯止めが利かない状態が続くとみている。
,,▲,家電量販店（店長）,・消費税の引上げの影響は少なくなるとみているが、客の動きとして客単価が下がってきている。客の話からは将来に対する不安感が広がっている様子がうかがえる。
,,▲,乗用車販売店（本部）,・被災による買換えがほぼ完了してきているため、今後の販売台数には懸念が残る。実店舗の状況をみても、商談数及び見込み客数が前年比90％程度に落ち込んでいる。
,,▲,住関連専門店（経営者）,・受注分は納品できるが、注文家具のため、現場の遅れで計画どおりに動いていない。そのため、景気は多少悪くなるとみている。
,,▲,住関連専門店（経営者）,・消費税の引上げがいまだに影響している。しばらくの間は続くのではないか。
,,▲,一般レストラン（経営者）,・消費税の引上げが徐々に効いてきており、予約状況からも徐々に財布のひもが固くなっていることがうかがえる。客層の二極化が進んでおり、中間層の客がいなくなっていくことを危惧している。
,,▲,観光型旅館（スタッフ）,・先行予約が振るわず申込状況も鈍い。対策として限定プランの販売を開始しているが、どれだけ取り込めるかが問題である。
,,▲,都市型ホテル（スタッフ）,・取り立てて大きなイベントがない。また、大きなイベントができる建物も工事中である。インバウンドについても県が契約していた航空会社が破産しており、厳しい状況が続いている。
,,▲,タクシー運転手,・年５日の有給取得義務により、会社から新年度に入る前に消化するよう指導されることになる。仕事よりも家族が大切であるという考え方も増えてきており、マイカーを利用しての外出が増えるのではないかとみている。
,,▲,通信会社（営業担当）,・年末年始商戦で安売り合戦が始まり、消費は伸びるものの、在庫一掃セールのため利益の減少が見込まれる。そのため、景気は厳しい状況になるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げの影響が少しずつ出てきているように見受けられる。
,,▲,テーマパーク（職員）,・卒業旅行の客が増えているが、高単価商材の購入は減少している。
,,▲,遊園地（経営者）,・オフシーズンに入るため、団体予約状況が中心となるが、今のところ消費が伸びる要因がなく、弱含みで推移するとみている。
,,▲,設計事務所（経営者）,・現時点で設計物件が少ないということは、来年度以降の工事発注が少なくなるということに直結する。
,,×,商店街（代表者）,・10月の消費税の引上げがかなり影響している。また、前年から企業関係の受注がかなり減少している。業種にかかわらず低迷しているため、景気は悪くなるとみている。
,,×,商店街（代表者）,・初売りも期待できないが、もともと景気が伸びにくい２月も悪くなる見込みである。
,,×,一般小売店［医薬品］（経営者）,・今までは12月の状況で今後の３か月を予想することができたが、今年は非常に悪く、先行きが見通せない状況である。株価は安定しており、一部の人の景気は非常に良いものの、一般人は消費意欲を満たす財力に乏しいため、今後の景気は悪くなるとみている。
,,×,スーパー（経営者）,・支出が増加しているなかで、可処分所得が伸び切れていないため、消費者は節約志向に走らざるを得ない。
,,×,コンビニ（経営者）,・気温が下がり天候も悪くなったことで、特に夜間の来客数が減少しているため、景気は悪くなっていくとみている。
,,×,コンビニ（経営者）,・２～３月はとにかく売上が伸びない時期である。加えて、人件費や光熱費の高騰、除雪代などが大きな負担として伸し掛かってくるため、本当に厳しい状況となる。
,,×,衣料品専門店（経営者）,・春物の立ち上がりの時期となるが、売上につながるのはもう少し後になる。
,,×,衣料品専門店（店長）,・消費税の引上げは物販に非常に大きく影響している。一度財布のひもが締まると、ボーナスが出ても金を使わなくなる。これが回復するには相当の時間が掛かると危惧している。
,,×,その他専門店［食品］（経営者）,・冬のボーナスが最高額などと報道されているが、地方はひどい状況であり、このまま春を迎えることになりそうである。
,,×,高級レストラン（経営者）,・景気が良くなる要因がない。
,,×,一般レストラン（経営者）,・この先は歓送迎会が控えているため、プライベートの飲食は控え気味となる。また、正月で支出が増えることから、節約志向が更に高まるとみている。
,,×,タクシー運転手,・今月の実績が目に見えて悪いため、この先の新年会などのイベントにおいても効果は薄いとみている。
"企業
動向
関連

(東北)",,◎,－,－
