,,□,美容室（経営者）,・10月から消費税が増税されるが、客の反応やこれまでの動きから、当業界ではそれほど影響が生じないとみられる。
,,□,住宅販売会社（経営者）,・住宅と自動車については、消費税増税を前にした駆け込み需要がなかったため、今後も景気は変わらない。
,,▲,商店街（代表者）,・キャッシュレス・消費者還元事業などの消費税増税対策はあるが、一時的な対策である。その一方で、２％分の増税はずっと続くため、今後はデフレが続くことになる。所得が増えてこない限り、消費は回復しない。
,,▲,商店街（代表者）,・消費税増税の影響が本格的に出てくるのは、２～３か月後とみられるが、現状ではどのような影響が出てくるのか想像できない。
,,▲,百貨店（売場主任）,・消費税増税後の数か月は、駆け込み需要の反動から、販売量は落ち込むことになる。
,,▲,百貨店（販売促進担当）,・消費税増税後に消費が一旦冷え込むことが見込まれ、しばらくはこの傾向が続く。
,,▲,百貨店（営業販促担当）,・消費税増税後は非食品関連において、駆け込み需要の反動が出てくる。高額商材を中心に客の節約傾向が一段と進むことになる。
,,▲,スーパー（店長）,・消費税増税前の販売量が伸びているため、反動による落ち込みが懸念される。また、客が家計支出を一段と抑えることも懸念される。
,,▲,スーパー（店長）,・消費税増税を前に、既に買いだめしている客が多いとみられるため、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・景気が回復するような気配やきっかけが見当たらないため、今後の景気も引き続きダウントレンドで推移する。
,,▲,スーパー（企画担当）,・世界的な貿易不安も消費者の危機感をあおっている。東京オリンピック効果も開催日までの前景気で終わる上、地方への恩恵も全くないことから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・消費税増税後の実質的な税率が５種類あること、軽減税率が分かりづらいことなどから、消費者が混乱しており、今後の消費が控えられる懸念がある。
,,▲,スーパー（役員）,・10月からの消費税増税の影響が出てくる。売上の動向も心配だが、中小・小規模事業者におけるキャッシュレス・消費者還元事業や大手事業者独自のポイント還元対策などの影響でポイントデフレが起こり、各社で経費上昇が起こることが懸念される。景気面では良い方向に向かわないとみられる。
,,▲,スーパー（役員）,・消費税増税前の買い込みの反動で、酒、日用品を中心に商材が売れなくなる。また、当社はキャッシュレス・消費者還元事業の対象とはならないため、恩恵もない。
,,▲,コンビニ（エリア担当）,・消費税率引上げの影響で、今後の景気はやや悪くなる。
,,▲,コンビニ（エリア担当）,・当地の基幹産業である漁業において、回復の兆しがみえてこないため、今後の景気はやや悪くなる。
,,▲,衣料品専門店（店長）,・消費税率が引き上げられるため、今後の景気はやや悪くなる。
,,▲,家電量販店（店員）,・今夏の猛暑に伴う夏物家電のヒットや消費税増税前の駆け込み需要の反動が、どのタイミングで表れるのか、予想が付かない。
,,▲,乗用車販売店（従業員）,・新型車が出てもなかなか景気が上向いてこないため、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・今後については、基幹車種の新型が出ることから、消費税増税後の冷え込みを多少はカバーできる。ただ、北海道という土地柄、これからの時期はタイヤ交換がメインとなり、乗用車の販売は春先からの需要となるため、景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・消費税増税後で出費が増える分、客は何かで節約しなければならないと考えるようになるため、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・新車、中古車共、今後しばらくは需要が停滞する。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・サウジアラビアでの石油施設爆破に伴う原油価格の高騰に加えて、消費税増税の影響が懸念される。
,,▲,その他専門店［造花］（店長）,・消費税増税による買い控えが生じることになる。
,,▲,高級レストラン（経営者）,・消費税増税を前にした駆け込み需要が終わり、今後の消費は落ち込むことになる。人件費高騰の影響も懸念される。今後については、当店も含めて苦しい経営状況の続く事業者が多くなる。
,,▲,高級レストラン（スタッフ）,・消費税増税の影響により、今後の景気はやや悪くなる。
,,▲,高級レストラン（スタッフ）,・今後については、消費税増税の影響により、消費動向の鈍化が見込まれる。
,,▲,観光型ホテル（スタッフ）,・11月のコンサートイベントでの予約こそ堅調であるが、10月からの消費税率引上げ、民泊や格安ホテルの新築などのマイナス要因があるため、今後の景気はやや悪くなる。
,,▲,旅行代理店（従業員）,・例年、10月以降は旅行需要の閑散期であり、今年は10月からの消費税増税の影響もあるため、旅行などの娯楽需要の伸びが見込めない。
,,▲,旅行代理店（従業員）,・韓国人観光客の減少に加えて、前年の北海道ふっこう割の反動減、消費税率の引上げの影響により交流人口の減少が見込まれる。
,,▲,タクシー運転手,・消費税増税の影響でタクシーの乗り控えが生じることが見込まれる。
,,▲,観光名所（職員）,・外国人観光客の動きに陰りがみられ、前年並みの来場者数となった。また、日韓関係の悪化や香港情勢などの影響により、今後、ますます来場者数が減少することが懸念される。
,,▲,美容室（経営者）,・全国的な災害、消費税増税などの影響で、消費者が前向きな気持ちになれないことから、今後の景気はやや悪くなる。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,・元々、季節変動が大きく、今後については、例年どおりに輸送量が減少することが見込まれる。
,,×,衣料品専門店（店長）,・消費税増税により、今後の消費は間違いなく落ち込むことになる。
,,×,その他専門店［医薬品］（経営者）,・消費税増税に伴い、一般医薬品の税率が10％に引き上げられることで、今後の景気は悪くなる。国家予算を脅かす医療費を抑えるためにも一般医薬品の増税はやめてほしかった。健康保険対策にも逆行している。
,,×,タクシー運転手,・消費税増税の影響が生じることは確実であり、今後の消費マインドの低下は避けられない。
,,×,タクシー運転手,・運賃改定による乗り控えが生じることで、年末まではタクシーの稼働率が前年を下回ることになる。また、最近は人件費の高騰により、設備投資まで手が回らない状況になってきている。
,,×,通信会社（企画担当）,・今後については、新料金プランの導入により通信料金が下がる上、端末販売の大幅な落ち込みも見込まれることから、景気は悪くなる。
,,×,住宅販売会社（経営者）,・現在、分譲マンション市場においては現金買いの客が主流であり、住宅ローン減税などが手厚くなったとしても、多くの客には余り関係がない。客にとって、今回の消費税増税は負担増につながるだけであり、分譲マンションの売行きが悪くなることは確実である。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,食料品製造業（従業員）,・一時的な影響かもしれないが、大口の案件が決まったことから、今後については、少しは景気が良くなる。
,,□,食料品製造業（従業員）,・前回の消費税増税時は、増税後に売上の落ち込みがみられたが、今回は、食料品に軽減税率が適用されるため、余り影響がないとみられる。
,,□,建設業（経営者）,・工事の最盛期を迎え、今後もフル稼働の状態が続く。今後の受注については、年度内で完了する工事の発注のピークが過ぎており、来期への繰越工事が主体となる。消費税増税対策や国土強じん化に係る補正予算がどの程度の規模になるかが来期に向けての重要な要素となる。
,,□,建設業（役員）,・年度内の工事量はほぼ確定しており、予定どおりの完工高が積み上がる見通しにある。
,,□,通信業（営業担当）,・現状、景気はやや良い状態にあるが、消費税増税や海外を中心とした景気の減速感などもあり、道内企業の活動は様子見が増えることになる。現状の景気を一層上向かせる材料が見当たらないことから、今後も景気は変わらないまま推移する。
,,□,司法書士,・取引先の不動産業者や建築業者において、大きな変化はみられない。そのため、今後の景気については、人口減少と比例して、緩やかな下降線をたどりながら推移することになる。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・今後については、現在と同様の状況がしばらく続くことになる。
,,□,その他非製造業［鋼材卸売］（従業員）,・この先については、予測数値が計画よりも落ち込んでいるなど、余り景気の良くない雰囲気がうかがえる。ベース商材やスポット案件などの受注減、市場における機械設備などの長納期化などの動きから、今後については厳しさが増すことが懸念される。
,,▲,家具製造業（経営者）,・今後については、消費税増税前の駆け込み需要の反動が出ることになる。
,,▲,建設業（従業員）,・これから冬に向けて、新規着工するような建築工事が少なくなっていることから、今後の景気はやや悪くなる。
,,▲,輸送業（支店長）,・鉄鋼、建材類の荷動きが横ばいからやや下降気味にあることから、今後の景気はやや悪くなる。
,,▲,金融業（従業員）,・今後については、消費税増税前の駆け込み需要の反動などから、個人消費の落ち込みが懸念される。また、国内観光客、外国人観光客の勢いが鈍化しており、これまで道内景気をけん引してきた観光関連への影響も懸念される。公共投資や民間設備投資は今後も増加が見込まれるものの、個人消費と観光関連の落ち込みをカバーしきれず、道内景気はやや悪くなる。
,,▲,広告代理店（従業員）,・９月は多くのプラス要因があったが、今後については、今月を上回るほどの要因が見込めない。
,,▲,司法書士,・10月からの消費税増税による影響が生じる。また、日韓関係悪化の影響もあり、個人消費の落ち込みが懸念される。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・米中の貿易摩擦、日韓関係の悪化による具体的な影響が生じることを懸念している。
,,▲,その他サービス業［建設機械リース］（支店長）,・消費税増税により、今後の設備投資の減少が懸念されるほか、米国産牛肉の輸入関税が段階的に引き上げられることの影響も懸念される。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,新聞社［求人広告］（担当者）,・基幹産業の農業において、作物の生育が堅調に推移していることから、農家を中心に今後の消費活動が活発になることが見込まれる。
,,□,人材派遣会社（社員）,・消費税増税が流通業を含めたサービス業にどのような影響を与えるのかを見極める必要があるが、概して企業の拡大基調は継続するとみられる。経営者のマインドが低下しない限り、景気は現状を維持する。
,,□,求人情報誌製作会社（編集者）,・紙媒体による求人広告は減少傾向にある。一方、ＳＮＳなどのＷｅｂを活用したツールが有効になりつつあり、労働力の需給バランスを維持するなど、景気の下支えにつながっている。
,,□,職業安定所（職員）,・月間有効求人数が６か月連続で前年を上回り、月間有効求職者が７年10か月連続で前年を下回ったことから、今後も景気は変わらない。
,,□,職業安定所（職員）,・景気に影響を与えるような雇用調整の動きを把握していないことから、今後も景気は変わらない。
,,□,職業安定所（職員）,・建設業や介護関係において、技術的・専門的職業の有効求人倍率が引き続き高止まりしている。業種全体にわたって人手不足の状況にあることから、今後も景気は変わらない。
,,□,職業安定所（職員）,・有効求人倍率は２か月連続で前年を下回ったが、平成29年７月以降、１倍を超えている。業種全体にわたって人手不足の状況が継続していることから、今後も景気は変わらない。
,,▲,求人情報誌製作会社（編集者）,・北海道において、韓国人観光客は中国人に次いで２番目に多いため、今後、観光関連を中心に、韓国人観光客減少の影響がもう少し出てくるとみられる。求人の募集を見合わせる企業も増えてきている。
,,▲,求人情報誌製作会社（編集者）,・消費税増税の影響で、消費を中心に経済活動全般がやや下向きで推移する雰囲気がうかがえる。ただ、これから年末に向かう時期でもあるため、多少は盛り上がりが出てくることを期待している。
,,▲,求人情報誌製作会社（編集者）,・10月以降、消費税増税直前の駆け込み需要の反動が生じることが懸念される。また、当地では、例年11月頃から雪が積もるため、農業、建設業を中心に動きが鈍くなる業界が多いこともマイナスである。
,,▲,学校［大学］（就職担当）,・消費税増税後に消費者の購買意欲が落ちていくことが見込まれる。また、来春入社の新卒採用にも購買意欲の落ち込みを見越した動きがうかがえる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,コンビニ（エリア担当）,・消費税の引上げに伴う軽減税率導入とキャッシュレス還元は、食品を主に取り扱い、かつ、多数の支払方法が可能なコンビニにおいて、追い風になるとみている。
,,○,住関連専門店（経営者）,・以前に受注した商品が納品となるため、売上や販売量が増加する見込みである。
,,○,その他小売［ショッピングセンター］（統括）,・消費税の引上げに伴うキャッシュレス化によるポイント還元や、プレミアム付商品券などの政策の効果を期待している。
,,○,観光型旅館（スタッフ）,・団体客の動きが良く、平日の稼動についても前年よりも良い状態が続くとみている。
,,○,旅行代理店（店長）,・国内及び海外の個人旅行の予約状況はほぼ前年並みである。国内の団体旅行が堅調であるため、おおむね好調に推移するとみている。
,,○,通信会社（営業担当）,・年末に向けて新規のサービスエリアが次々と開局するため、テレビサービス、電話サービスを中心に増加するとみている。インターネットサービスは競合他社との競争が激しいため横ばいであるが、トータルでは純増が見込まれている。
,,○,テーマパーク（職員）,・旅行シーズンのため、団体客の来客数が増えることで、売上及び単価の上昇を見込んでいる。
,,□,商店街（代表者）,・10月からの消費税の引上げを非常に危惧しているが、客の間では余り話題になっておらず、テレビなどのニュースで流れている程度である。現在の様子からは客の購買動向は順調に推移するとみており、秋冬物に対しての衣料品の需要の増加を期待している。
,,□,商店街（代表者）,・当商店街の固定客は生活必需品の購入が多いため、消費税の引上げ後も消費の動きに大きな変化はないとみている。
,,□,一般小売店［寝具］（経営者）,・客が冬物商材に興味を持つには早すぎるため、消費税の引上げの影響が出るかもしれないと危惧している。
,,□,百貨店（営業担当）,・消費税の引上げに伴う買い控えが落ち着き、消費行動が回復してくるとみている。
,,□,スーパー（経営者）,・消費税の引上げへの対応策の効果が期待できるため、10月の買い控えは少ないのではないかとみている。
,,□,スーパー（経営者）,・小売業の中小店舗はキャッシュレス化に伴うポイント還元という恩恵を受けるが、競合店も増えるため、オーバーストア状態が続くとみている。
,,□,スーパー（店長）,・消費税の引上げの前の駆け込み需要は、本当にぎりぎりまで発生しなかった。今後、増税がどのように影響するのか、客の購買行動がどのように変わっていくのか見定めていきたい。
,,□,コンビニ（エリア担当）,・キャッシュレス化によるポイント還元などへの期待はあるものの、店舗における客の動きに変化はみられていない。
,,□,コンビニ（エリア担当）,・消費税の引上げに伴う消費の冷え込みが心配である。現在も来客数の落ち込みを客単価でカバーしているが、買い控えが発生した場合、客単価も減少するおそれがある。
,,□,コンビニ（店長）,・12月は季節商材やイベント、セールが多く、売上、利益共に非常に高くなる時期である。ただし、最近は予約も店頭販売も難しい時代になりつつある。
,,□,衣料品専門店（経営者）,・防寒衣料の売込みに注力している。また、異なる税率の処理やクレジットの還元をマニュアル化して対処する予定である。
,,□,衣料品専門店（経営者）,・秋冬物が必要な季節となるが、今度はセール待ちの時期になってしまう。
,,□,衣料品専門店（店長）,・消費税の引上げ前の駆け込み需要があるなど景気は一見良さそうではあるが、10月以降の消費者の動きを見極めないと判断できない。
,,□,乗用車販売店（従業員）,・消費税の引上げ前の駆け込み需要が余りみられなかったため、増税後の反動減も少ないとみている。ただし、新車の効果もないため、販売量は伸び悩むとみている。
,,□,乗用車販売店（従業員）,・新車販売において消費税の引上げ前の駆け込み需要は見受けられない。また、中古車販売は多少の駆け込み需要があったものの、微増ともいえない台数である。サービス売上は１か月前や半年前などの販売台数が関係するため、この後の爆発的な売上は見込めない状況である。
,,□,その他専門店［靴］（従業員）,・消費税の引上げ後のキャッシュレスポイント付与やプレミアム付商品券の効果と、増税の影響がどのように推移するのか見通しが立てられない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・中東情勢が流動的で原油価格の動きが不安定なことなど、冬の需要期に向けての不安要因が若干増加している。また、韓国との経済交流がうまくいっていないため、需要期の製品輸入がスムーズにいくかどうか不安である。
,,□,高級レストラン（支配人）,・当店では税込み表示をしている。消費税の引上げ分の増加と、買い控えによる売上減少とで、結果として余り変わらないのではないかとみている。
,,□,タクシー運転手,・モバイルで注文を受けるアプリが導入されて、一部では良い方向に動いているため、今後の動きに期待をしている。
,,□,タクシー運転手,・お盆帰省客の土産物の購入量は年々減少しているが、今年は前年にもまして少なかった様子である。今後は消費税の引上げもあり、消費者は余り買物をしなくなるため、金が回らなくなるとみている。
,,□,通信会社（営業担当）,・消費税の引上げ前の駆け込み需要の反動減が、景気に多少の影響を与えるとみている。
,,□,観光名所（職員）,・消費税の引上げに伴いどう動くのかまだ分からないが、大幅な来客数の減少は考えにくいほどに現在の来客数は安定している。そのため、景気は今と余り変わらないとみている。
,,□,競艇場（職員）,・状況はここ最近で一番悪い。これより悪くなることは考えにくいものの、良くなるという兆しもない。来場促進イベントで客を招き入れることが今後の課題である。
,,□,住宅販売会社（経営者）,・小規模の受注が中心のため、受注額が伸びない状況が続くとみている。
,,▲,商店街（代表者）,・年末に向けての期待はあるものの、消費税の引上げに対するとまどいもあり、売上にはつながらないとみている。
,,▲,商店街（代表者）,・消費税の引上げにより、景気はやや悪くなるとみている。
,,▲,一般小売店［酒］（経営者）,・消費税の引上げで、し好品である酒は売れなくなるとみている。
,,▲,一般小売店［医薬品］（経営者）,・景気が良いわけではないため、今の好調が続くとは考えにくい。今回増加した分は消費税の引上げ後に落ち込むとみている。
,,▲,一般小売店［酒］（経営者）,・消費税の引上げがどれだけの影響を及ぼすのか分からないが、８％と10％の商品が混在する当店では、２つの税率に対応するためのシステム改修費が大きな負担になっている。また、客に分かりやすくスムーズに対応できるための対策も講じなければならない。中小企業にとっては本当に苦しく正念場となる。
,,▲,一般小売店［医薬品］（経営者）,・来客数が減少傾向のなか、８～９月は消費税の引上げ前の駆け込み需要で売上が伸びている。そのため、10月以降は反動で下向きになり、さらに、増税による節約志向の強化から、厳しい状況になるとみている。
,,▲,百貨店（売場主任）,・消費税の引上げ前の駆け込み需要の反動減が一段落するとみている。ただし、インバウンド需要は今月より縮小する見込みである。
,,▲,百貨店（買付担当）,・必需品以外の衣料品については、消費税の引上げ前の駆け込み需要が少なかった。10月に多少の反動減があっても、その後の気温が順調に下がればアウターなどの単価の高い商品が動き始めるため、それほどの景気悪化にはつながらないとみている。
,,▲,スーパー（店長）,・消費税の引上げ前の駆け込み需要の反動で消費が冷え込むとみている。
,,▲,スーパー（企画担当）,・消費税の引上げ前の駆け込み需要の反動により、10月からはマイナスになるとみている。
,,▲,スーパー（営業担当）,・10月の消費税の引上げに伴う反動により来客数が落ち込み、全体的な売上不振につながる可能性がある。
,,▲,スーパー（営業担当）,・消費税の引上げによる影響を懸念している。当店ではキャッシュレス決済のポイント還元がないため、販売促進策を工夫しないと来客数の減少が不安である。
,,▲,コンビニ（経営者）,・消費税の引上げによる買い控えの影響がどれくらい出るか不安である。
,,▲,コンビニ（経営者）,・消費税の引上げに伴い、買い控えが起きるとみている。
,,▲,コンビニ（店長）,・消費税の引上げにより、若干の買い控えが発生するとみている。
,,▲,衣料品専門店（店長）,・10月からの消費税の引上げにより、客は買物に対して更に慎重になるとみている。
,,▲,衣料品専門店（総務担当）,・消費税の引上げ後のため、消費者の購買意欲が減少するとみている。
,,▲,家電量販店（店長）,・消費税の引上げ前の駆け込み需要の反動減が出てくるとみている。今後、東京オリンピックの需要が伸びてくるとみているが、増税の影響のほうが大きいのではないかと危惧している。
,,▲,乗用車販売店（本部）,・消費税の引上げに間に合わない車種への影響が既に出始めていることから、反動減は当然あるものとみている。
,,▲,その他専門店［酒］（経営者）,・景気が持ち直す要因に乏しく、むしろ軽減税率の混乱などのマイナス要因が大きい。該当する取扱商品はほとんどないものの、納入先の客の影響は大きいとみている。このような形の負担軽減策は今からでもやめてほしい。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,・消費税の引上げ後は、買い控えや購入の先送りなどによりものが動かず、景気は余り良くならないとみている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・不安定な中東情勢のため仕入価格が上昇している。今後の販売価格が上昇することにより、これまで以上に販売量の減少が見込まれる。
,,▲,一般レストラン（経営者）,・消費税の引上げは、家計を圧迫するだけではなく、企業においても原材料の価格高騰などの影響がある。そのため、全体的に景気は下向きになるとみている。
,,▲,観光型ホテル（経営者）,・７～８月の夏休みと９月の個人客の来客数は比較的好調であったが、これから先の秋の団体旅行シーズンと、12月の忘年会の予約が今一つ伸び悩んでいる。
,,▲,観光型旅館（経営者）,・消費税の引上げや、キャッシュレス化などの複雑な内容になじむまで、消費は停滞気味に推移するとみている。
,,▲,都市型ホテル（スタッフ）,・10月は婚礼が前年を大きく下回っている。11月には取り返しているものの、全体的には低調な動きとなっている。閉店した店舗からの客の流入を見込んでいるが、大きな好転材料ではなく、厳しいスタートになるとみている。
,,▲,旅行代理店（経営者）,・この先に大きなイベントは予定されていない。また、消費税の引上げに伴い交通機関の運賃も改定となるため、旅行を手控える客が増えるのではないかとみている。
,,▲,旅行代理店（店長）,・消費税の引上げにより買い控えが発生するとみている。
,,▲,通信会社（営業担当）,・10月からの消費税の引上げで購買意欲が下がり、ここ２～３か月の国内市場は厳しいものになる見込みである。さらに、所得も横ばいの推移のため、景気はやや悪くなるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げ前の駆け込み需要が一段落するため、各企業の売上が落ち込み、景気はやや悪くなるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げの影響が出てくることが見込まれる。
,,▲,通信会社（営業担当）,・消費税の引上げの反動で景気はやや悪くなるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げによりコスト削減の圧力が強まり、買い控えが増えるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げによる買い控えが起こるとみている。
,,▲,通信会社（営業担当）,・消費税の引上げがあるため、景気はやや悪くなるとみている。
,,▲,遊園地（経営者）,・料金を基本的に据え置いて増税分を自社で吸収している。５％ポイント還元とプレミアム付商品券に若干期待しているものの、見通しはそれほど明るくない。
,,▲,美容室（経営者）,・消費税の引上げ前の駆け込み需要の反動減がどのように影響するのか不透明である。少なくとも今月よりも良くなるような要因はない。
,,▲,美容室（経営者）,・消費者は美容室に金を掛けないように工夫をしている様子がうかがえる。
,,▲,その他サービス［自動車整備業］（経営者）,・消費税の引上げ後の停滞や、中東の情勢不安による原油価格高騰の影響が心配である。
,,▲,設計事務所（経営者）,・４月が期首の同業者は上期が終わるタイミングであるが、受注状況が低迷しているという話が多く聞こえている。客層の差別化が図られている企業は影響を受けにくいようであるが、画一的な客層の同業者からは危機感が伝わってくる。
,,▲,その他住宅［リフォーム］（従業員）,・消費税の引上げ後は無駄な出費を抑える節約傾向が続くとみている。
,,▲,その他住宅投資の動向を把握できる者（住宅展示場運営会社）,・消費税の引上げにより、10月から来客数や成約数が減少すると見込んでいる。ただし、今後の増税対策の動きもあるため、10～12月までの成約数や来客数を注意深くみる必要がある。
,,×,商店街（代表者）,・10月の消費税の引上げを前に既に来客数が激しく減少しているため、来月の予約はほとんど動きが止まるとみている。この状態が長引くことを懸念しており、要注意の状態である。
,,×,一般小売店［書籍］（経営者）,・前回の消費税の引上げ後も相当の消費マインドの落ち込みがみられており、全体の販売量の動きが鈍くなった。今回は国がいろいろな手を打っているが、地方は消費に対するモチベーションが弱いため、景気は相当落ち込むとみている。
,,×,一般小売店［医薬品］（経営者）,・キャッシュレス化の準備は終わっており、キャッシュレスの客も増えている。ただし、10月からは消費税の引上げによる買い控えが増える見込みであり、年内は非常に景気が悪くなるとみている。
,,×,百貨店（経営者）,・消費税の引上げ前の駆け込み需要の反動減は11月まで続くとみている。12月のクリスマス商戦で多少の持ち直しを期待しているものの、全体としての景気は余り期待できない。
,,×,スーパー（店長）,・現在、消費税の引上げ前の駆け込み需要の恩恵を受けている。そのため、10月はこの反動減が出てくるとみている。
,,×,コンビニ（経営者）,・建設業関係や農家の客が主体であり、そこが良くないと小売店まで金が回ってこない。建設業は仕事が例年よりも途切れがちであり、農家も天候に左右されて収入が不安定であるため心配である。
,,×,衣料品専門店（経営者）,・消費に対するシビアな状況が続いているなか、今回の消費税の引上げでマインドはますます冷え込むとみている。
,,×,衣料品専門店（店長）,・消費税の引上げ後は消費の落ち込みが顕著となり、その状態は年末年始まで続くとみている。
,,×,家電量販店（従業員）,・売上の落ち込みは10月が特にひどいとみているが、11～12月も前年と比べると低い状態で推移する見込みである。１月の初売りも前年を下回るのではないかと不安である。
,,×,住関連専門店（経営者）,・キャッシュレスに伴うポイント還元が10月から始まるが、当店は高齢者を対象としているため、しばらくは消費税の引上げによる買い控えが発生し、景気は低迷するとみている。
,,×,住関連専門店（経営者）,・消費税の引上げ後のため、景気は悪くなるとみている。
,,×,その他専門店［食品］（経営者）,・秋の観光シーズンに向けて上向きになることを期待したいが、他の地域では台風などの被害も多く、余裕を持って観光するということが期待できない状況である。
,,×,一般レストラン（経営者）,・消費税の引上げにより、レストランの来客数が減少し、テイクアウトなどに移るのではないか。予約に関してもかなり寂しい状態が見受けられており、この先しばらくは来客数の減少は避けられないとみている。
,,×,一般レストラン（経営者）,・10月の消費税の引上げの問題が大きい。小さな和食店や小売店は価格に転嫁できない状態であり、全体的に不景気になるとみている。
,,×,一般レストラン（経営者）,・消費税の引上げもあり、景気が良くなる要素が見当たらない。年末は忘年会シーズンであるが、現在の客の様子をみても景気は悪くなるとみている。
