,,□,住関連専門店（役員）,・定額減税の効果で支出が増えることを期待している。ただし、今後も商品の値上げが続くと見込まれるため、全体的には客が買物を控える傾向は変わらない。
,,□,その他専門店［医薬品］（経営者）,・機能性表示食品が増加するなか、広告の誇大表示がみられる。健康に関連した情報についても、不適当なものがみられ、全うな商売をしている事業者にとっては由々しき問題である。
,,□,その他専門店［造花］（店長）,・インバウンドの影響も特にみられないため、これから観光シーズンを迎えても変化はないとみられる。今後については、地元客にターゲットを絞った対策を行うことを考えている。
,,□,高級レストラン（スタッフ）,・物価高や人材不足の影響で利益が少なくなっているため、今後も景気は上向いてこないとみられる。政治不安が高まると、高級店の売上が上向きにくくなる傾向もあるため、今後への不安を拭えない。
,,□,高級レストラン（スタッフ）,・原材料などの仕入価格の高騰に伴う値上げの影響に加えて、光熱費の負担増による消費意欲の低下が懸念されることから、６月と変わらない状況で推移する。
,,□,観光型ホテル（経営者）,・ジェット燃料の不足に伴う国際便就航中止の影響が大きく、すぐに解決できる見通しもないため、この先しばらくはインバウンドの集客が期待できない。地域経済にとっても大きな痛手である。
,,□,旅行代理店（従業員）,・収入の増加を上回る物価上昇によって旅行需要が減少している。大型商業施設内で営業している旅行代理店にとっては、インバウンド需要の恩恵も少なく、景気が好転するような材料が少ないのが現状である。
,,□,旅行代理店（従業員）,・国内旅行客とインバウンドは好調だが、日本人による海外旅行については、まだ回復してきていない。プラスとマイナスが相殺されており、景気は大きく変わっていない。
,,□,タクシー運転手,・来客数は減少傾向にあるものの、今後、地域のイベントの効果で持ち直すことを期待している。
,,□,タクシー運転手,・物価高の影響で、人流が抑制されていることから、今後も景気は変わらない。
,,□,タクシー運転手,・今後の景気がどうなるかは分からない。これから本格的な夏場の観光シーズンを迎えて、コロナ禍前と比べて、客の動きがどの程度回復するかを注視している。
,,□,美容室（経営者）,・最近の傾向として、値上げするサロンが増加しており、値上げしないサロンはワンオペにするか、廃業することが多くなっている。人件費及び経費の高騰が影響しているためとみられ、今後もこうした傾向は変わらない。
,,□,美容室（経営者）,・景気が良くなるような要素は見当たらない。客からは、物価の上昇や年金が目減りしていることへの苦情が多く聞かれる。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・今後の輸送量については、現状とほとんど変わらないまま推移する。
,,□,住宅販売会社（経営者）,・観光客が増えているため、全体的な景気は徐々に良くなる。ただし、当業界において、建築単価が上がっていることを客に容認してもらえるようになるまで、もう少し時間が掛かるとみられる。
,,▲,商店街（代表者）,・客との会話において、景気が上向くような良い反応がみられなかった。明るい話題もなかったことから、今後の景気はやや悪くなる。
,,▲,商店街（代表者）,・当地の夏祭りが８月に開催されるが、例年その後は周辺の町村及び郊外居住者の来街が減少することになる。外国人観光客及び道内外観光客、ビジネス客の動向にもよるが、現時点において、今後の来街者数の増加を見込むことはできない。
,,▲,一般小売店（経営者）,・物価高や為替の影響が相変わらず大きい。経済対策にも期待できるものが全くないため、先行きについては不透明である。
,,▲,スーパー（店長）,・客はより安い商材を求めて買い回りしている。物価高の影響で生活費にしわ寄せがきているため、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・個人消費が上向いていないことから、今後も厳しいまま推移する。
,,▲,スーパー（店長）,・秋口から、更なる値上げの動きが見込まれており、報道でも取り上げられている。買物動向が上向いている状況ではないことから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・ここに来て、電気・ガス価格激変緩和対策事業の再開が決定したことで、家計へのプラス効果が期待されているものの、連日の円安報道もあって、消費者の心理として、様子見の状況が続くことになる。客の買物動向が好転しているとはいえない状況にあるため、今後の景気はやや悪くなる。
,,▲,スーパー（役員）,・農産物の価格変動が激しいことに加えて、一般食品の値上げも継続するとみられるため、今後、客の節約志向が強まることになる。
,,▲,コンビニ（エリア担当）,・今年に入り、来客数が減少傾向で推移している。夏場は天候次第で来客数が増えることも考えられるが、例年と比較すると来客数は落ち込むとみられる。来客数が回復してこないと売上の回復も見込めない。
,,▲,家電量販店（店員）,・エアコンの工事を行うまで日数が掛かるため、契約件数が減っている。エアコン以外の家電製品の売上も前年を下回っていることから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（経営者）,・販売量が微減傾向になっている。時期的な問題もあるが、物価高騰の影響が大きいことから、今後の乗換え需要は縮小することになる。
,,▲,乗用車販売店（従業員）,・７月から８月にかけて、車両価格の引上げが予定されている。日銀のマイナス金利政策が解除されたこともあって、今後の販売が順調に進むかどうか微妙な状況となっている。むしろリコールが増えていることで、売上がやや減ってしまうことが懸念される。
,,▲,高級レストラン（スタッフ）,・依然として、景気が回復するような傾向がみられない。
,,▲,旅行代理店（従業員）,・円安が更に進んでいることから、海外旅行の回復が見通せなくなっている。また、国内旅行については、インバウンドが増加していることで、国内客の団体予約が困難になることも考えられる。
,,▲,住宅販売会社（従業員）,・住宅ローンの金利動向が影響して、今後の景気はやや悪くなる。
,,×,衣料品専門店（経営者）,・節約志向の要因となっている円安に対して、有効な対策が出てこないことから、今後の景気は悪くなる。
,,×,衣料品専門店（店長）,・スーツ離れの傾向が悪化の一途をたどっている。社会の風潮もオフィシャル感のある格好であれば良いという会社が大半を占めるようになっているため、何も売れなくなってきている。
,,×,タクシー運転手,・賃金の上昇が物価上昇に追い付いていないことから、客が消費を抑制せざるを得ない状況にある。今後の景気を上向かせるような材料が何もないことから、景気は悪くなる。
,,×,美容室（経営者）,・中小企業にとって、厳しい状況が続くことから、今後の景気はますます悪くなる。
,,×,住宅販売会社（経営者）,・所得の伸びが物価の上昇に追い付いていないことから、分譲マンション市場ではより安価な商材へのシフトが起こっており、市場が縮小傾向にある。こうした傾向は所得の伸びが物価の上昇率を上回るまで続くとみられる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,農林水産業（経営者）,・前年は猛暑の影響でりんごが凶作となった。今年は天候も含めて、前年のようなことがないことを期待している。
,,○,金融業（従業員）,・今春の賃上げや定額減税の実施、燃料油価格激変緩和対策事業の期間延長、電気・ガス価格激変緩和対策事業の再開などが、個人消費の下支えとなることを期待している。
,,○,その他サービス業［建設機械リース］（営業担当）,・土木建設需要は当面堅調に推移することが見込まれるため、今後の景気はやや良くなる。
,,□,家具製造業（経営者）,・マーケットが活性化するような要因が見当たらない。
,,□,建設業（経営者）,・今後については、受注が進むとともに、稼働量が上向くことになる。一方、建設資材の価格が高止まりしている。また、時間外労働の上限規制については、仕事の内容をチェックした上で交代要員を充てるようにしているが、一部の工種では厳しい状況にある。労務費や人件費などのコスト増加の影響がどの程度になるかはっきりしないこともあって、今後も景気は変わらない。
,,□,建設業（従業員）,・現在の技術者不足は10年単位で取り組まないといけない問題であり、簡単には改善されないことから、今後も景気は変わらない。
,,□,建設業（役員）,・上半期の完工高は既に見通しが立っている。今後については、人件費などのコストアップを吸収し、計画どおりに利益を確保できるかが課題となっている。
,,□,輸送業（支店長）,・国内貨物も国外貨物も今と同じようなボリュームで推移するとみられるため、今後の景気も現状と変わらない。
,,□,司法書士,・相続登記の案件は今後も増加するとみられる。住宅の新築は減少しているものの、リフォームや不動産取引の件数がそれほど悪化しているわけではないため、今後も景気は変わらない。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・３か月先くらいまでの受注は確保できているが、人材不足でこれ以上仕事を取れない状況にあるため、当面は現状維持のまま推移する。
,,□,その他非製造業［鋼材卸売］（従業員）,・客先の主体となる建築鉄骨加工業界の今年度の需要予測が、工事の延期や縮小などの影響で減少する見込みのため、余り良くない環境にある。
,,▲,食料品製造業（従業員）,・値上げ後の買い控えがみられ、商材の荷動きが悪くなっている。
,,▲,金属製品製造業（従業員）,・戸建て住宅について、着工数が上向くような要素が見当たらないことから、今後の景気はやや悪くなる。
,,▲,通信業（営業担当）,・景況感のプラス要素である観光については、これから需要の最盛期を迎えることになる。一方、過度な円安、エネルギー価格の上昇、それらに伴う原材料費高騰など、景況感にマイナスとなるような不確定要素も多い。これらのことから、先々の景況感は現状よりも下向くことになる。
,,▲,広告代理店（従業員）,・円安の動きが止まらず、更なる値上げへの懸念が収まらないことから、今後の景気はやや悪くなる。
,,▲,司法書士,・円安の影響により、物価の上昇が続いており、今後も下がる気配はない。このため、今後の景気は徐々に下向くことになる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・求人企業の採用意欲は底堅く、戦力の増加に向けて、良い人材がいれば採用したいと考えている。ただし、企業が求める人材と派遣登録者の間でスキルのギャップが広がっている。より具体的な転職理由を持ち、転職への意志が強い登録者でなければ、簡単には転職できないとみられる。
,,□,求人情報誌製作会社（編集者）,・畑作や畜産、酪農など、地域の基幹産業においても、円安に伴う物価高騰の影響が少なからずみられるようになっている。ただし、全体的には今後も現状維持で推移するとみられる。
,,□,求人情報誌製作会社（編集者）,・中小企業の多い北海道では、大きな起爆剤がない限り、現状維持で推移する。
,,□,求人情報誌製作会社（編集者）,・地場の中小企業から、経営の余力がないといった声をよく聞く。ぎりぎり踏みとどまっている企業が多く、今後の円安、物価高、最低賃金改定などの状況によっては、ますます厳しい状況となることが懸念される。
,,□,職業安定所（職員）,・当地における５月の新規求人数は前年比でマイナス1.7％となっており、月間有効求人倍率は14か月連続で前年を下回っている。産業や業種によってその度合いは異なっているものの、今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることも懸念される。
,,□,職業安定所（職員）,・新規求職者数は増加したものの、有効求職者数は減少している。新規求人数は増加しているものの、物価、資材価格、燃料費、電気料金の高騰による受注量の減少や収益悪化など、経営の先行き不透明感が強まっていることから、当面現行人員で対応しようとする事業所もみられる。これらのことから、求人数の増加が景気の回復に直結しているとはいえない状況にある。
,,□,学校［大学］（就職担当）,・急激に採用状況が良くなるとは考えにくいことから、今後も景気は変わらない。
,,▲,求人情報誌製作会社（編集者）,・円安や物価高が収まらない限り、中小企業の景況感は変わらない。むしろ厳しさを増すことが懸念される。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,商店街（代表者）,・夏祭りの開催に景気は上向く。
,,◎,都市型ホテル（支配人）,・インバウンドを軸に、お盆を含む夏休み期間、秋口の先行予約が新型コロナウイルス感染症発生前、前年のいずれと比べても好調である。
,,○,商店街（代表者）,・７月に商店街に隣接した大型商業施設がオープン予定で、新型コロナウイルス感染症発生前のにぎわいが戻ると見込んでいる。
,,○,一般小売店［医薬品］（経営者）,・定額減税の効果が現れるとみている。また、暑くなると景気が良くなる業種のため、天候次第で良くなるとみている。
,,○,一般小売店［酒］（経営者）,・梅雨明け後も気温が高い日が続けば、ビヤガーデンなども前年よりにぎわいをみせるのではないかと期待している。
,,○,コンビニ（経営者）,・夏場は来客数も増えるし、祭りもあるため売上も上がる。しかし、人手が足りず、人を増やすと利益が減る。人手を確保できるかも不安である。何とか夏場で多少なりとも蓄えておかないと冬を越せない。常に不安しかない。
,,○,コンビニ（経営者）,・雨の日が少ないため人の動きが良い。今後も同様の状況が続くと予想しており、景気はやや良くなるとみている。
,,○,コンビニ（エリア担当）,・気温の上昇とともに来客数も増加すると見込んでいる。
,,○,コンビニ（エリア担当）,・暑い日が続くと予想され、人の動きが活発化し景気が良くなるとみている。
,,○,コンビニ（エリア担当）,・新型コロナウイルス感染症の感染状況が落ち着き、インバウンドが徐々に増えて来客数が増えるとみている。また、前年よりも暑くなると予想され、飲料を始め、冷たい商品は例年よりも販売量が増加するとみている。
,,○,衣料品専門店（経営者）,・物価高騰への慣れがみられるものの、個人消費の抑制は継続すると予想している。
,,○,衣料品専門店（店長）,・仕入価格が高騰し、割引額を抑えて提供しているため、売上が減少している。しかし、数か月後には客はこの状況に慣れて、売上は回復するとみている。
,,○,乗用車販売店（従業員）,・決算期に入るため客の購入意識が高まるとみている。
,,○,住関連専門店（経営者）,・受注生産をしている。受注量が回復しているため、売上も増加するとみている。
,,○,住関連専門店（インテリアコーディネーター）,・若いときから将来を見越して住宅を購入する人が増えている。高額マンションの値上がりを見越して、いずれ売ることを考えて購入している。この状況はしばらく続くとみている。
,,○,一般レストラン（経営者）,・今月は公務員、来月は民間のボーナス時期である。物価高で出費を抑えなければいけないと思っていても、実際現金が入れば財布のひもは緩む。景気は段々良くなるとみている。
,,○,観光型ホテル（スタッフ）,・定額減税が実施されるが、その影響で客が増えることはないとみている。
,,○,観光型旅館（スタッフ）,・海水浴シーズンとなるため、売上が伸びるとみている。
,,○,旅行代理店（従業員）,・東北は夏祭り期間に大きな需要があり、特に最も客の動員数の多い祭りでは、宿泊及び観覧席の販売量が前年比では大きく伸びている。新型コロナウイルス感染症発生以前の水準まで戻ると予想している。
,,○,旅行代理店（従業員）,・当社契約施設の先行予約の３か月見込みが前年比105.5％となっている。
,,○,旅行代理店（従業員）,・国内旅行を中心に問合せ件数が伸びている。９月の２度の３連休を含めて予約状況も良く、上向きの傾向がみられる。
,,○,タクシー運転手,・夏休みにかけてタクシー利用客は多くなるとみている。特に週末はコンサートやイベント等の開催が多く、また、温泉街を訪れる客も多数いるため、客単価が増える。景気は上向くとみている。
,,○,通信会社（社会貢献担当）,・新機種発売で上向きになると予想している。
,,○,テーマパーク（職員）,・１番の繁忙期となるため、来客数、販売数が共に伸びるとみている。
,,○,競艇場（職員）,・来場促進策の一環として７月から毎月イベントを企画している。客単価の上昇が厳しいなか、来客数やリピーターを増やすことで売上増加を見込んでいる。
,,○,美容室（経営者）,・上場企業における夏のボーナスの大幅アップで、少しでも消費拡大の恩恵があることを期待している。
,,○,その他サービス［自動車整備業］（経営者）,・特に懸念材料はない。このまま秋までは好調が続くとみている。
,,○,その他住宅［リフォーム］（従業員）,・住宅設備機器はエアコン工事の問合せがピークを迎え、リフォームは熱中症対策の断熱工事の問合せが増えるとみている。一方で、生活必需品の価格高騰が進み、節約志向が高まるとみている。
,,□,商店街（代表者）,・今月の売上はこれまでで最低である。７月８月の予約状況をみても良くなる見込みはなく、同様の状況が続くとみている。
,,□,商店街（代表者）,・大きな祭り等は復活しているが、身近なイベントは復活していない。
,,□,一般小売店［寝具］（経営者）,・大きく変わることはないとみている。
,,□,一般小売店［雑貨］（経営者）,・円安により夏物の価格が上がっている。客は値段に一層敏感になっている。
,,□,百貨店（企画担当）,・マス顧客向けの施策から転換し、識別顧客へのアプローチを強化することで、客単価の上昇を図っている。
,,□,百貨店（催事担当）,・秋に向けて引き続き改装オープンが控えている。全館の来客数向上施策と併せて、来客数は引き続き伸びると見込んでいる。
,,□,百貨店（従業員）,・物価高が解消されないなかで、食料品を始め生活必需品の節約志向は続くとみている。改善の見込みはない。
,,□,スーパー（経営者）,・定額減税や官公庁のボーナス増加、電気・ガス代の負担軽減策の再開などが期待されるが、一時的なものであり、物価高騰は避けられず、消費生活が改善するほどの効果はない。まだまだ消費の低迷は続くとみている。
,,□,スーパー（店長）,・定額減税などの対策は打たれているが、食費に回す金は減っている。
,,□,スーパー（店長）,・来客数、売上共に横ばいの状況が続いている。
,,□,スーパー（店長）,・集客対策のための販売促進策の見直し等を行うことで、多少上向き基調になるとみているが、天候や気温、競合環境などの外的要因もあり予想は難しい。
,,□,スーパー（店長）,・可処分所得が増加する要因がない。
,,□,スーパー（企画担当）,・野菜などの価格高騰や電気料金の値上がりなどにより、販売量が低迷しているものの、売上は値上げした分、それほど悪くない。この状況はしばらく続くとみている。
,,□,スーパー（企画担当）,・外食やレジャーへの支出が増加する一方で、内食需要は節約志向が続くとみている。商品価格の上昇や人件費の増加、公共料金の値上がりが続くなか、競合他社もポイントサービスや特売価格の引下げを行っており、競争が更に厳しくなるとみている。
,,□,スーパー（営業担当）,・来客数の前年割れの状況は変わらない。猛暑の予報により、飲料は伸びるが、料理を簡単に済ませる人が多くなり、食材の動きは鈍くなると予想している。よって、売上は伸び悩むとみている。
,,□,コンビニ（経営者）,・天候次第であり、晴れの日、猛暑日が続けば期待できる。しかし、売上が横ばいかそれ以下であれば、この先は悪くなる。
,,□,コンビニ（経営者）,・当地の主産業である果実の不作の影響が大きい。当面は注視する必要がある。
,,□,コンビニ（店長）,・景気が上向く要因がない。季節的に人の動きは良くなるが、根本的な解決には至らない。
,,□,コンビニ（店長）,・物価の上昇により、客は必要最低限のものしか買わない。来客数は前年比90％まで下がったが、客単価が同100％を上回っている状況から、どう良い方向にもっていくかが課題である。
,,□,衣料品専門店（経営者）,・仕入価格の高騰で利益が減少しており、販売価格の設定に苦慮している。祭り用品の売上に期待している。
,,□,衣料品専門店（店長）,・前年と同様暑くなるとの長期予報が出ているため、ふだん着需要はある程度見込める。しかし、ビジネスや旅行向けの需要が増加しないと状況は変わらない。
,,□,衣料品専門店（店長）,・電気料金や円安による物価の上昇など、生活不安により節約志向が強くなっている。
,,□,衣料品専門店（総務担当）,・本来、シーズン中は売上増加が期待できるアウトドア、ゴルフ用品が振るわない状態になっている。
,,□,家電量販店（従業員）,・物価の上昇に備えて、客の購買行動が慎重になっている。
,,□,乗用車販売店（従業員）,・オーダー停止の車がほとんどなくなったにもかかわらず、個人の消費が伸びていない。今後も良くなることはなく、変わらないとみている。
,,□,乗用車販売店（従業員）,・新型車の受注は好調だが、納期が来期にずれ込むため、今期の売上は見込めない。既存の車種は変わらず推移するとみている。
,,□,自動車備品販売店（経営者）,・再度、作業工賃等の見直しをしないと利益が得られない。徐々に値上げするか、一気に値上げするかの選択が悩ましい。
,,□,その他専門店［酒］（経営者）,・物価の上昇や人手不足等の要因が悪影響を及ぼしており、今後の見通しが立たず、厳しい状況が続くとみている。地方では回復要因が見当たらないため、県外の販売ネットワークのない地域への販路拡大を進めている。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,・夏物の動きが全く予想できないため、今後需要が高まっても在庫の問題で供給ができない可能性がある。また、事務服の簡素化が一層進み、ブラウスからポロシャツなどに変わりつつある。その影響で単価は下落し、ネットでの購入が増えている。非常に厳しい状況にある。
,,□,その他専門店［靴］（従業員）,・定額減税の効果を期待している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・明確な要因がないまま販売量の減少が続いており、今後も改善の見通しが立たない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・梅雨時期だが好天が多く、気温も高めである。配達灯油の販売も前年割れしており、回復は難しいとみている。
,,□,その他小売［ショッピングセンター］（統括）,・４月以降、商況にブレーキが掛かっている。電気代を始めとした生活費の上昇により消費者の生活防衛意識が強くなっており、良いものなら高くても買うという客がいなくなっている。
,,□,一般レストラン（経営者）,・物価の上昇により財布のひもが固くなっているため、外食を控える動きは続くと予想している。予約状況をみても、芳しくない状況が続くと言わざるを得ない。
,,□,観光型ホテル（スタッフ）,・社会全体としては良くなるかもしれないが、身の回りの景気は変わらないとみている。
,,□,観光型旅館（経営者）,・マイナス要因が多く、良くなるとは考えにくいため、変わらないとみている。
,,□,旅行代理店（従業員）,・観光業等の人手不足の影響で需要を取り込めていない。
,,□,タクシー運転手,・８月は夏休みやお盆休みで帰省する人たちや夏祭りに来る観光客などの利用が多くなるとみている。
,,□,通信会社（経営者）,・加入促進キャンペーンやパリオリンピックに向けた放送・通信サービスの提供により、一時的に新規加入者数が増加すると予想している。しかし、その後は徐々に減少するとみている。
,,□,通信会社（営業担当）,・景気が好転するような材料が乏しく、変化は期待できない。
,,□,通信会社（営業担当）,・物価高は続くので、景気は変わらない。
,,□,観光名所（職員）,・予約状況は前年と変わらない。振り客が増えており、予約が少ない月でも振り客の売上でカバーできる状況が続くとみている。
,,□,遊園地（経営者）,・夏の暑さがどう推移するか、物価上昇により家計にどう響くかといった不安要因がある。
,,□,美容室（経営者）,・購買意欲はあるものの、物価高のため消費にはつながらないとみている。
,,□,その他サービス［寮管理］（管理人）,・異常気象により農産物や水産物の市場への供給に影響を与えることが心配される。先行きは不透明である。
,,□,設計事務所（経営者）,・建築設計業界では、１月に業務報酬基準と住宅品質確保促進法施行規則の見直しが行われ、４月には働き方改革への対応を求められているが、官民問わず発注者と業界の感覚に大きなずれが生じている。実運用が進まなければ業界全体の回復は先の話となる。現状、大きな変化は期待できない。
,,□,住宅販売会社（経営者）,・客単価の低い戸建て住宅の受注額が低い分を大規模リフォームの受注を多く取ることでカバーしている。
,,▲,商店街（代表者）,・物価高騰に加え、可処分所得が減少している。
,,▲,百貨店（経営者）,・メーカーの環境問題への取組により、衣料品の生産量が少なくなっているため、毎年のセールがパワーダウンしている。また、お中元もメインターゲット層の高齢化により縮小傾向にある。
,,▲,スーパー（店長）,・商品等の値上げにより、消費を抑える傾向は続くとみている。
,,▲,スーパー（商品担当）,・電気料金の値上がりによるコストの増加が、収益力の低下を招くとみている。
,,▲,コンビニ（経営者）,・客単価は前月辺りから下がり始め、今月は前年割れしている。また、買上点数も前年割れしている。週末以外の来客数が伸びないため、今後は厳しい状況になるとみている。
,,▲,コンビニ（経営者）,・梅雨入りして天候が悪い日は客足が鈍っている。梅雨明け後は天候次第でどうなるか分からない。
,,▲,コンビニ（経営者）,・物価が上がり、売上は厳しくなる。売れなければ値引きをするが、値引きした商品しか売れず利益が少なくなるという、負のスパイラルになる。客は安いものしか買わない。
,,▲,衣料品専門店（経営者）,・秋物が立ち上がる時期になるが、厳しい残暑で苦戦することが予想される。
,,▲,家電量販店（従業員）,・気温が下がって季節商材の販売が落ち着き、生活・調理家電が新製品に入れ替わる時期に入る。新商品になり表示価格が高くみえる分、処分品の販売が多くなる。客単価が下落するため景気はやや悪くなるとみている。
,,▲,乗用車販売店（従業員）,・受注停止が解除される車種が増加しない。メーカーから配車供給される車種が固定されてきており、安定しない。
,,▲,乗用車販売店（店長）,・大手自動車メーカーの不正問題もあり、全体的に商談件数が低迷している。
,,▲,高級レストラン（支配人）,・宿泊予約が少々鈍化している。また、ＭＩＣＥ需要も夏季は弱い傾向にある。
,,▲,一般レストラン（経営者）,・６月から８月はイベントが少ない時期となる。個人客の来店に期待したいが、例年同様、今月よりは悪くなるとみている。
,,▲,一般レストラン（スタッフ）,・来客数はランチもディナーも減少している。客層は年配者、小さい子供を連れた家族、富裕層に限られている。物価が上がり続け、使える金がないことがその理由とみている。
,,▲,都市型ホテル（スタッフ）,・夏休み期間に入るため、受注量が減る見込みである。
,,×,一般小売店［医薬品］（経営者）,・今年の夏は猛暑の予報が出ている。前年は暑くて人が外出しなくなったため、今年も同様に街中はひっそりすると予想している。また、夜の繁華街にも人が出てこなくなるため、売上は下がる一方となる。
,,×,一般小売店［医薬品］（経営者）,・当店は健康や医療上のことについて相談を受けることも業務であるが、金銭的に困っているといった話が混じることが増えている。
,,×,スーパー（経営者）,・定額減税が開始され、８月から３か月間、電気・ガス料金の負担軽減措置が実施される。しかし、ガソリン代は高止まりしているため、実質的な可処分所得は伸びないとみている。
,,×,その他専門店［食品］（経営者）,・円安も進み、国内需要は厳しくなるとみている。
,,×,一般レストラン（経営者）,・各業者から値上げの通知が届いている。一般家庭においても、生活に必要な経費がますます増えることが予想される。その状況では消費は必要最低限になる。全体的に景気は悪くなるとみている。
"企業
動向
関連

(東北)",,◎,農林水産業（従業者）,・これから桃の最盛期を迎える。今年も猛暑の予報が出ているが、暑い年は桃の売上が良好になる傾向がある。
,,◎,建設業（従業員）,・生産施設関連の新規受注契約が見込まれる。
,,○,食料品製造業（製造担当）,・今後のイベント等でも人流が活発化し売上増加が期待できるが、お中元ギフトの売上は落ちている。売上構成比が変わってくるとみている。
,,○,金属製品製造業（経営者）,・増産の予定が入っており、見積案件も徐々に増えてきている。
,,○,電気機械器具製造業（企画担当）,・ＡＩ関連の市場が伸びてきており、ＤＲＡＭの開発競争が激化していることから、顧客の開発投資意欲は高まるとみている。半導体製造装置メーカーとしては、景気が良くなるとみている。
,,○,輸送用機械器具製造業（経営者）,・一部事業に動きが出ると予想しており、現在よりは良くなるとみている。
