,,▲,旅行代理店（従業員）,販売量の動き,・国内旅行については、前年とほぼ同様の動きとなっているが、海外旅行については、円安が一層進んでいることもあって、不調が続いている。法人の団体旅行の取扱が主体のため、インバウンドの増加による利益を享受できていないこともマイナスである。
,,▲,タクシー運転手,来客数の動き,・今年は雪解けが早く、４月の気温が例年よりも高かったため、タクシー利用が激減している。タクシー１台当たりの売上は前年並みであったが、前年５月の乗車料金の値上げと12月の迎車料金の導入で約20％の値上げを行っているため、利用者は20％ほど減少したことになる。ただし、前年秋から４月にかけて、乗務員が30人増えており、稼働台数が前年から25％増加しているため、会社の売上は20％ほどの増収となっている。
,,▲,タクシー運転手,販売量の動き,・コロナ禍前と比較して８割程度の売上で推移している。観光客の入込はあるものの、タクシー利用に結び付いていないため、厳しい状況にある。
,,▲,タクシー運転手,来客数の動き,・３月までは前年並みの利用者数で推移していたが、４月に入り前年を下回っていることから、景気はやや悪くなっている。
,,▲,通信会社（企画担当）,競争相手の様子,・他社からの乗換え客について、量販店での獲得数が競合他社に圧倒されていることから、景気はやや悪くなっている。特に都市部でこうした傾向が顕著である。
,,▲,美容室（経営者）,来客数の動き,・支出について、客がかなりシビアになっており、以前と比べて来店周期が長くなっている。そのため、月間の来客数が減少しており、売上も減少している。
,,▲,美容室（経営者）,販売量の動き,・円安に伴う原材料価格高騰の影響で１年間で３回の値上げをした商品について、値上げのたびに購入者が減っている。
,,×,＊,＊,＊
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・４月の販売量は前年比プラス22％であった。１月の販売量は前年比マイナス１％であったため、３か月前と比べて、景気は良くなっている。
,,○,建設業（役員）,受注量や販売量の動き,・新年度がスタートしたなか、官民共、順調な受注状況となっており、既に新年度計画を達成できるだけの工事量を確保できつつある。３月の降雪で遅れていた雪解けが一気に進み、工事着手の準備が想定よりも速いペースで進んでいることもプラスである。
,,○,輸送業（営業担当）,受注価格や販売価格の動き,・トレーラー輸送の状況をみると、農産品関連の在庫が減少しており、本州向けの生乳も伸び悩んでいるものの、紙パルプがまずまずの輸送量となっているほか、雑貨の一部にも動きが出ている。４月の輸送台数は前年から１割弱の減少となったが、４月からの輸送料金改定の効果もあって、収支は維持できている。ただし、今後、関連コストの上昇が見込まれるため、対策が必要になっている。
,,○,広告代理店（従業員）,取引先の様子,・受注ペースについて、悪くない状況で推移している。
,,○,司法書士,競争相手の様子,・同業者から、売買や相続などに伴う不動産登記の依頼が増えてきたとの話を聞くようになった。ただし、物価高騰が続くなか、報酬額を急激に上げることはできないため、売上の大幅な増加にはつながっていない。
,,○,その他サービス業［ソフトウェア開発］（経営者）,受注価格や販売価格の動き,・年度替わりのタイミングで、受注単価を引き上げることができたため、景気はやや良くなっている。
,,○,その他サービス業［建設機械リース］（営業担当）,受注量や販売量の動き,・労働者不足、建設資材の高騰などのマイナス要因はあるものの、安定した公共投資、底堅い民間投資があることから、国内の建設需要は好調に推移している。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比較して、受注量も販売量も大きく変わっていない。
,,□,建設業（従業員）,受注量や販売量の動き,・現状、建設業界において、設備設計や施工を行う会社が不足している。そのため、設計や施工の可能量が決まっており、新しい再開発案件があっても、順番待ちの状況となっている。こうした状況は３か月前と比べて変わっていない。
,,□,輸送業（支店長）,受注量や販売量の動き,・国内移送について、雪解け後の工事再開に合わせて、建材類の荷動きが上向くことを期待していたが、期待ほどの量とはならず、目新しいスポット案件もみられなかった。輸出入貨物も依然として低調に推移しており、仕事不足の状況が続いている。
,,□,通信業（営業担当）,それ以外,・観光業界については、インバウンド及び国内観光客の増加により、景況感が大きく回復しているものの、全体的にみると、原材料費や人件費の高騰に伴ってコストが上昇していることから、景況感に変化は感じられない。
,,□,金融業（従業員）,取引先の様子,・金融機関の調査によると、物価高に伴うコスト上昇のうち、50％以上を価格転嫁できた企業の割合は70％となっており、前年から10％の改善となっているが、75％以上を転嫁できたと回答している企業は40％にとどまっている。これらのことから、企業が収益確保に苦慮している様子がうかがえる。
,,□,司法書士,取引先の様子,・今年は雪解けが早かったことから、不動産取引や建物建築の工事が例年よりも早くから始まっており、取引量がやや増えている。ただし、これは本来予定していた取引が前倒しされただけである。年間の取引量が増えるかどうかは、まだ見通しが立っていないため、景気が上向いているとはいえない状況にある。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・市場の動きは予測どおりとなっている。大きな変化はみられず、良くも悪くもない状況が続いている。ただし、新年度が始まっているにもかかわらず、ゴールデンウィーク後の現場の動きがなかなかみえてこないことは気掛かりである。
,,▲,農林水産業（経営者）,受注量や販売量の動き,・りんごの一般販売価格が落ち込んでいることからも分かるように、前年産りんごの品質が悪すぎる。当社製品の出荷量も例年の５分の１以下となっている。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・住宅着工棟数が依然として前年を下回っている。建設業の倒産や廃業が増加していることもマイナスであり、景気はやや悪くなっている。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・どこの企業も人材不足感が強まっており、求人ニーズが引き続き堅調に推移している。ただし、求人に応募してくる人材のスキルが企業のニーズと合わないことが多く、企業では採用に苦戦している。妥協して内定を出しても、辞退することが多く、採用計画がスムーズに進んでいない状況にある。
,,○,学校［大学］（就職担当）,雇用形態の様子,・求人内容をみると、どこの業界も給与が増加傾向にある。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・Ｗｅｂ媒体の活用や社員紹介採用などが増えていることから、求人掲載件数は前年から若干の減少傾向となっている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・貨物、旅客運送、宿泊業、生活関連サービス業などがけん引役となって、求人は前年並みの件数で推移している。採用コストを抑えるため、より効果的なタイミングや様々な採用手法を取り入れる事業所が増加している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・観光客を日常的に見掛けるようになったこと、街中の人出が増加していることなどから、経済は動いているとみられるものの、円安や物価高などがマイナス要因となっている。景気が上向いている実感は全くない。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・当地の主力業種である介護業界、建設業界において、求人に掛ける予算がない、応募効果が得にくいといった理由から、掲載を控える傾向がみられる。
,,□,職業安定所（職員）,求職者数の動き,・３月の有効求職者数は前年から4.2％の減少、新規求職者数は前年から13.4％の減少となった。一方、新規求人数は9.6％の増加となったが、前年からの反動が要因とみられる。これらのことから、景気は変わらない。
,,□,職業安定所（職員）,求人数の動き,・当地における３月の有効求人倍率は0.89倍であり、３か月前との比較では0.03ポイント下回った。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,一般小売店［医薬品］（経営者）,販売量の動き,・抗原検査キットの需要は４月に入って減少している。来客数は減少しているが販売量は好調で、化粧品やヘルスケア商品、雑貨がよく売れている。
,,◎,衣料品専門店（経営者）,来客数の動き,・２～３か月前は天候不順や生活関連品の値上がりの影響で、コロナ禍の頃よりも厳しい状況だった。依然、厳しい状況は続いているものの、今月は天候も良く、光熱費も抑えられる季節となり、購買意欲も上がっている。
,,○,一般小売店［酒］（経営者）,来客数の動き,・暖かくなり観光客が増えているため売上が増えている。
,,○,一般小売店［医薬品］（経営者）,販売量の動き,・売上は１月下旬以降大きく落ち込んでいたが、４月後半になってやや回復傾向がみられる。単価の高い商品をまとめ買いする客が戻っている。
,,○,百貨店（催事担当）,来客数の動き,・物産展などの催事開催やファッションフロアのリニューアル効果により、２か月連続で来客数、売上共に前年を超えている。
,,○,スーパー（企画担当）,来客数の動き,・４月に入り来客数の増加がみられ、それに伴い売上も改善傾向にある。特に人口が集積する地域にある店舗で顕著となっている。しかし、特売構成比は依然高く、特売商品目当ての客が増加したことによる来客数増加とも考えられる。
,,○,スーパー（営業担当）,お客様の様子,・来客数は前年並みに回復している。売上も週末は多少改善の傾向がみられる。
,,○,コンビニ（経営者）,来客数の動き,・来客数は増加傾向だが単価が下落している。結果、販売量は前年並みで推移している。
,,○,コンビニ（エリア担当）,来客数の動き,・今年は４月中に桜が満開となり、観光地の来客数の動きが良い。また、ゴールデンウィーク前半も好天に恵まれ、売上も好調に推移している。
,,○,家電量販店（従業員）,販売量の動き,・エアコンを中心に白物家電が好調である。パソコンなどは不調だが、全体でみると前年よりも微増となっている。
,,○,家電量販店（従業員）,販売量の動き,・例年ならば新入学・新生活の客が落ち着き、売上は落ち着く時期だが、今年は気温が25度を超える日が数日続いたため、エアコンを購入する客が多くなっている。前年、取付けに１か月以上掛かったため購入を断念した客が、早めに購入するケースが多くなっている。
,,○,乗用車販売店（従業員）,販売量の動き,・新車も中古車も個人客の受注が少しずつ増えている。
,,○,その他専門店［靴］（従業員）,販売量の動き,・近隣で、ショッピングセンターの新規オープンや店舗のリニューアルがあり、来客数が減少している。
,,○,一般レストラン（経営者）,来客数の動き,・来客数はかなり戻っており、大人数での宴会も段々と多くなっている。少人数の予約も増えてきたため、景気は多少良くなっている。
,,○,都市型ホテル（支配人）,来客数の動き,・インバウンド受入れに関するセールス強化の成果が出ている。
,,○,旅行代理店（従業員）,販売量の動き,・円安の影響もありゴールデンウィークは国内旅行が好調に推移している。ただし、前半３連休と後半４連休に分かれているため、近場での宿泊の比率が高くなっている。
,,○,旅行代理店（従業員）,販売量の動き,・県内の当社契約施設を訪れる客の総数は確実に増えているが、前月比では101.2％と微増である。
,,○,通信会社（営業担当）,お客様の様子,・新年度需要があり、物価上昇にもかかわらず消費動向は前月よりも上向いている。
,,○,美容室（経営者）,単価の動き,・暖かくなり客の出足が少し良くなっている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・新年度に入って販売単価が上がったが、成約受注件数も増加しており、売上が伸びている。
,,□,商店街（代表者）,販売量の動き,・商品の単価が上がると消費者は節約をするため、販売量は減少している。
,,□,一般小売店［酒］（経営者）,販売量の動き,・観光業、飲食業への販売量が少しずつ増加傾向にあり、前月よりやや良くなっているが、一般消費者への販売量が芳しくない。消費者の買い方にも変化がみられ、安い物を買いたいという意識が強くなっている。買い控えとよくいわれるが、今や買うことに罪悪感すら覚える消費者も少なくない。
,,□,一般小売店［雑貨］（経営者）,来客数の動き,・前年末から売上、来客数共に前年割れが続いていたが、今月15日の年金支給日以降はまずまずの実績になっている。
,,□,百貨店（従業員）,お客様の様子,・アイテム動向としては花見や行楽関連などが動いており、前年よりも外出マインドの高まりがみられるが、購買動向としては必要最低限のものに絞る傾向が継続している。
,,□,スーパー（経営者）,単価の動き,・４月の平均１品単価は前年比伸び率４％弱とやや落ち着いている。ただし、来客数と買上点数の前年比推移はこれまでとほぼ同じであり、依然、消費の低迷は続いている。
,,□,スーパー（店長）,来客数の動き,・３か月前と比べて来客数の前年比が横ばいとなっている。
,,□,スーパー（商品担当）,販売量の動き,・３か月前と比較すると、買上点数が減少している。
,,□,コンビニ（経営者）,来客数の動き,・４月に入り、新規客の動きが良くなっている。特に夜の客の動きが良好である。土日の人の動きも堅調である。
,,□,コンビニ（経営者）,来客数の動き,・人の動きは良くなっているが、来客数が増えていない。
,,□,衣料品専門店（経営者）,お客様の様子,・年度末の駆け込み需要が多かったため、４月は予算未達となる見込みである。
,,□,衣料品専門店（店長）,来客数の動き,・スーツの新調や買換えといった仕事ニーズに関する動きは例年並みに順調である。しかし、気温の低い日が続いたため、今月は春夏物を購入する客が減っている。
,,□,衣料品専門店（店長）,お客様の様子,・ビジネス衣料の需要は新型コロナウイルス感染症発生前の水準に近づいているが、カジュアル衣料の需要は天候に振り回されている。
,,□,衣料品専門店（総務担当）,来客数の動き,・売上は前年比100％を確保したが、来客数は同90％と落ちている。客単価が前年より高いのは、物価上昇で各商品の単価が上がっているためである。来客数が伸びなければ改善は難しい。
,,□,乗用車販売店（従業員）,販売量の動き,・１月からメーカーの生産台数に変化はない。新型車が発表になっても既存車の入庫に影響はなく、売上に変化はない。
,,□,乗用車販売店（従業員）,販売量の動き,・安定した配車供給が続いている。
,,□,乗用車販売店（店長）,お客様の様子,・買換えの商談はあるものの、以前より車両価格が上がっている影響で新車成約に結び付くケースが少ない。反面、中古車販売は前年比２割増しと好調である。
,,□,自動車備品販売店（経営者）,お客様の様子,・営業車の車検時の交換部品の費用に客が大分シビアになっている。
,,□,住関連専門店（経営者）,販売量の動き,・特注家具を作っている。物件内容で数量、単価が変わるため販売量によって景気が変わるが、３か月前と比べ変わっていない。
,,□,その他専門店［酒］（経営者）,販売量の動き,・今月は値上げ前の特需などが重なり売上が上がったが、一般消費者の財布のひもがかなり固くなっている状況は変わらない。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・例年３月４月は売上が１番良い月だが、今年は苦戦している。原因は分からないが全体的に景気は良くない。インバウンドの好影響は全くと言っていいほどない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・原油相場、為替などの影響で製品コストが上昇している。燃料油価格激変緩和補助金によって販売価格に大きな変動はないが、高値が続いていることから販売量は増えることはない。
,,□,一般レストラン（経営者）,来客数の動き,・新規客がみられる反面、常連客の来店回数は減少が続いている。値上げをしたことでレストランを敬遠する動きが強まっているのではないかと不安を感じている。
,,□,一般レストラン（経営者）,来客数の動き,・今月は花見などのイベントがあったため人出は多かったが、その後に店に来て飲食をする客は少なかった。
,,□,一般レストラン（スタッフ）,来客数の動き,・３か月前と変わらず、来客数は前年比98.5％から98.7％で推移している。
,,□,観光型ホテル（スタッフ）,それ以外,・依然、物価高が続いており、景気は変わっていない。
,,□,観光型ホテル（スタッフ）,来客数の動き,・単価は上がったが、来客数は減少している。
,,□,観光型旅館（経営者）,来客数の動き,・ゴールデンウィーク目前で、例年どおり動きの少ない月となっている。
,,□,都市型ホテル（スタッフ）,来客数の動き,・今月は入学式、キックオフのイベントでの利用が多くなっている。
,,□,旅行代理店（従業員）,販売量の動き,・新型コロナウイルス感染症発生前の需要に戻りつつあるものの、人手不足や物価高騰により取り込めていない状況である。
,,□,旅行代理店（従業員）,来客数の動き,・コロナ禍の頃の来客数減少からは脱却したものの、その後も旅行申込みや旅行消費拡大までには至っていない。店舗への来店予約数に大きな変動がなく、３か月前と大きな変化はない。
,,□,タクシー運転手,お客様の様子,・今月は比較的雨天が少なく晴れの日が多かったため、利用者が少なくなっている。ただし、官庁や企業の歓迎会や花見などでは多数の利用があった。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・良い話を聞かない。
,,□,観光名所（職員）,来客数の動き,・売上を支えてきたインバウンドの動きは少し後退気味だが、日本人観光客の動きは活発で、４月中旬から振り客の数が増えている。売上は横ばいである。
,,□,遊園地（経営者）,来客数の動き,・前年のコロナ禍明けの反動増に比べると勢いはないが、順調に推移している。
,,□,美容室（経営者）,来客数の動き,・今年に入ってから客の再来店率が前年比95％前後で推移している。
,,□,設計事務所（経営者）,お客様の様子,・働き方改革の影響や資材価格の高騰などもあり、動きが鈍い。
,,□,住宅販売会社（経営者）,お客様の様子,・注文住宅の受注は低迷しているが、相続人のいない客からの住宅買取りや仲介の依頼が増えており、建売住宅用地やリフォーム中古住宅での事業展開が進んでいる。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は気温の上昇に伴いエアコンの交換工事が増えている。リフォームは補助金対象の高断熱窓への交換工事が増えている。また、好天に恵まれ屋外の壁塗装工事も増えている。
,,▲,商店街（代表者）,お客様の様子,・物価高騰対策で４月に賃上げを行った企業が散見されたが、大企業以外１時間当たり50円程度の賃上げにとどまっており、物価上昇分をカバーできていない。
,,▲,百貨店（企画担当）,販売量の動き,・来客数は減少しているが、高額品を中心に客単価は引き続き伸長している。ただし、衣料品は苦戦している。
,,▲,百貨店（経営者）,販売量の動き,・来客数及び販売数量が減少している。特に食料品は価格上昇に対する生活防衛意識が顕在化している。また、売上をけん引してきた高額商品も一巡したようで若干減少している。
,,▲,スーパー（店長）,販売量の動き,・来客数は変わらないが、客単価及び買上点数が減少しており、売上は前年より減少している。ただし、観光需要は増えており、特にインバウンド需要が大きくなっている。花見があった週は売上が前年を大きく上回っている。
,,▲,スーパー（店長）,来客数の動き,・３か月前と比べて来客数が減少している。
,,▲,スーパー（店長）,来客数の動き,・来客数が減っている。物価の上昇により、客は生活防衛意識が強くなっており、買上点数も減少している。
,,▲,スーパー（店長）,販売量の動き,・販売促進の内容の影響もあるが、買上点数が３か月前と比較してやや減少している。
,,▲,コンビニ（経営者）,来客数の動き,・前月よりも少しずつ悪くなっている。今は建設業関係の仕事がなく、農家も余り活動をしていない時期のため、朝夕の売上が上がらない。
,,▲,コンビニ（経営者）,単価の動き,・来客数は辛うじて前年比100％を維持しているが、客単価は前年比２％減少している。買上点数も減少傾向にある。
,,▲,コンビニ（エリア担当）,来客数の動き,・不安定な天候も来客数減少の要因の１つとみている。
,,▲,コンビニ（店長）,単価の動き,・少し前までは、例えばおにぎりでも、おいしければ高くても売れていたが、最近は安い商品を選ぶ傾向が顕著になっている。
,,▲,コンビニ（店長）,お客様の様子,・コロナ禍が明けたのに、前年よりも来客数が落ちている。当店は５％ダウン程度で済んでいるが、他の系列店はもっと落ちている。
,,▲,衣料品専門店（経営者）,お客様の様子,・来客数、購買客数共に減少している。
,,▲,衣料品専門店（店長）,販売量の動き,・物価上昇の影響で買物に対してより慎重になっており、買上点数が伸び悩んでいる。
,,▲,乗用車販売店（従業員）,販売量の動き,・買換えを検討している客が少なくなっており、販売台数が減っている。
,,▲,住関連専門店（インテリアコーディネーター）,販売量の動き,・物価は上がり円安も続いているため、暮らしにくい状況が続いている。消費に慎重になる人が多くなっている。
,,▲,その他小売［ショッピングセンター］（統括）,来客数の動き,・３か月前と比べて売上は12％減少、来客数は８％減少している。前年比では売上、来客数共に98％となっている。４月に入り、これまで好調だった飲食業種の売上が前年比17％減少、来客数は同14％減少している点も全体の苦戦要因の１つとなっている。
,,▲,通信会社（経営者）,お客様の様子,・放送サービスの新規契約者数が減少傾向にあり、既加入者の解約も増えている。若者を中心に動画配信サービスの人気が高くなっており、テレビに金を払う人が減っている。テレビをインターネットに接続するためのＷｉ－Ｆｉ環境を整備する家庭が増えており、通信サービスの新規契約者数が伸びている。全体的には契約者数は低調である。
,,×,一般小売店［医薬品］（経営者）,単価の動き,・あらゆる商品が値上がりしており、それに伴い売上も上がるはずが上がっていない。客単価は前年比97％である。
,,×,一般小売店［寝具］（経営者）,販売量の動き,・過去にないくらい商品が動かない。景気が上向く気配は全くない。
,,×,スーパー（経営者）,お客様の様子,・商品の値上がりが何度も行われており、受け入れられないくらいに進んでいる。
,,×,コンビニ（経営者）,来客数の動き,・暖かくなってきたが、来客数は余り伸びず、単価も下がっている。連日の円安ニュースで購買意欲が落ち、買い控えが発生しているのではないか。
,,×,一般レストラン（経営者）,お客様の様子,・新年度になり人の動きが活発になるとみていたが、振り客はますます減少している。法人や組合の予約に変化はなく、祝い事や法事での会食利用にも変化はないが、夜の繁華街にプライベートで飲みに行くケースはまれになっている。
"企業
動向
関連

(東北)",,◎,建設業（従業員）,受注量や販売量の動き,・様々な業界の方と接するが、先々まで仕事がみえているため、突発的な仕事は断っているとの話が多い。偏った業界だけの話ではない。
,,◎,その他非製造業［飲食料品卸売業］（経営者）,受注量や販売量の動き,・中旬までは前年並みの動きだったが、下旬はゴールデンウィークに合わせて受注が伸びた。営業日が１日多かったことと月末が稼働日だったことが好調の要因である。
,,○,食料品製造業（製造担当）,受注量や販売量の動き,・催事やフェア企画等への出店オファーはあるものの、スタッフの確保に苦慮している。集客に対応する人材確保が急務である。
,,○,一般機械器具製造業（経営者）,受注量や販売量の動き,・生産設備の治工具部品の注文が、少しずつではあるが増えている。
