,,□,自動車備品販売店（店長）,・食品など、様々な物の価格がいまだに上昇しているなか、６月請求分からは電気料金も上がってくることになるため、客の買い渋りが増えることになる。
,,□,住関連専門店（役員）,・前年と比べて売上が大きく増加するような要素がみられないことから、今後も景気は変わらない。
,,□,その他専門店［造花］（店長）,・道外への販売やインターネット販売への問合せが増えている一方で、対面販売の状況が芳しくない。そのため、全体的にみると、今後の景気が上向くことは余り期待できない。
,,□,高級レストラン（スタッフ）,・飲食店においては、一部の観光地で外国人観光客の利用が多くみられるが、それ以外は地元客が中心のため、外国人観光客による恩恵は少ない。また、電気・ガス価格激変緩和対策事業が終了すること、食品などの物価がますます高騰していることから、外食機会の激減も懸念される。飲食業の経営環境はぜい弱であり、社会不安が高まるなか、今後の景気が上向くとは考えにくい。
,,□,高級レストラン（スタッフ）,・商品の値上げが続いていることから、客の消費意欲が今よりも上向くことは考えにくい。
,,□,旅行代理店（従業員）,・夏の繁忙期を迎えて、国内客及び外国人観光客による観光需要の伸長が期待できる。一方、帰省などの生活需要については、前年一気に回復した反動で、今年の需要が抑制されることが懸念され、先行き不透明な状況にある。
,,□,旅行代理店（従業員）,・現状、景気が上向くような材料が見当たらないため、今後も変わらないまま推移する。
,,□,旅行代理店（従業員）,・インバウンドが増えているものの、それにより国内の旅行会社がビジネスとして収入を得ることは困難なため、恩恵を受けることはない。日本人の旅行は低迷が続いていることから、今後も景気のやや悪い状態は変わらない。
,,□,タクシー運転手,・今後の客の動きがどうなるか今一つ判断が付かない。夏を迎えて、様々なイベントなどが行われるため、どのような動きが出てくるかを注視している。
,,□,観光名所（職員）,・物価が高止まりしており、今後、下がっていくような要因も見当たらないことから、景気は変わらないまま推移する。
,,□,美容室（経営者）,・今後、電気料金やガス料金の負担が増えることから、客が出費を控える傾向は続くことになる。ただし、暖かい日が増えてきたことで、客の来店周期が若干短くなっていることはプラスである。
,,□,住宅販売会社（経営者）,・建売住宅の在庫消化にはもう少し時間が掛かるとみられる。原材料価格は徐々に低下しているが、住宅着工数が増えるのはもう少し先のことになるため、今後も景気は変わらない。
,,□,住宅販売会社（従業員）,・建築コストが下がる見込みがないなか、住宅ローンの金利上昇が見込まれる。今後については、消費者の購入マインドにどのような影響を与えるかが問題となってくる。
,,▲,商店街（代表者）,・政治の混乱が続いていること、円安が一層進行していることから、当分は景気が良くなることを見込めない。
,,▲,一般小売店（経営者）,・物価高や円安について、先の見えない状況にあるなど、景気が上向く要素がない。
,,▲,スーパー（店長）,・生活費の負担が増えていることから、客の節約志向が強まっている。物価が上昇しても、賃金には余り反映されていないことから、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・現状のままでは、今後も来客数が余り伸びないとみられることから、景気はやや悪くなる。商品を１点でも多く買ってもらえるような取組、価格を少しでも抑えるような取組を行っていくことが必要である。
,,▲,スーパー（店長）,・商品の価格がいまだに上昇していること、電気・ガス価格激変緩和対策事業が終了することから、客の購買行動はますますシビアになる。
,,▲,スーパー（企画担当）,・ここのところ、客の買上点数が減少傾向にある。７月請求分から家庭向け電気料金の補助金がなくなることが発表されたこと、円安の影響で物価高が続いていることから、実質賃金がプラスになるか微妙な見方が出てきており、実際の消費動向にも少なからず影響が出始めている。
,,▲,スーパー（企画担当）,・今後については、電気・ガス価格激変緩和対策事業が終了することから、コスト増加に伴う物価上昇が懸念される。それにより、買上点数がますます落ち込むことが見込まれる。
,,▲,スーパー（役員）,・今後については、電気料金の補助金がなくなることに加えて、食料品などの値上げが続くことも見込まれる。値上げに関する報道も多いことから、客の節約志向はますます強まることになる。
,,▲,コンビニ（エリア担当）,・６月以降、消費者、企業共、電気料金の負担が増えることになるため、今後の景気はやや悪くなる。
,,▲,コンビニ（エリア担当）,・今年に入って、来客数の減少が続いていることから、今後の景気はやや悪くなる。
,,▲,コンビニ（店長）,・電気料金の補助金が終了することから、客がより価格の安い商品を買うようになるとみられる。このため、コンビニにとっては不利な状況となる。
,,▲,家電量販店（店員）,・エアコンの販売台数が落ち込み始めていることから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（経営者）,・生活面での負担増について、中所得者層以上への影響は少ないとみられる一方で、低所得者層の購買意欲が上向くことは考えにくい。一時的な減税の効果だけでは、景気が持続的に上向くことにはならない。
,,▲,その他専門店［医薬品］（経営者）,・現状から、今後の来客数の増加は期待できない。景気を上向かせるためには、何らかの仕掛けが必要である。
,,▲,高級レストラン（スタッフ）,・物価の上昇傾向が続いている一方で、賃金が増えているとの話が余り聞こえてこないことから、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・物価と収入のバランスが崩れていることから、売上を維持するには、地域のイベントなどを通じて人流が活性化することが必要である。ただし、今後については、イベントに乏しい時期であるため、景気はやや悪くなる。
,,▲,通信会社（企画担当）,・客を獲得するための人的コストが増えている一方で、人材不足を補えていない状況にあることから、景気は現状のまま変わらない。
,,▲,美容室（経営者）,・物価高や円安、労働力不足を解決できるような要因が見当たらないため、今後も景気は変わらない。
,,▲,住宅販売会社（経営者）,・実質賃金の低下が、分譲マンション市場に深刻な影響を与え始めている。客の所得は以前よりも増えているが、生活防衛意識が強まっており、分譲マンションの購入予算も絞るようになっている。以前よりも低価格の分譲マンションを購入する傾向がみられるため、今後の景気はやや悪くなる。
,,×,商店街（代表者）,・物価上昇に賃上げが追い付かない状況にあり、６月からの定額減税の効果も余り期待できない。やはり消費税の減税が最も効果的だと考えられる。
,,×,スーパー（店長）,・今後も円安が続くとみられるため、それに伴って物価も上昇していくとみられる。
,,×,衣料品専門店（店長）,・景気は下向いている。物を新しく買おうという動きがなかなかみられず、買換え以外での購買意欲が減退している。
,,×,観光型ホテル（経営者）,・必要以上のオーバーツーリズム対策、物価の高騰、金利の上昇、経済対策の遅れ、航空燃料の不足による国際便の受入れ制限など、悪材料ばかりであり、集客に勢いがみられないことから、今後の景気は悪くなる。こうした状況は全道的にみられており、早期の対策が必要である。
,,×,タクシー運転手,・当地では、前年以降、大型店が４店舗から１店舗に減少したことから、買物客の移動がみられなくなった。そのため、今後の景気は悪くなる。買物という消費行動が減っていることから、地域経済に与える影響も大きなものとなっている。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・今後については、受注が進み、稼働が上向くことになる。円安や時間外労働の上限規制など、今後に向けての不安材料もあるが、現時点ではそれらの影響は不透明である。
,,○,通信業（営業担当）,・半導体製造企業の進出効果、国内外からの観光客の回復、定額減税による消費意欲の喚起などの好材料があるため、今後の景気は現状よりもやや良くなる。
,,○,金融業（従業員）,・今後については、インバウンドや国内客の増加が見込めることもあって、個人消費が回復すると期待している。また、今春の賃上げが実際の給料に反映されるようになることで、消費者マインドが改善することも期待できる。
,,○,その他サービス業［ソフトウェア開発］（経営者）,・社員が増えていることから、今後、受注量が増えることを期待している。
,,○,その他サービス業［建設機械リース］（営業担当）,・企業の投資計画などから、国内の建設投資は、当面堅調に推移するとみられる。また、建設業全体で、価格の適正化に向けた対応が進むとみられることもプラス材料である。
,,□,農林水産業（経営者）,・温暖化が進んでいることで、2024年産の果実への影響を懸念する声が既に上がり始めている。温暖化対策や鮮度保持対策への取組が急務である。
,,□,食料品製造業（従業員）,・受注量が増えるような要因が見当たらないことから、今後も景気は変わらない。
,,□,食料品製造業（従業員）,・価格改定から１年が経過し、改定後の価格が取引先に受け入れられていることから、今後も景気は変わらない。
,,□,建設業（従業員）,・民間事業の設計案件で規模縮小の動きがみられること、官庁事業の設計案件で小規模事業が多いことから、設計対応できない案件が増えている。ただし、影響が出てくるのは来年度以降の工事となるため、当面景気は変わらない。
,,□,建設業（役員）,・当面、フル稼働状態が続く見通しに変わりはない。ただし、円安や資材価格高騰による建設コストの上昇から、建築計画が見直しとなり、予定していた受注時期が未定となる案件も出てきた。
,,□,輸送業（営業担当）,・トレーラー輸送の取扱台数は、前年から８％程度の減少となっている。値上げによる輸送単価の上昇により、何とか収支は保っているものの、これから取扱量が増えてこなければ、徐々にコスト負担が増すことになる。紙・パルプ、生乳は少しずつ上向いているものの、今年の農産食料品の生産が始まるまで、取扱台数の増えにくい状況が続くことになる。
,,□,輸送業（支店長）,・荷主への値上げ要請について、承諾されない部分もあるため、貨物量が増えても、利益がそれほど増えないことが懸念される。
,,□,司法書士,・これから雪が降るまでの期間は、取引量がある程度増加するとみられるが、円安や世界情勢の影響により、原材料価格の高騰が続くとみられるため、全体的には低水準のまま、微増微減を繰り返しながら推移する。
,,□,司法書士,・相続登記の受注件数は、しばらくの間高止まりするとみられるものの、不動産の売買、新築における新規案件の引き合いが今一つ伸びていない。プラスとマイナスの両面があるため、今後も景気は変わらない。
,,□,その他非製造業［鋼材卸売］（従業員）,・現在の環境から、今後の景気は、同じような状態が続くか、少しずつ悪くなるとみられる。働き方改革などの影響も、今後に向けての懸念材料である。
,,▲,広告代理店（従業員）,・円安が続いていることで、全体的な値上げ傾向に歯止めが掛からない。そのため、今後の景気はやや悪くなる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・企業の人材ニーズは引き続き増加傾向にある。新年度を迎えても、業容拡大に向けて、採用の手を緩めるようにはみえないことから、今後も景気は変わらない。
,,□,求人情報誌製作会社（編集者）,・中小企業が多いという地域性から、物価上昇に賃上げが追い付いておらず、消費の停滞感がみられる。そのため、今後も景気は変わらない。
,,□,求人情報誌製作会社（編集者）,・一層の物価高による消費の冷え込みが懸念される。求人件数の減少が落ち着くような要因もみられないことから、今後も景気は変わらない。
,,□,求人情報誌製作会社（編集者）,・９月に大型商業施設のオープンを控えていること、大規模イベントの開催などで観光客の入込が期待できることから、今後も景気は変わらない。
,,□,職業安定所（職員）,・当地における月間有効求人数は、12か月連続で前年を下回っている。ただし、産業や業種によってその度合いは異なっている。今後については、物価上昇が続くなか、経済活動、消費行動の状況がどうなるかで変わってくる。状況によってはいまだ先を見通せない状態となることも懸念される。
,,□,職業安定所（職員）,・新規求職者数は増加したものの、有効求職者数はほとんど変わっていない。新規求人数は減少しているが、業況堅調な事業所においては、求人がコンスタントに出されている。一方、人手不足を感じながらも、物価の高騰などによる事業環境の悪化を懸念して、求人を控えている事業所もみられる。求人数の減少が景況感の悪化に直結しているとはいえない状況にあるため、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・物価上昇による消費者マインドの低下、コスト高による企業業績の悪化など、今後に向けての懸念材料があるため、今後も景気は変わらない。
,,▲,求人情報誌製作会社（編集者）,・輸出など、海外との取引を行っている企業を除けば、先行きへの不透明感が強まっている。そのため、今後の景気はやや悪くなる。
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,都市型ホテル（スタッフ）,・安全大会など建設業関係の客の利用が多く予定されており、年間でも１～２番に忙しい時期となる。新型コロナウイルス感染症発生前の状態にほぼ戻ると予想している。
,,○,商店街（代表者）,・７月に商店街に大型商業施設が開業する予定になっており、オープン当初はにぎわうとみている。
,,○,商店街（代表者）,・夏に向けてイベント開催が多くなり、人出が見込める。
,,○,一般小売店［医薬品］（経営者）,・業種的に来客数は天候にも左右される。暑いと身体が不調になる人が多くなるため、その分来客数は増加する。今の状態が続けば増えるとみている。
,,○,一般小売店［酒］（経営者）,・今年は既に猛暑の予報が出ていることもあり、ビヤガーデン等のオープンが例年よりも早まるとみている。ただし、消費者が外食に対してどこまで前向きになれるかが懸念材料である。
,,○,コンビニ（経営者）,・夏季は来客数も増え売上も上がる。祭りもあるため、ここで冬場の分の蓄えをしなくてはならない。懸念は、電気代の値上げと、祭りに対応できるだけの人を確保できるかである。とにかく人手不足で24時間経営は非常に厳しい。従業員には過重労働をさせられないが、個人事業主であるオーナーは可能である。営業時間を短縮することも難しく、身体が持たない。
,,○,コンビニ（経営者）,・気温の上昇とともに更に人流が活発化すれば、販売量、単価の上振れが見込める。
,,○,コンビニ（経営者）,・気象庁の３か月予報では平年並み若しくは暑くなると出ており、人の動きが良くなり景気はやや良くなるとみている。
,,○,コンビニ（エリア担当）,・高気温になるとの予報が出ており、夏場に向けて消費行動が活発になるとみている。
,,○,コンビニ（エリア担当）,・賃上げ以上に物価が上昇している。
,,○,衣料品専門店（経営者）,・更なる物価高騰に不安はあるが、来月から実施される定額減税の効果に期待したい。
,,○,家電量販店（従業員）,・６月の電気代の値上げが、省エネ家電への買換えの後押しになるとみている。また、７月、８月は気温が高い日が続くため、エアコンや冷蔵庫が故障しやすくなり、省エネ機種への買換えによる商品単価の上昇が予想される。異常気象が続くと、今までエアコンを取付けしていなかった部屋に買い増しする客も増えるため、販売台数の増加も予想される。
,,○,乗用車販売店（従業員）,・生産を停止していた車種の再開や、長期化していた納期の短縮が見込まれるため、購入を考える客が増えるとみている。
,,○,その他専門店［靴］（従業員）,・定額減税の効果を期待している。
,,○,高級レストラン（支配人）,・この先の予約状況から判断して良くなるとみている。
,,○,一般レストラン（経営者）,・暖かくなれば人が外に出てくるため良くなるとみているが、梅雨時期を迎えることや、猛暑予報が出ているため楽観視はできない。
,,○,都市型ホテル（支配人）,・宿泊部門では、インバウンドの先行予約が好調である。会議・宴会部門では、総会シーズンに入り中規模、大規模の予約が多く入っている。
,,○,旅行代理店（従業員）,・県内の当社契約宿泊施設の販売推移について、６月から８月の見込み実績は前年同期比で人泊、金額共に100％を大きく上回っている。ただし、新型コロナウイルス感染症発生前の2019年度同期比においては人泊が100％を下回っている。
,,○,旅行代理店（従業員）,・８月の曜日の並びが良く、土日と12日の振替休日、13日から16日のお盆休みを合わせると９連休となることもあり、旅行受注も一定数伸びている。ただし、海外旅行が依然低調であることが不安要素である。
,,○,通信会社（経営者）,・ネット配信をスマートフォンではなくテレビの大画面でみる人が増えているため、通信サービスの解約者数にブレーキが掛かり加入者数の微増は続くとみている。また、パリオリンピック等のビッグコンテンツの効果も加わると、放送・通信サービスの両方とも解約者数は大きく減少するため、全体的に増加に転じることも期待できる。
,,○,テーマパーク（職員）,・繁忙期になるため、来客数及び買上率が現状よりも良くなることを期待している。
,,○,競艇場（職員）,・来場促進イベントを続けることで来場者数は増える。７月には大きなイベントも控えており、売上の増加が期待できる。
,,○,美容室（経営者）,・大企業では、大幅昇給に加えて夏のボーナスの増額も見込まれる。
,,○,その他サービス［自動車整備業］（経営者）,・ガソリンや石油関連品の値上がりによる仕入コストの上昇が懸念されるが、ほかに懸念材料がないため、このまま好調が続くとみている。
,,○,設計事務所（経営者）,・民間案件の受注を控えており、短期的には上向くと考えている。
,,○,その他住宅［リフォーム］（従業員）,・住宅設備機器は、猛暑に備えエアコン工事を前倒しする問合せが増えるとみている。リフォームは、熱中症対策の断熱工事の問合せが増えるとみている。
,,□,商店街（代表者）,・値上げはまだ続いているため、買い控えも続くとみている。
,,□,一般小売店［酒］（経営者）,・お中元や夏祭りの時期までは、来客数が少ない現状のままとみている。
,,□,一般小売店［医薬品］（経営者）,・７月８月は夏祭りが多く、日中は人がたくさん集まるが、それが終わると街は静かになる。新型コロナウイルス感染症発生前のように祭りの後に夜の繁華街を訪れることがなくなっているため、悪い状況は変わらないとみている。
,,□,一般小売店［寝具］（経営者）,・世の中の動向を探りつつ違う形で商売をしないと、立ち行かなくなる状況である。
,,□,百貨店（企画担当）,・この先数か月、街のイベントごとが続くため来客数は増加する見込みだが、購買につなげていく打ち出しを強化していかなければ売上には結び付かない。
,,□,百貨店（経営者）,・来客数に大きく影響する食料品購入客が物価高によりスーパーマーケットなど他チャネルへ分散化しており、来客数の減少傾向は続く。しかし、パイは小さいもののインバウンド需要は拡大しており、マイナスをカバーする動きは継続するとみている。
,,□,百貨店（催事担当）,・今後も改装ショップのオープンを控えており、来客数の更なる伸びが期待できる。一方、食料品を中心とした物価上昇が続くなか、生活防衛意識による消費低迷が不安材料である。
,,□,百貨店（従業員）,・お中元ギフトのため来客数が増えるシーズンになるが、各種値上げや生鮮品の価格高騰による生活防衛意識から、シビアな消費行動が続くとみている。また、インバウンドがみられない地域であるため、その需要も期待できない。
,,□,スーパー（店長）,・客単価の推移が悪くなっている状況である。良い兆しはみられない。
,,□,スーパー（店長）,・来客数と売上の減少が続いている。
,,□,スーパー（店長）,・天候などでも変わるが、現状の消費環境のなかで状況が大きく変わることは考えにくい。
,,□,スーパー（店長）,・現状の来客数、単価の動きに大きな変化がみられないため、変わらないとみている。
,,□,スーパー（企画担当）,・今後、商品価格が更に上昇することを考えると、高齢者の生活費負担は更に大きくなる。高齢者比率の高い地域ほど消費が冷え込むのではないかと懸念している。
,,□,スーパー（営業担当）,・景気の先行き不安から、買上点数の前年割れは続くとみている。
,,□,スーパー（商品担当）,・定額減税が家計の食費支出の増加につながるかは不透明であり、現状と変わらないとみている。
,,□,コンビニ（経営者）,・２～３か月後の売上は天候と気温次第である。カンカン照りの暑い日は売上が上がるし、雨の日は売上が下がる。
,,□,コンビニ（エリア担当）,・生鮮食品を含めて値上げは止まらない状況であり、消費者の買い控えが進んでいる。今後、円安によりインバウンドは増えることが予想されるが、冷え込んだ消費を改善できるほどの効果はないとみている。
,,□,コンビニ（店長）,・物価高騰のため客単価は上がっているが来客数は減少しており、売上はプラスマイナスゼロである。先行きは見通せない。
,,□,衣料品専門店（経営者）,・円安で海外生産の作業服の値段が高騰し、販売価格設定に苦慮している。
,,□,衣料品専門店（店長）,・猛暑になれば衣類の需要が半袖などに集中するはずだが、需要が盛り上がるほどではないとみている。また、フォーマルやスーツを着る機会も減り、総体的に単価が上がりにくい状況になるとみている。
,,□,衣料品専門店（店長）,・円安や原材料価格の高騰などによる値上げが続いている状況では、必要なものを必要な分だけお買い得に購入したいとする消費者の傾向は続くとみている。
,,□,衣料品専門店（総務担当）,・電気・ガス価格激変緩和対策事業が終了するため、家計負担が増加し消費者の購買意欲は低下するとみている。景気改善は見込めない。
,,□,家電量販店（従業員）,・エアコンは好調だが全体をカバーするには至らない。消費は観光需要に向いており、家電製品については買換え需要のみの状態が続くとみている。
,,□,乗用車販売店（従業員）,・個人客の販売がなかなか伸びない。
,,□,乗用車販売店（従業員）,・新車の先行予約が一旦落ち着くとみている。新車以外の受注状況はほぼ例年と変わらないため、良くも悪くもない状況になるとみている。
,,□,乗用車販売店（従業員）,・配車供給が安定しないため、受注量は減少傾向にある。前年と比べても落ち込んでいる。
,,□,乗用車販売店（店長）,・現在、中古車受注はある程度確保できているが、今後は在庫数の確保が厳しくなってくることが予想される。
,,□,住関連専門店（経営者）,・受注生産をしており、受注量はある程度確定している。営業に注力していきたい。
,,□,住関連専門店（インテリアコーディネーター）,・このまま変わらず、多少でも上向きの状況が続いてほしい。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,・景気が良くなる材料は見当たらない。空調服等、熱中症対策の商材も動くには動くが、東北地方は他の暑い地方と比べて活発ではない。また、事務服を廃止してポロシャツ等に変更している企業が多く、業界的には非常に厳しい。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・販売価格の高値が数年間続いていることもあり、販売量の回復は見込めない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・閑散期に入るため、販売量の増加は見込めない。
,,□,一般レストラン（経営者）,・物価上昇率が高い地域とあって、消費者の財布のひもは固くなっている。この状況は当面続くのではないかと危惧している。
,,□,一般レストラン（経営者）,・コロナ禍の頃よりは少しずつ良くなっているが、予約状況をみると２～３か月先も変わらないとみている。
,,□,観光型ホテル（スタッフ）,・中小企業の賃金は当面上がらないとみている。
,,□,観光型ホテル（スタッフ）,・良くなる要素がない。
,,□,旅行代理店（従業員）,・レジャー消費である宿泊については物価高騰により真っ先に財布のひもが締められてしまうことから、夏季商戦開始のタイミングである６月の販売動向を注視している。
,,□,旅行代理店（従業員）,・円安、物価高、燃油サーチャージの高騰により、海外旅行を中心に回復が遅れている。
,,□,タクシー運転手,・引き続きタクシーの利用をちゅうちょする人は多く、利用しても近距離が多くなるとみている。
,,□,通信会社（営業担当）,・景気が好転するような材料に乏しい。
,,□,通信会社（営業担当）,・インバウンドなど一部の業種では好材料もあるが、総じて景気は変わらないとみている。
,,□,通信会社（営業担当）,・物価高でコスト削減が続くとみている。
,,□,通信会社（社会貢献担当）,・物価上昇が続くのであれば、大きな変化はないとみている。
,,□,観光名所（職員）,・定額減税が始まるが、その効果が現れるまでには時間が掛かる。予約人数等は減っていないが、客単価の落ち込みが続いているため、売上は若干落ち込むとみている。
,,□,美容室（経営者）,・物価高騰により客の財布のひもが固くなっている。
,,□,その他サービス［寮管理］（管理人）,・定額減税が予定されているが、物価上昇分には追い付かないため、景気は変わらないとみている。
,,□,住宅販売会社（経営者）,・戸建て住宅の受注が大きく伸びる予定はないが、新築店舗、店舗リフォームなどの受注予定がある。
,,□,その他住宅［住宅展示場運営会社］（従業員）,・景気が大きく変動する要因が見当たらない。
,,▲,商店街（代表者）,・物価上昇、人件費増加により倒産が増えるとみている。
,,▲,一般小売店［雑貨］（経営者）,・景気が良くなる要因が見当たらない。寒暖の差が激しいと、年配の客にはつらいようである。
,,▲,スーパー（経営者）,・６月からは電気料金が上がるため、多方面に影響が出てくる。平均１品単価の上昇が続いているなか、定額減税が消費行動を後押しすることを期待したい。しかし、物価上昇により節約志向が続くため、消費マインドの回復にはまだまだ時間が掛かるとみている。
,,▲,スーパー（店長）,・商品の値上げ等で消費が抑えられており、回復には至らないとみている。
,,▲,スーパー（企画担当）,・４月５月に賃上げがあったが、物価上昇の方が上回って、景気は悪くなるとみている。
,,▲,コンビニ（経営者）,・来客数の伸びが落ち着いたことに加え、客単価も今年初めて前年を割っている状況で買上点数も横ばいのまま値上げが続けば、一転して下方に振れるとみている。
,,▲,コンビニ（経営者）,・不安定な気温や天候が続くと来客数は増えず、厳しい状況が続く。
,,▲,コンビニ（経営者）,・この先、電気代の高騰や人件費の上昇で収入が少なくなるとみている。
,,▲,コンビニ（店長）,・原油価格の高騰が長く続いており、諦めムードも漂っている。定額減税に対しても景気回復の期待もなく、この先は非常に厳しいとみている。インバウンドでどれくらいカバーできるかに懸かっている。
,,▲,コンビニ（店長）,・他店と商品の価格を比較して、コンビニを利用する客が少なくなりつつある。利便性で利用する客が増えることを期待している。
,,▲,衣料品専門店（経営者）,・夏物が落ち着いてくる時期になる。また、輸入品は円安の影響で引き続き苦戦するとみている。
,,▲,衣料品専門店（店長）,・長期金利の上昇の可能性が高まっている。住宅ローンの返済に影響が出るため、買物に対して非常に慎重になるとみている。
,,▲,自動車備品販売店（経営者）,・今後、電気料金の値上がりが一層響いてくる。部品や資材の値上げもあり得るとみている。
,,▲,その他専門店［酒］（経営者）,・特に地元での販売の動きが徐々に悪くなっており停滞感がある。大きく良い方向へ動く要素が見当たらない。先を見通すのは難しい。
,,▲,その他小売［ショッピングセンター］（統括）,・６月から定額減税が実施されるが、商品価格の上昇などによる生活コストの増加により、引き続き消費を抑える傾向が続くとみている。
,,▲,一般レストラン（スタッフ）,・賃金は大手の一部企業しか上がらず、税金や物価が上がり続けるなか、消費が増えるはずはなく日常的な外食は減っていく。このまま来客数は減少が続くとみている。
,,▲,観光型旅館（経営者）,・物価や光熱費等の上昇、社会保障費等の負担増といったマイナス要因が多いため、手控え感が出てくるとみている。
,,▲,観光型旅館（スタッフ）,・物価高騰が続くなかで、当館の単価は比較的低めであるが、週末の客室稼働率が低い。７月以降も良くなる見込みは薄い。
,,▲,タクシー運転手,・季節的に梅雨から暑い夏に入ることや、夏祭りなどのイベント開催やお盆休みの帰省があるため、タクシー利用が多くなるとみている。
,,▲,遊園地（経営者）,・賃金上昇や定額減税もあるが、物価上昇が家計に及ぼす影響がそれらを上回っているおそれがあり、先行きが懸念される。
,,×,商店街（代表者）,・この先２か月の予約状況をみても、かなり悪くなるとみている。ただし、低単価の店は多少の動きはあるとみている。
