,,□,乗用車販売店（従業員）,・新車の販売台数をみると、ここ数か月やや悪い状況が続いている。今後に向けての好材料も見当たらないことから、景気は変わらない。
,,□,自動車備品販売店（店長）,・消費する物全ての価格が高騰している一方で、所得が大きく変わっていないことから、今後の景気が良くなることは考えにくい。売上が増加しているように見えても、物価高の影響で消費額が増えているだけと考えることができるため、消費者の買物の内容で判断することが重要になっている。
,,□,その他専門店［造花］（店長）,・季節の変わり目ということもあって、ここ最近の客の動向に変化がみられない。そのため、今後も景気は変わらない。
,,□,高級レストラン（スタッフ）,・人手不足の影響が大きく、売上が減少していることから、今後も景気は変わらない。
,,□,スナック（経営者）,・今後も景気は余り変わらない。ただし、11月に入り、12月の予約が多少入り始めているため、良くなることを期待したい。
,,□,観光型ホテル（経営者）,・国内外からの団体客の動きが鈍くなっていることから、今後も景気は変わらない。
,,□,観光型ホテル（スタッフ）,・宿泊や宴会場の予約状況から、今後も現状と同水準での推移が見込まれる。
,,□,タクシー運転手,・今後の予約状況をみると、前年と比較してそれほど変化がみられないことから、来客数も前年並みで推移することになる。
,,□,通信会社（企画担当）,・状況が大きく変わるような新サービス、価格、通信端末がないこと、ここ最近の客の様子が変わっていないことから、今後しばらくは現状と同様の競争環境が続くことになる。
,,□,観光名所（従業員）,・11月が好調すぎたこともあって、先行きを見通しづらい面もあるものの、今のところ、プラス要因もマイナス要因も特に見当たらないことから、このままの状況で推移する。
,,□,美容室（経営者）,・11月から技術料金を値上げしたことで、スタッフの給与を引上げることができた。これからも技術料金とスタッフの給与を連動させていくことが必要なため、利益は変わらないまま推移することになる。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・今後、冬季においては、天候の影響による欠航が増えることになる。また、冬季を迎えて、観光客の減少が続くとみられるため、今後も景気は変わらない。
,,□,住宅販売会社（経営者）,・円安に加えて、人件費の高騰などで建築コストは引き続き高止まりしている。金利が下がる状況にもないため、引き続き住宅建築は厳しい状況が続くことになる。
,,□,住宅販売会社（従業員）,・マンション価格が上昇していることで、購入可能な客層が限られることになるため、今後も厳しいまま変わらない。
,,▲,商店街（代表者）,・客の行動から、景気が上向いているとは考えにくい。少数与党となって政権運営が難しくなっていることもマイナスである。
,,▲,スーパー（店長）,・家計のエンゲル係数が高くなっている。暮らしていくことを優先して、その他のことに金を回す余裕がなくなっていることから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・新米が出回って以降も米の価格が前年並みの水準に戻っていないなど、物価水準は総じて上昇を続けていることから、当面消費が上向くとは考えにくい。価格競争が激しくなっていることもマイナスである。
,,▲,スーパー（企画担当）,・今後も物価が高止まりしたまま推移することになれば、年末年始を除き、客の買い控えが顕著に表れることになる。
,,▲,コンビニ（エリア担当）,・３か月連続で来客数が減少していることから、今後の景気はやや悪くなる。
,,▲,コンビニ（エリア担当）,・商品価格が高騰していることが、客の購買意欲や購買頻度に影響を与えているため、今後も景気は変わらない。
,,▲,乗用車販売店（経営者）,・公共料金が下がらないことが景気の悪さの大きな要因となっている。特に電気料金、燃料価格が高騰していることで、客の消費行動にブレーキが掛かっていることから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・12月は客の消費が別の商材に向かうため、車の販売が落ち込む時期であり、当社の売上目標も低くなる。特に今年は、例年と比べて車に金を使わない状況がみられることから、今後の景気はやや悪くなる。例年どおりであれば、１月以降は決算期に向かって売上が伸びていくことになるが、寒くなればなるほど来場者も少なくなるため、売上が落ち込むことも懸念される。
,,▲,住関連専門店（役員）,・米の価格が前年と比べて1.5倍以上値上がりしていることから、今後は買い控えが強まることになる。客の購買意欲もますます低下するとみられることから、景気はやや悪くなる。
,,▲,その他専門店［医薬品］（経営者）,・最近の天候の変化が極端すぎるため、高齢の客が多い当店においては、客の来店動向が読めなくなっている。当店では無料配送も行っているが、対応には限界があるため、今後の景気はやや悪くなる。
,,▲,高級レストラン（スタッフ）,・12月の予約状況が芳しくない。外食控えが進んでいることもあって、好況には程遠い状況であり、今後の景気はやや悪くなる。ただし、今後の国の経済対策によっては景気が上向くことも考えられる。
,,▲,高級レストラン（スタッフ）,・今後については、特に大きなイベントもないため、集客は余り期待できない。年末年始以外の来客数は減少すると見込まれる。
,,▲,旅行代理店（従業員）,・現状の物価高が収まるような兆しはない。また、収入の増加が物価上昇に追い付いていないことから、旅行などの娯楽需要が上向くとは考えにくい。
,,▲,旅行代理店（従業員）,・北海道では元々海外渡航率が低く、円安、燃油高、物価高などのマイナス要因に加えて、海外の政情不安、米国の政権交代などの影響も懸念されることから、海外旅行の回復は見込めない。海外旅行の落ち込み分を国内旅行でカバーしたいが、国内旅行については、インバウンド需要の増加により、希望の予約がなかなか取れないことが懸念される。これらのことから、今後の景気はやや悪くなる。
,,▲,旅行代理店（従業員）,・食品、エネルギーを始めとした物価の上昇が続いていることで、余暇、レジャーに掛ける費用が少なくなっており、旅行マインドが減退している。物価の上昇はいまだに続いていることから、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・物価の上昇が落ち着かない限り、景気は変わらない。
,,▲,美容室（経営者）,・年末という季節要因による一時的な売上増加は見込めるものの、景気が上向くとまではいえない。物価上昇による圧迫感が客足を鈍らせている面もあるため、今後の売上は前年よりも減少することになる。
,,▲,美容室（経営者）,・最低賃金が上がったことで、今後の経営環境はますます厳しくなる。
,,▲,住宅販売会社（経営者）,・分譲マンションの価格上昇に所得の増加が追い付いていないことから、市場が縮小しており、今後も同様の傾向が続くことになる。建築費の過度なインフレを抑制する政策が打ち出されることを期待している。
,,×,スーパー（店長）,・国の経済対策が不透明なことから、今後の景気は悪くなる。
,,×,スーパー（店長）,・これから冬を迎えて、灯油を始め、いろいろな物に金が掛かることになるため、必要最小限の物だけを買う状況になるとみられる。
,,×,衣料品専門店（店長）,・暗い話題の報道ばかりなこともあって、客の購買意欲が上向いてこない。年末になれば多少は明るい話題が増えるかもしれないが、一時的な動きにとどまるとみられるため、今後の景気は悪くなる。
,,×,タクシー運転手,・年末年始を迎えて、年間で最大の繁忙期を迎えることになるが、今年のこれまでの状況から、個人の利用も企業の利用も期待できない。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,食料品製造業（従業員）,・卸売業者に取引条件を提示するようになってから販売量が伸びている。ただし、３か月後には効果が一巡することから、販売量は前年並みになると見込まれる。一方、本州の安売り量販店が北海道に進出しており、その対策として、当社の商品の取扱量が増えることを期待している。
,,○,通信業（営業担当）,・インバウンド及び国内観光客の入込数が大きく増加している。観光関連や小売業の好調さが他業種にも波及することで、今後の景況感は上向くと見込まれる。
,,○,金融業（従業員）,・国のエネルギー価格に対する支援が１月から再開されること、年度末に向けて物価上昇の鈍化が見込まれることから、今後、消費者のマインドが改善し、景気はやや良くなる。
,,○,司法書士,・不動産売買、新築、リフォームなどに関する登記の引き合いが増加傾向にあることから、今後の景気はやや良くなる。周りの同業者も不動産登記業務で忙しそうにしている。
,,○,その他サービス業［建設機械リース］（営業担当）,・今後も建設投資は堅調に推移すると見込まれる。
,,○,その他非製造業［鋼材卸売］（従業員）,・販売価格の値上げや大型案件の受注などで、今後の売上は前年を６％ほど上回ると見込んでいる。ただし、市場全般の動きはまだ良いとはいえない状況にある。
,,□,食料品製造業（従業員）,・年度末までこれまでと同様の状況で推移するとみられる。
,,□,建設業（従業員）,・今後も建築費の上昇傾向は変わらないことから、景気は年単位の長いスパンで変わることになり、急に景気が変わることはない。投資を行っている発注者は、建築費が上がり続けることを前提にしている。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・採用環境が厳しく、案件があっても受注することができない状況にある。そのため、今後も景気は変わらない。
,,▲,農林水産業（経営者）,・全体的に果物の収穫量が少なくなっている。りんごは収穫量が大きく落ち込んだ前年よりも悪くなる可能性があることから、今後の景気はやや悪くなる。
,,▲,金属製品製造業（従業員）,・新築戸建ての住宅着工戸数が前年に続き落ち込んでいる。今後も回復する兆しが見当たらないことから、景気はやや悪くなる。
,,▲,建設業（経営者）,・年度末に向けて完工高が積み上がっていくことになるものの、季節要因で工事の稼働量は大きく下がることになる。公共工事は２月頃からゼロ国債工事の発注が始まるが、工事の着手はゴールデンウィーク明けになることが多く、それまでは作業の準備期間となる。建築民間工事は雪解け後に順次着工が始まることになる。これらのことから、今後の景気はやや悪くなる。
,,▲,建設業（役員）,・少数与党になったことでの政権運営の不安定化、米国の政権交代が国内景気にマイナスの影響を与えることを懸念している。国土強靭化のための公共投資予算が十分に確保できるのか、物価高や景気の先行き不安の影響で民間設備投資が減少するのではないかなど、受注減少に直結しかねない不安要素があり、今後、建設業界に大きなダメージが生じる懸念がある。
,,▲,輸送業（支店長）,・冬を迎えて、国内からの移入量が落ち込むことになり、売上及び利益が減少すると見込まれる。現場作業員の採用についても厳しい状態が続くと見込まれる。
,,▲,司法書士,・ウクライナやイスラエルの情勢が落ち着かない限り、景気が上向くことはない。米国の動向も気掛かりである。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・中途採用の有効求人倍率が高止まりしていることから、当面、企業の採用意欲の高い状態が続くことになる。営業系の人材ニーズに加えて、社内体制見直しのための管理系の人材ニーズも高まっていることから、企業が景気に左右されない組織作りに動き出していることがうかがえる。各企業の業績が３か月前を大きく下回っているような話も少ないことから、今後も景気は堅調に推移することになる。
,,□,求人情報誌製作会社（編集者）,・中途採用の労働市場において、中小企業や個人の飲食店の人材確保が難しくなっている。地方では若年層の働き手確保が大きな課題となっている。
,,□,求人情報誌製作会社（編集者）,・年末商戦に向けて短期の人材募集が増加することを期待したいが、ＤＸ化や省人化、スキマバイトの活用などで対応する企業が多く、積極的な募集活動がみられない。
,,□,求人情報誌製作会社（編集者）,・観光客の回復などにより経済が動いている一方で、円安や物価高の影響が根強いことから、景気が上向くとは考えにくい。どちらかといえば、景気が下向きになる心配がある。
,,□,求人情報誌製作会社（編集者）,・地域に元気がなく、今は底に近い状態とみられる。今後の景気が上向くような要因も見当たらない。
,,□,職業安定所（職員）,・当地における新規求人数は前年比マイナス8.7％と３か月連続で減少しており、月間有効求人数は19か月連続で前年を下回っている。産業や業種によってその度合いは異なっているものの、今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることも懸念される。
,,□,職業安定所（職員）,・新規求職申込件数は増加しているものの、一時的な要因によるものである。また、新規求人数は減少が続いているものの、特殊要因によるものであり、求人数の減少が景気の悪化に直結しているとはいえない状況にある。これらのことから、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・今後も人手不足の状況は変わらない。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・クリスマス、年末年始で来客数の増加が見込める。
,,○,一般小売店［医薬品］（経営者）,・客の様子をみると、目的の商品以外に目に付いた商品も購入している。この状況は続くとみている。
,,○,スーパー（店長）,・競合他社に負けない売場づくりや商品づくりが客の支持を得ており、来客数の伸びなどの数値に表れている。
,,○,スーパー（店長）,・年頭に自社販売促進の変更があり、来客数、販売点数が減少したものの、１年が経過し、徐々に回復するとみている。
,,○,コンビニ（エリア担当）,・中国が日本人向けの短期ビザ免除を再開することにより、日本へ観光で訪れる中国人も増える可能性がある。
,,○,乗用車販売店（従業員）,・初売りや決算の時期になり、来客数、販売数が増えるとみている。
,,○,住関連専門店（経営者）,・受注生産をしているため２～３か月後の受注量は確定している。今月と同様にやや良い状況になる。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・寒さが例年どおりになれば、配達灯油の販売数量も回復してくるとみている。
,,○,一般レストラン（経営者）,・12月は忘年会シーズンであり、忙しくなることを期待している。
,,○,観光型旅館（スタッフ）,・２～３月は卒業シーズンとなり人が集まる機会が増えるため、景気はやや良くなるとみている。
,,○,旅行代理店（従業員）,・桜の時期のインバウンド需要で先行予約が入っているが、日本人需要が増える時期と重なるため、大きな伸びは期待できない。それ以降の閑散期にインバウンド需要が伸びることを期待している。
,,○,旅行代理店（従業員）,・当社契約宿泊施設の２～３か月先の販売状況については、前年比約２％良くなっている。
,,○,旅行代理店（従業員）,・年末年始は10連休の取得も可能であるため、帰省客の先行予約も入っている。
,,○,タクシー運転手,・買物客の利用が見込めるほか、年末年始は温泉街に行く客の増加が見込まれる。
,,○,タクシー運転手,・通勤、通院、出張などの移動のほかに、新年会や雪祭りなどのイベントが行われるため、タクシーの利用者数の増加が見込まれる。
,,○,通信会社（社会貢献担当）,・年度末に向けて需要が増える。
,,○,観光名所（職員）,・12月から２月の予約状況は非常に順調である。12月は前年実績を上回る予約が入っている。１月、２月は過去最高だった今年の来客数と同等の予約数が入っている。景気はやや上向くとみている。
,,○,競艇場（職員）,・毎年12月から２月にかけては売上が増加する傾向にある。年末年始のイベントは集客が見込め、売上も良くなるとみている。
,,□,商店街（代表者）,・年末年始のセール、イベントは例年どおり予定されているが、大きな伸びは期待できず、横ばいが続くとみている。
,,□,一般小売店［医薬品］（経営者）,・物価の上昇が年内で落ち着けば、消費者は高い物価水準に慣れるとみている。
,,□,一般小売店［酒］（経営者）,・年末年始に向けて期待をしたいところだが、現状維持で精一杯である。これからの季節、今以上に光熱費等の負担が重くのしかかってくるため、ますます買い控え傾向が強まるとみている。
,,□,一般小売店［医薬品］（経営者）,・当店のこれまでの状況から、景気は一進一退の状況が続くとみている。
,,□,一般小売店［寝具］（経営者）,・ここ数か月、商品の回転が非常に悪い状態が続いており、年末や新年に向けて不安しかない。物価高がいつまで続くのか分からず、客の買い控えは続くとみている。
,,□,一般小売店［雑貨］（経営者）,・物価の上昇が止まらず、客もかなり慎重になっている。チラシをまいても、他店のチラシと比較され、安いものだけが動いている。商店街でスタンプラリーを実施しているが、購買意欲を刺激するには至っていない。
,,□,百貨店（企画担当）,・婦人服や紳士服は秋冬商材の不振が続いており、客単価が下落している。また、食品も購入客数の減少が続いている。この状況は変わらない。
,,□,百貨店（経営者）,・高価格帯商品の動きは衣食住の各領域で今のまま堅調に推移するとみている。物価高の影響で中間層の生活防衛意識が高まり、食料品への影響が今まで以上に大きくなることを懸念している。
,,□,百貨店（催事担当）,・物価上昇による生活防衛意識から、購買を必要最小限に抑える傾向は今後も続くと予想され、消費行動が回復するのは難しいとみている。
,,□,百貨店（従業員）,・年末年始などのギフトシーズンに入るが、需要が減少傾向にある。物価や光熱費の高騰が続くことから、生活防衛による買い控えは継続するとみている。
,,□,スーパー（経営者）,・低価格品への需要があるものの、値上げ商品への価格転嫁は続くとみている。人件費を含む諸経費の増加が続くなか、収益バランスを考慮した価格戦略が重要になる。消費動向を一層冷静に見ていかなければならない。
,,□,スーパー（店長）,・ますます寒くなり光熱費の負担が増えることで、食費が削られることを懸念している。
,,□,スーパー（店長）,・来客数が前年を上回る傾向は続くとみているが、より良くなるための材料は見当たらない。
,,□,スーパー（企画担当）,・農家の多い地域にあって、米価が上がり果樹の自然災害も少なかった今年は、当店でも増収増益を期待したいところだが、年間で最大の売上となる歳末商戦に向けては、いまだ盛り上がりに欠けている。ギフトや土産品などは商品単価も低く、販売数も前年を下回っている。今後は家庭内需要を中心に強化する方向である。
,,□,スーパー（商品担当）,・年明け以降、米やパンなど主食品の値上げが予定されているため、他の食料品を節約する傾向になると予想している。結果、買上点数が減り、客単価は現状と変わらないとみている。
,,□,スーパー（業務担当）,・大きく変わることはないとみている。
,,□,コンビニ（経営者）,・平日日中の客単価や買上点数はほぼ横ばいで推移している。今後も大きく変わることはないとみている。
,,□,コンビニ（経営者）,・地方では賃金が上がっていないことに加え、ガソリン、電気、水道の料金が軒並み上昇しており、食料品に回す金が削られている。売上が改善しない状況は続くとみている。
,,□,コンビニ（経営者）,・年末年始も周辺の動きに変化はなく、来客数は横ばいが続くとみている。
,,□,コンビニ（エリア担当）,・年始以降も外的環境は変わらず、景気も変化はないとみている。
,,□,コンビニ（店長）,・年末年始で大きく金が動くが、物価高騰のなかでの消費者の動きに対し、どう対応するかが難しい。
,,□,衣料品専門店（経営者）,・選挙で政権政党が惨敗したため、今後の様子をみたい。
,,□,衣料品専門店（経営者）,・節約志向の高まりによる個人消費の停滞は今後も続くとみている。
,,□,衣料品専門店（店長）,・天候が平年並みに落ち着くと客足は戻り、来客数はほぼ横ばいになるとみている。
,,□,衣料品専門店（店長）,・平年より寒く、雪が多くなるとの予報もあり、冬物商材の動きが見込める反面、春物商材の立ち遅れが危惧される。
,,□,衣料品専門店（店長）,・買い控えの傾向は続くとみている。景気回復の見通しが立たない。
,,□,衣料品専門店（総務担当）,・冬のボーナス支給時期になるが、客からは厳しい話を多く聞く。景気回復に期待は持てない。
,,□,家電量販店（従業員）,・景気の見通しは良くない。
,,□,家電量販店（従業員）,・初売りは盛り上がるものの、その後の新入学・新生活商戦は年々売上が減少傾向にあるため、トータルでは大きな変化はないとみている。
,,□,乗用車販売店（従業員）,・年末決算や初売りで来客数は増加するが、メーカーのキャンペーン対象車種と、販売可能な車種をみると、売上は例年と変わらないとみている。
,,□,乗用車販売店（従業員）,・メーカーは国内向けに配車量を増やすと言っているが、毎月トーンダウンしている。
,,□,乗用車販売店（店長）,・スタッドレスタイヤ等の季節商材も値上がりしているため、購入を控えたり必要最低限の購入にとどめたりする客が目立つ。車両だけでなくサービス部門の売上も前年並みをキープするのがようやくである。この状況は続くとみている。
,,□,住関連専門店（インテリアコーディネーター）,・建物が売れても附属のものが売れない。客を見ても富裕層と国民の大部分である中間層との差が広がっているようにみえる。せめてその差が広がらないことを願っている。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,・売上につながる商品も情報もない。ただひたすら売上が下がり続ける状況になるとみている。打開策も見つからず八方塞がりである。
,,□,その他専門店［靴］（経営者）,・生活必需品の値上がりもあるが、靴も値上がりしているため、他社と比較してから購入する客が多い。
,,□,その他小売［ショッピングセンター］（統括）,・クリスマスケーキやおせちなどの価格を前年より20％から30％アップした店舗があるが、受注に苦戦している。エネルギーコストの上昇が家計に与える影響が懸念され、ボーナス支給後の消費拡大も不透明である。引き続き、客の節約志向は続くとみている。
,,□,高級レストラン（支配人）,・予約状況は鈍化傾向にあり、当面来客数の増加は見込めない。
,,□,一般レストラン（経営者）,・これまで利用していた団体からの予約が入らなくなっている。景気は低調なまま推移するとみている。
,,□,一般レストラン（経営者）,・客から新年会は開催しないという話を聞く。
,,□,観光型ホテル（スタッフ）,・手取りが増えない限り、身の回りの景気は上向かないとみている。
,,□,観光型旅館（経営者）,・好転する要素が見当たらず、変わらないとみている。
,,□,都市型ホテル（スタッフ）,・雪の季節になる。今年は紅葉の時期と同様に多くのインバウンドが来るとみている。
,,□,通信会社（経営者）,・テレビ、インターネット、電話の同時加入者向けキャンペーン及び集合住宅への通信設備導入など法人向けサービスの展開により、通信サービス加入者数の増加が期待できる。放送サービスは、番組コンテンツ等の充実が一段落するため、加入者数の大幅な増加は期待できない。
,,□,通信会社（営業担当）,・景気に好影響を与えるような材料に乏しく、好転は見込めない。
,,□,通信会社（営業担当）,・今までの経済対策で何も変わらないため、今後も変わらないとみている。
,,□,テーマパーク（職員）,・買上率が下がり、購入商品は低価格帯に集中している。配布用の土産は減少傾向にあり、自分用には高価格帯のものを少量購入する傾向にある。この状況は変わらないとみている。
,,□,遊園地（経営者）,・世界情勢や為替の動きによる物価上昇が今後どう推移するか不透明であり、家計への影響は楽観できない。
,,□,美容室（経営者）,・物価上昇分の販売価格への転嫁はすぐには難しいため、現状維持とみている。
,,□,美容室（経営者）,・物価の上昇が続いているため、良くなるとはいえない。
,,□,美容室（経営者）,・常連客だけで新規客は少ないため、変わらないとみている。
,,□,その他サービス［自動車整備業］（経営者）,・品不足や長納期も解消しており、当面の懸念材料はない。
,,□,設計事務所（経営者）,・今年度の受注量がある程度確保できている。次年度以降につながる営業活動に移行しつつある。
,,□,住宅販売会社（経営者）,・新築住宅の受注は低調だが、10年から20年前に新築したオール電化住宅の経年劣化に伴う大規模リフォームが増えており、売上を補填している。
,,□,その他住宅［リフォーム］（従業員）,・住宅設備機器は暖房器具の購入、給湯設備の交換が増えるとみている。リフォームは物価高騰により商材や部材が値上がりしているが、価格に反映させるのは難しい状況である。
,,▲,商店街（代表者）,・物価上昇と先行き不安で、年末年始も消費意欲は高まりそうにない。
,,▲,商店街（代表者）,・人件費や仕入価格の上昇等で商店街店舗は疲弊している。倒産や廃業が増えるとみている。
,,▲,コンビニ（経営者）,・気温の低下に伴い来客数が著しく減少している。特に天候の悪い日は来客数、売上共に２割程度減少するため、これからの季節、数字を伸ばすのは厳しい。
,,▲,コンビニ（経営者）,・最低賃金引上げで利益が10数万円減少している。今後その影響が重くのしかかってくる。
,,▲,コンビニ（経営者）,・景気が上向きになる要素は見当たらない。
,,▲,コンビニ（エリア担当）,・米価やエネルギー価格は前年よりも大きく値上がりしているが、賃上げが追い付いていない。実質賃金が下がっている状況では、来客数の増加は見込めない。
,,▲,コンビニ（店長）,・物価の上昇が更に加速するとみている。
,,▲,乗用車販売店（従業員）,・メーカーにオーダーできない車や納期が伸びている車があるため、なかなか受注に結び付かない。
,,▲,その他専門店［酒］（経営者）,・当地域では米価の異常な高騰に喜ぶ声もあるが、全体的にみると他への値上げの波及など悪影響が懸念される。今後どのようになるのか予想がつかない。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・燃料油価格激変緩和対策事業の期限を迎え、販売価格は10円程度値上がりする。これにより節約志向が強まり、販売数量は減少するとみている。
,,▲,一般レストラン（スタッフ）,・ディナーの来客数が急激に減っている。
,,▲,観光型ホテル（スタッフ）,・忘年会や新年会を行わない企業が増えている。
,,▲,都市型ホテル（支配人）,・国内外客共に先行予約は苦戦している。
,,▲,旅行代理店（従業員）,・冬季に入り、当地域は人流の動きが鈍くなる。
,,▲,その他サービス［寮管理］（管理人）,・米国の今後の政策や国内自動車産業の低迷が景気に与える影響を懸念している。また、税制上の壁がどうなるかも景気を左右するとみている。
,,×,商店街（代表者）,・例年であれば12月の予約数が増える時期だが非常に少なく、年明けの予約もほとんど入っていない。インフレにより消費が極端に冷え込んでいる。
,,×,スーパー（経営者）,・物価高も収まらず、更に買い控えが続くとみている。
,,×,コンビニ（経営者）,・経費の増加、売上の低下は経営を極めて厳しくしている。冬期間は厳しいが今年は更に厳しくなる。毎年最低賃金の引上げも続く。辞めるオーナーが増えても、本部は売上至上主義なので締め付けは更に強くなる。
,,×,衣料品専門店（経営者）,・例年１月、２月は売上が低迷する時期となる。秋冬商材が動かなくなるが、春にはまだ早く、寒さで来客数も少なくなる。
,,×,一般レストラン（経営者）,・新年度に向けて個人客、法人客共に祝い事や歓送迎会に関する問合せが入っているが、物価高騰のなか今後の出費を考えると、景気は悪くなるとみている。
"企業
動向
関連

(東北)",,◎,－,－
,,○,農林水産業（従業者）,・新米の流通が本格的になれば米価は下落するとみていたが、依然として高騰が続いている。このまま価格が維持されれば、米農家は収益の増加が期待できる。
,,○,食料品製造業（製造担当）,・新たな販売チャネルを取り込めており、ギフト全体の需要の落ち込みをカバーできる見込みである。
,,○,電気機械器具製造業（営業担当）,・取引先において、これまで止まっていた案件が動き出している。
,,○,建設業（従業員）,・現在入札準備中の案件ほか、一定の受注契約が見込まれる。
,,○,通信業（営業担当）,・年度末に向けて、今年度の予算消化を設備投資に充てる需要があり、一定数の受注が見込まれる。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・県内における交流人口は引き続き増加が見込める。
,,□,食料品製造業（経営者）,・ボーナスの支給状況によるが、余り期待はできない。
,,□,出版・印刷・同関連産業（経営者）,・役所の発注量が減っているため、年度末の売上が見込めない。
,,□,一般機械器具製造業（経営者）,・一部の業種を除き全体的に停滞感がある。当社ではある程度の受注量を確保しているが、同業他社では仕事が少なくて困っているという話をよく耳にする。
