,,▲,スーパー（企画担当）,・豆腐、納豆、こんにゃくなどの日配品は販売量が伸びているものの、価格低下が激しく、売上に結び付いていない。消費者の低価格志向は根強いものがあり、１年の中でも特別な購買行動を取ると言われる歳末商戦も価格面を中心に一段と厳しくなる。
,,▲,スーパー（役員）,・ボーナス支給額の減少により、お歳暮商戦は期待できない。年末については、高速道路料金引下げの影響で一時的に帰省客が増えることで需要が増加する。しかしながら、年明け以降については、消費者の収入が増えないなか、年末の反動で消費が落ち込む。イベント時に消費が増え、それ以外の時期は消費が減る傾向が今後も引き続きみられる。
,,▲,コンビニ（エリア担当）,・ボーナス支給額の減少により、年末年始の消費が抑制されるため、現在の状況から更に悪化する。
,,▲,家電量販店（地区統括部長）,・今後も薄型テレビの需要が継続するが、それ以外の商品では買い控えが発生する。
,,▲,乗用車販売店（従業員）,・エコカー減税や環境対応車購入に対する補助金の効果が弱まっていることから、今後についてはやや悪くなる。また、経済的に車を乗換えできない家庭も増えてきている。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・燃料以外の商品については、今後も節約傾向が続く。
,,▲,高級レストラン（スタッフ）,・事業仕分けにより、食育関連予算の縮小や、札幌マルシェの廃止が決定したことから、年度末に向けて道内の食に関する事業において、事業依頼や関係者の利用が減少することになる。
,,▲,観光型ホテル（スタッフ）,・宿泊商品に対しては低単価商品の要望が多い。また現時点での予約件数が前年を10ポイント下回るなど、予約が入るのも遅い。
,,▲,旅行代理店（従業員）,・国内旅行、海外旅行共、先行受注状況は極めて低調であり、前年比をみると、12月の国内旅行が65％、１月が69％、12月の海外旅行が71％、１月が94％と更に悪化している。例年、販売が好調な大型テーマパークの北海道向けパッケージツアーも対象期間を２倍に延ばしたにもかかわらず、前年比39％という悲惨な数値となっている。エコポイント制度のような景気刺激策もなく、冬のボーナスも期待できないことから、今後についてはやや悪くなる。
,,▲,旅行代理店（従業員）,・円高は海外旅行の需要喚起につながるが、それ以前にデフレと円高の影響で企業の業績が悪化していること、ボーナスの減額等から、法人、個人共、先行きへの不安感が高まっており、可処分所得を旅行に費やす経済的、精神的な余裕が更になくなっている。
,,▲,タクシー運転手,・雪が降り、寒くなるとタクシーの需要が伸びるため、忘年会や新年会などの宴会が増えることを期待したいが、円高や所得減少の影響で客の利用そのものが減る。
,,▲,タクシー運転手,・来客数や電話注文の増える要因が見当たらないため、今後についてはやや悪くなる。
,,▲,観光名所（職員）,・今後、円高や不況の影響が出てくる。道内観光が閑散期になる時期と重なるため、海外客、国内客共、より一層利用者が減少する。
,,▲,美容室（経営者）,・売上が上がっても利益が減少するなど、暗い会話の客が最近特に多くなっている。ボーナスカット、給与削減、人員整理、株安など、先行き不安も強く、今後については、かなりの節約を行う消費者が多くなる。
,,▲,設計事務所（所長）,・急激な円高で景気の悪化懸念が強まっていることから、住宅需要はますます冷え込む。企業の設備投資も望めなく、マンションも事業計画が成り立たない。
,,×,百貨店（販売促進担当）,・12月以降、冬のボーナス減少の影響が出てくる。ただし、食品部門については内食が進むことで、堅調な動きとなる。
,,×,コンビニ（オーナー）,・北海道の経済は公共投資がなければ良くならない面があるため、今後、事業仕分けの影響が出てくる。
,,×,高級レストラン（スタッフ）,・ボーナスの減額による消費意欲の減少に加えて、デフレと円高による経済不安もあり、今後については悪くなる。
,,×,観光型ホテル（経営者）,・国内客が減少傾向にあるなか、急激な円高により、外国客の減少が懸念される。また、単価の低下も今後もしばらく続く。
,,×,タクシー運転手,・年末は１年で最もタクシーが忙しい月であるが、今後は暖かい日が続き、雪も少ないようであるため、今後については悪くなる。忘年会も前年より少ないようであるため、夜間のタクシー利用が極端に減ってくることが懸念される。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,家具製造業（経営者）,・景気回復の動きは極めて鈍く、耐久消費財の本格的な需要の回復にはまだ時間を要する。
,,□,金属製品製造業（役員）,・大陽光発電など、国の補助金などにより優遇される製品については景気の良い話が聞こえてくるが、当社の製品は、住宅着工率などに左右されやすいことから、今後についても厳しい状況が続く。
,,□,金融業（企画担当）,・今後については、景気対策の効果が薄れてくる。冬のボーナスも大幅な減少が見込まれるため、小売関連や観光関連も多くを期待できない。全般的に明るい材料に乏しく、今後も景気は変わらない。
,,□,司法書士,・土地の価格が安定しない限り、土地取引や建物の建築着工は増加しないため、今後も変わらない。
,,▲,金属製品製造業（経営者）,・今後の仕事の予定が全く見えないため、景気はやや悪くなる。
,,▲,建設業（従業員）,・事業仕分けでの事業見直しにともない、すでに大手建設会社が受注した大型事業にも影響が出てくる。なかには受注高を下方修正しなければならない企業も出てくるため、年末を控えて恐慌の到来が懸念される。
,,▲,輸送業（営業担当）,・ガソリン税の暫定税率の廃止が現政権のマニフェストに掲げられていたが、税収不足の問題から方針が明確ではないことに加えて、高速道路無料化等の代替として環境税の導入が検討されるなど、運送業界が期待していたメリットが出てこない。ただ、前年と比べて、原油価格が安値で落ち着いていることは明るい材料である。
,,▲,輸送業（支店長）,・今年は経済が非常に厳しいとみられているが、業界や客先の話からは、今年よりも来年は更に厳しくなるとの声が多いため、今後についてはやや悪くなる。
,,▲,司法書士,・長期のローンとなる新築住宅も、土地売買も減少しており、景気が一向に良くならない。新政権による景気回復のための経済対策も、国民にとっては何も行われていないように見えるため、今後はますます買い控えが強まる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・業界全体の仕事量が極端に減ってきている。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・今後については、民間の建設工事の減少することに加えて、前政権の補正予算による公共工事の発注も減少する。
,,×,食料品製造業（団体役員）,・行政刷新会議等による予算見直し等の話題は地方経済の切捨て感が強く、先行き不透明感が一層強まっていることから、今後の景気は最悪の状況になる。
,,×,食料品製造業（役員）,・低価格商品ばかりが売れる、デフレスパイラルの状態となっていることから、今後については悪くなる。
,,×,建設業（経営者）,・官、民共に受注の少ない時期を迎える。手持ち工事も徐々に完成している。新政権の公共工事に対するスタンスから、先行きに対する不安や、危機感が膨らんでいる。
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・依然として、雇用に関して慎重な企業が多く、来期の体制についても現状維持の考えが強い。
,,□,求人情報誌製作会社（編集者）,・求人件数は、業種によりばらつきがあるものの、全体的に増加傾向にあるとは言いがたい。
,,□,職業安定所（職員）,・求職者の増加傾向は落ち着きつつあるが、求人の減少傾向が続いており、雇用面で景気回復の兆しは見えない。
,,□,職業安定所（職員）,・雇用保険資格喪失者数のうち、事業主都合離職が前年を3.5％下回り、15か月ぶりの減少となったが、求職申込件数は新規、有効共、前年を上回っている。
,,□,学校［大学］（就職担当）,・就職環境については、氷河期と評されているように、この状態を短期間で脱却できるようなプラス要因は見当たらない。むしろ、政府のデフレ宣言を受けて、景気の停滞、冷え込みが加速する。仮に企業の景気動向が上向いたとしても、新卒採用に直結するとは思えない。企業との情報交換の場では、今年以上の採用人数を見込むことが困難であると伝えられているほか、人間性、学力等で優秀な人材に絞って採用を行うスペック採用を実践することが伝えられている。
,,▲,人材派遣会社（社員）,・道内企業に業績回復の兆しが見えず、中途採用、派遣共、ニーズが下降気味である。業績の拡大よりも経費の削減圧力が強いため、人件費の見直しは今後も続く。
,,▲,求人情報誌製作会社（編集者）,・公共事業の減少に加えて、農産物のＦＴＡや最近の円高が構造的な不安要素となりつつあるため、今後、雇用面への影響が出てくることが懸念される。
,,▲,職業安定所（職員）,・急激な円高の進行などの影響による企業業績の悪化が懸念される。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,乗用車販売店（経営者）,・政府では補助金の延長が検討されており、実施されれば当分新車の販売に期待できる。
,,○,乗用車販売店（従業員）,・環境対応車への補助金がある年度末までは、新車の駆け込み需要が期待できる。
,,○,一般レストラン（経営者）,・年末年始は宴会予約があることから、売上の増加が期待できる。
,,○,その他飲食［弁当］（スタッフ）,・来冬の新幹線開業が予定されており、新駅周辺の開発による景気回復に期待している。
,,□,商店街（代表者）,・１品単価の低下傾向が続き、また商店街の空店舗は当分埋まらない。
,,□,商店街（代表者）,・お歳暮商戦やクリスマス商戦は厳しい状況が続いているため、年末にかけて売上の増加に期待している。
,,□,商店街（代表者）,・天候が良く、中心街区の空店舗対策や農商連携のイベントの際に来客数は増加するものの、１品単価、客単価の低下傾向は続く。
,,□,商店街（代表者）,・買物を楽しむ客が増えており、商店街への来客数の増加に期待できる。
,,□,商店街（代表者）,・暖冬の予報や節約志向から、消費者は低価格品の重ね着などですませ、冬物衣料や防寒靴の売上は低迷する。
,,□,一般小売店［酒］（経営者）,・お歳暮商戦が終わると、本格的な降雪の時期になるため商品の動きは少なくなる。
,,□,一般小売店［スポーツ用品］（経営者）,・年末年始も景気回復の兆しはみられず、また就職率の低迷により春以降も期待できない。
,,□,一般小売店［医薬品］（経営者）,・消費者は必要な物は買うが無理をしない買い方をしており、今後も買上点数、売上共に低迷する。
,,□,百貨店（企画担当）,・ボーナス減額が報道され、年末商戦には期待できない。個人消費の回復には当分時間がかかる。
,,□,百貨店（売場担当）,・クリスマス商戦や春物商戦などイベントは企画するものの、景気の状況から消費者が関心を示すか不安がある。
,,□,百貨店（販促担当）,・衣料品への消費者の低価格志向が強まり、メーカーも低価格の品ぞろえをしているため、当分は百貨店本来の商売ができない。
,,□,スーパー（店長）,・買上点数は横ばいで推移するものの、来客数、１品単価共に低下傾向が続き、売上は当分低迷する。競合各社は価格競争を強めるものの、消費者は冷静で不要な物は購入しない。
,,□,スーパー（店長）,・消費者の低価格志向により、来客数、買上点数、１品単価共に前年割れの傾向が続いて、売上は低迷する。
,,□,スーパー（店長）,・今後も消費者の節約志向が続き、売上回復の兆しはみられない。
,,□,スーパー（店長）,・ボーナスは減額の報道がされており、年末にかけて消費者の節約志向は続く。
,,□,スーパー（営業担当）,・個人が消費に回せる金額はそれほど変わらず、衣料や光熱費の冬期の出費が増えるため、消費者は食品などの日々の出費を抑える傾向がある。
,,□,衣料品専門店（経営者）,・景気が上向く要素はない。
,,□,衣料品専門店（店長）,・来客数は増加傾向にあるものの、１品単価か買上点数が増加しなければ、当分売上は低迷する。
,,□,衣料品専門店（店長）,・暖冬と予報されており、コートなどの防寒衣料は年々動かなくなっているため、セールの売上には期待できない。
,,□,衣料品専門店（店長）,・消費者の低価格志向とデフレが当分続く。
,,□,家電量販店（店長）,・急速な円高や雇用の悪化、デフレによる販売価格の下落のほか、年度末で終了するエコポイント制度など、家電業界の先行きに明るさはみられない。
,,□,その他専門店［呉服］（経営者）,・個人所得の減少により、今後も買い控えは続く。
,,□,その他専門店［酒］（経営者）,・生活は下げられるぎりぎりの水準でしのいでいる消費者が多く、当分景気が回復する兆しはみられない。
,,□,その他専門店［酒］（営業担当）,・春過ぎまでは政治的にも経済的にも動きがなく、消費者も事業者も当分様子見が続く。
,,□,高級レストラン（支配人）,・新型インフルエンザの懸念は続き、ボーナス減額による消費者の低価格志向が強まる。政権交代したものの、景気の明るい材料はみられない。
,,□,観光型ホテル（経営者）,・テレビドラマの影響で県外客は他県に流れており、地元客の利用でなんとか売上を確保する状況が続く。
,,□,都市型ホテル（スタッフ）,・冬期間は雪が多く周囲のイベントもないため、利用客、売上共に低迷する。
,,□,都市型ホテル（スタッフ）,・急激な円高や株安とデフレスパイラルが明確になり、消費者の生活防衛意識は強まる。企業は、値ごろ感のある商品を販売するために、仕入価格の引下げなど生き残りをかけた競争が激しくなる。
,,□,都市型ホテル（スタッフ）,・法人客の問い合わせや会合の予約状況から、今後の売上は低迷する。
,,□,タクシー運転手,・乗客の乗り控えは続いており、景気回復の兆しはみられない。
,,□,通信会社（営業担当）,・年末に向けて回復してほしいが、景気回復の要因がみあたらない。
,,□,通信会社（営業担当）,・特別な景気回復の材料がみられない。
,,□,観光名所（職員）,・客単価は変わらないものの、高速道路料金引下げ後に増加した個人客の減少が懸念される。
,,□,設計事務所（経営者）,・取引先や営業担当の話では、今後仕事が増加する見込みはなく、減少傾向が続く。
,,▲,百貨店（売場主任）,・初売りやクリアランスセールのイベントを企画しても、消費者はさらなる値下げを期待して、慎重な買い方や買い控えが懸念される。
,,▲,百貨店（広報担当）,・冬のボーナス減額により、歳末商戦の売上は悪くなる。
,,▲,百貨店（営業担当）,・一時期に比べて景気は持ち直しているものの、デフレ宣言や冬のボーナス減額が報道されるなど、先行き不透明感により消費者の生活防衛志向が強まる。
,,▲,百貨店（経営者）,・円高、株安、デフレなど最近の報道による先行き不安感から、消費者の買い控えや節約志向が強まる懸念がある。
,,▲,百貨店（経営者）,・個人所得の減少により、消費者の生活防衛意識は今後一段と強まる。
,,▲,スーパー（経営者）,・民間のボーナスが大幅に減額されることから、景気は悪くなる。
,,▲,スーパー（店長）,・消費者の生活防衛意識に対応して、当分チラシ特売を続けるため、来客数、売上共に改善は難しい。今の状況が続けば、１品単価、買上点数、売上共に前年を大きく割り込む懸念がある。
,,▲,コンビニ（経営者）,・プライベートブランドの開発で品ぞろえは増えるものの、１品単価、客単価共に低下する。
,,▲,コンビニ（経営者）,・失業して職に就けない人が多く、年末年始にかけて売上の落ち込みが懸念される。
,,▲,コンビニ（経営者）,・政府や財界では景気が回復基調にあると発表するものの、実際に店に来る消費者の様子から、低単価志向が当分続く。
,,▲,コンビニ（エリア担当）,・今後も来客数、客単価共に低迷して、当面厳しい状況が続く。
,,▲,衣料品専門店（店長）,・接客している感触では、値下げが購入につながっており、今後も消費者の低価格志向とデフレは強まる。
,,▲,家電量販店（店長）,・タバコ増税や電気料金値上がりなどの報道に、多くの消費者が敏感に反応をしており、必要な物しか買わない傾向が続く。
,,▲,乗用車販売店（経営者）,・新車の受注残で販売台数は当分前年を上回るものの、環境対応車への減税や補助金の先行きが不透明であり、また官公庁の予算圧縮などで受注は減少する。
,,▲,乗用車販売店（経営者）,・政策効果により新車の需要は当分続くものの、買換えが一巡して新車販売台数の落ち込みが予想される。また、買換えに伴い経年車の廃車が増え、中古車市場が冷え込むため、自動車販売全体の見通しは厳しい。
,,▲,乗用車販売店（経営者）,・国の環境対応車への補助金や県の支援の期限が近づき、また冬期間の販売台数は低迷することから、売上は減少する。
,,▲,その他専門店［パソコン］（経営者）,・企業自体の受注が低迷し、従業員の所得が減少しているため、日用品などでも買い控えが続く。また、経営の悪化で銀行の返済が厳しくなる企業が増加し、更に身の回りの景気は悪くなる。
,,▲,その他専門店［食品］（経営者）,・政府のデフレ宣言があり、消費者の買い控えがしばらく続く。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・政府の雇用対策の遅れから所得の減少に歯止めがかからず、自動車のガソリン需要は減少傾向が続くため、中小ガソリンスタンドの経営は厳しくなる。
,,▲,一般レストラン（経営者）,・同業者に聞いても例年に比べて予約が減少しており、年末年始も消費を控える傾向が続く。
,,▲,一般レストラン（スタッフ）,・新型インフルエンザの流行により、来客数の減少が続く。
,,▲,一般レストラン（支配人）,・一般企業のボーナス減額が報道されており、景気は今後更に厳しくなる。
,,▲,観光型ホテル（スタッフ）,・法人客は宴会やイベントの開催を自粛しており、また個人客は低価格志向が強いため、売上は減少する。
,,▲,観光型旅館（経営者）,・新型インフルエンザ流行の影響やデフレによる先行き不安から、学校関係者や民間企業の忘年会は予約取り消しが相次いでいる。
,,▲,都市型ホテル（経営者）,・新型インフルエンザ流行の影響により、宿泊利用は低迷し、レストランや宴会の予約減少が予想される。
,,▲,旅行代理店（店長）,・今後３か月の予約状況、客単価共に前年を下回っており、売上の回復には時間がかかる。
,,▲,旅行代理店（従業員）,・今後の予約状況から、非常に厳しい売上が予想される。
,,▲,タクシー運転手,・年末年始は出費が増えるため、乗客の乗り控えが強まる。
,,▲,通信会社（営業担当）,・急激な円高で身の回りの景気は悪くなり、春先までは先行きの不透明な状況が続く。
,,▲,遊園地（経営者）,・長期予報は暖冬傾向にあるものの、新型インフルエンザの流行が本格化し、来客数が減少する。
,,▲,美容室（経営者）,・政府の景気刺激策は特になく、景気回復の兆しはみられない。
,,▲,美容室（経営者）,・リストラや給与カットなどで個人所得が減少しているため、美容室の来客数は減少傾向が続く。
,,×,商店街（代表者）,・厳しい状況が続いており、今後も景気回復の兆しは見られない。
,,×,一般小売店［茶］（経営者）,・自営業では厳しい経営状況が続いており、先行きにも明るさは見られない。
,,×,一般小売店［書籍］（経営者）,・ボーナスの減額、雇用の悪化、金融情勢の不安定などにより、景気の先行き不安が強まる。
,,×,一般小売店［医薬品］（経営者）,・周辺の店主の話では、例年にないほど忘年会の予約が少なく、年明け後も厳しい状況が予想される。
,,×,一般小売店［医薬品］（経営者）,・消費者は限られた所得のなかでぎりぎりの生活を続けており、来客数、売上共に回復は期待できない。
,,×,一般小売店［雑貨］（企画担当）,・政権交代後も年金や社会保障の社会不安が解消されず、所得の減少と暖冬傾向が季節商材などへの消費マインドを冷え込ませる。
,,×,百貨店（経営者）,・完全にデフレスパイラルに入っており、景気は更に悪化する。
,,×,スーパー（経営者）,・政府の補正予算の規模や効果はわからないが、円高、失業率、就職難などが影響して、年明け後の景気は悪くなる。
,,×,スーパー（経営者）,・消費者の低価格志向と新型インフルエンザの流行により、今後も売上は減少する。
,,×,スーパー（店長）,・前月に比べて来客数が減少しており、この傾向が当分続く。
,,×,衣料品専門店（経営者）,・今後は暖冬傾向が予想されており、防寒衣料の売上は前年を下回って苦戦が続く。
,,×,衣料品専門店（経営者）,・冬物バーゲンは低価格品の買い回りが顕著になり、客単価が大幅に低下する。
,,×,家電量販店（店長）,・来客数、販売量共に今後も減少する。
,,×,自動車備品販売店（経営者）,・暖冬の傾向が予想されているため、季節商材の動きが悪く、除雪関連業者などは前年同様に厳しい経営が予想される。景気の低迷が続いているため、企業には業種転換の体力も残っていない。
,,×,住関連専門店（経営者）,・エコポイント対象外の家具は不要不急な買物であり、景気の悪化と消費者の購買意欲の冷え込みにより、今後の売上見通しは非常に暗い。
,,×,住関連専門店（経営者）,・給与やボーナスの減額により、消費は低迷する。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,・売りたい商品はあるが、消費者の低価格志向に合わせて値下げするには企業体力が厳しい状況であり、売上対策で頭の痛い状況が続く。
,,×,高級レストラン（経営者）,・景気回復の兆しはみられず、１品単価の下落が続く。
,,×,観光型旅館（経営者）,・年末年始以外の宿泊予約は、個人、団体共に低調であり、特に宴会の予約は前年を下回っている。
,,×,都市型ホテル（スタッフ）,・恒例の大型招待会が不況の影響で中止され、新規受注獲得のためのイベントはインフルエンザ流行のピークと重なることから、売上の悪化が予想される。
,,×,タクシー運転手,・市の中心部では入居者の決まらないオフィスビルの空室が目立ち、景気は当分悪くなる。
,,×,テーマパーク（職員）,・政権交代後の経済施策も具体化されないまま、ボーナス減額の報道や政府のデフレ宣言があり、一段と消費マインドが冷え込む。
,,×,その他サービス［自動車整備業］（経営者）,・事業仕分けによる公共投資の削減など、今後の政治には期待するものの、消費が冷え切っているため景気は悪くなる。
,,×,住宅販売会社（従業員）,・来年は三隣亡の年回りにあたり、当地域では信心深い人が多いため、住宅着工を控える傾向がある。
"企業
動向
関連

(東北)",,◎,－,－
,,○,金属工業協同組合（職員）,・先行きは不透明なものの、半導体や医療機器メーカーの受注量が増加傾向にある。
,,□,木材木製品製造業（経営者）,・所得の減少などで先行きが不透明なため、住宅着工数は当分低迷する。
,,□,一般機械器具製造業（経理担当）,・自動車部品、民生向け機器は回復傾向にあるものの、二番底や急激な円高傾向が懸念される。
,,□,建設業（経営者）,・地域産資材の利用などで会社をアピールし、見込み客を紹介してもらっているため、一定の受注は確保している。
,,□,建設業（従業員）,・政府の景気対策について、当分様子見の状況が続く。
,,□,金融業（営業担当）,・景気が変わる要因はみられない。
,,□,金融業（広報担当）,・政策効果により自動車販売などの一部の業種では明るい兆しがみられるものの、全体的な景気が回復する材料はみられない。
,,□,広告代理店（経営者）,・得意先の状況から、好材料を持つ企業はなかなか見あたらない。
,,□,広告代理店（経営者）,・景気回復の兆しはみあたらない。
,,□,司法書士,・地元登記所では登記申請件数、不動産取引共に低迷しているものの、一方で土地の価格低下による値頃感から不動産需要の回復に期待している。
,,□,公認会計士,・クライアントからは、社員の給与減額やリストラの予定などの悲観的な話が多く、当分景気は低迷する。
,,□,その他企業［管理業］（従業員）,・決算の状況から、当分景気の良くなる兆しはみられない。
,,▲,農林水産業（従業者）,・贈答用の「ふじ」りんごは前年並みの受注が期待できるものの、農協出荷のりんごの価格は前年を10～20％下回る見込みである。
,,▲,食料品製造業（経営者）,・お歳暮や年末年始の売出し期間は例年並みの来客数が予想されるものの、土産物の販売量は減少傾向が続く。
,,▲,食料品製造業（総務担当）,・ボーナス減額の影響で、お歳暮ギフトは買上点数、客単価共に低下するため、例年以上に厳しい売上が予想される。
,,▲,土石製品製造販売（従業員）,・来年度の給与削減や新卒者採用の見直しなど、今後も不況対策の経営が続く。
,,▲,電気機械器具製造業（営業担当）,・大手企業の製造行ほどが海外へ移管されており、今後一部の企業を除けば、国内の中小製造業は受注が減少する。
,,▲,電気機械器具製造業（企画担当）,・現在の円高水準は会社の存続に影響するため、今後はボーナス減額以外に一層の人員削減など更なる対策が必要になる。
,,▲,建設業（企画担当）,・民間企業は設備投資を先送りしており、当分受注の回復は見込めない状況が続く。
,,▲,輸送業（経営者）,・上期に比べて、下期は荷動きが減少傾向で推移している。
,,▲,通信業（営業担当）,・経費削減に対する得意先の厳しい対応は、今後も予断を許さない状況が続く。
,,▲,広告業協会（役員）,・流通業界が広告発注に慎重であり、年末年始の広告受注は例年ほど期待できない。
,,▲,新聞販売店［広告］（店主）,・購読者への集金の際には政治家や公務員への不満の声ばかり聞こえ、消費の低迷やリストラによる雇用環境の悪化など、当分景気は悪い。
,,▲,経営コンサルタント,・事業仕分けは注目されるものの、景気対策のグランドデザインが示されていないため、今後デフレの本格化が懸念される。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,・年末の需要期に向けて、飲食店の売上不振やギフト商品の低迷が懸念される。
,,▲,その他企業［企画業］（経営者）,・ボーナスを減額する中小企業が多いため、当分消費が低迷する。
,,×,農林水産業（従業者）,・米価の低迷により、販売後の精算額にはあまり期待できない。
,,×,繊維工業（営業担当）,・失業者の増加や不安定な政治が続くことから、景気が悪くなる。
,,×,出版・印刷・同関連産業（経理担当）,・取引先は経費や人件費の削減を続けており、売上が落ち込むことから景気全体が悪くなる。
,,×,コピーサービス業（経営者）,・今後も官公庁からの受注は低迷するため、売上の前年割れが続く。
,,×,その他非製造業［飲食料品卸売業］（経営者）,・景気の悪さに慣れて、中小企業ではボーナスが支給されないことが当たり前になるなど、デフレや先行き不透明感から一段と景気は悪くなる。
"雇用
関連

(東北)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・県内への新規進出企業を訪問しても、採用人数は最低限に絞っており、派遣求人の増加は期待できない。
,,□,人材派遣会社（社員）,・特にマスコミ関係は景気の底で推移しており、経費節減を理由にした派遣契約の解除が予想される。
,,□,人材派遣会社（社員）,・採用を控える企業が多く、当分個人所得は低迷するため、景気の回復は望めない。
,,□,新聞社［求人広告］（担当者）,・景気の先行きは不透明であり、企業の採用意欲の改善には当分期待できない。
,,□,職業安定所（職員）,・新規求人数の減少傾向に歯止めをかける明るい材料はみられない。
,,□,職業安定所（職員）,・求人数、新規求職者数共に減少傾向にあり、今後の有効求人倍率に大きな変化は見込めない。
,,□,職業安定所（職員）,・求人数は減少傾向にあるものの、有効求人倍率は底を打ってわずかながら反転の動きもみられる。
,,□,職業安定所（職員）,・今後も求人数の低迷と企業整備が見込まれる。
,,▲,アウトソーシング企業（社員）,・官公庁、民間企業共に受注が減少しており、当分この傾向が続く。
,,▲,新聞社［求人広告］（担当者）,・自動車関連の工場建設が進められているものの、雇用創出の動きはみられない。
,,▲,新聞社［求人広告］（担当者）,・急激な円高や株安にデフレが加わり、事業拡大や採用を控える企業が増えているため、求人広告の売上は前年を下回って推移する。
