,,□,観光名所（職員）,・２～３か月後は閑散期に入るため、雪まつり等のイベントに期待しているが、国内景気の向上が見込めないことから、それほど期待はできない。一方、外国人客については、中国やマレーシア、タイからの観光客が増加傾向にあるため、多少は期待できる。
,,□,その他レジャー施設（職員）,・特に変わる要素がなく、料金の値下げを検討している状況にある。
,,▲,商店街（代表者）,・春先は入学や卒業、転勤等の需要期ではあるが、今の消費者心理を考慮すると、買物の単価を低下させたり、買物量を減らすなどの防衛意識が働くため、前年並みを維持するのが精一杯である。
,,▲,商店街（代表者）,・今年の３月は入学、卒業、新就職の時期であったにもかかわらず、不景気感の浸透により、商店街各店舗の売上の増加がわずかであったため、来年３月においても売上の増加は見込めない。現状からは、新年度予算の執行による波及効果も年度当初は期待できない。
,,▲,百貨店（売場主任）,・各社で給料が減額されるなど、雇用条件が悪化しているなかで、客の購買意欲の落ち込みや客単価の低下がみられる現状から、今後についてはやや厳しくなる。
,,▲,百貨店（役員）,・景気の先行き不透明感は増すばかりであり、買い控えや単価の低下が今後も続く。
,,▲,スーパー（店長）,・商品の低価格志向が一層強まっており、無理して売上を上げても利益がついてこない状況にある。今後は売上もじり貧になることが懸念される。
,,▲,スーパー（店長）,・冬のボーナスの減少から、生活防衛意識が強まり、節約ムードが更に高まっている。明るい材料も少ないため、今後についてはやや悪くなる。
,,▲,コンビニ（エリア担当）,・来客数も売上も前年を上回っているが、客単価は前年を下回っている。買上商品の単価は下がり続けており、客に消費を楽しもう、違う物を試してみようという積極的な行動がうかがえないことから、今後についてはやや悪くなる。
,,▲,コンビニ（エリア担当）,・今後も単価の低下が続く。ボーナス減少の影響は、正月の消費が終わった後で如実に出てくる。
,,▲,コンビニ（エリア担当）,・ボーナス支給額の減少により、買い控えが強まっている。安い商品の購入に特化し、アルコールやたばこ等の余計な商品を購入しない傾向が強まり、売上が減少していることから、今後についてはやや悪くなる。
,,▲,乗用車販売店（従業員）,・エコカー減税などの補助金の延長次第で３月の売上は大きく変わってくる。ただ、年間を通して考えると、今以上に良くなる見込みはない。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・節約志向が更に強くなるため、今後についてはやや悪くなる。
,,▲,高級レストラン（スタッフ）,・デフレや不景気と報道し過ぎることで、ある程度生活に余裕のある客も節約しようと守りに入っているため、今後についてはやや悪くなる。ここ数か月はがまんの月となる。
,,▲,観光型ホテル（スタッフ）,・宿泊客の購買意欲が低下しており、売店での土産品の購入や食事での利用に期待が持てない。低価格の宿泊料金で販売量の落ち込みを多少カバーしているが、今後については更に厳しくなる。
,,▲,旅行代理店（従業員）,・景気低迷のため、法人需要に期待を持てない状況にある。個人需要にも限界があり、今後の収入確保が極めて難しい状況にある。
,,▲,旅行代理店（従業員）,・航空会社の経営環境の悪化、公共事業予算の激減、米国の航空テロ未遂など、全体のムードの悪さが消費低迷につながっている。また、事業仕分けの対象となったことで、旅行等を自粛するムードの企業・団体等も出始めていることから、今後についてはやや悪くなる。
,,▲,タクシー運転手,・来客数や電話注文の増える要素が思い当たらないことから、今後についてはやや悪くなる。
,,▲,美容室（経営者）,・近年、500円カットの店が出てきたことから、客の争奪戦が激化しており、各店が疲弊している。スタッフの解雇も多くみられるなど、先行きについての見通しは暗い。
,,×,スーパー（役員）,・給料が増えるなどの明るい見込みが全くなく、消費が上向くことも期待できないことから、今後の景気については悪くなる。
,,×,家電量販店（経営者）,・年末需要が落ち着くことに加えて、政府の経済対策の方向性がはっきりしないことから、先行き不透明の状況にある。来年度のエコポイント制度の動向によっては悪化することもある。
,,×,タクシー運転手,・新政権の政策で公共事業が大きく減っていることから、今後、個人消費が大きく伸びることが見込めない。今後については、ますます景気が悪くなる。
,,×,通信会社（企画担当）,・年度末の通信機器の導入を検討している企業が前年よりも少なく、営業がこれまで以上に苦戦していることから、今後については悪くなる。
,,×,住宅販売会社（経営者）,・住宅業界では、来年、更に住宅着工数が減少する見込みとなっていることに加えて、期待していた住宅版エコポイント制度も新築１戸当たりで30万円分のポイント給付にとどまりそうなことから、業界では失望感が漂っている。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,金属製品製造業（役員）,・第２次補正予算案による住宅版エコポイント制度の詳細が１月にも決定する見込みであることから、その効果が期待できる。
,,○,建設業（従業員）,・雪解け後の着工を予定している民間建築工事や新年度予算による公共建築工事の発注が期待されるため、多少は景気が上向く。
,,□,食料品製造業（役員）,・今後２～３か月先にかけて、販売量の増加が見込めるような案件が見当たらないため、変わらないまま推移する。
,,□,家具製造業（経営者）,・家具は耐久消費財と認識されていることから、今後しばらく買い控えが続く。
,,□,輸送業（営業担当）,・暫定税率廃止とはならなかったが、前年と比べて燃料価格が安値で安定していることから、運輸業にとっては好材料となる。
,,□,金融業（企画担当）,・今後については、景気対策効果が薄れてくる。特に建設業界は、新年度の北海道開発予算が大幅に削減されることから、慎重な経営方針となる。雇用環境、所得環境も厳しさを増していることから、デフレ色が更に強まり、個人消費などの冷え込みも懸念される。
,,□,司法書士,・現在の状況から、今後も厳しい状態が続くとみられることから、不動産投資等についても期待できない状態が続く。
,,□,その他サービス業［建設機械リース］（支店長）,・今後もデフレが続くことから、変わらないまま推移する。
,,□,その他非製造業［鋼材卸売］（役員）,・先行き不安が影響することで、仮に客先の仕事量が増加しても、鋼材等の購入量がすぐに増えることにはならない。今後については厳しいまま変わらない。
,,▲,輸送業（支店長）,・冬場で受注量が相当落ち込むことになる。さらに、景気の２番底が言われていること、取引先等で事業規模を相当縮小したり、取引量を減らすという情報も入っていることから、今後についてはやや悪くなる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・中国への発注を増やすよう、メーカーからの指導が強くなっており、今後の価格競争に拍車がかかる。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・民間の建設工事の減少に加えて、旧政権時の補正予算による公共工事の発注が減少することから、今後についてはやや悪くなる。
,,×,食料品製造業（団体役員）,・社員のボーナスやパート従業員の削減がみられることから、今後については悪くなる。また、年末商戦の時期にもかかわらず、量販店ではギフトバーゲンが開催されていることから、年明け後の受注が更に減少する。
,,×,建設業（経営者）,・例年、２～３月は稼動の最も少ない時期になるが、政権交代の影響で公共工事の大幅削減が見込まれる。民間工事についても、景気の影響から投資が手控えられており、今後の受注環境は非常に厳しくなる。
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,求人情報誌製作会社（編集者）,・農業を基幹産業としている地域のため、農産物の２次加工や国内への移出関連企業では堅調に推移する。医療福祉系の求人もそれほど減少がみられないことから、全体としては、今後も変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・個人消費の指標となる小売業や飲食店、個人向けサービス業の求人が依然として前年を下回っていることから、今後の状況が良くなるとは考えられない。
,,□,職業安定所（職員）,・新規求職者は減少傾向にあるが、就職件数が前年を下回っていることから、有効求職者数が前年よりも増加しており、今後も厳しいまま変わらない。
,,□,職業安定所（職員）,・新規求職申込件数及び有効求職者数は前年を上回ったものの、雇用保険資格喪失者数のうち、事業主都合離職が前年から19.9％減少し、２か月連続の減少となるなど、一部に明るい兆しもみられる。
,,□,職業安定所（職員）,・経済の先行き不透明感があり、今後２～３か月先での雇用情勢の回復は見込めない。
,,▲,人材派遣会社（社員）,・流通業でパートも含めた求人が減少しているように、サービス業においては、派遣も含めた求人ニーズが今後ますます低迷する。新たに成長する事業の見込みもないため、今後しばらくは低迷が続く。
,,▲,人材派遣会社（社員）,・クリスマスシーズンなどの繁忙期の雇用が、例年と比べて抑えられており、来年度の更なる圧縮を計画している企業も多いため、今後についてはやや悪くなる。
,,▲,新聞社［求人広告］（担当者）,・ここ２年ほどの傾向からは、求人数が好転する兆しが見えないため、今後も状況の悪化に歯止めがかからない。
,,▲,学校［大学］（就職担当）,・景気悪化が長期にわたって影響を及ぼしており、企業の採用担当者との情報交流からは、今年度の新卒採用意欲の陰りが来年度も継続する兆しがうかがえる。買手市場であるにもかかわらず、今年度の採用について、求めたい人材と異なっているという不満もみられることから、来年度は採用に対して更に慎重となり、採用人数の減少にもつながる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,衣料品専門店（店長）,・価値ある商品の値下げに消費者の反応が良く、消費者心理を刺激することで今後の売上回復が期待できる。
,,○,家電量販店（店長）,・年度末にかけて、エコポイント効果で関連商品の売上が増加する。
,,□,商店街（代表者）,・景気回復の兆しはみあたらず、当分厳しい状況が続く。
,,□,商店街（代表者）,・消費を喚起させる明るい話題はなく、経済不安が払しょくされない限り景気の回復は望めない。
,,□,一般小売店［書籍］（経営者）,・高等学校授業料無償化などの来年度予算の執行に売上増加を期待するものの、雇用の状況やデフレ傾向による景気の悪化が懸念され、先行きは不透明である。
,,□,一般小売店［スポーツ用品］（経営者）,・発売前に期待された商店街のプレミアム付商品券は売上に直接効果がなく、子ども支援策などの景気対策もあまり期待できない。
,,□,一般小売店［医薬品］（経営者）,・季節的な影響はあるものの、消費者の必要最低限の買物は期待できる
,,□,百貨店（広報担当）,・円高、株安、デフレ傾向などによる先行き不安から、消費者の節約志向が続く。
,,□,百貨店（売場担当）,・プレセールで見込んだ得意客の売上を回収できるか不透明であり、初売りのフリー客が近年減少傾向にあることや、天候の影響を受けることから、当分厳しい状況が続く。
,,□,百貨店（経営者）,・価格引下げによる正価販売比率の低下など、デフレの傾向が続いており、先行き不安は今後も続く。
,,□,百貨店（経営者）,・景気対策の具体的な形が出てくるまで、状況の変化は期待できない。
,,□,百貨店（販促担当）,・すでに消費者の関心は年明けのセールに移っており、対応した施策を打ち出すため、セールでは前年並みの売上が期待できる。
,,□,スーパー（店長）,・メーカーや部門担当者は努力するものの、高額商品が敬遠され、低価格商品しか売上につながらないため、今後も来客数、１品単価共に低迷する。
,,□,スーパー（店長）,・低価格な品ぞろえをしている競合店が消費者に支持されており、今後も消費者の低価格志向が続く。
,,□,スーパー（店長）,・景気回復の兆しはなく、状況の変化は期待できない。
,,□,スーパー（総務担当）,・年始から悪天候が予想され、福袋以外は厳しい状況が続く。来年度予算の効果に期待するものの、雇用の悪化が続き、製造業の回復も弱いことから、今後も消費に大きな影響を与える要因はみられず、底割れの懸念も払しょくできない。
,,□,スーパー（営業担当）,・求人倍率の低下など地方の景気は悪く、デフレ宣言後は消費者の生活防衛意識が強まっているため、買い控えは一段と強まる。
,,□,コンビニ（エリア担当）,・一部の業界では景気が回復しているものの、来店客の様子から消費マインドの変化は感じられない。
,,□,コンビニ（店長）,・子ども手当以外の政策や公共事業が不透明で、個人消費に効果が出るのは時間がかかるため、小売業は当分厳しい状況が続く。
,,□,衣料品専門店（経営者）,・春先にかけて制服などの季節商材は売れるものの、その他の商品は売上が低迷する。
,,□,衣料品専門店（経営者）,・政権交代による景気回復に期待するものの、先行き不透明感が強まっており、消費者の様子見は当分続く。
,,□,衣料品専門店（経営者）,・景気が良くなる要素は全くない。
,,□,衣料品専門店（総務担当）,・消費者は最低限必要な物しか購入せず、来店客はあるものの買物につながらない。
,,□,家電量販店（店長）,・衝動買いをする客が減少しており、小額商品でも必要に迫られた物以外は支出を抑える傾向が続いており、景気は当分変わらない。健康器具コーナーのマッサージ機を試す客は絶えないものの、成約には至らない。
,,□,乗用車販売店（経営者）,・環境対応車への補助金が延長されるため、今後の需要期も新車販売は期待できる。一方、暫定税率の税率水準が維持されたため、中古車販売や点検整備の需要は低迷する。
,,□,乗用車販売店（経営者）,・環境対応車への減税や補助金が延長されることから、当分は新車の売上には期待できる。
,,□,乗用車販売店（経営者）,・環境対応車への補助金延長により新車の問い合わせは増加傾向にあるものの、成約台数は低迷しており、また受注の多くを低価格車が占めるため、収益の改善には時間がかかる。
,,□,乗用車販売店（従業員）,・環境対応車への補助金が延長されたため、駆け込みの商談は減少する。
,,□,住関連専門店（経営者）,・初売りなどでイベントの予定はあるものの、来客数の増加は見込めない。
,,□,住関連専門店（経営者）,・客層が高齢者中心で先行きに不安があるため、厳しい状況は当分続く。
,,□,その他専門店［呉服］（経営者）,・固定客による呉服の売上は見込めるものの、一見客は売上につながらない。
,,□,その他専門店［酒］（営業担当）,・取引先では営業を強化する計画もあるが、景気の先行きが不透明であり、春先までは様子見が続く。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・価格競争の激化で利益の少ない状況が続き、景気が回復する材料はみあたらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・需要期にある原油価格はしばらく高値安定が続くものの、景気の低迷で価格転嫁が難しく、さらに暖冬傾向が続けば需要の増加も期待できない。来年度予算に期待するものの、消費マインドは低迷しており、当分景気の回復は見込めない。
,,□,高級レストラン（支配人）,・政権交代に抱いた期待は少しずつ薄れ、消費マインドが回復する兆しはみられない。
,,□,一般レストラン（スタッフ）,・日経株価に見られるような大企業は徐々に回復しているものの、一般的な消費者はボーナスが減額されており、来客数の増加は期待できない。
,,□,その他飲食［弁当］（スタッフ）,・郊外の大型流通店に客が流れているため、来客数の低下が懸念される。
,,□,観光型ホテル（経営者）,・お祝いや趣味の会合などは先行予約があるものの、企業の予約が低迷している。
,,□,タクシー運転手,・乗客からは失業や就職内定率などの不景気な話が多く、景気の回復には当分時間がかかる。
,,□,通信会社（営業担当）,・先行きは不透明であり、景気回復の兆しはみられない。
,,□,通信会社（営業担当）,・景気回復の要因がみあたらない。
,,□,通信会社（営業担当）,・経済対策が具体的に実施されても、景気改善までには時間がかかる。
,,□,通信会社（営業担当）,・景気が良くなる材料がみあたらない。
,,□,通信会社（営業担当）,・景気対策などの先行きが不透明である。
,,▲,商店街（代表者）,・新規開店した低価格の飲食店には集客を期待するものの、既存店では呼び込みが必要なほど来客数が減少しており、商店街全体の来客数は減少する。
,,▲,商店街（代表者）,・政治状況は安定せず、公共料金値上げや補助金削減などの先行き不安から、商店街の景気は悪くなる。
,,▲,一般小売店［酒］（経営者）,・今後も消費者の節約傾向が続き、年度末にかけて高額酒類の売上は悪くなる。
,,▲,一般小売店［医薬品］（経営者）,・消費者の行動は既に節約をはるかに越えた水準にあり、今後消費者の買物は一段と慎重になる。デフレが進むと、景気は更に厳しくなる。
,,▲,百貨店（売場主任）,・景気の低迷により、消費者がますます消極的になり衣料品の買い控えを強めるため、単価の値下げに迫られる。
,,▲,百貨店（営業担当）,・先行きの不透明さから、二番底を懸念して消費マインドが低下する。
,,▲,スーパー（経営者）,・下落している１品単価の回復には時間がかかる。
,,▲,スーパー（店長）,・消費者の節約志向や生活防衛型消費が強まるため、既存店の売上は前年割れの傾向が続き、今後更に厳しくなる。
,,▲,コンビニ（経営者）,・新規導入のプライベートブランド食品で新規の客層は取り込めたものの、客単価、買上点数の低迷が懸念される。
,,▲,コンビニ（経営者）,・景気や個人所得の回復は当面期待できず、今後消費者の購買意欲は弱まる。
,,▲,衣料品専門店（経営者）,・ボーナス減額の影響は大きく、衣料品の節約はますます強まっていく。
,,▲,衣料品専門店（店長）,・所得の減少により消費者の生活防衛意識は強くなり、消費者の様子から売上の改善は当分期待できない。
,,▲,衣料品専門店（店長）,・デフレ傾向が続いてマザーニーズの商戦は期待できず、春物が本格化するまで売上は低迷する。
,,▲,家電量販店（店長）,・景気の先行きが不透明で、商品単価の低下や所得の減少などのデフレ傾向が強まる。
,,▲,乗用車販売店（経営者）,・環境対応車への減税や補助金の効果が続くため、当分新車販売台数は悪かった前年を大きく上回るものの、ハイブリッド車や低価格車など利幅の薄い車種への人気が高く、受注動向は予断を許さない。
,,▲,住関連専門店（経営者）,・今後も景気の良くなる条件がみあたらない。
,,▲,その他専門店［酒］（経営者）,・政治や経済への不安から、消費者の買い控えが続く。また、地域的に降雪量が街のにぎわいにつながるため、降雪の少なさは景気の不安要素になる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・政府の景気対策の遅れにより、景気は一層悪化する。
,,▲,一般レストラン（経営者）,・例年に比べて繁華街の人通りや来客数が減少傾向にあり、当分厳しい状況が続く。
,,▲,一般レストラン（支配人）,・新型インフルエンザ流行が続き、地域経済が回復する明るい兆しはみられない。
,,▲,スナック（経営者）,・来客数が低迷しており、この傾向から年明け後は一段と厳しい状況が予想される。
,,▲,観光型ホテル（スタッフ）,・消費者の財布のひもは固く、得意先の営業でも値引き交渉や行事の取りやめが増えている。
,,▲,観光型旅館（経営者）,・円高の影響で海外旅行者が増加する一方で、デフレの傾向が強まり、来客数、客単価共に悪化する。
,,▲,都市型ホテル（経営者）,・宴会や新年会の予約はあるものの、消費者は金額にシビアなため、今後も客単価は低下する。
,,▲,都市型ホテル（スタッフ）,・新型インフルエンザの影響もあり、各種会合の開催数、参加者数共に予約が減少傾向にある。
,,▲,旅行代理店（店長）,・先行受注は、前年に比べて国内旅行が18％の減少、海外旅行が14％の減少と、前年割れの状況となっている。富裕層の得意客やリピーターへの営業を強化しているものの、景況感の低迷が予想されるため、効果はあまり期待できない。
,,▲,タクシー運転手,・景気悪化により消費者の財布のひもは固くなり、客の乗り控えが続く。
,,▲,観光名所（職員）,・個人客の減少傾向と予約が前年を下回っているため、売上の悪化が予想される。
,,▲,遊園地（経営者）,・子ども手当などの政策効果に期待したいが、節約志向などの消費トレンドは当分続く。
,,▲,美容室（経営者）,・デフレや政府の消費刺激策の効果に対する先行き不透明感が広がっている。
,,▲,住宅販売会社（従業員）,・住宅に関しては安定した受注の見通しは立たない。
,,×,商店街（代表者）,・消費者の節約志向が強まり、寿司などのぜいたく品の市場は停滞する。
,,×,一般小売店［茶］（経営者）,・ボーナスが出た消費者でも周囲を気にして買物を控える傾向が強まっており、飲食店などの来客数は減少傾向が続く。
,,×,一般小売店［医薬品］（経営者）,・低価格志向が更に強まり、客単価、売上共に落ち込みが予想される。
,,×,一般小売店［雑貨］（企画担当）,・ボーナス減額による先行き不安や企業の経費節減により、一段と消費マインドが低下する。
,,×,百貨店（経営者）,・販売不振に対応した値下げは、デフレ傾向が強まるとともに企業の収益悪化と体力を奪うため、景気は一段と悪化する。小売業界、消費者共に危機感が蔓延して、消費マインドは当分回復しない。
,,×,スーパー（経営者）,・失業率の上昇やボーナスの減額など消費者は厳しい状況にあり、１品単価、売上共に前年を下回る傾向が続く。
,,×,スーパー（経営者）,・政府による景気対策は効果がみられず、デフレスパイラルの懸念が続くことから、年度末にかけて生活防衛型消費の傾向が強まる。
,,×,スーパー（店長）,・買上点数は前年を上回るものの、来客数、１品単価共に前年を下回る傾向が続いており、売上の厳しい落ち込みが予想される。
,,×,コンビニ（経営者）,・失業者の増加や就職先が見つからないため、地方の景気は悪くなる。
,,×,コンビニ（経営者）,・競合店の出店により、来客数の減少が懸念される。
,,×,コンビニ（エリア担当）,・セール品の拡販など店舗の努力では限界があり、来客数、客単価共に今後も悪化が続く。
,,×,衣料品専門店（店長）,・景気の低迷で就職浪人が増加するため、フレッシャーズ商戦の売上は期待できない。
,,×,その他専門店［パソコン］（経営者）,・商品の性能よりも低価格品を支持する傾向が強く、利幅の薄い製品ばかりが売れても利益につながらないため、経営は今後一段と厳しくなる。
,,×,その他専門店［靴］（経営者）,・景気回復のきっかけはみあたらない。
,,×,高級レストラン（経営者）,・海外の特需以外に期待できるものがなく、街中の雰囲気から景気は悪いままで推移する。
,,×,一般レストラン（経営者）,・例年に比べて売上の減少が続いており、今後も回復の見込みが立たない。
,,×,一般レストラン（経営者）,・景気や経済の動向から良くなる兆しがみられず、今後は悪化する。
,,×,一般レストラン（経営者）,・来店客は周囲の工場で働く労働者が多く、リストラなどの危機感を強めているため、今後は一段と財布のひもが固くなる。
,,×,観光型旅館（経営者）,・観光や旅行に対するマインドが急速に落ちており、正月以降の低調な予約状況からは、一段と厳しい売上が予想される。
,,×,都市型ホテル（スタッフ）,・中心部にある老舗デパートや知名度のある書店の撤退により、同エリア内の当ホテルでもレストランなどで来客数の減少が懸念される。
,,×,タクシー運転手,・病院などの公共施設周辺では安定した乗客が見込めるものの、それ以外では乗客が拾えない厳しい状況が続く。
"企業
動向
関連

(東北)",,◎,－,－
,,○,建設業（経営者）,・年明け後のリフォーム工事や新築工事の受注が増えている。
,,○,広告代理店（経営者）,・蒲鉾業者などから年明け後の発注が増加傾向にあり、また高速道路料金引下げの効果で年度決算が前年を上回る企業がある。
,,○,金属工業協同組合（職員）,・コストダウンの要請は厳しいものの、２～３か月は半導体関係、医療関係共に好調が続く。
,,□,食料品製造業（経営者）,・景気の悪化が続き、土産物屋やレストランでは来客数、販売量共に低迷する。
,,□,食料品製造業（総務担当）,・秋に発売した新商品の動きは期待外れで、税改定などの業界関係の動きもないため、景気は当分変わらない。
,,□,食料品製造業（総務担当）,・販売経費の増加と価格競争が続くため、当分収益は低迷する。
,,□,木材木製品製造業（経営者）,・住宅需要の回復に時間がかかるため、当分販売価格は低迷する。
,,□,一般機械器具製造業（経理担当）,・当面先行きの不透明感は続くものの、前年から続く最悪期からは回復している。
,,□,建設業（従業員）,・当分、景気対策の様子見が続く。
,,□,輸送業（経営者）,・荷主の物量が増加する計画はない。
,,□,金融業（営業担当）,・景気の大きな変化要因はみあたらない。
,,□,金融業（広報担当）,・今後３か月の景気は、方向性を変える材料がない。
,,□,広告代理店（経営者）,・デフレの状況は続き、景気が好転する材料がない。
,,□,司法書士,・景気対策の影響が少ないため、今後も不動産取引は横ばいで推移する。一方、活況を示した過払い金請求は、債務整理の一巡により落ち着きを取り戻してくる。
,,□,公認会計士,・公共工事の減少や消費者の支出抑制等、２～３か月で経営環境が改善する要素がみあたらない。
,,▲,農林水産業（従業者）,・政府の戸別所得補償制度が示されたものの、詳しくはまだ不透明な部分もあり、先行きに不安がある。
,,▲,電気機械器具製造業（営業担当）,・大手企業では事業規模を縮小しており、その影響による中小企業の受注減が予想される。
,,▲,建設業（企画担当）,・一部業界に明るい兆しがあるものの、全体的には模様眺めの状態で設備投資の動きがなく、建設業界には当分厳しい期間が続く。
,,▲,通信業（営業担当）,・得意先からの厳しい条件提示に対応するため、社内の経費削減に迫られており，今後も予断を許さない状況が続く。
,,×,農林水産業（従業者）,・なしやりんごが豊作となったため、前年同様に原価割れの懸念があり、農家の景気は一段と厳しくなる。
,,×,出版・印刷・同関連産業（経理担当）,・受注量の減少や業者間の受注価格競争が激しく、取引先の業績も悪化しており、今後は収益、売上共に一段と厳しくなる。
,,×,広告業協会（役員）,・流通、情報通信、電力など広告費の減額が見込まれ、さらに広告市場が縮小傾向にあることから、広告業界の厳しさは強まる。
,,×,コピーサービス業（経営者）,・年度末にかけて官公庁の発注増加に期待するものの、市場動向からは悪化が予想される。
,,×,その他非製造業［飲食料品卸売業］（経営者）,・小売店が年末の在庫を抱えており、小売店の経営は厳しさが強まる。
,,×,その他企業［企画業］（経営者）,・取引先からは、年明け後も更なる値下げを求められている。
"雇用
関連

(東北)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・多くの取引先は派遣の減員を検討しており、派遣よりも給料が安いパートへ採用を切替える傾向が強まっている。
,,□,人材派遣会社（社員）,・派遣先などで増産の計画はなく、また組織改編や労働者派遣法見直しなどもあるため、派遣社員は厳しい状況が続く。
,,□,人材派遣会社（社員）,・求人数の増加と失業者数の減少が無い限り状況は変わらない。
,,□,新聞社［求人広告］（担当者）,・周辺の企業で設備投資や新たな事業の計画はなく、新規求人を計画する企業は当分みあたらない。
,,□,新聞社［求人広告］（担当者）,・年末にかけて企業倒産が懸念される取引先に大きな動きはないものの、今後も企業活動は低調に推移する。
,,□,職業安定所（職員）,・冬期間の求人数は落ち込む傾向にあるものの、企業求人の改善は期待できない。
,,□,職業安定所（職員）,・有効求人倍率は数か月横ばいで推移しているが、今後も注視する必要がある。
,,□,職業安定所（職員）,・有効求人数は減少傾向が続いているものの、わずかながら新規求人数が３か月ぶりに増加に転じたため、有効求人倍率はわずかに上昇の兆しもみられる。
,,□,職業安定所（職員）,・景気対策が遅れており、先行き不透明感が広がっている。
,,□,職業安定所（職員）,・雇用形態の変化による求人数の減少など求人数が増加する要因がない。
