,,□,美容室（経営者）,・総選挙を控えてどのような状況になるのかと様子を見る傾向がある。そのため現在の状況が当分の間、継続する。
,,▲,百貨店（売場主任）,・前年と比べて、雇用条件の悪化や給与の減少がみられるなか、残暑の状況によっては、秋物の動きにも影響が出てくることが懸念される。
,,▲,スーパー（店長）,・客の節約志向が強まるなか、夏のボーナス商戦も全く盛り上がりがみられなかった。今後もこうした傾向は続き、売上、利益共に厳しい状況が続く。
,,▲,スーパー（役員）,・給料や冬のボーナスなど、収入の増える様子が全くみられない。収入が増えない以上、消費が増えることにはならず、客の財布のひもはますます固くなる。
,,▲,コンビニ（エリア担当）,・製造業の低迷がまだ継続していることに加えて、夏休みで家計の支出が増加した後であることから、客単価の低下や価格競争の激化が今以上に強くなる。
,,▲,コンビニ（エリア担当）,・今後も低温多雨が続くことになれば、農業に対して大きな影響が出ることが懸念される。し好品などの単価の高い商品の売上が減少しているなか、秋の収穫に影響が生じることになれば、消費マインドが更に低迷する。
,,▲,乗用車販売店（従業員）,・一般家庭では収入の減少している人が多いことから、今後も販売量が減少する。
,,▲,観光型ホテル（経営者）,・前年からの不況が続くなか、新型インフルエンザが追い打ちをかけ、期待していた夏休みも総選挙の影響が懸念されている。一部では景気の下げ止まりとの見方もあるが、観光業にとってはマイナス材料の連続であり、今後についても、まだまだ先の見えない状況にある。
,,▲,観光型ホテル（スタッフ）,・観光客の宿泊予約状況をみると、前年を大きく下回っている。消費が生活優先となっており、旅行に対する財布のひもが固くなっていることから、今後についてはやや悪くなる。
,,▲,旅行代理店（従業員）,・夏枯れの時期だが、さらに総選挙を控えて、一部のマーケットで需要停滞が見込まれることから、今後についてはやや悪くなる。
,,▲,タクシー運転手,・来客数や電話注文の増える要素が思い当たらない。新規参入があったこともあり、今後は客の奪い合いが更に激しくなる。
,,▲,美容室（経営者）,・天候不順が続き、米作を中心とした農作物に悪影響を与えることが懸念される。基幹産業の１つである農業の状況によっては、家計消費にも陰りが生じることになる。
,,▲,設計事務所（所長）,・追加経済対策の対象となった一部の業界では、物が売れ始めたようだが、効果はその業界のみにとどまっており、経済全体に波及するには時間がかかるうえ、その効果も薄いことが見込まれる。民間を主体とした建築関係はまだまだ冷え切っており、今後についてはやや悪くなる。
,,×,スーパー（企画担当）,・総選挙の結果にもよるが、政局の動きが経済の更なる低迷を招く可能性もあり、消費環境としては依然として予断を許さない状況にある。
,,×,スーパー（役員）,・不況が続くなか、現在の冷夏、長雨が回復しなければ、農家の収入も減少することになるため、今後の景気は良くならない。
,,×,スナック（経営者）,・新型インフルエンザの影響で、観光客、個人客が少なくなったが、今後、秋から冬にかけて、新型インフルエンザがまた猛威を奮うことが懸念される。北海道観光が過去12年間で最低と言われるなか、外国人も大幅に減少している現在の状況から、今後良くなるとは思えない。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,食料品製造業（団体役員）,・企業の経営体質の改善も進み、利益率の向上や設備投資を行う企業もみられるようになってきていることから、今後についてはやや良くなる。
,,○,家具製造業（経営者）,・しばらく保留にされていた住宅、公共施設関連の案件が動き始めたことから、今後についてはやや良くなる。
,,○,建設業（従業員）,・補正予算で発注された地域医療再生計画や公共建築物耐震化の業務が本格的に稼働し始めることが見込まれるため、今後については期待できる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・国や地方公共団体の補正予算による公共事業の発注が本格化してくる。
,,□,食料品製造業（役員）,・現状より受注が減る要因は見当たらないが、増える要因も見当たらないことから、今後も変わらないまま推移する。
,,□,金属製品製造業（役員）,・５～６月にかけて、建築確認申請が伸び悩んでいることから、今後についても変わらないまま推移する。
,,□,建設業（経営者）,・工事の出方が官民共に遅れている。もし、政権が交代することとなり、公共工事の予算組み替えなどが起きれば、大きな混乱が生じることが懸念される。
,,□,輸送業（支店長）,・客や同業者の動向をみると、大きく好転するような要素があまり感じられないことから、今後についても変わらないとみている。
,,□,通信業（営業担当）,・現在の身の回りの状況と業績動向から、最悪期は脱したものとみているが、今後、更に景況感が上昇するとの期待が持てる材料がないため、しばらくは現在のような、良くも悪くもない状況が続く。また、総選挙結果に伴う影響も未知数であるため、社会、経済全体で様子見の傾向が強まる。
,,□,金融業（企画担当）,・公共工事の発注増加が見込まれることから、土木建設業界は持ち直す。しかし、住宅関連業界では老舗企業の倒産による余波が懸念される。観光関連業界では、９月の大型連休は期待できるが、全般的には旅行意欲が減退していることから、今後も低迷が続く。
,,□,司法書士,・現在の状況から判断して、急速に景気が回復することは見込めず、現在の良くない状態が続く。
,,□,司法書士,・総選挙の結果によっては政権交代が生じるなど、不確定要素が多いことから、新規の投資や消費が様子見される。
,,□,その他サービス業［建設機械リース］（支店長）,・公共投資の見通しが不透明であることから、今後も変わらないまま推移する。
,,▲,輸送業（営業担当）,・景気は底を打ったと言われているが、輸送業界ではそのような状況を実感できず、今後についてはやや悪くなる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・発注元の大手企業が中国や東南アジアの企業への発注を増やし始めていることから、今後については、国内下請企業への発注量が更に減少する。
,,×,司法書士,・新築建物を前提とする不動産の売買が減少したままであり、活性化する兆しがみられないことから、今後については悪くなる。
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・不況下で道内のどの業界も業績を落としており、人件費が削減されるなか、中途採用はよほど良い人材でなければ採用せず、求職者にとっては厳しい状況にある。また、派遣も利用企業にとっては販売促進費又は外注費であり、経費削減の動きと相まって活用は相当絞り込まれる。
,,□,人材派遣会社（社員）,・例年と比べて、求人数がかなり減少している。採用に対しても、企業は慎重になっており、スキルのある人材でなければ採用しないという企業が増えている。
,,□,求人情報誌製作会社（編集者）,・カラマツを使ったこん包用の製材需要が前年末から大きく落ち込んでいたが、受注生産がやや増加しており、今後の求人依頼につながることが期待されている。ただ、全体的に大きな変化はみられないことから、今後については変わらないまま推移する。
,,□,新聞社［求人広告］（担当者）,・要因は特定できないものの、運輸関係、物流関係の求人数が、前年よりも１割強伸びていることから、来月以降も伸びに期待している。ただし、全体の落ち込みをカバーできるほどでもないので、全体的には今の傾向が続く。
,,□,職業安定所（職員）,・新規求人数が前年を下回る傾向が続いていることから、今後もこの傾向がしばらく続く。
,,□,職業安定所（職員）,・国の追加経済対策等により、景気の底入れ感はあるが、雇用情勢については、引き続き厳しい状況が続く。
,,□,学校［大学］（就職担当）,・全国の企業、大学が参加する研修会において情報交流を行うなかで、企業の今後の採用意向を確認したが、意向を持つ企業は２～３社にとどまっている。特に、北海道における採用見通しは、特定の業界では再検討の余地があるものの、多くの学生が志望するような業界は明らかに終了しており、今後も厳しさが続く。
,,▲,職業安定所（職員）,・雇用保険受給資格喪失者数のうち、事業主都合離職が前年から35.4％増加し、11か月連続での増加となったことから、今後についてはやや厳しくなる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,＊,＊
,,○,商店街（代表者）,・商店街の空き店舗で、一部に開店の計画があり、今後の来客数の増加が期待できる。
,,○,百貨店（企画担当）,・景気は回復基調に転じてきているが、総選挙後の体制が不透明で景気への影響に不安がある。
,,○,百貨店（営業担当）,・株価が上昇してきており、個人消費にも好影響をもたらす。
,,○,百貨店（販促担当）,・ラグジュアリー部門の売上は前年を下回るものの、４月以降の上向き傾向で今後も推移する。
,,○,コンビニ（経営者）,・低下を続けてきた客単価が下げ止まったため、今後の売上回復が期待できる。
,,○,コンビニ（エリア担当）,・天候や総選挙後の先行きは不透明だが、一部製造業で回復の動きが見られることから、今後客単価と売上の改善が期待できる。
,,○,コンビニ（エリア担当）,・天候不順の判断は難しいが、来客数は安定しており、客単価が改善しているため、今後は売上の回復が期待できる。
,,○,家電量販店（店長）,・エコポイントが付く期間に購入をしたいと考えている客は多く、商品単価は安価だがしばらくは販売数量が増える。
,,○,家電量販店（店長）,・売上が増加している商品があり、景気後退の下げ止まりが感じられる。
,,○,乗用車販売店（経営者）,・ハイブリッド車の受注は好調であるが、全体の新車販売台数は前年割れで推移しており、補助金予算の消化後の先行きに不安がある。
,,○,乗用車販売店（経営者）,・予定されているミニバン・軽トラックのフルモデルチェンジによる販売の増加に期待できる。
,,○,その他専門店［化粧品］（経営者）,・公的機関の調査によると、ゴールデンウィーク期間中の個人客の増加は、秋田や岩手や仙台からのマイカー利用によるもので、夏のねぶた祭り期間も同様に来客数の増加が期待できる。
,,□,商店街（代表者）,・高速道路料金引下げなどは商店街の売上に直接影響がなく、そもそも雇用と賃金が回復しなければ、今後も景気回復までには時間がかかる。
,,□,商店街（代表者）,・景気回復の気配はあるが、選挙の月は飲食店が苦戦する傾向もあり、今後もしばらくはこの状況が続く。
,,□,一般小売店［茶］（経営者）,・外国人や県外からの観光客が減少傾向で、お祭りの期間の来客数の増加は見込めない。ただ、地元の企業のパート採用が好調だとの明るい話題も聞こえてきている。
,,□,一般小売店［書籍］（経営者）,・雇用や供給過剰の不安は続き、今後も地域経済の厳しい状況は続く。
,,□,一般小売店［医薬品］（経営者）,・今後も総選挙、知事選挙と選挙が続くが、繁華街に人通りがない悪い状態は今後も続く。
,,□,一般小売店［カメラ］（店長）,・カメラのように日常使用しない商品は、売上が回復するにはまだ時間を要する。
,,□,百貨店（広報担当）,・生活防衛型の消費傾向が続き、客単価の回復には相当時間がかかる。
,,□,百貨店（売場担当）,・天候不順が続いて、夏物衣料のバーゲンと秋物衣料の入替えは気温の状況で判断するが、秋物は苦戦が予想される。
,,□,スーパー（店長）,・低価格志向の傾向は強まり、今後もこの状況は続く。
,,□,スーパー（店長）,・大手各社のプライベートブランド商品値下げに対抗し、割引販売を行うため、今後も売上の増加は期待できない。
,,□,スーパー（店長）,・全体的に良くなる材料が見当たらず、今後も厳しい状況は続く。
,,□,スーパー（営業担当）,・地方の製造業の受注が回復していないため、消費回復には更に時間を要する。
,,□,衣料品専門店（経営者）,・景気対策の効果が表れているが、総選挙後は先行きが不透明であり、今後も状況は悪いまま推移する。
,,□,衣料品専門店（経営者）,・秋物衣料への入替えを予定しているが、消費者の購買意欲を高める要素が見当たらず、今後も厳しい状況は続く。
,,□,衣料品専門店（経営者）,・良くなる要素が見当たらず、今後も厳しい状況は続く。
,,□,衣料品専門店（店長）,・普段着の需要は回復しつつあるが、低迷しているスーツなどのビジネス需要の低迷が続いていることから、今後も厳しい状況は続く。
,,□,衣料品専門店（店長）,・消費マインドは冷え込んでおり、今後も生活防衛型の消費傾向が続く。
,,□,衣料品専門店（店長）,・必要な物のみ購入する消費傾向が強まり、今後も買い控えが続く。
,,□,衣料品専門店（総務担当）,・ボーナス支給後も消費マインドは落ち込んだままで、今後も厳しい状況は続く。
,,□,乗用車販売店（経営者）,・環境対応車減税も補助金制度も一部車両に限定され、新車販売全体では受注量が落ちており、今後の需要拡大は不透明である。
,,□,乗用車販売店（従業員）,・車を修理して乗り続ける傾向が強まり、今後売上の回復は望めない。
,,□,その他専門店［呉服］（経営者）,・孫の養育費を補助するため、今後も祖父母の買い控えが続き、来客数の回復は当分見込めない。
,,□,その他専門店［酒］（営業担当）,・お盆や各種夏のイベントに総選挙も続くが、一定の受注が見込まれることから、売上は前年並みで推移する。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・消費を刺激する要因は全くみえず、厳しい状況は今後も続く。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・原油価格や冬の需要動向などの不透明な要素もあり、消費を控える傾向も強まっていることから、売上は今後も低迷することが予想される。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・卸価格の値上げも予想されているが、お盆期間の移動で販売量の増加が見込まれるため、収益はある程度確保できる。
,,□,高級レストラン（経営者）,・景気回復の材料がみあたらず、今後も厳しい状態が続く。
,,□,高級レストラン（支配人）,・所得の減少が続き、売上が伸び悩む傾向は今後も続く。
,,□,一般レストラン（経営者）,・景気回復の材料が見られず、今後も厳しい状況は続く。
,,□,スナック（経営者）,・来客数が大きく変動する要素はないため、売上は例年通りで推移する。
,,□,その他飲食［弁当］（スタッフ）,・駅の改装計画が中止されるなど、景気回復につながる材料を見つけにくくなっており、今後もこの傾向は続く。
,,□,観光型ホテル（スタッフ）,・営業努力が予約につながらず、客の旅行計画の動きも悪い状況が続いている。
,,□,観光型旅館（経営者）,・ホームページへのアクセス件数が増加しており、予約数も回復の期待が持てる。
,,□,都市型ホテル（経営者）,・総選挙があるとホテルの利用を控える傾向もあり、梅雨明けが遅く、客の出足も鈍いことから当分この状況が続く。
,,□,都市型ホテル（スタッフ）,・総選挙まで客は行動を控えるが、お盆の時期は宴会の来客数増加が見込まれ、今後の売上は前年並みで推移する。
,,□,都市型ホテル（スタッフ）,・イベントが続くことから宿泊の予約は期待できるが、婚礼を含む一般宴会などの予約状況は前年を下回って推移している。
,,□,都市型ホテル（スタッフ）,・企業の経費削減で出張や会合の減少が続いているが、今後は極端な減少が収まり横ばいで推移する。
,,□,旅行代理店（店長）,・旅行の予約状況から、国内旅行の予約数が回復してきている。
,,□,旅行代理店（従業員）,・新型インフルエンザなど不安材料もあり、秋冬にかけての受注状況が改善する見込みはない。
,,□,旅行代理店（従業員）,・新型インフルエンザなどの不安要素もあり、依然として景気が良くなる傾向がみられない。
,,□,タクシー運転手,・初乗り運賃が値下げされ、乗客数、売上共に減少する傾向があるので、先行きは不安である。
,,□,タクシー運転手,・乗り控えする客の増加に対して、タクシーは過剰な状況が続いており、今後もこの傾向は続く。
,,□,観光名所（職員）,・営業が旅行代理店を回っても団体客が集まらない状況で、今後もこの傾向は続く。
,,□,遊園地（経営者）,・秋冬の新型インフルエンザは懸念材料としてあるが、９月の大型連休は来客の増加に期待できる。
,,□,美容室（経営者）,・総選挙後に効果的な施策が実行されるか不透明であり、今後もこの状況は続く。
,,□,設計事務所（経営者）,・同業者の話を聞いても受注は減少しており、業界全体として仕事が減少している。
,,▲,一般小売店［医薬品］（経営者）,・周囲の商店からは厳しい状況が伝わってきており、先行きに明るさは見られない。
,,▲,一般小売店［医薬品］（経営者）,・当店の客層は経済的余裕も無く、当面新たな景気対策も期待できないので、当分この厳しい状況が続く。
,,▲,スーパー（経営者）,・ボーナス減額が影響し、今後も消費マインドは冷え込む。
,,▲,スーパー（店長）,・同じ地域にある競合店との低価格競争が激しく、今後も売上の前年割れは続く。
,,▲,スーパー（店長）,・雇用環境と所得の減額で、消費マインドは冷え込むため、今後も売上は縮小する。
,,▲,スーパー（総務担当）,・低価格品への購買志向は強まるが、仕入単価は低下しないため、今後も収益環境の悪化は続く。
,,▲,コンビニ（経営者）,・雇用情勢の悪化に伴い、客の購買力が低下することから、今後も売上が減少する。
,,▲,コンビニ（経営者）,・アルバイトの募集をすると、20～30代の男性や主婦からの応募が多く、雇用環境の厳しさが伝わってくるが、この傾向は当分続く。
,,▲,コンビニ（店長）,・ボーナスの減額が影響し、今後も来客数、客単価共に低迷する。
,,▲,乗用車販売店（経営者）,・環境対応車減税や補助金制度は国民に広まってきているが、減税特需も小康状態が予想される。
,,▲,住関連専門店（経営者）,・総選挙の月は売上が低迷し、今後も当分続くことが予想されるため、正社員の削減も決断をした。
,,▲,住関連専門店（経営者）,・消費者の低価格志向が強まっており、ネット通販や大型店との価格競争は今後も厳しくなる。
,,▲,その他専門店［パソコン］（経営者）,・消費者が買い控えを続けていることから、今後の販売数増加は見込めない。
,,▲,その他専門店［酒］（経営者）,・贈答品の売上が前年を下回っており、総選挙までは消費を控える傾向があるため、今後も厳しい状況は続く。
,,▲,一般レストラン（経営者）,・雇用環境の悪化は、売上などにも影響して、経営者だけではなく従業員にも不安感が広がっていく。
,,▲,観光型ホテル（経営者）,・旅行シーズンにもかかわらず団体客の予約状況が低迷しており、今後も厳しい状況が続く。
,,×,商店街（代表者）,・所得の減少から、今後も消費者の節約志向が強まっていく。
,,×,一般小売店［雑貨］（企画担当）,・ボーナス支給後も消費は落ち込んだままで、天候不順の影響や総選挙を控えており、今後も個人消費の伸びは期待できない。
,,×,百貨店（経営者）,・秋物衣料の立ち上がり時期となるが、消費マインドは落ち込んだまま回復せず、今後も客の財布のひもは固い。
,,×,スーパー（経営者）,・お盆商戦を控え、天候不順による冷夏傾向が現れ、消費を抑制する動きが出ている。
,,×,一般レストラン（経営者）,・街の人通りや雰囲気に明るさは見られず、来客数も減少しており、今後も厳しい状況が続く。
,,×,タクシー運転手,・都市部に新築されたオフィスビルの入居率が低く、空室が目立つ。関連する企業の経営の悪化など、今後の景気回復に水を差さないか不安がある。
,,×,住宅販売会社（従業員）,・現在残っている受注で現場は動いているが、その後の受注はなく先行きが不安である。
"企業
動向
関連

(東北)",,◎,－,－
,,○,農林水産業（従業者）,・お盆は桃の最需要期で、桃が品薄になる心配もあるが、販売単価の上昇と売上の増加が期待できる。
,,○,コピーサービス業（経営者）,・秋に新製品の発表を予定しており、市場の活性化が予想される。
,,□,食料品製造業（経営者）,・先行きに明るい材料はなく、今後も厳しい状況が続く。
,,□,食料品製造業（経営者）,総選挙と知事選があるが、選挙が続くとギフト関連の販売量は厳しい状況が続く。
,,□,食料品製造業（総務担当）,・景気回復の兆しはみえず、受注量、販売量の回復は当分望めない。
,,□,木材木製品製造業（経営者）,・製品の販売価格は改善しないため、今後も売上は低迷を続ける。
,,□,出版・印刷・同関連産業（経営者）,・季節的な受注の低迷も予想されるが、新商品開発に取り組んでおり、今後も前年並みで推移する。
,,□,一般機械器具製造業（経理担当）,・自動車部品の受注がしばらく横ばいで推移し、為替相場が大きく変動すれば輸出環境の好転も期待できる。
,,□,電気機械器具製造業（営業担当）,・底を打ったと報道もあるが、中小企業は底に張り付いたままで、今後もこの状況は続く。
,,□,建設業（経営者）,・景気の底打ち感はあるものの、業種により景況感が異なり、全体の景気回復にはまだ時間がかかる。
,,□,建設業（企画担当）,・今後出てくる案件を見ても、身の回りの状況が好転するほどの兆しはなく、建設業界が上向くには相当の時間を要する。
,,□,輸送業（経営者）,・今後も取引先の生産調整は継続され、物流も低調な推移が予想される。
,,□,金融業（営業担当）,・景気が良くなるとの兆候は見られず、今後も厳しい状況が続く。
,,□,広告代理店（経営者）,・景気が回復する要素が見当たらず、今後も厳しい状況は続く。
,,□,広告代理店（経営者）,・新規案件も見られないことから、今後も厳しい状況が続く。
,,□,新聞販売店［広告］（店主）,・地元の水産業者で減船や資源管理の規制が強まり、消費者の財布のひもは今後ますます固くなる。
,,□,司法書士,・住宅関係の税制改正は、個人の住宅購入意欲を刺激するまでには至らず、今後も不動産取引の低迷は続く。
,,□,公認会計士,・取引先の決算状況、受注状況共に前年にくらべ悪い状態が続いており、回復の兆しはみられない。
,,□,その他企業［企画業］（経営者）,・取引先は受注を確保しているものの、手持ちの受注残を処理した後の先行きは不透明である。
,,▲,農林水産業（従業者）,・解散総選挙により、農業政策の先行きに不透明感が増している。
,,▲,その他非製造業［飲食料品卸売業］（経営者）,・消費者の低価格志向は強まり、地方銘柄の清酒は売上の低迷が予想される。
,,▲,その他企業［管理業］（従業員）,・企業の雇用調整は年度末まで継続され、今後も厳しい状況が続く。
,,▲,協同組合（職員）,・受注単価を下げなければ受注確保も難しく、原材料価格は値上がりしており、運転資金も底をつきつつあり、今後も厳しい状況が続く。
,,×,＊,＊
"雇用
関連

(東北)",,◎,－,－
,,○,職業安定所（職員）,・業種により雇用状況に若干の改善がみられることから、今後に期待が持てる。
,,□,人材派遣会社（社員）,・企業は、コスト圧縮のために人件費などの削減を続けており、派遣求人数はまだまだ回復しない。景気が回復しても、以前の水準まで戻るには相当時間がかかる。
,,□,職業安定所（職員）,・16か月減少の続いた新規求人数が前月プラスに転じたものの、今後増加していく材料は見当たらず、当面今の状況が続く。
,,□,職業安定所（職員）,・国の助成金を利用して雇用調整を実施する事業所は依然として多く、今後も厳しい状態が続く。
,,□,職業安定所（職員）,・有効求人倍率は依然として悪化しており、今後も予断を許さない状況が続く。
,,□,職業安定所（職員）,・求人数が減少して求職者数が増加していることから、雇用は今後も厳しい状況は続く。
,,□,職業安定所（職員）,・雇用調整が進んで、休業中の従業員は転職に動いており、今後も雇用状況は厳しさを増す。
,,□,職業安定所（職員）,・新たに雇用調整を実施する企業の相談数は減少傾向にある。
,,□,職業安定所（職員）,・企業に求人募集をしても、職場の労働者が仕事量を上回る傾向が続いている。
,,▲,アウトソーシング企業（社員）,・取引業者からの受注が減少しており、今後も厳しい状況が続く。
,,▲,職業安定所（職員）,・製造業の大量解雇が相次ぎ、今後も有効求人倍率の低迷は続く。
,,×,人材派遣会社（社員）,・９月の中間決算期に派遣契約を終了したいという企業からの相談が相次いでいる。
,,×,人材派遣会社（社員）,・雇用の不安定な状況が続いており、秋以降も厳しい傾向は続く。
,,,,
　３．北関東（地域別調査機関：（株）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,コンビニ（経営者）,・この長雨も最悪このまま秋雨前線になっても大丈夫なような対応はもう打っている。花火大会や地区の行事、秋祭りなど、いろいろ行事があるので、きめ細かく、積極的な品ぞろえで対応をすれば、数字は伸びる。
,,◎,一般レストラン（経営者）,・高速道路料金引下げ、定額給付金に関連したプレミアム付商品券の有効期間が迫り、県外、地元客共に伸びている。
,,○,スーパー（店長）,・来客数が増えているので、当店としては楽観視できる。
,,○,その他専門店［ガソリンスタンド］（従業員）,・売上高がここ数か月回復してきている。
,,○,観光型ホテル（営業担当）,・先の予約は鈍いが、インターネットでは当日まで売れるほど予約が間際化している。先読みは難しいが夏休み、秋の紅葉と本格的な観光シーズンを控え、更なる伸びを期待している。
,,○,都市型ホテル（経営者）,・予約状況は徐々に好転している気配があるが、市内宿泊施設全体が低価格路線になり宿泊料金の値崩れが起き始めている。
,,○,旅行代理店（支店長）,・９月は大型連休があり、海外を中心に予約が顕著で、法人についても動きが出てきている。10月も秋の旅行シーズンだが、新型インフルエンザの復活、サーチャージがどうなるかが心配である。
,,□,商店街（代表者）,・非常に物が動かない現状のまま推移しそうである。
,,□,商店街（代表者）,・夏休みから秋にかけての行楽シーズンに期待したいが、個々の財布のひもはなかなか開かない。
,,□,一般小売店［精肉］（経営者）,・総選挙のある年は景気が悪くなると言われている。また暑さが本番になってくるので、外にでる人は少なくなり、買い控えが多くなる。
,,□,百貨店（営業担当）,・ここ数か月、売上が前年比で１割くらい落ちている。この傾向はずっと変わっていないので、良くなる見込はない。
,,□,百貨店（販売促進担当）,・半年前と比べて製造業や銀行等の四半期決算がやや良くなってきているが、流通、特に消費が回復するのはまだ４、５か月は先である。
,,□,百貨店（販売促進担当）,・衣料品関連は、晩夏、初秋品の動きが鈍く、今後も引き続き厳しい状況となる。
,,□,スーパー（経営者）,・競合店の価格が更に低下しているため、価格競争が進行する。
,,□,コンビニ（経営者）,・例年だと１年を通して夏が１番良いが、今年は梅雨明けが遅く期待できない。
,,□,コンビニ（店長）,・イベントやセールがなければ特別売上が増えることはなく、客は買うものを極端に減らしたりもしていないので、当店の状況はあまり変わっていかない。
,,□,家電量販店（営業担当）,・今は主力の家電商品がない。パソコンも前年比80％と苦戦している。エコ家電は３月までの景気対策であり、今後も施策を期待している。
,,□,乗用車販売店（販売担当）,・今後２、３か月先に、中古の輸入車の販売状況は変わる要素がないのでこのまま悪い状態で推移する。客は中古の輸入車の優遇措置が無い限り、話に乗ってこない。当分の間は国産車におされ気味で、良くない。
,,□,乗用車販売店（営業担当）,・新車はもちろん低価格の中古車も積極的にアプローチするが、ユーザーの反応がなく、販売台数につながらない。厳しい状況が続いている。
,,□,乗用車販売店（営業担当）,・エコカー減税や補助金の効果が段々なくなってきており、販売量増加の要因がない。
,,□,自動車備品販売店（経営者）,・良くなる材料があまり見当たらない。最寄りの工場等が海外に移転する話や、リストラの話が非常に多く、先々の不安材料となっている。
