,,□,旅行代理店（従業員）,・今後２～３か月で景気は好転しない。年末年始後で買い控えのある時期でもあり、医療崩壊の心配が大きい状況からは致し方ない面がある。
,,□,通信会社（企画担当）,・新型コロナウイルスの感染拡大が収まれば積極的な販売拡大を再開できるが、見通しが立たないため、しばらくは耐え忍ぶことになる。
,,□,美容室（経営者）,・ここ３か月間、売上などに変化が余りみられない。年末年始に掛けて少しは良くなることを期待していたが、今の状況からはそれも期待できない。ただ、景気が悪くなるような様子もないため、今後の景気は変わらない。
,,□,住宅販売会社（経営者）,・新型コロナウイルスの感染状況がどうなっているのか分からないため、先行きの見通しが全く立たない状況にある。
,,▲,商店街（代表者）,・新型コロナウイルスに対する客の気持ちが一旦緩んでしまった後であるため、現在の状況を立て直すには多大な力が必要になる。そのため、今後の景気はやや悪くなる。
,,▲,商店街（代表者）,・新型コロナウイルスのワクチンが実用化されることを期待したいが、安心できる状況ではないため、今後の景気はやや悪くなる。
,,▲,百貨店（販売促進担当）,・冬場は当面、現在の状況が続くとみられるため、景気が回復傾向となるのは春以降になる。
,,▲,スーパー（店長）,・新型コロナウイルスの影響による景気悪化を肌で感じるようになってきたことから、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンにおける札幌市の対象除外、Ｇｏ　Ｔｏ　Ｅａｔキャンペーンにおけるプレミアム付食事券の販売一時停止など、景気減退につながるような動きが出ていることから、年間最大の商戦となる年末年始について、前年並みの実績を期待することができない。店舗の近隣でも新型コロナウイルスの感染確認による学級閉鎖などが続いており、客が外出を控えている傾向が顕著にみられることから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・北海道、札幌の新型コロナウイルスの感染拡大に伴う、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象除外、制限措置などによって、心理的な面で消費が落ち込むことになり、年末年始商戦にマイナスの影響を与えることが懸念される。
,,▲,コンビニ（エリア担当）,・新型コロナウイルスの影響により年明け以降、倒産、失業が増加することが懸念される。そのため、消費者の節約志向がますます強まることになる。食品は必需品であるため、より価格の安い店舗に客が流れることになる。
,,▲,コンビニ（エリア担当）,・今後、地方にも新型コロナウイルスの影響が及んできそうなことから、今後の景気はやや悪くなる。
,,▲,家電量販店（経営者）,・新型コロナウイルスの感染状況次第の面があるため、今後の景気については流動的である。
,,▲,家電量販店（店員）,・今後、不要不急の外出自粛を要請されることや緊急事態宣言が出されることを懸念している。そうなると客足が鈍ってしまうため、景気はやや悪くなる。
,,▲,乗用車販売店（経営者）,・地元の大きな工場の撤退が発表され、地元経済に多岐にわたって大きな影響を及ぼすことが見込まれる。他地域とは別の事情ではあるが、景気の悪化は避けられない。
,,▲,乗用車販売店（従業員）,・冬場に向かって市場が縮小する傾向があるため、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・新型コロナウイルスの影響が落ち着くまで、客が外出する回数も減ることになるため、景気は悪いままで推移する。冬のボーナスが削減されている業界の話も聞くことから、客の購買意欲にも影響が出てくることが懸念される。
,,▲,自動車備品販売店（店長）,・新型コロナウイルスが終息しない限り、カー用品店へ行こうとする客が増加することはない。現在のところ、必要品のみの購入が大半であり、不急の商材などの相談で来店する客が少ないため、今後の景気はやや悪くなる。
,,▲,その他専門店［医薬品］（経営者）,・雇用を含めて、景気が上向くことを見込めない限り、今後の景気は徐々に悪くなる。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・新型コロナウイルスの感染拡大が収束するまで、景気は厳しいまま推移する。
,,▲,その他専門店［造花］（店長）,・新型コロナウイルスの第３波の影響で、今後の景気は低迷することになる。
,,▲,高級レストラン（スタッフ）,・新型コロナウイルスの感染者の急増、飲食店への営業自粛要請、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象除外などの影響が大きく、今後しばらくは景気がやや悪くなる。地方のイベントなども、開催を不安視する主催者から中止の連絡が入っており、外販も減ってきている。
,,▲,高級レストラン（スタッフ）,・新型コロナウイルスの感染拡大により、札幌市がＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から除外されたことなどから、北海道を訪れる観光客が再び減少するとみられるため、今後の景気はやや悪くなる。
,,▲,観光名所（従業員）,・新型コロナウイルスの感染拡大の影響で、11月21日からの３連休を終えてからＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン利用客の客足が激減した。現在の感染拡大傾向が収まるまで、しばらく時間が掛かるとみられることから、今後については忍耐の冬となることが懸念される。
,,▲,美容室（経営者）,・最近、近くの学校や施設でクラスターが発生したこともあり、客の動きが鈍くなってきている。特にシルバー世代の動きが悪くなっていることから、今後、売上が減少することを懸念している。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,・来春まで輸送量の減少が続くとみられる。
,,×,商店街（代表者）,・新型コロナウイルスの感染拡大が収束に転じるか、ワクチンが実用化されるようになるまで、景気は悪化することになる。
,,×,商店街（代表者）,・例年オフシーズンに向かう時期であり、今年は新型コロナウイルスの影響も見込まれることから、今後の景気は悪くなる。
,,×,商店街（代表者）,・新型コロナウイルスの感染拡大が止まらないことから、当地では休業要請を含めた制限措置が発令された。年間で一番の稼ぎ時である12月にまたがっていることから、再起を期待していた飲食店は途方に暮れている。現状では12月中旬から年末に掛けての忘年会の予約もキャンセルばかりで、全くといっていいほど予約が入っていない。来年１月もキャンセルが続出しており、現状では新年会も壊滅的である。12月に最低ラインの売上を作れないと、年を越せない店舗が続出しそうな状況である。こうした状況は飲食店に限らず、クリスマス商戦を控えている一般店も同様の心配をしている。正月明けの状況がとても怖い。
,,×,百貨店（役員）,・新型コロナウイルスの第３波の影響が一層大きくなるとみられるため、今後の景気は悪くなる。
,,×,スーパー（店長）,・悪化傾向が続いているため、今後の景気は悪くなる。
,,×,スーパー（従業員）,・今後については、消費低迷と価格競争の激化による収益悪化が見込まれる。
,,×,コンビニ（エリア担当）,・新型コロナウイルスの特効薬などが開発されない限り、観光業などの景気回復は見込めない。
,,×,コンビニ（エリア担当）,・周辺でリストラや転籍などが行われている事例がみられることから、今後、失業者が増えることが見込まれるため、景気は悪くなる。
,,×,衣料品専門店（店長）,・当業界は国の景気対策とは無縁なことから、今後、一気に崩れていくことが懸念される。
,,×,高級レストラン（経営者）,・例年であれば12月は書き入れ時であるが、新型コロナウイルスの感染拡大により、人が出歩く機会も減ることになるため、それも見込めない。これまで景気は少し上向いてきていたが、今後についてはますます悪くなる。
,,×,高級レストラン（スタッフ）,・新型コロナウイルスの終息がみえず、先行き不安がまん延していることから、今後の景気は悪くなる。
,,×,スナック（経営者）,・新型コロナウイルスの感染状況が落ち着くまで、景気が上向くことは無理だとみている。今年は忘年会も期待できないため、12月中に閉める店もかなり多くなるのではないかと懸念している。
,,×,観光型ホテル（経営者）,・現状、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から札幌を除外する措置が採られているが、北海道観光のエンジンである札幌が止まることで、既に全道レベルで宿泊予約のキャンセルが発生するなど、甚大な影響が生じている。これは地元の宿泊施設だけの問題ではなく、経済波及効果がなくなる地域経済への影響も大きく、地方経済崩壊の危機といえる。
,,×,タクシー運転手,・これから年末の繁忙期を迎え、例年であればタクシーの利用が１年で最も多い時期となるが、今年は新型コロナウイルスの影響で忘年会がほとんど行われず、昼夜の人出も激減していることから、大幅な減収となりそうだ。今後の景気はますます厳しくなる。
,,×,タクシー運転手,・師走を目前にしての新型コロナウイルスの感染急拡大によって、今年の忘年会シーズンの人出は壊滅的な状況に陥る。年間で一番の売上を確保できる時期だからこそ、過大な影響が生じることになり、今後の景気は悪くなる。
,,×,タクシー運転手,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から札幌市が除外されたことで、観光関係もイベント関係も予約すら入っていないひどい状況となっている。中心部での人の動きが当てにならない状況であることから、今後の景気は悪くなる。
,,×,タクシー運転手,・新型コロナウイルスの感染状況次第だが、冬季を迎えて感染拡大が懸念される時期であることから、売上を堅持することは期待できない。
,,×,タクシー運転手,・今の状況をみる限り、とても厳しい状況にある。景気が回復するまで、２～３か月、あるいはそれ以上の時間が掛かる。北海道全体における新型コロナウイルスの感染状況も拡大しつつあり、地元でも感染者が増えつつあることから、当業界の売上が伸びることは期待できず、厳しい状況に陥ることになる。
,,×,タクシー運転手,・全国的に新型コロナウイルスの感染者が増えていることから、本来であれば１年で最も稼働の上向く年末年始の人の動きを期待できない。このままでは今後の事業継続を考えなければいけない状況にもなりえる。ワクチンのいち早い実用化が望まれる。
,,×,観光名所（職員）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果により、10月は国内旅行客を中心にやや回復傾向にあったが、インバウンド分が抜け落ちているため、全体的には厳しい状況が続いている。また、既に新型コロナウイルスの感染拡大がみられることから、本格的な冬を迎えて、今後の感染状況がどのようになるのかが心配である。
,,×,美容室（経営者）,・新型コロナウイルスの影響により景気は悪くなっている。今後は新型コロナウイルス関連での倒産が増えることも懸念される。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・新型コロナウイルスの感染防止策としてリモート需要が盛り上がっていることに加えて、世界的にワクチン開発が予想以上に進展していることから、今後の景況感は改善傾向となる。
,,□,食料品製造業（従業員）,・景気回復に寄与するとみられるような案件が特に見当たらないため、今後も景気は変わらない。
,,□,建設業（経営者）,・今後については、厳冬季に入ることから、工事の稼働率が低くなる。新規の受注も民間工事はまだ動かない。公共工事については３次補正予算やゼロ国債による公募が一部始まるとみられるが、まだ契約のみの段階となるため、実態的な動きは発生せず、マインド面での効果が僅かに生じる程度とみられる。
,,□,建設業（役員）,・新型コロナウイルスの第３波到来により、経済活動の本格回復がますます遠のくことになる。次年度以降の受注見通しが立たない状況に変わりはない。
,,□,その他サービス業［建設機械リース］（営業担当）,・社会インフラの再整備、災害対策建設投資などへのニーズが旺盛に推移していることから、今後も景気は変わらない。
,,□,その他非製造業［鋼材卸売］（従業員）,・現状維持が続くとみられるが、新型コロナウイルスの感染状況によっては、経済活動への影響が大きくなることが懸念されるため、今後の景況感については安心しきれない面がある。
,,▲,家具製造業（経営者）,・新型コロナウイルスの終息がいまだみえないことから、今後は家具市場も全体的な景況感の影響を受けることが懸念される。現在の好調な状況が長続きするとは考えにくい。
,,▲,出版・印刷・同関連産業（従業員）,・新型コロナウイルスの影響が大きいため、今後の景気はやや悪くなる。
,,▲,金属製品製造業（従業員）,・北海道において新型コロナウイルスの感染者が増加していることから、今後、その影響が現れることになる。様々な業種の企業で業績が悪化するとみられることから、今は不安しかない。
,,▲,建設業（従業員）,・年度初めに新型コロナウイルスの影響で建設投資を１年先送りした企業が多くみられたが、一向に終息しない現状を受けて、更に先送りする事例が増えている。
,,▲,輸送業（支店長）,・11月以降、新型コロナウイルスの感染拡大が続いていることから、今後、その影響で景気がやや悪くなる。
,,▲,司法書士,・北海道の地方都市の地域性を考慮すると、例年１～３月は不動産取引や建物新築は低い水準で推移することになるが、今年は新型コロナウイルスの影響も加わるため、今後の景気はやや悪くなる。
,,▲,司法書士,・当地においては、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象地域からの除外、Ｇｏ　Ｔｏ　Ｅａｔキャンペーンにおけるプレミアム付食事券の販売一時停止、飲食店への時短営業要請などによる影響が大きく、既に忘年会の中止が相次ぐなどの影響が出ている。また、不要不急の外出の自粛要請などもあり、景気回復には程遠い状況にある。
,,▲,コピーサービス業（従業員）,・今後の景気は、少しずつではあるが、中長期的に緩やかに悪くなっていく。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの効果が出始めた矢先に、新型コロナウイルスの第３波の影響で札幌市を対象にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンからの除外、飲食店の時短要請、接待を伴う飲食店への休業要請などが相次いだことで、景気回復に水を差す形となっている。また、民間設備投資の消極化、公共工事の財源確保などの不安材料も尽きないことから、今後の景気はやや悪くなる。
,,▲,その他サービス業［建設機械リース］（支店長）,・新型コロナウイルスの感染拡大により、回復傾向にあった観光業界やその他の業種にも影響が及ぶことが懸念されるため、今後の景気はやや悪くなる。
,,×,金融業（従業員）,・新型コロナウイルスの感染再拡大により、札幌市がＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象から除外されることとなり、道内景気の下支え役を喪失することとなった。消費行動や消費マインドへの悪影響も懸念されることから、道内景気は３か月前と比べて悪くなると見込まれる。
,,×,広告代理店（従業員）,・コロナ禍の影響が続くなか、北海道の新型コロナウイルス感染者が急増していることで、景気が上向くような要素が全て消えてしまったことから、今後の景気は悪くなる。
,,×,その他サービス業［ソフトウェア開発］（経営者）,・先行きについて、これまでの不透明な状況から、明らかに暗いというイメージに変わってきていることから、今後の景気は悪くなる。
"雇用
関連

(北海道)",,◎,－,－
,,○,職業安定所（職員）,・新型コロナウイルスの感染拡大の影響で経済活動が停滞していることから、当地における新規求人数は前年比マイナス18.0％、月間有効求人数は前年比マイナス19.8％となっており、いずれも下降しているが、今後、経済活動が回復することで徐々に復調することになる。ただし、需要が低迷する一部の業種においては、不安定な状態が継続していることから、当面は現在の水準を上回る回復までは見込めない。
,,□,求人情報誌製作会社（編集者）,・繁華街の落ち込みが顕著だが、地域の基幹産業である農業生産額が例年並みとなっていることから、全体的な景況感は今後も変わらないまま推移する。
,,□,職業安定所（職員）,・有効求人数が前年を上回っていることに加えて、新型コロナウイルスの影響を受けている宿泊業、飲食業などに持ち直しの傾向がみられる。しかしながら、今後、感染拡大の影響が見込まれることから、景気は変わらないまま推移する。
,,□,学校［大学］（就職担当）,・新型コロナウイルスについて、今後も第４～５波が到来することが十分に考えられるため、企業側が新卒採用に見切りをつけることが懸念される。一方、活動量が激減している学生側も、卒業までにどこかで就職が決まれば十分といった雰囲気がみられる。これらのことから、今後については最悪の状況がしばらく続くことになる。
,,▲,人材派遣会社（社員）,・冬を迎えて、土木建設業の動きが止まることになる。百貨店、観光業界は、新型コロナウイルスの影響により、最大の稼ぎ時である年末年始の売上が見通せず、先行きに不安を抱える。冬は消費者の動きも散漫となるため、今後の景気の底上げは見込めない。
,,▲,求人情報誌製作会社（編集者）,・当地で新型コロナウイルスのクラスターが発生したことから、クリスマス、忘年会、帰省、初売りといった年末年始ならではのイベントについて、軒並み自粛、縮小せざるを得ない状況となっている。また、大手スーパーが来年春に撤退することも発表されている。今後については、新型コロナウイルスの感染状況次第ではあるが、今は厳しさしか感じない状況にある。
,,▲,職業安定所（職員）,・最近になり、新型コロナウイルス感染者の増加が顕著になってきていることから、今後数か月はその影響を受けることになる。特に観光産業や飲食店、それに付随する関連産業では、一定の制約を受けながら企業活動を行うことになるため、今後の景気はやや悪くなる。
,,×,求人情報誌製作会社（編集者）,・新型コロナウイルスの影響で、当面の間、観光業を中心に道内景気は冷え込むとみられる。景気が上向くような要素が見当たらない。
,,×,求人情報誌製作会社（編集者）,・ウイルスに感染しやすい季節ということもあり、ワクチンや治療薬が普及しない限り、新型コロナウイルスの感染者が減ることはないとみられる。経済活動が上向くような兆しもないため、今後の景気は悪くなる。
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・新型コロナウイルスの影響を受けた８月までは飲食店はテイクアウトを中心に強化していた。その効果が徐々に現れ、現状では客を取り戻しつつあり、テイクアウトでの新規客が少しずつ店にも来るようになっている。今後に期待をしている。
,,○,衣料品専門店（店長）,・前年は10月からの増税で我々の業態は10～11月は全く動かず、12月の始めから１月の中旬くらいまでにほぼ前年並みに戻ったという状況があった。そこから新型コロナウイルスの話になってくる。この先、新型コロナウイルスの影響が一巡する辺りからは前年をかなり上回ってくるのではないかとみている。これ以上拡大しない限りは、経済は少しずつ平常時に戻り、少し上向いてくるのではないか。
,,○,家電量販店（店長）,・最近、来客数や販売単価が向上している。
,,○,乗用車販売店（従業員）,・新型車が投入されるので、ようやく新車の販売が増えるのではないかとみている。
,,○,乗用車販売店（従業員）,・今後は春に宣伝を自粛した分増やす予定なので、新規客が見込める。メーカー施策も多くなり、年末年始はこの地域の新型コロナウイルス感染者数が増加しない限り、実績は伸びるとみている。
,,○,住関連専門店（経営者）,・受注生産なので、今後２～３か月の受注量がたくさんあり納品をしなければならないので、今月の販売量を上回る。
,,○,住関連専門店（経営者）,・ネット販売の順調は続くとみている。
,,○,競艇場（職員）,・年末年始はイベントが多いため自然と人が集まる。今の客単価を保ちつつ年末年始に突入すれば売上が見込めると予測している。
,,○,住宅販売会社（経営者）,・相続物件の買取依頼が多く、計画的な不動産再販及び新築受注予定がある。
,,□,一般小売店［書籍］（経営者）,・商品動向は引き続き変わらないとみている。販売企画の仕掛け、客とのコミュニケーション能力の更なる向上をはかり、来店頻度、客単価のアップを狙っていきたい。
,,□,一般小売店［医薬品］（経営者）,・先が読めない。新型コロナウイルスの状況にもよるし、それに伴って商品の入荷状態もまだ見えてこないので、現状と変わらないのではないかとみている。
,,□,一般小売店［酒］（経営者）,・ここに来てまた新型コロナウイルス感染者が増加傾向にある。政府からの自粛勧告が聞こえるようになり、ようやく戻りつつあった状況がまたゼロかそれ以上のマイナスに向かっていくのではないかという不安が大きい。感染者がそこまで多くない地方にとって、首都圏からの観光客を受け入れたい思わくと感染リスクの板挟みになっている。
,,□,一般小売店［医薬品］（経営者）,・一部の業種で新型コロナウイルスの悪影響が大きいと報じられる一方、株価の上昇など相反する動きがみられる。政府の対策もあり、一方的な動きにはなっていないようである。従来景気悪化がいわれたときも往々そのように経過をたどっている。新型コロナウイルスの感染状況にもよるが、当面大きな変動はないのではないか。
,,□,一般小売店［寝具］（経営者）,・今現在仕立ての注文がないとそれに伴う売上のめどが立たず、厳しい年末になる。
,,□,百貨店（売場主任）,・冬を迎えるにあたり、新型コロナウイルス以外にもインフルエンザ等の感染を警戒し、不要不急の外出や買物は控えることが予想され、当面現在の売上水準が続くものとみている。
,,□,百貨店（営業担当）,・今後も来客数トレンドは現況と変わらないと考えられ、今と比べて大きな改善は見られないと予想している。
,,□,百貨店（買付担当）,・シニア層が多いため、来客数は新型コロナウイルスの感染状況によって左右されるとみている。
,,□,スーパー（店長）,・相変わらず来客数の微減が続いている。この状況はしばらく続くとみている。
,,□,スーパー（店長）,・現在、Ｇｏ　Ｔｏ　ＥＡＴキャンペーンの食事券の販売をしている。現在の店の推移と、その現状を合わせていくと、それほど大きな数字の変化はないとみている。
,,□,スーパー（企画担当）,・新型コロナウイルス感染症がまん延しているので、コロナ需要は続くとみられる。２～３か月後もコロナ需要があるので、小売業としては景気が良いところで継続していくとみている。
,,□,コンビニ（経営者）,・新型コロナウイルスの影響がどれだけあるのか分からない。
,,□,コンビニ（エリア担当）,・冬季期間での環境変化、消費動向が上向きとなる兆候は少なく、現状維持が見込まれる。
,,□,衣料品専門店（店長）,・現状では消費者の購入マインドが上がるとは考えにくい。土日祝日、イベントなどで集客の山が小さく分散されつつあり、この消費者動向の変化にどれだけ対応できるかが小売側に問われている状況である。
,,□,乗用車販売店（従業員）,・新車は新型コロナウイルス感染者が増加する前の受注があるので、３月くらいまでは特に問題はないとみている。また、サービス部門は車の法定点検の対象台数がある程度あるので、それなりに収益を上げることは可能である。しかし、来期が心配である。
,,□,その他専門店［靴］（従業員）,・新型コロナウイルスの終息が見通せない状況なので何とも言えないが、コロナ禍以前の状況に戻るのには時間が掛かるとみている。インフルエンザとの同時流行も心配である。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・たとえ新型コロナウイルスの感染が収まったとしても急激な消費拡大はない。また、新型コロナウイルスで経済が回らなくなれば、深刻なことになるところがいっぱい出てくる。不安な状況は変わらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・Ｇｏ　Ｔｏキャンペーンにより消費が活発化してきたが、東京や北海道での事態を受けて身の回りでも警戒が強まるのではないかとみている。
,,□,一般レストラン（経営者）,・来年の予約もほとんどなく、これまで例年あった団体の予約もないため、レストラン業としては大変厳しい状況が続いていく。どこまで持ちこたえられるかという状態である。
,,□,一般レストラン（経営者）,・新型コロナウイルスが終息するまでは良い状態にはならない。良くなってきたと思った矢先の第３波で、それによるキャンセルも相次いでいるため、今後も良くならないのではないかと予想している。
,,□,観光型ホテル（スタッフ）,・新型コロナウイルス感染症の拡大が都市部で出ているため、この先は不安である。
,,□,観光型旅館（経営者）,・月末になって新型コロナウイルス感染者が増えてきており、どのように変化していくのか読めない。営業自粛要請が出れば別だが、今よりは少し落ち着いた感じで推移していくのではと推測する。
,,□,タクシー運転手,・観光地には人が多く、一見にぎわっているかのようにみえるが、来ている年代をみると20～30代が９割を占めている。この先、この若い方々がタクシーを利用することは考えにくい。
,,□,通信会社（営業担当）,・好転するような材料に乏しく、余り良くない現状が継続するとみている。
,,□,通信会社（営業担当）,・新規のサービスエリアに対し大規模な加入促進キャンペーンの展開を予定しているため、新たな客の掘り起こしが期待できる。一方で高齢者や引っ越しによる解約者も若干増えるため、純増数では現状と余り変化ないと予想される。ただ、在宅時間は増えているので新規客の上積みも期待できる。
,,□,テーマパーク（職員）,・客はクーポンでお得に宿泊、買物をしているが、クーポンがなければコロナ禍の始まりと同じになってしまうのではないかとみている。むしろ景気が回復するのか不安である。
,,□,遊園地（経営者）,・これからシーズンオフに向かうが、新型コロナウイルスの感染状況やボーナス減少の懸念があることから、不透明な状況が続く。
,,□,美容室（経営者）,・例年でいえば毎月は来ない客も暮れには来る。しかし、新型コロナウイルスの感染拡大が勢いを増しているので、来店サイクルが長くなることはあっても短くなることはなく、現在の再来店率が前年の約９割といった状況がしばらく続くのではないかとみている。
,,□,設計事務所（経営者）,・コロナ禍ではあるが、契約や引渡しに向けて予定どおりに進んでいる。一部現場で新型コロナウイルス感染者が出ているが、大勢に影響しない範囲で対応できている。
,,□,その他住宅［リフォーム］（従業員）,・リフォームの屋外工事は減り、 住宅設備器具の暖房設備の交換、購入は増えることが予想される。
,,▲,商店街（代表者）,・新型コロナウイルス感染者が増加傾向であることから、年末年始商戦に大きな影響を与える。Ｇｏ　Ｔｏキャンペーンの施策に反して景気はやや悪くなる見通しである。
,,▲,商店街（代表者）,・冬に向けて新型コロナウイルス感染症の第３波の影響が不安材料である。
,,▲,百貨店（経営者）,・更に気温が低下し、新型コロナウイルスへの防衛意識は強まり、更に来客数は落ち込むと予測している。初売りの集客も分散化しており、消費意欲が今よりも高まることは考えにくい。ただ、株価も安定しており、高額商品の動きには期待している。
,,▲,スーパー（経営者）,・消費環境改善の話も聞かれない。新型コロナウイルス感染者の増加で、観光客の減少が続き、土産物関係、テナントや近隣飲食店の売上が激減している。また、酒蔵各社でも減収などで各社雇用維持も限界に来ていると聞く。農家も米の減収で所得が減っているとのこと。主要客の懐はかなり厳しい状態で、消費環境は一層厳しさを増してくるのではないかと危惧している。
,,▲,スーパー（経営者）,・新型コロナウイルスの第３波で年末の帰省客の動向が鈍くなるとみている。
,,▲,スーパー（店長）,・冬のボーナス減少、全体的な経済の冷え込みが予見されているなかでは、食品小売業界が現状良いとはいえ楽観視はできない。
,,▲,スーパー（営業担当）,・当県でも新型コロナウイルス感染者が増加傾向にある。年末年始の帰省の減少や経済的なダメージを受け、年末年始の消費が減少するのではないかとみている。
,,▲,スーパー（営業担当）,・Ｇｏ　Ｔｏ　ＥＡＴキャンペーンで食事券の販売が開始されたが、予測以上に需要が高い。外食の利用率は高まってくるのではないかと考えるが、新型コロナウイルス感染の広がりによっては、自粛が強まり、経済の動きが止まってしまうことが懸念される。
,,▲,コンビニ（経営者）,・今月は若干来客数が戻り始め、売上も連れて若干アップしている。しかし、新型コロナウイルス感染症の第３波の影響でＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが一部ストップし、人出の制限が掛かるとすれば売上アップは見込めそうにない。現時点では再度のダウンの可能性もある。
