,,□,百貨店（営業販促担当）,・当地では11月後半からプレミアム付商品券が購入できるようになるが、その効果は瞬間的なものにとどまり、今の消費傾向が大きく改善することは期待できない。ファッションへの支出は抑えられ、家庭内のグッズ、カジュアルな衣料品などの部分的な支出にとどまるとみられることから、今後も景気は変わらない。
,,□,スーパー（店長）,・来春までは、現在の状況が継続する。景気が回復基調となるには、もう少し時間が掛かるとみられる。
,,□,スーパー（役員）,・ここに来て、新型コロナウイルスの感染者が道央圏で増加しており、それが地方部まで飛び火している。Ｇｏ　Ｔｏキャンペーンで人が動き出しているが、一部の客層が新型コロナウイルスの感染を恐れることで、巣籠り需要が再び増加することも考えられる。そうなれば、食品小売業の景気は現状よりも上向きとなる。
,,□,コンビニ（エリア担当）,・コロナ禍のなか、これまで補助金などの効果で延命できている企業が多いが、この先は企業の倒産が増加することが懸念される。周りの飲食店の売上減少が当店の売上にも影響すること、前年はキャッシュレス・消費者還元事業の影響で売上が伸びていたことなどを考慮すると、景気は悪いままで変わらない。
,,□,コンビニ（店長）,・新型コロナウイルスが終息して周りの飲食店に活気が戻らない限り、飲食店から流れる客の来店も期待できない。
,,□,乗用車販売店（経営者）,・前年の新車販売は消費税増税前の駆け込み需要の反動による影響を受けていたが、今年10月の販売量は前年の落ち込み幅を大きく上回る増加となっていることから、今後も新車市場の活発化が続くと期待できる。
,,□,乗用車販売店（従業員）,・新型コロナウイルスの状況次第であるため、２～３か月後の景気はまだ分からないというのが正直なところである。今後、北海道独自の警戒ステージが更に引き上げられることになれば、客足は相当鈍ることになるが、そうならなければ今よりは多少景気が良くなる。
,,□,乗用車販売店（従業員）,・今冬のボーナスが前年並みの支給となりそうなことから、今後も景気は変わらない。ただ、新型コロナウイルスの第３波が懸念されることから、客の外出が控えられることが心配される。
,,□,乗用車販売店（従業員）,・新型コロナウイルスの感染状況が改善したり、国による対策などが取られない限り、現在の状況はしばらく変わらない。
,,□,自動車備品販売店（店長）,・カー用品専門店として、必要品を購入する客の来店は見込めるが、それ以外の客の来店は見込めない。特に新型コロナウイルスの感染者が増加傾向にあるなか、用事のない店舗に足を運ばないことが感染拡大防止につながると考える客が増えるとみられる。
,,□,その他専門店［ガソリンスタンド］（経営者）,・新型コロナウイルスの感染者の増加が懸念されることから、今後も景気は厳しいまま変わらない。
,,□,高級レストラン（経営者）,・Ｇｏ　Ｔｏキャンペーンなどによって人の流れが増えていることで、北海道の新型コロナウイルスの感染者が増えている状況にある。このまま感染拡大が続くことになれば、インフルエンザが流行する時期と重なることもあり、大きな流行となり、客が減っていくのではないかと懸念している。
,,□,高級レストラン（スタッフ）,・せっかく上り調子になりつつあったが、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの影響で10月末から新型コロナウイルスの感染者が増加していることで、営業自粛などの暗い話題も再び出始めている。食に関するイベントについては、主催者の感染防止策が向上して安心感があるため、今後の景気対策のきっかけとしていきたい。
,,□,観光型ホテル（スタッフ）,・Ｗｅｂを経由した個人旅行、募集型旅行が回復基調にあるものの、需要を喚起するような大型のイベント、大会の催行がないことから、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・ここ最近、北海道内の新型コロナウイルスの感染者数が増加傾向となっていること、有効なワクチン開発には程遠い状況であることから、法人や組織が団体旅行を始める環境には当分ならない。少なくとも年度内は現状の取扱の少ない状況が継続する。
,,□,旅行代理店（従業員）,・10月から東京もＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの対象になったが、10月末になっても北海道からの出発客の動向に大きな変化はみられず、８～９割が道内旅行中心の販売となっている。全国民のワクチン接種が始まり、治療薬ができない限り、安心して旅行に行くことができないため、２～３か月先も現状と変わらないまま推移する。
,,□,タクシー運転手,・このコロナ禍のなかで、数か月単位で景気は変わらない。新型コロナウイルスの流行以前の状況に回復するには、数年単位での時間が必要になるとみている。状況によっては、今の状況がベースとなった新しい生活様式が浸透することも考えられるため、そうした動きも注視する必要がある。
,,□,観光名所（職員）,・今後も引き続き低調に推移する。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンにより国内客が旅行する動きは出てきたが、前年実績を大きく下回る状況は変わっておらず、外国人観光客が戻るまでは厳しい状況が続く。それまでの間、国による継続的かつ効果的な経済施策が望まれる。
,,□,美容室（経営者）,・今後、新型コロナウイルスの状況が良くも悪くも大きく変化しない限り、現状の売上が続くことになる。外出機会の増減に伴って、当店の売上にも影響が出ることになる。
,,□,住宅販売会社（経営者）,・新型コロナウイルスの終息がみえない限り、現在のような状況が続くことになる。
,,▲,商店街（代表者）,・新型コロナウイルスの影響が大きく、３か月後もまだ終息の方向に向かっていると考えられないことから、今後の景気はやや悪くなる。客の様子をみても、新型コロナウイルスのことで話が盛り上がる状況にある。
,,▲,商店街（代表者）,・これから観光のオフシーズンに向かうなか、新型コロナウイルスの感染拡大が懸念されるため、今後の景気はやや悪くなる。
,,▲,一般小売店［土産］（経営者）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンによって全国的に人の移動が多くなっており、それに伴って新型コロナウイルスの感染者が増えることが懸念される。状況によっては爆発的に感染者が増えた地域又は国との移動制限が生じることも懸念され、そうなると今年３～５月の緊急事態宣言のような状況となることも考えられる。新型コロナウイルスの感染状況次第ではあるが、これからはアクセルとブレーキを使い分けて、感染者を抑えつつ、かつ旅行をしてもらい、金を使ってもらうということが重要になってくる。
,,▲,スーパー（店長）,・新型コロナウイルスによる経済への影響が年明けから出てくることが懸念される。
,,▲,スーパー（企画担当）,・現状は、巣籠り消費に売上が支えられている部分がある。一方、雇用環境や所得環境が悪化していくなかで、特に町村部では急激に通常モードに戻ってきていることから、今後については、年末年始商戦に向けて、都市部も含めて予断を許さない状況となる。
,,▲,コンビニ（エリア担当）,・各社の決算が出てきているなかで、大幅な赤字決算も出てきていることから、今後も景気の悪化が続く。
,,▲,コンビニ（エリア担当）,・今のところ、新型コロナウイルスの動向にいまだ落ち着きがみられない一方で、観光シーズンが終わること、消費について買いだめのような動きがみられないこと、貯蓄が増える傾向がみられないこと、給料が上がる様子がないことなどから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・当業界は11月後半から１月にかけて景気が冷え込む傾向にあるため、今後の動向が心配される。
,,▲,その他専門店［造花］（店長）,・10月については、前年に消費税増税の影響があったため、売上は前年よりも良かったが、今後については不透明である。
,,▲,高級レストラン（スタッフ）,・例年であれば、冬季に向かって観光シーズンの終わる時期であり、客足が遠のくことになる。また、新型コロナウイルスの感染確認者が増加してきていることから、これから外出が控えられるようになり、景気の悪化を招くことになる。
,,▲,観光型ホテル（経営者）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの期間中ではあるが、北海道はこれから冬季を迎え、個人客の動きが鈍くなる。団体客はより集客に苦労しており、今後の需要を見込むことが難しい。冬季に旺盛であった外国人観光客の需要も今年は皆無である。また、北海道においては、警戒ステージが引き上げられたこともあり、今後については非常に厳しい局面が見込まれる。
,,▲,旅行代理店（従業員）,・紅葉のシーズンが終わり、冬を迎える11～１月は観光需要の端境期に当たるため、観光関連の景気は現状よりも下向くことになる。一方、２～３月については、流氷観光に向けた観光活性化の動きが出ており、そこに原資を投下する必要があるとみている。
,,▲,タクシー運転手,・北海道内においては、新型コロナウイルスの感染拡大が懸念されており、感染拡大となれば、年末繁忙期の売上が一気に減少することになる。
,,×,商店街（代表者）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの期間中であるが、観光の閑散期に入った北海道において景気がＶ字回復する見込みはない。温泉地などでは集客が少しみられるようであるが、都市部の状況は壊滅的に悪い。北海道の都市部は軒並み苦戦しており、観光業界にとっては、これから冬の閑散期を迎えて、会社存続が危ぶまれる事態となる。
,,×,スーパー（従業員）,・客の来店頻度の低下によって、来客数が大幅に減少している。今後は客単価が低下していくことも懸念される。
,,×,衣料品専門店（店長）,・Ｇｏ　Ｔｏキャンペーンなどの国の政策で何とか生き延びている業界がある一方で、スーツ業界は立ち直るきっかけもない日々を送っている。新しい商材も仕入れることもできず、手の打ちようのない状況となっていることから、今後の景気は悪くなる。
,,×,旅行代理店（従業員）,・現在の新型コロナウイルスの状況から、今後について明るい見通しが立たない。
,,×,タクシー運転手,・当地では11月になると雪が降り、年末の忘年会シーズンになるとタクシーの利用が増える傾向があるが、今年は忘年会がほとんど行われないとみられることから、今後のタクシーの売上は10月以上に大きく落ち込むことになる。
,,×,タクシー運転手,・北海道においては、誰もが新型コロナウイルスの第３波が生じつつあると感じている。回復傾向にあった景気に悪影響を及ぼすことは確実であり、今後は景気後退の局面を迎えることになる。
,,×,タクシー運転手,・Ｇｏ　Ｔｏキャンペーンの効果が余り感じられないなか、ここに来てクラスターが相次いでいることから、来客数の増加も見込めず、今後の景気は悪化することになる。
,,×,タクシー運転手,・当地において、新型コロナウイルスの感染者が生じたことから、年末の会合などをキャンセルする動きがみられている。今後の人の動きは例年以下になると見込まれる。
,,×,美容室（経営者）,・景気が回復するまで、早くても２～３年は掛かるとみられる。
,,×,その他サービスの動向を把握できる者［フェリー］（従業員）,・季節的な問題もあり、今後の観光需要は落ち込むことが見込まれるため、景気が上向くことは期待できない。
,,×,住宅販売会社（経営者）,・最近、賃金やボーナスカットに関する報道を時折目にするが、今後は企業の収益減少に伴い、客の所得も低下することが懸念される。その結果、縮小傾向にある分譲マンション市場はますます縮小することになる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,その他サービス業［ソフトウェア開発］（経営者）,・ここ１か月、はっきりとした理由は分からないが、受注が増えていることから、今後の景気はやや良くなる。ただ、２～３か月先までの案件が多く、年度末に向けての中期的な案件が増えているわけではないことが気掛かりである。
,,○,その他非製造業［鋼材卸売］（従業員）,・仕事は多少なりあるが、新型コロナウイルスの影響を受けて、前期と比べて７％ほど落ち込む傾向がみられている。さらに、新型コロナウイルスの感染者の増加傾向に伴い、仕事に制限などが課されることになると状況はますます悪くなる。
,,□,食料品製造業（従業員）,・今以上に悪くなる要素もないが、良くなる要素もないため、今後の景気は変わらない。
,,□,食料品製造業（従業員）,・価格改定の影響で販売量が減少しており、年明けもこの状態が続くことになる。
,,□,家具製造業（経営者）,・社会活動が動き出した影響により、新型コロナウイルスの感染拡大リスクが増大している。一本道で景気が回復し続けるとは考えにくく、当面は様子見の状態が継続することになる。
,,□,建設業（役員）,・次年度以降の受注見通しが厳しい状況に変わりはない。また、新型コロナウイルスの影響が長期化することで、設備投資の抑制が避けられない状況となることが懸念される。
,,□,通信業（営業担当）,・現在と同様に、新型コロナウイルスの感染拡大防止と経済活動の共存が継続するのであれば、今後も景況感のやや良い状態が続く。
,,□,司法書士,・新型コロナウイルスへの対策として、春先のような休業という意識はなく、積極的な方向へと変わりつつあることから、今後の景気について若干の伸びが期待できる。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・来年度の工事需要については、特に民間工事での減少が見込まれるが、今後２～３か月については前年並みで推移することになる。
,,▲,金属製品製造業（従業員）,・新型コロナウイルス感染拡大の影響により、今後も新設住宅着工件数の減少が継続する。
,,▲,建設業（経営者）,・冬季を迎えて、工事の稼働が徐々に低下するとともに、新規案件の受注が減ることになる。新型コロナウイルスの悪影響もあり、そう簡単に景気は回復しない。
,,▲,建設業（従業員）,・道内地方都市においては、民間の発注予定工事がほとんどないことから、大手及び準大手の建設会社では営業マンの駐在を解き、道央圏での受注獲得に当たらせている。
,,▲,輸送業（支店長）,・例年であれば、年内一杯はそこそこの物流量があるが、このコロナ禍において、今後の景気が多少なりとも上向く要素がない。
,,▲,金融業（従業員）,・Ｇｏ　Ｔｏキャンペーンなどの政策効果に加えて、新型コロナウイルスへの慣れが見込める一方で、足元での新型コロナウイルスの感染拡大、悪化基調にある雇用環境及び所得環境、業況低迷により悪化が見込まれる企業の資金繰りなどが道内景気を下押しすることが懸念される。これらのことから、道内景気は３か月前と比べてやや悪化する。
,,▲,司法書士,・例年、冬季になると不動産の売買、建物の新増改築工事が減少する傾向があり、今年は新型コロナウイルスの影響で客の動きが鈍いことから、今後の景気はやや悪くなる。
,,▲,司法書士,・収入の増加が見込めない状況にあることから、消費に慎重になることが懸念される。これから冬に向かうこともあり、今後も景気の低迷状態が続く。
,,▲,コピーサービス業（従業員）,・取引先において、新型コロナウイルスの影響がこれから出てくることを懸念していることから、今後の景気はやや悪くなる。
,,▲,その他サービス業［建設機械リース］（支店長）,・北海道において新型コロナウイルスの感染者が増加傾向にあることから、客の設備投資意欲が落ちてきている雰囲気がある。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・年末年始や冬の観光シーズンを迎えることから、観光名所が近い当地にとって、東京からの観光客が見込めるＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが追い風になる。ただ、当地においても新型コロナウイルスの感染者が徐々に増加しているため、今後の動向によっては状況が一変する懸念がある。
,,□,人材派遣会社（社員）,・求人を出している企業もまだ先行きを見通せない状況であり、少しでも売上を上乗せするべく経営に集中している。中途採用についても、即戦力の人材以外は採用を見合わせている。こうした状況から、経営が安定していないようにはとてもみえない。
,,□,求人情報誌製作会社（編集者）,・このコロナ禍のなか、客の心理的に出控え、買い控えのマインドが強まっており、そのことが飲食店や衣料品店の経営に影響を及ぼしている。そのため、今後の景気は厳しいまま変わらない。
,,□,求人情報誌製作会社（編集者）,・北海道において、新型コロナウイルスの感染者が増加傾向にあることから、今後、経済活動がある程度制限されることが懸念される。
,,□,求人情報誌製作会社（編集者）,・ワクチンの開発や普及状況にも影響されるが、これから改善に向かう業界と体力が持たずに廃業や倒産などに追い込まれる業界が二分されそうな危険な状態にある。
,,□,職業安定所（職員）,・新型コロナウイルスの影響を受けた宿泊業、飲食業などに持ち直しの傾向がみられており、有効求人数が前年を上回ってきている。
,,□,職業安定所（職員）,・これから景気が若干良くなるとみていたが、新型コロナウイルスの第３波が生じつつあり、警戒ステージがステージ２に引き上げられたことから、楽観のできない状況となっている。一定の制約が生じそうな気配があるため、今後の景気は横ばいでの推移となる。
,,□,職業安定所（職員）,・当地における新規求人数は前年比マイナス18.6％、月間有効求人数は前年比マイナス25.3％となり、共に減少している。新型コロナウイルスの感染拡大の影響で経済活動が低迷していたものの、経済活動が回復傾向に転じていることから、求人数、有効求人倍率も徐々に復調することが見込まれる。一方、一部の業種においては不安要素もある。これらのことから、当面の景気は、現在と同様の水準で推移することになる。
,,□,学校［大学］（就職担当）,・企業の景況感は大学生の新卒採用状況と直結している。企業の採用担当者と接する学生たちの様子から、今後の景気が上向きになることは期待できない。
,,▲,＊,＊
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,住関連専門店（経営者）,・この先２～３か月に納品をしなければならない受注生産品の量が増えている。
,,◎,観光型旅館（スタッフ）,・Ｇｏ　Ｔｏキャンペーンの延長次第で良くなるとみている。現状では12～１月は閑散期なので心配している。
,,○,商店街（代表者）,・３月頃までは順調に推移していたが、その後は新型コロナウイルスの影響が大きく、ほとんどのイベントや集客できる催事が中止になっている。９月からようやく少しずつ来客数が増加してきているので、今後は期待している。
,,○,一般小売店［書籍］（経営者）,・全体的にコミック、児童書、実用書の売上が相当良くなってきている。また、10万円の特別定額給付金給付以降、鍵盤楽器の売上も好調のようなので、年末年始まで好調は持続するとみている。
,,○,一般小売店［酒］（経営者）,・このまま新型コロナウイルス感染症が地域で拡大しなければ、年末に向けて感染予防の配慮はした上で、小規模ながらも宴席が増加していくのではと期待している。
,,○,コンビニ（経営者）,・コロナ禍でも客単価や買上点数は一貫して堅調に推移してきたところである。あとは客足が戻れば問題はない。最近は徐々にイベントの規制緩和も実施されてきており客足が増えつつあるのも期待できる要因である。
,,○,衣料品専門店（店長）,・新型コロナウイルス感染が爆発的に増えなければ、客は地域の商品券での来店や様々な割引要素で動いていく。大きな消費の減退がなければ、仕事や結婚式といった行事中心以外のニーズが増えてくるのではないか。そこに期待を持っている。
,,○,家電量販店（店長）,・客単価の上昇は続くとみている。
,,○,乗用車販売店（本部）,・新型車に対する客の反応も好調で、開催した小規模イベントも大盛況である。年末商戦に向けて明るい兆しが見える。
,,○,住関連専門店（経営者）,・新型コロナウイルスの感染者は減ってはいないが、客が予防を徹底しており、経済活動が少し活発化しているので、景気は少しだけ上向きになるとみている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・少しずつではあるが景気も回復している。業種にもよるが、購入意欲のあるところとそうでないところがはっきりしてきている。補助金の関係もあるかもしれないが、感染防止対策用の関連商品などはよく動いているようである。
,,○,一般レストラン（経営者）,・12月を控え、例年だと忘年会がある。３密を避けなければならないので例年と比べれば落ちるが、一番ひどい状態からは良くなるのではないかとみている。
,,○,観光型ホテル（経営者）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン利用客が今月から平日も増えてきており、今後期間中は更に増えてくると予想される。
,,○,観光型旅館（経営者）,・各種支援策も多く、一定の効果は出るとみられる。
,,○,旅行代理店（従業員）,・徐々にではあるが、新幹線及び航空機を利用した客が増えつつある。これら公共交通機関利用の客の動きが更に活発化してくるものと予想される。また、年末年始の新幹線の臨時便の運行や、航空機の減便数の減少という動きが顕在化してきていることも、マーケットに認知されつつある。
,,○,通信会社（営業担当）,・巣籠り人口が少なくなったと思われたが、テレビの視聴習慣がついたため、動画配信サービスとともに新たなテレビとネットのセット加入者が増えてくると期待できる。寒さも厳しくなり在宅時間が増えるため、解約者が減少し新規加入者が増加すると予想される。
,,○,通信会社（営業担当）,・今が底にみえる。
,,○,その他サービス［自動車整備業］（経営者）,・この調子で回復していくものと期待する。
,,○,設計事務所（経営者）,・東日本大震災からの復興が進み、現状の業務量の減少は想定内である。新型コロナウイルスの終息はまだ先でも、分からない状況への不安が和らいできていることから、やや良くなるのではないかとみている。
,,□,商店街（代表者）,・相変わらずその日暮らしという感じで、１～２か月先の予約もほとんど入ってこない。この先もほとんど変わらない見込みである。
,,□,一般小売店［医薬品］（経営者）,・これからの季節は忘年会、新年会といった宴会が行われる時期だが、今年はそういった宴会の予約が全くない。現在と全く変わらない状況が続くとみている。
,,□,一般小売店［医薬品］（経営者）,・新型コロナウイルス感染症が落ち着いた分、売上も落ち着いてはくるが、それにあわせてコロナ疲れというものがあり、当店では健康に関するものがより一層動くことが予想されるので、良い流れになるかと期待している。
,,□,一般小売店［寝具］（経営者）,・冬物商材が多少は動くとみられるが、粗利の出る布団作り、打ち返しの量は相変わらず少ない。
,,□,百貨店（売場主任）,・Ｇｏ　Ｔｏ　ＴｒａｖｅｌやＥａｔキャンペーン等の景気刺激策はあるものの、ワクチン開発等の治療法が確立されない限り、客は安心して買物や食事、趣味、娯楽といった消費行動を楽しめず、以前の水準に戻るのは難しい。
,,□,百貨店（営業担当）,・政府支援もあり盛り上がりをみせる業界も一部見受けられ、需要も喚起されやすいシーズンに入ってはいるものの、新型コロナウイルスについてはまだ予断は許さず、衣料品を中心に展開量が整わない状況下で上向きな変化が見通せない。
,,□,百貨店（経営者）,・年末年始の商戦は多少の期待感はあるが、現在まだまだ感染者数も増えており、逆に密を避けるため様々な分散化施策を打つことになるため、全体客数は減少し、売上への影響は否めない。
,,□,スーパー（経営者）,・Ｇｏ　Ｔｏキャンペーンの効果で少しずつ人の動きも出てきているが、年末にお盆同様の移動自粛心理が働くことになれば、余り期待もできない。
,,□,スーパー（店長）,・来客数の減少は続いているが、客単価が若干上がっているため、売上はさほど減少していない。今後もこのような状況が続くとみている。
,,□,スーパー（店長）,・新型コロナウイルスの影響が大きく、今後の見通しは予測し難い。
,,□,スーパー（店長）,・４～５月頃の売上は前年比110％であった。そこからみると現在はやや良い状態で、それがしばらく続くとみている。
,,□,スーパー（企画担当）,・新型コロナウイルスの影響もあって内食需要があったが、今はもう大分薄れてきている。これからも段々と薄れてくるので、食品スーパーに関しては厳しい状態である。競争状態がまた戻ってくるというようなことである。
,,□,コンビニ（経営者）,・ここ数か月は、このままの状況で推移するとみている。
,,□,コンビニ（エリア担当）,・大きな環境変化がない。
,,□,コンビニ（エリア担当）,・環境変化はない見込みである。帰省客の減少も懸念されるが来客数も目立った減少にはならない見込みである。
,,□,コンビニ（エリア担当）,・新型コロナウイルスの影響による夜間の飲食店の来客数減少が顕著であり、今後も続くことが予想される。また、コロナ禍以降のリモートワークによる流動人口の減少はまだまだ続くとみられ、今以上の持ち直しは難しいとみられる。
,,□,衣料品専門店（経営者）,・売上を伸ばすのは並大抵ではないが、新型コロナウイルス対策の衛生商品を提案し現状打破しなければと苦慮している。学生衣料のオーバーコートの販売に全力を傾注する。
,,□,衣料品専門店（経営者）,・例年以上に防寒対策を強化する動きは広がり、アウターを中心とした防寒着の売上高は安定すると予測できる。
,,□,衣料品専門店（店長）,・感染対策をしながら消費を楽しむ傾向は、ある程度の回復につながってくるが、働いている我々含め通常の営業状態に戻るまでには、まだまだ時間が掛かることが予想される。
,,□,衣料品専門店（店長）,・地域振興券、Ｇｏ　Ｔｏキャンペーンがスタートしたが、効果がどの程度売上に影響を与えるかは不明である。
,,□,衣料品専門店（総務担当）,・季節商材の需要が一時的に高まった感じがある。必需品としての購買が済めば、今後の景気が継続して上向きになるとは考えにくい。
,,□,乗用車販売店（従業員）,・主力車種がモデルチェンジに伴い販売中止になっている。さらに、サービスも前年に比べて修理台数がかなり落ち込んでいるので、２～３か月は伸びないとみている。
,,□,乗用車販売店（従業員）,・新型コロナウイルス感染者数が増えれば確実に新規客は減少するが、車検等期日満了の対象者はそのタイミングで購入になるケースもある。あとは積雪量による。
,,□,乗用車販売店（従業員）,・Ｇｏ　Ｔｏキャンペーンが始まったが、すぐに経済活動の結果が出るわけではない。また、新型コロナウイルス感染症がすぐに収まるわけではない。第２波、第３波を警戒しつつ、インフルエンザの流行を抑えつつの日々の生活となると、悪くなることはないだろうが極端に良くなることもない。
,,□,自動車備品販売店（経営者）,・例年開催している多くのイベントの中止が先々まで決定している。
,,□,その他専門店［食品］（経営者）,・新型コロナウイルス感染症の状況次第だが、このまま小康状態が続けば年内はさほど変化はないとみている。
,,□,その他専門店［靴］（従業員）,・新型コロナウイルスの終息が見通せない状況なので、何ともいえないが、コロナ禍以前の状況に戻るのには時間が掛かると見ている。インフルエンザとの同時流行も心配である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・販売量は伸びてきているが、季節的なこともあり、現状のまま推移すると予想している。
,,□,その他小売［ショッピングセンター］（統括）,・観光客を中心に来客数は増えてきているものの、それと同様に感染者数も増えてきているため、将来の不安は拭えない。
,,□,高級レストラン（経営者）,・良くなっていくようにも思えるが、今年の７月の相当良くなったときに第２波がきて全く駄目になった。先が読めないので良い回答はできない。
,,□,高級レストラン（スタッフ）,・９～10月の来客数はほぼ変わらず、数値は当面ほぼ変わらないとみている。外部環境は現状のまま進行すると予想している。
,,□,一般レストラン（経営者）,・毎年の利用がある個人客、団体客やパーティーの予約が全く入っていない状況である。年末年始の書き入れ時も今と同じような状況が続いてしまうのではないかと大変不安である。
,,□,一般レストラン（経営者）,・少しずつ客が戻ってきているが、決して景気が良くなったというわけではなく、ただ、我慢ができなくて出てきているという状況だとみている。当地でもクラスターが出始めているので、その状況によってはまた景気が悪化するかもしれない。
,,□,一般レストラン（経営者）,・今年は年末の忘年会が見込めそうにない。多少はあるだろうが大規模な宴会は無理だと予想している。かといってフリーでの来店も新型コロナウイルスのお陰で期待薄である。前年比で50％いけるかどうかまで落ち込みそうである。
,,□,旅行代理店（従業員）,・新型コロナウイルス感染症の影響があり変わらない。
,,□,旅行代理店（従業員）,・Ｇｏ　Ｔｏキャンペーンの更なる効果を期待してはいるが、ここに来て東北域内での新型コロナウイルス感染のクラスターが増加しており、そのたびに変更、取消しを余儀なくされており、予断を許さない状況である。
