,,○,高級レストラン（スタッフ）,・緊急事態宣言の解除によって、経済活動が再開されるようになるため、今後の景気はやや良くなる。ワクチン接種率が向上していることもプラスである。
,,○,観光型ホテル（スタッフ）,・９月一杯で緊急事態宣言が解除される見通しにより、ビジネス目的の個人旅行、教育旅行の問合せが入るようになったことから、今後の景気はやや良くなる。
,,○,旅行代理店（従業員）,・今はどん底の状態であるが、景気回復に向けた施策が動き始めていることから、今後の景気は今よりも良くなると期待している。
,,○,旅行代理店（従業員）,・少なくとも今よりは景気が上向きになると期待している。
,,○,旅行代理店（従業員）,・ワクチン接種率が上がり、ウィズコロナ対策が進んでいくことで、今後の旅行需要が増えると期待している。
,,○,タクシー運転手,・緊急事態宣言が解除され、10月１日からアルコールの提供自粛要請も緩和されるため、人出が徐々に戻り、タクシーの利用も増えていくと期待している。
,,○,タクシー運転手,・９月一杯で緊急事態措置が解除され、飲食店の酒類提供に係る規制が緩和されることで、移動を伴うサービスの注文が増えてくると期待している。
,,○,タクシー運転手,・緊急事態宣言が解除されるため、今後の景気はやや良くなる。
,,○,タクシー運転手,・９月が景気の底とみている。新規感染者数が減りつつあり、ワクチン接種率についても、10月末には70％が２回接種を終了する見通しであることから、今後の景気はやや良くなる。新政権の経済対策にも期待している。
,,○,通信会社（企画担当）,・秋の話題の端末について、客からの引き合いが都市部で多くみられることから、旧端末との価格バランス次第で契約者数を伸ばせる余地がある。端末の在庫次第の面はあるが、今後の景気はやや良くなる。
,,○,観光名所（従業員）,・５～６月、８～９月と緊急事態宣言が続いたことで、修学旅行や各種団体の旅行が先延ばしになっており、それが11～12月に集中し、すごい件数となっている。また、個人客からも旅行を待ちかねているとの声もたくさん聞いている。これらのことから、これまでのリバウンド効果で当施設はもちろん、域内経済の活性化が期待できる。
,,○,美容室（経営者）,・明らかに人の動きが活性化してきていることから、新型コロナウイルスの感染状況が現在と変わらなければ、売上が本来の水準まで回復すると見込んでいる。
,,○,住宅販売会社（経営者）,・ワクチン接種が進むことを期待している。また、新型コロナウイルスの治療薬も年内に完成することになれば、ムードが改善することになり、景気も少しずつ良くなる。
,,□,商店街（代表者）,・新型コロナウイルスの感染状況にもよるが、石油価格が高止まりしている状態が続いていることから、地域住民が出控えに徹することが懸念される。元々、当地を訪れるビジネス客や観光客の少ない時期でもあるため、売上のプラスαも期待できない。
,,□,スーパー（店長）,・今後も新型コロナウイルスの感染状況によって、乱高下を繰り返すことが見込まれる。
,,□,スーパー（店長）,・１か月半に及ぶ緊急事態宣言が解除されること、ワクチン接種が進んでいることから、現状よりも景気は良くなる。ただし、何らかの消費刺激策がなければ良くても前年並みだと見込まれる。
,,□,スーパー（従業員）,・９月一杯で緊急事態宣言が解除される見通しだが、食品小売業に好影響はないとみられる。ワクチン接種が進み、年内で感染が終息すれば消費動向も変化すると期待している。
,,□,乗用車販売店（従業員）,・緊急事態宣言が解除されることから、今後の景気は回復傾向になるとみられるが、新車の減産がまだ続きそうなため、売上につながらないことが懸念される。
,,□,その他専門店［医薬品］（経営者）,・マスク生活はしばらく変わらないとみられるため、マスク着用による内面的な疲労、ストレスの影響がこれから現れることが懸念される。そうなれば、地道に個々の客と相談していくことになる。
,,□,その他専門店［造花］（店長）,・新型コロナウイルスへの明確な対策がないため、今後も景気は変わらない。
,,□,高級レストラン（経営者）,・ワクチン接種が進んでいること、新規感染者数が減ってきていることから、今後の景気が上向きになることを期待しているが、今後第６波が発生し新規感染者数が再び増えることになれば、年末に向けて景気が上向くかどうかは不透明である。このままワクチン接種が進み、治療薬なども出てくれば、景気が上向きになるとみているが、今の状態では予測が付かない。
,,□,旅行代理店（従業員）,・緊急事態宣言の解除に伴って、今後、観光業向けの景気回復策が出されるとみているが、10月には間に合わない。11～１月は観光閑散期に当たるため、それ以降の冬季観光まで回復は期待できない。
,,□,タクシー運転手,・現状からは今後の景気がどうなるか分からないというのが実感である。緊急事態宣言が解除された後にリバウンドが生じ、再び緊急事態宣言が発出されれば、先の見えない状況が続くことになると懸念している。ワクチンの効果などで新規感染者数がある程度減少しているとはいえ、まだまだこの冬に向かって心配なところがある。
,,□,観光名所（職員）,・緊急事態宣言の発出に伴って正常な営業ができていないため、引き続き低調な業績となっている。ワクチン接種や抗体カクテル療法が浸透してきていること、徐々に感染者数や重症者数、病床数が落ち着きをみせ始めていることから、適切な時期での経済活動の再開を期待している。
,,□,美容室（経営者）,・新型コロナウイルスの感染状況の落ち着き具合から、景気が良い方向に転じてほしいとの希望はあるが、今後も景気はそれほど変わらないとみている。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・新型コロナウイルスの感染拡大に歯止めが掛かっているものの、今後、厳冬季に突入することから、観光客は減少するとみられる。
,,▲,スーパー（店長）,・食材などの値上げラッシュと緊急事態宣言の解除に伴って、今後、内食需要が厳しくなることが懸念される。
,,▲,スーパー（店長）,・経済面で新型コロナウイルスの影響が出てくることが懸念される。
,,▲,スーパー（企画担当）,・緊急事態宣言が解除され、まん延防止等重点措置も適用されなかった場合、外食や百貨店でいわゆるリベンジ消費が生じることが見込まれることから、食品スーパーとしては売上が落ち着くことを懸念している。また、第６波による感染拡大も懸念されているなかでは先行きを見通すのが難しい。
,,▲,スーパー（役員）,・東南アジアでの新型コロナウイルスの感染拡大、コンテナ運賃の値上がりなどにより、年末に向けて食品の値上げが増え、客の節約志向が一層強まることが懸念される。
,,▲,乗用車販売店（従業員）,・10～12月はタイヤ交換の時期となるため、一定の需要を見込めるが、車販売の落ち込む時期でもあるため、景気はやや悪くなる。ただ、１月になれば盛り返しが期待できる。
,,▲,乗用車販売店（従業員）,・海外での新型コロナウイルスの感染拡大によって、車両の生産が大きな影響を受けており、売上の見込めない状況となっている。また、冬季ボーナスにも影響が生じることが懸念されるため、今後の消費は控えられるようになる。
,,▲,高級レストラン（スタッフ）,・現状から、年内は昼食がメインで夕食は予約コースだけの営業を想定していることから、当店の景気はやや悪くなる。ただ、衆議院選挙が終わり、何らかの経済対策が行われることになれば、景気が良くなるのではないかとささやかに期待している。
,,▲,観光型ホテル（経営者）,・これからの２～３か月間、北海道では冬季の観光シーズンが始まるまでの閑散期となるため、緊急事態宣言が解除されても当面は同じような状況か一層の悪化で推移することになる。
,,▲,住宅販売会社（経営者）,・コロナ禍の影響で経済的に損なわれた部分が回復するまで相当な時間を要するとみられることから、客の所得が元どおりに回復するのは当分先のことになる。また、分譲マンションの建築コストが高止まりしており、今後も価格が下がらないとみられるため、市場のボリュームゾーンに位置する需要層の多くがマンションを購入できない状況が続くことになる。こうした需要と供給のミスマッチが新型コロナウイルスの影響で一段と拡大していることが問題となっている。
,,×,商店街（代表者）,・コロナ禍の影響が続くなか、これからオフシーズンを迎えることから、今後の景気はやや悪くなる。
,,×,衣料品専門店（店長）,・前年に商材を販売できていない分、今年の仕入れをできておらず、苦しい経営状況が続いている。そのため、今後の景気は一層悪化することが懸念される。
,,×,乗用車販売店（経営者）,・現在の車の需給バランスが崩れている状況が年度内は続きそうなこと、地場産業の低迷が続くとみられることから、今後の景気は悪化傾向が続く。
,,×,高級レストラン（スタッフ）,・前年はＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンによって人の往来が増え、来客数も好調に推移したが、今年は緊急事態宣言が解除されたとしても、何らかの規制が行われるとみられることから、景気がすぐに回復するとは考えにくい。また、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンについても、制度内容の変更やワクチン接種済み者への特典付与など、未確定事項も多いことから、効果が不透明である。
,,×,スナック（経営者）,・緊急事態宣言が解除されたとしても、景気がすぐに回復するとは考えられない。
,,×,タクシー運転手,・新型コロナウイルスの第５波が収束したとしても、第６波が必ず訪れると国民はみていることから、今後の景気は悪くなる。新型コロナウイルスの影響で業績を伸ばしている企業もみられるが、業績が悪化している企業の影響がいずれ業種全体に波及することになるため、国内の景況感を押し下げることになる。
,,×,美容室（経営者）,・経済を回そうとすると新規感染者数が増え、感染を抑えようとすると経済が止まってしまう負のスパイラルが今後しばらく続く。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・ワクチン接種率の向上と新規感染者数の着実な減少によって、新型コロナウイルスの一定の終息を織り込んだ経済的な動きが活発化していることから、この先の景気は現状よりも改善することになる。
,,○,金融業（従業員）,・道内の新型コロナウイルス新規感染者数は漸減し、緊急事態宣言の解除が見通せる水準まできている。これに伴って人の動きも活発化していることから、先行きの道内景気はコロナ禍の終息と合わせて回復することになる。そのため、今後の道内景気はやや良くなる。
,,○,司法書士,・９月一杯で緊急事態宣言が解除され、宣言中の制約がある程度緩和されるようだが、依然として感染を心配する状況が続くことから、人の行動が新型コロナウイルス発生以前に戻ることはない。今後については国民へのワクチン接種が重要な要素となり、年末まで感染が拡大しなければ、景気も回復することになる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・緊急事態宣言が解除されたことから、今後、経済活動が本格化すると期待している。ただし、新たな新型コロナウイルス変異株がまん延する可能性は否定できない。
,,○,その他サービス業［建設機械リース］（支店長）,・緊急事態宣言解除後に、設備投資意欲が向上することを期待している。
,,○,その他非製造業［鋼材卸売］（従業員）,・冬にかけて仕事量が増えると見込んでいるとの話をよく聞くため、今後の景気はやや良くなる。ただ、実際に企業の活動が盛況になるのは年度末頃とみている。
,,□,食料品製造業（従業員）,・この先も、現在とほぼ変わらない売上しか見込めていないことから、今後も景気は変わらない。
,,□,建設業（経営者）,・これから工事の最盛期を迎えることになるが、例年のように人手が不足している。特に運転手が足りない。また、石油、木材、鉄関係の資材価格が高止まりしている。緊急事態宣言が解除されることで、街中の景気とマインドが早々に持ち直すことを期待している。
,,□,建設業（従業員）,・今年度の民間による案件が激減していることから、年度後半に向けて景気が上向くことは考えにくい。
,,□,建設業（役員）,・緊急事態宣言が解除され、ワクチン接種が進んだとしても、年内一杯は行動制限緩和に伴う経済活動の急回復を期待することは難しい。そのため、今年度の事業計画達成を見通せない状況は変わらない。
,,□,輸送業（支店長）,・緊急事態宣言の解除後は緩やかに景況感が回復するとみられるが、例年冬場は売上が落ち込む傾向にあるため、プラスとマイナスが相殺し、当社全体の景況感は変わらない。
,,□,司法書士,・首都圏などでの緊急事態宣言の発出により、旅行関連を中心に景況感が大きく落ち込んでいるとみられたが、お盆時期や９月の大型連休などの周辺観光地での人出をみる限り、団体旅行こそ少ないものの、仲間内や家族単位での旅行者を多く見掛けるなど、余り自粛しているように感じられない。景気は良くもないが、極端に悪くもない状況が続いていることから、今後もこうした状況は変わらない。
,,▲,食料品製造業（従業員）,・商品価格の改定から１年が経過しても、販売量の減少が続いていることから、今後の景気はやや悪くなる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・緊急事態宣言が解除されたが、今後すぐにシステム投資が活発になるとは考えられないことから、今後の景気はやや悪くなる。
,,×,－,－
"雇用
関連

(北海道)",,◎,求人情報誌製作会社（編集者）,・この先の景況感は大きく変化しそうだ。これから年末にかけて、これまで控えられていた需要がはき出されることを期待している。緊急事態宣言の解除に伴って、飲食店や宿泊などにも動きが出てきている。新型コロナウイルスの影響を大きく受けた業界が立ち直れば、景気回復は早いかもしれない。
,,○,求人情報誌製作会社（編集者）,・緊急事態宣言の解除に伴って人流が活性化することが見込まれることから、飲食などを中心に景気回復に向けた期待感が強まることになる。
,,○,求人情報誌製作会社（編集者）,・９月一杯で緊急事態宣言が解除される見通しのため、業種を問わず人材募集のニーズが高まることになる。ただし、消費者の生活様式が変わってきていることから、コロナ禍前の水準に戻るまでにはそれなりの期間が必要になる。
,,○,求人情報誌製作会社（編集者）,・緊急事態宣言が解除されることで、経済活動が活性化するとみられるため、今後の景気はやや良くなる。
,,□,人材派遣会社（社員）,・今後については、コロナ禍の影響が回復に転じるのかを見極める時期となる。回復に向かうのであれば企業活動にも動きが出てくることになり、若干景気が上向きになることが期待できる。
,,□,職業安定所（職員）,・緊急事態宣言が解除される見通しであるが、これから冬に向けて観光が下火になる時期であるため、業績が悪化する企業も出てくるのではないかと懸念している。景気が上向きになるイメージを余り持てないため、今後の景気は大きくは変わらない。
,,□,職業安定所（職員）,・当地における新規求人数は前年から7.5％の増加となり、新規求職者数は前年から11.7％の増加となったが、新型コロナウイルス以前の前々年と比較すると、新規求人数は20.4％の減少、新規求職者数は3.3％の減少となっている。また、８月の有効求人倍率は0.83倍であり、前月から0.02ポイントの低下となっていることから、当面は現在の水準のまま推移することが見込まれる。一方、新型コロナウイルスの影響が長期化するなか、需要が低迷する一部の業種において不安定な動きが継続しており、尚予断を許さない状況にある。
,,□,職業安定所（職員）,・当地における新型コロナウイルス新規感染者数は多くないものの、雇用調整助成金の申請が増えてきているなど、依然として影響がみられることから、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・新型コロナウイルスの第６波を念頭に置いている業界が多いとみられることから、冬季の感染状況がはっきりするまで景気は変わらない。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,・前年は秋からのＧｏ　Ｔｏキャンペーンなどで経済活動が一気に盛り上がり、11月末くらいまでそこそこ良かった。ここ数か月続く経済の落ち込みをみると、人々の心理状況が再び経済活動を盛り上げる方向に向かっているのではないかと予測され、前年のそこそこ良かった状態まで回復してくるのではと期待している。
,,◎,観光型旅館（スタッフ）,・新規感染者数の大幅な減少により、緊急事態宣言は９月末で全面解除される。また、ワクチン接種も進んでいるので、景気は良くなる。
,,○,商店街（代表者）,・新型コロナウイルス新規感染者数の減少が予想される。
,,○,商店街（代表者）,・緊急事態宣言、まん延防止等重点措置が解除されるため、人流増加が予想される。
,,○,一般小売店［書籍］（経営者）,・消費マインドは、現在のワクチン接種状況や経済対策に加え、総選挙もあり、大変不透明である。しかし、気持ち的には良くなっていくのではないかとみている。
,,○,一般小売店［寝具］（経営者）,・新型コロナウイルスの感染が落ち着いてきて、客との対面がしやすくなると、商品を薦めやすくなり、売上につながりやすくなる。
,,○,百貨店（売場主任）,・ワクチン効果も見え始めており、今後の景気刺激策への期待もある。まだ予断を許さないが、回復に向かうものとみている。
,,○,百貨店（営業担当）,・感染状況によるものの、ワクチン接種は確実に進んでおり活動への安心感が生まれていることと、政府の経済支援による下支えにより、購買動向への期待が持てる。
,,○,百貨店（買付担当）,・ようやくワクチン接種が加速し、幅広い年代で接種が可能になった。11月には２回目がほぼ打ち終わるとみられ、ウィズコロナ生活も新しいステージに移っていくと考える。自粛中心の生活スタイルから、行動範囲や購買動向等に変化が出ることを期待したい。
,,○,百貨店（経営者）,・緊急事態宣言の解除後は少しずつ来客数も増えてきているが、宣言前の流れには戻っていない。来月からは客の動員施策を前年以上に連打し、消費喚起に結び付けていく。期待する流れまではしばらく時間が掛かりそうである。
,,○,スーパー（経営者）,・ワクチン接種が進み、かかっても重症化しにくいことで気分的に緩くなり、年末に向けて景気は上向いてくると予想している。
,,○,コンビニ（経営者）,・買上点数や単価は横ばい状態で推移しているので、来月からの規制解除又は緩和で繁華街に人出が戻れば、当店の立地上、多少なりとも景気は上向くのではないかとみている。
,,○,コンビニ（経営者）,・ワクチン接種が進んでいることと新規感染者数の減少に伴い、まん延防止等重点措置も解除されるため、人の動きが活発になるとみている。
,,○,コンビニ（店長）,・緊急事態宣言も全国的に完全に解除になるということで、人流も増え、飲食店街や土日の客足も大分戻ってくることが予想される。今より悪くなることはない。期待している。
,,○,衣料品専門店（経営者）,・新型コロナウイルスによる行動制限が緩和されて落ち着いてくれば、動き出す気分になり外出時の洋服の購買意欲につながるとみている。
,,○,衣料品専門店（経営者）,・ワクチン接種の進行が今までより早くなることによって、徐々に景気回復していくと予測する。
,,○,衣料品専門店（店長）,・新型コロナウイルス新規感染者数が落ち着き、ウィズコロナなど新たな取組が打ち出されれば、少しずつ消費者の動きが戻ってきて回復につながってくるとみている。
,,○,住関連専門店（経営者）,・ワクチン接種もかなり進んでおり、経済活動の制限も解除されるので、経済が活発化し景気も徐々に上向きになるとみている。
,,○,その他専門店［酒］（経営者）,・コロナ禍の緊急事態関連や地元の選挙も終わり、飲食店がやや持ち直すのではないかとみているが、各地で再開できない店がかなり出ると予想される。元に戻ることはないとみられるので、過大な期待はできない。
,,○,その他専門店［食品］（経営者）,・今月で宣言解除の方針とのことなので、少し来客数が回復するとみている。しかし、年明けには新規感染者数の増加で再び来客数が減っていくのだろう。あと１～２年はこの繰り返しではないだろうか。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・当地には緊急事態宣言もまん延防止等重点措置も出ていないが、真面目な気質の人々ばかりなので外には出ない人が多い。来月に全て解除になったとしても恐らくは今までどおりの生活を続けるとみられるが、ほんの少しでも人流が戻り経済活性化の兆しでもあればと期待している。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・９月後半より販売量に持ち直しの兆しがある。ワクチン接種率の向上と規制緩和によって行楽などが増加することが予想される。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・ワクチン接種の進展やまん延防止等重点措置の解除などにより、消費者の動きが活発になるとみている。
,,○,その他小売［ショッピングセンター］（統括）,・ワクチン接種が進み、感染拡大のリスクが減ることによって、消費購買意欲も前向きになってくることが予想される。多少のリバウンド消費にも期待している。
,,○,一般レストラン（経営者）,・願望に近いが、ワクチン接種が効果を出し始めているということと、感染が収まってくるということで、今よりは少し客が来てくれるのではないかと期待している。ただ、リバウンドがくればまたそれもどうなるかという心配もある。
,,○,一般レストラン（経営者）,・まん延防止等重点措置の適用が９月末で終わる。現在休業しているので、10～12月はやや良くなるとみている。ただ、コロナ禍以前のような状況に戻るにはまだかなり時間が掛かるとみている。
,,○,一般レストラン（経営者）,・来月から通常営業ができるということに関しては良くなる。しかし、当店は会社関係の客が多く、会社からは余り出るなといわれているようなので、なかなか飲食につながらないのではないかとみている。第６波の危険性もあり、客がすんなり外に出て飲食できるようになるには、まだまだ厳しい状況が続くとみている。
,,○,観光型ホテル（スタッフ）,・県をまたいでの旅行が活発になりそうなので、多少の集客は望めるとみている。
,,○,観光型ホテル（スタッフ）,・冬になり再び新規感染者数が増えない限りは、国や自治体の施策が始まり、経済活動が活発化するのではないか。
,,○,観光型旅館（経営者）,・ワクチン接種、緊急事態宣言の解除、新規感染者数の減少と条件は好転してきたので、これからの行楽シーズンに期待したいところである。第６波の懸念もあり大きく好転とはいかないが、今よりは良くなるとみている。
,,○,旅行代理店（従業員）,・新型コロナウイルス新規感染者数が減少傾向にあることやワクチン接種が進んだことで、客の意識も緊急事態宣言やまん延防止等重点措置の解除による移動の規制解除を想定した期待感を持つように変化し、予約状況も個人旅行を中心に緩やかな回復傾向がみられる。
,,○,旅行代理店（従業員）,・ワクチン接種が進み、Ｇｏ　Ｔｏキャンペーン事業又は県民割が復活すればやや良くなるとみている。
,,○,旅行代理店（従業員）,・時間を要するとみられるＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンや県単位での地域観光事業支援を再開することと、行動規制が徐々に緩和されていくことを願いたい。
,,○,タクシー運転手,・最近、市内において観光客を多く目にする。今月末をもってまん延防止等重点措置が解除されることから、旅行を我慢していた関東及び関西方面の人たちが、大手を振って観光に来るとみている。よって、景気は徐々に良くなっていく。
,,○,通信会社（営業担当）,・緊急事態宣言の繰り返しで自粛生活が定着したためか、自宅でのＷｉ－Ｆｉ利用者が徐々に増えてきている。テレビをインターネットに接続して利用している人も増えてきているので、年末に向けて通信サービスの契約が増加していくと期待している。
,,○,通信会社（営業担当）,・緊急事態宣言やまん延防止等重点措置も解除され、ワクチン接種率も上がっていることから、人が動きやすくなる。
,,○,テーマパーク（職員）,・緊急事態宣言解除や県民割などにより、来客数の増加に期待ができる。
,,○,観光名所（職員）,・振り客も微増から１けた上がったような増加率になっている。また、一般業者扱いの団体客も予約が埋まりつつあり、かなり増加の傾向にある。このままでいけば、ここ３か月よりも更に景気が回復するのではないかとみている。
,,○,美容室（経営者）,・当県の新規感染者数の減少に伴い、来客数のマイナスは変わらないがマイナス幅が小さくなるような兆候がみられる。まん延防止等重点措置の終了やワクチン接種率の向上により、僅かなりとも戻ってくるとみている。前年並みに近いところまでいってほしいと願っている。
,,○,その他サービス［自動車整備業］（経営者）,・緊急事態宣言の解除により人々の気持ちが前向きの明るい気持ちに転換することを期待している。
,,□,商店街（代表者）,・新型コロナウイルスの影響は小さくなるが景気の回復は一部にとどまるとみている。
,,□,一般小売店［医薬品］（経営者）,・今のところワクチン接種が進んでいるが、新型コロナウイルス変異株により感染が再拡大したら、今の状態とほとんど変わらないくらい悪い状態が続くのではないかと考えている。
,,□,一般小売店［医薬品］（経営者）,・県内の需要は今とそう変わらないとみている。県外から人が来れば需要もその分増えるので、交流がなければこの先も余り変わらない。
,,□,一般小売店［酒］（経営者）,・新型コロナウイルス新規感染者数がようやく減少傾向となり、ワクチン接種も再開し進んでいるが、今の状況がすぐに良い方向に向くとは考えにくい。
,,□,スーパー（経営者）,・10月はワクチン接種も更に進み感染者数も減少し、社会活動、経済活動等制限解除も徐々に進む。経済対策等も検討されているようなので、第６波が発生しなければ、企業や事業所の活動も正常に戻ると期待したい。ただ、国内経済の対策効果には期待しているが、海外との交易の正常化には時間を要するようなので、景気の浮揚にも消費拡大にももうしばらく時間が掛かるとみている。
,,□,スーパー（店長）,・相変わらず来客数の減少が続いており、それに伴い売上も落ちている。この状態はまだまだ続きそうである。
,,□,スーパー（店長）,・ワクチン接種率の向上に合わせて、行動制限の緩和も出てきている。今後再び新型コロナウイルス新規感染者数が増加するのか、このまま安定するのかによって受ける影響も変わるが、新型コロナウイルスの状勢は予測が付かないので、現状と変わらないと考える。
,,□,スーパー（企画担当）,・新型コロナウイルスはまだまだ収束しそうにないので、緊急事態宣言が解除されたとしても、年内は今のままで続きそうである。食品小売業界に関しては、前年からある程度高い水準で推移している。
,,□,スーパー（営業担当）,・まん延防止等重点措置が解除され客の行動が多少活発になるかもしれないが、コロナ禍における収入減少の影響で経済は厳しく、買物は更に慎重になる。衝動買いはなく、今後も現状からの変化はないとみている。
,,□,コンビニ（経営者）,・このまま新型コロナウイルス新規感染者数が減っていき、ふだんの生活に戻っていけば人の流れも戻ってくるとみており、景気が少しずつ良くなっていく可能性もある。しかし、今のところはなかなか人の流れが戻ってこないので、しばらくは現在と変わらない状況が続くのではないかとみている。
,,□,コンビニ（経営者）,・ワクチンの接種率が８割程度まで進み、そこから数か月過ぎるまでは景気の回復は期待できないとみられる。
,,□,コンビニ（エリア担当）,・秋の行楽需要は新型コロナウイルス収束が不透明で見込めない。年末商戦も前年同様の動きになるとみている。
,,□,コンビニ（エリア担当）,・今後の新型コロナウイルスの感染状況にもよるが、県外移動や旅行等を大きく促進していかないと、景気の改善は進まないとみている。
,,□,衣料品専門店（経営者）,・ワクチン接種が順調に進み、早急に緊急事態宣言が解除されて元の生活に戻れる日を期待している。人出の回復を願っている。
,,□,衣料品専門店（総務担当）,・新型コロナウイルス収束のめどが立たないうちは回復は見込めない。
,,□,家電量販店（店長）,・前年同様、新型コロナウイルスの感染拡大の危険性があり、上向く可能性は低い。
,,□,家電量販店（従業員）,・現状、購入に向かうようなイベントがなく、年末に向けて買い控えの傾向が予測される。
,,□,乗用車販売店（従業員）,・半導体の不足により新車の販売がなかなか伸びない。今後も半導体不足は解消しそうにない。
,,□,乗用車販売店（従業員）,・国外で生産している部品が通常どおり生産されても、現状、新車の納期遅れが生じているので、数か月で回復する見込みは薄い。
,,□,乗用車販売店（従業員）,・車両販売会社としては余り明るい材料はない。新型コロナウイルスや半導体問題はまだまだ解決しそうにない。新車の販売台数は現状維持も厳しい。その他でカバーするとしてもトータルでみると現状維持になるとみている。
,,□,乗用車販売店（店長）,・しばらくのあいだ生産調整が改善される見込みはないため、収益的にも我慢が続くとみられる。
