,,○,高級レストラン（スタッフ）,・新型コロナウイルスの感染再拡大は心配だが、ＳＮＳで地方客が当地域の飲食店を訪れる投稿も目立つようになってきていることから、以前と比べて、今後への期待が高まりつつある。ただ、期待していた東京オリンピックのマラソン開催の効果については、外国人の観客受入がゼロ、国内客が半減となるようであり、残念である。また、大会期間中、当店のシェフが中心市街地で実演を行う予定だが、集客や収益につながることは望みにくい。
,,○,観光型ホテル（スタッフ）,・国内からの個人旅行が少しずつ回復している。催行は不確定だが、コンサートに関連した宿泊予約も入り始めている。
,,○,旅行代理店（従業員）,・ワクチンの接種開始や東京オリンピック開催などによって、客の雰囲気が変わってくることが期待できるため、今後の景気はやや良くなる。
,,○,通信会社（企画担当）,・ワクチンの普及など、新型コロナウイルスの感染対策が進むことで、街中への人出が回復することが期待でき、それに伴って店舗への来客数も増加することになる。
,,○,美容室（経営者）,・新型コロナウイルスの感染状況について、現在のような状態で推移するのであれば、今後は来客数、売上がかなり増加すると期待できる。再度の自粛要請などが出ないことを願うばかりである。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,・ワクチンの接種状況次第であるが、今後、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの施策が行われることで、輸送量が徐々に増加することになる。
,,□,商店街（代表者）,・新型コロナウイルスについて、感染再拡大の懸念があることから、今後も景気は変わらない。
,,□,商店街（代表者）,・このまま現在の好調な状況が続くことを期待している。
,,□,百貨店（役員）,・新型コロナウイルスの影響で一進一退の状況が続いているため、景気の先行きについては不明瞭な状態にある。
,,□,スーパー（店長）,・前年は新型コロナウイルスの感染状況について、終息傾向がみえていた時期であったため、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどでの後押しがあった。今年は東京オリンピックが開催されるまで回復基調にはならないと見込まれるため、今後も景気は変わらない。
,,□,スーパー（企画担当）,・新型コロナウイルスのワクチン接種の計画遅れや感染者数のリバウンド傾向などから、消費マインドの先行きがなかなか見通せない。
,,□,コンビニ（エリア担当）,・新型コロナウイルスの終息が見通せないため、今後も景気は変わらない。
,,□,家電量販店（経営者）,・空気清浄機やエアコンを中心としたウイルス対策商材が前年を大きく上回る売上となっている。家電品については、個人需要が伸び悩んでいる一方で、法人需要が旺盛である。これらのことから、今後の景気はやや良くなる。
,,□,家電量販店（店員）,・今後については春の季節需要を期待している。
,,□,乗用車販売店（従業員）,・北海道の場合、暖かくなるにつれて、来客数が増える傾向があるため、これから成約が増えてくることが期待できる。一方、新型コロナウイルスの感染状況について、感染者数が増えてきている地域もあるが、北海道はそこまで増えてきているわけではないことから、今後は悪くても３月並みの水準を保つことができると見込んでいる。
,,□,乗用車販売店（従業員）,・期末手当が前年よりも減っており、同様の企業が周りに多いとみられる。４月のベースアップ交渉も思うようには進まないことが見込まれるため、今後は現状維持での推移となる。
,,□,乗用車販売店（従業員）,・新型コロナウイルスの感染状況にもよるが、先行きが見えない状況ではなくなってきていることで、今まで抑えていた消費も元に戻りつつあることから、今後の景気はやや良くなる。
,,□,その他専門店［造花］（店長）,・３月の前年比はプラスとなる見込みだが、前年の落ち込み幅が大きかったため、参考にはならない。今後についても動向は不透明である。
,,□,高級レストラン（経営者）,・東京などの緊急事態宣言が解除されたことから、少しは観光客が訪れるようになると期待できる。また、春を迎えて暖かくなることで、人出が増えてくることも期待できる。これらのことから、今までよりも多少は景気が良くなる。ただ、第４波で感染者数のリバウンドが懸念されているなか、北海道による札幌との往来自粛要請が出されており、当地においても感染者数がいつ増加してもおかしくないため、先行きの見通しが立たないというのが正直なところである。
,,□,観光型ホテル（経営者）,・北海道独自の観光キャンペーンなども開始されつつあるが、域内での需要喚起にとどまるため、今後２～３か月は集客の低迷が続くと見込まれる。
,,□,旅行代理店（従業員）,・景気が良くなるような兆しが見当たらない。
,,□,旅行代理店（従業員）,・新型コロナウイルスの感染状況によって景気は大きく変動することになる。ここ数か月、同じような状況が続いていることから、景気が大きく改善するとは考えにくく、悪い状況のまま変わらずに推移する。事務所の要員も新型コロナウイルスの影響で2021年度は大幅削減となる。
,,□,旅行代理店（従業員）,・新型コロナウイルスの感染者数を完全に抑え込まない限り、旅行需要は戻らない。ワクチン接種が進まないと感染者数は減らないとみられるが、２～３か月後はまだ限られた人のみのワクチン接種にとどまり、全ての国民に行き渡っていないことが見込まれる。変異種ウイルスによる感染者数が増加していることもマイナスである。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開していれば、少しは景気が良くなるだろうが、感染者数が減っていないと効果は余り期待できない。
,,□,観光名所（職員）,・北海道による集中対策期間が終了し、首都圏の緊急事態宣言も解除されたが、来客数は引き続き低調に推移している。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開やワクチンの浸透など、人の動きが戻るきっかけがない限り、今後も厳しい状況が続く。
,,□,美容室（経営者）,・新型コロナウイルスの特効薬などが完成しない限り、今と同様の状態が続く。
,,▲,商店街（代表者）,・コロナ疲れで客の諦めムードが強まっていることから、今後の景気はやや悪くなる。
,,▲,商店街（代表者）,・国による緊急事態宣言が解除されたことで、観光客が回復すると期待していたが、再度の感染拡大により望みが絶たれた。期待していた東京オリンピックも観客受入に制限が掛かったことから、観光業界復活のめどが立たず、途方に暮れている。観光業界の経営環境は限界を超えており、早く手を打たないと存続が危ぶまれる状況にある。
,,▲,スーパー（役員）,・新型コロナウイルスの第４波に対する警戒が強まっているなか、多くの業態で業績が悪くなっていることで客の消費意欲が低下している。それが買上点数の減少に現れている。ワクチン接種も当初の予定と比べて相当遅れそうなため、先行きについては不透明な状況にある。
,,▲,スーパー（従業員）,・外食産業、観光産業の回復が遅れていることから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（従業員）,・新年度になってこれからという時期だが、当業界では最盛期が過ぎ、若干景気が下向きになる時期であることから、今後の景気はやや悪くなる。
,,▲,自動車備品販売店（店長）,・緊急事態宣言の解除後にまん延防止等重点措置が要請されるなど、不安定な状況が続いていることから、今後の消費動向は縮小することになる。景気回復のためには、これまでにない対策を考案し、実行していくことが求められる。
,,▲,その他専門店［医薬品］（経営者）,・現状は真の不景気が襲ってきた状況にある。新型コロナウイルスによる健康不安が完全になくならない限り、今後の景気は厳しくなる。
,,▲,高級レストラン（スタッフ）,・緊急事態宣言が解除されたことにより、感染が再び広がることが見込まれるため、今後の景気回復は見込めない。
,,▲,高級レストラン（スタッフ）,・観光客がメインの客層となるため、首都圏での緊急事態宣言が延長されたことで来客数の動きが鈍化している。前月と比べればやや増加しているが、全体的には厳しい状況が続いている。春先は異動の時期でもあるため、需要が高まることを期待したいが、新型コロナウイルスの感染拡大が収まらない限り、今後も大きな伸びは見込めない。
,,▲,スナック（経営者）,・営業を再開したが、新型コロナウイルスの感染状況が落ち着くまで、景気が上向くことは期待できない。頑張って営業していくしかない。
,,▲,タクシー運転手,・ここに来て新型コロナウイルスの感染者数が増加してきていることから、政府や自治体の対策内容によっては来客数に影響が生じることが懸念される。そのため、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・新型コロナウイルス禍のなか、まだまだ厳しい状況が続いている。感染者数のリバウンドなども懸念されているため、今後の景気は現状よりもやや厳しくなる。ワクチン接種の進み具合によって状況は変わってくるが、景気が回復するまでは相当な時間を要することになる。
,,▲,タクシー運転手,・歓送迎会などの自粛ムードがみられるなど、タクシーの稼働が上向いてこない状況にある。医療従事者へのワクチン接種が始まったが、全ての国民にまでワクチンが行き渡るのは、まだまだ先になることから、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・新型コロナウイルスについて先行きへの見通しが立たないこと、為替が円安傾向にあることなどから、若干物価がインフレ気味となってきている。コンテナ貨物の物流費用なども値上がり傾向にあり、国内市場にとっては余り良くない傾向が現れてきている。
,,▲,住宅販売会社（経営者）,・新型コロナウイルスの影響で経済環境が悪化しているにもかかわらず、建築単価は下がっておらず、分譲マンションの販売価額も高止まりしたままである。そのため、分譲マンション市場における需要と供給のミスマッチはしばらく続く。
,,×,商店街（代表者）,・新型コロナウイルス対策として中途半端な自粛要請などが行われているが、感染者数や新型コロナウイルスの正確な特徴、ＰＣＲ検査の正確さ、従来のインフルエンザとの比較など、科学に基づく正確な情報を国民に伝えていかなければ、不安ばかりが先行することになる。国民が委縮している状況が続く限り、今後の景気が良くなるわけがない。
,,×,タクシー運転手,・例年４月になり、暖かくなると、雪のある３月までと比べてタクシーの利用が激減する。また、新型コロナウイルス禍で自粛が続いていることから、夜間の人出も期待できない。こうしたことから、今後の売上は３月よりも悪くなる。新型コロナウイルスの影響が生じている状況が１年以上続いていることで、資金繰りも大変になってきた。
,,×,タクシー運転手,・次から次へと感染の波が押し寄せており、また変異種による感染拡大などもあり、一向に状況が改善してこない。地方では東京オリンピックの効果も期待できないなど、今後に向けての明るい材料が皆無である。
,,×,タクシー運転手,・厳しい経営環境が続くなか、企業側の備蓄が底を突き始めている。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・稼働率にはまだ大分余裕があると見込まれるが、公共工事の発注が本格化し、土木、建築共に契約金額が積み上がってくることになる。ただ、新型コロナウイルスの影響を受けている飲食、観光、交通などがどれだけ回復するかが分からない。今後の回復状況によって街中の景気も左右されることになり、民間建築の需要もある程度連動することになる。
,,○,建設業（役員）,・業種による濃淡はあるものの、新年度工事の新規受注に動きが出始めている。新型コロナウイルス禍で見通しの立たない状況は脱しており、回復の兆しが見られる。公共土木工事の入札結果にも期待している。
,,○,輸送業（支店長）,・首都圏での緊急事態宣言も解除されたことから、今後、荷動きが活発化することになる。
,,○,通信業（営業担当）,・ワクチン接種が計画どおりに進むことになれば、経済活動の回復に伴って景況感も上向くことになる。
,,○,金融業（従業員）,・北海道による集中対策期間の終了、１都３県の緊急事態宣言の解除などにより、経済活動がますます活発化することになる。また、道内においては観光業底上げのための施策が検討されていることから、新型コロナウイルスの感染再拡大の懸念はあるものの、３か月先の道内景気はやや良くなる。
,,○,司法書士,・金融機関、不動産、建築などの動きから判断すると、２～３か月後は繁忙期に入ることに加えて、新型コロナウイルスのワクチン接種が進むことへの期待感もあり、多少は景気が良くなる。ただし、建築業では、大工や職人が大都市や震災地域に集中することから、需要はあっても受注できない状況になることも懸念される。
,,□,食料品製造業（従業員）,・景気が良くなるような案件がないことから、今後も変わらない。
,,□,食料品製造業（従業員）,・価格改定後から販売量の減少が継続している。しばらくは現在の状況が続くことになる。
,,□,家具製造業（経営者）,・新型コロナウイルスの第４波が懸念されることから、当面は現状維持のままで推移する。
,,□,金属製品製造業（従業員）,・今後についても、新型コロナウイルスの感染拡大の影響を受けることになる。ワクチンの接種計画についていまだに見通しが立っておらず、全国的に感染者が増加傾向にあることから、不安しかない。
,,□,司法書士,・東京オリンピックの開催が４か月後に迫ってきているが、ワクチンの供給不足によって国民への接種の見通しが立っていないことから、今後の景気は厳しいまま変わらない。
,,□,コピーサービス業（従業員）,・東京オリンピックでの景気向上は見込めないことから、今後の景気は現状維持又は悪くなる。
,,□,その他サービス業［建設機械リース］（営業担当）,・北海道新幹線の札幌延伸に係る工事、再生可能エネルギー設備の建設などで動きがみられ、比較的堅調に推移していることから、今後も景気は変わらない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・新型コロナウイルスの影響で観光、外食を中心に景気回復が遅れている。第４波が警戒されていることもあり、今しばらく消極的な経済活動が続きそうだ。
,,□,その他サービス業［建設機械リース］（支店長）,・新型コロナウイルスの感染状況や東京オリンピックを取り巻く状況に変わりがみられないなど、景気が良くなる要素が少ない。
,,▲,建設業（従業員）,・年度末を控え、中規模以上の建設会社では受注目標を達成したとする営業担当者が多いが、新年度の受注については新型コロナウイルスの影響もあって全く見通せないようだ。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・現在、ＩＴ業界は決して悪い状況にはない。むしろ例年よりも良い状態だとさえ感じる。しかしながら、新型コロナウイルスの影響で景気がかなり悪化している業種もあることから、これからＩＴ業界にも間違いなく影響が出てくることになる。ただ、それがいつ頃になるのか分からず、そのことがより一層不安にさせる。
,,×,その他非製造業［鋼材卸売］（従業員）,・今後、半年程度、仕事量が減少傾向で推移するとみられることから、ベース商材の売上も落ち込むとみられる。規模の大きな案件も一時的に止まっており、補助金などを活用する意識も薄くなっていることから、今後への見込みが薄い。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・弱含みながらも、求人掲載件数に若干の増加傾向がみられる。
,,○,求人情報誌製作会社（編集者）,・新型コロナウイルスの感染者数が低い水準で推移することになれば、雇用活動も活性化する。東京オリンピックのマラソン開催もプラス要因であるが、景気とともに感染拡大を連れてこないか心配している。
,,○,求人情報誌製作会社（編集者）,・ワクチン接種が予定どおりに進むこと、新型コロナウイルスの感染者数が増えないことが前提であるが、今後の経済活動は現在よりも活発になる。
,,□,人材派遣会社（社員）,・今年も春のイベントが抑制気味であり、労働者は雇用への不安、収入の先行きへの不安などを抱えている。そのため、消費拡大に消極的であり、景気の見通しが立たない状況にある。
,,□,職業安定所（職員）,・就職件数は前年を上回っているが、雇用調整助成金の相談が増えてきているなど、今後も新型コロナウイルスの影響が続くことが見込まれる。
,,□,職業安定所（職員）,・旅行や観光産業については、まだまだ回復に時間が掛かるとみられ、ゴールデンウィークを控えているものの、向こう２～３か月程度では大きな改善はみられない。
,,□,学校［大学］（就職担当）,・道内企業の状況を鑑みても、今後の景気が良くなる要素がほとんどない。
,,▲,求人情報誌製作会社（編集者）,・今のところ、建設業界は新型コロナウイルスの影響を受けておらず、地元経済を下支えしているが、公共事業の予算配分の見直しや年内に実施される総選挙の影響が心配される。
,,▲,職業安定所（職員）,・当地域における新規求人数は前年比マイナス7.3％、月間有効求人数は前年比マイナス10.6％となっている。いずれも減少していることから、当面は現在の水準のままで推移することが見込まれる。一方、新型コロナウイルスの感染拡大の影響で需要が低迷している一部の業種においては、不安定な動きが継続しており、なお予断を許さない状況にある。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,旅行代理店（従業員）,・新型コロナウイルス感染者数が減少し、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開されることを前提に、国内旅行の客が動き出すことが考えられる。また、そのように期待もしている。
,,○,商店街（代表者）,・新型コロナウイルス感染症は今が最悪であり、今後はワクチン等で収束に向かうと信じたい。
,,○,一般小売店［酒］（経営者）,・ワクチンがどこまでの効果をもたらすのかによって大きく変わってくるが、急激に良くなることなどは決してない。ただ、感染者を増やさず、人が動くような状況を作っていかなければ飲食店を始め全ての店が耐えていけない状況にある。現状維持ではもう持ちこたえられない。
,,○,百貨店（売場主任）,・新型コロナウイルスワクチン接種が進むにつれ、消費マインドも上昇し需要の回復が進むものと考える。
,,○,百貨店（営業担当）,・新型コロナウイルスのワクチン接種が進むことで、例年どおりにはならないまでもイベントが開催されるようになり、経済活動へのポジティブな影響が想定される。
,,○,百貨店（経営者）,・新型コロナウイルス感染者数の増減次第だが、ワクチン接種が一般にも始まり、多少消費マインドが回復すると期待している。
,,○,スーパー（経営者）,・新型コロナウイルスのワクチン接種が進めば人の流れも徐々に戻ってくるとみている。
,,○,コンビニ（経営者）,・除雪代や高熱費の負担は楽になるが、毎月売上が前年より落ちているなかで期待はできない。今年はイベントや祭りも開催するようだが、どの程度売上に結び付くのか全く予想ができない。
,,○,コンビニ（経営者）,・新型コロナウイルスワクチン接種により、人の流れがより活発になると推測され、来客数及び販売量の増加が見込まれる。
,,○,コンビニ（エリア担当）,・新型コロナウイルス感染者数が減少となれば、人出が戻り売上拡大が見込める。
,,○,コンビニ（エリア担当）,・春夏に向けて来客数増加に期待している。
,,○,コンビニ（店長）,・ウィズコロナにおけるライフサイクルが大分定着してきている。よって、今後、暖かくなるにつれて、深夜は別にして人が出てくるので、少し良くなっていくのではないかと期待している。
,,○,衣料品専門店（経営者）,・気候も良くなり、新型コロナウイルスの感染収束のめどが立ってくると、客の気持ちも外向きになってくることが期待できる。
,,○,衣料品専門店（店長）,・前年のどん底に比べたら、入学、卒業需要といったモチベーション需要が回復してきている。また、ふだん着需要も緩やかに以前のような状況に戻りつつある。
,,○,家電量販店（店長）,・経済活動が活発になることを見込んでいる。
,,○,乗用車販売店（従業員）,・メーカー決算のため今月は受注台数が増加しているが、前年実績に比べても増加しているので、新型車の発表で更に新規来場も見込める。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・この先、今よりはもう少し新型コロナウイルス感染症の状況も落ち着いてくれるとみている。そこで人の動きが戻れば売上も上がる。自粛ばかりでイベントや祭りがないことが本当に痛い。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・新型コロナウイルスのワクチン開発等により、移動需要が拡大することを望んでいる。
,,○,その他小売［ショッピングセンター］（統括）,・感染状況にもよるが、今後、ワクチンの普及や東京オリンピックに対する期待感が強まれば、多少景気の底上げにはなってくる。
,,○,高級レストラン（支配人）,・コロナ疲れもあり、新型コロナウイルス感染症の第３波を乗り切ったことで客も大分動き出している。特にランチタイムの来客数は前年10月のコロナ禍においても良かった月と同程度なので、その流れは来月、再来月と続くのではないかとみている。夜は相変わらず静かであるが、企業もイベントなどがあれば、少人数で使われる可能性も高いとみている。
,,○,観光型旅館（経営者）,・新型コロナウイルスの感染状況次第であるが、ワクチン接種が進めば少し良くなると期待したい。
,,○,旅行代理店（従業員）,・海外からの人が来ないとしても、東京オリンピック・パラリンピックによって多少は良くなってほしい。
,,○,タクシー運転手,・新型コロナウイルス感染者数が100人を超える前は、タクシー利用者が増加傾向にあったことから考えると、感染者が減少していけば外出に転じる人が多くなるとみている。
,,○,通信会社（営業担当）,・新型コロナウイルスの感染が終息に向かったとしても、生活様式の変化は簡単には戻らないとみられるため、通信の需要は引き続き増える。動画配信サービス等の利用者の増加により、インターネットサービス利用者のデータ通信量は２年前の４倍、前年の倍に増えている。このデータ伝送に対応できる設備投資をしているため、客へ快適なサービス提供が可能になっている。これにより、新規加入及びギガサービスなど上位メニューへコースアップする客も増えている。
,,○,テーマパーク（職員）,・新型コロナウイルスの感染状況次第にはなるが、終息に向かえば客も少しは外出したりするのではないか。ただ、世界的にいろいろな業種が落ち込んでいるので、収入などが以前同様になるまでは時間が掛かる。よって、来客数や購入率が完全に戻るのも時間が掛かるとみている。
,,○,観光名所（職員）,・関東方面の緊急事態宣言が解除されて大分上向きになっている。残念ながら地震や県内での緊急事態宣言があって県内客は減っているが、関東方面からの客や他県客の予約は徐々に入ってきているので、少し良くなってくるとみている。
,,○,美容室（経営者）,・２～３か月後には65歳以上の人を対象としたワクチンの接種も始まるということなので、それに伴って客も戻ってくるのではないかとみている。
,,○,住宅販売会社（経営者）,・小坪数の分譲地を整備中で、問合せもあり、受注拡大の段取り中である。
,,○,その他住宅［住宅展示場運営会社］（従業員）,・現在よりは経済状況の改善が見込める。
,,□,商店街（代表者）,・ゴールデンウィークから夏場に掛けてのイベントは、前年は中止になったが今年はある程度開催される。特にねぶた祭の開催が発表されているので、良い方に影響するとみている。
,,□,商店街（代表者）,・新型コロナウイルスの感染状況に景気は大きく左右される。春の祭りやイベントの中止が増えてきていることから、現状と変わらないとみている。
,,□,商店街（代表者）,・とにかく新型コロナウイルスに左右されている。収束の見込みもなく、景気の状況は変わらない。
,,□,一般小売店［書籍］（経営者）,・販売量を押し上げる質の高い書籍、雑誌の動きが一段落してきている。また、キャッシュレスに向かって思ったより消費動向に上振れ感がないので、停滞が続くとみている。
,,□,一般小売店［医薬品］（経営者）,・現在の状況が変わらないのであれば、今後２～３か月先もこの状態が続く。客の購買意欲をみていると決して悪くはないので、このままいくのではないかとみている。
,,□,一般小売店［医薬品］（経営者）,・中間層の客の来店が減っており、来客数が落ち込んでいる。客との会話からもかなり厳しい状況が見て取れる。今後、何らかの経済対策が採られると予想しているが、結果としては変わらないとみている。
,,□,一般小売店［寝具］（経営者）,・新型コロナウイルスの影響もあるのだろうが、相変わらず客の商品購入意欲は低い。
,,□,スーパー（店長）,・相変わらず来客数の減少が続いている。客単価も若干下がり気味で、このままいくとマイナス基調になりそうで心配な状況である。
,,□,スーパー（企画担当）,・食品小売業に関しては、コロナ禍で今までと同様、内食需要が続いている。今のところはまだ同じような状況が続くとみられる。
,,□,コンビニ（経営者）,・コロナ禍における生活様式が定着している。活動したり自粛したりの連続なので、そういった面では波がある。波が落ち着くことが希望ではあるが、多少悪くなることも予想される。
,,□,コンビニ（経営者）,・売上前年比が依然厳しく、回復の兆しが見えない。
,,□,コンビニ（経営者）,・気候が良くなってきて少しずつ人出は多くなってきているが、新型コロナウイルスの影響のため、余り変わらないとみている。
,,□,コンビニ（エリア担当）,・東北地方全体でスポーツ、祭りといったイベントは実施していく方向であるが、自粛期間が延長される場合は今以上の景気の冷え込みも予測される。
,,□,衣料品専門店（経営者）,・花見や行楽に出掛ける人が増加し、感染拡大につながることを心配している。
,,□,衣料品専門店（総務担当）,・現状の環境が続くと考えられるため、今より良くなるとは考えにくい。
,,□,乗用車販売店（従業員）,・新車販売についていえば、長納期の傾向にあり、メーカーからの供給がいつになるかに懸かっている。また、中古車市場では、販売車両が少なく、オークションでも車両価格が僅かに上がっている。頼りになるのは、日々のサービス売上である。辛うじて、前年比100％前後の売上を上げているので、安定した収益はサービス売上より得られるが、車販がみえない。現状維持若しくは若干悪くなることが予想される。
,,□,住関連専門店（経営者）,・３か月先だと高齢者にワクチンが浸透していると予想されるので、客がシルバー世代中心の当店としては、順調である今月並みの売上が期待できる。
,,□,住関連専門店（経営者）,・店頭販売が非常に悪くなっている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・新型コロナウイルス感染症のクラスターが身近なところでも発生している。景気も回復しきれず、今のまま推移するとみている。
,,□,一般レストラン（経営者）,・新型コロナウイルスの影響が大きい。レストランは不要不急ということで、客が全くと言っていいほど来ない状況が続いており、経営がかなりひっ迫している。１日も早い回復を願っている。
,,□,一般レストラン（経営者）,・ワクチンが行き渡るまでは時短要請が出たり出なかったり、いたちごっこになることが予想されるので、景気が良くなる要素はない。
,,□,観光型ホテル（スタッフ）,・東京オリンピック、パラリンピックが終わらない限り、地方の景気の回復は難しい。
,,□,観光型旅館（スタッフ）,・ワクチンが徐々に行き渡るが、周囲を見ながらの情勢になると思うので、大きな変化は見られないとみている。
,,□,通信会社（営業担当）,・転勤異動も前年より若干増えているが、ＩＴを導入している企業が人事異動を削減しているため、運輸業界も一昨年と比べ引っ越し需要が下げ止まり傾向のようである。前年よりは需要はあるが利益が少ないと業界の方が不平不満を述べていた。全体的に景気は平行線のままで前月と変わらない。
,,□,通信会社（営業担当）,・好転する材料に乏しく、現状維持がやっとだとみている。
,,□,通信会社（営業担当）,・新型コロナウイルスの感染状況は多少改善されるとみているが、営業しにくさは変わらない。
,,□,競艇場（職員）,・広告、宣伝が思うようには打てない現状は変わらない。徐々に来場促進イベントを行う計画を立てているが、売上に結び付くかは実施してみないと何ともいえない状況である。
,,□,美容室（経営者）,・旅行やイベントが減っていることで、髪を切るペースが遅くなっている。
,,□,その他サービス［自動車整備業］（経営者）,・ワクチンの接種スケジュールもみえず、大型連休辺りには再び感染爆発の危惧もある。回復の兆しは全く見えない。
,,□,設計事務所（経営者）,・少し良い状態のまま変わらないと考えている。官公庁においては東日本大震災の余震による復旧設計が、民間においては補助金などを当て込んだ依頼が、次年度は予定外の案件として増えることが予想される。
,,□,その他住宅［リフォーム］（従業員）,・収入減少による節約志向の強まりを予測しており、それにより高額のリフォーム工事は減るとみている。住宅設備機器販売は、エアコンなど巣籠り生活に適した商品の問合せが増えるとみている。
,,▲,百貨店（買付担当）,・現在感染状況は比較的落ち着いており、客足も回復しつつある。しかし、新型コロナウイルスワクチン接種の見通しがはっきりしておらず、先行きは不透明である。感染が広まれば外出自粛につながるのは明らかで、感染状況次第と考える。
