,,□,一般小売店［土産］（経営者）,・今後２～３か月で、ワクチン接種の道筋がみえてくるとみられるが、ワクチン接種が始まったからといって、旅行需要が急激に回復するとは考えられない。また、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンについても世論の反発があるため、仮に再開できたとしても、すぐには利用につながらないことが懸念される。現在の売上は前年の２割弱だが、３か月後に前年の５割程度まで戻れば御の字とみている。
,,□,百貨店（役員）,・今が一番悪い底の状態だとみているため、これ以上悪くなることにはならない。
,,□,スーパー（店長）,・前年と異なり、学校行事や社会行事などは、小規模ながらも実施されるようになるとみられるが、そのために購入する商材は必要最低限のものになると見込まれる。以前のような水準に戻るまで、しばらく時間が掛かることになる。
,,□,スーパー（役員）,・クラスターの発生もあり、新型コロナウイルスの感染者数の増減が激しいことから、消費者の行動がかなり慎重になっている。そのため、今後数か月は人との接触に気を遣う生活が続くことになり、買物回数もこれまでと同様に、できるだけ減らすことになる。ただ、現在と大きな変化はないため、スーパーマケット業態の景気はやや良い状態で推移する。
,,□,コンビニ（エリア担当）,・今後の景気については、新型コロナウイルスの感染状況次第の面がある。
,,□,衣料品専門店（店長）,・例年であれば、新生活のスーツが稼働してくる時期となるが、今年は客の動きが不透明となっている。ただ、早めの２月に買いそろえる客は少ないとみられることから、今後の景気は変わらない。
,,□,乗用車販売店（経営者）,・新型コロナウイルスの感染状況が落ち着くまで景気は変わらない。
,,□,乗用車販売店（従業員）,・新型コロナウイルスが終息するまで現状維持の状態が続く。
,,□,乗用車販売店（従業員）,・受注量は前年並みに推移しているが、生産体制に遅れがみられることから、新車登録までに時間が掛かるケースが多くなると見込まれる。そのため、３月までに売上を見込めないケースが増えてくることが懸念される。
,,□,その他専門店［ガソリンスタンド］（経営者）,・新型コロナウイルスの感染者について、現在と同様の傾向がしばらく続くとみられることから、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・新型コロナウイルスの感染状況や緊急事態宣言の動向によってかなりの影響を受けるため、今後の景気については判断できない。
,,□,旅行代理店（従業員）,・北海道に緊急事態宣言は出ていないものの、東京都や大阪府などの大都市圏が対象地域となっていることの影響が大きく、今後の新規旅行の予約は全くみられない。新型コロナウイルスの感染減少、ワクチン接種の開始、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開などのめどが付かない限り、現状からの回復は望めない。
,,□,旅行代理店（従業員）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開次第の面もあるが、国民全体にワクチンが行き渡るなどして、新型コロナウイルスが収まらない限り、以前のように旅行へ出掛ける人は少ないとみられるため、景気は現状のまま変わらない。
,,□,タクシー運転手,・来客数については、これ以上悪くならないとみているが、景気が良くなるような要素が何もないため、今後の景気は悪い状態のまま変わらない。
,,□,観光名所（職員）,・東京都などでの緊急事態宣言の影響により、当地においても停滞ムードが広がっている。観光施設の来客数は低調に推移しており、回復の兆しが全く見えないことから、手の打ちようがなく、今後も景気は変わらない。ワクチン接種など、いち早いばん回策が待たれるところである。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・東京都などを対象とした緊急事態宣言が解除されるまで、現在の状態が続く。
,,▲,スーパー（店長）,・新型コロナウイルスの影響で収入が減少している人が増えているとみられる。価格の安い商材が売れている。
,,▲,スーパー（企画担当）,・節分やバレンタインのような特別な催事の需要は好調に推移するとみているが、新型コロナウイルス禍がなかなか収まらない状況にあるため、ふだんの食事に係る食材購入については節約ムードが広がるとみられる。
,,▲,スーパー（役員）,・観光客が減った影響で、問屋からホテルや居酒屋向けの業務用商材の販売依頼が増えている。
,,▲,コンビニ（エリア担当）,・今後、企業の倒産が増加することが懸念される。飲食店やホテルなどの一部の業種だけではなく、これまでに表面化していない納品会社、製造会社も存続できなくなることが見込まれ、失業者が増加することになる。全体的に不景気感が強まり、消費者はより安い店を求めることで、競争環境が一層厳しくなる。
,,▲,家電量販店（店員）,・新型コロナウイルスの感染者数が減り、緊急事態宣言が解除されない限り、人が安心して街に出てこないため、今後の景気はやや悪くなる。
,,▲,その他専門店［医薬品］（経営者）,・衛生関連商材が行き渡るようになっていることから、売上は安定し始めている。今後については、雇用の先行き不透明感が増している分、悪化するとみられる。
,,▲,高級レストラン（スタッフ）,・営業自粛が当たり前になっており、新型コロナウイルスが終息に向かっても、客が飲食店に押し寄せるようなことは考えにくい。そのため、今後、観光や飲食に対する国の支援策が始まったとしても手放しで喜べない。
,,▲,タクシー運転手,・飲食業や旅客運送業にとっては、現在の状態が続けば危機的な状況となる。景気回復に向けてはワクチン接種が必要とみられるため、エッセンシャルワーカーに対するワクチン接種を優先的に行えるようにしてほしい。
,,▲,タクシー運転手,・医療従事者へのワクチン接種について、２月中に始める予定となっているが、一般市民に対しても６月にはワクチン接種が始まることを期待している。一般市民へのワクチン接種が始まれば、景気回復の兆しも徐々に現れることになる。それまで企業が耐えることができるかどうかが問題となるため、国による補償や支援策などが行われることを期待している。
,,▲,美容室（経営者）,・自粛要請の影響で客の来店周期が全体的に長くなっている。特にシルバー層の動きの悪さが顕著となっていることから、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・今後については、全体的な所得の低下が懸念される。分譲マンション市場においては市場規模が徐々に縮小してきており、社会全体での所得の下支えが必要な状況にある。
,,×,商店街（代表者）,・今のままの自粛行動が続けば、経営を維持できない店舗が増加することになる。緊急事態宣言が解除された後も厳しい状況が続く。
,,×,商店街（代表者）,・今後については、観光のオフシーズンが続くことに加えて、新型コロナウイルスの影響もあり、景気は悪くなる。
,,×,商店街（代表者）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの一時停止、緊急事態宣言の発令により、観光業界は壊滅的な状況となっている。売上が前年の１％程度しかない店舗もみられる。また、冬の最大集客イベントも中止に追い込まれたことで、全面休業するホテルも続出している。今後、ゴールデンウィークまで回復の見込みがないことから、観光業界の低迷は１年を超えることになり、存続もままならない状況にある。これ以上の融資拡大も企業存続の観点から難しい状況となっており、観光業界向けの金銭面での支援を本格的に実施しない限り、国内の観光業は壊滅することになる。
,,×,スーパー（従業員）,・今後については、新型コロナウイルスの感染拡大に伴い消費が減少することが見込まれる。
,,×,コンビニ（エリア担当）,・今後については、新型コロナウイルスワクチン接種の状況次第の面がある。
,,×,高級レストラン（経営者）,・新型コロナウイルスが終息しない限り、飲食店は壊滅的な状況になる。これから春に向けて暖かくなることで、感染者が少なくなれば、今よりは多少景気が上向きになるとみられるが、それは余り確かなこととは言えない。このままの状態が続くと、本当に苦しいところがたくさん出てくる。
,,×,高級レストラン（スタッフ）,・自粛期間が長くなれば、客離れにつながることになる。来客数減少に歯止めを掛けるような対策もないため、今後の景気は悪くなる。
,,×,高級レストラン（スタッフ）,・新型コロナウイルスの感染対策を進めると、感染者数が減り、緊急事態宣言が解除されるが、それにより都市間移動が拡大し、感染者数が再び増加するという流れになっているため、前年から状況は変わっていない。ワクチン接種が始まることへの希望はあるが、一般人に行き渡り、効果が出てくるのは早くても半年先になるとみられるため、今後の景気は悪化傾向のまま変わらない。
,,×,スナック（経営者）,・今後の景気については判断が付かない。ただ、新型コロナウイルスが終息するまで、取りあえず休業を続けていきたい。
,,×,観光型ホテル（経営者）,・感染ステージの判断基準について見直す動きがなく、緊急事態宣言が延長される可能性が高いことから、今後の景気は悪くなる。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーン再開の判断基準が厳しく設定されていることもマイナスである。また、誤った情報や恐怖心を殊の外にあおる情報が広まることで、経済活動が大きく毀損されており、観光業界、飲食業界のみならず幅広い関連産業の停滞を招いている。
,,×,タクシー運転手,・タクシーの利用は天候に左右されるため、例年であれば雪の降る冬季はタクシーの利用が多くなるが、今年は新型コロナウイルスの影響で人の移動が制限されているため、売上が全く上がらない。寒くて一番雪が多い時期でも、こうした状況にあるため、今の状況が続くのであれば、景気はますます厳しくなる。経営陣は会社を経営していくことができなくなると懸念している。
,,×,タクシー運転手,・月を追うごとに自粛の雰囲気が強まっていることから、ワクチン接種の成果が現れるまで、景気の後退が続く。
,,×,タクシー運転手,・新型コロナウイルスの感染者が前年末から急激に増加しており、この先の景気が良くなるような気配すら見当たらないため、今後の景気はますます悪くなる。
,,×,美容室（経営者）,・今後の景気については、新型コロナウイルスの感染状況次第である。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・今後については、ゼロ国債による公共工事の受注などが始まるため、稼働量はまだ少ないものの、土木工事を中心にマインドが上向くことになる。ただし、建築工事は新型コロナウイルスの影響で先行きが不透明である。
,,○,通信業（営業担当）,・新型コロナウイルスによるマイナスの影響は無視できないが、柔軟な対応とアイデアで危機を機会に変えている企業が周囲に多くみられる。今後、政府の計画どおりにワクチン接種が進むのであれば、社会的な期待の高まりとともに、アフターコロナに適応するための設備投資意欲が企業で高まることになり、現状よりも景況感は改善する。
,,□,食料品製造業（従業員）,・特に景気を上向かせるような案件が見当たらないため、今後も景気は変わらない。
,,□,建設業（役員）,・公共土木工事は来年度予算成立後の新規受注が期待できるものの、新型コロナウイルスの影響で民間設備投資が減少していること、工事量確保のための受注競争が激化していることから、次年度以降の受注見通しが立たない状況が続く。
,,□,輸送業（支店長）,・新型コロナウイルス禍が２～３か月後に落ち着くとは考えられないため、今後も景気は変わらない。ただし、建築資材の輸送については今夏以降の予定が入り出している。
,,□,金融業（従業員）,・新型コロナウイルス対策として、各種給付金の給付期限延長などが決定したことから、道内景気の下支えが期待できる。このため、道内景気は、新型コロナウイルスの感染状況によって一進一退しつつ、何とか現状を維持することが見込まれる。
,,□,司法書士,・一部では、観光や外食に使われていた金が、住宅購入や不動産投資に回るとの見方もあるが、地方都市においては、そうした動きは限定的とみられる。新型コロナウイルスの影響がなくならない限り、景気は低水準で推移することになる。
,,□,コピーサービス業（従業員）,・新型コロナウイルスに対する警戒感は長期的に続くとみられることから、今後も景気は変わらない。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・今年度内の受注についてはほぼみえてきているが、来年度の受注については例年の半分程度の受注しかみえていないため、今後も景気は厳しいまま変わらない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・今後については、公共工事の予算増額が見込まれる一方で、民間設備投資の冷え込みが懸念される。新型コロナウイルスの影響による景気悪化の底がみえず、先行き不透明な状況がいつまで続くか予測もできない。
,,□,その他サービス業［建設機械リース］（支店長）,・緊急事態宣言が延長されるかどうか、その動向に注目している。ただ、北海道の景気への影響は少ないものとみられる。
,,▲,家具製造業（経営者）,・新型コロナウイルスの終息まで、まだしばらく時間が掛かりそうなため、景況感の悪い産業から、景気の下振れ圧力が強まることが懸念される。
,,▲,金属製品製造業（従業員）,・新築住宅着工戸数の落ち込み幅の回復が鈍化していることから、新型コロナウイルス感染拡大の影響がこれから強まることが懸念される。
,,▲,建設業（従業員）,・新型コロナウイルスの影響が建設業界にも広まってきたのか、これまで選別受注をしていた建設会社の営業マンの受注姿勢が何でも仕事を受けるといった低姿勢のものに変わってきている。
,,▲,司法書士,・例年、冬季は不動産の売買、建物の新増改築の受注が低迷する時期である。今年は新型コロナウイルスの影響も加わっていることから、今後の景気はますます悪くなる。
,,▲,司法書士,・新型コロナウイルスのワクチンが多くの人に行き渡るまで、経済活動の低迷状態が続くことになる。そのため、景気回復は今しばらく見込めない。
,,▲,その他非製造業［鋼材卸売］（従業員）,・２～３月は建築関係の仕事がほとんど発生しておらず、繰越しで残っている仕事が終われば、落ち着くような状態にある。新年度上期の案件はみられるが、工期的に下期へずれ込む可能性がある。これらのことから、今後の景気はやや悪くなる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・新型コロナウイルスの感染者の状況が若干落ち着き始めたことから、このまま減少傾向が続けば、求人意欲が増してくる。
,,○,求人情報誌製作会社（編集者）,・計画どおりに進むことが前提になるが、春からワクチン接種が開始されることで、徐々に消費者のマインドが明るくなり、個人消費が増加することになる。それに伴って景気も上向いてくることを期待している。
,,○,職業安定所（職員）,・当地において新型コロナウイルスのクラスターが発生したが、大分小康状態になっており、ほぼ収束に向かっている。今後、感染者数が一定の人数に落ち着くようになれば、外出自粛などの動きも緩和され、ある程度の人出がみられるようになり、景気がやや良くなる。
,,○,職業安定所（職員）,・当地の新規求人数は前年比マイナス10.4％、月間有効求人数は前年比マイナス13.7％となっており、いずれも減少しているが、今後、新型コロナウイルス感染拡大の影響で停滞している経済活動の回復が見込まれるため、景気は徐々に復調する。ただし、需要が低迷する一部の業種については、不安定な状態が継続していることから、当面は現在と同様の水準で推移する。
,,□,人材派遣会社（社員）,・求人数は回復傾向にあるが、求職者のスキルとのミスマッチが増えていることから、企業における人材確保が遅れることが懸念される。一部の業界を除けば、前年並みの業績達成も危ぶまれる。
,,□,求人情報誌製作会社（編集者）,・新型コロナウイルスの感染状況次第ではあるが、今後も現在の前年比７割程度の水準で推移しそうな気配があることから、景気は変わらない。
,,□,職業安定所（職員）,・新規求人数が前年を上回っているが、雇用調整助成金の相談が増えてきていることから、今後も新型コロナウイルスの影響が続くことが見込まれる。
,,□,学校［大学］（就職担当）,・国による新型コロナウイルス対策として、企業や国民への抜本的、具体的な改善案が示されない限り、政府に対する信頼は回復しないため、しばらくは何も変わらない。各企業の新卒採用意欲も変化がないと見込まれる。
,,▲,求人情報誌製作会社（編集者）,・このままの状況が続くと、２～３か月のうちに誰にも知られることなく閉店する店が増加することになる。
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,・前年の３月初めぐらいから新型コロナウイルスの影響が始まっている。前年は入学式の中止や延期、この辺が販売に多大な影響を与えた。今年は前年ほど入学式の中止がなくて、簡素化したとしても実施するということになれば、前年の景況感が一服してくるので、前年よりはという意味だが、少しずつ上がってくるのではないかとみている。
,,◎,観光型旅館（スタッフ）,・現状休業が続いているが、県独自の補助事業が再開されるので、感染予防対策を強化しながら対応していきたい。
,,○,商店街（代表者）,・今後、雪が解け春の兆しが見えてくる。商品的にも冬物から春物に替わり、卒業、入学の需要も徐々に増えてくるので、今後は天候の動向も見ながら皆で努力をしていくことにより良くなっていく。
,,○,百貨店（売場主任）,・新型コロナウイルスワクチン接種開始への期待感もあり、経済活動が活発化するものとみている。
,,○,百貨店（経営者）,・気温の上昇やワクチン接種などにより新型コロナウイルスの感染者数が減少し始め、消費マインドも新年度に向けた晴れの需要とともに回復してくることに期待している。
,,○,スーパー（経営者）,・２月以降の天候にもよるが、雪解けが進むことで来店頻度が上がり上向いてくるとみている。ただし、新型コロナウイルスの状況次第でもある。
,,○,コンビニ（経営者）,・今が一番厳しいときなので良くはなるだろうが、先がみえない。
,,○,コンビニ（経営者）,・新型コロナウイルスの感染状況にもよるが、気温の上昇とともに来客数の微増が見込まれる。
,,○,コンビニ（エリア担当）,・外的環境が変わらなければ、春先に向けての季節伸長が見込まれる。
,,○,衣料品専門店（経営者）,・春物が入荷して、そして新型コロナウイルスについて先が見えてくれば購買意欲も出てくる。
,,○,衣料品専門店（店長）,・緊急事態宣言が終了し、各学校の入学式が開催されることになれば、スーツ需要が喚起され、景気は上向きになると予想される。
,,○,家電量販店（店長）,・新型コロナウイルスワクチン接種が始まれば、消費が戻るとみている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・春にかけて少し回復してくるとみているが、それでも例年と比べればかなりの減少が予想される。とにかく飲食業、観光業の回復に期待するしかない。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・様々な感染対策の緩和やワクチン接種等により、今月よりは移動需要が増えることを期待している。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・前年は暖冬であったが、今年の寒さは例年どおりであるため、灯油の販売量が伸びている。新型コロナウイルスの影響による外出控えもあり、家庭内の消費が増えているようである。
,,○,一般レストラン（経営者）,・今月と比べてということであれば、少し暖かくなるということと、新型コロナウイルス対策の時短要請などの効果が出て、今よりは状況が良くなることを期待している。
,,○,観光型ホテル（経営者）,・新型コロナウイルスの感染状況次第だが、ワクチン接種が進み、気候が暖かくなれば、少なくとも今よりは状況が良くなることを願いたい。
,,○,旅行代理店（従業員）,・現在の緊急事態宣言及び自粛要請により、新型コロナウイルスの感染者数や入院者数が減少すること。さらに、ワクチン接種が始まること。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開すること。それらを前提として旅行需要が増えることを期待している。
,,○,通信会社（営業担当）,・転勤など引っ越しに伴い解約者も増える時期になる。一方で、コロナ禍の影響でＷｉ－Ｆｉなどインターネット環境の整備の重要度が増したため、若年層を中心に新規加入者増も見込んでいる。特にモバイルタイプのルーターなど、低価格の無線インターネットの需要が拡大すると予想している。
,,○,テーマパーク（職員）,・新型コロナウイルスも少し落ち着いていると思うので、緊急事態宣言が解除されれば動きも少し戻ってくるとみている。
,,○,観光名所（職員）,・新型コロナウイルスワクチンの接種が進むことが条件となりそうだが、前年は花見を我慢した観光客が来場してくれることに期待している。
,,□,一般小売店［書籍］（経営者）,・書籍、楽器共にニーズを捉えたＳＮＳの発信によって消費が動いている。全般的に天候不安や経済不安がそのまま消費マインドの低迷に反映していることは変わらないが、子供の教育、高齢化社会に向けての楽器の需要や、ニーズにマッチングしたものは引き続き動いていくとみている。
,,□,一般小売店［酒］（経営者）,・数か月後には卒業シーズンが待っており、例年は謝恩会や送別会等で宴会が多くみられる時期だが、客から一切そのような予約が入っていない現状を聞くと、このまま厳しい状況が続くとみている。雇用調整助成金の延長は決定したが、こうした助成金が打ち切られたときにどれほどの企業が残っていられるのかを考えると不安である。
,,□,一般小売店［寝具］（経営者）,・寝具業界は新型コロナウイルスの影響がなくても厳しい状況が続いているのに、客先訪問も控えなければならない現在、新型コロナウイルスの終息がない限り厳しい状況が続く。
,,□,百貨店（営業担当）,・来客数は横ばいで推移しており、購買傾向にも大きな変化がない。感染拡大の影響もあるが、Ｇｏ　Ｔｏキャンペーンなどの喚起施策が必要である。
,,□,百貨店（買付担当）,・新型コロナウイルスとの共存という現在の状況に皆が慣れつつあり、それなりに消費行動がみられるようになっている。今後の状況によっては更に上向きになることも考えられるが、飽くまでも今後の感染状況次第である。
,,□,スーパー（店長）,・来客数は減少しているが、単価がアップしている分、売上は何とかぎりぎりのところで維持している状態が続いている。一概に良いとはいえないこの状況はこれからも続くとみられる。
,,□,スーパー（店長）,・新型コロナウイルス感染者数が増え来店頻度は下がっているが、客単価は上がっており、その分の売上の伸びはまだまだ続くとみている。
,,□,スーパー（企画担当）,・コロナ禍が続いているので２～３か月先も変わらない。食品スーパーに関しては内食需要があるので売上は良い状態が続いており、今後も変わらないとみている。
,,□,スーパー（営業担当）,・前年にコロナ禍が始まり、商品需要の極端な増減があったため、その反動が懸念される。分類によっては大きなマイナスを計上する可能性もあるため、収益的にも不安定要素が多い。
,,□,コンビニ（経営者）,・緊急事態宣言のお陰で、新型コロナウイルス感染者数の減少が若干みられるようになってきたが、期待先行だけでは楽観視できないような状況である。ただ、ここ数か月、客単価や買上点数は前年同期で比較しても底堅くしっかりしているので、あとは人の動きだけが変動要因とみている。
,,□,コンビニ（経営者）,・ワクチン接種ができるようになり、新型コロナウイルスが落ち着かない限りは、良くなっていかない。それまでは下がり続ける。
,,□,コンビニ（経営者）,・新型コロナウイルスの影響が大きいことに変わりない。
,,□,コンビニ（エリア担当）,・新型コロナウイルス感染症による影響は2021年度も続き、長期的になる。来客数の低下を客単価で補う形となるが、直近では売上を改善できる大きな変化要因はない。
,,□,衣料品専門店（経営者）,・今年は年度末の特需売上は見込めない。新型コロナウイルスのワクチン接種がどうなるか、具体的な動きが示されれば人出が多少増加し売上増にも結び付く。
,,□,衣料品専門店（経営者）,・春物新商品が入荷し客数アップの時期ではあるが、不要不急の外出控えは継続なので現状維持と予測する。
,,□,衣料品専門店（店長）,・必要に迫られて購入するもの以外で何か気分が明るく前向きになる要素、例えば東京オリンピックの開催などが見えてこないと、消費が上がってくるようなことはない。
,,□,衣料品専門店（総務担当）,・緊急事態宣言の解除も不透明で、市場への来客数も減少している。また所得の減少により景気が改善する要素がない。
,,□,乗用車販売店（従業員）,・例年であれば１月は販売量、商談の数が一番多くなる時期にもかかわらず、余り件数が出てこない。
,,□,乗用車販売店（従業員）,・雪が解け、決算期になると現在より受注実績は伸びるが、半導体不足により新車生産台数に制限があり、入庫台数が減少すると売上も減少する。
,,□,住関連専門店（経営者）,・受注生産なので決まったものを製造して、販売、取付け、納品をしている。今のところはさほど変わらないという状況である。
,,□,住関連専門店（経営者）,・当店の主な客層である高齢者の活動が活発になれば売上にも結び付く。新型コロナウイルスワクチン次第である。
,,□,その他専門店［靴］（従業員）,・地方でも毎日のように新型コロナウイルスの感染者が確認されている。この状況が収束しなければ、商業施設の客は増えてこない。
,,□,観光型ホテル（スタッフ）,・大都市の緊急事態宣言がいつまで続くかによる。
,,□,タクシー運転手,・社会の流れがテレワークを推進している現状から、ビジネスマンのタクシー利用率が下降線をたどることは明らかである。高齢者においても感染が怖いので必要以外の外出を避けている。子供連れの家族はマイカーによる移動手段を選択しており、収入アップは見込めない。
,,□,通信会社（営業担当）,・景気が好転に向かうような材料に乏しい。
,,□,通信会社（営業担当）,・新プランが３月から始まり、客が今以上にネットに流れると予想される。
,,□,観光名所（職員）,・今後何らかの対策を打つことによって景気が変わるかどうか、という判断すら難しい状況である。Ｇｏ　Ｔｏキャンペーンでは一定の利益を得たが、まるでそれが悪いことのようにやり玉にあがっている国会の中継もあった。非常に頭が痛いところである。存続の危機というふうに捉えている。
,,□,遊園地（経営者）,・３月から新しいシーズンに入るが、現在の緊急事態宣言の動向を含めて、新型コロナウイルスの動向次第になるので、見通しが付かない。
,,□,競艇場（職員）,・リピーターの減少については、原因が分からないと手の打ちようがない。新規客の増加が見込めない以上、常連のみとなることから、景気は変わらないか悪くなる一方である。
,,□,住宅販売会社（経営者）,・近日中に新展示場がオープンするので、新規客及び契約見込み客が増加し、受注が拡大する見込みである。
,,□,その他住宅［住宅展示場運営会社］（従業員）,・感染症対策を施しながらの運営となるため、来場者数は前年と同等になることは難しく、現在と状況は変わらないとみている。
,,▲,商店街（代表者）,・新型コロナウイルスワクチン接種が一般に普及するまでは、外出を控え自粛する傾向が続き、消費が落ち込むとみている。
,,▲,商店街（代表者）,・地方であっても自主的に自粛しているので、このまま経済活動は停滞していく。
,,▲,商店街（代表者）,・雇用調整助成金の特例措置が終了すると更に悪化する。
,,▲,一般小売店［医薬品］（経営者）,・前年は新型コロナウイルスにより売上が大幅にアップした。しかし今年はまだまだ売れているが、前年のようにならないとみており、例年並み又は少し良い程度の前年比105％くらいを期待している。
,,▲,一般小売店［医薬品］（経営者）,・ショッピングモールで閉店しているテナントを多く見掛ける。このような状況では、業種的にコロナ禍の悪影響を直接受けないといっても、全体的な需要減退の影響を受けないわけにはいかなくなる。
,,▲,スーパー（経営者）,・２月は新型コロナウイルス感染対策の緊急事態宣言が出された地域以外でも外出自粛等の要請があり、来客数の前年割れが続く。事業継続が厳しい業種では雇用調整助成金や支援金などで何とか持ちこたえているが、仕事が激減し、従業員の可処分所得減は避けられない。年金生活者も将来不安への備えから、買い控え傾向が強くなるのではと危惧している。新型コロナウイルスワクチン接種の効果が出るまでにはかなりの期間を要するため、消費環境の厳しい状態はしばらく続くものとみている。
,,▲,スーパー（店長）,・安さの追求から利益が取り難い構図になりつつある。将来の収入に対する不安などが増加し、食費に対してはより安さを求める声が多くなってくるのではないかと懸念している。
,,▲,スーパー（営業担当）,・収入の減少などにより価格に敏感な傾向が更に強まる。各社低価格の方向に進み、特売を含めクーポン、特典などを強化しないと集客が難しくなると予測している。
,,▲,コンビニ（経営者）,・新型コロナウイルス感染の拡大で夕夜間の客が減少している。この先良くなる要素がない。
,,▲,コンビニ（店長）,・新型コロナウイルスの影響で業績が悪い業界がはっきりしてきたようである。職を失った人もおり、一般市民の所得も低くなってきたようで、買い控えもみられるようになってきている。新型コロナウイルス感染の収束状況次第だが、３月一杯くらいまでは厳しいのではないかと予測している。
,,▲,コンビニ（店長）,・新型コロナウイルス感染が収束に向かわない限り、良くはならない。
