,,□,スーパー（企画担当）,・高齢者へのワクチン接種が進んでいることで、人流が増加すると考えられる。一方で、東京オリンピックが終わることで消費行動が落ち着くことも考えられる。
,,□,コンビニ（エリア担当）,・東京オリンピックが終わった後の消費動向がどうなるか何ともいえない状況にある。
,,□,コンビニ（エリア担当）,・新型コロナウイルスについて変異株による感染が増えていることで、まん延防止等重点措置の適用や緊急事態宣言の発出も視野に入りつつあることから、今後、行動自粛などで景気が下向く可能性もあるが、夏の気温上昇と残暑の影響による売上も見込めるため、全体的な売上は変わらないものとみている。
,,□,コンビニ（エリア担当）,・今後もまん延防止等重点措置の適用や緊急事態宣言の発出と解除が繰り返されることになる。新型コロナウイルスが終息したとしても元の状況には戻らないことが懸念される。
,,□,家電量販店（経営者）,・新型コロナウイルスの感染動向の先行きが不透明なため、今後の景気を読めない状況にある。
,,□,家電量販店（店員）,・東京オリンピックに伴う需要は期待ほどではなかった。当地の新型コロナウイルスの感染状況は感染拡大までは至っていないが、全体的な感染状況が落ち着くまでは景気が上向くことを期待できない。
,,□,乗用車販売店（経営者）,・東京オリンピック・パラリンピックが終わり、新型コロナウイルスの感染が拡大する恐れがあることに加えて、衆議院選挙などの影響も見込まれることから、年内は景気が良くなる要素が見当たらない。
,,□,乗用車販売店（従業員）,・８月は夏休みやお盆があるため、販売に厳しい面があるが、９月は決算期となるため、売行きは上向くことになる。10～11月はタイヤ交換時期に重なることから、来場者への販売促進が進むことになる。これらのことから、２～３か月先の景気は変わらない。
,,□,乗用車販売店（従業員）,・ここ２か月ほど販売量が停滞気味であり、この先も良くなる要因が見当たらないため、景気は変わらない。
,,□,自動車備品販売店（店長）,・現状の来客数は前年と比べて10％程度の増加傾向にあるが、これ以上の増加となると新型コロナウイルスの感染動向で良しあしが決まってくるため、今後も景気は変わらない。
,,□,その他専門店［医薬品］（経営者）,・東京オリンピックが終わってからのワクチン接種のスピードが景気回復に向けての鍵となる。
,,□,その他専門店［ガソリンスタンド］（経営者）,・今後の新型コロナウイルスの感染抑制が不透明であり、先が読めない状況にある。
,,□,高級レストラン（スタッフ）,・２～３か月後には夏のシーズンが終わっている。観光関連の施策が再開されることも考えられるが、東京オリンピック開催後の新型コロナウイルスの感染状況次第の面がある。また、衆議院選挙があると、高級店の売上が低調になる傾向があるため、年内の飲食、観光関係の好景気は余り期待できない。
,,□,高級レストラン（スタッフ）,・当地の地域特性として、新型コロナウイルスの感染拡大傾向にある地域からの客が多くを占めていることが挙げられる。そのため、現在の感染拡大に伴って、ここに来て伸びつつあった来客数が減少に転じることが懸念される。
,,□,旅行代理店（従業員）,・今よりもワクチン接種が進んでいるとはみているが、２～３か月後の新型コロナウイルスの感染者がゼロになることは考えられない。今年の１月以降、感染者数が多かろうが少なかろうが来客数などに変化がみられないことから、海外のようにマスクをしなくても良い状況が作られない限り、旅行需要は見込めない。
,,□,旅行代理店（従業員）,・ワクチンの接種率向上が鍵になるとみられる。ただ、これから寒くなる時期を迎えて、感染が拡大しないかが不安である。
,,□,通信会社（企画担当）,・大型店舗での出張販売における今後の集客に懸念はあるものの、毎年秋口に販売される話題の通信端末への需要によってある程度はカバーされると期待している。
,,□,観光名所（職員）,・引き続き今後の先行きに強い懸念を抱かざるを得ない状況にある。とにかくワクチンに期待したいところだが、接種が遅れ気味であることから、少しでも早い接種率の向上を期待している。
,,▲,商店街（代表者）,・現状、客は東京オリンピックのことに気が向いているが、単価に対してシビアになってきていることから、今後の景気はやや悪くなる。
,,▲,百貨店（売場主任）,・ワクチン接種が進んでいない状況で、東京オリンピックのマラソン、競歩が実施されるため、人流が活発になることで新型コロナウイルスの感染者が増えることが懸念される。そうなれば、現状よりも景気は悪くなる。
,,▲,スーパー（店長）,・新型コロナウイルスの影響が出てくることが懸念される。
,,▲,スーパー（役員）,・新型コロナウイルスの感染が一気に拡大してきている。今後については、巣籠り需要は期待できるものの、せっかく回復傾向にあった景気が再び以前の状況に戻ってしまうことが懸念される。
,,▲,スーパー（従業員）,・コロナ禍のなか、飲食業、観光業について、回復の見込めない状況が継続することになる。
,,▲,コンビニ（エリア担当）,・新型コロナウイルスの感染者数が増加していることから、今後の景気はやや悪くなる。天候が今よりも良くなるような予報ではないこともマイナスである。
,,▲,その他専門店［造花］（店長）,・新型コロナウイルスが終息せず、悪化傾向にあるため、今後の景気はやや悪くなる。
,,▲,高級レストラン（経営者）,・観光シーズンに入り、景気がやや上向きにあるとみていたが、新型コロナウイルスの感染者が増えてきたことから、ワクチン接種などが進まない限り、景気は下向きになる。政府が何か新しい対策を採るようになれば違うのかもしれないが、現状、新型コロナウイルスの感染が終息する要素がないため、先行きが不安である。
,,▲,高級レストラン（スタッフ）,・前年はＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなど、観光客を呼び込む施策があったことから、コロナ禍以前に匹敵するような集客を実現できたが、今期に関しては不透明な部分が多い。ワクチン接種もここに来て予約すらできない状況であることから、今後の景気回復はほとんど期待できない。
,,▲,旅行代理店（従業員）,・新型コロナウイルスの感染拡大によって、サービス業への逆風が強まり、またしても雰囲気が悪くなってしまっていることから、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・当地では、８月２～31日までまん延防止等重点措置が適用されることになり、飲食店でのアルコール提供が一切できなくなることから、タクシーの利用も一段と減少することが見込まれる。特に夜間の利用が激減するとみられる。
,,▲,タクシー運転手,・今後も新型コロナウイルスの感染拡大が続くとみられ、それに伴い緊急事態宣言やまん延防止等重点措置などの対策が行われることになれば、来客数が減少することになる。
,,▲,タクシー運転手,・新型コロナウイルスが再び感染拡大してきていることで、何らかの自粛を求められるようになるとみられるため、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・新型コロナウイルスの感染者が増えてきており、今後、まん延防止等重点措置の適用や緊急事態宣言の発出が行われる可能性が高いことから、今後の景気はやや悪くなる。自治体によるワクチン接種が遅れていることから、客の外出も控えられるようになり、それに伴って景気も落ち込むことになる。
,,▲,美容室（経営者）,・委縮してしまった客の購買意欲が上向くにはまだまだ時間が掛かるとみられる。
,,▲,美容室（経営者）,・新型コロナウイルスの感染が拡大するとみられるため、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・東京オリンピック終了後に新型コロナウイルスの感染者が大幅に増えて、第５波が来ることになれば、景況感が相当悪くなる。
,,▲,住宅販売会社（経営者）,・一時的に盛り上がった東京オリンピックの熱気が冷めて、夏から秋にかけて消費が落ち込むとみられる。新型コロナウイルスの感染再拡大の影響もあり、経済対策がなければ、今後の景気は落ち込むことになる。
,,×,商店街（代表者）,・北海道にとって最高の観光シーズンを迎えているにもかかわらず、観光客は全く来ていない。頼みの綱であった東京オリンピック開催も無観客となってしまい、期待していたホテルも、観光関連施設も落胆しており、ショックを隠しきれない状況にある。観光産業への支援は、今年に入ってから何もなく、このままの状態では壊滅もみえてきている。ワクチン接種がある程度進んだ際には大胆な規制解除を実施し、経済を回すようにしないと、北海道の経済は間違いなく壊滅する。北海道の観光シーズンは９月までであり、それまでに何らかの対策を実施しないと冬を越せない状況になってしまう。
,,×,一般小売店［土産］（経営者）,・人の流れが増えたことにより、今後１～２か月で首都圏にも、北海道を含めた地方にも感染者が増えることが見込まれる。まん延防止等重点措置の適用や緊急事態宣言の発出ということになれば、自粛ムードもあいまって航空機を利用して移動することが難しくなるため、秋までにもう一段階上の落ち込みにつながってしまう。一方で、そうなる前に旅行しようと考えて移動している人も多いとみられるため、現在の人の移動は需要の先食いとみている。
,,×,衣料品専門店（店長）,・新型コロナウイルスの感染対策に伴う自粛で客の来店状況が厳しくなるとみられる。一旦ロックダウンをするなどして感染状況をリセットしないと、経済活動もそうだが、働いている社員の安全も守れない。
,,×,スナック（経営者）,・今後、景気が良くなるとは考えられない。せめて現状並みの状態に戻るくらいにはなってほしい。
,,×,観光型ホテル（経営者）,・再度、まん延防止等重点措置が適用されることが予定されていることから、今後については一段と厳しい状況となる。知事は必要な措置と発言しているが、補償や経済対策が皆無なため、もはやため息しか出ない。
,,×,タクシー運転手,・現在の一時的な観光客の回復による経済効果は限定的であり、新型コロナウイルスの感染再拡大の影響で観光シーズンが終了する頃にはどん底の不景気を迎えることになる。
,,×,タクシー運転手,・これから冬に向かっていくなかで、景気はますます厳しくなる。新型コロナウイルスの終息がみえない限り、今の状況と横ばい又は悪化で推移することになる。
"企業
動向
関連

(北海道)",,◎,通信業（営業担当）,・ワクチン接種の進展によって経済活動が本格的に回復することが見込まれ、景況感は現状から大きく改善する。
,,○,家具製造業（経営者）,・新型コロナウイルスの感染状況が改善することになれば、景気はやや良くなる。
,,○,建設業（経営者）,・手持ち工事量が膨らみ、稼働率が高水準となる。ただ、油、木材、鋼材などが値上がりしていることから、納期や採算に影響が生じることが懸念される。また、例年のことではあるが、人手不足がどの程度になるかはっきりしないことも懸念材料である。
,,○,金融業（従業員）,・コロナ慣れや東京オリンピック・パラリンピック開催によるマインド改善などから人の動きが活発化しており、低調なサービス消費の持ち直しが見込まれる。また、ワクチン接種の進展による景気押し上げも期待できる。このため、感染爆発のような状況とならない限り、３か月後の道内景気はやや良くなる。
,,○,司法書士,・ワクチン接種が進むにつれて、人や金の流れがスムーズになり、景気が徐々に回復することになる。ただし、現在、ワクチン接種の予約ができない状況にあり、希望者にワクチンが行き渡るまで、まだまだ時間が必要とみられることから、急激な回復までは見込めない。新型コロナウイルス発生以前の水準に回復するには相当の時間が必要とみられる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・新型コロナウイルスの感染拡大傾向が続いているなど、引き続き新型コロナウイルスの影響が懸念されるものの、ワクチン接種の進展に加えて、感染対策を行いながらの経済活動も定着化しつつあることから、今後の景気はやや良くなる。公共工事などの経済対策が順調に発注されていることもプラスである。
,,□,食料品製造業（従業員）,・景気が上向くような案件が見当たらない。
,,□,食料品製造業（従業員）,・３か月後も現状と変わらないことが見込まれる。
,,□,建設業（従業員）,・新規案件情報が上がってこないなど、例年よりも悪い状態にある。そのため、今後も受注量は変わらないまま推移する。
,,□,輸送業（支店長）,・ワクチン接種が進んでいるものの、まだ数か月は新型コロナウイルスの感染者の増加と減少を繰り返す不安定な状態が続くとみられることから、今後も景気は現状と大きく変わらないまま推移する。
,,□,司法書士,・東京都を始めとした首都圏や地方都市での感染拡大が進むことで、再び緊急事態宣言の発出やまん延防止等重点措置の適用が行われることが懸念される。政府も新型コロナウイルス対策で手一杯で、景気回復のための施策に手が付かない状況にあるため、景気回復には相応の時間が必要な状態にある。
,,□,その他サービス業［建設機械リース］（営業担当）,・現在動いている公共工事、整備新幹線延伸工事、再生可能エネルギー関連工事、民間プロジェクト工事などはしばらく継続する案件であるため、今後も景気は変わらない。
,,□,その他サービス業［建設機械リース］（支店長）,・今後も大きな変化はないとみられるが、引き続き新型コロナウイルスの影響を注視している。
,,□,その他非製造業［鋼材卸売］（従業員）,・ものづくりの現場では、新型コロナウイルスの影響がそれほど大きくない。東京オリンピック・パラリンピックが終われば、市場が活発に動くといった話をよく聞くため、今後の景気が少しずつ良くなる可能性もある。
,,▲,建設業（役員）,・年度後半分の新規受注がなかなか決まらない。新型コロナウイルスの感染再拡大が設備投資需要の回復を妨げるのではないかという懸念が大きくなりつつある。
,,×,その他サービス業［ソフトウェア開発］（経営者）,・受注先の会社も含めて、下期の契約が減少するのではないかという話が出始めている。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・農産物の収穫が終わっている時期であり、新型コロナウイルスが終息に向かうことになれば、人の流れが良くなり、景気も良くなってくる。
,,□,人材派遣会社（社員）,・新型コロナウイルス感染者の急激な増加及び緊急事態宣言の発出は企業経営者や労働者のモチベーションを停滞させる要因となりうることから、今後の求職者の転職活動にブレーキが掛かることを懸念している。ただ、企業の求人意欲が大きく落ち込むことはないとみられる。
,,□,求人情報誌製作会社（編集者）,・新型コロナウイルスの感染が一段と拡大しており、ワクチンとのせめぎ合いの構造となっている。今回の第５波が最後の大波と分かれば、今後、採用活動が一気に活発化するとみられる。いずれにしても東京オリンピック終了後の感染状況次第である。
,,□,求人情報誌製作会社（編集者）,・ワクチン接種が進まない限り、今までのように景気や人の動きが良くなりかけては悪くなるという状況が繰り返されることになる。現状への諦め感も漂っており、東京オリンピック後の人の動きや景気の先行きは見通しづらい。インバウンドが戻ってこない限り、景気回復には相応の時間が掛かることになる。
,,□,求人情報誌製作会社（編集者）,・ワクチン接種の効果で９月以降に飲食、観光業界の景況感が好転する予感もあったが、第５波の影響次第である。また、雨不足によって農作物の品質や収穫量に影響が出てこないかが心配である。
,,□,職業安定所（職員）,・２～３か月後の状況が改善しているとは考えづらく、それほど大きく変わらないものと捉えている。ただ、10月の最低賃金の改定に当たって、結構大きめの金額での引上げが予定されており、企業の負担が重くなることが懸念される。
,,□,職業安定所（職員）,・当地における新規求人数は前年から9.6％増加し、新規求職者数は前年から9.2％減少した。６月の有効求人倍率は前月を0.02ポイント上回る0.84倍となり、当面は現在と同程度の水準で推移するとみられる。ただし、新型コロナウイルスの感染拡大の影響で需要が低迷する一部の業種において不安定な動きが継続しており、予断を許さない状況にある。
,,□,職業安定所（職員）,・管内における新型コロナウイルスの感染者は多くはないが、雇用調整助成金の申請が増えてきているなど、影響が続いていることから、今後も景気は変わらない。
,,□,学校［大学］（就職担当）,・長引くコロナ禍に対する国の対応がちぐはぐなこともあり、景気を後押しする要因がほとんど見当たらない。首都圏と異なり、大手企業や老舗企業の少ない北海道では、大学生にとってどうしても内定を得たい企業が少ないため、学生のがむしゃら感もみられず、学生にとってつらい就活が２年連続で続くことになる。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,観光型旅館（スタッフ）,・いよいよ若い世代でもワクチン接種のスケジュールについて話題が出てきた。ワクチン接種済みの世代が広がり、行動範囲が広がると予測される。
,,○,商店街（代表者）,・ワクチン接種拡大により新型コロナウイルスの感染が収束することを期待している。
,,○,一般小売店［医薬品］（経営者）,・暑さに加えて、ワクチン接種が増えていけば、客も少し安心して、今まで出てこなかった人も出てくるのではないかと期待している。
,,○,百貨店（売場主任）,・ワクチン接種が若年層にも進むにつれ需要が上向くと考える。
,,○,百貨店（経営者）,・数か月後にワクチン接種が進んでいることを前提に、消費意欲は上向きになってくる。ただし、モノ消費から旅行などのコト消費へも拡大していくことから、回復する速度は期待するほど早くはないとみている。
,,○,スーパー（経営者）,・ワクチン接種が進み、出歩きやすい状況になるとみている。
,,○,コンビニ（経営者）,・ワクチン接種が進むので景気は少しずつ良くなるとみている。
,,○,コンビニ（エリア担当）,・ワクチン接種が進めば、週末の来客数上昇が見込める。
,,○,コンビニ（エリア担当）,・ワクチン接種も進むため、購買意欲が増すと予測される。
,,○,コンビニ（エリア担当）,・ワクチン接種が進むことで景気は改善に向かうとみられるが、人の動きがアウトドアからリモートワーク等インドアに向いていることから、コロナ禍前の状況に戻ることは難しいと考える。
,,○,衣料品専門店（経営者）,・全国的にワクチン接種が進み、出掛けられる状況になり、秋冬物の立ち上がりで少しずつ活気が出てくるとみている。
,,○,衣料品専門店（経営者）,・ワクチン接種が進み人の動きが出てくれば、徐々に景気回復していくと予測する。
,,○,家電量販店（店長）,・ワクチン接種が高齢者を中心に完了し、若者の接種も始まっている。それにより客の購買意欲も増してくるとみられる。今のところマスクをした状態で買物していただくといった環境は変わらないが、今後、客の楽観的な購買意欲が増してくると思われる。
,,○,家電量販店（店長）,・今の状況は隣接市が発行したプレミアム付商品券の影響が少なからず出ている。終了時は回復すると予想している。
,,○,住関連専門店（経営者）,・受注生産をしているが、受注営業により２～３か月後の生産量を確保しているので今月よりはやや上向く。
,,○,観光型ホテル（スタッフ）,・ワクチン接種が終了次第、宿泊希望の客足は伸びるとみている。
,,○,観光型旅館（経営者）,・感染者数の増減で変わるが、ワクチン接種も進んでくるので今よりは良くなるとみている。
,,○,観光名所（職員）,・２～３か月後の景気であれば若干上向いてくるとみている。ワクチン接種が進み、外を出歩きたいという客がどんどん増えてくる。また、今まではリスク回避が主であったが、ある程度のリスクを覚悟しながら出歩くという人も増えているようである。
,,□,商店街（代表者）,・秋になってもワクチン接種は進まず、地元の行事はまだまだ自粛が続くとみている。
,,□,一般小売店［書籍］（経営者）,・新型コロナウイルスの感染がこれ以上拡大しなければ東京オリンピック終了後は景気が良くなると予想する。しかし、非常に悲観的な状況なので更に厳しさが続くとみている。
,,□,一般小売店［酒］（経営者）,・今月は東京オリンピックや暑さなど、少し上向きになるような要因がある。しかし、この先また新型コロナウイルスのネガティブな報道ばかりを耳にすることを考えると期待はできない。現状維持をしていくのがやっとである。
,,□,一般小売店［医薬品］（経営者）,・来客数が少なくなっているのは、同業者間の競争が激しくなっているためとみられ、値下げ競争とは関係ない品物の売行きは落ちていない。景気の地力はそれほど弱くはないとみている。
,,□,一般小売店［寝具］（経営者）,・新型コロナウイルスにより、飲食業はもとより観光業にまで影を落としており、夏の盛りにいたたまれない。地元に活気が出て潤わないことには、当業種に目を向けてもらうことも難しい。
,,□,百貨店（営業担当）,・ワクチン接種も進み、安心感が出てくるとともに人の動きが出てくる可能性はある。しかし、現在の来客数や購入量の動きからは、購買動向への積極的な変化はみられない。
,,□,百貨店（買付担当）,・今のところワクチン接種以外に好転する要素は見当たらない。
,,□,スーパー（店長）,・来客数と客単価の減少が続いている。ワクチン接種の進捗率も関連しているとみている。
,,□,スーパー（企画担当）,・いまだコロナ禍は続いている。前年ほどではないが、食品小売業に関してはまだ高水準で売上をキープしている。
,,□,コンビニ（経営者）,・ワクチンへの期待にはなるが、ベースとなる客単価や買上点数は堅調でプラスに推移しているので、人の流れ次第である。日中の売上は戻っているが、夜間の動きがまだ戻らない状況が続いている。
,,□,コンビニ（経営者）,・ワクチン接種が進めば人の動きも少し活発になってくる。しかし、変異株の影響で人の動きが鈍いようなので、２～３か月後もそれほど期待はできない。
,,□,コンビニ（経営者）,・新型コロナウイルスの影響がいつまで続くのか分からない。景気が良くなるのはまだ先になるとみている。
,,□,コンビニ（経営者）,・新型コロナウイルス感染者数が減少に転じるまで状況は変わらないと推測される。
,,□,衣料品専門店（経営者）,・東京オリンピック開催も本県には関係なく売上には結び付かず困惑している。お中元商戦も前年割れの状態である。飲食業では酒類の売上は前年の５割減である。
,,□,衣料品専門店（店長）,・２～３か月の間では帰省客を中心としたお盆マーケットがある。高齢者のワクチン接種が終わり、おじいちゃんおばあちゃんのところに行ってもいいねという空気になっていたのだが、首都圏での感染者数増加によって、また閉鎖的な８～９月を迎えるのではないかと危惧している。
,,□,衣料品専門店（店長）,・東京オリンピック後の第５波の感染状況から再び消費に慎重になる客が多くなる反面、ワクチン接種が進み、少しずつ消費に前向きな客が増えてくると予想される。
,,□,衣料品専門店（総務担当）,・コロナ禍のなか同じすう勢であり、収束の兆しが見えるまでは同じ状況が続くと考えられる。
,,□,乗用車販売店（従業員）,・ボーナスが出たり東京オリンピックが始まったりして景気が良くなるかと思ったが、販売量がなかなか増えない。
,,□,乗用車販売店（従業員）,・新型車効果もあり受注量は増えてきてはいるが、半導体の問題もあり長納期の車種もある。生産調整等もあるので、受注が売上に反映されるまでに時間が掛かる。現状維持が精一杯である。
,,□,乗用車販売店（店長）,・サービスを含んだバリューチェーンの業績が前年並みをキープできているので、新車納期の改善が待たれる。
,,□,自動車備品販売店（経営者）,・秋の紅葉シーズンになるが、ワクチン接種が進まないなか感染者数も急増しており、見通しが立たない。
,,□,住関連専門店（経営者）,・まだまだ新型コロナウイルスの影響が多大である。感染者数も増えてきているので、急激に回復するということはあり得ない。
,,□,その他専門店［靴］（従業員）,・ワクチンの接種が増えていくが、東京オリンピックによる新型コロナウイルス感染者数の増加が懸念される。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・ワクチン接種で多少は人流が戻るかとは思うが、それでも通常に戻るにはかなりの時間が掛かるとみている。また、閉店してしまった店も相当数あるようなのでとにかく制服に関しては良い材料がない。今後はスタッフの数も減ってくることが予想されるので余計に不安である。
,,□,その他小売［ショッピングセンター］（統括）,・新型コロナウイルスの感染状況と日常生活のせめぎ合いになると思われるが、このままの状態でいけるのであれば、何とか景気を維持しながら進めていくことになると考える。
,,□,高級レストラン（経営者）,・新型コロナウイルスの感染がある程度の収束を見ない限り、業界が良くなることも店が良くなることもあり得ない。
,,□,高級レストラン（スタッフ）,・グループ、複数での宴会、食事会は現状見込めない。宴会場の使い方を抜本的に変えなければならない。
,,□,一般レストラン（経営者）,・しばらく前だとワクチン接種が進めば来客数も自然と増えるのではないかと期待していたが、ここに来て感染者数が過去最多を更新したこともあり、今しばらくは客が来られない状況が続くのではないかと予想している。年内は厳しいのではないかとみている。
,,□,観光型ホテル（スタッフ）,・東京オリンピックの開催中は国民感情的に動こうとは思わないのではないか。
,,□,旅行代理店（従業員）,・夏休みだというのに新型コロナウイルスの感染者数も増加傾向であり、旅行に行く雰囲気に全くなっていない。
,,□,旅行代理店（従業員）,・ワクチン接種は順調に拡大傾向にあるものの、年初に描いた下期以後徐々に海外旅行が段階的に緩和のシナリオは依然全く描けない状況である。加えて、国内旅行においても不透明感がぬぐえず、大変厳しい状況である。秋口以後に、より力強い回復の兆しが出てくるものと想定し各種施策を実施、展開中である。
,,□,タクシー運転手,・一度慣れてしまった生活環境は急に変えることができないと考える。消費が活性化するには時間が必要なので、一般市民の動向から判断すると景気は変わらないと推察できる。
,,□,通信会社（営業担当）,・好転する材料に乏しく、現状のまま変わらないとみている。
,,□,通信会社（営業担当）,・ワクチン効果が出始める期待感はあるものの、東京オリンピック後の新型コロナウイルスの感染拡大の見方もあり、何ともいえない。
,,□,通信会社（営業担当）,・放送サービスの契約者は、東京オリンピック需要もあり底上げされた分、２～３か月後にはその反動で減少すると予想される。人流が一気に増えていき外出者数の増加が見込まれるため、自宅利用でのＷｉ－Ｆｉを中心とした通信サービスも大きな増加は期待できない。ただ、新規サービスエリアの拡大があるので若干の加入者が期待される。
,,□,通信会社（営業担当）,・新型コロナウイルスの感染が収まりそうにない。
,,□,テーマパーク（職員）,・現在の来客数に東京オリンピックや緊急事態宣言の影響はなく、やや良い状況である。しかし、修学旅行シーズンになると新型コロナウイルスの感染者数に左右されるので、また以前の状況に戻るとみている。
,,□,遊園地（経営者）,・東京オリンピック後の新型コロナウイルスの感染状況次第だが、レジャーへの影響が非常に心配される。ワクチン接種が進むことに期待するしかない。
,,□,競艇場（職員）,・ほとんどのイベントが中止になっているので、来場を促進することができない。
,,□,美容室（経営者）,・新型コロナウイルスの感染者数は増加傾向にあるが、ワクチンの接種率によって大分変わってくる。そう考えると、３か月後くらいでは大幅な改善は厳しいので、しばらくは現状が続くとみている。
,,□,美容室（経営者）,・固定客が決まったサイクルで来店するので変わらない。
,,□,住宅販売会社（経営者）,・住宅受注は相変わらず低迷しているが、賃貸への投資客がおり、鉄筋コンクリート造りの集合住宅の受注が続いている。
,,□,その他住宅［リフォーム］（従業員）,・住宅設備機器は特別定額給付金の給付の効果がみられた前年のような状況は見込めない。リフォームは大型工事の問合せが少し増えてきている。
,,▲,商店街（代表者）,・新型コロナウイルスの感染者数が増える限りは悪くなる。この先の予約数等をみても増える様子がない。
,,▲,商店街（代表者）,・ワクチンの接種が全体的に遅れ、変異株等により新型コロナウイルス感染者数が県内でも増加傾向にある。景気回復には時間を要する。
,,▲,スーパー（経営者）,・８月は変異株の感染拡大のスピードが高まり、来店頻度も低下するのではないかと危惧している。ワクチン接種スピードも鈍化しているので、この消費の低迷はこれまで同様にしばらく続くものとみている。
,,▲,スーパー（店長）,・ワクチンの接種率がどの程度増加しているかが買物動向にも影響してくるとみている。それゆえに２～３か月後の予測は立てにくい。
,,▲,スーパー（店長）,・東京オリンピック、夏休み、お盆の期間の売上への影響は前年よりもあるが、以降はまた落ち着くとみている。
