,,□,商店街（代表者）,・春物に関して、カラーやスタイルのトレンドがはっきりしており、今までにないスタイルを求める客が多いが、今後の夏物に関しては、まだそのような明確なトレンドが見えてきていないため、さらに良くなるかは疑問である。
,,□,商店街（代表者）,・株高、円安が進んでいるが、まだ一部の人にしか景気の回復を実感できていない。当地域での景気回復という感じはまだみられないため、変わらない。
,,□,商店街（代表者）,・雰囲気は非常に良いが、それが消費に結び付くかはまだ判断ができない。
,,□,一般小売店［酒］（経営者）,・ここ数か月の傾向として、非常に良くない状況が続いている。３月は歓送迎会等があって、普段の月よりは売上が増える月ではあるが、そういった季節的な要因を除くとほぼ弱含みのまま推移する。
,,□,百貨店（売場主任）,・長期予報によると、３月以降は暖かい日が続くということであり、前年の４～５月に非常に寒い日が続いたことの反動で、今年は春物の動きが少しは出ることになる。特に、春物コートやカジュアルパンツ、ジャケット等に期待している。
,,□,百貨店（売場主任）,・2012年４月以降、買上客数の前年割れが続いている。天候要因もあるが、衣料品の動きが鈍く、必要なものを必要な時に購入する直近型の買上傾向が今後も続く。
,,□,百貨店（役員）,・株高により資産家の消費動向は良くなるが、一般消費者の財布のひもはまだまだ固い。円安によるガソリン、灯油、野菜等の値上がりが主婦の一番の関心事になっている。
,,□,スーパー（役員）,・増税による可処分所得の減少や燃料等の値上げにより、食品の購買環境や消費マインドは一時的に下がる傾向にあるため、しばらくは現状維持かやや悪くなるとみられる。
,,□,コンビニ（エリア担当）,・年明けから２か月が経過したが、客の流れに変化はみられない。商品を展開しても動きの鈍い状況が続いており、買物にシビアになっている状況は変わらない。
,,□,乗用車販売店（従業員）,・期待感が持てない。購買意欲を喚起させるような要因がない。
,,□,自動車備品販売店（店長）,・３月は自動車損害賠償責任保険料の価格変更を控えて良い業績になるが、４月以降については、現在のガソリンの値上がりなどの状況を見る限り良くなるとは思えない。
,,□,その他専門店［医薬品］（経営者）,・先行きが怪しい今日、買物は更に必要最小限となる。
,,□,高級レストラン（スタッフ）,・北海道フード特区や食クラスター事業など、加工食品の助成事業が広がり、製造企業の動きが活発化している。飲食店も情報収集を進めており、試食会などでの活用を提案することで売上アップを期待している。事業経営者は、政権交代への歓迎ムードが強いが、レストランにまで影響するかどうかは分からない。
,,□,スナック（経営者）,・多少は期待している。
,,□,観光型ホテル（経営者）,・円安効果で海外客は若干の増加が見込めるが、国内の実体経済が回復していないことから、中間所得層の国内旅行が回復するまではまだ時間がかかる。さらに、２～３か月先までは海外旅行の費用に円安効果が反映されないため、駆け込み需要が発生することで国内旅行需要が減少することを懸念している。
,,□,観光型ホテル（スタッフ）,・国内旅行は個人客、団体客ともに堅調だが、近隣アジアからの観光客の利用が不振である。
,,□,旅行代理店（従業員）,・販売量の良い月と悪い月が交互に並んでおり、２～３か月後の見込みも、期待に反して伸びない時期と堅調に推移する時期が交錯し、先行きが見通せない状態となっている。
,,□,旅行代理店（従業員）,・先行受注の販売額をみると、国内旅行は３月が前年比89.7％、４月が前年比82.1％となっており、海外旅行は３月が前年比116.2％、４月が前年比109.9％となっており、厳しい状況が続いている。
,,□,旅行代理店（従業員）,・現状のやや上向きの状況が継続する。景気対策への期待感を含めて、消費マインドは上昇傾向にある。
,,□,タクシー運転手,・例年のことではあるが、３月までの冬期間はタクシーの利用があるが、４月以降は極端に利用客が少なくなる。
,,□,タクシー運転手,・政治の動きとして、新政権の経済対策の連動による上昇傾向という動きがみられるが、当業界においては、直接連動するような動きは何も出てきていない。今後も新政権の経済政策の効果が見えてくるのはまだまだ先のことである。現状と変わらない状況が続く。
,,□,タクシー運転手,・同業他社の状況を確認したところ、予約の状況があまり良くないとのことであった。当社においても予約の件数は前年並みであり、景気が良くなる要素が思い当たらない。
,,□,パチンコ店（役員）,・原油や野菜などの単価上昇により、利益率を下げるか単価を上げるしかない中で、どちらを選択しても来客数の増加にはつながらない。
,,□,住宅販売会社（従業員）,・現在の状況は良好であり、これ以上大きく改善されることはない。最近は客からの無理な注文や値引き要請もなく、分譲マンション企業間の過当競争もみられない。消費税が上がるまでは、分譲マンション市場は比較的安定して推移する。
,,▲,スーパー（店長）,・単純に新政権の経済政策が景気回復の打ち出の小づちになるとは思えない。また、円安のメリットよりも、ガソリンや灯油等の身の回りの必需品の原価上昇による価格高騰の方が生活を直撃している。
,,▲,スーパー（企画担当）,・所得、労働環境の好転よりも、輸入価格、燃料価格等の上昇が先行しているため、家計へのマイナスの影響は当面続く。
,,▲,スーパー（役員）,・株価の値上がりなど、景気が良くなる気配はあるが、小麦粉や電気代の値上がりなど、消費のマイナス要因も多く、簡単に実体経済が良くなるとは思えない。
,,▲,その他専門店［造花］（店長）,・食料やガソリン等の生活必需品の価格が上昇している。
,,▲,タクシー運転手,・物価や石油製品の価格が上がり始めてから、タクシーの乗り控えがみられる。これからインフレになり、所得が上がらなければ、タクシーの乗り控えが進み、やや悪くなる。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,輸送業（支店長）,・補正予算が成立したことで、公共物件がようやく動き出すことになる。本予算も早期に成立すれば、切れ目のない工事発注が行われることになる。
,,○,家具製造業（経営者）,・大都市圏を中心に高額品の動きが良くなってきた。消費税増税前の駆け込み需要が早くも始まっている場面がみられる。
,,○,金属製品製造業（経営者）,・見積の件数が多くなってきた。
,,○,金属製品製造業（役員）,・消費税増税前の駆け込み需要が増えることになる。
,,○,建設業（経営者）,・補正予算での公共工事の発注が進み、工事が動き始めることになる。民間建築工事についても受注が積み上がり、工事が本格化する。ただし、人手不足と資材単価のアップが見込まれるため、採算面で不安がある。
,,○,建設業（従業員）,・大型補正予算の成立により、建設関連の公共事業のみならず、民間事業でも前倒し発注の動きが出ている。
,,○,通信業（営業担当）,・まだ楽観視はできないが、自民党の立案する政策によって、社会全般に成長への期待感が大きくなっている。この１か月、それによる実需も伴ってきたと感じており、この先の景況感はやや良くなる。
,,○,金融業（企画担当）,・雪解け後、大型補正予算による公共工事の本格的な執行が見込まれるため、基幹産業である建設業の業況が上向き、地域経済にも波及してくる。春の観光は円安で外国人観光客が増加する。
,,○,コピーサービス業（従業員）,・公共事業はこれから少しずつ伸びることになる。ただし、同じことの繰り返しを恐れ、あくまで少しずつの増加で推移する。
,,○,その他サービス業［ソフトウェア開発］（経営者）,・悪くなる要因は特に見当たらない。そろそろ控えていた大型投資が始まるのではないかと期待している。
,,○,その他非製造業［鋼材卸売］（役員）,・道内の鉄骨案件は、４月～６月にかけて製作加工が集中するため、景気上昇にけん引される。
,,□,食料品製造業（役員）,・現状以上に悪くなる感じはないが、取引先の荷動きの悪い状況が続きそうである。
,,□,輸送業（営業担当）,・年度末を迎えて、ビート糖、でん粉、粉乳等の農産品の本州への輸送オーダーが出始めている。また、太陽光発電のソーラーパネルの輸入が増加しており、今後も２か所の施設建設が決定している。
,,□,司法書士,・冬期間は北海道特有の問題から期待できない面があるが、今後は徐々に回復局面に入ることになる。
,,□,司法書士,・補正予算など色々と手を尽くしているようだが、これだけで景気が回復することにはならない。
,,□,その他サービス業［建設機械リース］（支店長）,・円安のデメリットが先行しており、実体経済の回復には今しばらくの時間を要する。
,,▲,司法書士,・新政権の景気対策も、直ちに賃金の上昇に結び付くものではないため、土地の売買や住宅建築の増加を期待することができない。
,,×,－,－
"雇用
関連

(北海道)",,◎,求人情報誌製作会社（編集者）,・業種に偏りがなく、ほぼ全ての業種で求人件数が伸びている。前年の件数を下回っているのはごく一部の業種にとどまっており、総体的に求人意欲が高まっている。
,,◎,求人情報誌製作会社（編集者）,・新政権の経済政策の効果が具体的に出てきている。個人消費の堅調さも先行きの明るさが後押ししている。しばらくは明るいムードが続く。
,,○,人材派遣会社（社員）,・ここ数か月の景気回復の予想から、経営者のマインドも少し明るさを取り戻してきたようで、売上拡大に向け人員の調達を増やす企業が増えてきている。また、新たな事業の立ち上げの好機とみる経営者も増えており、今後しばらくは求人ニーズが増加傾向で推移する。
,,○,人材派遣会社（社員）,・年度が変わるタイミングであるため、求人数が一時的に増加する。ただし、その動きが継続するかは分からない。
,,○,求人情報誌製作会社（編集者）,・サービス業等の非正規の求人倍率が高くなってきている。ただし、正社員の求人件数にあまり伸びがみられないのが気がかりである。
,,○,求人情報誌製作会社（編集者）,・短期的には新政権の経済政策の効果により、景気の浮揚感は高まる｡ただし､中長期的な効果に関しては不透明である｡
,,□,新聞社［求人広告］（担当者）,・公共事業に予算がシフトしたことを受け、地元の建設、土木、運輸等の雇用への波及効果を期待できる。
,,□,職業安定所（職員）,・管内の有効求人倍率は32か月連続して前年を上回り、新規求職者は減少傾向が続いている。
,,□,職業安定所（職員）,・高校生の就職内定率が20年ぶりの高水準となった。これは求人数の増加によるところが大きく、学卒者への採用意欲が戻ってきているが、この採用意欲が一般求人提出へと広がるかはまだ判断できない。
,,□,職業安定所（職員）,・就職件数は前年比で0.3％の減少となった。
,,□,学校［大学］（就職担当）,・良くなる材料が見当たらない。
,,▲,－,－
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,百貨店（経営者）,・リーマンショック以降低迷が続いた株価が回復基調にあり、家計の塩漬け金融資産が回復してきている。今後、資産効果が働いて景気は良くなる。
,,◎,コンビニ（店長）,・雪も解けて人の動きが良くなる。また円安や株価の上昇によって景気の回復が期待できる。
,,◎,衣料品専門店（店長）,・これからは春の準備をする人の需要が高まってくるが、客や周りから今年は県内の就職定着率が非常に高いと聞いている。買いそろえをする人も就職率も例年より良いので、客が春の準備をしっかりしてもらえると、私どもにも波及があると読んでいる。景気は上向いてくるのではないかと期待している。
,,◎,その他専門店［白衣・ユニフォーム］（営業担当）,・政権交代による期待感とともに、実際の円安傾向で少しずつではあるが業績が上向いているところもある。また、震災復興に伴う需要が高まるなかで、まだまだ良くなる可能性がある。
,,◎,高級レストラン（支配人）,・客や友人の計画を聞くと、春を迎えて観光や出張など、ゴールデンウィークを見据えた動きや計画も活発になっている。迎える側としても観光や出張などが活発に動く時期を迎え、活気が出てくると予想される。
,,◎,タクシー運転手,・雪が降ると乗客は増えるが、雪がやめばこれまでどおりの状況である。現在、悪くなる状況がないのでこのまま良くなるとみられる。
,,○,商店街（代表者）,・苦戦が続くなか、震災後空地だった所に店舗が再建され花屋が開店した。さらに、同じく震災後空き店舗となった所に物販店の入居予定もあり、遅いながらもやっと春が近づきつつあろうかと期待される。
,,○,商店街（代表者）,・イベントの企画がある。
,,○,一般小売店［医薬品］（経営者）,・天候も良くなり、春になればまたそれなりに商品が動くものが出てくるほか、客を見ても、最近は買い控えているという様子もなくなっている。必要な物は必ず買うという傾向にあるので良くなる。
,,○,一般小売店［寝具］（経営者）,・打ち返し等の布団作りの注文は来ているので、それに伴う二次製品の受注も期待が持てる。
,,○,百貨店（総務担当）,・いわゆるアベノミクスで全体的に景気マインドが上がり、消費者の購買行動が多少なりとも変化することを期待している。
,,○,百貨店（企画担当）,・低気温のなかでも、春物やギフト需要は徐々にではあるが活発になってきている。前月に引き続き、消費者の景気への期待感もあり、プラスに転じていくとみている。また、中心部の人口も微増となっており、入店客数にもプラスの影響が出ているが、まだ購買にはつながらない下見段階の客も多くなっている。
,,○,百貨店（営業担当）,・景気自体は引き続き堅調な動きを見せるとみている。ただし、政府による経済対策が具現化されていくなかで、その進捗状況によっては予断を許さない状況ともいえる。全体的に上向きではないか。
,,○,百貨店（売場担当）,・前年との比較という点では、前年が苦戦していたため、売上は伸長すると思われ、百貨店のクリアランスセールが前年の７月１日から18日に後ろ倒しになるとすると、客の買い方にも変化は生じるはずである。初夏物や盛夏物の動きが活発になり、企画提案により売上を伸ばす要素はまだまだある。
,,○,スーパー（店長）,・時期的に新入学、入社という部分で消費が発生するので、今後２、３か月についてはやや期待できる。
,,○,スーパー（総務担当）,・以前よりも夜間の客が増えてきているように見受けられる。買上点数も多くなっており、経済的にも活動的になってきているようである。
,,○,コンビニ（経営者）,・１、２月と厳しいなかで、前年より買上点数及び客単価が伸びていることは明るい材料であり、今後に期待が持てる。
,,○,コンビニ（経営者）,・競合店出店の影響が一段落して、来客数も戻ってくるとみている。
,,○,コンビニ（エリア担当）,・出店数も順調に増えている。また、既存店のハード面の強化やテレビＣＭの投入も実施しており、今後来店数の増加が考えられる。
,,○,コンビニ（エリア担当）,・高付加価値商品の開発速度を高めており、政権交代の期待と合わせて単価向上を期待している。
,,○,コンビニ（エリア担当）,・震災から２年を迎えることで復興への意識が再度高まることが予測される。
,,○,衣料品専門店（経営者）,・暖かくなれば、客足も伸びるであろう。
,,○,衣料品専門店（店長）,・以前よりも比較的単価の高い商品を購入する消費者が増えてきている。特に入卒、セレモニー用途での購入が顕著に現れている。
,,○,衣料品専門店（店長）,・天候も良くなり、出かけたい気分になるため、来客数も増えると予想される。
,,○,家電量販店（店長）,・政治が安定してきている。
,,○,家電量販店（店長）,・家電のテレビを中心とした冷え込みが既に底を迎えているので、これから白物家電及びタブレット関係のパソコンの伸びが期待でき、景気はやや持ち直すことが見込まれる。
,,○,乗用車販売店（従業員）,・暖かくなれば、今まで買い控えていた客も販売に結び付くのではないかと期待している。
,,○,住関連専門店（経営者）,・株高、円安など何となく期待感がある。
,,○,住関連専門店（経営者）,・来月は彼岸もくるし、季節的に仏壇仏具の販売が上向く可能性はある。一般ユーザーの目が仏具に向いてくるので期待している。
,,○,その他専門店［酒］（経営者）,・天候も徐々に良くなる時期なので、今月よりは人も物も動くと予想している。政府の景気対策が少しずつでも一般消費者に感じられるようになってほしい。
,,○,その他専門店［靴］（従業員）,・春物商材のスタートが遅れているので、３月以降の売上が例年より良くなると見込まれる。
,,○,高級レストラン（経営者）,・今の景気は大型の投資に対する期待感から、しばらく続くのではないかとみている。
,,○,高級レストラン（支配人）,・総収入が前年と同じでも、働くスタッフ数が減り続ければ取り分は増えるはず。ただし、職場の環境はかなりいびつで精神的にも厳しい。タフな人だけが生き残れるのかもしれない。
,,○,一般レストラン（経営者）,・アベノミクスにより株も上がってきたので、やや良くなるのではないか。
,,○,一般レストラン（経営者）,・消費行動というのは心理意識が非常に影響される。少し株価が上がってきているとか、政権が代わったということで、何となく期待感が出ている。よって、２、３か月後には少し上向くことを期待している。
,,○,一般レストラン（経営者）,・例年だと３月の雪解けあたりは暖かくなって忙しくなる。予約状況はあまり良くないが、例年どおりであれば良くなってくるのではないか。
,,○,一般レストラン（経営者）,・今月が悪すぎるので、これ以上悪くなることはない。
,,○,スナック（経営者）,・３、４月と歓送迎会の季節に入るので、団体様が飲む機会も増えるし、今より多少は売上が上がると期待している。
,,○,観光型ホテル（スタッフ）,・報道等により消費者の心理が良い方向に向いている。今まで短期的な予約が多かったが、先々の長いスパンの予約も少しずつだが入っているので、多少は良くなる。
,,○,観光型旅館（スタッフ）,・春になり客が動きやすい時期となる。大きな自然災害等や事件が無ければ、ゴールデンウィークなど大型連休も控えているので期待が持てる。ただし、単価の下落傾向は続いており、販売単価をどこまで上げられるかが課題となっている。
,,○,都市型ホテル（スタッフ）,・厳寒の冬であるが、来月以降になれば雪解けする。また、３月16日に新型こまちの運転が開始され、４月からは秋田デスティネーションキャンペーンイヤーとしていろいろな行事が行われる予定である。客の行き来が多くなって、必然的に買物をしたり、宿泊をしたりという色々な動機が付加されて、まちが動いてくるのではないか。
,,○,都市型ホテル（スタッフ）,・大雪極寒のため暖房費はかなり痛手ではあるが、出控えの反動で雪解けとともに活発になる。また、震災以来閉めていた名所が今年は解放されるのは大きい。
,,○,旅行代理店（店長）,・周辺金融機関の預金残高は依然高い状況が続いており、消費能力に伴う個人消費はこれからも継続すると予測する。また、政権交代から円安局面に入り、企業業績の好転が期待できる。
,,○,タクシー運転手,・政権交代により円も安くなってきている。その影響が出てくるというような話を聞く。
,,○,通信会社（営業担当）,・東日本大震災から約２年だが、被災地以外の方々は風化傾向にあり、被災地の方もあきらめ感があり、高齢弱者の方が被災地に残り、若手は被災地を離れている。経済格差が発生するため景況感は地域で異なり、被災地以外の地域の景気は良くなるのではないか。
,,○,通信会社（営業担当）,・携帯電話についてはこれから需要期である。今年はかなりの需要が見込めると判断して、前向きにとらえて市場に売っていこうと考えている。雰囲気も非常に良くなってきており、一時期を脱しつつあるようである。
,,○,通信会社（営業担当）,・繁忙期を迎える。
,,○,通信会社（営業担当）,・全体的に景気が上向いているため、その勢いに引っ張られるように少しずつ新規の加入者も増加していく。その勢いに新年度スタートの効果も重なって、これまで経費節約で解約していた客も財布が緩んできたのか少しずつ戻り始めている。
,,○,テーマパーク（職員）,・現在は卒業旅行シーズンで学生が多く利用しているが、単価が上昇中である。３月は春休み、その後のゴールデンウィークと大型連休が控えており、景好感のなかで推移すると予想される。
,,○,観光名所（職員）,・予約状況は前年と変わらないが、フリー客が若干増えているようである。あとは客を迎えるこちら側の体制作りである。
,,○,観光名所（職員）,・冬期間はどうしても来客が少ないが、桜やゴールデンウィークに合わせイベントも開催し、来客数は増える見込みである。
,,○,遊園地（経営者）,・ガソリン価格の上昇などの懸念はあるが、政府の経済対策により、消費者心理には多少上向きの期待が持てる。
,,○,その他サービス［自動車整備業］（経営者）,・電力料金やガソリン、燃料の値上がりの懸念はあるものの、全体として客の反応が好感触なので、販売単価や販売額も増加するとの期待感がある。
,,○,その他住宅［リフォーム］（従業員）,・円安、株高による業績改善が進む企業の数が増える。
,,□,商店街（代表者）,・周りの経済指標は全てプラスに出ている。ただし、飲食関係はマイナス気味であり、いわゆる外食をしない内食傾向が強くなったようである。
,,□,商店街（代表者）,・少しずつ前進していくであろうが、物価上昇が少し心配である。物価上昇したが収入は増えないようでは困る。消費者の反動は怖い。デフレ退治は消費者の収入増と一体でやらなければ本当の景気回復にはならない。もう少し様子を見たい。
,,□,商店街（代表者）,・現在のような雪の状況が続けば、来客数及び人の交流が減少し、３月一杯は現在の状況は変わらないと予想される。４月以降、天候が回復し降雪が無ければ、人出もあり、売上増にもつながるのではないかと期待している。
,,□,商店街（代表者）,・円安から暖房用灯油、ガソリンが先行値上げしており、家計収入が引き上げられる前に物価が上がるなど、目に見えて消費の拡大が現れていない。
,,□,一般小売店［書籍］（経営者）,・アベノミクス効果がどこまで地方に反映されるのかがまだ不透明である。大型の購買については消費税にかかわる潜在的な購買動向は更に続くとみられる。しかし、一般消費については相変わらず厳しい局面が続いており、低単価志向が続いているため、基本的には地方都市は分からない。
,,□,一般小売店［医薬品］（経営者）,・政府の経済政策で円安ドル高となっており、金融業界は非常に活発な動きを始めているが、一般消費者にはその良さが伝わってきていないのが現状で、街には何ら活気が出ていない。今後３か月もそのような状態が続くのではないか。震災後は特需があり、活発な消費活動があったが、現在はそれがすっかり終わっており、今後は震災前の年と同じ悪い状態が続く見通しである。
,,□,百貨店（売場主任）,・消費マインドが下がっていないことから、今後の様々な動きによっては良くなる可能性もあるが、今のところは要因に確信が持てない状況である。
,,□,百貨店（買付担当）,・株価高騰、円安などのプラス要素はあるものの、東北地方を含めて、消費者の財布に反映されるまでには時間が掛かる。
,,□,百貨店（経営者）,・現経済状況をみても更に二極化が進むと予想される。大多数を占める中間層が買い求める商品群やプライスの商品が厳しい。
,,□,スーパー（経営者）,・株式市場は堅調で輸出企業は良いようだが、消費は変わらない。
,,□,スーパー（経営者）,・３月は円安も一段落し、株価も１万１千円前半台で上下して落ち着き気味になるのではないか。一時的に輸出業界や一部の所得層は潤っているようである。国の大型補正予算が成立、執行されるので、景気への好影響や波及効果の拡大を期待している。企業の成長源の投資拡大など、実体経済への反映には時間を要するが、消費環境はガソリンや小麦、電気やガス料金などの価格上昇、公務員の給与削減などの負の要因もはっきりしているので、その影響が出ないことを期待したい。しばらくは今のままだとみられる。
,,□,スーパー（店長）,・灯油、ガソリン等の生活物資の値上げに比較して、所得は減少傾向にあり、節約志向は続いている。価格に対する客の意識も今までより高く、厳しさは増しているようである。この状況からはなかなか脱却できそうにない。
,,□,スーパー（店長）,・商圏内競合店数が現状と変わらず、業績横ばいが続く。
,,□,スーパー（店長）,・景気が上向くと言われているが、現在の客の購買行動を見ると、すぐに変化があるとは思えない。
,,□,スーパー（物流担当）,・円安が進んでも製造業の景気が良くなるには時間が掛かる。給与等の現金収入が増えなければ小売全体の消費も上向かず、現在と状況が変わる要素が無い。
,,□,コンビニ（経営者）,・変わらないを選んだが、どちらかというと何とも言えないというのが正直なところである。来月に人の流出がどれだけあるかの見当がつかない。
,,□,コンビニ（エリア担当）,・大きな環境変化が無い。
,,□,コンビニ（店長）,・アベノミクス効果で円安が進み、株価も上がってきているが、同時に原油価格が高騰している。今のところ所得も変わらないのに原油が値上がりし、今後は電気代が上がってくるということで、心理的にはマイナス傾向ではないか。とはいえ、アベノミクス効果で上がってきていることから、しばらくは横ばいで推移するとみている。
,,□,コンビニ（店長）,・３か月後に自分の店の身の回りの状況で変化が起こることは考えられない。近隣の製造工場は３月一杯で雇用を打ち切るという話も出ており、３か月後に景気が回復することは見込めない。ただ、当店の隣に新たな工場が建つ予定もあるので、そういった点からすると状況が特に大きく変わることはないかもしれない。
,,□,衣料品専門店（経営者）,・公共投資の具体的な見通しや予算の早期可決で地方を早く元気にしてもらいたい。
,,□,衣料品専門店（総務担当）,・自民党政権での経済対策に期待したいが、その効果は２～３か月先では表れない。
,,□,家電量販店（店長）,・家電業界ではエコポイントや地デジ化といった今までの経済対策の反動がまだ続くため、近々に良くなるという感触はない。しかし、アベノミクスといわれる経済対策の効果への期待感は客の会話のなかからもうかがえる。また、タブレットといわれている新しいジャンルの販売は好調で、こちらが良い材料になってくると期待している。
,,□,乗用車販売店（経営者）,・新卒需要、社会移動需要の発生が鈍い。また、新型の低燃費、低価格車が中心となって売れ筋が一段と片寄る傾向にある。そして、前年はエコカー補助金もあったため、状況が上向くにはしばらく時間が掛かる。現状の20％前後の前年割れが続くのではないか。
,,□,乗用車販売店（経営者）,・４月以降、自動車損害賠償責任保険の値上げなど不安材料もあるが、継続するエコカー減税を追い風に低燃費車の販売は堅調に推移するとみられる。
,,□,乗用車販売店（経営者）,・拡販施策も的中し、６月ごろまでは好調が続くのではと考える。
,,□,乗用車販売店（店長）,・ここ数か月新型車の予定も無く話題性は乏しい。直近売上状況を踏まえると３月商戦も苦戦が予想される。
,,□,乗用車販売店（店長）,・３月は決算時期ということもあり販売量の増加が見込めるが、その反動もあり２か月後は現在と同じ販売量が予想される。
,,□,自動車備品販売店（経営者）,・今後繁忙期に入るが、過去のエコカー減税でサイクルが変わってしまったので、見通しが全くたたない。
,,□,住関連専門店（経営者）,・新しい年を迎えて、新築も少しずつ前年と比べれば件数も伸びているので、耐久消費財も建築と併せて少し伸びてきているようである。今後２、３か月は現状をある程度維持をしながら進むのだろうし、新生活を迎える方の需要も取り込んでいきたいと考えている。しかし、現状とさほど変わらないとみている。
,,□,その他専門店［パソコン］（経営者）,・季節の変化や年度替りによる客の動きに期待しているが、現在、客の問い合わせが控え気味なことから、急激な変化は期待できない。
,,□,その他専門店［食品］（経営者）,・電力料金の値上げが始まり、家計がますます厳しくなるので、食費も抑えられるのではないか。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・石油関連商品は３月に入れば気温の上昇とともに減少していく。新年度予算が執行されるまでの期間、公共投資が進まず、６月あたりまで低調な需要が予想される。当県の場合、復興のための需要がどの程度出るかで大きく景気が左右されるため、先読みは困難であり、目先の設備投資関連の動きは鈍く、需要は現状維持で推移しそうである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・燃料油は原油高、円安の影響で値上げが続いている。価格が高くなりすぎて、消費者の節約志向が高まっている。今後も大幅な伸びは期待できない。
,,□,一般レストラン（経営者）,・社会全体の景気に対する不安材料は、政治を始めまだまだあるが、歓送迎会や新社会人、新学期と明るい要素も出てくるタイミングなので、トータルでは変化無しではないか。
