,,□,百貨店（売場主任）,・当店では高級時計や家電を得意としていないため、消費税増税前の駆け込み需要はあまり期待できない。また、客からも所得が増えたとの声を聞かないことから、必要なものだけを慎重に買っている様子がうかがえる。
,,□,百貨店（販売促進担当）,・現政権の経済対策にともなうバブル景気も一段落し、高額品の売上が鈍化してきた。また、北海道では電気料金の値上げや、灯油価格の高騰にともなう暖房費の増加により、家計が圧迫されるため、先行きの不透明感がぬぐえない。
,,□,百貨店（販売促進担当）,・依然として、来客数の前年割れが解消されず、客単価を維持しながらの買上客数の増加が課題となっている。消費税増税前の駆け込み需要を想定した企画を予定しているが、地方店舗では伸びしろが大きいとはいえない。
,,□,百貨店（役員）,・大きな変化につながるような気配が感じられないため、今後も変わらない。
,,□,スーパー（企画担当）,・冬に入り、電気料金やガソリン価格を始めとするエネルギーコストが上昇している。消費税増税前の駆け込み需要もまだみられない。また、食品表示問題の影響でホテルのケーキ、料亭のおせちの予約状況に多少の変化がみられるなど、足元の消費動向は小康状態を続けている。
,,□,コンビニ（エリア担当）,・回復の兆しはみられるものの、免許品やし好品については前年比で５％前後の減少が続いている。夜間から深夜にかけての来客数も前年比で５～８％の減少となっている。
,,□,コンビニ（エリア担当）,・12月はボーナス月であるが、道内の支給状況が大きく変わらなければ、クリスマス商戦、年末商戦は厳しいものとなる。
,,□,コンビニ（エリア担当）,・一次産業は収穫の時期で１年間の収入が決まってしまうことになるが、当地の漁業の漁獲高が悪かったため、今後も現在の状態が続く。
,,□,衣料品専門店（店長）,・毎日のように商店街の経営者などと話すが、どこも景気はあまり良くない。全般的に景気の悪い状況が続く。
,,□,家電量販店（店員）,・12月商戦における高付加価値商品や省エネ家電の売上増を期待している。
,,□,乗用車販売店（従業員）,・客との話の中で、先行きに不安感をあらわにする場面が少なくなってきている。
,,□,自動車備品販売店（店長）,・２～３月は消費税増税前の駆け込み需要による新車購入の影響により、当店でも駆け込み需要が起きるとみられるが、それまでは景況感に変化がないまま推移する。
,,□,その他専門店［医薬品］（経営者）,・当店では消費税増税前の駆け込み需要は期待薄だとみている。将来的な不安があるため、収入は貯蓄に回ることになり、景気にも影響することになる。
,,□,高級レストラン（スタッフ）,・食品表示問題の報道が収まらないが、ホテルやレストランが過剰に悪者扱いされており、現場は意気消沈している。内部の脱力感が飲食業界への景気高揚感に水を差しかねない状況にある。
,,□,観光型ホテル（経営者）,・来客数や客単価は緩やかな回復傾向にあるが、消費税増税を控えて、消費動向が旅行やレジャーよりも消費財の購入にシフトしているため、物価上昇によるコスト高と合わせて厳しい状況が見込まれる。
,,□,旅行代理店（従業員）,・秋以降、海外旅行が堅調だが、２～３月にかけての状況がみえてこない。一方、国内旅行は10月まではけん引役を果たしていたが、11月は海外旅行と立場が逆転している。12月、１月もふたを開けてみなければ分からない状況であり、今後、景気が上向くような勢いが感じられない。
,,□,旅行代理店（従業員）,・来年４月から消費税増税が実施されるが、旅行は日用品ではなく、ぜいたく品に分類されるため、あまり影響がないとみられる。むしろ、他業種における駆け込み需要の動向が気掛かりである。
,,□,タクシー運転手,・ここ半年の状況をみると、景気の持ち直し感が出ている。ただ、現状は下ぶれ傾向が出てきているため、今後、リスクが大きくなることが懸念される。また、人材の雇用がままならない状況にあるため、年末から来年にかけての落ち込みも懸念される。
,,□,タクシー運転手,・今後の予約状況などから、景気は大きく変わらない。
,,□,通信会社（企画担当）,・販売ペースが以前よりも若干改善しており、今後もしばらくは継続する。
,,□,観光名所（職員）,・一部の業界や一部の企業のみ景気が良くなっている印象であり、当業界には全く実感がなく、今後の見通しも立たない。
,,□,パチンコ店（役員）,・季節的な問題もあり、ハウスメーカーの受注はそろそろ頭打ちになる。また、流通業においては、食品表示問題の影響が懸念される。
,,□,美容室（経営者）,・一般的に景気が良くなったとの実感がないため、当分は今の消費状況が続く。
,,□,住宅販売会社（従業員）,・消費税増税前の駆け込み需要も終わり、しばらくは落ち着くことになる。
,,□,住宅販売会社（従業員）,・今後は来年３月末までに引渡しが可能な分譲マンションの販売が活発化するとみられるが、そのようなマンションの在庫はとても少ないため、売上の増加につながるほどではない。
,,▲,スーパー（店長）,・来客数、客単価とも前年割れが続いており、売上も右肩下がりのトレンドとなっているため、今後はやや悪くなる。
,,▲,スーパー（店長）,・消費税増税前の駆け込み需要が生じるものの、その後の反動が懸念される。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・石油製品価格が高値で安定しているため、冬季に向けて節約志向が強くなる。
,,▲,一般レストラン（スタッフ）,・使用食材価格の値上げにともない、やむなくメニューの値上げをしたが、客は単価の低い商品を選ぶため、期待したほど客単価が上がらない。外食に関しては節約志向が強いようである。
,,▲,観光型ホテル（スタッフ）,・前年にみられたような需要を喚起する大型のイベント、コンサート、スポーツ大会が開催されないため、今後についてはやや悪くなる。
,,▲,旅行代理店（従業員）,・２～３月の東京便の供給座席数が前年よりも減少するため、観光客数の大幅な増加が期待できない。
,,▲,通信会社（社員）,・これまで消費が活発だったのは、消費税増税前の駆け込み需要が大きな要因であり、それ以外で特段景気が良かった印象もなければ、そういった声も聞かれない。景気に関しては、消費税増税による要素を除けば、例年と変わらないという声が多いため、増税後は景気後退が待っていることになる。どの客も来年に関しては期待よりも不安を先に考えている。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,・本格的な冬を迎えるため、運航状況が悪化し、輸送量が減少することになる。
,,▲,住宅販売会社（経営者）,・駆け込み需要が一服して仕事量が落ち着くことになる。また、職人不足は今後も続くとみられる。
,,×,－,－
"企業
動向
関連

(北海道)",,◎,＊,＊
,,○,通信業（営業担当）,・引き続き受注件数と新規案件が緩やかながらも増加している。また、単価に関しても持ち直しの動きが続いているため、今後の景況感はやや良くなる。
,,○,金融業（企画担当）,・個人消費は、高額商品を中心に駆け込み需要が活発となる。建設業界は、工期の遅れが懸念されるが、年度末に向けて堅調に推移する。観光関連は、冬の北海道人気が高まっている東南アジアからの観光客が増加する。
,,○,コピーサービス業（従業員）,・緩やかであるが、確実に受注が増加傾向にあるため、今後についてはやや良くなる。
,,○,その他サービス業［ソフトウェア開発］（経営者）,・現在の受注残が増えているため、今後についてはやや良くなる。
,,○,その他サービス業［建設機械リース］（支店長）,・消費税増税前の駆け込み需要が見込まれる。
,,○,その他非製造業［鋼材卸売］（役員）,・この時期、官公庁の工事、納品が多数あるため、売上は確保できる。さらに、大型設備案件があることに加えて、消費税増税による駆け込み需要も見込まれることから、今後の展望は明るい。
,,□,食料品製造業（役員）,・特に大きな受注案件もないが、取引が終わるような案件も今のところはみられないため、２～３か月先も受注量に変化はないとみている。
,,□,家具製造業（経営者）,・住宅建築の駆け込み需要が終了し、今後はそれにともなう家具の受注減も懸念されるが、現状はまだ好調を維持している。来年４月の消費税増税前までは堅調な受注が見込まれる。
,,□,金属製品製造業（役員）,・現在、消費税増税前の駆け込み需要が起こっているため、今後２～３か月後も変わらない。
,,□,輸送業（営業担当）,・今秋、台風が多く襲来したことで、鋼材の輸送に支障をきたしており、現在、内航船に鋼材の輸送が集中しており、小型内航船の傭船料が高騰している。飼料や肥料原料の輸送にも影響が出始めている。
,,□,輸送業（支店長）,・冬期間となるため、年度内までの大型の引き合いや物件照会は期待できないが、来期に向けての顧客、荷主情報に大きな期待感がある。
,,□,司法書士,・大都市部や大手企業のみが回復傾向にあり、当地の不動産や建築等については、今後とも大きく変化することがない。
,,□,司法書士,・住宅新築、改築等において消費税増税前の駆け込み需要が生じることを期待している。
,,□,司法書士,・これから降雪時期となってくるが、家計は灯油価格の値上がりなどで出費を抑えてくることになる。
,,□,その他サービス業［建設機械リース］（営業担当）,・建設工事が集中して、レンタル機械の供給が追い付かない状況にあるため、今後も機械が回らず、大きな伸展はみられない。
,,▲,建設業（従業員）,・季節的な影響や首都圏における建築工事需要が拡大するなかで、道内の労務者が少なくなっており、道内の建築工事については縮小せざる得ない状況にある。
,,×,建設業（経営者）,・現在施工中の物件が徐々に完了するため、会社としての稼動は落ちていくことになる。公共工事の新規受注は補正予算によるものも、ゼロ国債によるものも３月以降となり、民間工事については消費税増税の影響がどうなるかよく分からない。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・11月の大型スーパー及びホームセンターの出店に加えて、12月も大手家電量販店が郊外に新規出店することから、今後、更に人材不足に拍車がかかる。
,,○,求人情報誌製作会社（編集者）,・年末商戦と消費税増税前の駆け込み需要が本格化することで、雇用情勢が改善することを期待している。
,,○,職業安定所（職員）,・大規模な経済対策の効果が出ており、当面は求人数の増加傾向が続く。
,,○,学校［大学］（就職担当）,・消費税増税を前にして一時的に購買動向が上向くため、雇用情勢もやや良くなる。
,,□,人材派遣会社（社員）,・求人数が増えているが、景気回復といえるかは疑問である。数ではなく、待遇面の充実がなければ、景気の回復は見込めない。
,,□,求人情報誌製作会社（編集者）,・求人広告件数は例年を上回って推移しているが、今後、更に勢いを増すまでの気配はなく、現在の高水準を保ったまま推移する。
,,□,求人情報誌製作会社（編集者）,・消費税増税前の駆け込み需要が見込めるが､その後の動向は不透明である｡雇用関係では､求人数は多くても､求職者数が一層減少するとみている。ミスマッチや少子化などの要因もあり､バブル期のような求人難の時代が訪れそうな気配がある。
,,□,新聞社［求人広告］（担当者）,・現政権の経済対策の効果は地方には及んでいないが、ＴＰＰを別とすれば大きなマイナス要因も見当たらないため、非正規雇用を中心に求人数は現状を維持する。
,,□,職業安定所（職員）,・今後も建設業などでは人手不足による求人増が見込まれるが、水産加工業などの製造業ではイカの不漁により、生産を縮小している業者が一部でみられるため、今後もイカ漁が回復しなければ、業者への影響が拡大し、景気に影響を与えかねない。
,,▲,人材派遣会社（社員）,・企業の求人意欲は高いものの、ミスマッチなどにより予定の採用数が見込めなければ、事業スピードが遅くなり、予想していた収益を確保できなくなる可能性がある。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,乗用車販売店（経営者）,・消費税増税前の駆け込み需要が本格化することに加え、年末年始にかけて発売予定の新型車に期待が持てる。
,,◎,タクシー運転手,・悪くなる要因は見当たらない。震災後にお手伝いしてくれた方々や地元プロ野球球団が日本一になった関係で、人が多く集まっているようである。そういったことで、これからもますます良くなっていくのではないか。
,,○,商店街（代表者）,・これから冬が到来し、小売業、特に衣料品、ファッション用品、コート関係、防寒物、そして除排雪、防雪、雪の片づけの器具等がよく売れていくことが予想される。猛吹雪や台風がない限りは景気は上向くだろうと期待している。
,,○,一般小売店［医薬品］（経営者）,・12月は必要なものを買うため客も結構動く。ボーナスが良ければ、客もそれに合わせて多めに購入する。ただ、気候の良し悪しも影響するので未知数のところもある。
,,○,百貨店（売場主任）,・商品群には偏りが見られるであろうが、駆け込み需要は発生する。
,,○,百貨店（総務担当）,・これからのクリスマス、年末商戦、初商、３月までは、消費税増税前の駆け込み需要や、耐久性のある商品、自分へのご褒美といった部分への消費は見込め、２、３か月という短期的な部分でいえば今よりは多少需要としては伸びていく。ただし、４月以降に反動がくることは明らかである。
,,○,百貨店（営業担当）,・来年の初売りは、消費税増税前の駆け込み需要もあり、前年を上回ることが予想される。その後も３月までは駆け込み需要が続くことが見込まれる。
,,○,百貨店（営業担当）,・４月の消費税増の前段階で若干高額品の動きがあるものと予測される。
,,○,百貨店（経営者）,・「オリンピックまでは仕事がいっぱいで困ることはない」と言う建設業や製造業が増えている。建設関係は人件費が上昇しているとのことで、今後景気の波及効果が期待できるのではないか。
,,○,スーパー（店長）,・来客数、客単価共に前年比110％で推移している。
,,○,コンビニ（エリア担当）,・一般企業のボーナス増加や消費税増税前の駆け込み需要などにより、客単価が上がる可能性が高い。
,,○,コンビニ（エリア担当）,・コンビニは消費税増税後も新規出店を加速する。
,,○,コンビニ（エリア担当）,・年末年始に向けて活気が出てくる時期なので、今月よりは良くなる。
,,○,衣料品専門店（経営者）,・消費税増税前の駆け込み需要が増えると予想される。
,,○,衣料品専門店（店長）,・消費税増税前の駆け込み需要が徐々に増えてくると予測される。
,,○,家電量販店（店長）,・消費税率引上げによる需要の増加が見込める。
,,○,家電量販店（店長）,・当県は震災からの復興需要で新築需要が増えている。また、この先２、３か月間は消費税増税前の駆け込み需要により、前年比で２けたの伸びを期待している。少しずつ伸びて、３月がピークになるとみている。ただ、４月以降の反動は注意していかなければならない。
,,○,家電量販店（店長）,・消費税増税前の駆け込み需要に期待している。
,,○,乗用車販売店（経営者）,・個人、法人共に消費税増税前の駆け込み需要がより強く出てくる。それにより、前年を上回って推移するとみているが、その好調さに果たして供給が追い付くかどうかが懸念されるところである。
,,○,乗用車販売店（経営者）,・12月～来年３月にかけて、更なる新機種の発表が予定されており、かなりの期待が持てる。
,,○,乗用車販売店（従業員）,・消費税増税前までは駆け込み需要があるとみている。
,,○,乗用車販売店（従業員）,・消費税増税前にという、駆け込み客が今から増えてきている。
,,○,乗用車販売店（店長）,・東京モーターショーも始まり、年末年始に向けた各社の新型車情報も入ってきている。顧客の反応も思った以上に良いので期待感が持てる。
,,○,乗用車販売店（店長）,・消費税増税とクリーンディーゼル補助金締め切りの駆け込み需要が本格化することが予想されることに加えて、初売効果が上乗せとなり、現在よりも若干上向き傾向になることが考えられる。
,,○,住関連専門店（経営者）,・来年の４月から消費税増税があるので、それまでに耐久消費財等々の買換え、又は新築需要での納入ということで、現在よりは良くなるだろうとみている。しかし、その反動も心配しているところである。
,,○,その他専門店［パソコン］（経営者）,・消費税増税が大きな影響を与えている。消費税増税を意識したユーザーに便乗し、動きが良くなっている。ただし、市場は春までの一過性の流れと見ているようであり、４月以降の反動が懸念される。
,,○,その他専門店［酒］（経営者）,・お歳暮、年始ギフトは例年並みの販売量を予測している。今年はギフト商戦のスタートが例年よりかなり早くなっている。消費税増税等の動向もあり、消費者が少し気がせっているのかもしれない。この状況を前向きにとらえ、年末年始に少しでも購買意欲を高めてもらえるよう企業努力をしていきたい。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・消費税増税により、多少の買い急ぎがあるのではないかと予想している。しかし、制服のようにサイズがある場合は難しいかもしれない。その他のものでの動きに期待している。
,,○,その他小売［ショッピングセンター］（統括）,・消費税増税前の駆け込み特需がある程度見込まれる。
,,○,高級レストラン（支配人）,・クリスマスや年末商材の展開や報道等による景気の上向き感もあり、購買や飲食費に回る予算が増える。
,,○,一般レストラン（経営者）,・商品を少々値上げしたが、客単価が３か月前と比べ３～４％上がっている。価値があるような値上げであったため、それに客が付いてきたということではないか。この分だと、当分良い状況が続く。
,,○,一般レストラン（経営者）,・客の様子を見ていると、建設業やそれに関わる商売の人たちは皆忙しいようなので、やや忙しくなると予想される。
,,○,スナック（経営者）,・忘年会シーズンに入り、徐々に団体の予約も入ってきているので、多少は売上も期待できるのではないか。
,,○,旅行代理店（店長）,・消費税増税による駆け込み需要で、一時的な売上増加が見込める環境である。
,,○,テーマパーク（職員）,・消費税増税を前に一時的な買いだめに走るのではないか。ただし、一般的には収入が増えていないので、その後の消費低迷も見えている。
,,○,観光名所（職員）,・来客数等は前年並みだが、３か月前と比べると客単価が上がってきているということは、客の購買意欲という点に変化が出たのではないか。今後はチャーター便での乗り込みもあるようで、予約が前年同時期より増えている。客単価の上昇と来客数の上昇に相乗効果が生まれれば、景気は上向くというか、店にとっては良い方向に向かうのではないか。
,,○,観光名所（職員）,・12月と２月に大きなイベントがあり、期待をしているところである。
,,○,その他サービス［自動車整備業］（経営者）,・景況としては、消費税８％実施までは伸びるとみているが、その後については不安が大きい。
,,○,その他住宅［リフォーム］（従業員）,・受注残の工事代金が２か月分溜まっている。加えて、消費税増税前の駆け込み工事の受付が直前まであると予想する。
,,□,商店街（代表者）,・地元プロ野球球団の優勝もあり、人出とムードは良いが、数字はいまいち付いてきていないのが実態である。今後も一進一退を続けながら新年を迎えることになると予想される。
,,□,商店街（代表者）,・地元プロ野球球団の優勝効果は一時的であり、今後への効果は期待できない。年末商戦となるが、ボーナスの伸びも期待できそうになく、飲食店での会合も年々客単価が下がってきており、更なる工夫が求められている。
,,□,商店街（代表者）,・秋口に県外資本の郊外大型店立地が相次いだ。整備された郊外商圏における低価格での商品提供により、中心商店街はより苦境に立たされている。
,,□,一般小売店［書籍］（経営者）,・一般的な消費については、必要なもの以外を買い渋る傾向は続く。年明け２、３月の消費税増税前の景気動向に合わせて消費も動いていくのではないか。
,,□,一般小売店［医薬品］（経営者）,・一部ではアベノミクスの効果が表れているという話を聞くが、繁華街では全くといっていいほどアベノミクスの効果は表れていない。また、来年４月の消費税増税のために、買い控えがそろそろ始まっており、その影響もあるのではないか。売上は良くなる見込みはなく、変わらないとみている。
,,□,百貨店（企画担当）,・年末年始の動向は、今月の微増基調で変化無しとみている。消費者意識も徐々に消費税増税前の駆け込み意識は出てくるものの、基本的な不要不買の意識は変わらない。ただし、増税前の春物商材の展開が前倒しになることが予測され、その動向如何ではプラスに転じる可能性もある。
,,□,百貨店（売場担当）,・今月は他店舗のオープンにより、やはり多少なりとも影響を受けている。価格帯やターゲットは違うとはいえ、客の関心をついたブランドや商品の品ぞろえが及ぼす影響は今後も続く。同じトレンド商品であっても、百貨店に対して求めなくても低価格で買えるのであれば安くそこそこ見栄えがする新しい店での購入も当然といえる。また、消費税増税に向けてぜいたく品などは、今のうちに買っておくのではなく、我慢となるのではないかと予想している。
,,□,百貨店（経営者）,・消費税増税前の特需は今後３月末をピークに上がっていくが、例年購入いただいている高額品で納期のかかる商品群の前倒しの影響で総売上は苦戦することが想定できる。
,,□,スーパー（経営者）,・とりあえず消費税増税前の３月までは、現状を維持できそうである。
,,□,スーパー（経営者）,・株価高や好景気企業のボーナス増などによる末端消費拡大を期待したい。ただ、企業間の業績格差も出ていて、身近のところでも好業績企業といえるところは一部であり、地方の末端消費拡大にはもうしばらく時間を要する。
,,□,スーパー（店長）,・競合各社を含め、価格競争は熾烈を極めている。12月を控えて、買い控えの傾向が顕著になっている。オーバーストアのなかでも競合の出店予定がぞくぞくとあり、営業はますます厳しくなりそうである。
,,□,スーパー（店長）,・現状の食料品の倹約ムードは変わらない。
,,□,スーパー（店長）,・近隣の競合店の状況や売上の現状の数値から、変わらないと見込んでいる。
,,□,スーパー（総務担当）,・既存店の来客数が前年比95％と下がっている。これに伴い、買上点数も減少している。売上部門では牛肉、米、雑貨、加工食品などの売上が大幅に落ちている。スーパーはオーバーストア状態が続いており、今後も厳しい競合が続く。
,,□,スーパー（物流担当）,・消費税増税に対する意識の高まりにより、耐久消費財への出費が増えることが予想される。その分食品への出費は金額的に抑える傾向になるとみられる。現状よりも良くなる要因がない。
,,□,コンビニ（エリア担当）,・降雪量は例年より多いと予測されており、商圏徒歩客の来客数への影響を懸念している。
,,□,コンビニ（店長）,・冬季を迎えるに当たり、復興の状況にもよるが、例年どおりであれば来客数の減少が予想される。電気料金の値上げや除雪費など、維持管理上の経費が掛かる時期でもあるので、厳しい状況には変わらない。
,,□,衣料品専門店（経営者）,・消費税増税の決定以来、単価が前年を下回っている状況が続いている。増税直前では若干の駆け込み需要は期待できるが、２月までは単価の下落傾向が続くとみる。
,,□,衣料品専門店（経営者）,・地方がもう少し元気になって景気が上向きになるような具体的な政策を打ち出してもらいたい。
,,□,衣料品専門店（店長）,・冬物商材の立ち上がりを見る限り、今後も不安定な販売状況が続くとみられる。
,,□,衣料品専門店（総務担当）,・品種品目によっては消費税増税前の購入を期待したいが、それ以外では回復の兆しがみえない。
,,□,家電量販店（店長）,・現在の景気で恩恵を受けている業界もあるようだが、小売業界については消費税増税前の駆け込み需要がどの程度見込まれるのか全く不透明である。
,,□,住関連専門店（経営者）,・店頭販売では来客数の動き等から、多少消費税増税前の駆け込みも見られる。内装工事については、公共工事や震災復興により職人が不足し、工事に支障が出ており、年内の新規工事は受注ができない状況となっている。
,,□,住関連専門店（経営者）,・消費税増税前である程度の駆け込み需要があるのではないかと思っていたが、駆け込み需要は予想より少なく、来年の売上も例年どおりになるのではないかとみている。客は必要なもの以外の買物はしない傾向がある。
,,□,その他専門店［酒］（経営者）,・価格が改定されても売上が変わらなければ問題ないが、恐らく年明けから春先にかけて動きがあるとみている。一般消費者が潤っていなければ景況が悪化することが懸念される。
,,□,その他専門店［靴］（従業員）,・収入が増えず、支出が増える一方なので、購買意欲は落ちていく一方である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・石油業界の大きな収益源となる暖房用の燃料の販売においては、１月の気温の推移が大きく影響する。大方の予想では、寒い冬になる見通しであり、予想が当たった場合はそれなりの収益が見通せそうだが、お天候商売であり見通しは不透明である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・石油価格は徐々に値下がりしているが、まだ高値圏にあるため販売は低迷している。前年には届かない。悪い状況はまだ続く。
,,□,一般レストラン（経営者）,・相変わらず一般的には、消費税増税が念頭にあるようで、高級店には法事や祝い事のような時にしか足が向かなくなっているようである。ぜいたくを抑えている人が大半なので、たとえ建設関係の人の購買意欲が上がったとしても、そこからの利益が常時購買意欲につながり飲食店に潤いが出るには、まだ時間が掛かるとみている。
,,□,観光型ホテル（経営者）,・来客数は前年と変わりないが、震災前の８割程度である。ホテル利用は日常生活に余裕ができた後の２次的なものである。
,,□,観光型ホテル（スタッフ）,・我々にとっては一番の繁忙期である。ただ、年末年始が暦の関係からか、客は様子見をしている。予約状況はほぼ予想どおりであり、今後の入込状態に期待している。
,,□,観光型旅館（経営者）,・変化が見られるような特段の動きもなく、経済的にも沿岸部の復興がなかなか進んでいないことなどもあり、上向きにはならないと判断している。
,,□,都市型ホテル（スタッフ）,・長期予報でも、今年は前年と同じように大雪になるといわれている。今でさえ雨と雪に苦しめられているので、この先大雪が降るなどすれば、前年同様、景気が上向く様子などは見られない状況になるのではないか。
,,□,都市型ホテル（スタッフ）,・ホテルにとってはこれから稼ぎ時を迎える。忘新年会、クリスマスがあるが、先の予約状況は前年と比べ、法人は若干遅れている。また、個人の動きも悪く遅れている。ホテルを見る目が厳しくなっており、逆風が吹いている。今後の動向について注視していかなければならない。
,,□,都市型ホテル（スタッフ）,・新年会が売上の柱となるが、現時点では定例の団体、協会以外の一般企業の動きは鈍い。ただ、建設関連の企業は各種会合で活発な動きをしている。
,,□,都市型ホテル（スタッフ）,・例年受注している宴会は、年明けについても受注できている。
,,□,タクシー運転手,・消費税増税の時期が近付いてきており、皆さんの財布のひもが固くなってきている。
,,□,タクシー運転手,・乗客との話題は、やはり来年から導入される消費税のことが多くなっている。大変心配している人が多い。このような状態では景気が良くなるとは思えない。
,,□,通信会社（営業担当）,・物価の値上がりが徐々に進行しているため、節約の傾向がみられる３か月後は変わらないが、４か月後はやや悪くなるのではないか。ただ業種によっては消費税増税前の需要が見込まれるため、一時的に良くなると予想される。
,,□,通信会社（営業担当）,・消費税増税まではこのまま推移し、その後の景気はやや悪くなると予想している。
,,□,通信会社（営業担当）,・来年以降も特に良くなる材料に乏しく、大きな変化は期待できない。
,,□,通信会社（営業担当）,・一般的に給与が上がらず、政府の報道にあったような内需拡大好循環の絵が実態に伴っていない。この状況は当面続くものとみている。
,,□,通信会社（営業担当）,・年末に向けては、キャンペーン効果もあり加入者が増えているが、増加が見込めるのはボーナス月の12月までである。年明けは、新規の加入増加要素が見当たらないため、現状維持で状況は変わらない。
,,□,通信会社（営業担当）,・客先訪問でのヒアリングでは、コスト削減の話ばかりになる。
,,□,通信会社（営業担当）,・景気が良くなるようなきっかけが見当たらない。
,,□,競艇場（職員）,・売上の減少がみられる時期になるが、総体的には景気に大きな変化は無いとみられる。
,,□,美容室（経営者）,・これから、クリスマス、年末、新年ということで催事的な盛り上がりはあるが、通常の日については同じような傾向が続くとみている。
,,□,住宅販売会社（経営者）,・受注残は増えるが、現場は職人不足のため、完成工事量が増えない。
,,▲,商店街（代表者）,・12～２月にかけての予約状況が前年度と比べかなり低調であり、かなり厳しくなるとみられる。
