,,□,商店街（代表者）,・マスコミが新政権の経済対策に関する報道が盛んだが、現状では企業家や投資家の関心は高いが、一般消費者はデフレの方が生活しやすいため、中高年層が中心の商店街では期待感が薄く、先行きは不透明である。
,,□,商店街（代表者）,・夏商戦が早めに来るとみられるため、夏物の定価品の購入に期待できるが、商品単価の問題もあるため、春商戦以上に売れるわけではなく、今と変わらない状態で売れるとみられる。
,,□,商店街（代表者）,・世の中全体的には、右肩上がりの方向に動いているが、末端ではまだ実感がない。
,,□,一般小売店［酒］（経営者）,・大企業や東京周辺では景気が良くなっているような報道もみられるようになったが、北海道という土地柄で、それが実感されるのはまだ当分先のことになる。いまだに前年までの景気の悪さを引きずっている印象がある。
,,□,百貨店（売場主任）,・３か月の長期予報が出たが、前年よりもやや暖かいということであった。前年が非常に寒く、雨の日も多かったことに加えて、今年は３月に入っても寒いせいもあり、４月以降に関しては、春物や夏物の動きが活発化する。
,,□,百貨店（売場主任）,・買上客数の減少がとまらず、売上の前年割れが続いている。
,,□,スーパー（企画担当）,・株高、円安が消費に与える影響としては、輸入物価の上昇によるエネルギー価格や食品価格の上昇などのマイナスの影響が先行しており、所得環境の改善などのプラスの影響が出てくるにはまだ時間がかかる。
,,□,スーパー（役員）,・ここにきて雪解けが進んだことで買い回りしやすい環境になっており、降雪の影響で悪かった大型店舗の来客数も増加が見込める。また、各業界では、ベースアップや定期昇給の実施などの好材料もみられるが、電気料金等の公共料金の値上げ報道や大手スーパーのプライベートブランド強化により食品のデフレ状況が更に悪化するのではないかとの不安が大きい。
,,□,スーパー（役員）,・昼のテレビ番組で値上がりする商品の特集を放送している影響か、サラダ油やトイレットペーパーのまとめ買いが目立つようになってきた。一度染みついた節約思考が抜けるにはまだまだ時間がかかる。
,,□,コンビニ（エリア担当）,・売上の20％以上を占めるたばこの販売減が続いており、そのことが客の来店回数の減少につながっている。たばこは喫煙者の減少や消費量の減少が続いているため、今後もこうした影響が続く。
,,□,コンビニ（エリア担当）,・一部企業の賃上げ等の報道もみられるが、食料品に対する支出が増えていくような消費行動にはつながらない。逆に、円安による輸入商品の値上げの影響が危惧される。
,,□,衣料品専門店（店長）,・今の状態をみても景気が良くなるような兆候が全く見えない。また、新政権の政策が成功するかどうかもよく分からない。
,,□,衣料品専門店（店員）,・消費税増税などの影響があり、無駄な物は買わない傾向にあるが、良い商品がより安くなれば消費行動がみられるようになる。
,,□,家電量販店（経営者）,・先がまだ不透明であり、良くなる材料が見当たらない。
,,□,家電量販店（店員）,・薄型テレビの需要回復がまだ期待できない。必要以外の物は買わない傾向がまだみられる。
,,□,家電量販店（地区統括部長）,・地上デジタル放送への完全移行から約２年が経過するが、依然としてテレビの買換え率は低く、それに変わる新しいジャンルの商品も特に見当たらないため、最悪であった前年とほぼ変わらない売上で推移する。
,,□,乗用車販売店（従業員）,・昇給やボーナスの効果を期待したいが、当地域では期待が薄い。一方、低燃費車への人気は高いまま維持されており、まだ期待できる。
,,□,乗用車販売店（従業員）,・明るい見込みがあるかどうか、まだ判断が付かない。
,,□,乗用車販売店（営業担当）,・新商品もなく、地域の経済動向をみても今以上の上向きに転じる要因が見付からない。
,,□,その他専門店［造花］（店長）,・景気対策がまだ浸透していないため、今後も変わらない。
,,□,高級レストラン（経営者）,・円安、株高の効果で景気が上向いてきそうだが、北海道の地方都市への影響は薄い。
,,□,高級レストラン（スタッフ）,・今後、資材や食品が値上がりすることを心配しているが、女性客の服装が例年になく明るい色遣いになってきているため、外食の機会は増えることを期待している。客の様子では、都市のビジネスマンは、新政権に漠然と景気回復を期待していることが多い。一方、農業地帯の客は、農業以外の業種でもＴＰＰ参加への反対が多く、時には話を聞いただけで声を荒げるケースもあり、地域の思いがどう景気に影響するか分かりにくい。
,,□,観光型ホテル（経営者）,・引き続き外国人旅行客数は堅調だが、先行予約状況全体は良化しておらず、大きく景気が良くなる傾向にはない。
,,□,旅行代理店（従業員）,・航空運賃の低価格化に反応して利用件数の伸びている状況が当面続き、商品単価の低下と販売数の増加がきっ抗する。
,,□,旅行代理店（従業員）,・先行受注状況をみると、国内旅行は５月が前年比100％、６月が前年比90.2％となっている一方、海外旅行は５月が前年比115.1％、６月が前年比103.5％となっており、トータルすると今月と変わらない。
,,□,タクシー運転手,・冬を過ぎてこれから暖かくなるに向かって、需要の喚起がみられるのかがポイントになってくる。政府の動向をみていると、やはり新政権の経済対策に期待する向きがあるため、若干の持ち直し傾向を期待しているが、当社においては燃料の高騰による負担など、この先厳しく響いてくる要因も抱えているため、現状がしばらく続く。
,,□,タクシー運転手,・今後の予約や問い合わせの状況に変化はみられないなど、景気が良くなる要素が見当たらない。
,,□,観光名所（職員）,・政府による金融政策等が企業や国民に完全に浸透するには相当の時間を要するため、今後も変わらない。
,,□,パチンコ店（役員）,・悪くなるであろう要因はあるが、良くなる要因は見当たらない。
,,▲,一般小売店［土産］（経営者）,・長期的なムードについては、新政権の経済対策への期待感が非常に高い。今後２～３か月後については、原油の値上がりが全ての日常生活に悪影響を落としている。一部報道などで土地が値上がりすることが取り上げられているが、このことに関しては、政府がいくらお金を出しても金融機関は思うように金利を下げないとみられる。当社も設備投資を考えていたが、逆に金利を上げるようなことを匂わす金融機関が多くなっており、設備投資に二の足を踏んでいる。
,,▲,タクシー運転手,・例年４月になり、暖かくなるとタクシーの利用客は雪の降る時期と比べると激減する。今年も３月下旬から暖かくなり、タクシーの利用客が減ってきているため、今年も暖かくなるにつれて、売上が悪くなる。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－
,,○,金属製品製造業（役員）,・消費税増税前の駆け込み需要が始まるとみられるため、今後については良くなる。建設業界において期待できるような話も多い。
,,○,建設業（経営者）,・公共工事については、補正予算によって第１四半期の発注が例年より多くなる見込みである。民間建築についても、景気の先行き期待感から増加する。住宅については、消費税増税の関係で需要が増えることを期待している。ただ、人手不足と資材単価の高騰が工期や採算性の面で心配される。
,,○,建設業（従業員）,・公共事業の拡大を目指した新年度予算の執行で建設業界の仕事量が増大する。労務者不足の影響が懸念されるが、単価が上がることが期待される。
,,○,輸送業（支店長）,・ここ数か月、復興予算関連と公共投資の見直しから輸送物件の増加を期待してきたが、動きが鈍い。ただ、民間企業の計画も具体的になっており、今後上向いてくるのは間違いないが、大きくは期待できない。
,,○,金融業（企画担当）,・観光関連は円安により外国人観光客の増加が見込まれる。また、公共投資予算が大幅に増額されており、予算執行の本格化とともに基幹産業である建設業の業績が上向き、地域経済にも波及してくる。ただし、人手不足と資材価格の上昇が懸念される。
,,○,司法書士,・春の雪解けとともに景気が上向くだろうと期待している。
,,○,コピーサービス業（従業員）,・緩やかではあるが、確実に良くなっていく。昨今の受注量も、大きな波がなく、少しずつではあるが良くなってきている。
,,○,その他サービス業［建設機械リース］（支店長）,・２～３か月先の商材は応分にあるが、既存設備の入替にともなう投資であり、受注量の増加にともなうものではない。中小企業金融円滑化法終了にともなう動向を注視したい。
,,○,その他非製造業［鋼材卸売］（役員）,・取引先の仕事量が増える傾向にあり、それにつれて動きの鈍かった商品を中心に販売量が増加する。ただし、依然として受注単価が低調なことが不安材料である。
,,□,食料品製造業（団体役員）,・年度替わりにともなう消費需要と求人雇用の増加に明るさが感じられるものの、輸入原材料価格の上昇で物価が上がり、消費者の生活面が苦しくなることが懸念材料である。
,,□,食料品製造業（役員）,・先々、変化していくような案件が現在のところ特に見当たらない。
,,□,家具製造業（経営者）,・市場の雰囲気は悪くないが、物価が上昇局面に入っており、耐久消費財の動きに様子見が出ている。
,,□,輸送業（営業担当）,・ＴＰＰによる北海道産農産物への影響が不透明であり、保管、輸送業者として非常に危惧している。
,,□,通信業（営業担当）,・現状は政府の景気に対する積極的な取組が評価され、景況感の改善を感じているが、ムード先行の印象もぬぐえず、この先の景況感としては、やや良い印象での横ばいが続く。
,,□,司法書士,・経済対策による景気回復が一般市民にどの程度浸透するかが問題である。当分の間は現状維持で推移することになる。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・大企業ではボーナスを増額するといったことがニュースになっているが、下請に対する条件は最も厳しいころのままである。年度が変わっても改善されるとはとても思えず、末端に良い効果が出てくるのはまだ先のことになる。
,,▲,食料品製造業（経営者）,・賃金アップは大企業のみであり、90％を占める中小企業の賃上げはまだ先である。先行して物価が上昇すれば、庶民生活は苦しくなる。
,,▲,出版・印刷・同関連産業（従業員）,・良くなる理由がない。また、材料費の高騰も懸念される。
,,▲,司法書士,・現政権の下での物価の上昇、土地価格の上昇が伝えられているが、当地では直ちに値上がりする見込みもなく、動きは鈍いままで推移する。
,,×,－,－
"雇用
関連

(北海道)",,◎,求人情報誌製作会社（編集者）,・今月はどの業種も順調に推移しているため、今後もこの好況ムードはしばらく続く。
,,○,人材派遣会社（社員）,・社会全体の景気回復ムードが経営者心理にプラス要因となっており、事業拡大や新規事業への進出など、新たな動きの兆しがみられる。バブル期のようなことはないにしても、ここ10数年景気低迷であえいでいた北海道経済であるが、ここにきて経営者が動き出すことで景気にプラスになっており、こうした動きが求人数の増加に表れている。
,,○,求人情報誌製作会社（編集者）,・かなりの勢いで求人が増えている。一部で反動減もみられるが、全体として、今後２～３か月はこの水準を維持していくものとみられる。
,,○,求人情報誌製作会社（編集者）,・今後２～３か月程度の短期的な目線では､景気の浮揚感は高まるが、公共投資などで実際にどの程度の予算が付くかによって継続的な動きになるかどうかが分かれることになる。ＴＰＰの問題に関しても動きを注視したい。
,,□,人材派遣会社（社員）,・新しい雇用が生まれていないため、今後も変わらない。
,,□,求人情報誌製作会社（編集者）,・少子高齢化と若年層の地方からの流出による人手不足感が足を引っ張り始めている。
,,□,新聞社［求人広告］（担当者）,・ＴＰＰの地場経済に与える影響がどのタイミングで出てくるか判断が付かないが、当面は雇用に対する需要が期待できる。
,,□,職業安定所（職員）,・２月の管内の有効求人倍率が33か月連続して前年を上回り、高い水準を維持していることもあり、新規求職者の減少が続いている。
,,□,職業安定所（職員）,・一部の業種で求人増の動きがあるものの、全産業でみると、前年と比較して求人数の減少幅が前月より拡大していることから、管内の雇用情勢が持ち直しているとまでは感じられない。
,,□,職業安定所（職員）,・就職件数は前年比で3.6％の増加となった。
,,▲,－,－
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,・春先から夏場に向けては売上も上がっていく傾向にある。また、複数店の売上が前月ごろから前年を大きく上回っているため期待できる。
,,○,商店街（代表者）,・新規開店の店があり、内情的にも気分的にも明るくなってきている。卒業、入学シーズンに入り、来街客増に伴い全体的に活気が出てきている。前年より好結果となることが期待される。
,,○,商店街（代表者）,・４月後半からのゴールデンウィークから５月の前半までは、春まつり、桜まつりの全盛期であり、観光客並びに地域外の方が訪れると予測される。地域のなかでもイベント等を数多く実施し、来客数増加に努めるので、非常に明るく、期待が持てる。
,,○,商店街（代表者）,・アベノミクスの効果はまだ表れてこないが、長年続いたデフレ基調から脱却できる雰囲気だけでも、プラス効果と考えている。
,,○,一般小売店［寝具］（経営者）,・正直、今の状況ではどのようになるか全く検討がつかない。客の動向が良くなると期待したい。
,,○,百貨店（企画担当）,・今までけん引してきた高額品の売行きは、４月に一部値上げの動きはあるものの影響は少ないと見ており継続する。さらに、衣料品の動きが上昇基調となっている。販売量のプラスに加え、食料品のいいモノを求めるニーズもあることから、客単価も向上するとみている。
,,○,百貨店（営業担当）,・一部企業で給与、ボーナス増が決定しており、その動きが拡大してくれば景気は上向きになる。ただし、政府の景気対策の効果があまり見えないようだとそれほど景気は変わらない。一方で来年の消費税導入を控え、そろそろ高額品を中心に需要が拡大してくると予想される。
,,○,百貨店（経営者）,・株高、円高の修正、賃上げなど景気の回復がうかがえることが徐々に発生している。
,,○,コンビニ（経営者）,・季節要因による売上や買上点数の増加に加え、午後の客層において買上点数の増加が見られる。なかでも主婦層の買上点数は目的買いプラスアルファが出ている。そういった状況から、景気は上向きになるのではないかと判断する。
,,○,コンビニ（エリア担当）,・気温の上昇により、売れるものが変化している。ただし、消費者に最も近い小売業においてはアベノミクス効果の実感はまだ届いていない状況である。
,,○,衣料品専門店（経営者）,・新商品の販売など、営業努力をすれば良くなると期待したい。
,,○,衣料品専門店（店長）,・春から初夏にかけてのわくわく感は売上につながる。来客数も見込める。
,,○,衣料品専門店（総務担当）,・他業界の所得が上昇することにより、消費行動が期待できる。
,,○,家電量販店（店長）,・政府の景気対策の効果が早急に表れてくれば、景気の改善は見込める。
,,○,家電量販店（店長）,・日経平均株価が上昇基調にあるなかで、消費マインドも底上げが図られてくれば、小売の当社としては今後の消費拡大に期待が持てる。
,,○,乗用車販売店（経営者）,・低燃費で免税・減税対象のエコカー新モデルの投入等で販売増が期待できる。
,,○,住関連専門店（経営者）,・世の中の流れは景気が良くなる方向に向いているので、当店のような小さな販売店も少しはおこぼれがあるのではないかと楽観的に考えている。
,,○,その他専門店［酒］（経営者）,・気候も良くなり、前向きな景気動向が報道されていることもあり、消費者の動きも消費意欲も高まるのではと期待している。
,,○,その他小売［ショッピングセンター］（統括）,・気温の上昇に伴い、衣料品の販売量が増加傾向にある。
,,○,高級レストラン（経営者）,・株も上がっているなど、全体的に良い方向にいっている。今後も劇的に良くなるかどうかは分からないが良くなっていくことは間違いない。
,,○,高級レストラン（支配人）,・東北は震災復興に向け、冬季開けから活発さを増す。野菜などの農産物の生産流通も活発になれば、消費行動も活性化する。
,,○,一般レストラン（経営者）,・アベノミクスの効果で景気が良くなることを期待している。
,,○,一般レストラン（経営者）,・毎日行く市場は活気が良くなり、人が集まってきているようである。経済が動いているのではないか。同業からもかなり上向きになってきているというような話が多くなってきている。
,,○,一般レストラン（経営者）,・周りの雰囲気からは良くなるのではないかという期待感が持てる。ただ、アベノミクスも実際のところ、末端の消費者に還元されるまでは時間が掛かるのではないかとの懸念もある。
,,○,観光型ホテル（スタッフ）,・電気料金やガソリンなどの高止まり感が個人消費を冷えさせなければよいがという不安はある。しかし、歓送迎会にもどことなく明るさが見えているし、４月からのデスティネーションキャンペーンにも期待をしている。長年続いていたデフレが解消されることを期待したい。そうなれば、観光客も増え、本格的な上昇気流に乗るのではないか。
,,○,都市型ホテル（スタッフ）,・アベノミクスの影響により、消費者のマインドは前政権時と比較すれば格段に回復している。今後確実な政策実行により、景気回復が実感できるようになることを願っているが、地方、特にホテル業についてはタイムラグがある。その時のためにいかに消費者のニーズにこたえられる商品をラインナップするかである。
,,○,都市型ホテル（スタッフ）,・大震災から丸２年が経つが、まだ東北応援のイベントや本来は他県で実施予定の会合が入ってきている。それに伴う宿泊や宴会受注と大河ドラマ効果による観光客の流れにも期待している。
,,○,旅行代理店（店長）,・夏のボーナスや、月例給を政府方針通り増額する動きも見られ、個人消費は今以上に活性化するとみられる。
,,○,通信会社（営業担当）,・全体的に復興特需ということで、建設業などでも資材の高騰はあるものの、仕事は順調にあるようである。ここ４、５年くらいは十分な復興需要が見込めるなかで、現政権に変わってからはムードも良く、かなり期待できる。
,,○,通信会社（営業担当）,・各社の業績向上が期待できる。
,,○,テーマパーク（職員）,・現在の好況感が継続する。さらに、風評による買い控えが除々に薄くなり消費単価が上がる傾向は続く。
,,○,観光名所（職員）,・現在のところ雪解けも順調に進んでおり、ゴールデンウィーク頃からは行楽客も増えると見込んでいる。
,,○,遊園地（経営者）,・ガソリンの高止まり、電気、ガス料金の上昇が心配されるが、復興需要に下支えされて、少なくとも前年並みには推移すると見込んでいる。
,,○,美容室（経営者）,・春になると、気分的にパーマをかけたりカラーを明るめにしたりしたくなって来店する客が増える。
,,○,その他サービス［自動車整備業］（経営者）,・大手企業のベア満額回答のニュースによる波及効果か、３月の年度末臨時手当を支給する地元企業が数社ある。今後の消費マインドの上昇に期待している。
,,○,住宅販売会社（経営者）,・新エネルギーに伴う大規模開発及びＲＣ集合住宅の受注が確定しているため。
,,○,その他住宅［リフォーム］（従業員）,・消費税増税前の需要に期待している。
,,□,商店街（代表者）,・生活者は景気回復ムードに乗せられているようだが、４月以降、身の回り品が一斉に値上がりした時に今度はどう反応するかが心配である。過去の例では購買意欲というのは物価が上がっている時の方が増すということがあるが、給料のベースアップが遅れるようだとまだちょっと心配である。
,,□,商店街（代表者）,・景気が底を打ったので、少し明るくなるとみられる。
,,□,一般小売店［書籍］（経営者）,・地方の市場経済は昇給、その他の要因に深く関わっているし、メーカー等の影響を受けないところなので、現状でははっきりと認識できる状況ではない。
,,□,一般小売店［酒］（経営者）,・売れる日と売れない日の波が激しいが、トータルでは変わらない。
,,□,一般小売店［スポーツ用品］（経営者）,・物価が上がるのに売上及び利益が上がらない。安売りバーゲンとは違う打出しをして、集客する方法を考えている。
,,□,一般小売店［医薬品］（経営者）,・アベノミクス効果で大手企業は給料が上がるようだが、消費者がお金を使うようになるにはまだまだ時間が掛かる。当分は現状のまま変わらない。
,,□,一般小売店［医薬品］（経営者）,・天候に左右されるものの、客の購買力は良くなっており、今月も良い傾向になっている。これ以上良くなるかどうかは分からないが、変わらないのではないかとみている。
,,□,百貨店（売場主任）,・景気回復傾向の報道などで気持ちは幾分明るくなってきている。ただ、電気料など、実生活のマイナス部分の影響が把握できていない。実際に地方に変化が表れるのはもっと先である。
,,□,百貨店（総務担当）,・一部企業の業績回復や株価の回復といった良い要素もある一方で、電気料金や原材料の高騰ということもある。一般消費者が自分の所得のなかでどこまで消費に向けるかという部分は判断がつかない。
,,□,百貨店（買付担当）,・株高、円安傾向があるなかで、可処分所得を含めてなかなか手取りが増えない状況では販売にはつながらない。
,,□,百貨店（経営者）,・春闘で賃金が改善される業種が当地区には少なく、３か月先も好材料に乏しい状況である。むしろ目先のガソリン及び灯油高、電気料金の値上げ等の悪い材料がある。
,,□,百貨店（売場担当）,・前年のこの時期もやはり苦戦を強いられていた。セール前の買い控えが要因となり客の買い方に大きく影響を及ぼすとみられる。客は安いからではなく価値と価格のバランスや何か付加価値がないと駄目である。安いものは量販店やショッピングセンターなどで上手に買い分けをしており、百貨店ならではの取組がキーとなってくる。
,,□,百貨店（経営者）,・富裕層の高額品は好調に推移しているがごくわずかの部分なので、全体の多くを占める中間層からその下の層までの回復が見えない。その層の回復を期待するのなら、給与、ボーナスなど所得アップが現実的にならないと厳しい。
,,□,スーパー（経営者）,・ニュースと天候につられて何だか明るい気持ちだが、所得が増えているわけでもないので、財布のひもは緩まない。
,,□,スーパー（経営者）,・最近の株価上昇で潤う人がいるほか、円安で輸出拡大の期待もあるが、４月からは公共料金や食料品の値上げ、ガソリン、灯油等の高止まりもあり、財布のひもは固くなる。また、春闘で一部賃上げはあるようだが、主にボーナス時期の企業が多いようであり、実質可処分所得増も７月ごろまでは消費拡大は期待できないのではないか。客である農家もＴＰＰ交渉参加に関心が高く、現在の消費行動は様子見的である。この状態はしばらく変わらない。
,,□,スーパー（店長）,・来客数は微減傾向だが、１点単価、買上率が落ち込んで、客単価の減少に歯止めが掛からない状況である。価格競争もますますし烈になっている。この傾向はまだまだ続きそうで、各企業の体力勝負になってきている。
,,□,スーパー（店長）,・円安等の影響もあり、４月ごろから油、粉物の価格高騰等も考えられるため、客が必要なもの以外は倹約する傾向はより強くなる。また、競合店間のチラシ価格合戦はより激化し、業績向上に厳しい環境になる。
,,□,スーパー（店長）,・競合店の出店が続くなか、販促策を強化して来客数、売上を回復しなければ業績は変わらない。
,,□,スーパー（店長）,・競合の状況、商品の動向のいずれを見ても大きな変化は無いとみている。
,,□,スーパー（総務担当）,・株価が上昇している一方で、電気料金の値上げが控えている。これにより、可処分所得が減少するということもあり、トータルではあまり変わらない。
,,□,スーパー（物流担当）,・災害復興需要もなくなり、短期的に景気が良くなる要因が見つからない。
,,□,コンビニ（経営者）,・前年割れが続くとみられる。季節による売上増加は見込めるが、光熱費の値上げ等、消費者の財布のひもが緩むニュースが無い。
,,□,コンビニ（エリア担当）,・トレンドに変化を及ぼすような環境変化が見込めない。
,,□,コンビニ（エリア担当）,・社会全体の景気は上昇基調だが、コンビニエンスストアの売上が良くなるのは社会全体の景気上昇が力強いものになってからである。
,,□,コンビニ（エリア担当）,・当社も含め今期の出店計画は過去最大である。今後もより競争環境は厳しくなることが予測される。
,,□,衣料品専門店（経営者）,・地方にも早く景気回復の兆しが見えてきてほしい。
,,□,衣料品専門店（店長）,・春物商材の立ち上がりとその後の動向を見る限り、実売期での苦戦が予想される。また、ビジネス用途でのニーズが減少していることから、今後も苦戦が予想される。
,,□,衣料品専門店（店長）,・客単価はアップしているが、クールビズにより、年々夏物スーツ需要が減少している。
,,□,家電量販店（店長）,・夏の電力値上げに向けて、客は節電タイプの冷蔵庫やエアコンといったものに興味を示している。今のところそれらの需要は大きく伸びておらず、テレビ需要の落ち込みをカバーはしていないが、少し景気が上向きになっていることをうかがわせる。春先の需要は良くもならず、悪くもならずで、このままの状況が続くのではないか。
,,□,乗用車販売店（経営者）,・株価、円安、賃金面で先行きに明るさが見えているものの、エコカー補助金並びに復興需要の発生で先食いしており、今後も受注、販売共に10～20％前後くらいの前年割れで推移するものと考えている。
,,□,乗用車販売店（従業員）,・目立った新型車の投入も特に無いので、販売量はなかなか伸び悩むとみられる。
,,□,乗用車販売店（店長）,・消費税増税の影響もまだ無く、販売量が大きく変動する要素は無い。車販と並行したサービス需要の掘り起こしが急務である。
,,□,住関連専門店（経営者）,・油や電気料を始め値上げが始まったが、収入は増えず中央のムードとはかけ離れている。今後のアベノミクスの影響を期待しているが、地方まで浸透するようになるのはいつのことだろうか。
,,□,住関連専門店（経営者）,・新生活は３～４月にかけて動くが、そういう客は当社にはそう多くなく、現状からすればそう大きい回復は考えられない。アベノミクスといわれるが、我々の業界はそこまで影響を受けていないというのが現実である。
,,□,その他専門店［パソコン］（経営者）,・起爆剤となる商材は幾つもあるが、消費者の財布のひもは固く市場に回るお金は少ないとみられるため、今後も期待は薄い。
,,□,その他専門店［食品］（経営者）,・食品値上げ、先の消費税率アップ等を考えて、できるだけ消費を押さえようとする意識がますます高まるのではないか。
,,□,その他専門店［靴］（従業員）,・行楽シーズンに向けたウォーキングシューズやスニーカーの提案を強化していく。
,,□,その他専門店［酒］（営業担当）,・地元ではこれから農家が農作業に入るので、大きい動きは期待できない。また、地元以外での高付加価値商品の売上を少量でも伸ばす必要があるが、すぐには成果が上がらない。今のところ大きなマイナス要因が無い限りは、この状態が続くと考えている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・当県の場合、まだ復興予算頼みのウェイトが高いため、公共事業の予算執行まで一服状態が続く。今後の新築工事等の見通しもいまだに見えてこないため、足踏み状態が続く。当県は農産物の生産ウェイトが高いが、風評被害の影響がまだ色濃く残っており、農業、漁業いずれも需要回復が見通せない。しばらくはこのような状況が続くものとみられる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・アベノミクス効果により円安・株高が進んでいるが、当県の燃料販売については、前年比でガソリン98％、灯油76％、軽油108％という現状である。軽油は復興需要により伸びているが、全体的には低調な販売が続いている。原発事故の早期収束を願うばかりである。
,,□,高級レストラン（支配人）,・収入増なくして、物価増はありえない。順序を間違えると今より悲惨な状況が待っているという限りのない不安がある。
,,□,一般レストラン（経営者）,・長い期間にわたってレストランで食事をするということから遠ざかっている方が増えており、そういうスタイルが固定化されているようである。多少景気が良くなったとしても、そう簡単にレストランに行こうというふうにはならないのではないか。ただ、少しは増えてきて欲しいと願う気持ちもある。
,,□,スナック（経営者）,・今月の送別会シーズンは予想よりも客の流れが良く、数字的にもクリアできている。このままのペースで歓迎会シーズンに入っていきたい。客からも、歓送迎会は経費が使えそうな人が沢山いるように聞いているので期待している。
,,□,観光型旅館（経営者）,・変化する兆しは見えていない。
