,,□,スナック（経営者）,・少しずつ観光客が入り、客も増えているように感じられるが、地元の景気が悪いので地元客のリピーターが減っている。なかなか景気が回復する感じにはならない。
,,□,スナック（経営者）,・これから夏祭りで人が出てくる機会が多いが、ポケットマネーで飲みに来る人は限られる。
,,□,観光型ホテル（経営者）,・一気に夏型気候に突入し、旅行代理店からの引き合いは例年並みにあるが、実際の送客となると予定数が確保できていない。先の予測ができない状況であり、来客数の減少は必至である。
,,□,観光型ホテル（スタッフ）,・現時点における予約状況を前年同日で比較すると、８月は前年並み、９月は若干強含みとなっている。
,,□,旅行代理店（従業員）,・現在の状況から、景気が上向きになる要素はあまりなく悪化を防ぐのが精一杯である。
,,□,タクシー運転手,・規制緩和により札幌市内のタクシーの台数は増え続けており、利用客が減少傾向にあるので、これからますます厳しくなっていく。
,,□,タクシー運転手,・夏場の天候次第であるが景気が大きく変わる材料は見当たらない。
,,□,観光名所（職員）,・タクシーの空車状況が依然として目立つ。おそらくこのまま変化がないと思う。
,,□,その他レジャー施設（職員）,・変わらないというよりも不明である。地元球団やクラブの成績次第で、成績が悪ければ極端に下がり、成績が良ければ極端に盛り上がる。
,,□,住宅販売会社（従業員）,・デフレ現象が顕著に現れているので、メーカーとして単価を下げることが必要となるが、この部分の難しさから表面的には変わらない状況が続く。
,,▲,商店街（代表者）,・総体的な景気からみると、消費を抑制するような要因が薄く、消費者心理もやや安定している。しかし当エリアの大型店の存続が不透明であることから集客力が落ちており、中心市街地離れに歯止めがきかない状況である。
,,▲,家電量販店（経営者）,・大手百貨店の撤退など、悪いニュースばかりで、ますます停滞ムードが助長されている。
,,×,－,－
"企業
動向
関連

(北海道)",,◎,－,－
,,○,家具製造業（経営者）,・景気の先行指標である百貨店の家具売上が、前年より良い月が増えつつあり、住関連産業には明るい兆しが見えてきた。
,,○,建設業（経営者）,・受注面でピークを越し、人、物、金の動きが活発になる。ただし採算面では依然として厳しい状態が続く。
,,□,輸送業（支店長）,・建築資材の値上がり等にもよるが、道内は秋口くらいまで頭打ちになる。道外向けについては、当分の間、物件も順次受注できているため継続が見込まれる。ただし建築資材等については、道内外の物件ともに現在以上に良くなるということは考えられない。
,,□,輸送業（営業担当）,・原油高騰の現状が続けば、配船の遅れや、引き受け料金の見直し等が生じて厳しい状態となる。
,,□,通信業（営業担当）,・ここ２か月程度景気の上昇感が感じられるが、ここから更に上昇するには要因、起爆剤不足の感じを受ける。このため良い意味での横ばいである。
,,□,金融業（企画担当）,・大きなウエイトを占める建設業は公共投資の削減により厳しさが続く。また比較的底堅く推移してきた札幌市内のマンション建設も頭打ちとなってきた。最盛期を迎える観光業は愛知万博との競合もあり、大きな期待はできない。
,,□,司法書士,・現在の状況から判断すると希望は持てない。特定企業の回復ではなく、土木建築業など広い範囲での影響力を持っている企業の回復がポイントとなる。
,,□,その他サービス業［建設機械リース］（支店長）,・取引先が設備投資に慎重である。
,,□,その他サービス業［建設機械リース］（営業担当）,・今後も受注活動における厳しさに変わりはない。
,,▲,輸送業（経営者）,・燃料の高騰から、輸送関係や運輸関係は今後も相当収益への影響が見込まれる。
,,▲,その他非製造業［機械卸売］（従業員）,・主要顧客の下期の受注量が減少しており、資材の購入及び機械設備の更新を手控えている。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・非常用、つまり正社員の求人が微増している。また地域基幹産業である農業、畜産、酪農の動きが安定している。
,,○,求人情報誌製作会社（編集者）,・アルバイト、パート、派遣等の間接雇用に関しては、今年に入って順調に求人件数が伸びており、これといってブレーキになる要因が見当たらない。
,,○,学校［大学］（就職担当）,・予定の新採用者数を確保できなければ、秋採用及び通年採用が続く。
,,□,人材派遣会社（社員）,・有効求人倍率は改善傾向という話を聞くが、当社の求人も増加傾向ではあるものの、求める内容は高いレベルの即戦力の人材であり、少数の高レベル求人と繁忙に伴う単純作業系の求人に二分化されているように見える。さらにそれ以外は派遣、パートの活用ということになり、業績の悪化を経費面で調整しているように見え、景気回復にはいまだ至っていない。
,,□,求人情報誌製作会社（編集者）,・求人件数が落ち着いてきており、今後も大きな変化はみられない。
,,□,求人情報誌製作会社（編集者）,・大きな動きは予想されない。地域活性化の見通しが不透明である。
,,□,職業安定所（職員）,・建設業において、工事受注の遅れから従業員の雇用も遅れている。大手百貨店の閉店が発表され、雇用面での影響も懸念される。
,,□,職業安定所（職員）,・増えている求人は、派遣や業務請負、パート等の非正規型求人であり、求職者の約９割を占める管内常用就職を希望する者の雇用環境は依然として厳しい状況が続いている。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,＊,＊
,,○,一般小売店［書籍］（経営者）,・夏の繁忙期に入る。ヒット作に貢献する映画等のメディアも多く予定されており、売上増が期待される。
,,○,一般小売店［カメラ］（店長）,・取引件数の増加が今後に繋がる。これから、行楽・レジャーシーズンに入るので更に期待できる。愛知万博や各種イベント、新製品などもあるので前年より期待できる。
,,○,衣料品専門店（経営者）,・今の状況でいくと大分夏らしく暑さを取り戻してきた。前年同様暑さが続くという想定のもと品ぞろえの見直しを図っている。前年は早期切上げした夏物を８月いっぱい継続する計画である。前年同様、残暑が厳しくなればそこそこの売上は確保できる。
,,○,衣料品専門店（店長）,・暦通りに気候が推移し、夏物商材が活発に動いていることやクールビズ効果でアダルトからシニア層がシャツ中心に色物、柄物等着こなしの幅を広げている状態が今後も続く。
,,○,乗用車販売店（経営者）,・前年は集中豪雨や新潟県中越地震などで非常に厳しい状態であったが、本年度はこの復旧作業で土木・建設ともにかなり忙しい状態である。
,,○,高級レストラン（支配人）,・夏の東北の祭りの期間の観光客、特に関西方面からの客の出足は早く、昼食団体は、既に現段階で８月６日～８日まで予約で満席となっており、今後に期待できる。
,,○,都市型ホテル（スタッフ）,・婚礼減少の対策として、年齢層を絞りクラシカルムードを前面に出し、昔ながらの和装挙式やブライダル専門学校の学生による演出を取り入れたブライダルフェアの効果か、７～10月の受注件数は前年比200％を超えている。アンケート結果から当地ではハウスウェディングブームは意外に早く終わる気配である。
,,○,住宅販売会社（従業員）,・展示場来客数は少ないが、確実に受注確約が取れている。
,,□,商店街（代表者）,・なんとなく数字が改善されていることが感じられているが、商店街全体で消費がこれから先良くなっていくのかというと、まだ大きな変化はなく、緩やかな上昇基調が続けば御の字である。
,,□,商店街（代表者）,・地区内の大型店では、お中元セールで活況を呈しているが、前年比をクリアすることに四苦八苦している。個々の中小の店ではいまだお中元セールという感じが見られない。
,,□,一般小売店［医薬品］（経営者）,・これから七夕やお盆の時期は人だけはたくさん出るが、売上にはつながらないと飲食店のオーナーは話している。
,,□,一般小売店［雑貨］（企画担当）,・夏季のボーナス、社会保険、個人の税金が可処分所得の減少につながることから、個人消費のしっかりした伸びがつづくとは考えづらい。
,,□,百貨店（売場主任）,・クリアランスセール自体は、売上、来客数も含め大いに期待できるが、必要なもの以外は買わないという傾向はますます強くなり、単価ダウンは免れない。
,,□,百貨店（企画担当）,・真夏に向けてお中元商戦とクリアランスの動きが大きなポイントとなる。浴衣、水着の動きは現状では厳しい。
,,□,百貨店（売場担当）,・衣類では、ニットの半袖等の売れ行きが悪く問屋に発注しにくい状況にあり、２、３か月後に秋物を早めに展開し、客の目を引き付けたいが未知数である。天候によっても変わる。
,,□,百貨店（販促担当）,・５月、６月とマイナス幅が徐々に縮小し、お中元商戦の立ち上がりも前年と同じ売上推移である。しかし、６月下旬からのクリアランスセールの集客力が年々落ちてきている。
,,□,百貨店（経営者）,・６月は天候に恵まれ、夏物の動きが良くなってきた。しかし、社会、経済状況を見ると必要なものは購入するが、個人消費がどんどん増えるとは想定できない。
,,□,スーパー（経営者）,・一個当たりの商品単価は、ほぼ横ばいである。来客数と買上個数はわずかながら上昇傾向が見られる。東北全体の流通業の売上高としては、前年比マイナスで推移しているのに対して当社は若干プラスで推移している。異常気象の推移によるがこのまま変わらない。
,,□,スーパー（経営者）,・新潟県中越地震に関わる復旧工事で土木建築が活況であり、これが全体を支えている。１、２年は続くと思う。
,,□,スーパー（経営者）,・今の状況が急速に好転するとは考えられない。客の動向、販売点数の動きからは、楽観的予測はできない。農作物の安値、ガソリンの値上がり等が家計に及ぼす影響は少なくなく、今後の消費動向については厳しい状況が続く。
,,□,スーパー（店長）,・超目玉品のような価格、ポイントを倍にするセール等に反応する客はいるが、その他の施策には無反応の客が多く苦戦が続く。
,,□,スーパー（店長）,・例年であればボーナスで消費の拡大を期待するが、支給額の減少、社会保険の天引き等で手取りが少なくなり、消費が進まない。
,,□,スーパー（総務担当）,・消費の景況は依然として同じ傾向が続いているが、競合店と商圏の食い合い競争が今後ますます増えて行くものと考えているので、企業としての真価が強く問われるようになると予想される。
,,□,スーパー（企画担当）,・客単価が低下していた傾向に加え、来客数の減少が続いている。客の購買の引き締めは依然として強く、今後も大きな変化は見込めない。
,,□,衣料品専門店（経営者）,・２～３か月先は秋物の時期となる。期待しているが、現在、歩行者や来客数の減少が続いており、その時に増加傾向に回復するかは不安である。慎重に想定すれば変わらず悪いままである。
,,□,乗用車販売店（経営者）,・新型車の動きは良いものの、大半を占めている既販車の動きが鈍く、全体の販売量としては前年並みに推移する。
,,□,乗用車販売店（経営者）,・新型車効果も一段落し、震災復興による買換えも一巡する。継続して好況は期待できるが、現在の伸び以上にならない。
,,□,乗用車販売店（経営者）,・新型車導入によるＣＭ効果は期待できるが、以前のように即決するケースは少なく契約までに時間がかかっている。新型車導入により急激に契約台数が伸びるのではなく、一台ずつの積み重ねで計画が達成される。
,,□,住関連専門店（経営者）,・まだまだ耐久消費財の需要の掘り起こしは望めない状況である。年度後半に景気回復するという見方があるが、家具関係の重要は伸び悩みである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・原油価格が高値安定で推移しており、高値が今後しばらく続く見通しである。消費の減少は続きそうで需要の回復が早急には望めない。価格の転嫁も苦戦が予想され、収益の落ち込みと、販売数量の減少とが景気の足を引っ張る。
,,□,スナック（経営者）,・来客数を見ると、どんどん団体客が少なくなっている。１～２人の客が多く、会社の飲み会も減っている様子を見ると当分はこのままである。
,,□,その他飲食［そば］（経営者）,・現在来客数、単価ともにほとんど変化はない。６月下旬から始めた夏向けのメニューが好調なので７月に向けて期待しているが様々な状況を考えると難しい。
,,□,その他飲食［弁当］（スタッフ）,・売上は、前年から95％で推移し、弁当、惣菜などの特別提供品の広告などいち早く実施しているがあまり効果は現れず、この傾向は３か月後も変わらない。
,,□,観光型旅館（経営者）,・行政のバックアップのおかげで、道路の真中に出来た足湯やオープンカフェとその前庭の足湯等、そぞろ歩きの楽しい温泉地づくりは着々と進み、評判が良い。当社としても、来客数を増やすために、忘年会の企画など早め早めの対応につとめていく。
,,□,都市型ホテル（経営者）,・１月から６月までの婚礼の実績は前年を大きく下回っているが、来月以降、年度の後半は組数も増加し、予約状況は前年並みまで回復できる見込みである。一般宴会も今までは低調であったが、10～11月と全国大会等の大口需要を控えているのでなんとか前年並みまで回復できればと予測するが、あくまで単発的なものであり、依然として地元企業は元気がなく、個人利用も低調であり、全体的な回復感はない。
,,□,通信会社（営業担当）,・設備投資案件の動きがかなり鈍くなっている。天候等の不安定要素による農作物関係の業態からの期待と失望感が高くなっている。
,,□,美容室（経営者）,・マスメディアの宣伝効果、ニュース等での情報が、消費者に景気が良いというイメージを与えている。地元企業としては状況に変化はないが、消費者側に底上げの意識がある。
,,▲,百貨店（売場主任）,・ガソリン価格が急上昇しており、消費マインドに水を差す。
,,▲,百貨店（広報担当）,・紳士服等に買換え需要、衣替え需要による若干の改善が見られるが、慎重な個人消費がより一層慎重になることが予想される。税負担に対するサラリーマン層の不安は看過できない状況にある。
,,▲,スーパー（店長）,・空梅雨で野菜の今後の動向が危惧される。野菜が高騰すれば、買上全体に及ぼす影響は大きい。
,,▲,衣料品専門店（店長）,・クールビズの影響で、軽量衣料、特にスラックス、シャツ、下着の動きが良くなっているが、秋以降このような特需がなくなり、売上の期待ができない。
,,▲,住関連専門店（経営者）,・都市間競争又は都市の中でも地域の格差、特に郊外型と中心街における客の流れが相当変化している。
,,▲,その他専門店［酒］（営業担当）,・これから先、通常では飲食店が期待される。お中元では酒は期待できない。飲食店は天候が順調であれば期待できるが、現在のように天候不順であると落ち込むことが想定される。
,,▲,観光型ホテル（スタッフ）,・これまでの状況判断の大きな要素は客単価の低減であったが、最近はこれに加えて、来客数の減少がみられている。
,,×,コンビニ（エリア担当）,・先行きの不透明感が、売上、来客数、客単価に現れている。客の財布のひもは固い。夏の気候によって期待できる部分はあるが、瞬間的な事象であり、総体的には良い方向に向かわない社会情勢にある。
,,×,衣料品専門店（経営者）,・本来、夏物のジャケット、ワイシャツ、ネクタイを取り揃えて販売しているが、クールビズの影響でバランスが崩れており、悪い方向に向かっている。
,,×,衣料品専門店（店長）,・クールビズの影響で、ジャケット等に目を向けるよりも今のままで我慢するというように、スーツの需要が減っていき、苦戦すると想定している。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,・３か月先は、冬物の販売時期であるが、品物の動きがあまり良くないと予想される。10月の衣替えに向けて９月は例年品物が動く時期であるが、暑さが長引くと衣替えの意識が低くなり、受注数が減ると予想される。単価の面でもあまり高いものは売れないということから、良い状況ではない。
,,×,一般レストラン（経営者）,・市場での魚屋、八百屋の様子、他の飲食店の様子を聞くと２、３か月で回復する気配はない。増税の話は一般の人の負担となり、購買力が落ちている。
"企業
動向
関連

(東北)",,◎,－,－
,,○,一般機械器具製造業（経理担当）,・携帯電話用の部品については、依然低水準で推移し、自動車部品については、比較的堅調に推移すると予測している。また、為替レートも社内レートを大きく上回る水準まで戻しているので輸出採算が大きく好転して全体の業績を押し上げる。
,,○,電気機械器具製造業（経営者）,・情報端末や医療機器が下期に向けての新製品開発で引き合いが出てきており、期待できる。しかし、コストの関係で厳しい受注競争が予想される。
,,○,輸送業（従業員）,・デジタル機器関連の新製品の出荷が見込まれる。
,,○,通信業（営業担当）,・愛知万博に加え、地元プロスポーツ関連や大河ドラマ関連の盛り上がりや夏祭関連での景気浮揚要因があり、それに付随してのビジネス関連分野で景気回復が期待される。
,,□,輸送業（経営者）,・ガソリンの値下げが続かない限り景気は良くならない。
,,□,広告代理店（従業員）,・新球団効果も多少あるものの、落ち込み物件も予定されており、プラス・マイナスで変わらない。景気の回復は首都圏・大企業に限定されている。地方の中小企業はその影響を受けるものの、その回復影響は一部分的にしか受けない。まだまだ厳しい状況にあることは間違いない。
,,□,広告代理店（営業担当）,・広告売上のかなりのシェアを占める通信関連、特に携帯電話の広告出稿量が非常に減っている。
,,□,経営コンサルタント,・夏のボーナスが増えれば弾みがつくと思うが、知る限りでは、ボーナスを前年以上に支給する計画の企業は少ない。
,,□,公認会計士,・製造業の一部には、需要量が増加し、それに対応する設備投資と雇用の増加があるが、サービス業は来客数が増えず厳しい状況が続く。
,,▲,農林水産業（従業者）,・現在は、天候に恵まれているが、春先寒かった分果物の生育が前年に比べ１週間位遅れている。その遅れのため、夏の桃の販売価格が下落することが予想される。
,,▲,食料品製造業（経営者）,・ＢＳＥ問題以来、全く牛肉の輸入解禁の目処がたっていないことや米国での２例目の感染等が先行きの不安材料となっている。
,,▲,食料品製造業（経営者）,・原料が秋からまた値上げになりそうな動きがあり、これ以上の原料の高騰があると、コスト的に厳しくなる。
,,▲,繊維工業（総務担当）,・現在の日中関係の悪化から、生産の拠点が、国内回帰に一部動いている気配があるがまだ先は不透明である。産地全体では、まだまだ不況は続く。
,,▲,出版・印刷・同関連産業（経理担当）,・石油製品の値上げにより、原材料費が高くなっている。その分の価格値上げを販売先に要請できず、収益が悪化する。
,,▲,建設業（従業員）,・民間の建設設備投資はそれなりの動きが見られるが、公共投資の低迷はそれをも下回る状況である。
,,▲,広告業協会（役員）,・今年は当地において選挙を控えており流通関係はますます厳しいものと予想される。
,,▲,コピーサービス業（経営者）,・５月以降は特に動きが悪く、市場が活性化されていない状況である。仕事の絶対量が減っている。一部建設コンサルタント系列で多少動きが出ているのが救いであるが、将来の明るさを感じる動きはない。
,,×,食料品製造業（経営者）,・原料及び資材の高騰問題により、９月以降の価格改定の影響が販売面にマイナス作用することは必至で、販売、収益両面で厳しい状況が予想される。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・繁忙期に入る業種や現在調整中で２～３月後に人を増やすところがある。
,,○,人材派遣会社（社員）,・営業、販売、テレマーケティング職において、引き続き企業の採用意欲は強く、提案次第でまだまだマーケットは拡大する。
,,○,新聞社［求人広告］（担当者）,・流通を中心として、京阪及び他県からの出店が増えている。地元企業の流通の拡大はなく、閉店するところもあり、落ち込みを他県からの出店でカバーしている。しかし、地元企業の流通の回復の兆しが若干みられる。
,,□,人材派遣会社（社員）,・これ以上良くなることはない。ただ、求職者にあまり悲壮感は無く、仕事を選り好みしている余裕が老若男女を問わず感じられるので、全体とすると好況ではないか。
,,□,人材派遣会社（社員）,・例年７月、８月は安定期に入るが９月が四半期にあたるため事務派遣・製造派遣ともに増員が見込まれる。ただし、長期休暇の影響で稼働日数にも限りがあるため動きとしては秋頃に期待される。
,,□,人材派遣会社（社員）,・７月以降の企業における採用計画について、新卒採用、中途採用ともに大幅に上方修正している企業はそれほど多くない。
,,□,アウトソーシング企業（社員）,・自治体の景気がかわらないのでそう大きな変化はない。
,,□,新聞社［求人広告］（担当者）,・老舗の百貨店が店舗を閉鎖したり、ガソリンスタンド経営の会社が倒産しており、雇用情勢は明るい兆しが見えない。
,,□,職業安定所（職員）,・求職者に在職者やパートを中心として増加の傾向が見られること。求人の増加は派遣求人の大幅な増加によるものであること。企業の一部に原油高に対する警戒感が見られ、企業収益の減少を危惧する声があることから、その動向により、今後求人数にも影響することが考えられ有効求人の低下が懸念される。
,,□,職業安定所（職員）,・求人数が増加に向かう要素が乏しく、逆に解雇者が増加傾向にあることが懸念される。
,,▲,職業安定所（職員）,・税制改正問題が地域経済の動きに影響を与えると予測される。
,,×,新聞社［求人広告］（担当者）,・県内の夏のボーナスは、７年連続で減少する見通しとなっている。また、先日、公正取引委員会から独占禁止法に基づき、県内の91の建設業者に解除勧告が出されており、７月下旬から影響が出てくると予測される。
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,通信会社（営業担当）,・年末に実施予定である地上デジタル放送の再送信に向けて、夏以降加入促進を強化する。デジタル対応テレビの普及が一層進み、家庭内のデジタル化の需要が一気に増え、購買量が増加する。
,,○,コンビニ（経営者）,・土日の来客数、客単価が好調で、この先も上向くと見込んでいる。
,,○,住関連専門店（店長）,・来客数、販売量、買上単価など、徐々に上向いていく傾向である。
,,○,その他飲食［居酒屋］（店長）,・現在の予約状況をみると、客単価が５％程度上昇しているので、やや良くなる。
,,○,タクシー（経営者）,・過去６か月間、月の売上が前年比で伸びているので、この先も良くなる。
,,○,観光名所（職員）,・今シーズンは雨が少なく暑い日が続くと予想されるので、例年に比べ客の入込が期待できる。レストラン、ホテル関係もこれに準じて例年を上回る売上となる。
,,□,商店街（代表者）,・商店街の空き店舗はなかなか埋まらない。良くなる指針がみえてこない。
,,□,商店街（代表者）,・昔の名前を復活させた劇場ができたりしているので、来客数の減少に歯止めがかかればと期待している。
,,□,一般小売店［青果］（店長）,・市内唯一の大型百貨店が閉鎖になった分、今月初めは良かったが、例年売れる梅が不調で、結局前年並みである。百貨店がなくなった分、来客数は増えていくと思うが、客に購買意欲がないのでこの先も変わらない。
,,□,百貨店（売場主任）,・夏の大市に入るまでの間、定価品が非常に好調であったため、引き続きクリアランスも好調に推移すると見込んでいる。
,,□,百貨店（営業担当）,・客は欲しい物は買うが、相変わらず慎重に選択している。この状況は変わらない。
,,□,百貨店（販売促進担当）,・最近ヒット商品が見当たらない。客はたんす在庫で多くの物を持っており、新しい企画の商品しか求めなくなっている。新企画、トレンディな物でヒット商品が不在なので、現状の商品構成では売上を上げるのが非常に難しくなっている。
,,□,スーパー（店長）,・今年も空梅雨で夏商品は動きが良いが、猛暑で盛夏商品の売上が好調であった前年の実績と比べると苦しい。
,,□,スーパー（総務担当）,・家電製品等はかなり良い状況が続いているが、衣料品はここ数か月良くない状況が続いている。梅雨があまりないということで条件的には良いが、売上はさほど大きく伸びていない。また、食品も生鮮品、一般食品含め、販売数がダウンし、あまり良くない状況が続いている。平均すると大きくは変わらない。
,,□,スーパー（統括）,・来客数は微増であり、天候や競合店の動向次第で容易に変化してしまう状況である。一部業界で夏のボーナスの増加が伝えられているが、お中元は割引商品に圧倒的に人気が集中したり、安くても無駄な買物をしないように量目にこだわるなど堅調な消費の仕方がみえ、消費者のマインドも一進一退である。
,,□,コンビニ（店長）,・近隣同業者全てに酒類の販売が許可されたことの影響で、４月ごろから酒類が前年の８割くらいに低下しており、今月は７割を切っている。当分は同じような状況で推移する。
,,□,衣料品専門店（経営者）,・１～６月までの来客数、販売量、売上は前年を若干下回っており、各月の動向をみても一進一退である。今後もその傾向は続く。
,,□,家電量販店（店長）,・デジタル家電に勢いがつけば良くなるが、映像関連品についてオリンピック需要があった前年と比べると、厳しさが予想される。
,,□,乗用車販売店（従業員）,・新型車が出るわけでもないので、来客数、売上高共に良くなるとは思えない。
,,□,乗用車販売店（営業担当）,・法人、個人共に車の乗換え時期がきても動きは慎重で、購入予算もかなり低く設定している。
,,□,一般レストラン（経営者）,・商店街主催の夏祭り等も年々参加者が減り、来年は中止という声もある。既存の商店街のイベントはますます効果がなくなり、客足は郊外大型店の売出しに向いている。
,,□,一般レストラン（業務担当）,・会社関係の納涼会予約は前年並みに入っているが、ボーリング大会をして食事会をするなどといった子供会の行事が件数、参加者数共に減少している。
,,□,都市型ホテル（スタッフ）,・非常に不景気である現状のまま変わらない。良くなることはしばらくない。
,,□,旅行代理店（営業担当）,・愛知万博特需などで若干販売量に増加傾向はあるものの、万博終了の秋以降、現在の動向を維持できるだけの材料が見当たらない。
,,□,タクシー運転手,・これから夏を迎えるが、不景気感は相変わらずなので、夜の飲み屋に活気が出てくるとは思えない。
,,□,ゴルフ場（副支配人）,・引き合いはあるが、予想以上に価格、客単価の低下が進んでおり、収益に影響が出ている。今年の収益は前年より若干マイナスとなり、経営的には変わらない。
,,□,美容室（経営者）,・これから先、夏に向かってカット客が増えるが、固定客はそれほど増えない。
,,□,設計事務所（所長）,・ここ１～２か月で景気が良くなる要素はない。しばらくは現在の状況が続く。
,,▲,スーパー（経営者）,・今現在がオーバーストア気味なところに、更に今後競合店が出店するので、売上、利益共に厳しい状況となる。
,,▲,衣料品専門店（店長）,・石油価格の上昇等による原材料の値上がりの影響があらゆるところに出てきている。この先あまり景気が良くなるとは思えない。
,,▲,衣料品専門店（販売担当）,・新規オープンした所に客足が相当流れている。冷夏になると夏物衣料には手を出さなくなるので、来客数、売上は今よりもやや悪くなると見込んでいる。
,,▲,高級レストラン（店長）,・現在でも、オーバーストアの状態であるが、近隣に大型の商業施設の計画があり、今後ますます競争が激化する。
,,▲,スナック（経営者）,・予約の動きがあまり良くない。フリー客も人数、金額共に落ち込み気味なので当分は厳しい。
,,▲,観光型ホテル（スタッフ）,・現時点での夏季の集客状況は、前年より更に悪くなっている。
,,▲,都市型ホテル（スタッフ）,・近郊で年に１度のイベントがあり、その時はどこのホテルでも満室となるが、一般宴会は件数、単価共に上がる兆しがみえない。
,,▲,ゴルフ場（支配人）,・夏のゴルフの厳しさのため、来場者の減少が予想される。それに伴い、周辺ゴルフ場では、値引きが更に進む。
,,×,衣料品専門店（経営者）,・地元企業のボーナスは悪い状況が続いており、商店街の売上は悪くなる。
