,,□,高級レストラン（スタッフ）,・今年も夏の暑さに助けられてカレーライスやビールが売れたが、閑散期に向かい、景気の良い本州客は減少していく。その上、不安定な道内企業のビジネスマンが高単価なレストランを利用してくれるとは考えにくいため、前年並みの売上を確保することは厳しい。
,,□,設計事務所（職員）,・北海道内の公共事業が停滞している。また自治体合併に伴う特例債を期待した新規投資についても、ここにきて財政内容の精査により、慎重姿勢となる様子がみられるなど、多くを期待できない状況が続いている。
,,□,住宅販売会社（従業員）,・住宅の増改築等は家屋の寿命がきているので増えているが、新築については相変わらず厳しい状況が続いている。
,,▲,百貨店（売場主任）,・９月の衆議院選挙の結果による影響も考える必要があるが、消費者マインドに原油価格高騰の影響が出始める。北海道の冬は長く、予想以上に影響が大きそうだ。
,,▲,コンビニ（エリア担当）,・基幹産業の漁業は好調なものの、経費に含まれる軽油などの値上がりで基本的に利益が出ていないと聞いている。今後、経済を底上げする要因は何も見当たらず、景気が停滞することが懸念される。
,,▲,衣料品専門店（店長）,・もう２～３か月すると北海道は寒くなるので、石油、ガソリンの値上がりの影響が心配される。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・冬に向けて暖房用の灯油や重油の高値が懸念される。特に灯油については、１リットル当たりの価格が70円をはるかに超えることが予想され、家計を圧迫する。
,,▲,観光型ホテル（経営者）,・世界自然遺産に登録された知床や旭山動物園の好調な旭川だけがにぎわうだけで、本州客、道内客はもとより、海外客も沈みがちである。我々も直接打撃を受けているが、重油の値上げの影響がじわじわと出てきている感じがする。衆議院選挙の影響も懸念される。
,,▲,美容室（経営者）,・現在、灯油やガソリンなどの物価が上昇しているが、北海道はこれから寒い時期になり、灯油やガソリンなどの出費が増えるので、それに伴い人々の生活が苦しくなる。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－
,,○,家具製造業（経営者）,・全国的に景気が良くなりつつあり、高級品の動きが良くなっている。
,,○,通信業（営業担当）,・客の動向をみると、下期に実施される新規案件がここ数年より増加している印象を受ける。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・北海道新幹線の工事着工や継続している高速道路の工事が本格的になり、期待が持てる。
,,□,金属製品製造業（経営者）,・鋼材の価格高騰が少し落ち着きをみせてきたかと思ったが、原油高の影響で先行きが不透明な状態である。秋になり受注が動くかとみられたが、原材料の調達が困難を極めており、今後どうなっていくか分からない状況である。
,,□,輸送業（営業担当）,・原油高騰により紙パルプメーカーの生産調整が懸念されるが、農産物の出来が順調であることが期待される。
,,□,金融業（企画担当）,・建設業は公共投資の削減で厳しさが続く。また原材料価格が値上がりしており、企業の収益を圧迫している。はっきり明るくなるという材料に乏しい。
,,□,その他サービス業［建設機械リース］（支店長）,・一向に商談が増加する気配が感じられない。
,,▲,輸送業（支店長）,・原油価格の上昇による燃料費のアップが、９～10月からフェリー運賃のアップという形で現れることが決定している。道内荷主にどれだけ転嫁できるかが問題だが困難が想定され、物流業界の収益悪化が見込まれる。また近海船の運賃マーケットが相変わらず高く、現在、配船数が減少している北海道向けのコンテナ船の配船数の回復は困難である。様々な場面で経済構造の希薄な道内経済に原油価格のアップがマイナス要因として表面化してくる。
,,×,＊,＊
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・個人消費にかかわる小売業、飲食業の求人が好調である。今まで低調だったスナックの求人もプラスに転じていて、景気に支えられた求人増がしばらく続く。
,,○,求人情報誌製作会社（編集者）,・冬場を迎える前の人員確保の動きが発生する。道北最大級となる食品スーパーの開業も控え、若干の上向きが期待される。
,,○,学校［大学］（就職担当）,・今後も秋採用及び通年採用での採用が継続的に進む。
,,□,人材派遣会社（社員）,・求人数は増加傾向で推移するが、求職側のニーズとのギャップがある。正社員の採用数が急激に増えるとは思えないが、その代替としてのパートや派遣は増えることが予想され、玉石混交といった状態がしばらく続き、全体としては変わらない。
,,□,求人情報誌製作会社（編集者）,・求人数は前年よりも増加しているが、その数字が少しずつ落ち着いてきている。
,,□,職業安定所（職員）,・新規求人は増加傾向にあるが、増えているのは派遣、請負、パート求人であり、常用雇用を希望する求職者の雇用環境は厳しい状況のままである。
,,▲,職業安定所（職員）,・求人数を支えていたパート求人が減少に転じている。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,一般レストラン（経営者）,・値引きキャンペーンの集客力と商品主体のキャンペーンでの集客力の差が無くなってきた。客層の違いはあるが、何がなんでも安くという風潮がなくなってきている。
,,○,商店街（代表者）,・一部地域で明らかにされている好景気という言葉によって、消費者がある程度今まで過剰反応し消費縮小の警戒心を持っていたのが徐々になくなった。また、中心商店街としては大衆向けの安価な商品を扱う量販的店とのすみ分けがそろそろ進んできた。
,,○,一般小売店［茶］（経営者）,・当地域は、漁と切り離すことができない。今年は、観光客が増えたという話もあり、魚の鮮度での当地域のブランド名が定着している。このまま漁が順調であれば、回りまわって当店にも良い話が届く。
,,○,一般小売店［スポーツ用品］（経営者）,・ドイツ開催のサッカーワールドカップがそろそろ盛り上がってくるので、少しは良くなる。
,,○,百貨店（売場担当）,・秋物が早いうちから売れている。セーター等のファー付きなどが暑い中でも売れている。今期、客は早めに購入をしたり、新商品等値段に合った価値を見いだすものであれば購買する傾向にあるので、景気は良くなる。ダイレクトメールなどのアプローチも欠かさず実施している。
,,○,衣料品専門店（経営者）,・９月の総選挙後、ある程度の国の施策の方向性が明確になれば、市民、消費者は先行きの不安を感じているので、少しは安心感を持つ。天候が不順でなければ順調に推移する。
,,○,乗用車販売店（経営者）,・９月に基幹車種のフルモデルチェンジがあり、大いに期待される。
,,○,住関連専門店（経営者）,・来客数の動きの変化はさほどないが、買上率は上がっており、販売量が増えている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・景気の回復は、若干であるがその兆しがある。メーカーでも新商品をかなり出してきている。秋冬物については前年より動く。単価の高いものの動きはまだまだ鈍いが、従来よりは好調に推移している。単価が安いから売れるということではなくなってきている。
,,○,観光型ホテル（経営者）,・愛知万博が終わり、３か月後までの団体客の入込は好調である。地元の知事選の影響が心配である。３つのホテルを経営しているが、平成３年に開業した平均宿泊料金４万５千円の高品質のホテルが一番成績が良い。
,,○,住宅販売会社（従業員）,・蓄積された顧客が順番に動き始め、受注確約件数が増えている。
,,□,一般小売店［カメラ］（店長）,・ソフトが伸びるとハードが伸び悩むというのが、最近の傾向になりつつある。デジタルカメラなどのハードが失速ぎみである。
,,□,百貨店（売場主任）,・集客を目的とした食品催事があるので、来客数は期待できる。秋物の展開が本格化するが、ミセス客のシビアな買い方には変化はない。消費欲の強いヤング、キャリアの売上増を期待したい。
,,□,百貨店（広報担当）,・秋冬の商戦の最盛期になる時期であるが、目立ったヒット商品も見当たらない。通常の販売だけでなく、集客力のある文化催事や物販催事の積極的な仕掛けに短期の効果が見込めるので、これらの実施がポイントとなる。加えて政局の安定も看過できない。
,,□,百貨店（経営者）,・広告媒体を前年よりも増やしたことが、今月の伸びにつながった。例年どおりの広告媒体量ではトレンドは変わらなかった。現在の社会、経済状況では全体の個人消費が今後伸びるとは思えない。
,,□,スーパー（経営者）,・一部の業種では明るさがみえることと、消費の意欲が一部高まるところがあるが、食品小売においては、周囲の景気に大きく左右されることなく従来どおりの堅調な動きが続く。
,,□,スーパー（店長）,・原油価格の高騰が続き、石油を原料としている諸々の商品からガス、電気料金の値上げがあり、消費者はますます切り詰めた生活を強いられる。
,,□,スーパー（企画担当）,・今後も商圏内への競合出店が続くことから、チラシの強化を実施するものの大幅な改善は見込めない。
,,□,コンビニ（エリア担当）,・人口の減少や中小企業の動向等良くなる要因はない。選挙の動向にもよるが、増税等心理的に消費を抑制するおそれがある。
,,□,コンビニ（エリア担当）,・下期に入り、自社を含め競合他社の出店が予想されるため厳しさは変わらない。
,,□,衣料品専門店（経営者）,・クールビズではあまり効果がなかったが、今後のウォームビズに期待したい。現在の人通りの現状でどれだけ売上増につなげるか、人通りの減った分をいかに取り戻せるか不安であり、このまま悪い状態が続く。
,,□,衣料品専門店（経営者）,・総選挙の結果で国政がどう変化するのか、また、郵政問題を前面に出しているが、年金、所得税、雇用等の問題が明らかになっていない状況下では、先行き不透明である。
,,□,衣料品専門店（店長）,・クールビズ同様に、ウォームビズ効果がどれほど出るかは不透明である。ただし、クールビズで着こなしの幅が広がったアダルト層の需要の期待は大きい。
,,□,衣料品専門店（店長）,・秋にはウォームビズが予定されているが、夏場同様に全体を押し上げる効果まであるかはわからない。
,,□,乗用車販売店（経営者）,・稲作を初め農作物は平年並みと期待を持てるが、衆議院選挙の影響や客を引き付ける新商品がなく当面は厳しいものが続く。サービス入庫客は増加の見込みがあるもののサービス入庫客の客単価が引き続きダウンの傾向にある。
,,□,乗用車販売店（経営者）,・新潟中越地震からの復興にけん引された形の県内景気はしばらく安定的に続く。各メーカーから10月以降もいくつか新型車発表があるものの、４月以降の上期に需要が前倒しで伸びた感もあり、大きな需要伸長は期待できない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・９月も、仕入価格の値上げがあり、価格の転嫁の改善が期待薄である。先々の高価格が予想されるため、客の買い控え、消費の抑制傾向が今後も続く。需要期に向けて、消費量は落ち込む時期であり、販売業者の対応が不安材料である。
,,□,高級レストラン（支配人）,・宿泊の予約状況は前年と変わらないが、インターネットとエージェントの予約はこのまま好調に推移する。宴会については予約状況は多少少なめであるが結果的には前年並みをクリアできる。レストランは今後の販促ＰＲ、営業施策により売上を回復できたとしても基調は変わらない。
,,□,観光型旅館（経営者）,・心配した９月も大分盛り返した。10月も堅調で、11月も申込の状況が堅調にみえる。当館の場合、前年10月の新商品効果の評判が続いていることと前年の夏前後から国内旅行市場の動きがかなり変わっていることに注意したい。
,,□,観光型旅館（経営者）,・ほぼ、前年同月並みの売上推移である。内容的にはインターネットや雑誌などのメディアを通した予約が増加しているが、その分既存の、近隣のお得意様層が減っている。
,,□,都市型ホテル（経営者）,・選挙関係の会合が多くなっているが、売上にはあまり寄与していない。一般宴会に悪影響がなければとみている。各企業の出先も営業部門のみを残し、総務部門の本部集約を実施し、支店機能を縮小し、人件費及び経費削減を実施する企業が多くなっている。地元としては歓迎できない傾向にある。一部業界の会合は前年並みである。全国大会等の会合も数件入っている。婚礼、一般宴会の予約状況は芳しくなく全体的には変わらない。
,,□,観光名所（職員）,・積極的なイベント展開等を実施しても、前年並みを確保できれば可という状況が継続している。
,,□,遊園地（経営者）,・国と地方の選挙が続くが、９月でプロ野球が終了する。秋の行楽イベントと団体客のずれ込みで下支えを見込んでいる。
,,▲,一般小売店［書籍］（経営者）,・今年は前年のような怪物的な売上本がなく厳しい商戦を強いられる。出版各社から出る単価の高い、秋の企画書籍を積極販売したい。
,,▲,百貨店（売場主任）,・ガソリン価格上昇の影響が少しずつ波及し始め、消費不振につながる。
,,▲,スーパー（経営者）,・現状は、製造業中心の景気である。末端の個人消費に至っていない。個人消費に至るまでには一年以上の時間がかかる。地方は顕著にこのような数字が出ている。
,,▲,スーパー（店長）,・石油の高騰がいろいろな分野に悪影響を及ぼす。
,,▲,スーパー（総務担当）,・選挙で政策の行方もあるが、原油高が継続していることが響いてくる。家計への影響は避けられない。雇用も正社員雇用が回復傾向とのことだが、食品スーパーでのお客様の財布のひもは固い。
,,▲,コンビニ（店長）,・客の話を聞いても、当地域では、景気が回復してきたという実感がないということであった。また、選挙の月は悪くなる傾向がある。
,,▲,衣料品専門店（店長）,・残暑傾向により秋物の立ち上がりがおくれると予測される。秋物の動きが遅れると、ここ３か月の景気は悪くなる。
,,▲,住関連専門店（経営者）,・新築住宅の着工件数が依然として低迷し、前年割れが続いており、当分このような状態が続く。
,,▲,その他専門店［酒］（営業担当）,・通常であれば、これから酒が出る季節となるが、選挙が連続してあると飲食店の売上が悪くなる。特に地方によっては、選挙が２～３つ続くと聞いているので、全体的に落ち込む。
,,▲,旅行代理店（従業員）,・愛知万博が終了した後の影響が大きい。
,,▲,タクシー運転手,・客が減少している現状において、増車、新規参入と過剰に車が増えている。今後も新規参入が見込まれており、過剰な増車により業界の景気は悪くなる。
,,×,一般小売店［医薬品］（経営者）,・９月には総選挙、10月には県知事選挙が行われ、これでは景気が悪くなる一方であると店に来る客は異口同音に話している。
,,×,スーパー（経営者）,・近隣市町でショッピングセンターの出店が今秋から来春にかけて３件ある。異業種を巻き込んだ一層の価格競争が起こる。
,,×,一般レストラン（経営者）,・店の中で、客の話を聞くと景気の良くなる話は聞かれない。全国で聞かれる話とはかなりの差がある。将来への不安からお金が使えないという話が聞かれる。選挙になると関連企業は忙しくなるが、飲食業は暇になる。
,,×,その他飲食［弁当］（スタッフ）,・市内では大手企業の倒産が相次いでいる。今月、当社も２回目のリストラで70人の社員が減った。売上としてはマイナス効果である。
"企業
動向
関連

(東北)",,◎,－,－
,,○,食料品製造業（経営者）,・秋口からの需要期に入る季節的要因が大きいが、原料高に伴う値上げがどのように影響するか懸念される。
,,○,一般機械器具製造業（経理担当）,・自動車部品、民生機器については比較的好調に推移する。原油価格の高騰は当社の場合、さほど大きな影響は受けていない。今の為替相場の水準がこのまま続けば、さらに業績が上乗せできる。
,,○,電気機械器具製造業（経営者）,・２、３か月先は確定の引き合いがやや増加傾向にある。下期は期待できる。具体的には情報端末が増えている。原材料の価格の上昇をカバーできるか難しい状況である。売上は100％に達しそうであるが利益が未達になりそうである。
,,○,建設業（経営者）,・セールスの強化や古い客の掘り起こしに力を入れている。最近このようなセールスが実を結んでいる。
,,○,建設業（企画担当）,・受注できるか否かは別にして、件数が増えていることに明るい兆しがある。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・清酒の動きが良い。販売店や飲食店において清酒は利益商材である。焼酎は薄めて飲むために、消費速度が遅く、実績や単価アップにつながらない。
,,□,木材木製品製造業（経営者）,・10月ごろまで住宅着工が順調と予想され、住宅関連の需給バランスが継続する。
,,□,電気機械器具製造業（営業担当）,・悪循環に入っている。近視眼的な見方が横行しており、先々を見越した投資ができない状況に陥っている。
,,□,通信業（営業担当）,・公共事業案件は特に競争入札がほとんどであり、民間受注もその傾向が大である。取引先との先々のつながりを考えて、たとえ薄利であっても、とにかく受注しなければという状況は今後もしばらくは続く。
,,□,広告代理店（従業員）,・マンション関係の仕事は増えてきているが、相変わらず価格競争は厳しく、楽観はできない。現在、選挙関係の仕事が入ってきており、10月の県知事選挙にも期待している。
,,□,広告代理店（営業担当）,・携帯電話を中心に元気のない状態が続いている。
,,□,新聞販売店［広告］（店主）,・今月は悪いとしても、月の特性がある。また、チラシ折込、新聞購読、集金時の客の話、店の込み具合など総合的に判断すると特に極端な上昇傾向も低下傾向も出ていない。
,,▲,食料品製造業（経営者）,・原料、資材のアップで厳しい状況である。ライバル会社は秋口から製品の値上げを発表した。当社としてもどうするかを検討している。
,,▲,食料品製造業（経理担当）,・輸入商品の増加もあり低価格商品での競争は更に激化しそうである。また、燃料や原料の高騰で収益性は向上しない。商品価格の値上げについてはもうしばらく我慢比べが続く。
,,▲,繊維工業（総務担当）,・消費低迷が続く限り、繊維業界の更なる淘汰が進む。春夏物の受注に響く暖冬が心配である。
,,▲,出版・印刷・同関連産業（経理担当）,・ガソリンと原油が値上がりし、会社の経費がかかっており、企業収益が圧迫されている。
,,▲,コピーサービス業（経営者）,・売上は前年を下回った状況であり、利益も下回っている。今後選挙の期間は、購買活動も停止することから売上の増は期待できない。
,,×,食料品製造業（経営者）,・米国のＢＳＥ問題が一向に解決していない。科学的に解明することよりも、危険部位を取り除くことにより解決するなど早期解決しない限り悪い方向に向かう。
,,×,輸送業（経営者）,・石油の高騰が荷主のコストアップの要因になっており、当社にさらなる値下げ要請がある。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・地方の金融機関における求人の動きが、３か月後も続くことが見込まれる。また、半導体の企業において、10月以降、多少改善の兆しがみられる。
,,○,人材派遣会社（社員）,・特に金融業界において派遣を増やす話が徐々に出てきており、今後大口につながる予定もあり、ますます取引が拡大する。
,,○,アウトソーシング企業（社員）,・やや前向きに考える自治体や企業などが出ている。今まで仕事が来ていなかったところからも問い合わせが来ている。
,,○,新聞社［求人広告］（担当者）,・仙台地域においては、京阪企業の進出の波及効果により、求人数が増えつつあり、緩やかな回復傾向にある。その他の地域ではこのような動きはみられない。
,,○,職業安定所（職員）,・求人が前年よりも増えており、求人倍率も上昇傾向で推移している。
,,□,人材派遣会社（社員）,・紹介予定派遣も好調で今後は派遣だけでなく、提案によっては正社員登用の話もちらほら出てきておりようやく浸透してきた。そのための優秀な人材を多く確保し、提案から実績を作っていきたい。
,,□,人材派遣会社（社員）,・今月も採用に関する活発な問い合わせが入っていたが、この状況は今後２、３か月続く。特に中途採用の正社員の募集の状況に関する問い合わせは今後も続く。
,,□,新聞社［求人広告］（担当者）,・家電量販店やマンション建設の動きが若干みられるが、ガソリンスタンドはセルフスタンドが増えており、求人件数が増える要因になっていない。
,,□,職業安定所（職員）,・地元企業からの求人が少なく、大量の求人申込があっても就業地は県外の場合が多い。
,,□,職業安定所（職員）,・新潟中越地震関連、一般機械器具製造業等好調な業種からの求人で、求人倍率が改善傾向にあるが、大手スーパーの閉店等で大量の離職者が発生することなど不安要因もあり予断を許さない。
,,▲,職業安定所（職員）,・企業間の価格競争に加え、最近の原油高の影響が、徐々に出てきて、各企業の収益を圧迫しており、従業員まで還元されない状況となっている。
,,×,－,－
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,・残暑や紅葉の季節の行楽や観光の人出など、秋の動きをしっかりと押さえていけば、今の伸び率が維持できる。
,,◎,スナック（経営者）,・何か良くなりそうだという雰囲気になっただけでもこの業種は上向くものなので期待している。
,,◎,通信会社（営業担当）,・デジタル化に関する問い合わせが増えている。ようやく一般化しつつあり、業界的にまだまだ伸びる要素が十分ある。
,,○,商店街（代表者）,・最寄り品を扱う店では、売出しやサービス品を付けた催事等で固定客の囲い込みをしており、店からの提案も受け入れられてきている。
,,○,百貨店（売場主任）,・ビジネススタイル、カジュアルスタイル、紳士服全般でウォームビズを全面的に打ち出し、売場の活性化、スタイルの提案をしていく。
,,○,百貨店（販売促進担当）,・ここ数年ずっと低迷していた紳士物の動きが良くなっている。男性客が増え、それなりに購買意欲が上がってきている。
,,○,コンビニ（店長）,・７～８月は近隣にある24時間営業の小型スーパーの影響が予想以上に大きかったが、３か月後は夜の客が元々少ない季節になるので、この影響は少なくなる。
,,○,乗用車販売店（従業員）,・新型車が発売になるので、来客数、成約台数共に増加し、やや良くなる。
,,○,乗用車販売店（営業担当）,・秋口にかけ、自動車メーカーの新型発表に伴い、客の動きがみられるようになる。
,,○,その他飲食［居酒屋］（店長）,・客の様子や、現在よりも先の予約状況が若干良いことから判断すると、今後は来客数が増加し、やや良くなる。
,,○,タクシー運転手,・駅から降りてくる客が非常に多くなっている。工業団地や流通団地方面に営業の人が多く来ている。
,,○,タクシー運転手,・タクシー事業は増車を予定しているので、稼動率次第である程度の伸びは期待できる。介護事業はヘルパーと介護車のやり繰りの問題があるものの、順調に伸びている。
,,○,タクシー（経営者）,・今年に入り１～８月までは毎月、前年同月に比べ増収となっているので、この先も良くなる。
,,○,観光名所（職員）,・紅葉のシーズンに入ってくるが、この夏の入込状況からすると、今後の入込は例年以上と思う。レストラン、ホテル関係の売上も例年を上回ると見込まれる。
,,○,その他レジャー施設［アミューズメント］（職員）,・少額のお金を使うことで個人の安らぎ、楽しみを得ようという動きが出てきている。競合店も増えつつあるが、ある程度この流れはこのまま続く。
,,□,一般小売店［精肉］（経営者）,・石油が高騰している。その影響でいろいろな品物の値上がりが始まっている。ますます客の財布は開かなくなる。
,,□,スーパー（総務担当）,・食料品は前年の101～102％で推移している。衣料品は天候にかなり左右されるが、10、11月に向けて秋らしさが出てくれば前年並みの状況は維持できる。
,,□,スーパー（統括）,・堅調な消費姿勢に大きな変化はない。消費者のマインドを押し上げるきっかけも見当たらないが、選挙の結果次第では変化もありうる。団塊世代の旅行ブームの一端からか、国内旅行用のセカンドバッグ（ナイロンショルダー）が毎月前年の120～125％で推移するなど、消費者の生活の変化が徐々に際立ってきている。
,,□,衣料品専門店（店長）,・素材面でナノテクなど新商品の動きがあるが、価格が割高となってしまうため、思うように売上に反映しない。
,,□,衣料品専門店（販売担当）,・郊外店が相次いでオープンした後には特色のあるテーマパークがオープンし、そちらへも客が流れているが、夏休みが終わり、ターゲットの主婦層が出てくることに期待している。
,,□,乗用車販売店（営業担当）,・目玉になる商品の発売もないので変わらない。
,,□,住関連専門店（店長）,・いったん上向きかけたが、ここにきての原油高騰で、消費が低迷している。
,,□,観光型ホテル（スタッフ）,・例年に比べ、秋期シーズンの予約は早くからある程度の伸びを示している。間際の集客状況によっては前年同時期より多少上向きになるため、直前でどこまで伸びるかというところである。
,,□,ゴルフ場（副支配人）,・値引き競争で単価が下がっており、収支面が少し厳しく、売上が出ていない。向こう３か月については、前年並みの引き合いはあるが、単価が下落しており、収支の改善が見込めないので、変わらないかやや悪くなる。
,,□,ゴルフ場（支配人）,・夏から秋への料金の切替えの時期であり、客単価の上昇に期待する。また、例年渇水期であるが、適度に夕立もあり、芝の状態は良好で農薬散布量も少ない。
,,□,設計事務所（所長）,・設計も施工も波がある上、人口減等もあり、将来的に市場が拡大する予測はなかなか立てにくい。変わらないように努力をしている。
,,□,住宅販売会社（経営者）,・マンション、戸建て共に建築ラッシュが続いてはいるが、契約までは至らず値下げに踏み切っている状況なので変わらない。
,,□,住宅販売会社（経営者）,・銀行の融資が非常に厳しく、不動産に対する掛け目が厳しい。自己資金を持っていない客が多いことから、不動産はまだしばらく動かない。
,,▲,商店街（代表者）,・石油高の影響で、商品価格が高くなることなどから、買換え等が非常に鈍くなってくる。
,,▲,商店街（代表者）,・客は余計な物は絶対に買わない。少しばかり安くしても、必要な物以外は買っていかないので、販売量も大分落ちていく。
,,▲,スーパー（経営者）,・近隣に競合店の出店があるため、売上及び利益の確保が非常に難しくなってくる。
,,▲,コンビニ（店長）,・最近、店の延長線上に24時間営業の大型店がオープンした。周囲は大型ショッピングセンターが非常に多くなっており、当店はその間に挟まれているので、今後は悪くなる。
,,▲,高級レストラン（店長）,・ＢＳＥ、原油高はいずれも２～３か月で通常に回復する見込みはないので、今後も厳しい状況が続く。
,,▲,都市型ホテル（経営者）,・前年は国体、ねんりんピック等の大型団体があり、それなりの恩恵が受けられたが、今年は大型団体もなく、市内産業の自動車や電気メーカーの縮小、リストラに伴い、宿泊需要が大きく減ることが予想されている。宿泊料金の低料金化も進んでいる。また、人材は大型ショッピングセンターに持っていかれ、時給の高騰が続いている。入る物が少なく、出る物が多くなり、今後改善するような材料は乏しい。
,,▲,都市型ホテル（スタッフ）,・県内各企業、団体等の営業面が非常に厳しく、催物を減らしているという声もかなり増えている。前年よりも営業努力をしているが、反応は鈍い。
,,▲,旅行代理店（従業員）,・原油価格高騰による航空運賃の値上げが決定されたが、料金の上げ幅により客離れが予想される。
,,▲,美容室（経営者）,・大きな祭礼を控え、客の財布のひもは固くなっている。美容に使うのはせいぜいその時の着付け、頭髪のセットなどで、あまり期待はできない。
,,×,タクシー運転手,・値下げをしている１社に客の流れが向かうようになれば、他社も賃下げするようになり、売上は更に下がる。
"企業
動向
関連

(北関東)",,◎,化学工業（経営者）,・10～12月は注文がこなせないのではないかと心配するほど、目一杯受注が入っている。現在、人の確保、原材料や製品を置く普段より広いスペースの確保など、手配に追われている。
,,○,電気機械器具製造業（経営者）,・メインの取引先で９月より新機種の生産が始まり、一部受注が決定している。
,,○,電気機械器具製造業（経営者）,・８月はここ２年くらいで一番の底となってしまったが、９、10月は通常の月並みに受注量が確保できそうである。
