,,□,高級レストラン（スタッフ）,・８月の予約件数は少ないが、９月は多くなっている。しかし単価が上がらず予想売上は現状維持がやっとである。
,,□,旅行代理店（従業員）,・好材料が見当たらず現在の停滞した状況は変わらない。
,,□,旅行代理店（従業員）,・８～９月の申込件数は前年と変わらない。方面によっては減少している。
,,□,その他レジャー施設（職員）,・地元球団がプレーオフに進出すれば景気は上がるが、進出しなければ大幅にダウンする。プレーオフに進出した場合には前年よりも動員が増え、売上も今よりも数段上がる。
,,□,設計事務所（所長）,・業界の強気姿勢とユーザーの感覚に温度差が感じられる。このまま順調に利益率のアップとはならない。
,,□,住宅販売会社（従業員）,・販売量の低下は所得の不安定さが要因と考えている。その所得も変わる要素が見当たらないので、状況としては現状どおり推移する。
,,▲,スーパー（企画担当）,・夏場の天候や生鮮食品の相場の動向にもよるが、食品や日用品の消費については、白物家電の買換えやクールビズなどの新たな支出の影響で慎重かつ価格重視の姿勢が続く。
,,▲,コンビニ（エリア担当）,・安い商品への移行が続いている。天候も前年と比べて暑くなく、消費が伸びない。観光も小売も夏場が勝負であり、このままでは低調に推移する。
,,▲,コンビニ（エリア担当）,・釧路地方は全道平均より人口の減少率が高く、基幹産業である漁業も春から全て不漁で所得が減っている。現状のままでいくとマーケット自体の縮小が考えられ、今後の景気回復は厳しい。
,,▲,衣料品専門店（店長）,・石油が高騰しているが、北海道は２～３か月後には寒くなり始め、灯油をたくさん使うので、客は今から大変心配している。このことから、２～３か月後に景気が良くなるとは考えられない。
,,▲,乗用車販売店（従業員）,・個々の世帯では、収入やボーナスの上昇がないらしく、景気が良いという話は聞かなくなっている。どこも厳しい状況である。
,,▲,住関連専門店（経営者）,・中心部の商店街の立地では、観光客に頼る部分が多いのだが、テロや関東の地震等の影響がどう出るかが心配である。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・当面、石油製品の高騰が続き、企業及び家計の大幅な負担増を招く。
,,▲,タクシー運転手,・規制緩和で新規タクシー会社が増えていることと、既存のタクシー会社の増車でタクシー台数が増えている。一方、利用客は減っているので、ますます競争が激しくなり、タクシー１台当たりの売上は減少していく。
,,▲,タクシー運転手,・愛知万博や知床に観光客が流れ、地元への観光客数が減少する。
,,▲,観光名所（役員）,・ロープウェイの予約状況からやや悪くなると判断した。
,,×,－,－
"企業
動向
関連

(北海道)",,◎,－,－
,,○,家具製造業（経営者）,・衣、食から住へとトレンドが変わりつつある。
,,○,通信業（営業担当）,・販売実績、商談数ともに、しばらくはやや上向きと感じる数字が出ている。
,,□,輸送業（支店長）,・今後数か月間は受注残が残るため、現状と同様の荷動きが想定される。コンクリート製品についても同様の動きになると思う。また中国の元の切上げが２％であったことから、輸入雑貨にはほとんど影響が出ないと想定されるため、コンテナによる輸入貨物の動向は変わらない。
,,□,通信業（営業担当）,・ここ何か月かは受注量、金額とも横ばいで推移しており、今後もしばらくこの状況が続く。
,,□,金融業（企画担当）,・大きなウエイトを占める建設業は公共投資の削減で厳しさが続く。観光関連は知床の世界自然遺産への登録で、道内、道外からの観光客のある程度の増加が見込まれるが、愛知万博との競合もあり大きな期待はできない。
,,□,その他サービス業［システムハウス］（経営者）,・将来に向けての大きな話はあまりない。小さい仕事で食いつないでいるという感じが今後も続きそうだ。
,,□,その他サービス業［建設機械リース］（支店長）,・顧客の設備投資意欲が向上していない。
,,□,その他サービス業［建設機械リース］（営業担当）,・建設需要は季節的な要因で増加するが、時期的なものであり、全体としては変わらない。
,,▲,食料品製造業（団体役員）,・ガソリン価格の高騰に加えて、資材運搬料の値上げが予想されることから現在よりやや悪くなる。
,,▲,輸送業（営業担当）,・原油の高騰による船社の運賃値上げやトラックの燃料油高によるコスト割れ等で厳しい状態となってきている。
,,▲,その他非製造業［機械卸売］（従業員）,・新規受注量が増加せず、既存受注分の製造、工事が終盤に入り、工場の操業度が低下傾向になる。道内からの発注分の見通しは暗く、道外からの受注を期待しているもののこれも確たる見込みが薄い。
,,×,輸送業（経営者）,・輸送関係は原油の値上がり等から相当悪くなる。
"雇用
関連

(北海道)",,◎,学校［大学］（就職担当）,・現在も秋採用及び通年採用で求人活動している企業が多い。採用予定者を確保できていない企業が多くあるので､今後採用状況は良くなってくる。
,,○,求人情報誌製作会社（編集者）,・地元経済を支えている基幹産業の農業、酪農、畜産関連が堅調なことに加えて、収穫繁忙期の求人意欲が高まりつつあるのを感じる。
,,○,求人情報誌製作会社（編集者）,・これまで建築業や道外の業務請負業、コールセンター、人材派遣業などが、求人件数増加のけん引役だったが、今年に入ってからは、それらに加え小売、飲食など個人消費関連の求人が好調になってきており、今後もこの傾向が続く。
,,○,求人情報誌製作会社（編集者）,・前年から続いている大型ショッピングセンターの建設がまだ続いており、秋に向けても１店、大規模建設が行われており、求人が増加する。
,,□,人材派遣会社（社員）,・派遣のオーダーは今後も増加傾向を維持するものと思うが、発注先企業の景気が良いということではなく、長期雇用ができない分を派遣で対応している状況であり、発注先企業の経営が良くなる要因はみえてこない。
,,□,人材派遣会社（社員）,・求人数はやや増加傾向にあるが、職種の偏りやスキルの高い人材を求める傾向が依然として続いている。
,,□,求人情報誌製作会社（編集者）,・採用控えの傾向は、ここしばらくは変動がない。
,,□,職業安定所（職員）,・新規求人は増加傾向にあるが、増えているのは派遣、請負、パート求人であり、求職者の雇用環境は依然として厳しい状況にある。
,,▲,職業安定所（職員）,・水産加工等で企業倒産が発生しており、新規求職申込件数も増加している。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,一般小売店［カメラ］（店長）,・これから各地で夏祭りがあるので例年活気がでる。プリント関係も伸びが予測できる。新製品も出るのでハードの動きにも期待が持てる。
,,○,スーパー（総務担当）,・失業率も徐々に改善傾向にあり、小売業としては、消費者の購買意欲が増していく。
,,○,衣料品専門店（店長）,・秋の新作の紹介キャンペーンが、すでに比較的順調に動いている。
,,○,衣料品専門店（店長）,・クールビズをきっかけに、普段、白又は白地に柄物ものシャツしか着なかったアダルト層が、秋冬以降も色物、柄物等抵抗なく受け入れ、着こなしの幅が広がることが予測される。
,,○,住関連専門店（経営者）,・秋物商材が８月から展開されるが、現在、秋物に対する問い合わせが前年より多くなっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・秋冬物の動きとしては、各メーカーで例年より新商品に力を入れており、販売に反映されるのではないかと予測される。ただ、相変わらずの低価格で売れることに変わらない。一部企業ではデザイン重視のところが出てきている。
,,○,観光型ホテル（経営者）,・万博後の東北地方への観光客の期待が大きい。10月以降の予約数は前年を上回っている。
,,○,通信会社（営業担当）,・通信業界において、新サービスの切替えに各社とも力を入れている。代理店への手数料、工事費等が多額なため、関連する企業は雇用の拡大、売上増が見込まれる。
,,□,一般小売店［茶］（経営者）,・今回の景気回復は、表面上のものであって、基本的なものではない。当地区の下請業者では注文が増加していると聞いているし、当店でも若干プラスがあるが、一概に景気が良くなったとは言えない。
,,□,一般小売店［スポーツ用品］（経営者）,・梅雨明けが遅くなっているために夏物の販売が悪いので、秋冬物に転換する時期が難しい。
,,□,一般小売店［雑貨］（企画担当）,・現在の個人消費は、通信関連等特殊なものを除くと、一高一低で、天候要因に大きく左右される動きが続く。
,,□,百貨店（売場主任）,・ボーナス支給後の余裕も客からは全然感じられず、依然として客の財布のひもは固く、当面良くなる要素は見当たらない。
,,□,百貨店（売場主任）,・今後、別会場での婦人服バーゲンが続いていくが、衝動買いは期待できない。元売場では、秋物の展開となるが、天候次第で大きく左右される。
,,□,百貨店（企画担当）,・地域の経済事情、客の様子、商品の問題の中で、これから秋口にかけて良くなるという要素を探すことが難しい状況で、いかに現状維持していくかが重要となっている。
,,□,百貨店（売場担当）,・洋服や小物でも客のシビアな視線が続く。客のニーズを早めに察知することが大切となっている。秋物は早めに展開しているので、何度か客の目にとまることで販売に結びつくと期待している。
,,□,百貨店（販促担当）,・来客数減の傾向に歯止めがかからない。来客をいかに維持していくかという現状であるが、まだ震災の影響が長引いている。
,,□,スーパー（経営者）,・中越地震の復旧はこれから本格的になってくる。求人も活発であり降雪時までは消費は活発である。
,,□,スーパー（経営者）,・先日、駅の西口に大型店が出ても、また、スーパーが撤退する店舗ビルに別の店が入ることが決まっても、さほど騒ぎになっていない。少し落ち着いてきている。
,,□,スーパー（経営者）,・全国の夏のボーナスが少し良いと聞かれるが、当地域のボーナスは、全国的伸びほど期待できない。また、前年のような猛暑ではなく今後の推移についても楽観できない。競争原理による１品単価の推移もこのままである。原油価格の高騰により、多少のインフレ、物価上昇が出てきて、消費のブレーキにもつながり、好転はしない。
,,□,スーパー（店長）,・前年の８月は連日30度を越える猛暑であった。夏物商材で大きく売上ているが、今年は平年並みの予想のため前年の売上を確保するのが難しい。
,,□,スーパー（店長）,・ドラックスーパー、センター等続々と出店があり、目玉品も今日はここの店舗、明日はあそこの店舗というような状況で、価格は超が付くほどのものでないと売れない。粗利確保を考えると、売上減もやむをえない状況である。
,,□,スーパー（総務担当）,・原油高の影響がじわじわ効いている。ガソリン、軽油等燃料代の増と、年金の負担増、そして、電気料金の値上げと石油製品の値上がりは、仕入価格や管理費を押上げ、経営に悪い影響が出始める。雇用の改善が進んでいるようだが、消費拡大に結びつくような効果は見られない。
,,□,コンビニ（エリア担当）,・景気が良いのは一部の地域の一部の企業のみである。可処分所得が減る中で、特に地方の経済は良くない。夏場は天候に期待するところであるが、景気は変わらない。良くなる理由が見当たらない。
,,□,コンビニ（エリア担当）,・客数の前年割れが慢性的に続いている。顧客は出費を差し控える傾向が強く、必要最低限の利用が続く。
,,□,コンビニ（エリア担当）,・気温が前年並みであれば、売上の増加も期待できるが、競争激化と99円ショップの進出など、大幅に売上を落とす要因が出てきている。
,,□,衣料品専門店（経営者）,・真夏で、背広を脱ぐ場合がないが、クールビズで背広を着る人よりも、シャツの方に消費を費やす人が増えている。変わらないと予測するが、悪くなってもおかしくない状況である。
,,□,乗用車販売店（経営者）,・車検を受けて保有延長するケースが多く、新車代替サイクルが確実に伸びている。ガソリン価格の高値安定により走行距離数が伸びず、乗換えに結びつかない状況にある。また、客からこの時期に新車に代替えしなくてもという声が多く聞かれ、この傾向が続く。
,,□,乗用車販売店（経営者）,・新型車への反応が鈍くなり、期待した伸長計画に届かなくなってきた。来場数も前年並みに推移し震災特需も一巡した感じで、秋口までは良くて横ばいの状況が見込まれる。
,,□,乗用車販売店（経営者）,・８月の苦戦が予想される。９月が決算であり、６月に出た新型車、小型車200万円クラスを中心に売上たい。市内に他社のショールームが出来たためこれからは厳しい。
,,□,乗用車販売店（経営者）,・原油の高騰による燃料費増加で特に運送業の客からの値引き要請が懸念される。
,,□,住関連専門店（経営者）,・例年今の時期はオフシーズンに入るが、それにしても来客数が激減している現状であり、２、３か月後も回復の兆しは期待できない。
,,□,その他専門店［呉服］（経営者）,・家計費のやりくりで、一般衣料や寝具類は後回しになるので先行きが不安である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・８月も、販売価格の上昇が続くため、レジャー等の需要が減少する。また、市町村の合併が控えているために、公共事業の動きが遅い。総じて、需要の後退が続く。
,,□,一般レストラン（経営者）,・客の様子を見ていると景気の良い企業と悪い企業の差がある。東京の大手企業からは良い話が聞かれるが、地元の中小企業からは景気の悪い話しか聞かれない。コンピュータ、薬品関係の企業は景気が良いようではある。
,,□,観光型旅館（経営者）,・インターネットでの空室販売や旅行雑誌での広告の反応は、20代～40代前半が相変わらずの低価格重視である。宿泊客数・休憩日帰り客数とも横ばいである。
,,□,都市型ホテル（経営者）,・市長選挙関連の会合が多くなっているが、依然として婚礼等の予約状況は芳しくない、一般宴会も低調で、予約状況を見るかぎり回復しておらず、厳しくなる。近隣に建築中のビジネスホテルが多数あり、宿泊も厳しくなる。全国大会等の大口予約もあるが、全体としては変わらず、むしろ厳しくなる。七夕祭りに前年以上の期待感はない。
,,□,都市型ホテル（経営者）,・宿泊については、各大会等でやや良くなる。宴会については、個人消費の婚礼などは良くなっているが、一般企業関係の予約は良くない。
,,□,タクシー運転手,・お盆を控え、ますます客の財布のひもは締まり、控えめな乗車が目立っている。
,,□,タクシー運転手,・今の悪い状態が続く。客は減るがタクシーが増える状態である。
,,□,テーマパーク（職員）,・愛知万博の影響か、個人客の数字が伸びない。来月はお盆を控えているので、期待したい。
,,□,遊園地（経営者）,・基調として大きな変化はないが、新球団のシーズンが終了するので影響が弱まる。
,,□,住宅販売会社（従業員）,・税その他の負担増を見越してか、顧客が購入を決断するまでの時間が長くなっており、今後もこの状態は続く。
,,▲,一般小売店［書籍］（経営者）,・雑誌の低迷が加速し悪影響を及ぼしている。特別に売上を伸張させる書籍も今のところ予定されず厳しい商戦を強いられる雲行きである。
,,▲,一般小売店［医薬品］（経営者）,・８月の七夕、お盆とお金を多く使う機会であるが、繁華街においてお金を使うことは極めて少ない。
,,▲,スーパー（店長）,・今年のお盆商戦に対する期待感はあるが、今年は曜日回りが悪く、お盆期間中、長期の休みが取れず帰省客が減少すると想定され、大きな商品購入増は期待できない。
,,▲,衣料品専門店（店長）,・現在は、政府の政策による瞬間的な軽衣料を中心とした売上が増えているが、秋以降の政策や自社内での商品で期待が持てるものがない。
,,▲,住関連専門店（経営者）,・日本全体では、統計上は伸びているようであるが、強い地域は強く、弱い地域はますます弱くなる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・原油高の影響が当業界以外にも及び、単価が上昇し、客が買いにくくなっている。今後選挙があればもっと悪くなる。
,,▲,タクシー運転手,・景気が低迷している中で、新規参入、増車と規制緩和により、台数が増えている。運転手がいないという中でまだ、新規参入が増えていくようである。
,,×,スーパー（経営者）,・冷夏の傾向が濃厚になっているため、夏物商材、衣料品、飲料などの販売量が低下しており、８月までこの傾向が続く。ガソリン等の値上げにより、遠出をせず、また、可処分所得が減り、消費行動に結び付かず、マインドが低下する。
,,×,スーパー（経営者）,・前年の猛暑に比べ、今年は異常気象で温度の高低差が大きい。また、競合店が10月に出店する。
"企業
動向
関連

(東北)",,◎,－,－
,,○,一般機械器具製造業（経理担当）,・自動車部品については、今年の９月まで見た場合に当初計画を上回る計画値が出てきている。このまま円安で推移すれば、輸出の採算レートが大幅に改善される。
,,○,電気機械器具製造業（経営者）,・７月～９月は短納期で受注は断念した。10月以降の受注は少しずつ見えてきている。ただし、部材調達のリードタイムで完成納期が左右される。また、地元の大手自動車、半導体メーカーが今年から来年にかけて増産の計画を発表している。地域の市場キャパシティが限られているため、人及び調達加工部品に関しては、当社にとって悪影響になりそうで
,,○,広告業協会（役員）,・ここにきて、マンション販売に明るさが見えてきており、広告業界もその影響を受けて忙しくなってきている。交通便利な沿線の開発が活発化しており比較的高い価格で取引されているようである。
,,○,経営コンサルタント,・仙台市は新市長が誕生するので、ある種の期待感が醸成される。
,,□,輸送業（経営者）,・相変わらず、ガソリンの高騰、運賃の値下げが続く。
,,□,新聞販売店［広告］（店主）,・スタッフ募集チラシが時々入ってきている。電子部品組み立てなどパート、アルバイト中心の限られた分野であり、自営業者の中には、本業で間に合わないので生活の足しとして配達を希望してくる人が何人もいる。購買力がそれほどアップしたとは思われない。
,,□,公認会計士,・製造業は総じて持ち直し傾向にあるが、サービス関連の業種については、今後も厳しさが続く。
,,□,司法書士,・所得税に関する住宅取得控除の漸減と、不動産登記の登録免許税特例期間満了により、年末に向けての需要が拡大するとも思うが、需要を喚起するだけのインパクトに欠け、さらに不動産登記登録免許税については特例廃止後も新たな特例ができるものという期待感もあり、不動産市場の低迷傾向に歯止めはかからない。
,,□,その他非製造業［飲食料品卸売業］（経営者）,・新製品のライフサイクルが非常に短く、処分品が多くなる傾向にあり、今後の対処が難しい。
,,▲,農林水産業（従業者）,・特産物である早生種の桃の販売価格が前年の８割程度となっている。梅雨明けが大分遅れているのでその分価格が下がっている。これが９月まで続くことが非常に危惧される。
,,▲,食料品製造業（経営者）,・９月から盛業期に入るものの、原料値上げに伴う、商品価格の値上げについて量販店及び消費者がどこまで受け入れてくれるか大いに不安である。
,,▲,食料品製造業（経営者）,・前年末から上昇している原料価格が秋口から更に上昇しそうであり、これ以上上がると販売価格の見直しも必要になる。
,,▲,繊維工業（総務担当）,・繊維業界そのものの不況が進む。また、消費の低迷が更に業界に悪影響を及ぼす。繊維業界のメーカー、アパレルの淘汰が進む。
,,▲,出版・印刷・同関連産業（経理担当）,・業界では受注競争が激しく、受注価格が低下している中で、ガソリンの値上げ、経費増分を価格に転嫁できないため、従来の利幅が確保できず収益は悪化傾向にある。
,,▲,電気機械器具製造業（企画担当）,・ガソリン価格はあまりにも高止まりしている。また、電気料金値上げの情報などにより厳しくなる。
,,▲,建設業（従業員）,・公共工事が減少している。新規物件の設計業務が、前年比２～３割の減少との情報があり、その後発注されるであろう工事も減少することになる。
,,▲,建設業（企画担当）,・自治体の発注予定物件が先細り状態であり、民間投資でのコスト競争が激化している。
,,▲,広告代理店（営業担当）,・全般的に得意先の広告予算のボリュームが減少してきている様子がうかがわれる。
,,▲,コピーサービス業（経営者）,・東北は夏祭りのシーズンに入り、コピーサービス、ＯＡ機器の販売が落ち込む時期であるが、現在の売上の推移からみると、落ち込みはひどくなる。全体の需要量が減少しているのが現状である。
,,▲,その他企業［企画業］（経営者）,・原油価格の高騰が関連商品にもっと拡大されて転嫁される時期にきている。
,,×,＊,＊
"雇用
関連

(東北)",,◎,人材派遣会社（社員）,・かなりの規模の業務集約がなされる計画があり、派遣社員の受け入れが、秋以降見込まれる。
,,○,人材派遣会社（社員）,・新規コールセンターや受注センターが夏以降立上げ予定という情報があり、それに伴い大量受注の可能性があるため未経験者でも就業できる環境を確保することが今後の課題である。
,,○,人材派遣会社（社員）,・今まで契約社員や派遣社員でまかなっていたところの正社員ニーズが出てきている。正社員の採用に関する問い合わせの数も1.2倍～1.3倍となっており、今後もこの傾向が続く。
,,○,新聞社［求人広告］（担当者）,・市長選の動きによって、新しい景気対策、雇用対策が打ち出され、回復の傾向が強まる。
,,□,人材派遣会社（社員）,・派遣先である企業は請求金額を下げる要請がまだ強く、逆に雇用情勢が好転しているなか、支払金額を下げてしまうと登録者が集まらない。このように需要と供給のアンバランスの状況が続く。
,,□,アウトソーシング企業（社員）,・９月以降他県からの依頼が増える可能性もあり、このままで推移できるのではないかと予測する。
,,□,新聞社［求人広告］（担当者）,・求人広告は、タクシー運転手やパチンコ店員の募集が多かったが、最近は事務営業職の求人も増えてきた。しかし、全体の件数は増える傾向にない。
,,□,職業安定所（職員）,・建設業や製造業の求人に安定性が見られず、大量離職者発生が懸念される。
,,□,職業安定所（職員）,・100名超の事業所の閉鎖や休業での雇用調整の計画が出るなど不安定要因がある。
,,▲,＊,＊
,,×,＊,＊
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,・既に秋物が売れ始めており、それが売上を作るようになってきている。夏のピークは６月後半だったのかという感じである。客のニーズを細かく見つけて拾っていけば、まだ夏の売上にも上乗せでき、数字が伸びるのではないかと見込んでいる。
,,○,コンビニ（店長）,・商品の供給も落ち着いてきており、商品を出せばきっちりと売上につながっていくようになっている。若干不安もあるが良くなってきているので、希望的な部分も含め、先行きは良くなる。
,,○,コンビニ（店長）,・今月は前年に比べ全般的に気温が低かったことに加え、近隣の商圏内に24時間営業のディスカウントストアーがオープンしたので、影響を受けた。３か月後はこの影響がかなり小さくなる。
,,○,衣料品専門店（統括）,・全国各地で祭りが盛んに行われており、夏から秋は特に祭りへの消費が増えるため、10月ごろまで販売量が増加する。
,,○,乗用車販売店（販売担当）,・展示会の広告を出しているが月を追うごとに来客数が増え、販売量も増加している。周辺の観光地もこれからは８月の盆休み、９月の紅葉時期と好材料が控えているので、ホテル関係も多少良くなってくる。広告効果で客が増えているので、２～３か月先はかなり上向きで良くなる。
,,○,一般レストラン（経営者）,・ここ数年は家族連れ中心の商売であったが、会社関係の会食客、宴会等の予約が増えている。その分多少良くなる。
,,○,タクシー運転手,・夕方から夜の客の動きをみると、商店街、ショッピングセンターの駐車場はどこも一杯で、かなりの客が入っている。単価はともかく、それだけ客が動いているということなので、先行きはもう少し良くなる。
,,○,通信会社（営業担当）,・地上デジタル放送への移行に関して、最近ＩＰでの再送信を可能とする話が出てきていることから、ますます競合状況になり、新サービスの展開等企業努力が問われてくる。顧客開拓が更に進むことでデジタル認知度は一気に加速し、家庭内デジタル環境の促進が図られると見込んでいる。
,,○,観光名所（職員）,・大変暑い日が続くと予想されることから、来客数は例年を上回り、これに伴い、レストラン、ホテル関係の売上も前年を上回る見込みである。
,,○,その他レジャー施設［アミューズメント］（職員）,・人気がある業態なので同系列のサービス業が伸展し始めている。固定客がつき始めているので、この先ある程度来客数が増加していくのか、客の取り合いになるのか微妙なところであるが、業界全体としてはプラスの方向である。
,,□,百貨店（販売促進担当）,・人民元の切上げにより、仕入価格が上昇し始めている。今後は影響が拡大すると考えている。
,,□,百貨店（店長）,・前年比での売上はほとんどが90％台である。クリアできた月は少なく、なかなかこの数字を抜け出すことができない。この状態が今後も続く。
,,□,スーパー（店長）,・競合同士で熱く戦っている割には、客は冷めており、当店になかったら隣の店、そこが高かったら、また隣の店というように冷静に店を選択している。何をやっても決定的な対策にならない。
,,□,スーパー（統括）,・原油高や人民元の切上げなど先行き不安要素が多く、加工食品の価格競争は一層激化し、単価ダウンの傾向はまだまだ続く。消費者のマインドも一進一退で、安くても無駄な買物をしないようにメモを持ち、量目にこだわるなど堅調な消費の仕方が見受けられる。また、流通各社で従来の売場のくくりとは全く違う視点からの売場作りへのチャレンジが行われており、消費者の生活の変化が徐々に際立ってきている。
,,□,衣料品専門店（販売担当）,・半月ほど前倒しでセールを始めているが、ダイレクトメールを打っても来客数は思ったほどではなく、今後良くなる要素も見当たらない。単品関係は比較的良いが、目玉商品を購入してそれ以外は買わないという客が多く、買物がプラスになる方向にはない。
,,□,家電量販店（店長）,・デジタル家電に期待を寄せているが、来客数が伸びていかないと単価だけでは厳しい。
,,□,家電量販店（営業担当）,・前年は９月まで季節商材で好調であったが、今年の夏は短期型で季節商材での売上は期待できない。
,,□,乗用車販売店（従業員）,・９月の中間決算で各社とも販売合戦に突入するが、相当な値引き競争が予想され、販売台数は増加するものの増収にはつながらない。経費が増える分、マイナス要素も考えられる。
,,□,高級レストラン（店長）,・仕入れ価格の上昇などにより、利益率が圧迫されているが、それを価格に転嫁できず、数か月で改善する見込みはない。
,,□,一般レストラン（業務担当）,・宴会部門の８～10月の予約状況は前年並みである。
,,□,その他飲食［居酒屋］（店長）,・単価の動きは若干上向きで好調に推移する見込みだが、来客数の動きが以前と同じか若干下回ると考えられ、総合すると売上は横ばいで、先行きは変わらない。
,,□,観光型ホテル（スタッフ）,・２、３か月後の予約の状況が、今一つ芳しくない。来客数が増加しないので大変困っている。
,,□,都市型ホテル（経営者）,・前年同様の団体が入っているが、一般の宿泊客が落ち込んでいる。当地の自動車産業、電機メーカーが相次いでリストラを発表したり、下方修正しており、町自体の活気が薄れ出張者数も減る一方で、活性化の起爆剤となる材料がない。現在が底と考えれば当面底が続きそうな気配であるが、リストラから工場の閉鎖等に発展すると町の景気は今以上に悪くなり、ゴーストタウン化して立ち直れなくなりそうである。
,,□,旅行代理店（経営者）,・これから良くなる要因はあまり見当たらない。秋にかけて燃料代が上がっていくなかで、ガソリン、電気料金などが上がるという懸念もあり、悪くなる要因は多少あるが、３か月先は今の状態とそんなに変わらない。
,,□,旅行代理店（従業員）,・燃油サーチャージなど航空機の料金が変動し、客の動向は良くならない。
