,,□,観光型ホテル（経営者）,・愛知万博が９月で終了したので、10月以降は多少悪くても今までのようなことにはならない。予約状況から判断しても客数は多少増えるが、前年比でみれば同等か若干下がる見通しである。
,,□,タクシー運転手,・３年前の規制緩和以降、札幌では毎月タクシーの台数が増えている。10月からは寒くなっていくに連れて、タクシーの利用が少しずつ増えてくる時期であるが、今年の今までの状況から判断すると、タクシーの利用客が増える見込みはなく、タクシーの台数が増えているだけに、１台当たりの売上はますます厳しくなっていく。
,,□,タクシー運転手,・タクシー業界は、特に天候に左右される業種であるが、降雪期までの少しの間、まだ上昇は期待できない。
,,□,住宅販売会社（従業員）,・住宅業界においては、戸建て志向がかなり遠のいている状況にある。抜本的な改革がないことには、この状況はなかなか脱皮できない。
,,▲,商店街（代表者）,・石油製品の値上げの問題があり、灯油などは段々と価格が上がってきているので、当然、客は財布のひもを締める方向へ動く。このことから判断して、先の景気はなかなか厳しい。
,,▲,百貨店（売場主任）,・原油価格上昇の悪影響が様々な分野で出始めた。冷静に考えて、このことだけを取っても良い方向に動くとは思えない。
,,▲,百貨店（売場主任）,・ウォームビズでの動きが期待できる反面、暖冬が予想されることでコート関連の動きが厳しいことも懸念されるので、やや厳しい状況となる。
,,▲,百貨店（売場主任）,・北海道はこれから暖房費用がかかるが、原油高の影響が懸念される。また自動車等での遠出など自動車の利用自体も少なくなる。
,,▲,スーパー（企画担当）,・原油価格の高騰が続き、水道光熱費の値上げ圧力の高まり、特に北海道の場合は冬の暖房費の高騰も予想されるところから、この冬にかけて客の購買行動は更に慎重になることが予想される。
,,▲,コンビニ（エリア担当）,・原油の高騰により、主である漁業等で経費の圧迫が進み、利益が出なくなっている。基本的に当地域は第一次産業が多いため、この影響が非常に大きくなる。消費者に対する収入が減少することも含め、今後も消費については向上は望めない。
,,▲,コンビニ（店長）,・最近、競合する全国ナンバーワンのチェーン店で、スーパーとの垣根を外すために、飲料等の価格格差をなくして安く売ろうという動きがある。当店もやはり追随していくとなると、更に単価の下落につながるのではないかと懸念している。
,,▲,乗用車販売店（従業員）,・前年と比べて、かなり厳しい状態になっている。他の販売店も良くないと聞いているので、今後については厳しい。
,,▲,旅行代理店（従業員）,・今後の年金改正、消費税率改正の動きが取りざたされており、先行きに不安感があるようだ。少しでも安く、又は不要な買物はしないなどの話が多い。
,,▲,設計事務所（所長）,・来年の物件の出足が良いのだが、中国景気、原油高に加えて、先日のハリケーンなど、建設費高騰の要因が多く、実際にじりじりと上がってきている。それらが原因となって一時的に失速する。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－
,,○,その他サービス業［システムハウス］（経営者）,・下期の案件が早めに出てきている。人手不足になってきており、外注の確保が難しくなっている。
,,□,金属製品製造業（経営者）,・秋に向かい、灯油や原油の値上がり傾向が輸送コスト等に影響を大きく及ぼし、大変心配な状況にある。特に北海道は燃料需要が今後増大するため、その点についても心配である。
,,□,金融業（企画担当）,・原油価格の高騰で灯油、ガソリン価格が上昇している。所得環境が改善しない中で、需要期になる灯油価格の上昇は家計を圧迫する。ガソリン価格の上昇も運輸業など各業界にとっては痛い。原材料価格も上昇しており、大半の企業は価格転嫁が不十分で収益面にマイナスとなる。雇用が改善しているが、総じて見れば景気先行きは変わらない。
,,▲,輸送業（支店長）,・物流量でみると、年内はそれほど大きな落ち込みはないと思うが、物流量が減少し始める11月以降、燃料費のアップが価格に転嫁できないということと相まって、企業収益は大きく落ち込むことと想定される。経営環境の悪化も懸念される。
,,▲,輸送業（営業担当）,・船会社の値上げ要請は待ったなしの状態にもかかわらず、荷主には受け入れてもらえない状態が続いているため、今後についても最悪の状態が続く。
,,▲,司法書士,・土地価格が底値と言われているが、それでも土地の売買が少なく、土地売買に伴う住宅新築件数も少ない。
,,▲,その他非製造業［機械卸売］（従業員）,・下期にかけて、道内の新規建築工事、土木関連工事とも低調に推移しているため、金属加工業全般にわたって、下期の受注見込みが低迷しており、消耗資材、生産材とも上期からは13～15％の減少となる見通しとなっている。
,,×,建設業（経営者）,・受注がほぼ一巡し、今後、新規の受注がほとんど見込めない。手持ち工事も完了する物件が出てきて、活動が徐々に低調になる。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・楽観視はできないが、運輸・物流業界を除いたほぼ全ての業種で上昇傾向がみられる。
,,○,学校［大学］（就職担当）,・現在も企業からの求人が届いており、就職活動が続いている。
,,□,求人情報誌製作会社（編集者）,・基幹産業の農業は堅調であるが、建設関連の求人広告が大幅に減少している。求人広告が入っても本州方面への請負が多いのが実情である。
,,□,求人情報誌製作会社（編集者）,・年末商戦に向け、小売、飲食の求人は引き続き好調が続く。
,,□,求人情報誌製作会社（編集者）,・現在は、アルバイト、パート、契約社員、派遣社員などの臨時雇用の求人が盛んであり、正社員の求人が伸びていない。今後、景気が良くなるためには正社員の求人が伸びることが必要である。
,,□,職業安定所（職員）,・新規求人数が４か月連続で前年を下回っている。求人の大部分は欠員補充であり、増員による求人がみられない。
,,□,職業安定所（職員）,・新規求人数は前年比で８か月連続で増加しているが、増加しているのは業務請負業の期間雇用の求人であり、求職者の約９割を占める地元での常用雇用を希望する者の雇用環境は依然として厳しい状況が続いている。
,,□,職業安定所（職員）,・８月の月間有効求人倍率は0.49倍で前月及び前年より改善されているが、全道平均を下回っており、依然として厳しい状況が続いている。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,百貨店（売場担当）,・10月は、秋のファッションバザールなど催事が多く、購入に結びつくケースが増える。スポーツ用品や旅行用品などを求め、秋冬を楽しもうという客が多く見受けられ、財布のひもも緩む。ボーナス払いなどカード決済での購入もある。
,,○,衣料品専門店（経営者）,・今の客の流れをみていると、今後天候が寒くなるにしたがって、秋物から冬物にスムーズに移行すると期待される。冬物のコート、ジャケット等の単価増が期待され現状より少し良くなる。
,,○,乗用車販売店（経営者）,・新型のコンパクト車の投入で、需要が喚起されるものと期待される。しかし、新型車効果も以前に比べ長くは続かず、その点で一部不安材料になっている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・わりと暑さが長引いたことが影響し、冬物はまだまだこれから先、もう少し時間をかけて売上が伸びてくる。年末に向けてこれから人もお金も動く。
,,○,高級レストラン（支配人）,・インターネットによる宿泊予約が増加傾向にあり、レストランの売上も増加している。婚礼、一般宴会が伸び悩んでいる。ビジネスホテルが乱立し、激戦区になっているが、差別化を図ることで客が増加している。
,,○,観光型ホテル（経営者）,・現時点で来客数は前年と変わらないが、他県からの団体客の占める割合が高く、特に関東方面が多い。全国的規模の会合が出てきており、農業関係が目立つようになっている。
,,○,観光型旅館（経営者）,・今年度の決算締めくくりの時期である。10、11月の予約は順調に入っている。予約の確認を徹底し、間際の目減りを減らし、更なる純増を目指す。
,,○,観光型旅館（経営者）,・紅葉シーズンであり、行楽へのマインドが高くなる中、愛知万博も終わり県外の予約増が期待できる。
,,○,通信会社（営業担当）,・当地域は農村地帯が中心なので稲の刈取りが終わり11月ごろから上向く。
,,□,商店街（代表者）,・このままどんどん上昇するのではなく、現在のように少しずつ良くなる状況がまだ続く。商品全体に価格が下がってきて、お買い得感により購入意欲が増している。
,,□,商店街（代表者）,・これからの時期、例年、米の収穫がアナウンス効果として消費動向に影響してくるが、今年は前年並みの収穫が予想され、年末まで商店街の売上に大きな変動を与えるような材料はない。
,,□,一般小売店［スポーツ用品］（経営者）,・先日､子供の運動会に行ってきたが、以前は運動会というと父兄には必ず新しいシューズやトレーニングウェアを着ている人がいたが､誰もそういう人がいないのにびっくりした。
,,□,一般小売店［医薬品］（経営者）,・問屋やメーカーの話では、街を歩くと薬屋がなくなって、大きなドラッグストアだけが残っている。非常に寂しい状況にあり、これでは景気は良くならない。街が変わってきてしまったということである。
,,□,百貨店（売場主任）,・今後、集客力の大きい大型催事があるため、来客数、売上ともに期待したい。市内で他店の閉店があり何らかの影響がある。重ね着ルックが主流になっており、売上単価の大きいコートの動きは期待できない。
,,□,百貨店（販促担当）,・郊外店の出店攻勢がボディーブローのように効いており、来客数の減少傾向が続いている。好転はしないが、特選ラグジュアリー、婦人服、化粧品等の好調アイテムで今後カバーしていくことになる。
,,□,スーパー（経営者）,・依然として購買に迫力がない。県内は大型店舗の閉鎖が相次いで発表されているので個人消費の停滞感は否めない。
,,□,スーパー（経営者）,・来客数増加は続きそうだが、前年は10月に新潟県中越地震が発生しており、休業店舗もあったものの、地震による特需もある程度はあったはずなので、今年はそれがなくなる。
,,□,スーパー（経営者）,・全体的な景気動向については、多少好転の兆しがみえる展開になっているが、食料品を含めた消費支出については堅実な消費態度は今後も続くし、１品単価の下落に歯止めがかかっていない。競争の激化も含め、食料品を取り巻く環境は好転せず、現状のまま推移する。
,,□,スーパー（店長）,・競合店の相次いでの出店や時間延長等オーバーストアにますます拍車をかける要因が多く、景気が良くなる要因はない。
,,□,スーパー（総務担当）,・景気の明るさが広く言われているが、小売にはその恩恵が感じられない。また仕入れでは原油高の影響が量目減少等実質値上げになって来た。年金制度や医療制度等将来への不安が解消しないと消費は伸びない。電気料金、暖房費等家計への影響はじわじわ拡大してくる。パート、アルバイトの採用拡大は進んでも、１世帯当たりの所得が減っているので、企業の業績が拡大しても、一般客の財布のひもの固さは続く。
,,□,スーパー（総務担当）,・競争の収れんが進まない限り、互いにシェアをつぶし合う形が続く。
,,□,コンビニ（店長）,・石油の価格が上昇しているのでかなり懸念されるが、９月は天候が良かったので、前年をクリアしており、今のところ我々末端の小売には影響しておらず、このまま変わらない。
,,□,衣料品専門店（経営者）,・今後の構造改革次第で経済が活性化するかどうかが決まる。増税がなされれば、消費は低迷し、特に小売業にとっては痛手である。
,,□,家電量販店（店長）,・少し液晶テレビが出始めたので、少しだけ良くなってきた部分があるが、代わりに冷蔵庫など他のものが良くない。
,,□,乗用車販売店（経営者）,・新潟県中越地震からの復興、新型車の市場投入等プラス要素と、車選びに直結するガソリン高騰などの不透明要素がある。最近２か月のショールーム来場者数も前年から伸びていない。前年の水害・地震等で需要の先取りをした影響も考えると、良くて横ばい程度で推移する。
,,□,乗用車販売店（経営者）,・各車種ともマイナーチェンジが多く、新規来客数の増が見込まれる。
,,□,住関連専門店（経営者）,・地方は景気が上向いているという実感がない。住宅着工も前年よりも落ちている状況であるので、家具の売上は厳しく、前年と変わらず推移する。
,,□,その他専門店［酒］（営業担当）,・今後、選挙等の行事があるが、あまり目立って良くなる又は悪くなる要素は見当たらない。ある程度持ち直す傾向が期待できるが、酒は一気に需要が増えることはなく、このまま横ばいで推移する。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・冬場に向けて、燃料の高値安定が進み、消費者の節約志向が強まる。また、暖房用灯油の価格が高くなっていることで消費量の減少がより進み、ガソリンスタンドにとっては更に厳しい状況になる。
,,□,高級レストラン（経営者）,・あまり良くなる要素はないが、株高をみると少し期待される。
,,□,その他飲食［弁当］（スタッフ）,・当社では２回にわたる希望退職を実施し、来年１月には１店舗を閉店する予定である。県内では大型スーパーの撤退が相次いで表明されていることなどからこの悪い状態が続く。
,,□,都市型ホテル（経営者）,・今後２～３か月は、大きな大会が数件入っており、一般宴会の予約状況も少しは良くなっているが、婚礼が相変わらず減少傾向にあり、全体的には変わらない。
,,□,都市型ホテル（経営者）,・他社の動きも含め相対的には若干良くなりつつあるが、予約のスパンが短いので現在の受注状況では変わらない。
,,□,都市型ホテル（スタッフ）,・９月の中間決算の時期にあって、勝ち組、負け組、業界の格差がはっきりと今まで以上に色分けされている。選挙後における景気の動向が年末までの３か月に大きく影響する。
,,□,都市型ホテル（スタッフ）,・狭い市場での過当競争や、30年間市の中心部にあった大手スーパーが11月に撤退することを決定する等行政も困惑する状況で、急激な景気回復は見込めない。
,,□,タクシー運転手,・新聞紙上では、景気が上向いているということだが、我々末端業者にはその傾向が現れていない。
,,□,テーマパーク（職員）,・秋の観光シーズンに期待をしているが、予約の入込状況が、前年比68％と良くない。
,,□,観光名所（職員）,・愛知万博が終了し、客の関心が東北地方に向くことを期待している。
,,▲,商店街（代表者）,・いろいろな商品が高くなる懸念があり、仕入価格をすぐに販売価格に反映できないことから、各店が苦労する。
,,▲,スーパー（店長）,・灯油の需要期に入るが、灯油価格高騰の影響が買物動向にも必ず現れる。
,,▲,スーパー（企画担当）,・９月以降、県外企業による新規出店が続く計画があり、顧客の分散が見込まれる。
,,▲,スーパー（企画担当）,・原油が高くなっているので、これから冬に向かって、灯油の値上がりが見込まれる。原油関連製品の値上げの影響で景気が悪くなる。
,,▲,コンビニ（経営者）,・現在、前年比108％と好調であるが、今後３か月後は例年悪くなる時期である。近隣のマンションの建設やビルの解体工事がプラス要因で、３か月続いたキャンペーンが今月で終了することがマイナス要因である。当店の場合200メートル四方に、他社が３店あるので、キャンペーン終了による差別化がなくなり競争が激しくなる。
,,▲,衣料品専門店（店長）,・商品本位で購入する優良客の立ち上がりが遅れている点を考慮すると、実売期から処分期にかけても苦戦することが予想される。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・原油高がこのまま進めば、これから寒くなり、灯油の買い控えが出て、売上が伸びなくなる。
,,×,スーパー（経営者）,・原油高に伴い、灯油、ガソリン価格が高騰し、ショッピングセンターのオープンにより価格競争が激化している。
,,×,衣料品専門店（経営者）,・原油高に関連する諸製品の値上げや生活に密着しているガソリン、灯油の値上げが今後あらゆる面に悪い影響を与え景気は悪い状態が続く。
,,×,一般レストラン（経営者）,・客の様子からは、コンピュータ関係、医療関係、若干不動産関係で忙しいようであるが、当業界には伝わっていない。当業界が忙しくなれば、世の中が良くなっているということが言えるが、良い話は聞かれない。12月を迎えるがかなり景気は落ち込む。
,,×,タクシー運転手,・当地域では、百貨店、大型スーパーが撤退している中で、当社に３～５人の運転手が入社した。最近、また新しいタクシー会社ができた。他に仕事がないからこのような状況になるのかもしれないが、タクシー業界の将来は厳しいことが予想され、良くなる見通しはない。
,,×,タクシー運転手,・現在でも客は少なく、乗務員の生活も成り立たず、他に仕事があれば転職したいとほとんどの人が考えている。当地域は新規参入で３社増える予定で、良くなる要素はない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,一般機械器具製造業（経理担当）,・自動車部品並びに民生機器ともに好調さを持続できる。為替水準がやや円安で安定しており、さらに輸出環境が好転し、業績に貢献する。
,,○,建設業（企画担当）,・今月は受注が大きく伸びてきた。今後２～３か月の予定を見ても工場関係や外資系ホテル等の計画があり年内の見通しはやや明るい。
,,○,広告業協会（役員）,・小売業などにも明るさがみられ、地元企業からの引き合いも多くなってきている。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・米の作柄も良く、今年の新酒は良い出来が期待できる。新商品では環境に配慮した商品も多く見受けられ、環境問題の意識の高まりとともに注目される。
,,□,農林水産業（従業者）,・果物の単価が９月に入っても上がらず、前年比50％がやっとである。これから収穫されるりんごの単価もあまり期待できない。
,,□,土石製品製造販売（従業員）,・一時的な受注の見込みはあるが、継続した受注の確保は望めない状況にある。
,,□,電気機械器具製造業（経営者）,・各社とも原材料のコスト増が、売価に反映できない分、下請に厳しい価格要求をしている。受注増だけでは、利益の確保が不可能になってきている。コストを下げるため新卒採用ができず、人材派遣でしのぐしかない状況である。
,,▲,食料品製造業（経営者）,・９月から原料価格の値上げに伴い、販売価格も平均的に約７％値上げしており、これが販売面に影響する。
,,▲,食料品製造業（経営者）,・10月から原料価格が更に上昇となる。原油価格の高騰で重油等エネルギー費用や資材も上昇でコスト的に厳しくなる。売上も伸びる要素がない。
,,▲,繊維工業（総務担当）,・わずかであるが、国内での消費の上向き傾向がみられ、底を打った感があるが、繊維業界の立ち直りは他の業界よりも遅く、生き残りをかけた業界の活動は続く。
,,▲,木材木製品製造業（経営者）,・住宅部材の収益性が改善される前に、販売単価の引き下げが見られるほか、船運賃等のコストアップがみられ収益性が悪化してきている。
,,▲,建設業（従業員）,・公共工事が減少している。
,,▲,輸送業（従業員）,・原油高騰のあおりで、航空運賃の値上げが懸念される。
,,▲,通信業（営業担当）,・入札案件の内定取消しで、仕切り直しで逸注などのような事例を目の当たりにすると、この先もこういったケースが想定されることと、入札に対する警戒心からあまり積極的な入札参加が見込まれなくなるような雰囲気がある。
,,▲,新聞販売店［広告］（店主）,・８月にチラシの件数がかなり落ち、９月に入っても伸び悩んでいる。チラシのクライアントである商店、スーパーは消費者の動向を勘案してチラシの配布を依頼していることから傾向としては悪くなっている。
,,▲,コピーサービス業（経営者）,・大口案件の見通しも少なく、小口商談の数も少ない。明るい見通しは感じられない。官公庁関係の建物の新築計画が少なく見通しは暗い。物販、コピーサービスともに厳しい。
,,×,＊,＊
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・県南地域のメーカーにおいて増産をする計画があることから、人の受け入れの相談が出てきている。また、会社のＯＢ、ＯＧを派遣社員として復帰させたいという動きが出ている。
,,○,人材派遣会社（社員）,・現段階で、2007年４月入社の新卒採用数を増やす又は新卒採用に踏み切る意思決定をしている企業が前年よりも1.2～1.3倍で増えている。
,,○,新聞社［求人広告］（担当者）,・京阪の資本であるが、流通を中心に大型店の出店予定とビル建設が相次いでいる。それにともなう求人募集が間もなく開始され、年末にかけて多少良くなる。
,,○,職業安定所（職員）,・求人数の減少幅が縮小傾向にあり、今後主力である製造業関連の求人が回復するとみられる。
,,□,人材派遣会社（社員）,・拡大基調にはないが、逆に安定していると感じている。大きな案件はないので地味だが、各派遣スタッフの残業もほどほどに多く感じられ、各職場ともそれなりに忙しいようである。
,,□,人材派遣会社（社員）,・雇用の安定化が浸透しつつあるためか、以前に比べて派遣社員の雇用期間も長く、新規の提案の方に焦点をしぼっているような状況である。大幅な増減はない。
,,□,新聞社［求人広告］（担当者）,・老人ホームや介護施設の新設の動きがみられ、介護士やヘルパーの求人が増えている。しかし、求人増の大きな要因にはなっていない。
,,□,職業安定所（職員）,・求人が増加している中、求職者も増加していることから、有効求人倍率に大きな伸びはみられない。求人数の増加は、派遣請負業からの大口求人と大型店舗出店に伴う１事業所からの大量求人が主な要因である。原油価格の高騰を警戒している企業も見られ、今後雇用環境が大きく改善されるかは不透明な状況にある。
,,□,職業安定所（職員）,・管内企業は、同業他社との競争、グローバル化による受注価格低下、原油高による経費増により収益が圧迫されており、景気回復の兆しが望めない。
,,▲,アウトソーシング企業（社員）,・10月1日に合併する市町村が多く、しばらくは受注が減少する。
,,▲,職業安定所（職員）,・市内の老舗百貨店で解雇者を出している。また、10月末に大型スーパーが閉店し、相当数の離職者が出ることが見込まれる。
,,▲,職業安定所（職員）,・最近事業所閉鎖した企業があり、この先も数件が予定されている。また、地元企業からの大量求人は期待できない。
,,×,－,－
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,コンビニ（店長）,・10月は食欲の秋ということで、今現在売上を引っ張っている弁当やデザートなどの更なる販売が期待できるほか、ドライブや行楽、観光需要も期待できる。11月はお歳暮やワイン、12月はクリスマスケーキや年賀状とはっきり目標をもって頑張れる月がやってくるので、しっかり準備をしていけば数字が作れる。
,,◎,通信会社（営業担当）,・通信インフラ関係の成長が期待され、ＩＰでの地上デジタル配信や携帯電話受信も可能になるので、今後も期待される。
,,○,百貨店（売場主任）,・今年はウォームビズの提案で、秋冬におしゃれで暖かい服装が流行する兆しである。当店でもウォームビズを全面に展開するが、温暖化ばかりではなく、おしゃれな提案をしていきたい。10月は大きな催事があるので相当の動員がある。
,,○,百貨店（販売促進担当）,・豪雨、台風、地震と、天災によって来客数が減少し、売上が減少した前年と比べると、今年は売上増が見込める状況である。
,,○,衣料品専門店（販売担当）,・１年ほど前から郊外や駅前に大型ショッピングセンターなどのオープンが続き、客の流出が続いている。商店街の通行量そのものは今も減っているが、天候に合わせてか徐々にファミリー層など、店のターゲットになるような客層が増えてきているようなので、今後は若干上向きになる。
,,○,家電量販店（店長）,・薄型テレビの価格が急激に下がっているため、年末には需要の波が押し寄せる。原油の高騰で石油暖房から電気暖房へのシフトが加速し、高単価であるエアコンが暖房としてより強く認知されそうである。
,,○,乗用車販売店（従業員）,・新型車の発売があることや、今後冬の用品が売れるので、多少は良くなる。
,,○,乗用車販売店（営業担当）,・自動車の商談をするなかで、オプション等にお金をかけ、よりグレードアップ仕様にする客が増えてきている。
,,○,その他専門店［携帯電話］（営業担当）,・ボーナス商戦に入ることと、当地の主要産業である果樹生産が台風の影響も少なく好調であることから、やや良くなる。
,,○,観光型ホテル（スタッフ）,・予約状況が若干上向いている。
,,○,タクシー（経営者）,・昼も夜も客の動きが良くなっているので、この先も良くなる。
,,○,遊園地（職員）,・愛知万博が終わり、通常の利用者が戻ってくる。
,,○,住宅販売会社（経営者）,・マンション、戸建て共に新築ラッシュで、それなりに需要があり、数字が伸びている。
,,□,百貨店（営業担当）,・一部ウォームビズ関連で売上が増加するところもあるかもしれないが、今の売上、来客数の状況をみていると、極端に上向いていくということはない。
,,□,スーパー（統括）,・団塊世代の消費の動きが旅行志向、健康志向、本物志向という形になって表れ始めている。一方、生活防衛型の価格訴求商品の動きも活発でウエイトも大きいが、今後は価値訴求型の商品の提案、提供方法で差が出てくる。
,,□,コンビニ（経営者）,・中華まんやおでんなどは伸びるが、全体的には変わらない。
,,□,家電量販店（営業担当）,・イベントや話題性の商品がなく、売上アップは困難である。何とか前年キープを目指す策を考えている。
,,□,乗用車販売店（営業担当）,・決算期の来場者が少なく、これから先の来場者数に不安がある。
,,□,一般レストラン（業務担当）,・10～11月の宴会予約は前年並みであるが、結婚披露宴予約はゼロである。通信販売部門の売上は前年比で50％増加しているものの、元の実績が小さいので会社全体への貢献度は小さい。
,,□,観光型ホテル（スタッフ）,・10月はそれなりの動きがあり多少期待が持てるが、その後の入込はかなり悪い。紅葉の時期から冬のシーズン到来までの間をいかに埋めきれるかで変わってくる。
,,□,旅行代理店（従業員）,・直接客の料金に反映される燃油サーチャージなど、原油価格高騰の影響が出てくる。
,,□,タクシー運転手,・今月は７、８月と比べて夜飲みに歩く客が非常に少なく、売上が前月と全く違うほど減っている。昼間は工業団地や流通団地に営業に来る客がいるので何とか動いているが、夜と照らし合わせてみると先行きが不安である。
,,□,観光名所（職員）,・本格的な紅葉シーズンに入るが、この夏の入込状況からすると来客数は例年を上回る。一方、レストラン、ホテル関係は自分の別荘で食事をする人が多いことから、一部の人気店を除き、全般的に例年を下回る見込みである。
,,□,ゴルフ場（支配人）,・周辺コースと当コースとの料金格差が平均化されることや、この秋、天候の安定が予想されること、客単価も前月同様となる見込みであることから、安定的に進む。
,,□,その他レジャー施設［アミューズメント］（職員）,・リラクゼーションに対するニーズは増えつつあるが、この分野への新規参入も増えてきていることから、客の取り合いになってくるのでその辺のバランスがどうかというところである。
,,□,設計事務所（所長）,・今までは多少情報があったが、今月はなくなってきている。同業者の話を聞いてもなかなかこれから伸びていくような材料はない。まだ当地域の景気は停滞している。
,,□,設計事務所（所長）,・大きな変化はないが、受注件数がかなり良かったのでしばらく安定した仕事ができる。
,,□,住宅販売会社（経営者）,・８月の路線価に続き、９月の基準地価が下落した。全国的に下落率が減少しているなか、当県の下落率は前年並みで、下げ止まっていない。マンションは建設戸数が過去最高だが戸建ての販売が低迷している。地価安定は再来年との見方が強い。
,,▲,百貨店（店長）,・町村合併という不安材料により買物が減る上、郊外大型店がリニューアルオープンするため、悪くなる。
,,▲,スーパー（経営者）,・競合店出店により、売上、利益の確保が非常に厳しくなる。あらゆる経費の見直しが要求されてきている。
,,▲,コンビニ（店長）,・近隣商業圏内の年中無休24時間営業の小型スーパーの影響は当初予想よりもかなり大きく、取扱カテゴリー全てが前年同月比でかなりのマイナスとなっている。今後マイナス幅は更に大きくなるのではないかと心配している。
