,,□,コンビニ（エリア担当）,・商品の一層の値上げが見込まれること、米の高値が続いていることから、客の生活防衛意識がますます強まることになる。ただし、今後も客に値頃感を訴えることで、客足は維持できると期待している。
,,□,コンビニ（エリア担当）,・１月の来客数が伸び悩んでいる。客単価は上昇しているが、来客数が増えてこないことから、今後も景気は変わらない。
,,□,衣料品専門店（経営者）,・物価高が続いていることから、客の節約志向が続いている。こうした状況は今後も変わらない。
,,□,衣料品専門店（店長）,・初売りの動きは良かったが、月末に向かって数字が落ち込んだ。需要の変化のスピードが早く、価格とのバランスを取ることが難しい状況にある。今後も予断を許さない状況が続くとみられる。
,,□,家電量販店（経営者）,・景気が良くなるような要素が見当たらない。
,,□,乗用車販売店（経営者）,・人気のある車種の受注が再開されたことで、新車の受注が好調に推移している。今後についても、新型車や受注再開車種が増えてくることから、好調な状況が継続することになる。
,,□,乗用車販売店（従業員）,・新車の販売量が増えてこないものの、車検などのサービス収益が増加している。今後も同様の状況が続くとみられる。
,,□,自動車備品販売店（店長）,・物価が上昇している一方で、客の所得が変わっていないことから、景気が良くなるとは考えにくい。
,,□,住関連専門店（役員）,・販売量が増加傾向にあるものの、今後の商品の値上げが見込まれることから、客の節約志向が強まることになる。特に米の値上げは影響が大きい。
,,□,その他専門店［医薬品］（経営者）,・風邪薬やせき止め薬の需要が冬場に集中したことから、春を迎えて反動が出ることを懸念している。コロナ禍前に行っていた健康に関するセミナーを復活させることで、今後の売上につなげていきたい。
,,□,その他専門店［造花］（店長）,・当店ではインバウンド需要がなく、景気が上向くような要素も見当たらない。そのため、今後も景気は変わらない。
,,□,高級レストラン（スタッフ）,・円安が続く間は、外国人観光客が好調に推移するとみられるため、外国人観光客の利用が多い飲食店は好調に推移する。一方、当店は、地元客の利用が中心であり、年配の常連客の利用がじわじわと減少しているため、現状維持が精一杯である。
,,□,観光型ホテル（スタッフ）,・予約状況などから、現状と同様の水準で推移するとみられる。
,,□,旅行代理店（従業員）,・物価高の影響が出ている。記念旅行などは以前と変わらずに行われているが、近場の温泉などに１泊するような気軽な旅行が減少している。こうした傾向は今後も続くとみられる。
,,□,タクシー運転手,・冬期間のタクシーの売上が前年よりも増えている。乗務員が増加している効果もあって、今後しばらくは前年を上回る売上が見込まれる。
,,□,タクシー運転手,・乗務員が不足しており、以前のような稼働量を確保できない状況にある。そのため、今後も景気は変わらない。
,,□,美容室（経営者）,・同業他社も同じような状況にあることから、今後の景気は変わらない。
,,□,住宅販売会社（経営者）,・物価高が続いていること、今後の住宅ローン金利の引上げが見込まれることから、住宅建築を取り巻く環境がますます厳しくなることが懸念される。
,,▲,商店街（代表者）,・中小企業の賃金上昇につながるような政策や消費税廃止などの減税が望まれる。国民の懐を増やして、消費を拡大させない限り、今後の景気は落ち込むことになる。
,,▲,百貨店（売場主任）,・インバウンドによる売上は２月までは伸びるとみられるものの、４月以降は鈍化すると見込まれるため、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・物価高が続いていることで、客は食べていくだけで精一杯となっている。このため、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・個人消費が上向いてこない限り、景気が良くなることはない。
,,▲,スーパー（企画担当）,・米、野菜を中心に商品単価の大幅な上昇が続くなか、足元の客の購買動向をみると、買上点数がじわじわと減っている。また、周辺店舗との価格競争も前年秋口から激しさを増している。このため、今後、食品に対する客の買物の仕方がますますシビアになる。
,,▲,コンビニ（エリア担当）,・物価高が続いていることから、買上点数が伸びてこない状況にある。インバウンドの動向次第では売上が落ち込むことも考えられる。
,,▲,コンビニ（エリア担当）,・給料が変わらない一方で、物価が上がっていることから、実質的な手取りは減少している。このため、今後も客の買い控えは続くことになる。
,,▲,衣料品専門店（エリア担当）,・燃料油価格激変緩和対策事業の補助金が段階的に縮小していることから、ガソリン価格が上昇しており、野菜の価格も高騰している。そのときの物価状況に客の消費動向が大きく左右されていることから、今後の景気はやや悪くなる。
,,▲,乗用車販売店（経営者）,・インバウンドに支えられている業界は、当面堅調に推移し、景気を下支えするとみている。ただし、インバウンドの影響を受けない業界については、原材料価格や燃料価格の高騰により、経費がかさんでおり、今後も厳しい経営を強いられることになる。春闘の動向次第の面もあるが、今後の景気はやや悪くなると見込まれる。
,,▲,高級レストラン（スタッフ）,・今後も物価の上昇が見込まれるなか、当地ではこれ以上の値上げが難しくなっている。そのため、今後の利益確保が難しくなることが見込まれる。
,,▲,高級レストラン（スタッフ）,・今後については、観光の閑散期となるため、来客数の減少が続くとみられる。
,,▲,観光型ホテル（経営者）,・冬季観光シーズンに入ったこともあって、２月一杯までは集客が増加しているが、３月以降の集客が計画を下回っており、苦戦している。
,,▲,旅行代理店（従業員）,・各地の冬のイベントが２月で落ち着くため、冬季観光の繁忙期は２月までとなる。３月以降は閑散期となり、国内客やインバウンドの需要が落ち込むことになる。また、暖冬が続くことで、スキー客にも影響が出てくることが懸念される。
,,▲,旅行代理店（従業員）,・食料品や消費財、サービス料など、あらゆる価格が高騰し、なお価格が上がっていることから、旅行への支出が真っ先に削られる状況となっている。このため、今後の景気はやや悪くなる。
,,▲,タクシー運転手,・物価が高騰していることから、人の動きが悪くなっている。
,,▲,美容室（経営者）,・様々な物が値上げされていることで、客は生活するだけで精一杯になっている。そのため、今後は客の来店周期が伸びることになる。特に年金生活者を取り巻く環境は厳しく、影響が顕著に表れるとみられる。
,,▲,美容室（経営者）,・今後も最低賃金の引上げが行われることになれば、当社の経営環境はますます厳しくなる。
,,▲,住宅販売会社（従業員）,・住宅ローン金利の引上げや４月以降の生コンクリート価格の引上げにより、建築コストの上昇が見込まれることから、今後の景気はやや悪くなる。景気を上向かせるためには、物価上昇を上回る賃上げが実施されること、住宅ローンの返済期間を50年程度まで伸ばすことなどが必要になる。
,,×,スーパー（店長）,・新年度を迎えて、商品の価格がますます上がることが懸念される。賃金が増えれば、多少は景気が回復するかもしれないが、その見通しも立っていないため、今後の景気は悪くなる。
,,×,スーパー（企画担当）,・来客数の減少は今後も続くとみられる。また、青果物が値上がりしていることで、客の買上点数が減少しており、販売量に悪影響が生じている。このため、今後の景気はやや悪くなる。
,,×,タクシー運転手,・物価上昇を上回る賃金の引上げが担保されていないことから、消費者心理が落ち込んでいる。そのため、今後の消費はますます停滞することになる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・今後については、新年度の受注が始まることから景気が良くなる。実際の工事の稼働は４月以降になるが、計画や準備などで社内のマインドが上向くことになる。ただし、国会での新年度予算案の審議状況や公共事業費の予算額によっては、マイナスの影響が出てくることも懸念される。
,,○,輸送業（支店長）,・現在の引き合い内容から、これから春商戦に向けて、輸入貨物の物量が増えると見込まれる。また、円安が続くなか、これ以上の円安進行は考えにくいことから、今後の景気はやや良くなる。新年度の料金改定に向けた協議が進んでいることもプラス材料である。
,,○,通信業（営業担当）,・インバウンドの増加や半導体関連企業の進出といった動きに加えて、ＧＸ関連での投資案件の具体化も進んでいることから、今後の景況感は上向くことになる。
,,○,金融業（従業員）,・金融政策の見直しなどにより、現在の円安傾向が是正されること、国による電気・ガス料金への補助が継続することなどで、物価上昇の影響が鈍化することを期待している。また、３年連続で大幅な賃上げが行われることになれば、個人消費にとって明るい材料となる。そのため、今後の景気はやや良くなる。
,,○,その他サービス業［建設機械リース］（営業担当）,・公共投資も民間投資も堅調に推移していること、効率化や価格適正化に向けた動きも着実に進展していることから、今後の景気はやや良くなる。ただし、慢性的な人手不足、建設資材価格の高止まりなど、今後に向けて気掛かりな点もある。
,,□,農林水産業（経営者）,・景気の悪い状態は４月までは続くとみられる。今秋の収穫が恵まれることを期待するしかない。
,,□,食料品製造業（従業員）,・受注量が増えるような案件が特に見当たらない。
,,□,建設業（従業員）,・建築費高騰の本格的な影響が出てくるのは半年先から１年先と見込まれるため、今後も景気は変わらない。
,,□,建設業（役員）,・通常国会での予算案審議に不安は残るものの、新年度の公共工事について、今年度並みの新規受注を期待できる。民間建築工事については、複数の次年度繰越工事と新規案件の引き合いがみられる。これらのことから、当面はフル稼働状態が続くと見込まれる。
,,□,広告代理店（従業員）,・賃金上昇に向けた動きが乏しく、景気が好転する要素が少ない。
,,□,司法書士,・食料品やガソリンなど、生活に必要な物の値上げが続いている。国による物価対策や減税に向けた動きが出てこない限り、消費が縮小し、景気の低迷が続くことになる。
,,□,司法書士,・過去の案件の掘り起こしを含めて、相続登記の受注量が堅調に推移していることから、今後も景気は変わらない。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・相変わらずの人手不足で、案件があっても受注することができない状況にあることから、今後も景気は変わらない。
,,▲,金属製品製造業（従業員）,・４月以降、改正建築物省エネ法が全面施行されることから、新築住宅着工がますます減少すると見込まれる。また、少子化による人口減少により、地方の過疎化が想定以上に進んでいることもマイナスである。
,,▲,その他非製造業［鋼材卸売］（従業員）,・価格改定に伴う値上げの効果もあって、売上は増加傾向にあるものの、取扱量は前年よりも減っている。また、新年度以降、建築鉄骨関連で大きな案件が少ないため、前年並みの実績を維持することが難しいとみられる。
,,×,食料品製造業（従業員）,・４月に価格改定を予定していることから、販売量の減少が見込まれる。特売価格などの条件提示をすることで、前年並みの売上を確保できると見込んでいるが、１月比べると景気は悪くなる。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・中国人観光客が回復していることから、関連するサービス業に良い効果が生じると期待している。
,,□,人材派遣会社（社員）,・新年度に向けて、人員体制を整える動きがみられることから、今後も求人数は減ることなく推移する。また、企業では若年層の早期退職に頭を悩ましており、良い人材の採用について熟慮している。
,,□,求人情報誌製作会社（編集者）,・地方においては、中小零細企業が圧倒的に多いこともあって、仕入額の増加や燃料価格の高騰を受けて価格転嫁を進めている。一方、価格転嫁は客足の落ち込みや売上減少に直結することから、今後の人材募集について、慎重な姿勢が強まることが見込まれる。
,,□,求人情報誌製作会社（編集者）,・引き続き人手不足を理由とした小売店の閉店がみられる。大きな変化の兆しもみられないことから、今後も景気は変わらない。
,,□,職業安定所（職員）,・当地の新規求人数は前年比マイナス7.8％と５か月連続で減少しており、月間有効求人数は21か月連続で前年を下回っている。産業や業種によってその度合いは異なっているものの、今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることが懸念される。
,,□,職業安定所（職員）,・新規求人数も、新規求職申込件数も大きな増減がみられない。新規求人数は減少が続いているものの、特殊要因によるものであり、求人数の減少が景気の悪化に直結しているとはいえない状況にある。
,,□,学校［大学］（就職担当）,・学生の売手市場は変わっていない。企業の人手不足の状況は今後も続くとみられることから、景気は変わらない。
,,▲,求人情報誌製作会社（編集者）,・外国人観光客は増えているが、求人数への影響はそれほどみられない。一方、物価高の影響で消費者の買い控えが進んでいることから、今後の景気はやや悪くなる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,一般レストラン（経営者）,・これ以上悪くなることはないくらい悪いため、春に向けて消費が活発になることへの期待が大きい。賃金が上がるところも増え、景気が良くなるとみている。
,,○,商店街（代表者）,・雪が落ち着き、暖かくなると徐々に人が出始める。
,,○,一般小売店［酒］（経営者）,・雪が解けて道路事情が良くなることに加え、飲む機会が多い時期になるため、販売量は増えるとみている。
,,○,一般小売店［医薬品］（経営者）,・当県が外国人旅行客に好印象を与えているという話を聞く。外国人旅行客が増えれば、売上も増えるため、少し良くなるとみている。
,,○,百貨店（催事担当）,・３月に新テナントのオープンを控えている。オープン後は一定の売上、集客効果があるとみている。
,,○,スーパー（店長）,・来客数が増加傾向にあるなかで、新規客に当店の商品の魅力を提案し続け、固定客に変えていく。
,,○,コンビニ（エリア担当）,・春先に向けて景気は上向いていくため、来客数の改善傾向は続くとみている。
,,○,コンビニ（エリア担当）,・今後も物価上昇が続くとみている。また、気温上昇により人の動きが活発になることで、来客数が増加することも期待している。
,,○,衣料品専門店（経営者）,・春物が本番の時期になるため、イベント等を行いながら集客していく。
,,○,乗用車販売店（従業員）,・決算期に向けてメーカーの施策支援も発表され、売上は徐々に伸びていくことが予想される。新型車の発表はないが、施策対象車種が増加していく。
,,○,乗用車販売店（従業員）,・決算期に入るため繁忙期が続く。また、新年度に向けて来客数も増加する。
,,○,住関連専門店（経営者）,・受注生産をしている。４月頃まではある程度受注量が見込めるため、今月よりやや良くなるとみている。
,,○,その他専門店［白衣・ユニフォーム］（経営者）,・今は良くないが、反動で良くなることを期待している。季節のずれにより商品のニーズのタイミングもずれている。新年度は人の動きと気温によるニーズに合わせた提案をすることで、売上に結び付けたい。
,,○,一般レストラン（経営者）,・暖かくなれば人出が増える。また、３月には歓送迎会があるため、やや良くなるとみている。
,,○,都市型ホテル（支配人）,・春先のインバウンドの先行予約は、平日、週末を問わず好調である。
,,○,旅行代理店（従業員）,・インバウンド需要が盛り上がり、東北全体の宿泊販売が伸びている。４月以降の予約も桜の時期が好調に推移している。
,,○,旅行代理店（従業員）,・当社契約宿泊施設のこの先２～３か月の先行販売額は、前年比106.5％となっている。
,,○,旅行代理店（従業員）,・春休みの先行予約状況は多少上向いている。関東や関西の大型レジャー施設を中心に、販売額は増加していくとみている。
,,○,通信会社（経営者）,・３月には加入促進イベントの実施を予定しており、放送、インターネット、電話サービスの新規加入者数の大幅な増加が見込まれる。また、異動者が増加することから、集合住宅の通信サービスを中心に新規加入者数の増加が期待できる。このほか、アンテナなしの新築戸建て住宅も完成するため、放送サービスの新規加入者数の増加も期待できる。
,,○,その他サービス［自動車整備業］（経営者）,・石油関連製品の値上がりと金利の上昇は懸念材料だが、需要があり、客に購買力もあるため、しばらくは好景気が続くとみている。
,,○,その他住宅［リフォーム］（従業員）,・住宅設備機器は給湯器、コンロ交換の問合せ、リフォームは屋外工事の問合せが増えるとみている。
,,□,商店街（代表者）,・賃上げ等により所得は僅かに増加傾向にあるが、大企業以外、物価高騰に追い付いておらず、景気は変わらない。
,,□,一般小売店［医薬品］（経営者）,・今月も抗原検査キット等の商品が動いており、全体としての売上は悪くないが、日用雑貨や医薬品の売上は減少している。３月までは現状と変わらないとみている。
,,□,一般小売店［酒］（経営者）,・卒業、入学シーズンでもあり消費マインドは多少上がるとみているが、一時的なものであり、その後は期待できない。
,,□,一般小売店［医薬品］（経営者）,・エネルギー価格が更に上昇し、あらゆる商品、サービスの価格高騰につながっていくと予想している。しかし、景気が大幅に悪化することはないとみている。
,,□,一般小売店［寝具］（経営者）,・物価上昇により消費者の負担が増しているなか、寝具類が買い控えの対象になっている。当業界は何年も低迷している。景気が上向くような対策を講じてほしい。
,,□,百貨店（経営者）,・コト消費は活発になっていく。一方、物価高による節約意識のもと、モノの消費は更に鈍っていくとみている。高額商品の動向に期待したい。
,,□,百貨店（従業員）,・生鮮食品を始め、物価高が続いている。生活防衛のため、購買は必要最低限であることに変わりはない。好転することはないとみている。
,,□,スーパー（経営者）,・２月も仕入原価の上昇と経費増加は続く。競合店との関係から、小売価格への価格転嫁を一気に進めることができないため、経営環境は厳しい状況が続く。賃上げの話はあるが、地方の世帯当たりの可処分所得は増えない。１品単価の上昇は続き、売上も若干伸びるが、消費状況、経済環境に実質的な変化はないとみている。政府の景気刺激策に期待したい。
,,□,スーパー（店長）,・上向き基調にあるが、各種値上げや相場高騰の影響もあり、これ以上良くなることはないとみている。
,,□,スーパー（店長）,・野菜の価格は落ち着くとみている。しかし、可処分所得が増えているわけではないため変わらない。
,,□,スーパー（店長）,・変わる要素が見当たらない。
,,□,スーパー（企画担当）,・食料品の値上がりと青果物を中心とした相場高は続く。必要な分だけ買うという客の節約志向は変わらず、販売点数は上がらないとみている。
,,□,スーパー（企画担当）,・客は売価によりスーパーやドラッグストアを使い分けるなど生活防衛のためよく観察して行動している。高齢者の割合が多い地域では劇的な景気回復は難しい。
,,□,スーパー（商品担当）,・値上げ基調が落ち着かない限り、買上点数の前年割れは続くとみている。
,,□,スーパー（業務担当）,・景気が急に良くなるような要因は見当たらない。
,,□,コンビニ（経営者）,・物価がこれだけ上昇している現状を踏まえると、景気が良くなることはあり得ない。安いものに客が流れていくことは仕方ないことである。
,,□,コンビニ（経営者）,・売上は多少増加するが、人件費など経費の上昇により、トータルでは変わらない。
,,□,コンビニ（経営者）,・売上が悪化するなかで経費ばかりが増えている。人もいない、休みもない、利益も出ないの三重苦で心身共に疲弊している。
,,□,コンビニ（経営者）,・商品の値上げに伴い売上は少し上がっているものの、来客数は変わっていない。景気は変わらないとみている。
,,□,衣料品専門店（経営者）,・中学、高校の生徒数の減少で、制服販売の競争が激化している。
,,□,衣料品専門店（経営者）,・今後も物価高騰による節約志向は続くとみている。
,,□,衣料品専門店（店長）,・２～３月の卒業、入学、入社のマーケットはそれほど変わらないとみているが、４月からの社会人の動きは前年よりも少し活発になると期待している。
,,□,衣料品専門店（店長）,・春に向けた入学、卒業需要、新生活需要などはある程度見込める。消費者の購入モチベーションが上がるか否かは気温次第であり、読めない。
,,□,衣料品専門店（店長）,・少子化のため、入学式のスーツを求めて来店する客は減少傾向にある。さらに、価格の２極化が進んでいる。景気が良くなるとは考えにくい。
,,□,家電量販店（従業員）,・ガソリン価格等が値上がりしており、節約意識が高まっているが、春のベースアップ次第では変わる可能性がある。
,,□,家電量販店（従業員）,・決算、冬物の処分、新生活等による売出しが多くなるとはいえ、少子化や温暖化の影響で、販売量が多くなることは考えられない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・良くなる要因がないため、現状と変わらないとみている。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・気温が高い日が多いことに加え、値上げもあり、配達灯油の買い控えがみられる。配達価格を聞いてキャンセルする客も出ている。
,,□,その他小売［ショッピングセンター］（統括）,・４月以降の賃金上昇幅も不透明である上、原材料価格高騰などの改善が図られる見込みもないため、引き続き、客の財布のひもは固いとみている。
,,□,高級レストラン（支配人）,・来客数や予約数が減少している現状では、当面上向きにはならないとみている。
,,□,観光型ホテル（スタッフ）,・円安の影響は続くとみている。
,,□,観光型ホテル（スタッフ）,・好転するような要素がない。
,,□,観光型旅館（スタッフ）,・物価高が収まらず、景気が良くなる兆しもない。
,,□,都市型ホテル（スタッフ）,・雪を見たいという、アジアを中心としたインバウンドの予約が絶えない。しかし、目的の施設の予約が取れないことによるキャンセルもあるため、余り変わらないとみている。
,,□,タクシー運転手,・３～４月は入試や卒業式、入学式など学校行事がある。また、役所や企業の異動による歓送迎会があるため、利用者が多くなるとみている。
,,□,通信会社（営業担当）,・好転する材料に乏しい。
,,□,通信会社（営業担当）,・当地域ではほとんどが中小企業で、増益となる企業は一部である。苦しい状況が続くとみている。
,,□,テーマパーク（職員）,・来館率、買上率共に上がらない。客が手にとる商品は低単価なものが多い。物価上昇もあり、景気が良くなる雰囲気はない。
,,□,観光名所（職員）,・予約数は前年並みを維持している。企画が好調で単価が上昇し安定しているため、良い状況は変わらないとみている。
,,□,遊園地（経営者）,・物価上昇が続くなかで、順調な賃上げとなれば、家計にも余裕が出てくるかもしれない。
,,□,美容室（経営者）,・物価高の影響でカットのみの客が多く、単価が上がらない。
,,□,住宅販売会社（経営者）,・国策事業の関連で、多くの企業及び人の流れが出てきている。賃貸用地及び賃貸事務所の問合せが多く、土木工事と併せ大きな波が来ている。
,,▲,商店街（代表者）,・米国大統領の打ち出した政策による混乱が収まるまでは変わらない。
,,▲,商店街（代表者）,・買い控えが続くとみている。
,,▲,商店街（代表者）,・当地域の中小企業は賃上げができず、雇用や経営で大きな影響を受けている。
,,▲,百貨店（企画担当）,・12月以降、来客数の減少が顕著になっている。
,,▲,スーパー（店長）,・客単価や来客数は悪くないが、１月は前半から後半にかけて、少しずつ右肩下がりになっている。
,,▲,コンビニ（経営者）,・年末年始の休日が明けても来客数は前年並みに戻らない。また、客単価はマイナス２％と、安い商品への志向が高まりつつあることから、景気は若干マイナス傾向にあるとみている。
,,▲,コンビニ（経営者）,・雪が少なく除雪業者の動きは鈍いため、販売量の増加は期待できない。景気の回復は見込めない。
,,▲,コンビニ（エリア担当）,・燃料価格の上昇により、経費が大幅に増加している。さらに、賃上げが物価の上昇に追い付いていないため、買い控えが続くとみている。
,,▲,コンビニ（店長）,・物価上昇が続き、買い控えも続くとみている。
,,▲,コンビニ（店長）,・人件費の上昇や物価高騰の問題を個人事業主の力だけで解決することは難しい。
,,▲,衣料品専門店（総務担当）,・光熱費の上昇に加え、地方では移動手段として車を所有せざるを得ないため、ガソリン価格の上昇が家計に重くのしかかっている。消費にマイナスの影響が出るとみている。
,,▲,乗用車販売店（従業員）,・オーダー停止中の車は夏頃まで生産が見込めず、販売できないため、しばらくは低迷が続くとみている。
,,▲,乗用車販売店（従業員）,・受注量の低迷が続くようであれば、売上は伸びない。
,,▲,乗用車販売店（店長）,・販売数と収益の減少を補う特効薬もなく、利益確保が非常に難しくなっている。
,,▲,住関連専門店（インテリアコーディネーター）,・ガソリン価格を始め物価は上昇しているが、収入は上がらない。よって、景気が良くなる見込みはない。
,,▲,その他専門店［靴］（経営者）,・今は購入せざるを得ない状況にあるが、春には財布のひもが固くなると予想している。
,,▲,一般レストラン（スタッフ）,・来客数は夜の時間帯だけでなく、モーニングも減ってきている。ランチは横ばいである。
,,▲,観光型旅館（経営者）,・物価や税金、社会保障費等の上昇に賃上げが追い付かないため、しばらくの間は節約志向が続くとみている。
,,▲,旅行代理店（従業員）,・東北の顧客は中小企業が中心のため、先行きは不透明である。
,,▲,通信会社（営業担当）,・燃料油価格激変緩和補助金の縮小により、ガソリン代が上がっている。地方での生活には厳しい。
,,▲,競艇場（職員）,・例年２月から４月は常連客以外の利用がほとんどなく、売上が落ちる時期である。
,,▲,美容室（経営者）,・米国大統領の打ち出す政策に、我が国の景気も大きく左右されるとみている。危機感を持って動向を見ている。
,,▲,その他サービス［寮管理］（管理人）,・物価が上昇傾向にあり、景気はやや悪くなるとみている。
,,▲,設計事務所（経営者）,・新年度になり新規発注の時期となるが、資材高騰、工期の長期化は変わらないため、予算超過しないように発注件数を絞らなければならないという話を官民問わず耳にする。受注件数の減少に直結するため、景気は悪くなるとみている。
,,×,一般小売店［雑貨］（経営者）,・身の回りの全てのものが値上がりしており、客はますます価格に敏感になっている。全国展開しているドラッグストアやホームセンター、スーパーの価格競争が激化しており、商店街の店舗では太刀打ちできない。
,,×,スーパー（経営者）,・物価高は継続し、食品の値上げも続いているため、プラスに転じることはない。
,,×,その他専門店［酒］（経営者）,・米を筆頭に物価が急激に上昇している。特に２月と４月の値上げの動きが目立つ。米については、政府が積極的に対策を打たないと民間や自治体レベルでは何ともならない。先行きはかなり不透明である。
,,×,一般レストラン（経営者）,・同業他社や出入り業者の話を聞くと、物価高の影響で悪くなるとの声が多い。
,,×,一般レストラン（経営者）,・これまで動きが良かった法人客の予約数が年末辺りから減少している。個人客も減少傾向が続いている。
,,×,その他住宅［住宅展示場運営会社］（従業員）,・金利の引上げにより、来場者数及び成約数は減少するとみている。
"企業
動向
関連

(東北)",,◎,農林水産業（従業者）,・いちごなどの需要は多い。また、卒業、受験など祝い事があるため、果樹の需要も増える。
,,◎,金融業（広報担当）,・例年、春先は景気が上向く。また、中小企業の賃上げと、それに伴う価格転嫁の動きの浸透にも期待している。
,,○,電気機械器具製造業（営業担当）,・取引先の経営状況は改善が期待できる。
,,○,建設業（従業員）,・公共工事は見通しが立たないが、民間工事で年度末から年度初めに向けて契約が見込める案件が一定数ある。
,,○,その他企業［企画業］（経営者）,・当地の景気は観光客数に左右されるが、今冬は良い方向に向かうことが期待できる。
,,□,食料品製造業（経営者）,・物価高の影響で、客単価が落ちている。２月から製品を値上げするが、どのような影響が出るのか予測がつかない。
,,□,食料品製造業（製造担当）,・資材コスト等、もろもろ高騰するなかで、企業努力だけでは限界がある。価格に転嫁することも考えないと、一層収益が生み出しにくい状況になる。
,,□,出版・印刷・同関連産業（経営者）,・年度末は稼ぎ時にもかかわらず動きがない。
