,,□,衣料品専門店（経営者）,・いまだに物価が上がっていることから、今後の景気が悪くなることはあっても、良くなることはない。
,,□,衣料品専門店（エリア担当）,・天候要因以外に、来客数の増える要因が見当たらないことから、今後も景気は変わらない。
,,□,乗用車販売店（従業員）,・メーカーによる配車台数の割当てについて、今後も変化がないとみられることから、景気は変わらない。景気を上向かせるには、配車台数の割当てが増えることなどが必要である。
,,□,乗用車販売店（従業員）,・今後については、販売量が増えるような好材料がないことから、しばらくは大きな変化のないまま推移する。
,,□,住関連専門店（役員）,・７月は猛暑の影響で、季節商材の販売量が上向いたが、今後、商品の値上げが予定されていることを踏まえると、客の節約志向は変わらないとみられる。そのため、今後も景気は変わらない。
,,□,高級レストラン（スタッフ）,・前年は、街を挙げての大きなイベントがあったため、観光客が増加し、夏場まで大きな盛り上がりがみられた。一方、今年はそうした企画もなく、猛暑の影響もみられることから、今後の景気は大きな変動もなく推移する。
,,□,スナック（経営者）,・スナックのような形態の飲食店の景気が、これから良くなるとは考えにくい。
,,□,観光型ホテル（スタッフ）,・今後の景気がどうなるか、今のところ、全く予想がつかない。
,,□,旅行代理店（従業員）,・物価と客の収入のバランスが崩れていることから、旅行需要が低迷している状況は今後も続くことになる。
,,□,旅行代理店（従業員）,・今秋、首長選挙が行われることから、団体旅行を控える動きがみられる。そのため、今後の景気は横ばいでの推移となる。
,,□,タクシー運転手,・長期予報によると、今年は暑い日が多いとみられることから、今後のタクシー利用も７月と同様に、前年を上回るとみられる。また、当社は乗務員採用が順調なことから、今後もタクシーの稼働台数が増え、売上増加が続くことになる。ただし、乗務員の採用コストもかさんでいるため、会社としては、当分増収減益が続くことになる。
,,□,タクシー運転手,・観光客やイベント関係の予約状況は例年並みであり、問合せ状況もふだんと変わらない。気温の高い日はタクシー利用が増えているものの、一時的な動きであり、これから天候が落ち着くことで、景気は横ばいで推移することになる。
,,□,通信会社（企画担当）,・個人需要については、例年９月下旬に人気端末が発売されることから、それまでは現状のまま推移することになる。一方、法人需要については、中小企業向けのセミナーへの参加者数が増加傾向にあることから、景気の底上げにつながると期待している。ただし、効果が出てくるのは早くて半年後となる。
,,□,美容室（経営者）,・毎月のように商品の値上げが行われていることから、今後、給与などが増加しない限り、美容などへの出費を控える傾向が続くことになる。
,,□,住宅販売会社（経営者）,・金利の上昇をストップさせ、為替を円高に向かわせるようにしない限り、内需が中心の事業者は厳しい状況が続くことになる。
,,□,住宅販売会社（経営者）,・実質賃金が上昇すれば、現在の住宅価格の割高感が薄れ、客の購入マインドも上向くことになる。今後については、物価高の抑制と同時に、より一層の賃上げが行われることを期待したい。
,,□,住宅販売会社（従業員）,・米国の関税政策の影響で、企業収益が悪化することを懸念している。収益が悪化することで、賃金の上昇が小幅なものになれば、物価の上昇幅を下回る状況が続くことになり、景気が上向くことにはならない。
,,▲,商店街（代表者）,・米国の関税問題の影響もあって、全体的に景気がやや落ち込んでいる。今後の景気もやや悪くなる。
,,▲,商店街（代表者）,・猛暑の影響で、出歩かずに家で過ごす人が増えており、来客数が大幅に減っている。売上も大幅に減少している。猛暑が続く限り、景気の回復は望めない。
,,▲,一般小売店［土産］（経営者）,・例年にない暑い日が続いているなか、アジアからの観光客は減少しておらず、購買力も高いままである。ただし、今後については、米国の関税の動向が不透明なことから、世界経済及び日本経済が徐々に落ち込んでいくことが懸念される。
,,▲,スーパー（店長）,・何かが変わったわけでもないため、景気が好転する要因が見当たらない。
,,▲,スーパー（店長）,・物価高騰対策が具体化してこないことから、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・足元の販売動向をみると、商品単価が前年から５％程度上昇していることで、客１人当たりの買上点数が前年から３％程度減少している。今後についても、新米の出回る９月以降の米の価格推移が流動的なこと、米国との相互関税の影響が不透明なことから、現在のインフレ状況が落ち着くとは考えにくい。家庭の手取りも上向いてこないことから、先行きの消費行動は厳しいことが見込まれる。
,,▲,スーパー（役員）,・今後も食料品の値上がりは続くとみられる。賃上げが物価の上昇を下回る状況も続いているため、客の節約志向は今後も継続することになる。
,,▲,コンビニ（エリア担当）,・今後も景気動向は変わらない。夏に消費が増えた分は、秋以降に買い控えの形で現れることになる。
,,▲,家電量販店（店員）,・猛暑の影響で、エアコンの販売量が増えたが、売上は前年を下回っている。秋になると、大型暖房機の販売が始まるものの、年々販売台数が減少していることから、余り期待はできない。
,,▲,乗用車販売店（経営者）,・物価が高止まりしている影響で、個人消費が低迷している。さらに、メーカーの経営状況に関する報道が、客の消費マインドを押し下げていることから、当面、販売量の増加は見込めない。会社として一層の経費削減も必要になっていることから、今後の景気はやや悪くなる。
,,▲,その他専門店［医薬品］（経営者）,・例年にないほどの猛暑の影響か、来客数が大きく減少している。一方、50代以上の客による体調不良の相談が増えている。新規客の獲得機会と考えてポジティブに捉えているが、今後も来客数の減少が続くことを懸念している。
,,▲,高級レストラン（スタッフ）,・以前よりも円高になっていることで、外国人観光客の消費額が減少している傾向がうかがえる。客単価が少しずつ低下しており、売上がじわじわと減っていきそうな気配がある。情報発信の上手な観光客主体の店は、ウニ丼などの高単価の人気メニューを提供することで何とか持ちこたえている。ただし、ウニのような、相場の変動が大きな食材を使っていると、難しい商売をしているのではないかと心配になる。
,,▲,観光型ホテル（経営者）,・インバウンドの団体客の集客が回復していないことから、今後、販売価格を下げざるを得ない状況にある。そのため、収益が減少することが懸念される。
,,▲,美容室（経営者）,・今後の景気はやや悪くなる。今の状況のままで、景気が良くなると考える人の方が少数派とみられる。
,,▲,その他サービスの動向を把握できる者［フェリー］（従業員）,・秋以降の観光需要に陰りが出ることを懸念している。
,,×,一般小売店（経営者）,・以前よりも、先行きの不透明感が強まっていることから、今後の景気は悪くなる。
,,×,スーパー（店長）,・このところ、毎週のように商品の値上げが行われていることから、客の買い方がシビアになっている。今後も価格が上昇していくとみられるため、景気はますます悪くなる。
,,×,タクシー運転手,・猛暑の影響で、夏恒例のイベントが次々と縮小又は中止となっていることで、人出が減り、街中のにぎわいもみられなくなっている。消費も明らかに落ち込んでいることから、今後の景気はやや悪くなる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,農林水産業（経営者）,・今後については、果物の収穫が盛んな時期となるため、天候面で大きな影響がない限り、景気はやや良くなる。
,,○,金融業（従業員）,・米国との相互関税により、国内景気にマイナスの影響が生じる懸念はあるものの、不確実性が後退したことは経済活動にとってプラスに働くことになる。今後については、省力化なども含めた設備投資が進むことで、景気はやや良くなると期待している。
,,○,広告代理店（従業員）,・ここに来て株価が上昇傾向にあることから、先行きの輸出が好調になり、好影響が生じることを期待している。
,,○,その他サービス業［建設機械リース］（営業担当）,・人手不足問題などもあることから、急激な売上増加までは期待しづらいものの、国内建設投資が引き続き堅調に推移するとみられる。そのため、今後の景気はやや良くなる。
,,□,食料品製造業（従業員）,・売上が増えるような案件が、特に見当たらないことから、今後も景気は変わらない。
,,□,食料品製造業（従業員）,・４月に行った価格改定の影響が現れ始めていることから、今後も景気は変わらない。
,,□,家具製造業（経営者）,・米国の追加関税について、当初25％とされていたものが、15％で合意したことによって、今後の輸出にどのような影響が生じるかを注視している。
,,□,建設業（経営者）,・一部の工種で人手不足が発生している。また、猛暑の影響で休工する現場もみられる。ただし、土木工事については、好天が続いていることで、計画を上回る進捗となっており、全体としては順調に推移している。新規の受注は一段落しており、今後、工事の稼働はピークを迎えることになる。
,,□,建設業（従業員）,・人材不足はすぐには解消できないため、現状と変わらないまま推移する。
,,□,建設業（役員）,・上半期中は、順調に推移する見通しであることに変わりはない。ただし、参議院選挙で政権政党が大敗したことで、政局が混迷し、景気の足を引っ張ることになるのではないかと懸念している。
,,□,輸送業（支店長）,・取引先から新規案件の話が出ていることから、今後の物流動向はある程度上向くことになる。ただし、猛暑の影響で農作物の動きが落ち込むことが懸念される。全体的にみると、景気は変わらないまま推移する。
,,□,司法書士,・登記業務に関する引き合いがみられることから、今後の販売量は７月を上回るとみられる。ただし、物価高騰が続いていることから、利益が販売量ほど増えるとは期待できない。
,,□,コピーサービス業（従業員）,・経費削減が限界を迎えていることから、今後、景気が大きく回復することまでは見込めない。
,,▲,金属製品製造業（従業員）,・今後については、住宅ローン金利の上昇が懸念されるため、景気はやや悪くなる。
,,▲,通信業（営業担当）,・米国との関税交渉は合意に至ったものの、今後も予断を許さない状況は続くとみられる。また、国内政治の不透明感も強まっている。これらのことから、今後しばらくは企業活動が慎重になるとみられ、景気はやや悪くなる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・周囲で人手が余るような状況がみられ始めている。発注側が様子見をしており、案件が予定どおりに出てこなくなっていることから、今後の景気はやや悪くなる。
,,▲,その他非製造業［鋼材卸売］（従業員）,・下半期の見込みについて、予測数値は大きく変動していないものの、客先の仕事量が上向いてくるまで、半年以上掛かるような情報も聞こえてくる。そのため、市場の動きはまだしばらく停滞するとみられる。
,,×,司法書士,・海外情勢などを背景とした物価の上昇により、収益が減少している。また、人口減少の影響で、社会保障費の負担も増加傾向にある。インボイス制度の導入も収益の減少につながっている。今後も負担は増えることが見込まれるため、景気が良くなるとは考えられない。
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,人材派遣会社（社員）,・求人数は増加傾向にあるものの、企業の採用基準が高いままであることから、内定者数が急増することは見込めない。今後も、企業が計画する増員目標に至らない状況が続くことになる。
,,□,求人情報誌製作会社（編集者）,・例年にない暑さが、求職者の労働意欲に影響しているのか、求職者の動きが鈍くなっている。そのため、今後も景気は変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・猛暑の影響で、夏物衣料や飲料、ビヤガーデン、レジャー関連は好調であったものの、９月に予定されている首長選挙が消費に影響を与えることが懸念される。また、例年10月に行われることになる最低賃金の引上げについても、その引上げ幅によっては、雇用面に影響を及ぼすことが懸念される。
,,□,職業安定所（職員）,・新規求人数は増加に転じたが、減少要因が継続していることから、求人数の増加は一時的なものである可能性が高い。景気が回復に転じたとまではいえない状況にあるため、今後も景気は変わらない。
,,□,職業安定所（職員）,・当地の６月の新規求人数は前年比プラス12.2％となり、３か月ぶりの増加となった。一方、月間有効求人数は、27か月ぶりに前年を上回った。ただし、産業や業種によってその度合いは異なっている。今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることも懸念される。
,,□,職業安定所（職員）,・米国との相互関税が合意に至ったことから、今後、米国への輸出が上向くことを期待している。ただし、影響が出てくるのはしばらく先になる。また、今後の動向によっては、合意内容が見直されることも懸念される。
,,□,学校［大学］（就職担当）,・求人数がやや減少傾向にあるものの、今後も企業の人手不足は続くとみられることから、全体としては横ばいで推移する。
,,▲,求人情報誌製作会社（編集者）,・猛暑の影響が農作物や畜産物に生じ、物価高に拍車が掛かることが懸念される。また、政治の先行き不透明感が強まっていることもあって、景気は上向きにならないとみられる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,設計事務所（経営者）,・客先の都合や資材高騰でずれ込んでいた業務が完了を迎える時期となる。
,,○,百貨店（経営者）,・現時点では日米の関税問題も次の段階に入り、株価も上昇しているため、多少は消費の回復を期待したい。ただし、気温の高い状況がこのまま続くと、食料品の更なる価格上昇や秋のファッション分野への影響が懸念される。
,,○,スーパー（店長）,・値上げで客単価が上がり、売上が伸びているのと並行して、買上点数も伸びている。
,,○,コンビニ（経営者）,・商品の値上がりは依然続いているが、買上点数は落ちていない。暑い夏の影響もあり、飲料の売上が好調を持続している。今後もこの状況は変わらないとみている。
,,○,コンビニ（エリア担当）,・商品がテレビ番組で取り上げられたことに加え、好評だったキャンペーンの第２弾も予定している。天候次第だが、売上の増加を見込んでいる。
,,○,衣料品専門店（経営者）,・秋物が本番を迎える。単価が少し上がるため、売上の増加に期待している。
,,○,乗用車販売店（従業員）,・今後は新規オーダーできる新車が増えるため、受注は少しずつ伸びるとみている。
,,○,乗用車販売店（従業員）,・納期が落ち着き売上が上がってくれば、スタッフの士気も上がり活気が出るとみている。
,,○,乗用車販売店（従業員）,・例年７月は台数的に余り伸びないが、今年は例年より多くなっている。この先も景気は良くなるとみている。
,,○,住関連専門店（経営者）,・受注生産をしているが、２～３か月先の受注見通しが立っており、今月より良くなる。
,,○,一般レストラン（経営者）,・今月が余りにも悪かったため、これより悪くなることはないとみている。しかし、来月と秋に選挙を控えているため、楽観はできない。
,,○,都市型ホテル（支配人）,・国内旅行、インバウンド共に先行予約が好調である。
,,○,都市型ホテル（スタッフ）,・秋のシーズンに向けて予約は好調に推移している。
,,○,旅行代理店（従業員）,・当社契約宿泊施設のこの先３か月の先行販売額は、前年同期をやや上回っている。
,,○,旅行代理店（従業員）,・先行予約状況に少し光が見えている。今年は年末年始の日並びが良いため、この先は少し良くなるとみている。
,,○,通信会社（経営者）,・現在サービスエリアの拡大に向け準備を進めており、10月以降のエリア拡大後は、放送サービス、インターネットサービス共に新規加入者数の大幅な増加が見込まれる。
,,○,通信会社（営業担当）,・政府の経済対策に期待している。
,,○,観光名所（職員）,・団体旅行は減っているが、振り客では家族連れがかなり増えている。不景気といわれるなか、金を掛けるところには掛けているようで、子供に対する金の使い方に変化がみられる。
,,○,観光名所（職員）,・夏祭り、お盆休み、紅葉と観光のオンシーズンになる。ただし、カムチャツカ半島付近の地震により出された津波警報・注意報が観光客の動向にどう影響するかは不明である。
,,○,競艇場（職員）,・来場促進につながるイベントを開催する予定であり、来客数は増加するとみている。
,,○,美容室（経営者）,・参議院選挙も終わり、米国の関税も15％で決まったことから、選挙公約の物価対策などが具体的に実行され、市場経済に反映されることが期待できる。
,,○,その他サービス［自動車整備業］（経営者）,・これ以上の利上げがなく、活発な取引が維持できることを期待している。
,,○,その他住宅［リフォーム］（従業員）,・住宅設備機器は、気温の上昇に伴いエアコン設置工事の問合せが増えるとみている。リフォームは、熱中症予防のための断熱工事の問合せが増えるとみている。
,,□,商店街（代表者）,・気温が極端に高いため、夜の来客数が減少している。予約状況をみても、来客数が落ち込んだ状況は変わらないとみている。
,,□,商店街（代表者）,・物価高により家計が圧迫されており、市民は不満を抱いている。大胆な政策を実施しない限り景気は小康状態が続く。
,,□,商店街（代表者）,・物価高に慣れてきている。
,,□,一般小売店［医薬品］（経営者）,・今後も異常な暑さが続けば、人々が街に出なくなり消費活動は鈍る。７月の悪い状態が続くとみている。
,,□,一般小売店［医薬品］（経営者）,・大きな変化はないとみている。ただし、来客数が年々減少しているため、売上も悪くなっていくとみている。
,,□,一般小売店［酒］（経営者）,・現状の良さが続くとは考えづらいが、猛暑が続けば飲料の販売量は当分横ばいで推移するとみている。
,,□,一般小売店［医薬品］（経営者）,・今月は常連客の来店タイミングが合い店頭はにぎわったものの、生活防衛を重視している状況は変わっていない。
,,□,一般小売店［寝具］（経営者）,・客の買い控えは続くとみている。
,,□,一般小売店［スポーツ用品］（店員）,・例年秋は新作が発売され売上が見込めるが、物価高の影響を受ける可能性がある。
,,□,百貨店（催事担当）,・商圏人口の減少や競合店との競争激化により、来客数の大幅な伸びは期待できない。
,,□,百貨店（従業員）,・物価高が落ち着く要素は見当たらず、生活防衛意識も変わらないとみており、状況に変化はない。
,,□,スーパー（経営者）,・地方ではインバウンド消費増加への期待はまだ小さいが、米国との関税交渉が一段落して株価も上がり、政治の安定と政策執行への期待もある。他方で、厳しい暑さが続くなか、渇水による農作物の不作、森林火災や豪雨災害の増加などで生活環境に大きなマイナスの影響が出ることを懸念している。また、体調の維持管理が難しくなる人も増える。生活防衛のための消費行動が一層強まることを懸念している。
,,□,スーパー（店長）,・この上ない暑さはまだ続くとみられ、気温上昇が消費を押し上げ続けるとみている。
,,□,スーパー（店長）,・消費が上向く兆しがない。
,,□,スーパー（店長）,・食品購入における節約志向は当分続くとみている。
,,□,スーパー（企画担当）,・可処分所得の増加が物価上昇に追い付かなければ変わらない。年金生活者が多い地域ほど景気の回復は期待できない。
,,□,スーパー（商品担当）,・客単価が上昇しているため、来客数を維持できれば、売上は前年を上回る状況を維持できるとみている。
,,□,スーパー（業務担当）,・現時点で景気が大幅に良くなる要素は見当たらない。
,,□,スーパー（店舗運営）,・猛暑による来客数の増加などは一時的なものであり、更に良くなることはない。
,,□,コンビニ（経営者）,・気温が高すぎて来客数の伸びが悪い。これから更に気温が上がれば、ますます伸びなくなる。
,,□,コンビニ（経営者）,・数か月は現状のまま推移するとみている。
,,□,コンビニ（経営者）,・人口減少や販売価格の上昇は今後も続くとみており、大きな変化は期待できない。
,,□,コンビニ（エリア担当）,・外的環境に変化がない限り、秋以降は横ばいの見込みである。
,,□,コンビニ（店長）,・切り詰めた生活をしている人が多い状況が続いている。この先、この状況が当たり前になってしまうのであろうか。
,,□,衣料品専門店（経営者）,・夏祭り関連商品の売上増加が期待できる。
,,□,衣料品専門店（経営者）,・個人消費の停滞は今後も続くとみている。
,,□,衣料品専門店（店長）,・客の様子からも特段の変化はないとみている。
,,□,衣料品専門店（店長）,・猛暑対策として、クール素材の商品ニーズは高まっているが、必要な物を必要な数だけ購入する傾向は変わらない。物価高対策又は物価上昇並みの賃上げが広く浸透しない限り、変わらないとみている。
,,□,衣料品専門店（総務担当）,・し好品的な商材への物価高の影響は続くとみている。
,,□,家電量販店（従業員）,・米国の関税措置等の影響が懸念される。不安感が広がり、景気の先行きが見通せない状況である。
,,□,乗用車販売店（従業員）,・現在の受注状況と納期が劇的に変わらない限り、良くも悪くもならない。
,,□,乗用車販売店（従業員）,・新型車の発売に期待しているが、大きく伸びることはなく、今と変わらないとみている。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,・制服市場は人口減少によりこれまでとは違う動きになる。また、簡素化が進んでよりカジュアルになり、専門店の必要性が低くなる。一方、ネットでの購入は増えていくとみられ、そちらにシフトせざるを得ない。客の奪い合いが続き、体力が消耗していくことになる。
,,□,その他専門店［靴］（経営者）,・物価上昇が続いており、景気が良くなる要素は見当たらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・現行の補助事業の縮小や暫定税率の廃止といった販売価格の変動要素がある。それらの動きがなければ大きく変わることはない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・連日猛暑が続き、配達灯油の販売も例年と比べて減少している。残暑が続くことが予想されるため、回復は難しい。
,,□,一般レストラン（経営者）,・高級なイメージがついているのか、レストランは敬遠されている。しばらくは来客数が少ない状況が続くとみている。
,,□,一般レストラン（スタッフ）,・客は金を使うときには使うというメリハリのある使い方をしている。
,,□,観光型ホテル（スタッフ）,・売上以上に経費がかさむ状況が続くとみている。
,,□,観光型ホテル（スタッフ）,・物価高の状況や国際情勢を見ても、好転する要素はない。
,,□,観光型旅館（経営者）,・好転する要因が見当たらないため、変わらないとみている。
,,□,観光型旅館（スタッフ）,・紅葉シーズンと地域独自のプロモーションが効果を発揮し、一定の観光客、特に国内団体客が訪れることで旅館の稼働率は向上する。しかし、インフレによる家計の圧迫や魅力的なイベントの不足で、期待していたほどの集客は見込めず、現状維持かやや低迷するとみている。
,,□,旅行代理店（従業員）,・秋の行楽シーズンの団体需要が伸びていない。
,,□,通信会社（営業担当）,・景気が好転する材料に乏しい。
,,□,通信会社（営業担当）,・地方では景気の底にいるような状況が続いている。
,,□,通信会社（営業担当）,・変わる理由がない。
,,□,観光名所（職員）,・予約状況はおおよそ例年どおりである。
,,□,遊園地（経営者）,・物価上昇や先行きの不透明感から、来客数が少ない状況は続くとみている。
,,□,美容室（経営者）,・常連客のみで新規客が増えないため変わらない。
,,□,住宅販売会社（経営者）,・民間の長期大型工事が始まり、戸建て住宅や事務所の賃貸需要、仲介リフォーム工事が増えている。数件のホテル進出も見込まれている。
,,▲,商店街（代表者）,・商店街で外国人向けの一括免税カウンターを運営しているが、円高や米国の関税政策、７月に大地震が起こるという噂などの影響で、来客数、販売数がいすれも激減している。
,,▲,商店街（代表者）,・７月は各方面でイベントが開催され人出も多かったが、２～３か月後は落ち着く。
,,▲,一般小売店［茶］（経営者）,・干ばつによる米の不作が予想される。農業が基幹産業の当地では痛手である。
,,▲,一般小売店［書籍］（営業担当）,・波及効果が期待できた文学賞がまさかの該当者なしになり、当面の間、活性化要素が見当たらない。
,,▲,百貨店（企画担当）,・商圏内で大規模な商業施設のオープンが控えている。
,,▲,コンビニ（経営者）,・ソフトドリンクやおにぎりの売行きが良くないと売上も上がらない。過ごしやすい時期になるとソフトドリンクなどの動きが悪くなるため、２～３か月後の景気は悪くなる可能性が高い。
,,▲,コンビニ（経営者）,・最低賃金が上がれば完全にマイナス収支になる。売上が下がり続けるなかでどうしていけばよいのか分からない。売上を多少上げたところで経費の上昇にはとても及ばない。
,,▲,コンビニ（経営者）,・猛暑が続けば人の動きは鈍くなり、来客数も減るため、景気はやや悪くなるとみている。
,,▲,コンビニ（エリア担当）,・年間で１番人が動く７～８月と比べると、来客数は減少するとみている。
,,▲,コンビニ（店長）,・景気回復の要素がない。
,,▲,家電量販店（従業員）,・気温が落ち着けば、寒くなるまで季節商材に大きな需要はなくなる。炊飯器やレンジなど調理家電が入替えの時期に差し掛かり、９月にはセールもあるが、全体的に需要が落ち着くためやや悪くなるとみている。
,,▲,乗用車販売店（店長）,・サービス部門では客単価が前年の約９割と悪化している。物価高を嘆く客も日を追うごとに増えている。
,,▲,住関連専門店（インテリアコーディネーター）,・物価上昇に加え、高温による米や野菜の不作などの懸念があり、明るい先行きが見通せない。
,,▲,その他小売［ショッピングセンター］（統括）,・秋に近隣で都市型ショッピングセンターの出店が控えている。開業後、当面は食品を中心とした平日の客、週末の物販客の減少が懸念される。また、９月からレストランゾーンにおいて改装休業が生じるため、飲食業種としては前年比大幅減少の見込みである。米国の関税動向や物価高騰の状況によっては節約志向が高まることも懸念される。
,,▲,高級レストラン（支配人）,・例年夏は来客数が減少傾向になるが、猛暑日や真夏日が続くなか、今年はその傾向がより顕著である。
,,▲,一般レストラン（経営者）,・この先もかなり暑い日が続くことが予想されるため、客足は鈍るとみている。
,,▲,タクシー運転手,・２～３か月後は涼しくなり過ごしやすくなるため、利用者は大幅に減るとみている。
,,▲,テーマパーク（職員）,・夏休みが終わると集客が弱くなる。また、店舗改装の予定もある。
,,▲,その他サービス［寮管理］（管理人）,・物価高や人手不足、人件費の増加が続くことに加え、猛暑により農産物等の収穫量の減少が予想されるため、景気はやや悪くなるとみている。
,,▲,その他住宅［住宅展示場運営会社］（従業員）,・現在の成約件数は前年よりも高い推移となっているが、この先はやや低くなるとみている。
,,×,スーパー（経営者）,・米の価格は高止まりしている。また、参議院選挙の結果を受け、政治が不安定化し、物価高対策もどうなるか分からない懸念がある。消費者の財布のひもは一層固くなるとみている。
,,×,衣料品専門店（店長）,・インフレによる物価上昇で、消費マインドの低迷が続くとみている。
,,×,その他専門店［酒］（経営者）,・令和７年産の米の収穫が終わり、価格や収穫量の数字が出てくる時期である。現状では期待できるような情報がないため、保険を掛けておく必要がある。
,,×,一般レストラン（経営者）,・先行きの不透明感が増しているため、消費者が必要な物以外に金を使うことはない。景気が良くなる要因が見当たらないため、今後も悪くなるとみている。
"企業
動向
関連

(東北)",,◎,建設業（従業員）,・交渉が長引いていた案件の契約がようやくまとまるほか、民間の小口案件も一定数の出件が見込まれる。
,,○,金属製品製造業（経営者）,・米国との関税問題が落ち着いてきたため、受注予測が若干持ち直しつつある。
,,○,一般機械器具製造業（経営者）,・自動車関連の景気が良くなることを期待している。
,,○,一般機械器具製造業（経営者）,・米国との相互関税が25％から15％に引き下げられたことにより、停滞していた設備投資が多少上向きになるとみている。
,,○,通信業（営業担当）,・人気端末の最新機種発売などで、一時的に顧客の購買意欲が向上することが見込まれる。
,,○,金融業（広報担当）,・夏の観光シーズンを迎えることや中国への農水産物輸出が解禁になったことが、県内景気に好影響を与えるとみている。ただし、異常な高温により１次産品の質と量に何らかの影響が出ることを懸念している。
