,,□,家電量販店（店員）,・気温の上昇とともに、夏物商材と冷蔵庫の動きが良くなっている。一方、エアコンの販売台数は、前年を下回っている。これらのことから、今後の景気は横ばいで推移することになる。
,,□,乗用車販売店（経営者）,・これからモデルチェンジする車種が増えてくるため、今後も堅調に推移することになる。中古車も安定した販売状況が続くと見込まれる。
,,□,乗用車販売店（経営者）,・新型車が、2025年下期から2026年初頭までに随時発売される予定となっている。それまでの期間は、現行モデルの販売となるため、厳しい状況が見込まれる。
,,□,乗用車販売店（従業員）,・軽自動車を対象とした低金利キャンペーンが終了することもあって、今後の販売量が伸びるとは言い切れない面があるものの、他の施策でカバーできると見込んでいる。ただし、夏休み期間を控え、客の金の使い先が変わってくることで、今より厳しくなることも懸念される。現状の景気は決して悪くないため、スタッフの頑張りによって現状を維持できると期待している。
,,□,乗用車販売店（従業員）,・新型車投入の予定はあるものの、台数制限があるため、今後の状況が大きく変化することはない。
,,□,乗用車販売店（従業員）,・メーカーにおける新車の生産台数は徐々に回復してきたものの、価格改定や新型車の発表がないことから、景気が良くなる要因が見当たらない。
,,□,住関連専門店（役員）,・様々な商品が値上がりしていることで、客の節約志向が根強く、今以上に景気が良くなるとは考えにくい。
,,□,その他専門店［造花］（店長）,・前年の傾向を踏まえると、季節の変わり目での商品入替えは余り期待できない。こうした動きも、物価高の影響が出ているためとみられる。
,,□,旅行代理店（従業員）,・今後については、猛暑が予想されていることに加え、参議院選挙の影響で法人の団体旅行の動きが止まるとみられることから、現状と同様の景気の良くない状況が続くことになる。
,,□,旅行代理店（従業員）,・例年であれば、翌年の上半期の旅行について、大型案件を中心に、数件の見積依頼が出てくる時期であるが、今のところ、そうした動きは余りみられない。そのため、今後の景気は変わらないまま推移する。
,,□,タクシー運転手,・イベント関係の予約状況が前年並みであること、観光客の問合せ状況に変化がみられないことから、今後も景気は変わらないまま推移する。
,,□,タクシー運転手,・今後も、地域イベントの開催予定があるものの、これまでの状況から、イベント開催による効果は余り期待できない。
,,□,住宅販売会社（経営者）,・物価高が続くなか、人件費の高騰や金利の上昇も続くとみられるため、今後も厳しい状況は変わらない。
,,□,住宅販売会社（従業員）,・地価の高騰、建築費の高止まり、住宅ローン金利の上昇の影響で、消費者の購入マインドが低下している。そのため、今後も景気は変わらない。
,,▲,商店街（代表者）,・今後の景気を上向かせるためには、消費税減税や現金給付のような、国民の手取りを増やすような政策が必要である。
,,▲,商店街（代表者）,・米国の経済に対する懸念がみられるようになっていることから、世界各国にその影響が生じている。このような状態が続けば、景気はますます悪くなる。
,,▲,商店街（代表者）,・７月５日に地震が起こるという予言の影響で、外国人観光客が徐々に減少している。特に東南アジア圏での影響が大きく、７月には計りしれない影響が生じる懸念がある。また、参議院選挙を控えて、地元を離れることができない人が増えることも、観光には大打撃となる。
,,▲,一般小売店［土産］（経営者）,・夏の観光シーズンを迎えて、観光客が増えることを期待している。ただし、今年は大阪・関西万博の影響で、関西方面に出掛ける人が増えることが懸念される。海外に出掛ける人も若干増えるとみられるため、良くて前年並みの来客数になると見込まれる。また、物価高が続いていることから、客単価の上昇は考えにくい。
,,▲,一般小売店（経営者）,・参議院選挙が予定されているため、景気が良くなるとは考えにくい。
,,▲,百貨店（販売促進担当）,・国内物価の上昇に加え、世界情勢の先行き不安感も強まっていることから、消費マインドが低下し始めている。来店客の様子や買上単価の動向からも、先行きに対する不安感が強まっていることがうかがえる。
,,▲,スーパー（店長）,・国の物価高対策がどうなるかはっきりとしていないため、しばらくは今の景気の悪い状態が続くことになる。
,,▲,スーパー（店長）,・国内情勢が不安定なため、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・一部の葉物野菜では、相場価格の低下がみられるものの、主食の米を中心に、価格高騰がなかなか収まらないことから、消費者の財布のひもは固いままである。買上点数も伸び悩んでいる。
,,▲,スーパー（役員）,・猛暑や雨不足の影響で、農作物の生育状況が悪いことから、価格が上昇し始めている。そのため、今後、客の節約志向に拍車が掛かることが懸念される。
,,▲,乗用車販売店（従業員）,・米国の関税施策の先行きが不透明なことから、今後の景気はやや悪くなる。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・中東情勢の影響で原油価格が高騰していることから、先行きは不透明である。
,,▲,高級レストラン（スタッフ）,・当店には余り来店しないが、外国人観光客の客単価が低下しているとの話を他業種から聞くことが増えている。そのため、この先も円安傾向が続いたとしても、飲食店、特に高級店の来客数が減少傾向に転じる懸念がある。これまでは外国人観光客の消費額の大きさが、飲食店の経営面に好影響を与え、食材などの原価高をカバーしていたことから、外国人観光客が減少してくることになれば、厳しさが増すことになる。
,,▲,観光型ホテル（経営者）,・物価高、大阪・関西万博の開催、７月に起こるとされている地震の風評被害、参議院選挙など、今夏シーズンの北海道観光にとってのマイナス要素が多くあることから、今後の落ち込みが懸念される。
,,▲,観光型ホテル（スタッフ）,・物価高の影響で、日本人の宿泊需要が停滞気味なことから、今後の景気はやや悪くなる。
,,▲,旅行代理店（従業員）,・物価高が続いていることから、趣味に当たる旅行市場の縮小が懸念される。ホテルの需要も、インバウンドの動向によって変わってくるため、先行き不透明感は否めない。
,,▲,通信会社（企画担当）,・販売面において、本社による統制が強くなっていることから、施策の自由度が低下し、きめ細やかなケアができなくなっている。そのため、売上の維持が困難になりつつある。
,,▲,観光名所（従業員）,・当施設では、インバウンドが集客の主力となっており、そのなかでも台湾、香港は利用者の中核を占めている。一方、台湾や香港を中心に、来日を控える動きが強まっており、キャンセルも多く出ている。７月が過ぎたからといって、すぐに訪日することも考えにくいため、しばらくは様子見のような動きが続くと見込まれる。こうした動きが落ち着くまで、我慢の時期になると考えている。
,,▲,美容室（経営者）,・最近は、値上げが頻繁に行われていることもあって、客が今まで以上に支出に対して敏感になっている。そのため、今後の売上は、関連商材を中心に、厳しさが増すことになる。
,,▲,美容室（経営者）,・６月は好調であったが、その要因がよく分からない。そのため、このまま好調な売上が続くとは考えにくい。
,,▲,美容室（経営者）,・賃上げの動きも進んでいるが、今後の景気を上向かせるには、賃上げよりも減税が必要である。
,,×,スーパー（店長）,・あらゆる物の価格が上がっていることから、先行きが不透明になっている、安くなっている物は何もなく、国民負担率も高いことから、今後、金の使い方が渋くなることが懸念される。
,,×,衣料品専門店（店長）,・必要な物は買うが、し好品やおしゃれに掛ける金は安く済ませたいと考える客が増えており、販売側の考え方とのかい離が大きくなってきている。そのため、今後、深刻な状況になると危機感を持っている。今年は商品を買わなくて良いと考えるようになれば、来年も買わなくなることが懸念される。
,,×,タクシー運転手,・これまでの傾向から、選挙を控えると、夜の繁華街の人出が減少することになるため、今後の景気は悪くなる。
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,・６月よりも観光需要の高まる時期であるため、今後の景気は良くなる。
,,○,食料品製造業（従業員）,・４月に価格改定した後も、販売量は減少することなく、前年を上回って推移している。また、通信販売を伸ばすべく、新たな販売促進を企画していることから、今後の販売量は増加することになる。
,,○,家具製造業（経営者）,・米国の関税の影響が落ち着き、株価が上昇することで、景気が良くなることを期待している。
,,○,金融業（従業員）,・米国とイランの関係が悪化しないことが前提であるが、輸入物価の低下が企業物価に波及し、消費者物価の上昇幅が抑制されることを期待している。そうなれば、実質賃金のマイナス傾向も改善され、消費者マインドが上向くと期待できる。また、2025年産米が市場に出回ることで、米の在庫価格が低下し、食品の価格上昇が抑制されることも期待している。ただし、米国の関税政策の動向は、今後に向けての懸念材料である。
,,○,その他サービス業［建設機械リース］（営業担当）,・人手不足問題、米国の関税施策などの懸念事項はあるものの、国内の建設投資は、引き続き堅調に推移すると見込まれることから、今後の景気はやや良くなる。
,,□,食料品製造業（従業員）,・今のところ、景気が良くなるような案件も、悪くなるような案件も見当たらないことから、今後も景気は変わらない。
,,□,建設業（経営者）,・今後については、新規の受注が減少することになる。また、９月頃から、一部で人手不足が強まることが懸念される。一方、参議院選挙、米国の関税施策、中東情勢などの不確定要素が多いことから、先行きの判断には難しい面がある。
,,□,建設業（従業員）,・現在の景気については、人材不足による影響が大きくなっている。ただし、人材不足の状況は、すぐに変わるものではないため、今後の景気が大きく変わることはない。
,,□,建設業（役員）,・当面は、現場配置可能な技術職員のフル稼働が続き、年度前半にかけて、好調に推移することが見込まれる。一方、参議院選挙や中東情勢、米国の関税施策など、景気動向を左右するような要因も多く、これらの動向によっては、建設投資が落ち込むことも懸念される。
,,□,輸送業（支店長）,・荷動きはまずまずだが、荷主との値上げ交渉や人材不足はすぐに解決する問題ではないことから、今後も同じような状況が続くことになる。
,,□,広告代理店（従業員）,・地政学的リスクが高まっていることもあって、明るい未来を想像しにくくなっている。一方、日本と米国の金融政策をみると、日米の金利差が縮小し、住宅ローン金利が上昇することが懸念される。金利上昇によるリスクをカバーできるような、好景気になることは考えにくいため、今後も景気は変わらない。
,,□,司法書士,・不動産登記の受注量は横ばいで推移しているものの、物価の高騰が続いているため、景気が良くなるとはいえない状況にある。
,,▲,通信業（営業担当）,・データセンターや半導体企業の誘致、ＤＸ、ＧＸなど、北海道における将来の投資を誘発するような複数の動きがみられるものの、期待が先行している状況である。そのため、北海道経済をけん引するような状況とはなっておらず、一部の関連企業だけが恩恵を受けるにとどまっている。現状のインバウンド頼りの状況では、物価高を背景とした、節約意識の高まりや企業のコスト重視経営によるマイナスの影響が大きくなり、景況感を下押しすることになる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・米国の関税問題が出てきてから、周りの自動車関連のシステム開発を行っている会社で、案件を失注する動きが出始めている。
,,▲,その他非製造業［鋼材卸売］（従業員）,・上期及び下期の市場予測をみると、当初は秋口から仕事量が増える見込みであったが、現在は年明けから工事が始まる予測となっており、徐々に遅れが生じている。大型案件の工事については、受注内容の精査も必要となるため、市場の動きはますます鈍化することが懸念される。
,,×,農林水産業（経営者）,・６月とは思えないほど暑いことから、作物の生育状況に影響が生じることが懸念される。
,,×,司法書士,・電気、ガソリン、食品などの価格が下がらない限り、景気が上向くことは考えにくい。一方、国の施策をみると、増税や社会保障費の増額など、自由に使える金が減るようなものが多い。景気を上向かせるためには、これまでとは方針を変えることが必要である。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・世界情勢の不安定さが増しているなか、求人件数を増やす業界も少しずつみられるようになってきた。もう少し先行きが見通せるようになれば、景気が良くなると期待している。
,,□,人材派遣会社（社員）,・今後も、求人数と求職登録者数は増加傾向で推移すると見込まれる。こうした動きがあるうちは、景気は停滞しないとみられる。
,,□,求人情報誌製作会社（編集者）,・長期予報によると、今夏は猛暑になるとみられていることから、夏物商材の売行きには追い風となる。一方、米国の関税施策など、諸外国の動向による影響も依然として残っており、先行き不透明感が拭い切れないことがマイナスとなっている。
,,□,職業安定所（職員）,・新規求人数は減少が続いているものの、特殊要因によるものであり、求人数の減少が景気の悪化に直結しているとはいえない状況にある。
,,□,職業安定所（職員）,・当地の５月の新規求人数は前年比マイナス3.4％となり、２か月連続での減少となった。一方、月間有効求人数は26か月連続で前年を下回っている。産業や業種によってその度合いは異なっているものの、今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることが懸念される。
,,□,職業安定所（職員）,・参議院選挙の結果次第ではあるが、今後、給付金の支給又は減税が行われるとみられることから、多少は景気を刺激することになる。ただし、景気を上向かせるほどの効果までは期待できない。
,,□,職業安定所（職員）,・景気が変動するような要素が見当たらない。
,,□,学校［大学］（就職担当）,・企業の採用活動をみると、業種間で温度差がみられつつある。ただし、全体的な雇用環境は、今後も改善傾向で推移すると見込まれる。
,,▲,求人情報誌製作会社（編集者）,・中東情勢の影響により、原油価格がますます高騰し、物価高に拍車が掛かることが懸念される。そのため、今後の景気はやや悪くなる。
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,テーマパーク（職員）,・当施設はおおむね屋内で天候に左右されないため、夏休みには子供や孫を連れたファミリー層が多く訪れることが見込まれる。
,,○,商店街（代表者）,・夏祭りやお盆休みがあるため、人出が見込まれる。
,,○,一般小売店［酒］（経営者）,・夏祭りやお盆があるため、販売量は増加するとみている。
,,○,一般小売店［医薬品］（経営者）,・暑い日が続くといろいろな症状が出てくる人が多くなり、来客数は増加する。セールも予定しているため、今月よりも良くなるとみている。
,,○,コンビニ（エリア担当）,・キャンペーン等も実施しているため、売上、来客数は増加が見込まれる。ただし、キャンペーンによる上乗せ分のみで、景気回復とまではいかないとみている。
,,○,コンビニ（エリア担当）,・気温上昇により、来客数は更に増えるとみている。
,,○,家電量販店（従業員）,・７月中旬以降に気温が高くなりエアコンが拡大販売されると、取付工事が一時期に集中する可能性がある。前倒しで販売できれば工事が集中することもないため、早めに暑くなることを期待したい。
,,○,乗用車販売店（従業員）,・現在はオーダーをストップしている車種が多すぎて出せる車が少ない。今後は徐々に再開するため、少しずつ良くなっていくとみている。
,,○,乗用車販売店（従業員）,・決算時期を迎える。
,,○,一般レストラン（経営者）,・暑くなり、人が外出する機会が多くなる。
,,○,観光型ホテル（スタッフ）,・７月後半から始まる夏休みに期待している。
,,○,都市型ホテル（支配人）,・夏シーズンのレジャー客やインバウンドの先行予約が好調である。
,,○,都市型ホテル（スタッフ）,・夏祭りやイベントが多くなるため、やや良くなるとみている。
,,○,旅行代理店（従業員）,・当社契約宿泊施設のこの先３か月の先行販売額は、今月までの販売額と比較して５％程度良い。
,,○,旅行代理店（従業員）,・インバウンドが多いため期待が持てる。
,,○,観光名所（職員）,・例年だと今の時期に２～３か月先の予約が埋まることはないが、今年は既に予約が多くなっている。
,,○,美容室（経営者）,・参議院選挙の公約で各党が景気対策を打ち出しているため、僅かでもその効果が出るとみている。
,,○,美容室（経営者）,・客からは、米が買えるようになったことや電気料金の値下げを喜ぶ声を聞く。節約志向が弱まることを期待したい。理美容業においては、暑くなると来店頻度が高まり、涼しいヘッドスパなどを注文する客も増えるため、来客数や客単価がアップするとみている。
,,□,商店街（代表者）,・祭りやイベントが予定されているため人出が見込まれる。しかし、景気回復が遅れているため、消費低迷が続くとみている。
,,□,一般小売店［酒］（経営者）,・お中元の時期になり売上は良くなるが、景気の先行きが不透明で、良くなる要素も見つからない。また、米の価格上昇により、米を原料とする日本酒も値上げが相次いでいる。今後の酒造りにも大きな影響が出るとみている。
,,□,一般小売店［寝具］（経営者）,・物価が落ち着かない限り変わらない。
,,□,百貨店（企画担当）,・来客数は街でイベントがあるときは増えるが、買上客数、客単価はいずれもマイナス傾向にある。特に衣料品の動きが鈍い。
,,□,百貨店（経営者）,・客の高齢化や食料品価格の上昇に加え、円高傾向が間接的に影響し、売上の減少はしばらく続くとみている。
,,□,百貨店（催事担当）,・足元の消費は依然として停滞感があり、大きく伸びる要素が見当たらない。
,,□,百貨店（従業員）,・物価高の改善は見込めないため、消費者の節約志向や生活防衛意識が高い状況は続く。よって、購買行動も変わらず、売上や販売点数も低位で推移するとみている。
,,□,スーパー（経営者）,・ボーナス支給期だが、経費増加の負担は重く、業績給的側面が強い小売では手取り賃金の伸びは期待できない。お中元ギフト需要も年々低下している。公共事業の執行や６月後半の株価上昇により、一部の消費に良い影響は期待されるが、全体として消費の傾向は変わらないとみている。
,,□,スーパー（店長）,・このまま気温上昇が続けば、購買意欲が増して、季節商材で売上を維持していけるとみている。
,,□,スーパー（店長）,・エネルギー価格を始め物価の上昇が収まらず、客が無駄遣いを避ける傾向にある。景気は良くて現状維持である。
,,□,スーパー（店長）,・単価が上がる要素が少ない。
,,□,スーパー（企画担当）,・商品価格が上がっても買上点数が減少すれば売上は上がらない。むしろ、特売構成比が上がり利益が減少することを懸念している。
,,□,スーパー（商品担当）,・９月末に出荷される新米の相場が食品消費の動向に影響するとみている。消費支出の動向には不透明感があり、景気が上向くか下向くかは判断が付かない。
,,□,スーパー（業務担当）,・身の回りの景気が急激に良くなる状況にはない。
,,□,スーパー（店舗運営）,・競合環境が大きく変わることはないとみている。
,,□,コンビニ（経営者）,・来客数は増加傾向にあるが、ここに来て買上点数が横ばいになっている。商品の値上げにより客単価は上昇しているが、来月も値上げ予定の商品が多数あるため、上昇の勢いは鈍化するとみている。
,,□,コンビニ（経営者）,・気温が高くなり、晴れの日が多くなれば売上は良くなるが、雨が降れば落ちる。天候次第である。
,,□,コンビニ（経営者）,・これから気温が上がってくるため、良くなることを期待している。天候次第である。
,,□,コンビニ（経営者）,・今月は本部施策の効果により売上が増加しているが、今後も続くかは分からない。
,,□,コンビニ（経営者）,・夏なので売上は上がるが、利益に結び付くかは微妙である。人手不足のなかで提供するサービスが増え続け、人的負担と経営的負担が増している。本部は売上が１番なのは分かるが、このままだと本当に経営ができなくなる。
,,□,コンビニ（経営者）,・来客数が増加しないため、景気は変わらない。
,,□,コンビニ（エリア担当）,・気温や立地による売上の上下はあるが、外的環境は変わらないとみている。
,,□,コンビニ（店長）,・良くなる兆しが全くない。
,,□,衣料品専門店（経営者）,・お中元商戦では、ダイレクトメールの配布や訪問による受注獲得に期待している。
,,□,衣料品専門店（店長）,・物価上昇に連動してボーナス支給や賃上げなどの動きが出てくることに期待したいが、現状では大きく変わらないとみている。
,,□,衣料品専門店（店長）,・天候の影響が大きいため、猛暑が続けば半袖シャツの需要で売上が増加する可能性は高い。しかし、景気は決して良くない。
,,□,衣料品専門店（総務担当）,・夏のボーナスが支給されているが、客の購買にはつながっていない。物価高対策が具体的に示されないまま、消費の低迷は続くとみている。
,,□,乗用車販売店（従業員）,・新車の生産台数が不安定で発注に制限が掛かっているため、需要のある車種を特定して多く仕入れることができない。納期の問題で年内に入庫予定がない車種もあり、厳しい状況はしばらく続くとみている。
,,□,乗用車販売店（従業員）,・登録されなければ売上にならない。納期が極端に早まらない限りは変わらない。
,,□,乗用車販売店（店長）,・新車、中古車共に販売はある程度回復している。しかし、客はそれ以外の費用を最小限に抑えている。その傾向はしばらく続くとみている。
,,□,住関連専門店（インテリアコーディネーター）,・天候不順や物価高、ガソリン価格の上昇など不安要素がある。国内外いずれをみても景気が良くなる材料が見当たらない。
,,□,その他専門店［靴］（経営者）,・物価上昇も続いており、景気が良くなる要素が見当たらない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・梅雨だが暑い日が多く、例年の同じ時期と比べ配達灯油の販売が落ち込んでいる。梅雨が明ければ更に減少するとみている。
,,□,その他小売［ショッピングセンター］（統括）,・賃上げの影響はみられない。食品などの物価上昇により消費者の節約志向が強まっている。国際情勢等からもこれらが続くとみている。米は取扱店舗が少ないため、影響は限定的である。インバウンド関連では、７月から台湾・高雄との直行便が新規就航するため来客数の更なる増加が期待できる。ただし、免税売上は現状１割未満のため、今後は対応力を強化していく。
,,□,高級レストラン（支配人）,・特定の層に特化している店舗のため一般化していない。対象を広げることも経営判断の１つの選択肢である。
,,□,一般レストラン（経営者）,・節約しながら生活し、買物にも慎重になっているという話を周りの人たちからよく聞く。物価高も続いており、消費者の財布のひもが固い状況は変わらない。
,,□,観光型ホテル（スタッフ）,・特に変わる要因がない。
,,□,観光型旅館（スタッフ）,・夏休み期間に入るため今月より良くなる。しかし、更に伸びる要素はないため、例年と変わらない見込みである。
,,□,旅行代理店（従業員）,・猛暑の予報が出てきたため、先行受注状況や予約に関する問合せ等に余り動きがない。今後も余り変わらないとみている。
,,□,タクシー運転手,・夏休み期間に入ると、旅行や観光で当地を訪れる人の利用増加が見込まれる。
,,□,タクシー運転手,・２～３か月後は夏休み期間中であり、夏祭りやコンサートなどが多数開催され、帰省客も多くなることから、利用者数の増加が予想される。
,,□,通信会社（経営者）,・今後は地域の夏祭りなどビッグコンテンツの放送が続くが、ネット配信でも視聴が可能であるため、放送サービスの加入者数増加は余り期待できない。一方、インターネットサービスは夏休みに向けて学生を中心に利用者が増えるため、加入者数の増加が期待できる。
,,□,通信会社（営業担当）,・好転する材料に乏しい。
,,□,通信会社（営業担当）,・当面、物価高は続くとみている。
,,□,通信会社（社会貢献担当）,・来客数はこのまま増加傾向を維持するとみている。
,,□,観光名所（職員）,・予約数等は前年を下回る状況が続いているものの、客単価はここ数か月、伸びが続いている。どちらに振れるかの判断が難しい。
,,□,遊園地（経営者）,・物価上昇が続いていることに加え、国際情勢や原油動向も見通しが立たない。好転する要素が少ない。
,,□,競艇場（職員）,・来月以降も現在の売上を維持できるとみている。
,,□,その他サービス［寮管理］（管理人）,・異常気象による農水産物の供給不安もある。景気は変わらない。
,,□,住宅販売会社（経営者）,・木造住宅の受注が低迷するなか、賃貸用鉄筋コンクリート造のマンションの受注は好調に推移するとみている。
,,□,その他住宅［リフォーム］（従業員）,・住宅設備機器は、エアコン交換の問合せが増えるとみている。リフォームは、補助金制度を活用する工事の問合せが増えるとみている。
,,▲,商店街（代表者）,・商店街に残るのは飲食店くらいであり、地元で買物すらできない。
,,▲,商店街（代表者）,・インバウンドの消費低迷が続いている。
,,▲,一般小売店［医薬品］（経営者）,・２～３か月先には選挙が実施される。毎回のことだが、選挙があると街の景気は悪くなる。
,,▲,一般小売店［茶］（経営者）,・円安や物価高が続くなか、賃金は上がらず、売上や利益も増える兆しがみえない。地方では、インバウンドの増加により観光地はにぎわっているが、局所的である。それ以外の地域では景気が良くなる材料がない。
,,▲,一般小売店［スポーツ用品］（店員）,・暑さが本格的になるため、例年７～８月は来客数が減少する。また、ゴルフクラブやボールなどの商品が値上がりするため、販売に影響があるとみている。
,,▲,一般小売店［書籍］（営業担当）,・物価高に対する対応が後手に回っていることに加え、参議院選挙の結果次第では政権がより不安定になる。
,,▲,コンビニ（経営者）,・人口の減少や１品単価の微増が改善する見込みはないため変わらない。
,,▲,衣料品専門店（経営者）,・残暑が続いても夏物は売れない。秋物もまだ本格的に動き出す時期ではない。
,,▲,衣料品専門店（経営者）,・クリアランスセールがスタートするが、節約ムードの高まりにより購買客数の増加は期待できない。
,,▲,衣料品専門店（店長）,・スーツ離れがどこまで進むかが見通せず、不安である。
,,▲,家電量販店（従業員）,・米国の関税政策や国際情勢の影響でガソリン価格が高くなり、景気が悪くなることを懸念している。
,,▲,乗用車販売店（従業員）,・３～４か月前と比べて新車の販売は落ち込んでいるが、中古車が良くなっていることから、景気はやや悪くなるとみている。
,,▲,住関連専門店（経営者）,・特別注文家具を製作しており、２～３か月先の販売量は決まっているが、これ以上増える見込みがないため、今月より悪くなる。
,,▲,その他専門店［酒］（経営者）,・一般消費者は物価高に慣れてしまっており、販売店としては厳しい状況が続く見通しである。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・中東情勢の悪化により原油価格が乱高下しており、今後の見通しが立たない。
,,▲,一般レストラン（経営者）,・８月はお盆もあり休みが多くなるため、やや悪くなるとみている。
,,▲,観光型旅館（経営者）,・米騒動や物価高などが落ち着くまでは、支出の引締めは続くとみている。
,,▲,旅行代理店（従業員）,・好況企業や富裕層の動きはあるものの、先行きは不透明である。
,,▲,美容室（経営者）,・高齢の客が多く、施設への入居等により来店できなくなる客が出てきている。
,,▲,その他サービス［自動車整備業］（経営者）,・初夏から８月後半までの需要期に、どれくらい売上が増えるかが鍵を握るが、厳しいと予想をしている。
,,▲,設計事務所（経営者）,・物価は高騰しているが、低価格での受注が多くみられる。
,,▲,その他住宅［住宅展示場運営会社］（従業員）,・生活必需品の値上げや資材価格の高騰が影響している。景気は悪くなるとみている。
,,×,商店街（代表者）,・来客数と予約数はかなり少ない。周りには低単価の飲食店ばかりが増えている。客単価の高い店はかなり厳しい状況である。
,,×,一般小売店［医薬品］（経営者）,・中東情勢の悪化により世界的な原油供給リスクが生じている。原油価格が上がれば、更なる物価上昇も予想される。
,,×,スーパー（経営者）,・参議院選挙があるため、各党の選挙活動によって景気の先行きに対する不安が増せば、節約志向はより高まる。
,,×,その他専門店［白衣・ユニフォーム］（経営者）,・夏に向けての需要が読めない。マーケット自体が冷え込んでいることに加え、ネットで購入することが当たり前になってきているため、価格競争も激化している。そのようななかでどのように売上を作るか。厳しい状況が続くとみている。
