,,▲,高級レストラン（スタッフ）,販売量の動き,・ランチの来客数はどうにか前年並みを維持できたが、ここに来てやや落ち込みがみられるようになっている。特に、真夏並みに気温が上がった日は、昼も夜も来客数が落ち込んだ。例年であれば、気温が30度を超えるようになる７月になると、ビールを飲みに行く客が増え、レストラン利用客が減少することになるが、今年はそうした動きが早くも始まっている。一方、同業者の様子をみると、婚礼主体の店舗で食中毒があったことで、影響を懸念したが、食材が原因ではなかったことに安心した。ただし、店内の清掃や消毒には一層の注意が必要だと気持ちを新たにした。
,,▲,観光型ホテル（経営者）,来客数の動き,・物価高と大阪・関西万博の影響で、国内外からのグループ客の減少が目立っている。また、インバウンドについては、７月に地震が起こるとの風説が流れていることで、香港、台湾などのグループ客のキャンセルが相次ぎ、大きな影響が生じている。参議院選挙を控え、夏場の国内客の予約が鈍化していることもマイナスである。
,,▲,旅行代理店（従業員）,販売量の動き,・法人の団体旅行において、大阪・関西万博への盛り上がりがみられず、当初の見込みよりも取扱量が少ない状況にある。また、地域全体的に景気が余り良くなく、年度当初よりも販売量が落ち込んでいる。
,,▲,旅行代理店（従業員）,お客様の様子,・2025年度下半期に予定されていた案件について、延期や中止の判断をすることが相次いでいる。
,,▲,通信会社（企画担当）,競争相手の様子,・競合他社において、道内主要都市の量販店への販売促進支援費を増額する動きがみられることで、当社の営業活動に割くスペース、人員が一部店舗で減っている。こうした動きに対抗するための支援費を捻出できない状況にあることから、売上に影響が出てくることを懸念している。
,,▲,観光名所（従業員）,来客数の動き,・例年よりも天候に恵まれ、期待できる環境は整っているにもかかわらず、６月に入り、利用者数の見込みを若干下回る日が目立つようになっている。こうした動きは、2025年度になって初めてのことである。台湾や香港において、日本への観光を控える動きが出ていることの影響が現れ始めている。
,,▲,美容室（経営者）,来客数の動き,・春以降、徐々に売上が増えていたが、６月になり、野菜、魚、加工食品、果物などの値上げが顕著になっていることから、客が支出を控える雰囲気が強まっている。そのため、客の来店周期が伸びてきている。
,,▲,美容室（経営者）,お客様の様子,・メニューの変更や来店サイクルの変化について、話をする客が増えた。物価高の影響が強まっていることがうかがえる。
,,×,スーパー（店長）,お客様の様子,・値上げを行った後も、少しずつ価格を上げている商品があることから、客の買い方がシビアになっている。また、弁当類は、ほとんどの商品で１円単位の値上げを行っており、税込価格に端数が入るようになったことから、全体的に商品が高くなっている印象を与えている懸念がある。
,,×,タクシー運転手,販売量の動き,・物価の高騰や令和の米騒動など、国民生活に直結する問題を巡って、国による効果的な対策がなかなか打ち出されないことから、客の生活防衛意識が強まっている。特に、生活のゆとりを満たすような消費行動が落ち込んでいる。タクシーは節約の対象となりやすいことから、厳しさを増している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（役員）,受注量や販売量の動き,・前年度からの繰越工事の現場に加え、新年度に受注した工事の全現場も早々に本格稼働している。前年を上回るペースで出来高が積み上がっている。
,,○,輸送業（営業担当）,受注量や販売量の動き,・倉庫は、農産品の収穫に備え、出庫が進んでいる。一方、バターなどの乳製品は堅調な保管量をキープしている。本州とのトレーラー輸送は、乳製品は低調なものの、紙パルプが引き続き好調なほか、ここに来て飲料関連に動きが出てきたことで、収益を下支えしている。
,,○,司法書士,受注量や販売量の動き,・新築、売買、リフォームなど、不動産登記の関連業務の販売量が増加している。
,,○,その他サービス業［建設機械リース］（営業担当）,受注価格や販売価格の動き,・人手不足問題、米国の関税政策などの懸念事項はあるものの、現状の国内建設投資は堅調に推移している。
,,□,農林水産業（経営者）,受注量や販売量の動き,・青果物の端境期であることから、判断が付かない状況にある。
,,□,建設業（従業員）,受注量や販売量の動き,・設計案件は増えているものの、担当できる設計者が不足していることから、契約案件は増えていない状況にある。
,,□,輸送業（支店長）,受注価格や販売価格の動き,・３か月前よりも荷動きは良くなっている。ただし、依然として、荷役料金や運送料金の値上げ交渉に苦労していることから、収支面が改善していない状況にある。人材不足は引き続き深刻であり、荷物はあっても業務をこなせない状況も続いている。
,,□,広告代理店（従業員）,取引先の様子,・受注が好転するような動きが余りみられない。景気は停滞したままである。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・前年よりも単価が上昇しているにもかかわらず、売上が前年を下回っている。３か月前と比べても減少している。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・６月の販売量は、前年比プラス５％であった。一方、３か月前の３月の販売量は、前年比プラス21％であったことから、景気はやや悪くなっている。
,,▲,通信業（営業担当）,取引先の様子,・物価高が続いているなか、国の経済対策が高齢者に比重に置いたものになっていることから、現役世代の消費マインドが低下している。結果的に、企業の経済活動も、以前と比べて停滞している。投資についても、コスト削減を重視する慎重な姿勢が強まっている。
,,▲,金融業（従業員）,取引先の様子,・企業から、価格転嫁を進めている一方で、販売量が減少しているとの声を聞くことが増えてきた。原材料価格や仕入価格の上昇を危惧する声も、依然として多い。また、人件費も含めたコスト増加と価格転嫁が見合っていないとの声もみられる。これらのことから、景況感はやや悪くなっている。
,,▲,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・年度初めは、前年度からの受注引継ぎもあって売上が増えたが、ここに来てベース商材などの販売量が大幅に減少している。建築鉄骨関連については、大型工事の話はあるものの、数か月先の案件であることから、受注が佳境を迎える時期が遅れることになる。
,,×,司法書士,受注量や販売量の動き,・業務遂行に当たっての機械の稼働に係る電気代、現地への移動に係るガソリン代、証明書発行手数料などについて、値上げが続いている。受注量は、例年並みの数量を維持しているものの、コスト負担が増えていることから、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・当地で開催されていた菓子の大規模イベントは無事に終了した。集客が好調であったことから、宿泊施設や飲食店、土産物店などの周辺業種にも多くの来客があり、当地に生じた経済効果は大きかったとみられる。
,,□,人材派遣会社（社員）,求人数の動き,・求人数は堅調に推移している。前年比は60％の増加となっており、企業の求人意欲は、依然として高いことがうかがえる。求人の職種としては、営業職が堅調に推移しているほか、経営コンサルタントの求人が目立つようになっている。好調な業績を背景に、取引拡大のチャンスと考える企業が増えていることがうかがえる。一方、建設業や製造業は、人材確保がなかなかできていない。ある設備設計の会社からは、資格者を確保できなかったため、発注を断らざるを得ないとのコメントもみられた。また、人材と求人企業のミスマッチも増えている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・インバウンドが増加していることで、宿泊、飲食、小売の求人が堅調に推移している。ただし、業界によるばらつきがあることから、求人を行う企業は、前年と比べて横ばい又は若干の増加となっている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で7.3％の減少と２か月連続で前年を下回ったが、月間有効求人数は前年比で3.6％の減少にとどまっており、求人数の落ち込みが大きいとまではいえない状況にある。
,,□,職業安定所（職員）,求人数の動き,・当地における５月の有効求人倍率は0.80倍であり、前年と同じであった。
,,□,職業安定所（職員）,求人数の動き,・雇用環境の変化を感じるような動きが見当たらない。
,,□,職業安定所（職員）,求職者数の動き,・求人倍率は横ばいでの推移となっている。求人企業にも、求職者にも目立った動きがみられない。
,,□,学校［大学］（就職担当）,雇用形態の様子,・企業の採用活動が活発化しており、学生の内定獲得率も前年を上回って推移している。企業における雇用条件の改善も進んでいる。ただし、人手不足の状況に変化はみられない。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・業種による違いはあるものの、全体を通してみると、求人数は減少傾向にある。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,観光名所（職員）,お客様の様子,・前年同期と比べ、観光客組数が増加している。観光に金を掛ける人が増えているようにみえる。
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・暑い日が続いているため、昼間は出歩かず夕方からの人出が多くなっている。繁華街にも珍しく人が出てきている。また、熱中症予防対策の商品が売れ始めている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・ビヤガーデンのオープンや気温の急激な上昇により、生ビールやハイボール等の樽の販売量が増加している。ただし、一般消費者に関しては物価上昇の影響が増すばかりで、購買意欲はみられない。
,,○,一般小売店［スポーツ用品］（店員）,来客数の動き,・３か月前よりも、コンペの開催やゴルフを始める人の数が増えている。
,,○,スーパー（店長）,販売量の動き,・気温上昇が売上増加につながっている。特に米、アイス、麺、キャンディーのほか、果物ではスイカ、キウイが売上を堅調に伸ばしている。
,,○,コンビニ（経営者）,来客数の動き,・土日の来客数が増加している。インバウンドも増加している。平日の近隣における人の動きも安定している。
,,○,コンビニ（経営者）,来客数の動き,・来客数の増加により、売上が増加している。
,,○,コンビニ（エリア担当）,来客数の動き,・米の高騰もあり、おにぎりなど主食系の販売が増加している。各メーカーの値上げにより商品価格が上がっているため、全体的な売上は好調である。しかし、来客数に大きな伸びはみられない。
,,○,コンビニ（エリア担当）,来客数の動き,・会社施策の効果もあり、来客数は前年より好調である。
,,○,家電量販店（従業員）,単価の動き,・エアコンやパソコンが売上をけん引している。販売台数は横ばいだが単価が高いため、売上は前年比約５％増加している。
,,○,乗用車販売店（従業員）,販売量の動き,・車の価格が高くなっているが、物価高騰によるものとの理解が浸透しつつあり、販売数は伸びている。
,,○,乗用車販売店（店長）,販売量の動き,・車両生産が安定してきたため、見込んだ台数が登録できている。また、買換え客の来場も増えている。一方で、生活必需品が高騰しているため、車検等の整備に回す費用を抑えたいという声も多く聞かれ、実際にサービスの収益は前年割れとなっている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・燃料油価格定額引下げ措置に移行したことや原油価格の下落により、販売価格が下がっている。それにより、販売量が上向いている。
,,○,都市型ホテル（支配人）,来客数の動き,・企業や団体等の総会・大会の利用が増加している。また、欧米を中心にインバウンドが増加している。
,,○,旅行代理店（従業員）,販売量の動き,・当社契約宿泊施設の先行販売額は、３か月前と比較して５％程度良くなっている。
,,○,テーマパーク（職員）,来客数の動き,・来客数は、３か月前は目標値の約80％だったが、今月は同約92％と上昇している。
,,○,美容室（経営者）,単価の動き,・梅雨にもかかわらず雨がなく暑いため、来店頻度が高くなっている。
,,○,設計事務所（経営者）,お客様の様子,・官公庁からまとまった数の発注がある時期である。
,,□,商店街（代表者）,お客様の様子,・祭りやイベントにより商店街はにぎわった。しかし、米の高値が続くなど物価高により家計は依然苦しく、消費は増えていない。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・過去最低レベルだった３か月前の売上額に比べるとやや改善している。しかし、高単価の得意客の来店が重なっただけであり、景気は変わらないか、むしろ悪化している。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・相変わらず仕立ての注文はほとんどなく、季節商材も動かない。客の買い控えをひしひしと感じる。
,,□,一般小売店［茶］（経営者）,お客様の様子,・客との会話のなかで、物価高が続いているのに賃金や売上は上がらないという話が頻繁に出る。
,,□,百貨店（催事担当）,販売量の動き,・美術催事や改装を行った化粧品等のプラス要因はある。しかし、物価高騰による生活防衛意識の高まりや気候が不安定なことにより、食品、衣料品が苦戦している。
,,□,百貨店（従業員）,お客様の様子,・物価高が続いているため、客が生鮮食品などを買い控え、必要最低限しか購入しない傾向は変わらない。
,,□,スーパー（経営者）,単価の動き,・６月の１品単価は前年比２％弱程度の伸びで、経費増加率の伸びが上回る状況は変わらず、価格転嫁は進んでいない。また、低価格品の買上点数が前年を上回る状況は続いている。消費の傾向は変わっていない。
,,□,スーパー（店長）,お客様の様子,・販売点数、来客数に変化はみられない。
,,□,スーパー（企画担当）,お客様の様子,・物価高が続いている。米を始めとする食料品の値上げが継続的に実施されており、客は商品の合計金額を気にしながら買物をしている。また、少しでも安い商品を購入しようと値引き時間になると来客数が増え、自分の必要とする商品が値引きにならないか店舗従業員に詰め寄る客も少なくない。
,,□,スーパー（商品担当）,販売量の動き,・地政学的リスクや米国の関税政策の影響などによる先行きの不透明感から、生活防衛を意識した消費スタイルが続いている。
,,□,スーパー（業務担当）,販売量の動き,・販売量は動きが鈍い状況が続いている。余計なものは買わない傾向がみられる。
,,□,コンビニ（経営者）,来客数の動き,・景気は悪いまま変わっていない。
,,□,コンビニ（経営者）,来客数の動き,・来客数が増えない。
,,□,コンビニ（エリア担当）,来客数の動き,・客単価は高いまま推移しており、来客数も例年並みを維持している。
,,□,コンビニ（店長）,単価の動き,・景気が悪い状況に何となく慣れてきている。それに合わせて試行錯誤をしている。
,,□,衣料品専門店（経営者）,お客様の様子,・夏物の作業服や記念品の受注があり、売上は順調である。今年も猛暑が予想されるため、空冷式の作業服の売り込みをしている。
,,□,衣料品専門店（経営者）,お客様の様子,・売上は悪くないが、貢献しているのは限られた客である。新規客が減っており、来店回数が減っている客もいるため、不安感は拭えない。
,,□,衣料品専門店（店長）,お客様の様子,・セール品などお買い得商品を購入する客が多い。モチベーションと連動している旅行やビジネスといった用途以外では、正価商品を購入する客は少ない。
,,□,衣料品専門店（店長）,単価の動き,・来客数は前年を下回っているが、猛暑の影響で半袖シャツと夏物スーツの需要が高まっている。来客数の減少分を客単価の上昇でカバーしている。
,,□,衣料品専門店（総務担当）,来客数の動き,・売上は前年比90％、来客数は同95％である。来客数は予算、前年比いずれも下回る結果となっている。原材料価格等の高騰により客単価は若干上昇しているが、目標に届かない状況が続いている。
,,□,家電量販店（従業員）,販売量の動き,・例年と比べ気温が余り上がらないため、夏物の季節商材の動きが鈍く、３か月前と同様に低迷している。
,,□,乗用車販売店（従業員）,販売量の動き,・３か月前よりも車検対象車両の入庫台数が減少している。それに伴い代替台数も減少しているため、売上は減少傾向にある。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数はあるものの、受注できる車種が限られているため、受注量が伸び悩んでいる。
,,□,住関連専門店（経営者）,販売量の動き,・特別注文家具のため、受注活動をしていかなければならない。受注量を増やしたいところだが、現在は受注残分をこなしている。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・今月から企業の熱中症対策が義務化されており、単価の高い空調服が例年よりも出ている。人口減少や労働者数減少の影響が大きいなか、それがなければ売上は相当に厳しい。また、コロナ禍に飲食店が減少したたため、サービス系業種の制服の売上はないに等しい。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・売上は前年比104％、来客数は同101％である。前年に当地で大規模イベントが開催されたことによる反動減が大きく、前月との比較では売上は６ポイント、来客数は５ポイントのマイナスとなっている。飲食業種に限定すると来客数は前年割れしているものの、全体的な傾向は変わらない。また、免税売上は前年比190％超で好調が続いている。
,,□,高級レストラン（支配人）,来客数の動き,・第１四半期は予算未達の見込みである。第２四半期は例年来客数が鈍化する傾向があるため、第１四半期より予算を低く設定しているが、今までの傾向からそれをも下回る可能性がある。
,,□,一般レストラン（経営者）,お客様の様子,・ネットを見て初めて来店する客が例年より多くなっている。
,,□,一般レストラン（スタッフ）,来客数の動き,・来客数は３か月前と変わらず、前年比97～99％で推移している。
,,□,観光型ホテル（スタッフ）,来客数の動き,・インバウンドが期待したほど伸びていない。
,,□,観光型ホテル（スタッフ）,来客数の動き,・来客数は増えていない。
,,□,旅行代理店（従業員）,来客数の動き,・来客数、問合せ件数、購入商品の内容のいずれも、３か月前から余り変化はみられない。
,,□,旅行代理店（従業員）,販売量の動き,・第１四半期の宿泊販売実績は前年の８割ほどである。
,,□,タクシー運転手,単価の動き,・午前中は病院に行くために利用する客が多い。日中は買物帰りの利用は少なく、利用した場合も近距離が多い。長距離の客はまれである。
,,□,タクシー運転手,来客数の動き,・例年より早く中旬に梅雨入りしたことと、気温が30度と暑い日が続いたことにより、ふだんより利用者が多くなっている。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,観光名所（職員）,単価の動き,・来客数や予約数、振り客の数は減っている。しかし、個人客の客単価が良く、売上は前年を上回る推移が続いている。
,,□,遊園地（経営者）,来客数の動き,・家計の財布のひもは固いが、学校団体は例年並みで推移しているため、来客数は前年と同程度である。
,,□,美容室（経営者）,来客数の動き,・ここ３か月、来客数は前年比96～99％で推移している。
,,□,その他サービス［寮管理］（管理人）,お客様の様子,・食料品などの物価上昇により家計の節約志向が高まっており、個人消費はおおむね横ばいである。
,,□,住宅販売会社（経営者）,販売量の動き,・新築戸建て住宅の受注は依然として少なく、年配者の持家の減築を含むリフォームが増えている。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は、３か月前と比べて給湯器は減っているものの、エアコンの販売状況が改善し、コンロ、レンジフードの販売台数も増えている。リフォームは、熱中症対策のため屋外での工事が先延ばしとなっているため減っている。屋内の改修工事やエアコンのクリーニングは増えている。
,,▲,商店街（代表者）,お客様の様子,・商店街の一部が更地になっていて、残っているのは飲食店くらいである。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・物価高の影響で、来客数は前年比93％となっている。
,,▲,百貨店（企画担当）,単価の動き,・客単価は、化粧品、食品、美術品、宝飾時計で伸長しているものの、婦人及び紳士の既製服は減少傾向にある。
,,▲,百貨店（経営者）,販売量の動き,・前年のインバウンドによる売上増加の反動で、高額商品の販売額が減少している。円安需要が一巡した感は否めない。また、高齢化によるお中元じまいなど贈答先の減少により食料品の売上も減少している。
,,▲,スーパー（店長）,単価の動き,・１品単価の伸び率が鈍化している。
,,▲,スーパー（店舗運営）,競争相手の様子,・休業中だった競合店が営業を再開している。
,,▲,コンビニ（経営者）,来客数の動き,・来客数、客単価、販売数はいずれも微減であり、売上も前年比約５％の減少で推移している。ここ12か月、同様の傾向が続いている。
,,▲,衣料品専門店（経営者）,来客数の動き,・来客数の減少が続いている。
,,▲,衣料品専門店（店長）,来客数の動き,・アフターコロナのビジネススタイルが定着し、スーツ以外を着て仕事をする人が多くなっている。元々夏は売れないこともあり、スーツが苦戦している。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売台数は大きく変わっていないが、新車が売れず中古車が売れていることから、全体的な売上や単価は落ち込んでいる。
,,▲,住関連専門店（インテリアコーディネーター）,販売量の動き,・以前はマンションなどを購入すると、家具や家電も新調することが普通だったが、現在は買換えずに引き続き使う人がほとんどである。客はインテリアの購入にはかなりシビアになっている。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・商品は動いているものの、米などの物価高騰の影響が続いているため、値上げ前の商品やスポットで安い商品に限られる。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・１度考えてからと、すぐには購入に踏み切らない客が増えている。
,,▲,一般レストラン（経営者）,来客数の動き,・予約状況は芳しくない。ある程度期待を持てていたランチ客も減少に転じている。また、これまでコースを注文していた客が１品料理に変更する傾向もみられる。
,,▲,一般レストラン（経営者）,来客数の動き,・来客数が少なくなっている。
,,▲,観光型旅館（経営者）,来客数の動き,・物価高の影響か、消費者は支出を引き締めている。来客数は多い日と少ない日の差が大きくなってきている。
,,▲,都市型ホテル（スタッフ）,来客数の動き,・大地震が起こるという噂や為替の影響で、旅行する客が様子をみている状況である。
,,▲,旅行代理店（従業員）,来客数の動き,・個人旅行の申込みで来店する客が減少している。
,,▲,通信会社（経営者）,お客様の様子,・若者を中心にテレビ離れが進んでおり、放送サービスの新規加入者数が減少している。ただし、スマートフォンやパソコンからインターネットに接続して、無料配信動画サービスを利用する人は増えている。加えて、自宅にＷｉ－Ｆｉ環境を整備して動画を視聴する中高年者が増えているため、インターネットサービスの加入者数は増加している。
,,▲,通信会社（営業担当）,それ以外,・依然、物価高が続いている。
,,▲,競艇場（職員）,単価の動き,・来客数は変わらないが、１人２人の大口客の来場により毎月の売上に変化がみられる。
,,▲,その他サービス［自動車整備業］（経営者）,販売量の動き,・物価の上昇が著しく、仕入額も光熱費等も増加しているため、販売価格を上げているが、５月中旬から急に売行きが落ち込んでいる。社員へは４月から一律５％を物価上昇対策としてベースアップしている。
,,▲,その他住宅［住宅展示場運営会社］（従業員）,それ以外,・来場者数と当県の持家の着工件数はいずれも減少が続いている。
,,×,スーパー（経営者）,お客様の様子,・商品やサービスが値上がりしていることに加え、ガソリン価格も上昇しており、節約志向が更に強まっている。
,,×,コンビニ（経営者）,来客数の動き,・価格高騰による買い控えと本部施策による廃棄過多により、非常に厳しい。経費は上がり続けるが売上は変わらず、利益が出づらい状況になっている。
