,,▲,コンビニ（エリア担当）,販売量の動き,・観光地の店舗においては、インバウンド需要の高まりがみられるものの、周辺客による日常の買物は物価上昇の影響で落ち込んでいる。
,,▲,乗用車販売店（経営者）,販売量の動き,・一部の建設業や観光関連業を除けば、今後も厳しい経営状況が見込まれることもあって、車両の販売量が減少している。日本銀行の政策金利の引上げに伴って、金融機関の貸出金利も引上げが見込まれることから、車両の買い控えが進むことも懸念される。
,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・燃料油価格激変緩和対策事業の段階的な縮小により、ガソリンなどの石油製品の価格が高止まりしている。特に灯油は冬場の需要期における値上げとなり、高齢者世帯を始め、家計に相当な負担を強いることになる。このため、客の節約志向が強まっている。
,,▲,その他専門店［造花］（店長）,お客様の様子,・地方においては、景気の悪い状況が続いている。元々１月は客の動きが鈍くなる傾向があるが、今年は特に落ち込みが大きくなっている。
,,▲,高級レストラン（スタッフ）,販売量の動き,・原材料価格の高騰を受けて、１月から値上げを実施している。その影響なのかはまだ判断が付いていないが、３か月前と比較して販売量が減少傾向にある。
,,▲,旅行代理店（従業員）,販売量の動き,・例年販売量の増えてくる時期であるが、前年と比べるとやや減少している。
,,▲,旅行代理店（従業員）,競争相手の様子,・団体旅行の問合せ件数が前年と比べて明らかに減っている。同業他社からも同様の話が聞かれる。
,,▲,美容室（経営者）,来客数の動き,・灯油やガソリン、食料品の値上げがかなり影響している。客が激安店を選ぶようになっていたり、これまで毎月来店していた客が来店頻度を２か月に１回にするといった様子がみられる。前年に料金改定を行ったにもかかわらず、売上が増加しておらず、利益も減少傾向にある。
,,▲,美容室（経営者）,お客様の様子,・着物のレンタルや写真撮影の予約が減っている。客が安価なインターネット商品に流れていることが考えられる。
,,▲,住宅販売会社（経営者）,お客様の様子,・物価高の影響で客の買い控えが続いている。今まで好調だった食品にも影響が出始めていることから、景気はやや悪くなっている。
,,▲,住宅販売会社（従業員）,販売量の動き,・日本銀行の政策金利の引上げに伴い、金融機関の住宅ローン金利の引上げが見込まれること、４月以降の生コンクリート価格の引上げが予定されていることから、マンションを始めとした建築コストの上昇が見込まれる。そのため、消費者の購買行動が落ち込み始めている。
,,×,一般小売店（経営者）,来客数の動き,・客単価は上がっているものの、来客数が伸びてこないことから、厳しい状況にある。
,,×,スーパー（店長）,単価の動き,・生鮮食料品、特に農産品の価格が高くなっている。主要商品の白菜、キャベツ、大根などは半分にカットした物であっても価格が高いため、客の買い方がシビアになっている。灯油、ガソリン価格も上がっているため、客の財布のひもが固く、提供価格に気を付けるようにしている。
,,×,タクシー運転手,販売量の動き,・売上が前年を上回ってこない。客が価格に敏感になっており、消費行動が鈍化している。
"企業
動向
関連

(北海道)",,◎,食料品製造業（従業員）,受注量や販売量の動き,・１月の販売量は前年比プラス48％であった。３か月前の2024年10月の販売量は前年比プラス20％だったことから、景気は良くなっている。
,,○,建設業（役員）,受注量や販売量の動き,・１月としては異例なほど暖かい日が多く、道内各地はおおむね雪が少なくなっている。このため、各現場では順調に完工期を迎えている。また、追加工事の変更契約による上積み分もあることから、完成工事高及び利益が計画を大きく上回ることが確実となった。
,,○,司法書士,受注量や販売量の動き,・会社設立など、商業登記の依頼が増加傾向にある。相続登記の依頼も引き続きみられる。
,,○,その他サービス業［建設機械リース］（営業担当）,受注価格や販売価格の動き,・国内建設投資は公共投資も民間投資も堅調に推移している。効率化や価格適正化に向けた動きも着実に進展している。
,,□,農林水産業（経営者）,取引先の様子,・青果物全般に良い傾向が全くみられない。気候の変化による影響が深刻になっている。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・生産量が３か月前と変わっていない。
,,□,家具製造業（経営者）,受注量や販売量の動き,・物価高の影響で消費者が支出に対して慎重になっている。
,,□,建設業（従業員）,受注量や販売量の動き,・建設費高騰の影響は受けているものの、業務量は目標を達成できそうな状況にある。ただし、発注量が官民共に減少傾向にあり、今後の受注量確保に厳しさがみられる。
,,□,輸送業（営業担当）,受注量や販売量の動き,・今シーズンの農産品関連の生産は順調に推移しているものの、在庫のない状態でスタートしていることから、倉庫を経由する２次輸送が少なくなっている。また、飲料関連の輸送量も減少している。一方、当地での紙パルプ製品の生産が好調であり、トレーラーの回転率向上に大きく寄与している。
,,□,通信業（営業担当）,受注価格や販売価格の動き,・販売量に大きな変化はないものの、単価の上昇と案件の大型化が顕著なことから、引き続き好調に推移している。
,,□,金融業（従業員）,取引先の様子,・企業の様子をみると、原材料価格や仕入価格の上昇が続いているとしながらも、販売価格の見直しに向けて、商品の改良や品質の改善、商品パッケージの変更、新商品開発など、前向きな取組を進めようとする動きがみられるようになってきた。
,,□,広告代理店（従業員）,取引先の様子,・年度末が近いにもかかわらず、客先の動きが余りみられない。
,,□,司法書士,受注量や販売量の動き,・冬期間ということもあって、不動産の動きが低水準で推移している。また、金融機関の融資審査が通らないことで、不動産購入希望者が取引を中止するケースが以前と比べて増えている。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・ベース商材の動きは良くないものの、省人化、省力化などに意欲的な客先が増えている。働き方改革に伴う労働時間の見直しや人手不足対策などについても改善に向けた動きがみられるようになっている。
,,▲,輸送業（支店長）,受注価格や販売価格の動き,・冬を迎えて需要が落ち込んでいるなか、例年よりも年末年始の休みが長かったことから、物流量が減少している。また、料金改定に向けた交渉がいまだにまとまっていない荷主がいることもあって、秋口の想定よりも売上及び利益が悪化している。
,,×,－,－,－
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人の問合せが増加傾向にある。最近は特に支店からの求人が目立っており、前年の新規開拓の際に求人を見送った企業が申し込んでくるケースもみられる。業績拡大に向けて、求人広告を出しても応募すらないと嘆く企業もみられ、質の高い人材を確保するため、人材派遣会社を活用する動きが強まっている。ある企業からは求人への応募がなくても、求人広告を続けた方が良いかという質問すら出ている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・卸売業や小売業に元気がみられない。先行き不透明感もあって、人材募集をちゅうちょしていることも多く、求人意欲が落ち込んでいる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・建設業、貨物運送業、医療介護の求人数が増加しているものの、全体的な求人数は低迷している。前年を大きく上回っているインバウンドの効果に期待したい。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・多少の増減はあるものの、全業種的に求人数に大きな変化はみられない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・スポットワークの導入が増えていること、求人を無料掲載できる媒体が増えていることから、費用を掛けて求人広告を掲載しようとする企業、店舗が減っている。求人広告は前年比90％程度で推移している。
,,□,職業安定所（職員）,求人数の動き,・当地における12月の有効求人倍率は0.89倍となっている。３か月前と比べると0.05ポイント上昇しているものの、前年を0.03ポイント下回っている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で6.0％の減少、月間有効求人数は前年比で8.1％の減少となっているが、特殊要因による影響が大きく、落ち込みが大きいとまではいえない状況にある。
,,□,学校［大学］（就職担当）,雇用形態の様子,・採用数確保に向けて初任給を引上げる動きがみられるものの、物価上昇が続いていることもあって、余り変化はみられない。
,,▲,＊,＊,＊
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,一般小売店［医薬品］（経営者）,お客様の様子,・１月は常連客に加え、家族連れの外国人旅行客が非常に多く来店し、売上が上がっている。
,,○,百貨店（催事担当）,来客数の動き,・改装効果が現れており、特にファッション、化粧品関連を中心に20～30代の若年層の来店、購買が伸びている。
,,○,スーパー（店長）,販売量の動き,・１品単価は前年比104.3％、客単価は同101.4％、来客数は同103.6％と、前月よりも景気が良くなっている。特に、焼き魚、和洋菓子、米、ビン・缶詰、ワイン、ウイスキーなどの売行きが好調である。
,,○,スーパー（店長）,来客数の動き,・12月、１月と来客数が前年を上回っている。来客数の増加により売上を確保できている。
,,○,スーパー（店長）,販売量の動き,・販売促進策を見直した前年は年間の販売量が大きく低下したが、１年が経過し上向き基調に転じている。
,,○,スーパー（店長）,販売量の動き,・来客数、客単価、買上点数共に増加している。売上も前年比８％伸長している。
,,○,スーパー（商品担当）,販売量の動き,・年明け以降、買上点数が僅かに増加している。特に組合せ商品の販売が好調に推移している。
,,○,コンビニ（エリア担当）,来客数の動き,・年末年始を経て、来客数は多少改善傾向にある。
,,○,コンビニ（エリア担当）,単価の動き,・来客数は横ばいだが、物価上昇の影響で客単価が上がっている。
,,○,乗用車販売店（従業員）,販売量の動き,・初売りもあり、販売数が伸びている。
,,○,その他専門店［靴］（経営者）,販売量の動き,・記録的な大雪により、長靴を始めとする防寒靴の需要が増えている。
,,○,都市型ホテル（スタッフ）,来客数の動き,・旧正月があり、直近でインバウンドに動きが出ている。特に台湾の客の動きが良い。
,,○,通信会社（社会貢献担当）,販売量の動き,・年度末の需要増加に向けて、来客数が増加している。
,,○,観光名所（職員）,単価の動き,・前年７月の大雨被害から体制を立て直し、来客数は３か月連続で何とか前年並みを確保している。客単価も上がっており、景気はやや良くなっている。
,,○,競艇場（職員）,来客数の動き,・年末年始は来客数が多く、売上も伸びている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・来客数、売上、客単価共に好調を維持している。
,,○,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は給湯器、コンロの交換工事、石油暖房機器の買換えが増えている。リフォームは大口の工事が増えている。害虫駆除やハウスクリーニングも増えている。
,,□,商店街（代表者）,お客様の様子,・来街者数は増加しているが、店舗の売上は横ばいが続いている。物価高騰の影響を受けている。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・１月は販売量が低い水準にとどまる傾向にある。３か月前と比べても横ばいである。客層の２極化が更に進んでおり、売上の大半は高単価の客に支えられている。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・例年１月は商品が動かず、年々その傾向は強くなっている。カーテンの注文や布団づくりの予約も少ない。ガソリン価格の上昇等、物価高が厳しい状況に拍車を掛けている。
,,□,百貨店（企画担当）,単価の動き,・１品単価は前年並みを維持している。客単価は高額品と来客数が多い食品、身の回り品、化粧品でマイナスが大きくなっている。
,,□,百貨店（従業員）,販売量の動き,・前年と比べて買上点数が継続的に減少している。買い控えの傾向がうかがえる。
,,□,スーパー（経営者）,単価の動き,・１月は野菜の価格高騰に加えて、ガソリンや食品の値上げもあり、１品単価が前年を超えている。また、来客数、買上点数も前年を若干超えている。しかし、商品原価、物流費、光熱費など諸経費が増加しており、価格転嫁も思うようには進んでいない。低価格帯商品の買上点数が多く、財布のひもは依然固い。消費傾向は変わっていない。
,,□,スーパー（店長）,お客様の様子,・１品単価は上がっているものの、野菜や米の価格上昇に合わせて工夫して買物をしているため、買上点数の伸びは小さい。消費者は生活防衛をしている。
,,□,スーパー（企画担当）,販売量の動き,・全体的な売上は横ばいが続いているが、青果物中心の相場高と食料品の値上げにより、販売点数は減少している。
,,□,スーパー（企画担当）,お客様の様子,・客は、生鮮食品はスーパーマーケット、菓子やカップ麺、飲料などはドラッグストアやディスカウントストアと、売価を見ながら店を使い分けている。
,,□,コンビニ（経営者）,単価の動き,・これだけ物価が上昇すると、客が単価の低い物を購入するのは自然な流れである。
,,□,コンビニ（経営者）,来客数の動き,・物価高が客に浸透しており、売上も落ち着いてきている。
,,□,コンビニ（経営者）,来客数の動き,・人の動きは良くなっているが来客数は増えておらず、景気は変わっていない。
,,□,コンビニ（エリア担当）,販売量の動き,・売上は前年を上回っているが、商品を値上げした影響である。来客数の増加はみられない。
,,□,コンビニ（店長）,来客数の動き,・依然、買い控えが続いている。
,,□,コンビニ（店長）,来客数の動き,・緩やかに悪くなっている状況は変わらない。物価の上昇により、コンビニの利用方法が変わってきている。
,,□,衣料品専門店（経営者）,お客様の様子,・県外からの推薦入学者の数が増加したため、私立高校の制服の売上が増加している。
,,□,衣料品専門店（経営者）,来客数の動き,・セールがスタートし来客数は増えているが、低単価商品を購入する客が多く、客単価が上がらない。
,,□,衣料品専門店（店長）,それ以外,・暖かい日が多いため単価の高い防寒着の動きが鈍く、春物の動きも鈍い。消費者の購入意欲が高まらない。
,,□,衣料品専門店（店長）,単価の動き,・来客数は回復傾向にある。購入金額は年々２極化が進んでおり、価格に慎重な客層の割合が大きくなっている。
,,□,衣料品専門店（総務担当）,販売量の動き,・来客数が前年を上回っている。商品価格が上がっているため、客単価も同様である。客が本当に必要な物しか購入しないため、買上点数は伸びていない。
,,□,家電量販店（従業員）,販売量の動き,・暖房器具は好調だが、それ以外は前年並みである。
,,□,乗用車販売店（従業員）,販売量の動き,・年末から初売りにかけての販売量に大きな動きはない。
,,□,住関連専門店（経営者）,販売量の動き,・受注生産をしているが、２～３か月先も含めて生産量が決まっている。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・今月の売上は前年比105％、来客数は同102％である。初売りの売上は同104％、来客数は同100％である。食品及び物販は引き続き生活消耗品類のまとめ買いがみられる。ファッション類はダウンよりもニットなどの低単価商品が売れているため、売上が伸び悩んでいる。
,,□,一般レストラン（経営者）,来客数の動き,・来客数はそれなりにあるものの、２月の予約がない。景気は変わらない。
,,□,一般レストラン（経営者）,競争相手の様子,・同業他社や出入り業者からも、年末は比較的良かったが、今月は余り良くないという話を聞く。
,,□,観光型ホテル（スタッフ）,それ以外,・物価高騰の影響で光熱費なども上昇しており、生活が厳しくなっている。
,,□,観光型旅館（経営者）,来客数の動き,・物価上昇により節約傾向がみられるものの、売上は何とか前年並みを維持している。
,,□,旅行代理店（従業員）,販売量の動き,・2025年度の先行契約状況が前年より悪い。
,,□,旅行代理店（従業員）,販売量の動き,・当社契約宿泊施設の先行２か月の販売額は、３か月前と比較して0.7％良くなっている。
,,□,旅行代理店（従業員）,販売量の動き,・来客数は少し上向いているが、客単価が下がっているため売上は変わらない。積雪等、冬の観光資源の人気はあるが、客の財布のひもは固い。
,,□,タクシー運転手,来客数の動き,・雪の影響で足元が悪いため利用者数が増えている。また、年末年始の帰省客や同窓会、新年会の利用客も多くなっている。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化はみられない。
,,□,通信会社（営業担当）,お客様の様子,・客から前向きの話を聞かない。
,,□,遊園地（経営者）,来客数の動き,・８日間の限定営業だった。気温が高かった前年ほどではないものの、それに迫る集客ができた。
,,□,設計事務所（経営者）,お客様の様子,・事業の拡張に関連する問合せはあるが、商談に至る件数に変化はない。
,,□,住宅販売会社（経営者）,それ以外,・新築戸建て住宅の受注がなかなか伸びない。一方、不動産投資で鉄筋コンクリート造りの集合賃貸住宅の受注は続いている。
,,□,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・来場者数に多少の増減はあるものの、変わらない。
,,▲,商店街（代表者）,販売量の動き,・依然、物価の上昇が続いている。
,,▲,一般小売店［酒］（経営者）,来客数の動き,・雪が多く道路事情が悪いため、来客数が少なく暇な時間が多い。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・売上は前々年、前年とほぼ変わらないものの、来客数は前年比では0.5％ほど落ち込んでいる。来客数の多い日と少ない日の差が激しい。
,,▲,一般小売店［酒］（経営者）,お客様の様子,・今年は降雪量が多く、除雪や暖房の費用負担が増加している。加えて、ガソリンや野菜の価格高騰が続いており、消費者の購買意欲を著しく下げている。そのため、外出控えも顕著で、飲食店からも悲鳴が上がっている。
,,▲,百貨店（経営者）,販売量の動き,・初売りは食料品の福袋を中心に好調に推移した。一方、セレモニースーツや節句人形など春に向けた季節商材は少子化や物価高の影響を受け、出遅れている。
,,▲,スーパー（業務担当）,販売量の動き,・買上点数が減少している。
,,▲,コンビニ（経営者）,来客数の動き,・年末年始の休日が長かったこともあり、立地的に来客数が大きく減少し、前年比５％減少となっている。
,,▲,コンビニ（経営者）,来客数の動き,・来客数、単価、販売量が７か月連続で前年割れしている。暖冬の影響で除雪業者の動きが鈍いため、販売量に大きく影響している。
,,▲,衣料品専門店（経営者）,来客数の動き,・年末年始の疲れに加え、除雪に追われているため、来客数が少なくなっている。例年、冬物が売れなくなる時期だが、春物の販売にはまだ早いため、売上は上がらない。
,,▲,衣料品専門店（店長）,来客数の動き,・初売りは売れなかったものの、その後、成人式の３連休までは好調に推移している。センター試験の日程が例年より遅く、新生活の準備は出遅れている。全体的には余り良くない。
,,▲,家電量販店（従業員）,販売量の動き,・初売り終了後は販売量、来客数が大幅に減少している。特に季節商材は売上数量、単価が前年と比べても下がっている。新生活需要も例年は１月下旬から増加傾向になるが、今年は少ない。
,,▲,乗用車販売店（従業員）,販売量の動き,・オーダー停止中の車種がかなり多く、販売量がなかなか伸びない。
,,▲,乗用車販売店（従業員）,販売量の動き,・客からの受注量に対して、メーカーから届く数量が予想以上に少なく、販売量が伸びない。
,,▲,乗用車販売店（店長）,お客様の様子,・新規来客数、新車・中古車受注、サービス売上など全てで前年比８～９割となっており、ここ数か月で１番の落ち込みである。客の話から、新車価格の高騰、ガソリン価格の上昇による消費マインドの低下を肌で感じている。
,,▲,住関連専門店（インテリアコーディネーター）,単価の動き,・住宅を購入した客は家具や照明器具などインテリア用品を買いそろえるが、最近は買い控えが目立つ。購入する場合も予算を抑える傾向がみられる。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・燃料油価格激変緩和補助金の縮小により販売単価が大幅に上昇したため、客の節約志向が一層強くなっている。
,,▲,高級レストラン（支配人）,来客数の動き,・来客数が減少している。予約の伸びも年明けから鈍化している。
,,▲,一般レストラン（スタッフ）,来客数の動き,・３か月前の来客数は前年比102％数だったが、今月は同98～99％である。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・物価高が続くなか、ガソリン価格の上昇の影響もあってか、来客数は少ない。
,,▲,都市型ホテル（支配人）,来客数の動き,・インバウンド、国内旅行共に雪のレジャーに人が流れており、街中の滞在は伸び悩んでいる。
,,▲,通信会社（経営者）,お客様の様子,・大雪により、除排雪が中心の生活になっているため、放送通信サービスの新規加入者数の増加にブレーキが掛かっている。ただし、自宅での生活時間が増えたため、解約は大幅に減っており、加入者数は純増を維持している。
,,▲,美容室（経営者）,来客数の動き,・来客数は前年比95％で推移しているが、常連客のリターン率は前年比90％と低迷している。客の財布のひもは固くなっている。
,,▲,その他サービス［寮管理］（管理人）,お客様の様子,・物価高が定着しつつあり、消費活動の低迷が続いている。
,,×,一般小売店［雑貨］（経営者）,来客数の動き,・新年だからといって購買意欲が高まることはなく、正月らしい盛り上がりもなかった。物価高やガソリン価格の高騰、天候不順といった要因により、来客数の減少が止まらない。
,,×,スーパー（経営者）,お客様の様子,・ガソリンや灯油の価格上昇により、実質可処分所得が減少しているため、節約志向が高まっている。
,,×,コンビニ（経営者）,それ以外,・大雪の影響で、来客数の減少、除雪費用の増加、光熱費の上昇があり非常に厳しい。さらに、本部の施策による廃棄過多もあり、利益が出ない。
,,×,その他専門店［酒］（経営者）,販売量の動き,・年が明けてからの動きが非常に悪い。ある程度予想はしていたが、対応策が非常に限られるため、苦しい状況である。
,,×,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・１月は物の動きが止まっており、売上が極端に悪い。客からの電話も少ない。インバウンドはにぎわっているようだが、地元企業には金が回っていない。
,,×,一般レストラン（経営者）,来客数の動き,・１月の来客数はこれまで経験したことがないくらい少ない。９連休があった影響もあるのか、消費活動が低迷している。レストランに行こうという空気にならない。
,,×,一般レストラン（経営者）,お客様の様子,・年末年始の休みが長かったため、使える金に余裕がないという話を客から聞く。物価の大幅な上昇に収入が追い付かないことが原因とみている。
,,×,美容室（経営者）,来客数の動き,・寒くなると客足が鈍る。
"企業
動向
関連

(東北)",,◎,食料品製造業（製造担当）,受注量や販売量の動き,・例年１月は閑散期だが、飲食、物販共に集客ができている。
