,,□,その他専門店［医薬品］（経営者）,・今後については、客からの相談に対してより丁寧に対応するなど、小型店のメリットを生かした展開が必要である。また、全従業員がそうしたスキルを持てるようにレベルアップすることも必要である。
,,□,その他専門店［ガソリンスタンド］（経営者）,・新たな燃料価格支援策が５月22日から始まり、全国平均の小売価格がガソリン・軽油では１リットルあたり10円、灯油・重油では５円引き下げられる予定ではあるものの、特に大きな変化はないとみられる。
,,□,その他専門店［造花］（店長）,・これから繁忙期を迎えることになるが、注文の動きが悪いことから、景気が上向くとは考えにくい。
,,□,高級レストラン（スタッフ）,・しばらくは例年並みで推移すると見込んでいるが、不安もある。円安のうちは海外客の入込も順調に推移するとみられるが、円高が進むと海外客の入込が落ち込み、観光や飲食業界にとって大打撃となることが懸念される。なじみ客は、高齢になったことが影響しているのか、物価高が影響しているのかは分からないが、当店への足が遠のいている。
,,□,高級レストラン（スタッフ）,・景気の先行きが見通せず不安定な状況にあるものの、直近の来客数の動きから、今後も大きな変動はないとみている。
,,□,スナック（経営者）,・余り状況が変わっていないため、今後も景気は変わらない。
,,□,旅行代理店（従業員）,・大阪・関西万博が始まったが、期待したほどの盛り上がりとはなっていない。今後も団体旅行については、需要が低調に推移することが見込まれる。
,,□,旅行代理店（従業員）,・原材料価格や運送費、人件費の高騰などが収まらないことから、法人客との会話で国内旅行を控えるような雰囲気が強まっている。
,,□,タクシー運転手,・例年春先はタクシーの売上が１年間で最も少なくなる時期であり、夏を迎えるまでは４月と同じような売上で推移すると見込まれる。一方、当社では、乗務員を順調に採用できていることで、タクシーの稼働台数が前年よりも増えており、会社としては増収となることを期待している。ただし、乗務員の採用コストがかさんでいることから、収益は前年並みが見込まれる。
,,□,タクシー運転手,・今後については、イベントの開催や観光客の入込が増える時期であることから、イベント関連や観光客の利用が増えることが見込まれる。ただし、一般客の利用がやや減少していることから、全体としては変わらないまま推移する。
,,□,タクシー運転手,・今後については、需要の閑散期となるため、売上の増加を余り期待できない。
,,□,観光名所（従業員）,・物価高による家計圧迫、外出控えの声があちこちから聞こえてくるが、当施設の入込客数や売上については、毎月のように何らかの最高記録を更新しており、ピークが続いている。客の勢いはそろそろ落ち着くとみられるものの、今後も引き続き好調に推移すると期待できる。
,,□,住宅販売会社（経営者）,・物価や原材料価格の高騰が続くなか、金利も上昇していることから、今後、住宅着工数は余り増えないと見込まれる。非住宅も厳しい状況にあり、建設業界を取り巻く環境は厳しさを増している。
,,□,住宅販売会社（従業員）,・住宅ローンの借入期間を50年とする商品が増え始めている。月々の支払が抑えられることで、客の住宅購入意欲が上向くことを期待したいが、いまだに賃上げ率が物価上昇に追い付いていないため、引き続き厳しい受注環境で推移することになる。
,,▲,商店街（代表者）,・今後については、米国の関税の動きが影響して、景気が下向くことが懸念される。そうなれば、客の動きがますます悪くなる。
,,▲,商店街（代表者）,・これまで好調だったインバウンド消費は季節要因で落ち込んでいる。また、大阪・関西万博が開催されていることで、今後、国内旅行客が大阪に向かうことが見込まれる。北海道観光にとっては厳しい年になると見込まれることから、今後の景気はやや悪くなる。
,,▲,スーパー（店長）,・米の価格が上がっていることで、食べることにも苦労する状況となっている。特売品しか買えないという客の声を聞く機会も増えている。そのため、今後の景気はやや悪くなる。物価高に伴って、店舗の売上は増えているが、人件費や輸送費などの経費負担も増えていることから、経営面でも厳しい状態となっている。
,,▲,スーパー（企画担当）,・前年の米騒動以降、客の価格に対する意識がかなり強くなっており、この先、価格訴求を強めたとしても消費マインドを好転させることは難しいとみられる。現在国会で議論されている消費税減税についても、消費回復に向かうまでの効果は望めない懸念がある。そのため、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・米国の関税政策が国内経済に及ぼす影響を懸念している。仕入単価がますます上昇し、消費者心理にもマイナスの影響が生じるとみられることから、今後の景気はやや悪くなる。
,,▲,スーパー（役員）,・当分の間、米の値上がりの影響が多岐にわたって生じると見込まれる。外食やスーパー、コンビニの弁当なども値上がりすることで、今後、客の節約志向がますます強まることが見込まれる。
,,▲,スーパー（従業員）,・今後については、物価上昇に伴って、客の動きがますます悪くなることが見込まれる。
,,▲,コンビニ（エリア担当）,・今後については、インバウンド効果が鈍化すると見込まれるため、景気はやや悪くなる。
,,▲,コンビニ（エリア担当）,・食品の値上がりに加えて、酒、ビールの値上げにより消費がますます落ち込んでいることから、今後の景気はやや悪くなる。
,,▲,衣料品専門店（エリア担当）,・物価高が収まるような兆しがないことから、衣料品への支出は引き続き抑えられると見込まれる。原材料価格の高騰などで、低価格商品を提供することも難しいため、今後も厳しい状況が続くことになる。
,,▲,乗用車販売店（経営者）,・公共料金やガソリン価格も上昇していることから、今後の個人消費は若干の弱含みで推移することになる。
,,▲,乗用車販売店（従業員）,・夏を迎えて行楽シーズンとなることで、客が行楽に金を使うようになり、車に金を使わなくなることが見込まれる。また、新型車の発売が特に予定されていないこともマイナスである。そのため、今よりも景気が良くなるとは考えにくい。
,,▲,自動車備品販売店（店長）,・景気の低迷や物価高が解消されず、より厳しい状況となっているため、光熱費への支出を考えて、消費に回す金が減ると見込まれる。そのため、今後の景気はやや悪くなる。
,,▲,住関連専門店（役員）,・食品を中心に、今後も値上げが見込まれるため、節約志向がますます強まるとみられる。
,,▲,高級レストラン（スタッフ）,・当地の市況に大きな動きがみられないこと、道内の景気が上向いているとの声も余り聞こえてこないことから、今後も厳しいまま変わらない。
,,▲,旅行代理店（従業員）,・米国の関税などの外部要因により、今後も物価がますます高くなることが懸念され、家庭や企業において、旅行に掛ける金が減ることを心配している。
,,▲,美容室（経営者）,・あらゆる物の価格が上がっていることで、客が出費を控えようという雰囲気が強くなっている。客が来店する周期も以前よりも長くなっていることから、今後の景気はやや悪くなる。
,,▲,美容室（経営者）,・物価高が続いているなか、４月の売上が前月並みとなったのはたまたまであり、今後、美容にかける金が減少することは避けられないとみられる。そのため、今後の景気はやや悪くなる。
,,▲,美容室（経営者）,・物価高が解消されない限り、景気が良くなることはない。
,,▲,住宅販売会社（経営者）,・金融経済情勢が不安定で不確実なことから、今後、客が大きな買物を先送りすることが懸念される。そのため、マンション市場の先行きについて、楽観的な見通しは持てない。
,,×,一般小売店［土産］（経営者）,・インバウンドの落ち込みは今が底であり、これから少しずつ暖かくなるにつれて、入込が増えてくることが見込まれる。一方、国内客は米国の関税の影響により、旅行に掛ける金が減る又は旅行そのものに行かなくなると考えられ、前年よりも減ると見込まれる。
,,×,一般小売店（経営者）,・先行きの不透明感が解消されない限り、景気の回復は期待できない。
,,×,スーパー（店長）,・世界情勢が落ち着いていないため、今後も様子見の状況が続くことになる。
,,×,スーパー（店長）,・生鮮食品も含めて、毎週のように値上げが行われているなど、物価がどんどん高くなっている。値引きをしている日はそれなりに売れるが、それ以外の日は買物の仕方がシビアになっている。生鮮食品も半分や４分の１にカットした商材だけが売れている状態である。今後も値上げの動きは続くとみられることから、景気はますます悪くなる。
,,×,衣料品専門店（店長）,・経済や海外情勢に関する不安要素が増えているなか、企業の対外活動が大きく上向くとは見込めないことから、紳士服の売上が増えるとは考えにくい。物価高騰の影響も大きく、衣食住で真っ先に節約されるのが衣料品であることも頭を悩ませる。
,,×,観光型ホテル（経営者）,・米国の関税政策の影響で、国内はもちろん世界的な景気低迷が懸念される。国内客はもとより、これまで好調だったインバウンドも急激に減少しており、原材料価格の高騰もあって、景気は悪化することになる。
,,×,タクシー運転手,・国内外で問題が山積しているなか、今後の方向性が見いだせない状況にあることから、消費者心理が落ち込むことが懸念される。そのため、今後の景気は悪くなる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,農林水産業（経営者）,・今春の気温が予想ほど上がらなかったことから、今後についても例年並みの気温で推移することを期待している。
,,○,食料品製造業（従業員）,・観光シーズンの到来により景気が上向くことを期待している。ただし、韓国を始めとして外国人観光客の動向に変化が生じることも懸念されるため、楽観はできない状況にある。
,,○,建設業（経営者）,・今後については、公共工事の受注が進み、それに伴って稼働率、稼働量も上向くことになる。今のところ、天候以外の不確定要素は特に見当たらない。
,,○,建設業（役員）,・新年度の好調な滑り出しから、例年よりも早いペースで出来高が積み上がると期待できる。一方、米国の関税の動向、夏の参議院選挙の結果によっては、国内の景気や設備投資にマイナスの影響が生じることも懸念される。
,,○,輸送業（支店長）,・現在の受注見込みから、今後の景気はこれまでよりも良くなると期待できる。また、米国の関税政策が輸出入貨物の動きに影響を及ぼさないことを期待している。
,,○,通信業（営業担当）,・米国の関税の動向は気掛かりだが、商談の案件数も金額規模も増加傾向にある。観光客の入込も、地域住民の日常生活に影響を及ぼすほど多いことから、この先の景気は堅調に推移することになる。
,,○,金融業（従業員）,・老朽化設備の更新や生産能力増強投資、省力化・省人化投資などにより、競争力を高めたいという企業の声を聞く機会が増えている。また、道外観光客やインバウンドの増加が、売上や利益に寄与するという声も多くみられることから、今後の景気は緩やかに回復することになる。ただし、米国の関税政策の動向が懸念材料である。
,,○,その他サービス業［建設機械リース］（営業担当）,・国内の建設投資は今後も堅調に推移すると見込まれる。ただし、米国の関税政策の影響など、今後の経済については不透明感が増していることには留意が必要である。
,,□,食料品製造業（従業員）,・受注量が増えるような要因が見当たらない。
,,□,食料品製造業（従業員）,・４月に価格改定を行ったところ、前年よりも販売量が増加していることから、今後もこうした傾向が続くことになる。
,,□,建設業（従業員）,・人手不足は今後も解消しないとみられるため、対応できる案件数に限りがある状況は続くことになる。景気は徐々に悪くなっているが、肌で感じるほどではない。
,,□,広告代理店（従業員）,・販売価格の引上げが許容されるようになっていることから、今後も景気は変わらないまま推移する。
,,□,司法書士,・不動産登記の引き合いが引き続き堅調である。新築案件も一時期と比べて回復している。
,,□,コピーサービス業（従業員）,・大きな変化を見込めない状況にあることから、今後も景気は変わらない。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・今後についても、現状と変わらない受注量で推移すると見込まれる。
,,□,その他非製造業［鋼材卸売］（従業員）,・客先の仕事量が秋まで増えてこないとの情報もあり、しばらくは現状のままで推移することになる。年明けからの市況を考えると、客先の購入意欲は高くないため、仕事量が増え始めてから、少し間をおいて商材を購入するようになると見込んでいる。
,,▲,＊,＊
,,×,司法書士,・原油価格が低下しているにもかかわらず、ガソリン価格が下がってこない。また、主食である米の価格高騰も収まってこないことから、今後も景気の悪化は続くことになる。国により適切な対策が行われることを期待している。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・先を見通せない経済状況ではあるものの、各業界の人手不足は深刻である。また、正社員求人が増えているなか、徐々に採用が難しくなっていくとみられることから、今後の求人数は増加することになる。
,,□,人材派遣会社（社員）,・求職者が求人を選択する際の判断が遅くなっている。また、内定に対して決断できない状況も散見される。そのため、求人数は増加傾向にあるものの、今後も人材不足の状況が続くことになる。
,,□,求人情報誌製作会社（編集者）,・米国の関税や為替の動き、原油価格が引き続き高騰していることなど、不透明な要素が多く、先行きの判断が付かない状況にある。ただし、少なくとも賃金が物価高に対応できるような水準まで上がるとは思えない。
,,□,職業安定所（職員）,・新規求人数が増加に転じたものの、減少要因が継続しているため、一時的な動きの可能性が高く、景気が上向きに転じたとまではいえない状況にある。
,,□,職業安定所（職員）,・当地の３月の新規求人数は前年比プラス0.9％となり、８か月ぶりに増加に転じた。一方、月間有効求人数は24か月連続で前年を下回っている。産業や業種によってその度合いは異なっているものの、今後の物価上昇の状況によっては、経済活動、消費行動が先を見通せない状態となることが懸念される。
,,□,職業安定所（職員）,・米国の関税の動きが全く見通せない状況にあることから、先行きの景気がどのようになるか判断が付かない状況にある。そのため、当面は現状のままで推移することになる。
,,□,学校［大学］（就職担当）,・どの業界も人手不足であり、今後も人手不足がますます進行することになる。景気が回復するような要因も見当たらない。
,,▲,求人情報誌製作会社（編集者）,・現在のところ、米国の関税の動きによる影響は受けていないものの、今後マイナスの影響が出てくることを懸念している。
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,＊,＊
,,○,商店街（代表者）,・天候が暖かくなるにつれて外出する人が増え、来街者数も増えるとみている。
,,○,一般小売店［医薬品］（経営者）,・選挙を控えて様々な景気対策が打たれることが予想され、景気はやや改善するとみている。
,,○,コンビニ（経営者）,・夏に向けて人の動きが良くなっているため、今後少しずつ良くなるとみている。
,,○,コンビニ（エリア担当）,・気温の上昇とともに来客数の伸びが期待できる。
,,○,コンビニ（エリア担当）,・ゴールデンウィークは、インバウンド効果で例年よりも来客数が増えるとみている。
,,○,衣料品専門店（経営者）,・天候が暖かくなり晴れの日が増えれば、来客数の増加が期待できる。
,,○,家電量販店（従業員）,・今年は夏場に向けて気温が高くなることが予想される。季節商材の動きが良くなれば、景気はやや良くなる。
,,○,都市型ホテル（支配人）,・各種総会、建設業の安全大会などコンベンションの先行予約が増えている。また、インバウンドの先行予約も好調である。
,,○,旅行代理店（従業員）,・当社契約宿泊施設のこの先３か月の先行販売額は、前年同期をやや上回っている。
,,○,旅行代理店（従業員）,・ゴールデンウィークを自宅で過ごす人も、景気が悪いからという理由だけではなく、混雑を避け、少し時期をずらして旅行に行く人もいる。先行予約の状況からも少し良くなるとみている。
,,○,通信会社（営業担当）,・ガソリン価格や電気代などへの物価高対策が行われることを期待している。
,,○,テーマパーク（職員）,・繁忙期になるため、来客数も増え、販売単価も上がるとみている。
,,○,その他住宅［リフォーム］（従業員）,・住宅設備機器はエアコンの交換に関する問合せが増えるとみている。リフォームは補助金を活用する工事の問合せが増えるとみている。
,,□,商店街（代表者）,・賃上げを実施している企業は多いが、物価の上昇が所得の上昇を上回っているため、家計の節約ムードが高まっている。商店街の景気回復には時間を要する。
,,□,一般小売店［医薬品］（経営者）,・米を買いたくても買えない人が多くなっている。米騒動が落ち着かない限り、人々が消費をしようという気持ちになるはずもなく、景気は悪いまま変わらないとみている。
,,□,一般小売店［医薬品］（経営者）,・来客数の減少をどのようにして食い止めるかが重要になる。
,,□,一般小売店［酒］（経営者）,・夏に向けて繁忙期に入っていくが楽観的になれない。気候は良くなっていくが、消費者マインドは冷え込んだままとみている。
,,□,一般小売店［寝具］（経営者）,・物価が落ち着かない限り、景気が悪い状況は変わらない。
,,□,百貨店（催事担当）,・ガソリン価格の引下げ等の景気対策が、多少なりとも消費の活性化につながることを期待したい。
,,□,百貨店（従業員）,・物価高が改善されるとは考えにくく、買い控えや必要最低限の購買行動に変化はないとみている。
,,□,スーパー（経営者）,・中小零細企業の倒産件数が増加している。また、株価の乱高下や為替の変動、金利の引上げが消費マインドを冷やすことを危惧している。インバウンド需要も一部の地域に限られ、地方への恩恵は少ない。消費の動向は変わらないとみている。
,,□,スーパー（店長）,・景気はしばらく変わらないとみている。しかし、米の高騰が続けば消費は更に冷え込み、ゴールデンウィークや母の日といった機会に今までどおり金を使ってもらえるか分からない。
,,□,スーパー（店長）,・景気が上向く要素は見当たらない。米や燃料等の価格上昇が続いているため、現状のまま推移するとみている。
,,□,スーパー（店長）,・好転する見込みは少ないとみている。
,,□,スーパー（店長）,・物価高騰が続くなか、節約志向は変わらないとみている。
,,□,スーパー（企画担当）,・所得が変わらないなか商品価格は上がる一方で、客の生活防衛意識が高まっている。更なる物価上昇が予想されるため、現状は変わらないとみている。
,,□,スーパー（商品担当）,・節約志向の高まりから、買上点数は減少、１品単価は上昇し、客単価は現状維持になるとみている。
,,□,スーパー（業務担当）,・景気が急激に良くなることはない。
,,□,コンビニ（経営者）,・近隣の競合店の撤退により来客数は伸びているものの、客単価や買上点数は横ばいである。
,,□,コンビニ（経営者）,・来客数が減っているにもかかわらず売上は少し増えているが、商品価格の上昇によるもので景気は良くない。売上は良くても横ばいとみている。
,,□,コンビニ（経営者）,・しばらくの間、販売量と来客数の増加が続くとみている。
,,□,コンビニ（経営者）,・暑くなり来客数も増えるが、そもそも売上が期待できない地域であるため、良くならない。
,,□,コンビニ（経営者）,・来客数の微減は続く見込みであり、改善の見通しが立たない。今後も商品の値上げが続き、更に厳しくなると予想している。
,,□,コンビニ（店長）,・良くなる兆しがみえない。
,,□,衣料品専門店（経営者）,・ゴールデンウィークの天候に期待している。観光客の増加による売上の伸びを見込んでいる。法人関係では夏物の作業服等を売り込んでいく。
,,□,衣料品専門店（経営者）,・今後も物価高騰による個人消費の停滞は続くとみている。
,,□,衣料品専門店（店長）,・ビジネスニーズは前年よりも活発になるとみているが、物価高など不透明な要素もあるため、変わらないとみている。
,,□,衣料品専門店（店長）,・物価上昇に賃上げが追い付いていないため、先行き不安から必要最低限の物を少しでも手頃に購入したいという消費者心理が購買行動に現れつつある。
,,□,衣料品専門店（店長）,・物価高と米国の関税政策などで今後の景気が不透明であるため、消費者の不安が大きくなっており、購買意欲が低下している。
,,□,衣料品専門店（総務担当）,・食品を始め、あらゆる生活必需品の高騰が続き、購買頻度が下がっているため変わらない。
,,□,乗用車販売店（従業員）,・オーダーストップしている車種の受注再開が見込めず、今後も低迷が続くとみている。
,,□,乗用車販売店（従業員）,・新型車の入庫予定日が確定していないため、当分は仕入れ車を販売する。よって、３か月後も売上はそれほど変わらないとみている。
,,□,乗用車販売店（従業員）,・配車量が極端に増えることはないため、変わらないとみている。
,,□,乗用車販売店（店長）,・車両価格が年々上がるなか、顧客からは高くて買えない、できるだけ我慢して乗り続けるといった声を聞く。価格転嫁の影響が大きいことがうかがえる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・原油価格や為替相場が不安定であり、仕入価格の変動が想定し切れない。急激な変化に対応できるよう身構えることしかできない。
,,□,その他小売［ショッピングセンター］（統括）,・６月下旬は例年バーゲンセールを実施するため、衣料品を中心に消費が活発になる時期である。しかし、光熱費や米を中心とした物価上昇に賃上げが追い付かないため、食品売場では以前のようなセット販売が売れなくなっており、単品の値段を意識する客が増えている。よって、来客数は微減でも客単価が上昇し、売上が伸びる状況は変わらないとみている。
,,□,高級レストラン（支配人）,・土日祝日のランチタイムは客が見込めるが、平日のランチタイム、ディナータイムと土日祝日のディナータイムは客が見込めない。
,,□,一般レストラン（経営者）,・当店のスタッフからも、節約のため外食を控えているという話を聞く。予約状況からも、来客数が少ない傾向は続くとみている。
,,□,一般レストラン（経営者）,・例年と異なり、今年の４月は歓送迎会がある３月よりも忙しくなっている。３か月先も変わらないとみている。
,,□,観光型ホテル（スタッフ）,・参議院選挙の結果次第である。
,,□,観光型ホテル（スタッフ）,・好転する要素が見当たらない。
,,□,観光型旅館（スタッフ）,・物価高の話題ばかりで良い話は少ない。消費者は家計に余裕がなく、余暇に回せる金がないとみている。
,,□,旅行代理店（従業員）,・物価高は続くことが予想されるため、改善は見込めない。
,,□,旅行代理店（従業員）,・物価高騰が続いているため、販売は伸びない。
,,□,タクシー運転手,・利用者数は大きくは変わらないが、暑くなれば通勤や通院などの利用者が多くなる。また、コンサートや地域の祭りによる利用者も多くなる。
,,□,通信会社（経営者）,・放送サービスは有料テレビの必要性は低くなりつつあるものの、サービスエリアの拡大を予定しているため、中高年者を中心に新規加入者の獲得が期待できる。インターネットサービスは、テレビに接続して使う人が少しずつ増えているため、僅かながらも加入者数の増加が見込まれる。
,,□,通信会社（営業担当）,・好転する材料に乏しい。
,,□,通信会社（営業担当）,・政府や自治体の景気対策は実効性が乏しい。
,,□,美容室（経営者）,・夏の参議院選挙を前に各党が出している各種景気対策の行方を社会全体がうかがっている。
,,□,美容室（経営者）,・ゴールデンウィークに出費した分、その後は消費を抑えるようになる。物価高による節約も予想される。
,,□,住宅販売会社（経営者）,・新築住宅の受注が伸びない分を建て替えやリフォームの売上でカバーしている。
,,▲,商店街（代表者）,・休日が続くと人出が減り、更に活気がなくなる。
,,▲,商店街（代表者）,・円高傾向や米国の関税政策が、インバウンドにマイナスの影響を及ぼすことを懸念している。
,,▲,百貨店（企画担当）,・物価高や米国の関税政策の影響を懸念している。
,,▲,百貨店（経営者）,・生活防衛意識が少しずつ高まっており、食料品の売上は更に厳しくなるとみている。政府の経済対策が実行されれば消費意欲の回復は見込めるが、今は施策を連続で実施して耐えるしかない。
,,▲,スーパー（店舗運営）,・競合環境が厳しくなる見通しである。
,,▲,コンビニ（エリア担当）,・株価の問題、止まらない物価上昇、米価の異常な高騰など景気が良くなる話題が全くない。
,,▲,コンビニ（店長）,・値上げ商品が増えているため、客が単価の低い商品を選んで購入する状況は続くとみている。
,,▲,家電量販店（従業員）,・米国の経済政策の影響が心配される。
,,▲,乗用車販売店（従業員）,・販売が落ち着く時期に入る。
,,▲,乗用車販売店（従業員）,・サービスの売上、新車及び中古車の販売台数、来客数は良くなってきているが、例年、ゴールデンウィークを過ぎると悪くなる傾向がある。
,,▲,住関連専門店（インテリアコーディネーター）,・米国の経済政策の影響は不透明で、将来の見通しが立たない。
,,▲,その他専門店［靴］（経営者）,・商圏内にショッピングセンターがオープンするため、影響があるとみている。
,,▲,その他専門店［ガソリンスタンド］（営業担当）,・配達灯油の繁忙期が終わり、販売量は減ってきている。他油種でのリカバリーも難しい。
,,▲,一般レストラン（経営者）,・物価上昇により財布のひもを固くしている客が大半であるため、良くなることはない。
,,▲,一般レストラン（スタッフ）,・ディナータイムの来客数が前年比80％程度であり、営業が成り立たない。
,,▲,観光型旅館（経営者）,・物価高が落ち着くか慣れるまでは、消費行動は控えめになるとみている。
,,▲,観光名所（職員）,・売上は落ち着いているが、客単価は若干伸びている。販売量は少し落ち込みがみられる。先行きが見えない経済状況のなかで、不安を感じて買い控えをする人と変わりなく買物を楽しむ人に分かれている。
,,▲,遊園地（経営者）,・物価上昇や先行きの不透明感により、景気が上向くことは期待できない。
,,▲,競艇場（職員）,・今月の売上は非常に良かったが、来月以降は少しずつ下がっていくとみている。
,,▲,その他サービス［自動車整備業］（経営者）,・米国の関税政策による先行きの不透明感もあり、買い控えの傾向は更に進むとみている。
,,▲,その他サービス［寮管理］（管理人）,・企業努力をしても消費は低迷したままで、景気はやや悪くなるとみている。
,,×,商店街（代表者）,・米国の関税政策の影響が見通せない。景気が良くなる要素も見当たらない。
,,×,スーパー（経営者）,・米国の関税政策の影響が不透明で、米の価格上昇も続いているため、家計には食費に金を掛ける余裕がない。
,,×,住関連専門店（経営者）,・受注生産をしているが、２～３か月後の受注量は多くないため、今月より悪くなる。
,,×,その他専門店［酒］（経営者）,・米の異常な高騰の影響で苦しくなりつつある。特に日本酒メーカーは採算が取れるような値上げができず、危機的な状況になっている。
,,×,その他専門店［白衣・ユニフォーム］（経営者）,・企業各社は女性用の事務服を廃止又は軽装化、男性用の制服も軽装化する傾向にあり、アパレルメーカーとの競合になる。売上の確保はますます厳しくなることが予想される。
,,×,一般レストラン（経営者）,・米国の関税政策の影響が不透明であり、政府の経済政策が明らかになるまでは、消費者の財布のひもが緩むことはない。この先も、広範にわたり物価の上昇が続くため、景気は悪くなるとみている。
,,×,都市型ホテル（スタッフ）,・７月に日本で大地震が起こるという噂がアジアで広まり、航空機の減便等も予定されていることから、インバウンドの減少が予想される。
,,×,美容室（経営者）,・いろいろな物が値上がりしており、客は美容院に掛ける金を節約している。
,,×,設計事務所（経営者）,・公共建築は、大型工事の建設費が高騰し予算を超過したため、工事の発注を延期している。発注件数が減少し、受注確保のため過剰な値下げが始まっている。穴埋めできる仕事を抱えていない企業は苦しい１年になる。
"企業
動向
関連

(東北)",,◎,建設業（従業員）,・現在交渉中の案件の契約等が複数見込まれる。
,,○,農林水産業（従業者）,・今後も米の価格は高値を維持するとみている。
,,○,金融業（広報担当）,・為替水準の動向に留意が必要だが、夏に向けてインバウンドニーズは高まることが予想される。また、賃上げにより地元消費者の購買意欲が拡大することを期待している。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・３月の値上げ前の駆け込み需要による反動がなくなる。また、値上げに対する消費マインドの冷え込みも緩やかに解消されるとみている。
,,□,農林水産業（従業者）,・天候、生育は平年並みで、販売に関しても変わらないとみている。
,,□,食料品製造業（営業担当）,・販売量の減少に歯止めがかからないことから、経営状況は厳しくなるとみている。
