,,▲,高級レストラン（スタッフ）,販売量の動き,・暑い日が続いているなか、ランチの売上が前年を下回っている。記録的な猛暑の影響による食欲不振なのか、物価高騰の影響による外食控えなのか、判断は付かないが、全体売上も前年を下回りそうなことから、景気はやや悪くなっている。先日、友人がいる高級ホテルの和食店に行き、ウナギ料理を頼んだところ、メニューの写真よりも小さなものが出てきた。友人に尋ねると、食材原価率が厳しくなっているそうで、繁盛店ならではの価格設定の難しさをうかがえた。
,,▲,スナック（経営者）,来客数の動き,・７月は参議院選挙があったことから、暇な日が多かった。
,,▲,観光型ホテル（経営者）,来客数の動き,・国内客もインバウンドも減少傾向にある。特にインバウンドは、団体客を中心に７月５日の大地震の予言による影響が大きく、回復がみられない状況にある。
,,▲,観光型ホテル（スタッフ）,来客数の動き,・インバウンドの動きが悪い。
,,▲,旅行代理店（従業員）,販売量の動き,・物価や原材料価格が高騰していることで、旅行控えの動きがみられる。また、貸切バス料金やホテルの宿泊料金が高騰していることで、旅行費用も高騰している。これらの要因が重なり、需要が低迷している。
,,▲,旅行代理店（従業員）,販売量の動き,・例年と比較して、年末年始の旅行に関する質問や問合せの件数が少なくなっている。また、契約済みの案件について、旅行代金の増額が難しい案件が増えていることもマイナスである。
,,▲,観光名所（従業員）,来客数の動き,・４月頃は、豪華クルーズ客船の寄港が相次ぎ、インバウンドの富裕層を中心ににぎわいがみられたが、７月はクルーズ船の寄港が落ち着いている。それ以外のインバウンドについては、特に団体客が来日を控えており、来たとしても少人数にとどまるなど、停滞感がみられる。
,,▲,美容室（経営者）,お客様の様子,・物価高の話をする客がとても増えている。
,,×,スーパー（店長）,お客様の様子,・毎週のように、様々な物の価格が上がっており、当店もほぼ全ての商品の価格が上がっている。価格がどんどん上がっていることで買い控えが発生しており、客の買物の仕方も変わっている。最近は気温が高いため、日中の客が減り、夕方又は夜の客が増えている。
,,×,タクシー運転手,販売量の動き,・記録的な猛暑の影響で、飲食店や商業施設などが次々と臨時休業している。住民も外出を控えているため、タクシーにとっては大きな打撃を受けている。一般的には、暑さが景気を刺激するといわれるが、度を越すとその逆となる。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（役員）,受注量や販売量の動き,・猛烈な暑さによる熱中症対策から、建設現場における作業効率の低下が否めない。その反面、好天続きの恩恵で工程は計画を上回るペースで進んでいる。全体的にみると、順調に出来高が積み上がっている。
,,○,輸送業（営業担当）,受注量や販売量の動き,・本州向けの生乳は堅調に推移している。また、紙パルプの好調も継続している。飲料容器も回復している。農作物関連は、新物受入れに向けての在庫調整輸送で大きく動いた。
,,○,輸送業（支店長）,取引先の様子,・取引先との面談で、新規案件などの話を多く聞くことができた。また、飲料などの夏物商材の荷動きも多くみられた。ただし、猛暑の影響で、今後、農作物の収穫状況が悪くなることが心配される。
,,○,広告代理店（従業員）,それ以外,・米国との関税交渉がまずまずの結果となったことはプラスである。
,,○,その他サービス業［建設機械リース］（営業担当）,受注価格や販売価格の動き,・地域などによる差異はあるものの、国内建設投資が引き続き堅調に推移している。
,,□,農林水産業（経営者）,受注量や販売量の動き,・青果物の端境期であるため、景気は変わらない。
,,□,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べると、売上は減少している。ただし、前年とそれほど変わっていないことから、景気は変わらない。
,,□,建設業（従業員）,受注量や販売量の動き,・案件はあるものの、人材不足の影響で契約できずに流れることが増えている。
,,□,通信業（営業担当）,それ以外,・販売量は微増傾向にあるものの、仕入価格の上昇が顕著なことから、３か月前と比較した景況感は横ばいである。
,,□,コピーサービス業（従業員）,取引先の様子,・物価高騰の影響で、いろいろな経費の負担が増えている。人員も減っているため、売上の増加幅が縮小している。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・建築鉄骨関連の仕事について、依然として明るい話題が少ない。また、お盆休みなどで８月の稼働日数が減ることから、ベース商材の流通状況が悪くなっている。
,,▲,食料品製造業（従業員）,受注量や販売量の動き,・売上の伸びが鈍化している。為替の影響で、インバウンドの客単価が低下していることがうかがえる。
,,▲,金属製品製造業（従業員）,受注量や販売量の動き,・４月及び５月の新築住宅着工棟数が前年の50％にとどまっている。
,,▲,金融業（従業員）,取引先の様子,・道内企業を対象とした調査で、景気が回復していると判断した企業よりも、悪化していると判断した企業の割合が多くなった。現時点で景気が回復していると判断した企業の割合は２割程度であり、景気回復の時期は2026年以降とする回答が半数を超えている。
,,▲,司法書士,受注量や販売量の動き,・例年であれば、不動産業や建築業にとって７月は、お盆休みを控えて、仕事量が多くなる時期だが、建築資材価格の高騰などにより、仕事量が例年の８割程度にとどまっている。また、新築建物については、改正省エネ法の影響で進捗に遅れが生じている。
,,▲,司法書士,受注量や販売量の動き,・司法書士業務全体としてはそれなりの取扱量があるものの、不動産取引や会社取引に基づく業務の販売量が３か月前よりも減少していることから、景気は停滞している。ただし、前年と比べるとやや良い状況にある。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,取引先の様子,・発注が滞っていることから、景気はやや悪くなっている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・７月の販売量は前年比マイナス８％となっている。３か月前の４月の販売量は前年比プラス26％だったことから、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,－,－,－
,,□,人材派遣会社（社員）,求人数の動き,・求人数は引き続き堅調に推移している。３か月前と比べると、求人数は30％増加しており、企業の採用意欲の高さがうかがえる。企業への人材の提案数も同様の増加幅で推移しているものの、内定者数は３か月前よりも減少している。企業は人材不足であっても、選考基準を下げておらず、スキルの高い人材を渇望していることがうかがえる。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・前年と比べると、求人件数がかなり減少している。特に建設業、貨物運送業の減少が目立っている。インバウンド需要が生じているといわれているものの、北海道は観光関連や小売にも勢いがない状態である。
,,□,求人情報誌製作会社（編集者）,周辺企業の様子,・長年、当地の若者ファッション文化をけん引していたファッションビルが７月末で閉店することになり、若者の流出が懸念される。消費行動の変容もあって、地域の小売環境は厳しさが続いている。
,,□,職業安定所（職員）,求人数の動き,・新規求人数は前年比で14.6％の増加と３か月ぶりに前年を上回ったものの、月間有効求人数は前年比で0.1％の減少となった。求人数の増加が継続している状況ではないことから、景気は変わっていない。
,,□,職業安定所（職員）,求人数の動き,・当地における６月の有効求人倍率は0.78倍であり、前年を0.02ポイント上回った。
,,□,職業安定所（職員）,周辺企業の様子,・企業から展望の明るい話が聞こえてこない。例えば、建設業からは、仕事があっても人手が足りず断っており、収益が上がらないといった話を聞く。運送業からは、残業規制の関係もあって仕事量をこなせないとの話を聞く。いずれも人手が不足していることが要因となっている。
,,□,職業安定所（職員）,求人数の動き,・求人の動向をみると、正社員の求人数が増加している一方で、パートの求人数が若干減少している。人手不足感の強い産業、業種はあるものの、全体的な景気は変わっていない。
,,□,学校［大学］（就職担当）,求人数の動き,・求人数は増加傾向にある。特にフルタイムの回復が目立っていることから、企業の採用意欲が高まっていることがうかがえる。地域経済が持ち直している兆しと捉えている。
,,▲,求人情報誌製作会社（編集者）,求人数の動き,・求人数は、業種を問わず横ばい又は減少傾向にある。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,コンビニ（エリア担当）,来客数の動き,・例年より気温が高いことに加え、夏祭りの効果もあり、来客数が増えている。
,,◎,観光名所（職員）,来客数の動き,・入場者数が増加している。
,,○,一般小売店［酒］（経営者）,販売量の動き,・今年のお中元は出足が良く、受注件数も多い。また、猛暑の影響で自動販売機の売上が伸びている。コロナ禍以降、減少傾向にあった地域の祭りや企業への生ビールサーバーレンタル件数も増加している。
,,○,一般小売店［医薬品］（経営者）,来客数の動き,・ここ数か月は店頭が閑散とした状態であったが、今月はしばらく見なかった客の久々の来店も多く、繁忙といえる状態が続いている。
,,○,スーパー（店長）,販売量の動き,・猛暑の影響で売上がかなり伸びている商品がある。スイカが前年比147％、アイスが同123％、飲料が同111％、麺が同118％。また、米も前年比141％とまだ伸びている状況である。気温の上昇と値上げに伴い、客単価が大きく上昇している。
,,○,スーパー（店長）,来客数の動き,・競合店対策により、来客数は前年比105％、売上は同110％と好調に推移している。来客数が増加していることから、景気は上向いている。
,,○,スーパー（店舗運営）,単価の動き,・商品の値上げによる単価上昇が継続している。また、７月に入り猛暑日が続き、来客数も増加傾向にある。
,,○,コンビニ（経営者）,来客数の動き,・週末の来客数が増加している。また、最近ではインバウンドの来客数も増加している。
,,○,コンビニ（経営者）,販売量の動き,・売上は前年比105％、粗利益高も同106％と好調である。本部施策が当たっている。
,,○,コンビニ（エリア担当）,来客数の動き,・例年よりも気温が高くなり、来客数が増加している。
,,○,コンビニ（エリア担当）,販売量の動き,・６月は来客数の増加はみられなかったものの、キャンペーンの実施により客単価が大幅にアップしている。また、晴れの日が多く気温も上がったため売上が伸びている。
,,○,衣料品専門店（店長）,来客数の動き,・暑い日が続いているが、スーツや礼服といった重衣料を購入する客がほぼ前年並みのため、来客数を何とか保っている。
,,○,家電量販店（従業員）,来客数の動き,・６月から気温の高い日が続いており、夏物商材を目当てに来店する客が増えている。気温の高い日が続くことで冷蔵庫の故障が増え、冷蔵庫の買換え需要も増えている。ただし、工事を伴うエアコン等は１日で取付けできる台数や件数が限られており、需要増加により工事枠がひっ迫しているため、売上は伸ばしにくい。
,,○,乗用車販売店（従業員）,販売量の動き,・先を見据えている客が増えており、販売台数が伸びている。
,,○,乗用車販売店（従業員）,販売量の動き,・新車、中古車共に販売台数の伸びが例年より良くなっている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・連日の猛暑日で燃費が悪化しているため、燃料油の販売量が増加している。
,,○,都市型ホテル（支配人）,来客数の動き,・イベントやレジャーで訪れる客の先行予約が好調である。
,,○,旅行代理店（従業員）,販売量の動き,・当社契約宿泊施設の先行販売額は、３か月前と比較して５％ほどアップしている。
,,○,旅行代理店（従業員）,お客様の様子,・海外旅行の相談をする客が増えている。国内でも沖縄や大阪・関西万博といった比較的高額な申込みをする客が多くなっている。
,,○,テーマパーク（職員）,来客数の動き,・来客数は、３か月前は目標値の約93.7％だったが、今月は同約102.3％と上昇している。
,,○,観光名所（職員）,単価の動き,・来客数は水害の影響があった前年ではなく前々年の数字と比較しても増加している。内容も、団体の予約よりも振り客が増えており、客単価も大きく伸びていることから、景気は良くなっている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・不安材料だった日米の関税交渉に一定の方向性が出たことで、先の見通しが立つ状況になっている。
,,○,設計事務所（経営者）,お客様の様子,・複数の企業から継続的に業務の問合せがあることから、建物を建設する意欲はあるとみられる。しかし、物価上昇に伴い建設費用の高騰も続いていることから、意欲と現実にギャップがみられる。
,,○,その他住宅［住宅展示場運営会社］（従業員）,販売量の動き,・来場者数は減少しているが、成約件数は増加傾向にある。
,,□,商店街（代表者）,販売量の動き,・イベント等でにぎわいを見せたが、物価高の影響を受け商店街の売上は横ばいが続いている。
,,□,商店街（代表者）,販売量の動き,・価格が高値安定になっている。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・３か月前と変わらない。業種的に暑い方が売上は良くなるが、来客数は前年比92.4％と少し落ち込んでいる。
,,□,一般小売店［寝具］（経営者）,販売量の動き,・夏物商材がほとんど動かない。
,,□,一般小売店［茶］（経営者）,お客様の様子,・物価上昇などの影響が大きく出ている。周りからも、政治的に何とかしてもらわなければ我々の生活は良くならないという声を聞く。
,,□,百貨店（経営者）,販売量の動き,・物価の上昇により消費意欲が減退しているため、価格訴求となった夏のセールは、期待したものの大きな動きはなかった。また、猛暑でシニア層の来店が減少し、販売量に響いている。
,,□,百貨店（催事担当）,来客数の動き,・新規客は増加しているものの、物価高騰や高温の影響で既存客は減少している。
,,□,百貨店（従業員）,単価の動き,・物価高により、客が購買を必要最低限に抑える傾向が続いている。また、全体的に低単価商材への需要が高まっている。
,,□,スーパー（経営者）,単価の動き,・７月は厳しい暑さが続いたが、懸念した来客数の減少はない。価格転嫁が少し進み、１品単価の前年比が前月より上昇しており、売上も伸びた。しかし、買上点数の伸び率が鈍化傾向にある。余計な買物はしない消費者の低価格志向が続いている。
,,□,スーパー（店長）,単価の動き,・前年比では１品単価に伸びがみられない。
,,□,スーパー（企画担当）,販売量の動き,・商品単価の高騰により、買上点数が前年よりも減少している。特に生鮮食品で顕著である。買いやすい単価にするなど販売の工夫をしているが、全体の売上に影響が出ている。
,,□,スーパー（商品担当）,販売量の動き,・販売点数は厳しい状況が続いているが、客単価は前年を上回っており、結果的に売上も前年を上回る状況を維持している。
,,□,スーパー（業務担当）,単価の動き,・必要な商品のみを購入する傾向が続いており、買上金額が伸び悩んでいる。客は各商品の単価の上昇をかなり意識している。
,,□,コンビニ（経営者）,来客数の動き,・景気はそれほど変わらないが、今月は天候が良いことと、値上げした商品があるため、売上は少し上がっている。
,,□,コンビニ（経営者）,来客数の動き,・来客数、販売量は微増である。来客数の増加は同一顧客の複数回来店によるもので、気温上昇の影響による変化はみられない。
,,□,コンビニ（経営者）,来客数の動き,・人の動きは良くなっているが、来客数は増えていない。
,,□,コンビニ（店長）,販売量の動き,・客が必要最低限しか購入しない傾向が続いている。
,,□,コンビニ（店長）,お客様の様子,・売上は前年とほぼ変わらず、来客数は１日20人くらい下回っているものの、客単価で稼いでおり、収支は同程度である。物価高騰からくる節約志向により客足が鈍っている。
,,□,衣料品専門店（経営者）,お客様の様子,・猛暑で建設業や警備会社、工事関連の企業から空調服の受注があり、売上が増加している。
,,□,衣料品専門店（経営者）,単価の動き,・セール期間に入っても低単価商品の購買が中心である。
,,□,衣料品専門店（店長）,お客様の様子,・値頃な商品への反応は良いが、高単価商品の需要が減少しており、プラスマイナスゼロの状況が続いている。
,,□,衣料品専門店（店長）,単価の動き,・７月上旬は猛暑とセールが重なって、夏物スラックス、半袖ビジネスシャツが動いたが、いずれも単品購入が多く、客単価が伸び悩んでいる。
,,□,衣料品専門店（総務担当）,来客数の動き,・売上は前年比95％の見込みである。アウトドア用品の売上が見込める月だが、猛暑の影響で来客数、売上が伸び悩んでいる。
,,□,家電量販店（従業員）,単価の動き,・暑さのためエアコンや夏物家電は好調だが、単価が下がっている。パソコンはＯＳのサポート終了もあり好調である。しかし、全体的にみると伸び悩んでいる。
,,□,乗用車販売店（従業員）,販売量の動き,・新規でオーダーできる車種が少なく、新車の受注が増えていない。
,,□,乗用車販売店（従業員）,販売量の動き,・来客数は整備等を含めそれなりにある。新車受注は車種が限られているため苦戦している。中古車受注は需要はあるものの、在庫不足により苦戦している。
,,□,乗用車販売店（店長）,販売量の動き,・生産制限及び受注停止中の車種も多く、積極的な受注活動ができていない。
,,□,住関連専門店（経営者）,販売量の動き,・受注生産をしているが、販売量に変化はない。
,,□,住関連専門店（インテリアコーディネーター）,お客様の様子,・マンションも戸建て住宅も購入するのに精一杯で、家具やインテリアの購入はちゅうちょする人が多い。使えるものは使い、新しい家具は購入しない傾向がみられる。
,,□,その他小売［ショッピングセンター］（統括）,来客数の動き,・レジ通過客数は前年比103.4％となっている。ファッション業種では夏物の本格稼働に伴いＴシャツや薄手のブラウス、ワンピースなどの季節商材が活発化している。今年は夏の長期化を見据え、速乾などの機能性を意識した商品の需要が増加している。飲食、食物販は全国学会の市内開催などが売上及び来客数の下支えにつながっている。
,,□,一般レストラン（経営者）,来客数の動き,・今月は第２週までは余り良くなかったものの、それ以降は予約が増え忙しくなっている。
,,□,観光型ホテル（スタッフ）,それ以外,・会社の業績は上向きだが、待遇は以前と変わらない。
,,□,観光型ホテル（スタッフ）,来客数の動き,・来客数に大きな変動はないが、客単価が下がっている。
,,□,都市型ホテル（スタッフ）,販売量の動き,・大地震が起こるという噂の影響で団体客が減少している。航空会社によっては国際便を運休にしたところもあり、厳しい状況である。
,,□,旅行代理店（従業員）,販売量の動き,・夏の個人旅行の需要が伸びていない。
,,□,旅行代理店（従業員）,販売量の動き,・販売額、販売量共に伸びがない。
,,□,タクシー運転手,来客数の動き,・梅雨入り後もほとんど雨が降らず、猛暑が続いているため、通院や買物などに加え、夏祭りやコンサートなどイベントでの利用者が多くなっている。
,,□,通信会社（経営者）,お客様の様子,・猛暑が続いており、日中、夜間を問わずテレビを視聴している人が増えている。放送サービスの新規加入者数に大幅な伸びはないが、解約者数は大きく減っている。インターネットサービスも新規加入者数は増えていないが、解約者がほとんどいないため純増となっている。
,,□,通信会社（営業担当）,お客様の様子,・顧客の設備投資意欲に変化がみられない。
,,□,通信会社（営業担当）,お客様の様子,・現状を維持しているものの、景気浮揚への期待感は見いだせない状況である。
,,□,通信会社（営業担当）,お客様の様子,・客の来店動機や要望に変化がない。
,,□,遊園地（経営者）,来客数の動き,・物価上昇に加え、猛暑日の記録が更新されるなど例年にない暑さが続いているため、外出を控える傾向がみられる。
,,□,競艇場（職員）,単価の動き,・来客数に変化はないが、大口客の減少により客単価が落ちている。
,,□,美容室（経営者）,単価の動き,・客単価が前年とほぼ変わらない状況が数か月続いている。
,,□,美容室（経営者）,来客数の動き,・暑い日が続いており、客の様子から外出するだけで大変そうである。
,,□,住宅販売会社（経営者）,お客様の様子,・新築戸建て注文住宅の受注は少ない。若年層の顧客は安価な建売住宅やメンテナンスが不要な庭なし戸建て住宅を選んでいる。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は、気温の上昇に伴いエアコンの販売状況が改善している。コンロ、給湯器の販売台数も増加している。リフォームは、猛暑の影響で屋外の塗装工事が大きく減少している。屋内の簡易な修繕やハウスクリーニングは増加している。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・あらゆる商品が値上がりしているにもかかわらず、客単価も来客数も前年比95％という悪い状態が続いている。
,,▲,一般小売店［書籍］（営業担当）,販売量の動き,・地元ゆかりの作家が業界の大きな賞を受けたことによる波及効果が一段落している。
,,▲,百貨店（企画担当）,来客数の動き,・来客数は微減だが、買上客数が大きく減少している。特にこの時期の最大商戦であるお中元が大幅なマイナスとなっている。
,,▲,スーパー（店長）,販売量の動き,・物価高が続き、食品で節約志向が高まっているため、買上点数が減少している。お中元も例年の動きが見られない。
,,▲,衣料品専門店（経営者）,来客数の動き,・暑い日が続いているため来客数が少ない。また、夏物が終盤になり、期待が秋物に移っている客もいる。
,,▲,乗用車販売店（従業員）,販売量の動き,・繁忙期のメーカーの生産台数は安定していたが、現在は主要車種の納期が３か月以上掛かり、売上につながらない状況にある。
,,▲,その他専門店［酒］（経営者）,販売量の動き,・全体的に商品の動きが鈍化している。値上げ基調も要因であり、消費者の財布のひもは更に固くなっている。
,,▲,その他専門店［靴］（経営者）,販売量の動き,・15日までは夏物商材が順調に売れていたが、後半は猛暑の影響で外出を控えているのか、選挙の影響か、来客数が大きく減少し、売上も落ちている。
,,▲,一般レストラン（スタッフ）,来客数の動き,・３か月前は前年比約95％だった来客数が同90～92％に落ちている。
,,▲,観光型旅館（経営者）,来客数の動き,・前年と比べても、来客数は日による変動が大きくなっている。
,,▲,通信会社（営業担当）,それ以外,・物価は上がり続けているが所得は増えない。
,,▲,観光名所（職員）,お客様の様子,・帰り際の土産品の購入やドリンクオーダーなど追加購入が減っている。最低限の観光で満足して帰る印象を受ける。
,,▲,その他サービス［寮管理］（管理人）,お客様の様子,・物価高、人手不足、人件費増加などによる企業の倒産が増加している。地方経済は低迷しており、やや悪くなっている。
,,×,スーパー（経営者）,お客様の様子,・客は土用の丑の日におけるウナギの購入を国産から中国産に切り替えている。客はシビアに節約をしている。
,,×,コンビニ（経営者）,それ以外,・物価の上昇や経費の増加が経営を圧迫している。また、本部の施策による発注量強化の負担が非常に重い。
