,,□,商店街（代表者）,・２～３か月後は秋物商材の立ち上げ時期となる。天候次第ではあるが、単品買いやバーゲン待ちの客が多いことから、シーズンオンに入ってすぐに秋物商材を買うわけではなく、バーゲンなどを待つ状況が続く。
,,□,商店街（代表者）,・世の中全体に変化がみられないため、今後も変わらないまま推移する。
,,□,商店街（代表者）,・観光産業の状況は深刻であり、６月は来客数や販売量を前年比で25％以上落としている観光施設も多くみられた。外国人観光客の立ち寄り先が比較的好調であるのに対して、それ以外の観光施設では落ち込みが目立っていることから、日本人観光客が急減していることがうかがえる。修学旅行生も激減している。
,,□,百貨店（販売促進担当）,・消費税増税前の駆け込み需要の反動減から徐々に持ち直してきてはいるものの、大きく回復する力強さまでは感じられない。夏への季節変わりとセールによる回復も期待していたほどではないため、今後についても変わらない。
,,□,百貨店（役員）,・好材料が見当たらない。
,,□,スーパー（企画担当）,・当初、予想されていたような冷夏予想が遠のいていることから、消費へのマイナス材料は若干弱くなった感があるが、一方で、消費者の慎重な購買動向が徐々にみられるようになっていることから、先行きの消費について予断を許さない状況にある。
,,□,スーパー（役員）,・当初、６月には来客数や１人当たりの平均買上点数などが回復するとみていたが、回復が遅れている。今後の原料価格やエネルギーコストの値上げ予測などから、多くの商品で値上げが実施されていることが消費者の購買意欲を下げている。この状況は、客の実質所得が上がるまでしばらく続く。
,,□,コンビニ（エリア担当）,・現状は天候要因による減少が大きいが、６月後半の気温上昇の際の回復具合から、今後、売上が増加する部門は限られる可能性が高い。消費税増税以降、一般消費者の低価格指向は強まっている。
,,□,衣料品専門店（経営者）,・夏場の衣料品の客単価が下がっている。秋物商材への切替を早めて、高額商品の展開を図るように、販売戦略を見直すことが求められている。
,,□,衣料品専門店（店長）,・電気料金の値上げやガソリン価格の高騰が影響してくる。
,,□,家電量販店（店員）,・長期予報のとおりの冷夏になれば、７～８月の売上が期待できない。
,,□,乗用車販売店（経営者）,・新車市場は回復基調とみられているが、足元の受注状況としては、依然として消費税増税前の駆け込み需要の反動減に直面しており、本格的な回復が見通せない状況が続いている。
,,□,乗用車販売店（従業員）,・景気が上向くような要因が見当たらず、秋の農作物の豊作に期待している。
,,□,乗用車販売店（役員）,・業種、地域によって差が出てきている。メーカーも当初計画と比べて、回復が遅れてきていることを認めており、景気が上向きに転じるにはもう少し時間がかかる。
,,□,自動車備品販売店（店長）,・前年の水準までは回復するとみているが、景気が良くなっているとは感じられない。
,,□,高級レストラン（経営者）,・景気が良くなるような兆しは見当たらない。景気が良くなるのは、公共事業などにかかわる一部の業種とみている。
,,□,高級レストラン（スタッフ）,・食材の原価高が響いているため、経営状況は良くないが、ランチだけでも集客が良くなれば気持ちが上向く。好調な建設業界が高級店も利用してくれることを期待している。
,,□,観光型ホテル（役員）,・外国人の先行予約状況は良いものの、国内ツアー客が大きく伸びる要素はない。貸切バスが不足しているなか、貸切バスの安全性向上を目的とした新料金体系が導入されることで料金が高くなり、利用敬遠につながることが懸念される。
,,□,タクシー運転手,・観光客が増加しているが、タクシー利用は増えていない。タクシーの利用は天候に左右されるため、７～８月も前年並み程度で推移する。
,,□,タクシー運転手,・現状からは、今後についても厳しい面がある。まずは人材の確保が鍵になってくる。その上で、今後、消費拡大に進む傾向が表れることになれば、先行きに明るい兆しがみえてくる。
,,□,通信会社（社員）,・景気が良くなるきっかけが見当たらない。今後に期待させるような経済動向がいまだみえないため、消費者も節約重視の姿勢を崩さない。
,,□,観光名所（職員）,・消費税増税や電気料金の値上げなど、消費者心理を圧迫するような懸念材料があるため、今後も変わらない。
,,□,美容室（経営者）,・５～６月と連続で安定した売上が続いており、今後も同じように推移する雰囲気がある。そのため、しばらくは大きく売上が変動するような状況とはならない。
,,□,その他サービスの動向を把握できる者［フェリー］（従業員）,・例年どおり、今後、夏に向けて観光客がピークを迎えることになる。
,,□,住宅販売会社（経営者）,・株価が踊り場を迎えており、消費税増税の影響が今後もまだ続く。
,,▲,スーパー（店長）,・そろそろ消費税増税前の水準まで売上が回復することを期待したいところだが、ケース買いやまとめ買いなどが少なくなっており、来年に予定されているさらなる消費税増税まで現在の傾向が続く。
,,▲,スーパー（役員）,・従業員を募集しても集まりにくくなってきていることから、人が都市部に流れているようであり、地方都市の景気はマイナス方向に向かっている。
,,▲,コンビニ（エリア担当）,・夏場に売れる飲料水やビールの販売量の減少が続いていることから、今後の売上は厳しくなる。
,,▲,コンビニ（エリア担当）,・エルニーニョ現象の影響で冷夏が予想されているため、夏型商材である飲料水、アイス、ビールなどの売上が減少することが懸念される。当地の主要産業である水産業については、さけ、ますが良好で、昆布が悪く、地域によってばらつきが生じており、夏に向けてあまり良い話が聞こえてこない。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・石油製品価格が下がるような要因が見当たらないため、今後についてはやや悪くなる。
,,▲,通信会社（企画担当）,・当社、競合他社ともに、夏に提供するサービス、商材が出そろい、店舗間の競争が激しくなってきている。
,,▲,パチンコ店（役員）,・良くなる要因が見当たらない。
,,▲,住宅販売会社（役員）,・客の分譲マンションに対する反応は二極化してきている。前年度までであれば、立地条件の悪い物件であってもある程度売れていたが、今年度に入ってからは、立地条件の良い物件の売行きは良いが、そうでない物件の動きが悪くなってきている。このため、分譲マンション市場全体としては、市況が悪化することになる。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,その他サービス業［建設機械レンタル］（総務担当）,・更に受注量が増加する気配がある。
,,○,食料品製造業（従業員）,・高付加価値商品の引き合いがやや増えてきている。
,,○,家具製造業（経営者）,・消費税増税前の駆け込み需要の反動による受注減もあと数か月で収まることになる。
,,○,建設業（経営者）,・土木建築、官民ともに発注が進み、工事の最盛期を迎えることになり、人、物、金の稼働が活発になる。一方で、人手や機材の不足による工程遅れ、資機材価格の高騰による原価上昇など、懸念材料も多い。
,,○,その他サービス業［ソフトウェア開発］（経営者）,・未確定案件がそろそろ確定しそうであるため、今後、案件が実際に動き出すことが見込める。
,,○,その他サービス業［建設機械リース］（支店長）,・２～３か月先の商談、引き合いが生じているため、今後についてはやや良くなる。
,,○,その他非製造業［鋼材卸売］（役員）,・繁忙期を迎えて、客先も仕事量を多く抱えている。一部商品の欠品がみられるものの、今後の販売量は確実に増えることになる。
,,□,建設業（従業員）,・公共工事、民間建築工事とも、受注は堅調であり、配置人員も空きのない状況が続く。
,,□,輸送業（営業担当）,・６月前半まで気温が高かったことから、農作業が順調に進んでいる。６月初めまでは水不足の地域もあったが、その後、北海道全域に降雨があったことで解消している。６月15日現在の農作物の生育状況をみると、秋まき小麦は北海道平均で例年よりも５日早く、ばれいしょはやや早く、てん菜は３日早くなっており、今後も好天が続くことになれば、農作物の順調な輸送が期待できる。
,,□,輸送業（支店長）,・取引先の状況をみると、受注量を優先するような傾向はみられず、収支改善に向けてある程度の選定を行っているところが多くなっている。ただし、物流事業者としては、安定数量の確保と車両不足にともなう運賃改定が必要となっている。
,,□,通信業（営業担当）,・案件数から考えて、今後も現状のやや良い景況感が継続する。
,,□,金融業（企画担当）,・観光は外国人観光客の増加により堅調に推移する。個人消費は消費税増税の影響が薄れることや雇用環境の改善が続くことなどから持ち直す。建設関連は工事量が十分にあるが、人手不足が深刻化する。
,,□,司法書士,・消費税増税の影響が続いているため、住宅建築の受注や不動産売買の取引が低調に推移している。建築については建築資材価格の高騰なども影響している。これらのことから、今後の景気が大きく変わることはない。
,,□,コピーサービス業（従業員）,・客の動向や受注内容をみても、急激に景気が変動するような様子は感じられない。
,,▲,食料品製造業（経営者）,・天候が不順で冷夏が予想されているため、夏物需要が盛り上がらないとみられる。
,,▲,金属製品製造業（従業員）,・４月の建築確認申請及び住宅着工の件数が減ったため、今後についてはやや悪くなる。
,,▲,建設業（従業員）,・建築工事費の高騰により、入札の不調や計画案件の中止、中断が続いており、稼動する仕事量が不足する恐れがある。
,,▲,司法書士,・地方への経済対策がないに等しいため、今後、不動産を購入するような余裕が客先に感じられない。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,人材派遣会社（社員）,・求人数、求職者数の増加により、採用数も増えることが見込まれる。また、企業は増員により、営業活動を更に強化することになり、業績が上向くことで、景気にプラスの影響を与えることになる。
,,○,求人情報誌製作会社（編集者）,・４～５月に前年、前々年の求人数を下回る業種が増えたが、６月に入り減少傾向にブレーキがかかり、一部では再度求人数が増加した業種もみられたことから、今後についてはやや良くなる。
,,○,職業安定所（職員）,・労働力不足の影響が各業種とも大きくなると見込まれる。このことが賃金上昇などにつながり、さらに景気を底上げしていくことを期待している。
,,○,学校［大学］（就職担当）,・どの企業も当初の新卒採用予定人数を変更し、増やしていることから、今後についてはやや良くなる。
,,□,人材派遣会社（社員）,・良くなる要因も悪くなる要因も見当たらない。
,,□,求人情報誌製作会社（編集者）,・今年３月をピークに求人数は微減で横ばい傾向となっている。求人が繰り返されることが多く、特に土木建設関連の若年労働者、コンビニや飲食などのサービス業の人材が不足気味である。
,,□,求人情報誌製作会社（編集者）,・大きく景気が悪くなるような要素はあまりないが､地方都市においては、現政権の経済対策効果は目立って感じられず、給与所得が改善するような動きもみられないため､現状のままで推移する。
,,□,新聞社［求人広告］（担当者）,・例年と同様だが、農産物の収穫作業のピークを迎えて、農業関連による雇用が期待できる。
,,▲,求人情報誌製作会社（編集者）,・消費税増税により、現政権の経済対策の景気効果が一旦落ち着き始めているため、この先は横ばいかやや下向きで推移する。
,,▲,職業安定所（職員）,・円安による燃料価格の高騰が続いていることや、消費税増税後の増税分を価格に転嫁できないことで、徐々に体力を消耗している企業があり、それらが倒産予備軍となっているため、今後についてはやや悪くなる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,コンビニ（店長）,・全店舗ともに外部環境や競合店の影響もなく順調に推移している。夏も平年並みの気温との予測なので最盛期への期待が高まる。豪雪地で冬場が厳しいので少しでも貯蓄したい。最近、数年前に比べ若年層の来店数と購入率が増えている。
,,◎,高級レストラン（支配人）,・売上、来客数共に増加の傾向にある。
,,◎,タクシー運転手,・駅まで客を乗せることが多いが、駅近くの駐車場にいる観光バスはいつも満員となっている。また、近くの野球場もとにかく人で溢れている。このような状況なのは余裕があるからで、これからもどんどん良くなっていく。
,,○,商店街（代表者）,・消費税増税の問題もそろそろ落ち着いてきている。このまま天候に恵まれれば人出も期待でき、お中元商戦にも明るさが感じられると期待している。
,,○,商店街（代表者）,・これから夏に向けて夏物の需要が高まり、来客数の増加、人出の増加が見込まれている。さらに、最近の傾向として客単価が少し上昇してきているので、今後、景気は少し上向きになるものとみている。
,,○,一般小売店［書籍］（経営者）,・前回の消費税増税時に比べて、今回の消費税増税の影響からの回復は多少早くなり、２～３か月後には上昇気流に昇っていくとみている。
,,○,一般小売店［酒］（経営者）,・祭りやお盆があるので需要が増える。
,,○,百貨店（総務担当）,・前期決算が好調に終わった企業が多く、夏のボーナス、株主配当などが上向いているなかで、徐々に消費に回って景気が良くなると期待している。
,,○,百貨店（営業担当）,・消費税増税前の駆け込み需要の反動減が和らぐことが予想され景気は回復していくとみている。ただし、現状で苦戦している宝飾品、ブランド品などの高額商材がどこまで回復するかで業績が左右される可能性はある。
,,○,百貨店（経営者）,・企業業績向上によるボーナスや株式配当の増額など、徐々にではあるが消費の喚起にはプラスに働いていくとみており、現在低調の高額商材の動向がポイントとなる。また、各メーカーの新製品の発売なども刺激となる。
,,○,スーパー（経営者）,・夏のボーナスが出て天候が暑くなれば、前年よりも良くなる。
,,○,スーパー（店長）,・値頃であれば高単価なものも動きが良く、冷夏で水を差されなければこの状態はしばらく続く。
,,○,コンビニ（経営者）,・前月に比べ客単価、買上点数共に増加しており、消費税増税は織り込み済みの感となっている。また、冷夏予想に微妙な変化が出てきており、気温が高くなり売上が好調になることを期待している。
,,○,コンビニ（エリア担当）,・冷夏予報が一転したため、飲料、アイスなどの販売量増加が見込まれる。
,,○,コンビニ（店長）,・天候次第ではあるが、農繁期に差し掛かっており来客数増加が見込まれる。競合店の出店がない限り例年どおりの推移である。
,,○,家電量販店（店長）,・この春からの給与の底上げなど、客からも少しずつ景気が良くなっているという話がある。全体的に消費税増税前の駆け込み需要の反動減は一服しており、夏のボーナス商戦に関しても売上は戻りつつある。落ち込みの底はもう脱しており、７～８月からは前年並みに戻るとみている。
,,○,家電量販店（従業員）,・高額でも価値ある商品、より良い商品を求める流れは続いているので、来客数が回復すれば売上も良くなる。
,,○,乗用車販売店（経営者）,・消費税増税後の買い控えは薄れつつある。また、商戦も夏季ボーナスの増額によるボーナス商戦を契機に弾みがつき、秋口あたりから普通の状態になるのではないかと期待している。
,,○,乗用車販売店（従業員）,・消費税増税前の駆け込み需要で早期購入した客が一段落してくる。
,,○,乗用車販売店（店長）,・新規客の来客数の改善だけではなく既存客の入庫台数も前年超えが確実になってきており、半期決算に向けての好材料となっている。
,,○,住関連専門店（経営者）,・消費税増税後３か月でおおよその消費者は消費税増税を受け入れている。住宅もある程度建っているので、それに入れる耐久消費財や家具も販売量が少しずつ戻るので若干は良くなるとみている。
,,○,その他小売［ショッピングセンター］（統括）,・消費税増税以来、雑貨、ホビーといった趣味や非日常的な業種の売上の減少が続いているが、全ての業種が減少傾向を継続しているとは言い切れない。
,,○,一般レストラン（経営者）,・梅雨が明けて暑くなれば客は出てくることが多くなるので、今後は消費と動向も良くなっていくとみている。
,,○,観光型旅館（経営者）,・８月の予約が今までよりやや先行して入ってきている。
,,○,都市型ホテル（スタッフ）,・活性化のための投資や営業形態の変更、及び新規雇用による人員の新体制も整い、この先の期待が持てる。
,,○,テーマパーク（職員）,・７～８月に掛けて観光業の需要が増える。
,,○,その他サービス［自動車整備業］（経営者）,・秋から冬の先行案件の引き合いも好調であり、このまま推移するとみている。
,,○,住宅販売会社（経営者）,・開発した宅地に徐々に客が付き、建築予定が出てきている。
,,□,商店街（代表者）,・物価の値上がりが少しずつ影響しているようにみえる。商品に８％以上の値上がり感が出たら低価格販売商店にとってはつらいところである。
,,□,商店街（代表者）,・来街者の日常の消費行動はほぼ元に戻っているが、景気が上向くにはまだまだ時間がかかる。
,,□,一般小売店［医薬品］（経営者）,・客との会話や、他店、支店の様子などをみればこのままの状態が続いていく印象を受けている。消費税に関しては、客との会話のなかでも「高くなった」という話は無かったので、このまま必要なものは購入していくとみている。
,,□,一般小売店［寝具］（経営者）,・販売量の落ち込みは今後も続く。
,,□,百貨店（売場担当）,"・消費税増税後は自分に掛ける金額が決まっており、イベントやオケージョン以外で高い金額を出して買う客は少なくなっている。また、フリー客の減少も目に見えるほどに進んでいる。顧客だけでは売上を確保出来ず、フリー客を増やす事はかなり難しいがここが緊急課題である。
"
,,□,百貨店（経営者）,・大都市圏ではインバウンド効果や大手企業の業績向上による消費の拡大など、景気の上向き要因がみえるようだが、地方に関してはまだまだその効果がみえる段階にはない。
,,□,百貨店（経営者）,・消費者の慎重な買い方は続いており、当面は現状のまま推移する。
,,□,スーパー（経営者）,・雇用環境が改善し採用が厳しくなってきた反面、非正規社員の採用時給も急上昇している。一部食料品などの値上げもあるが、ボーナスも前年以上に支給されているようであり消費回復を期待している。エルニーニョ現象の影響で心配されていた冷夏も例年どおりの暑い夏になるようである。ただし、消費回復までにはもう一歩であるとみている。
,,□,スーパー（店長）,・相次ぐ競合店のオープンで価格競争が激しさを増しているなか、ガソリンを含む各種原料の原価高による値上げも続いている。客の節約傾向も続いており今後もこのような状態は変わらない。
,,□,スーパー（店長）,・消費税増税後に客の購買意欲が下がっており、今後も変わらない。
,,□,スーパー（総務担当）,・来客数は落ち込んでいるものの客単価は若干上昇している。売上はほぼ前年比100％で推移しており当面この傾向が続く。
,,□,スーパー（営業担当）,・競合店、自社共に消費税増税後の消費を拡大するために、企業努力で価格の打ち出しをおこなっている。今後懸念される重油価格高騰などで、製品原価の引上げによる商品の値上がりは景気の上向きを足踏みさせる恐れがある。
,,□,スーパー（営業担当）,・消費税増税後の消費者は、ますます価格に敏感になってきている。食品が中心のスーパーマーケットでは競合店間でチラシ投入回数の増加やチラシ価格の強化、またポイント付加などの販促策が一段と強化されており、各社とも来客数確保に必死な状況になってきている。
,,□,コンビニ（経営者）,・周辺の競合店も苦戦しており、もうしばらくこの傾向は続く。
,,□,コンビニ（エリア担当）,・競争店の出店が今後も続く。
,,□,コンビニ（エリア担当）,・エルニーニョで気温が上がらないと予測されており、購買意欲の向上には至らず、現状と同様に前年比を維持するにとどまるとみている。
,,□,コンビニ（エリア担当）,・消費税増税から既に３か月が経過しているが、今頃になって８％の重みを感じている人たちが多くまだまだ改善には遠い。
,,□,コンビニ（店長）,・市内の店舗の出店状況が落ち着いており、それほど変動がない状況が続いている。
,,□,衣料品専門店（経営者）,・衣料品に関しては、消費税増税の影響による落ち込みからの回復は遅くなるとみている。
,,□,衣料品専門店（経営者）,・お中元商戦で客を取り込むために、得意先訪問、ダイレクトメールなどを実行しているが、あまり反応が良くない。
,,□,衣料品専門店（経営者）,・消費税増税前の駆け込み需要の影響か、衣食住のうち食、住が優先で衣まで回らないようである。
,,□,衣料品専門店（経営者）,・夏のセールが最終になり秋物の立ち上がりの時期であるが、まだまだ暑さが残るなかであり、売上にはつながらないとみている。
,,□,衣料品専門店（店長）,・ある程度の金額が支払われる業種であるので、ボーナスの支給状況や秋口の天候からの予測にもよるが、スーツ、フォーマルなどに関してはしばらく様子見の厳しい状況が続くとみており楽観視はできない。
,,□,衣料品専門店（店長）,・予報どおりエルニーニョの影響で東日本が冷夏となった場合、好調に推移しているカジュアル衣料でも夏物商材の動きが鈍くなる。
,,□,衣料品専門店（店長）,・クールビズの浸透により半袖シャツ、スラックスが非常に伸び悩んでおり、今後は天候による影響が多いと懸念している。
,,□,衣料品専門店（総務担当）,・消費税増税後で購買意欲もまだまだ鈍い状況であり、景気の改善を実感できない。
,,□,家電量販店（店長）,・消費税増税後の来客数が改善されていない。
,,□,家電量販店（店長）,・ボーナス商戦に期待したいが、季節商材の売上増加が見込めない。
,,□,乗用車販売店（経営者）,・新型イベントに乏しく、消費税増税前の駆け込み需要の反動減からの回復はあまり期待できない。
,,□,乗用車販売店（従業員）,・消費税増税も大分浸透してきており、客も少し忘れかけてきているようだが、それにはまだ数か月かかるとみている。
,,□,住関連専門店（経営者）,・非常にゆっくりとではあるが戻ってくるとみている。広告費の追加など具体的な対策を実行していきたい。
,,□,住関連専門店（経営者）,・現在の社会的な流れでの好景気というものに我々はあまり関係が無い。現在のままで推移していくとみている。
,,□,その他専門店［酒］（経営者）,・地元だけで商売が出来る状態ではない。他の都市部に活路を見いださなくてはならないが、その結果が何とか出れば現状維持ができるという状態になる。
,,□,その他専門店［パソコン］（経営者）,・客との価格のズレが大きく見積金額の調整が難しくなっている。材料費の高騰や納期の遅れなどで微妙に諸経費のかかる事が多くなり、今後も利益的には厳しい。
,,□,その他専門店［酒］（経営者）,・良くなる要素が見当たらない。悪くはないが良くもないという状態が続く。
,,□,その他専門店［靴］（従業員）,・冷夏予報が出ており、夏物商戦に影響があるとみている。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・このところ９月一杯まで相当な暑さになるので衣替えの概念が無くなりつつある。また、各メーカーが秋から値上げをする予定であり、その影響により購買意欲が損なわれることを懸念している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・基本的な原油価格の不安定な状況は当面続きそうであり、末端価格への転嫁が進むかどうか先の見通しが不透明である。冬の需要期にならないと価格修正がうまくいかない可能性が強く、現状の低収益は当面続きそうである。
,,□,高級レストラン（経営者）,・国の経済は大企業を中心として随分良くなってきているが、我々のところにまで波及してくるのは今年の秋以降であるとみている。
,,□,高級レストラン（支配人）,・様々な値上げが次々に押し寄せており、ごく一般的な家庭は外食を抑えている。影響がないのは高額所得者のみである。
,,□,一般レストラン（経営者）,・株も安定しており、特段に良くも悪くもならない。
,,□,一般レストラン（経営者）,・一昨年のような閉塞感のある状況からは脱したが、レストランというジャンルにおいて、高いお金を払って食事をしようというところまでには達していない。一部の客の来客数は増えているものの、逆に一般の方達はまだまだ厳しい状態にある。
,,□,一般レストラン（経営者）,・これから夏になり人が出るとみているが、目立った大きな行事も無くこの景気のままいけばあまり良くはならない。
,,□,スナック（経営者）,・これからボーナス時期であり多少の人の流れが出てくる。会社の納涼会などもあるが、例年をみるとあまり劇的に売上が伸びるケースは無くそれほど変わらない。
,,□,観光型ホテル（経営者）,・日帰りの団体客が目立っている。また、震災前には届かないが一度離れた客が戻りつつある。
,,□,観光型ホテル（スタッフ）,・他社との価格競争などが続いており団体客が減少している。来客数、単価共に前年度に届くかどうかという状況が今後も続くとみている。
,,□,観光型旅館（スタッフ）,・高額商材が売れ始め、全体のなかでの構成が上がれば本格的に良くなるとみている。
,,□,都市型ホテル（スタッフ）,・全体的には一般宴会が若干上向きな傾向にある。ブライダルの件数自体は９月からやや持ち直しているが、その先の入込の元となる婚礼の来館率が若干低下している。
,,□,都市型ホテル（スタッフ）,・これからの３か月は特に法人需要が落ち込む時期となり、前年と比較しても進捗が遅れているため懸念している。個人需要についてもボーナス支給後の動きに注目している。ホテル業は思った以上に景気回復に時間がかかるようである。
,,□,都市型ホテル（スタッフ）,・宿泊は変わらず高稼働をキープするが、予算未達の宴会部門、レストラン部門は変わらないとみている。
,,□,旅行代理店（経営者）,・これから夏休みの一番の商繁期を迎えるが、予約が前年を超えていても出発日が近づくと落ち着いてくるので、結果としてあまり大きくは変わらない。
,,□,旅行代理店（従業員）,・まだまだ様子見の傾向がうかがえる。
,,□,タクシー運転手,・やはり消費税増税がネックとなっている。
,,□,通信会社（営業担当）,・景気が向上する材料が見当たらず、今後も変わらないで推移するとみている。
,,□,通信会社（営業担当）,・良くなる要因に乏しく当面はこの状況が継続する。
,,□,通信会社（営業担当）,・夏祭りに起因する一時的な好況感はあるが、政府がイメージしている消費拡大にはつながっていない。
,,□,通信会社（営業担当）,・値下げや新商品の提供にも客の反応が悪い。このまま攻めの営業を継続してようやく現状維持となる。
,,□,観光名所（職員）,・一般の会社の社員旅行などの来客数は減少している。その分をなんとかキャンペーンなどの客でカバーをしているが、伸びていくとまではいかず、どちらともいえない。
,,□,観光名所（職員）,・ガソリン価格の高止まりや消費税増税もありレジャーに向かう意欲は少ない。
,,□,遊園地（経営者）,・消費税増税の影響から抜け出す事を期待しているが、原油を始めとする値上げが家計に響くことが懸念される。
,,□,競艇場（職員）,・消費税増税後の影響による一時的な落ち込みはあったが、現状は以前からの水準をキープしている。今後も変動はあってもトータルで大きな変化にはならない。
,,□,美容室（経営者）,・来客数は状況的に回復していくとみている。しかし、石油製品関係の値上がりが続く見通しであり、通常の消費のほうで買い控えにつながっていく。
,,□,美容室（経営者）,・夏に向けてカットの来客数は増加しているものの、パーマやカラーリングの来客数が減少しているので売上は変わらない。
,,□,設計事務所（経営者）,・相変わらず先はみえないが、極端に良くなったり悪くなったりはない。
,,□,その他住宅［リフォーム］（従業員）,・消費税増税後から受付件数が激減しており回復する兆しがみえない。夏のボーナス以降に期待したい。
,,▲,商店街（代表者）,・消費者は精神的にも後退気味であり、完全に低迷している。
,,▲,一般小売店［医薬品］（経営者）,・今月は当店としてここ20年来無かった落ち込みである。もし、金融緩和効果が社会全般に浸透してきているのであれば、今月のような極端に悪化する事態は起こらないのではないか。当店の主な客層は年金生活者であり社会全般の景況を映し出していない面もあるが、高齢者層が均一な分厚い消費者層ではなくなり、そのなかでも二極化が進んでいる。これは今後の全般的景況の見通しをするなかでのひとつのネガティブ要因には違いない。
,,▲,百貨店（売場主任）,・消費税増税の影響が生活に出ているなかで、今後の見通しがつかない不安定な状態では思い切った消費には結びつかない。
,,▲,スーパー（経営者）,・原材料費、生産コストの値上げなどが進んで商品も値上げせざるを得なくなる。その値上げの動きが鈍りだせば商品のデフレ化が進行する可能性がある。
,,▲,スーパー（店長）,・消費税増税後の買上点数減少は回復するとみているが、商店街の競合店出店に伴い業績悪化が懸念される。
