,,○,旅行代理店（従業員）,・感染が再拡大しないことが条件となるが、ゴールデンウィークも近づいているため、今後の需要は増えることになる。
,,○,旅行代理店（従業員）,・３回目のワクチン接種率の上昇に伴って、景気がやや良くなることを期待している。
,,○,タクシー運転手,・まん延防止等重点措置が解除されたことで、これまで減少していた夕方から夜間に掛けての来客数が増加傾向になっている。貸切りハイヤーの予約も、まだまだ件数は少ないが、キャンセルにならずに確定するようになっていることから、今後の景気はやや良くなる。
,,○,タクシー運転手,・新型コロナウイルス次第だが、今後の景気は回復することになる。Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが始まればＶ字回復が見込める。
,,○,観光名所（職員）,・まん延防止等重点措置の影響ですこぶる低調な成績となったが、３月21日で解除されたため、適切な時期にＧｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンが再開されることなどで、今後の観光需要が高まることを期待している。
,,○,美容室（経営者）,・北海道のまん延防止等重点措置が解除されたこと、年度替わりの時期を迎えていることから、人の移動が増えているため、今後、景気が良くなることを期待している。ただし、世界情勢や様々な物価の上昇など、楽観的には考えられない部分もある。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,・Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの国の施策が始まることが見込まれる。観光シーズンを迎えることもあり、今後、来客数が増加することが期待できる。
,,□,商店街（代表者）,・経済的にはロシアの動向が大きな問題となるが、当地域に限れば、それほど景気に影響することはないとみられる。
,,□,商店街（代表者）,・コロナ禍による影響が今後も続くと見込まれる。
,,□,商店街（代表者）,・まん延防止等重点措置は解除されたが、新規感染者数が高止まりしている現状から、大手企業を中心に会食の自粛が解除されていない。飲食業界の回復は見込めず、支援金がなくなった飲食店は途方に暮れている。一方、旧態依然とした店舗運営には限界があり、変革が必要とされることから、支援方法の再考も求められる。景気回復には時間が掛かるため、支援金だけでなく、税制面での支援も必要とみられる。例えば、企業の接待交際費枠の条件を大きく緩和するなどして、支出誘導することなどが考えられる。
,,□,商店街（代表者）,・青果物が高く売れないことから、当社の鮮度保持剤製品の動きも鈍い。
,,□,百貨店（マネージャー）,・まん延防止等重点措置の解除後、景気が回復傾向にあり、売上は前年比110％で推移している。しかしながら、今後については、３～４回目のワクチン接種の進捗状況などによっても左右されるため、不透明感は否めない。
,,□,スーパー（店長）,・新型コロナウイルスの感染症法上の位置付けが５類相当に引き下げられるなどの変化がない限り、今後も景気は変わらない。
,,□,コンビニ（エリア担当）,・今後も当業界の景気は変わらない。ただ、今年に入ってから、前年や前々年と比べて数字が順調に伸びているなど、他業種と比べると良い傾向がみられている。
,,□,コンビニ（エリア担当）,・今後については、一旦は客の動きが回復するとみているが、様々な商品の値上がりが予定されているため、消費自体は鈍ることになる。
,,□,コンビニ（エリア担当）,・今後については、再び新型コロナウイルスの新規感染者数が増えるかもしれないことから、緊急事態宣言などが出されることも考えられる。今後の状況がみえないため、景気は変わらないまま推移する。
,,□,衣料品専門店（店長）,・新生活などでの需要がみられたが、余剰品を買う気配が客に感じられない。買物をする際は気分が高揚し、いろいろな物を買うことが多いが、明らかに必要な物だけを仕方なく買っている印象であり、思った以上に景況感が回復していない。
,,□,家電量販店（経営者）,・新型コロナウイルス新規感染者数の推移、ウクライナ情勢、原料高による値上げ、商材の不足や入荷遅延など、先行き不透明な要素が多く、今後の予測が立たない。ただ、巣籠り需要が堅調に推移していることから、今後も大きな変動はない。
,,□,乗用車販売店（従業員）,・５月に新車種が発売されることから、来客数は増えることになるが、飛ぶように売れる車ではないため、景気は今と変わらない。ただ、これからタイヤ交換で客が来店する機会が増え、そこから話が生まれ、いろいろな面でプラスに働くことを期待している。
,,□,乗用車販売店（従業員）,・新車の生産遅れが一時的なものから恒常的なものになりつつあることから、客の購入時期がこれまでとずれてきている。今のところ、景気が良くなる要因が見当たらない。
,,□,自動車備品販売店（店長）,・今後もコロナ禍の状況はほとんど変わらない。飲食店や旅行業では景気対策によって需要が生じるかもしれないが、当業種にはそうした影響も生じないため、景気は変わらない。
,,□,その他専門店［造花］（店長）,・季節的に冬季と比べれば景気は良くなる。ただし、ゴールデンウィーク後に再度の感染拡大傾向がみられるようであれば、業績は悪化することになる。
,,□,高級レストラン（スタッフ）,・今より景気が上向くのか、第７波が来て悪化するのか、よく分からない。３回目のワクチン接種が進むことで、今よりも景気が良くなることを期待しているが、高級飲食店でゆったりと過ごす客が戻ってくるまで時間が掛かりそうだ。新年度を迎えた４月以降は、例年であれば繁忙期になるが、今のところ、予約はほとんど増えておらず、歓送迎会という言葉は死語になりつつある。
,,□,観光型ホテル（スタッフ）,・催行実施を検討中の大型宿泊団体や大型宴席がいまだに仮予約であることから、今後も景気は変わらない。
,,□,タクシー運転手,・人流がそれほど動いておらず、いまだにコロナ禍のなかでもがいていることから、この先の景気も変わらない。今後の動きを注視している段階である。
,,□,美容室（経営者）,・新型コロナウイルスの感染状況が良くなったり悪くなったりと安定しないため、今後も同じような状況が続く。
,,□,美容室（経営者）,・各種日用品が値上がりしていること、新型コロナウイルスの感染への不安が消えないこと、外出やイベントの参加機会がないことなど、マイナス要素が続いていることから、景気が上向きになることを期待できない。
,,▲,スーパー（店長）,・新型コロナウイルスとウクライナ情勢の影響が懸念されるため、今後の景気はやや悪くなる。
,,▲,スーパー（企画担当）,・エネルギーや資材、原材料の価格高騰に加えて、地政学リスクの先行きも見通せないことから、この先の消費者心理が悪化していくと見込まれる。
,,▲,スーパー（役員）,・電気代、ガソリン代、食料品などの値上がりが続くため、客の節約志向が強まることになる。
,,▲,スーパー（従業員）,・原材料価格の高騰から、商材の価格上昇が続いており、消費マインドの低下が懸念されることから、今後の景気はやや悪くなる。
,,▲,コンビニ（店長）,・電気やガスなどの値上げに伴って消費が落ち込むことになる。経費も上昇するため、利益が低下してしまうことも見込まれる。
,,▲,家電量販店（店員）,・家電メーカーにおいても一部の商材で４月からの値上げ案内が届いていることから、今後の景気が上向くことは期待できない。
,,▲,乗用車販売店（従業員）,・新車の受注から登録まで３～６か月と時間が掛かっていることから、今後の景気は良くならない。また、ガソリン価格の高止まりなども消費に影響することが懸念される。高額な自動車は車検を受けることが増え、買換え時期が延びることになる。
,,▲,その他専門店［医薬品］（経営者）,・医薬品業界の動きが不透明になっており、調剤用医薬品の流通が悪化していることから、今後の景気はやや悪くなる。客の高齢化が進んでいることも拍車を掛けそうだ。
,,▲,通信会社（企画担当）,・今後については、新入学や就職による需要が落ち着くことになる。今のところ、こうした落ち込みをばん回する手段がなく、通信端末や通信費の価格競争がますます激しくなっている状況も踏まえると、今後の全体売上の減少が懸念される。
,,▲,住宅販売会社（経営者）,・今後しばらくは円安が続きそうなこと、原油価格の高騰に伴ってガソリン価格が高止まりしそうなことなどから、こうした動きが収まらない限り、コストアップが続くことになる。消費のムードが悪い状況となるため、今後の景気はやや悪くなる。
,,▲,住宅販売会社（経営者）,・ロシアのウクライナ侵攻の影響を受けて、資源関係を中心にインフレがみられるようになっていることから、今後、分譲マンションの建築価格が上昇することになる。客の所得が上昇していないなかでの価格上昇は需要の低下を招くことになるため、分譲マンション市場が縮小する懸念がある。
,,×,スーパー（店長）,・今後、輸入品の大幅値上げが懸念されることから、景気は悪くなる。
,,×,乗用車販売店（経営者）,・現状はしばらく変わらないとみられるが、今後、ウクライナ情勢が悪影響を及ぼしてくることが見込まれるため、景気は下向きとなる。
,,×,観光型ホテル（経営者）,・ウクライナ情勢に起因する物価高が経営に大きなダメージを与えている。食品やエネルギーなどのコスト上昇は自力で解決できるものではないため、この先の観光の回復は長期間にわたって難しいものとみられる。国による強力な経済対策が必要である。
,,×,タクシー運転手,・まん延防止等重点措置が解除され、少しずつ人流が増えてきたが、暖かくなる時期を迎えると、雪のある時期と比べてタクシーの利用が極端に少なくなるため、今後の景気は悪くなる。
,,×,タクシー運転手,・まん延防止等重点措置が解除されたことで、景気が上向くことを期待できるものの、その範囲は限定的なものになると見込まれる。
,,×,美容室（経営者）,・原油価格高騰のあおりを受けて、多くの商材で値上げが進むことが懸念されるため、今後の景気は悪くなる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・今後については、土木、建築共に受注が増えることになる。現場の稼働状況はまだそれほどでもないが、担当者は準備作業でかなり忙しくなっている。ただし、円安、原油高、ウクライナ情勢の影響で資材の価格高騰と納入遅れが心配される。特に建築関連で影響が大きくなる懸念がある。
,,○,司法書士,・今の新型コロナウイルス感染者数でまん延防止等重点措置を解除することに疑問を感じる面もあるが、まん延防止等重点措置が解除されたことで、これから旅行業や観光業が回復することになる。ただし、新規感染者数が増加に転じることや新しい新型コロナウイルス変異株の発生によって、再びまん延防止等重点措置が適用されることが懸念される。当面はこうした動きが繰り返され、それに伴って景気も上下することになる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・新型コロナウイルスの第７波が懸念されているが、以前ほどの極端な規制は行われないとみられることから、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンを中心とした景気対策により、今後の景気は改善することになる。
,,□,食料品製造業（従業員）,・現在スーパー向けに、３～５月に掛けての販促キャンペーンを行っている一方で、４月からの価格改定を予定していることから、どちらに転ぶか判断が付かない。
,,□,建設業（従業員）,・各自治体の公共工事について、来年度の予算を前倒しして発注しているようにみられることから、今後も景気は変わらない。
,,□,建設業（役員）,・新年度の公共土木工事の入札結果に期待しているが、新型コロナウイルスの影響やロシアのウクライナ侵攻に伴う燃料、建設資材の高騰や品不足などが懸念されることから、当面景気は変わらない。
,,□,通信業（営業担当）,・一時期と比べて、新型コロナウイルスの影響が小さくなっていることはプラス要因だが、ロシアのウクライナ侵攻に伴って生じる道内及び当社周辺への影響が未知数である。一般的にはマイナスの影響を受けるとみられるため、企業活動は様子見の姿勢が強まるとみられ、今後の景況感は現状のまま推移する。
,,□,金融業（従業員）,・上昇基調にある消費者物価が個人消費の重しとなるほか、欧米の金融政策の変更による世界的な景気回復の鈍化が見込まれる。これらによる道内経済への影響は不可避であり、まん延防止等重点措置の解除による経済活動のプラス要因を打ち消すことになる。そのため、３か月後の道内景気は横ばいでの推移となる。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・３か月先くらいまでの受注はみえている。同業他社についても同様だが、同時に人手不足で新たな仕事の受注ができずにいる。
,,▲,食料品製造業（従業員）,・値上げが進むことで売上はやや増えてくると見込まれるが、それ以上に原材料やエネルギーなどが高騰しているため、今後の景気はやや悪くなる。
,,▲,輸送業（支店長）,・ウクライナでの戦闘が長期化することで、ロシアとの貿易のある取引先に影響が波及していく恐れがあることから、今後の景気はやや悪くなる。
,,▲,司法書士,・新型コロナウイルスの感染が下火にならない限り、人々の行動に制限が掛かったままであることから、景気が回復する要素は見当たらない。さらに、ロシアによるウクライナ侵攻によって、原油価格の高騰などが生じており、先行きが見えない状況となっている。円安により食品やその他の輸入品の価格も上昇している。しばらくは先行き不透明な状況が続くとみられ、景気は低迷したまま推移する。
,,▲,その他非製造業［鋼材卸売］（従業員）,・多くの物価が値上がりしているなか、エネルギー関連の価格が大幅に値上がりしている。今後、生産や物流に関して価格見直しが多くなることで客の買い控えが起きることが心配される。
,,×,金属製品製造業（従業員）,・４月初旬から新型コロナウイルスの第７波が始まるとの見込みがある上、半導体不足が続いていること、ロシアのウクライナ侵攻問題がいつ終わるのか見通しが立たないことなどから、生産現場では、鋼材や非鉄金属、塗料、こん包材などの原材料の値上げが懸念される。また、原油高による動力費の増加により、製造原価も上昇している。所得が上がらないなか、物価だけが高騰していることから、今後の景気は悪くなる。
,,×,その他サービス業［建設機械リース］（支店長）,・新型コロナウイルスの影響は落ち着いてきそうだが、それ以外の部分で景気がどんどん悪化していくことが懸念される。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・今後、３回目のワクチン接種が増えることで、病床ひっ迫率が下がり、消費活動が活発になるとみられる。僅かではあるが、宿泊業や小売業関連の求人数が増加していることもプラスである。
,,○,求人情報誌製作会社（編集者）,・例年春先は当地の主力産業である一次産業、建設業界が動き出す時期であるため、今後の見通しは明るい。観光業界では、まん延防止等重点措置が解除されたことで、急に忙しくなったとの話も聞いている。ただ、今後の新型コロナウイルスの感染状況、ウクライナ情勢の影響、資材価格や物価の上昇傾向によっては、景気が停滞する可能性もある。
,,○,職業安定所（職員）,・当地における新規求人数が前年から6.1％増加しているほか、月間有効求人数も11か月連続で前年を上回っており、全体としては回復の兆しがみられる。ただし、産業、業種によってその度合いが異なっており、今後の新型コロナウイルスの感染状況や経済活動、消費行動の状況によっては先を見通せなくなる懸念がある。
,,○,学校［大学］（就職担当）,・これまで２年間にわたって、対面での新卒採用活動が困難であったが、2023年卒業予定者に対しては、指導する大学側においてもＷｅｂ説明会やＷｅｂ面接への対応についての事前指導が行き届いていることから、前年より早めの内定出しが見込まれる。個人消費の面では上向き傾向は感じられないが、企業側の採用動向をみる限り、景気は上向いている。
,,□,人材派遣会社（社員）,・まん延防止等重点措置の解除はレストランなどの飲食業界にとってプラス要因であり、この業界からの求人数の増加が見込まれる。さらに、流通業界においてもゴールデンウィークの需要を見込んだ春のキャンペーンシーズンを迎えて、人材の調達意欲が高まることになる。新入社員が入ることで正社員の頭数は増えるものの、即戦力の人材への需要が落ち込むことはないとみられる。
,,□,求人情報誌製作会社（編集者）,・全体的に人手不足が続いている。潜在している人材獲得欲求が強いことから、何らかのインパクトがあれば、求人数も増加することになる。
,,□,求人情報誌製作会社（編集者）,・まん延防止等重点措置が解除されたことで、ようやく経済が動き出す準備が整ったが、ウクライナ情勢などの影響による原油価格と原材料価格の高騰、円安などが懸念材料となっている。
,,□,職業安定所（職員）,・４～６月は北海道観光の良い時期であり、まん延防止等重点措置が解除されたことで、人の動きが今よりは活発になる。ただ、いまだに新型コロナウイルスの感染者が一定数みられることから、急激に景気が良くなることまでは考え難い。
,,□,職業安定所（職員）,・新規求人数が増加傾向にあるなど、新型コロナウイルスの終息を見越した動きが感じられる。一方、新型コロナウイルスの影響で雇用調整助成金の申請件数が増加傾向にある。これらのことから、今後も景気は変わらない。
,,▲,＊,＊
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・新型コロナウイルスに慣れて消費が動くとみている。
,,○,百貨店（営業担当）,・ウィズコロナの定着がみられ、市内中心部のイベント再開で県内外からの来街増加も見込まれることから、来客数は増加に転じると想定される。
,,○,百貨店（買付担当）,・月末の売出しは比較的好調で、季節の変わり目とともに幾分購買意欲は高まってきているような感じがある。得意客がメインになるが、衣料品のまとめ買いも出てきており、少し上向き傾向にある。
,,○,百貨店（経営者）,・ワクチン接種者も更に増え、来客数も少しずつ戻るとみている。一方で、原油価格高騰などの影響による価格転嫁で、節約志向が増えていくと、再度消費マインドが冷え込む可能性も否定できない。
,,○,コンビニ（経営者）,・新型コロナウイルス感染症新規感染者数の増加に歯止めは掛かっていないが、当面は単価の増加が見込めるため、販売微増が続くと推測される。
,,○,コンビニ（経営者）,・３回目のワクチン接種が進んでいるので人の動きが良くなり、来客数が増加するとみている。
,,○,コンビニ（エリア担当）,・まん延防止等重点措置の全国一斉解除による人流増加に期待している。コロナ禍次第ではあるが、盛夏に向けて来客数の増加にも期待している。
,,○,コンビニ（エリア担当）,・政府の新型コロナウイルス対策も緩んできているなかで、春の行楽に向けて人の動きが活発化することが予測できる。このまま新型コロナウイルスの新規感染者数が減少していけば、景気の回復も見込める。
,,○,コンビニ（エリア担当）,・まん延防止等重点措置が解除されたこともあり、ウィズコロナに人々が慣れてきている。
,,○,コンビニ（店長）,・気候も暖かくなり、桜も咲き、消費者の気持ちも上がってくるという希望的観測から、徐々に上がっていくとみている。
,,○,衣料品専門店（経営者）,・暖かくなれば灯油の消費量も抑えられる。また、今よりは開放的になり出掛けようという気持ちも出てきて、購買意欲につながるとみている。
,,○,衣料品専門店（経営者）,・３回目のワクチン接種が行き渡れば、少しずつ景気回復してくると予測する。
,,○,衣料品専門店（店長）,・ビジネスマンの出張など出掛ける人が増えてきて、例年どおりになりつつある。出張が増えれば、スーツの新調なども出てくるため、リモートオンリーの社会でなくなれば、我々の業界も少しずつ潤ってくるとみている。
,,○,衣料品専門店（店長）,・４回目のワクチン接種を進めるという発表など、ウィズコロナに向けて前もって対策が打ち出されており、消費者も気を付けながら日常を取り戻す消費行動をとる人が増えてくると予想できる。
,,○,乗用車販売店（従業員）,・ガソリン代がかなり高くなっている。新型の軽の電気自動車が出るので少し上向くとみている。
,,○,乗用車販売店（従業員）,・新型車の発表も控えており、それに向けた活動で良い情報も出てきている。納期も徐々にではあるが回復している。
,,○,その他専門店［食品］（経営者）,・新型コロナウイルスオミクロン株が収束し、Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンなどの消費意欲向上対策が再開する見通しである。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・前年はファン付きの作業服が非常に好調だったが、今年はそこまで動くかは分からない。暑い夏になるのか冷夏になるのかでも大分変わってくる。ここ２年の間の買い控えなどが少しずつ解消されていくとみているので良くなると期待している。
,,○,その他小売［ショッピングセンター］（統括）,・新幹線が復旧することにより人の流れが変わってくれば、売上の伸びも期待できる。
,,○,一般レストラン（経営者）,・当地は観光地ということもあり、新型コロナウイルスの感染が落ち着いてくれば観光客も戻り、客も戻ってくると期待している。しかし、原料高、材料高、戦争などいろいろなマイナス要素もある。予約は今のところ入っていない。良い方向に向かってほしいと願っている。
,,○,一般レストラン（経営者）,・来客数がやや増えてきている。また、予約もグルメサイト経由、個人共にやや増えてきているが、新型コロナウイルス発生前と比べるとまだまだである。この状況がもう少し続けばかなり戻るとみている。
,,○,一般レストラン（経営者）,・全国的にまん延防止等重点措置が解除され、少しずつではあるがウィズコロナで外に出てくるような兆しがみえる。前月、今月とずっと悪かっただけに、来月以降は多少なりとも良くなっていくとみている。
,,○,観光型ホテル（スタッフ）,・慣れにより、新規感染者数に関係なく客が動いてくるとみている。
,,○,観光型旅館（経営者）,・新型コロナウイルス新規感染者数が落ち着き、Ｇｏ　Ｔｏキャンペーンなど支援策などがスタートすれば少し良くなるとみている。
,,○,旅行代理店（従業員）,・まん延防止等重点措置が適用されないことが前提ではあるが、個人旅行では春休みやゴールデンウィークといった比較的間際での申込みに加え、夏休みの申込件数も増加している。また、団体旅行では小グループから大型バス１台程度の人数での引き合いが出始めていることから、今月以上の取扱が期待できる。
,,○,旅行代理店（従業員）,・まん延防止等重点措置が解除されたことで、徐々にだが普通の生活に戻るため、良くなるとみている。
,,○,旅行代理店（従業員）,・今後、県民割の拡大や全国版Ｇｏ　Ｔｏ　Ｔｒａｖｅｌキャンペーンの再開といった国策の拡大と、そこに起因した外出気運の醸成等により、復活をしていくものと期待する。
,,○,タクシー運転手,・新型コロナウイルスオミクロン株の新規感染者数が減少し始めていることに加え、新幹線の全面復旧、ゴールデンウィーク、新緑の季節といった要因もあり、人の動きが増大すると推察される。
,,○,テーマパーク（職員）,・新型コロナウイルス新規感染者数も減り、人々の往来が増える。自宅で過ごしていた分、観光など出掛けた際には気分が大きくなり、土産なども購入するきっかけになるとみている。
,,○,観光名所（職員）,・感染状況により客の動きがピタッと止まることはなくなった。客もウィズコロナ、どのように行動するかを考えながらの動きに変わってきているようである。今後はもう少し客が増えてくれば景気は回復していくとみている。
,,○,競艇場（職員）,・気温が暖かくなってくると外出する機会が増えるので、今以上に客足は良くなる。イベントや広告などで販売促進すれば客は集まり売上が上がるとみている。
,,○,美容室（経営者）,・３回目のワクチン接種が進むことにより、客の警戒心も多少は緩み、コンスタントな来店も期待できるようになる。
,,□,商店街（代表者）,・新型コロナウイルスの新規感染者数が高止まりの傾向にある。治療薬が開発されない限り戻らないとみている。
,,□,一般小売店［書籍］（経営者）,・３度目のワクチン接種が定着していることにより、外に出て買物をする機会は増えてきている。しかし、依然として売行きが良い商材がないため、いろいろと模索しているが難しい状況である。
,,□,一般小売店［医薬品］（経営者）,・春に向かって化粧品や新製品が出てくることに加え、体調を崩しやすい時期なので、それに伴う滋養強壮剤の売行きが良くなると見込んでいる。新型コロナウイルスの感染状況に変化がなければ、今後少し良くなっていくとみている。
,,□,一般小売店［酒］（経営者）,・ガソリン、灯油等の価格高騰に追い討ちを掛けるように来月１日から酒類及び食品の多くが値上げとなる。客先でも値上げに関しては諦めムードが漂うなか、どこまでこの値上げが経営を圧迫するのか不安である。
,,□,一般小売店［医薬品］（経営者）,・国際情勢の影響で物価が全般的に上がってきている。一方、積極的な財政出動により、インフレ傾向となるのではないか。
,,□,一般小売店［寝具］（経営者）,・新型コロナウイルスの感染状況の収束と客の購入意欲が戻ることを切に願っている。
,,□,百貨店（売場主任）,・新型コロナウイルス新規感染者数の高止まりや、ガソリン、食品などの物価上昇等、消費が上向く要素が見当たらない。
,,□,スーパー（店長）,・度重なる商品の値上げに加えて、コロナ禍が続いていることにより社会全体の景気が悪くなっている。来客数の減少も続き、客の購買意欲も低下傾向にある。
,,□,スーパー（店長）,・新型コロナウイルス新規感染者数が思ったよりも減っておらず、客の動きに変化はないとみている。
,,□,スーパー（企画担当）,・新型コロナウイルスの影響はまだまだ続いている。食品小売業に関しては内食需要もあり、安定して売上は高値水準となっている。
,,□,スーパー（営業担当）,・新型コロナウイルス新規感染者数が高止まっており、行楽での外出も現状から大きな変化は見込めないが、ゴールデンウィークのおうち需要には期待感を持っている。
,,□,コンビニ（経営者）,・相変わらず客単価や購入点数は堅調だが、人の動きに明るさがみえず、新型コロナウイルスの話題がニュースから消えるまでこの状態が続くとみられる。人出が若干戻れば、堅調が続いている客単価や購入点数から売上が順調に伸びるとみている。
,,□,コンビニ（経営者）,・雪が溶けても、新型コロナウイルスの感染が落ち着かないので来客数は増えないし、売上も下がり続けている。リモートが定着し、自炊回帰が増えているなかで、コンビニの必要性と需要の意味を再度考える必要がある。人もいないし、利益も出ない。そのようななかで24時間、365日をやり続ける意味はあるのであろうか。
,,□,衣料品専門店（経営者）,・新型コロナウイルスの新規感染者数が減少し、花見のシーズンに人出が増えれば来客数も増加するので、売上に結び付けたい。
,,□,衣料品専門店（総務担当）,・まん延防止等重点措置が解除され、４月からの新年度による学生需要に期待したいが、先行きは不透明である。
,,□,家電量販店（従業員）,・３月16日に発生した地震の関係で客の消費行動に変化があるとみている。家電製品の購入に関してはやや下降気味になることが予想される。
,,□,乗用車販売店（店長）,・今回の工場ストップの影響は限定的とみられる。幸い受注のストックもある程度持って年度末に臨めるので、悲観はしていない。
,,□,自動車備品販売店（経営者）,・歓迎会なども機会が減ることが予想される。
,,□,住関連専門店（経営者）,・受注生産なので、契約したものを作って納めることになる。新たな受注を取るのが厳しい状況は２～３か月前とほぼ変わらず、受注が取れていない。
,,□,その他専門店［酒］（経営者）,・今後、まん延防止等重点措置等がないという前提であれば、徐々に持ち直すと予想している。しかし、欧米のような政府や自治体の新型コロナウイルスに対する明確な対応や指針がなければ変わらないとみている。
,,□,その他専門店［靴］（従業員）,・依然として回復の兆しがみえない。３回目のワクチン接種と小児ワクチン接種の効果に期待している。
,,□,高級レストラン（スタッフ）,・電力不足が懸念されている。
,,□,観光型ホテル（スタッフ）,・物価高騰による影響は少しずつだが出てくるとみている。
,,□,観光型旅館（スタッフ）,・新型コロナウイルス感染症に加え、ウクライナ情勢の影響が大きい。身の回りの物価が上がり、旅行に使う余裕がないという状況下になる可能性も考える。いずれにせよ終息を待ちたい。
,,□,タクシー運転手,・３月16日の地震の影響で、人の動きが変わっている。
,,□,タクシー運転手,・庶民を取り巻く状況は悪い条件だけがそろっているが、そのなかでも我々の生活が上向きになるよう皆努力をしているので、そうなるよう期待している。
