,,□,旅行代理店（従業員）,・ＳＡＲＳ騒動は鎮静化しつつあるが、海外旅行の回復には時間を要する。２～３か月では回復しない。
,,□,タクシー運転手,・夜間のススキノの人出などタクシーを利用する客の増加が見込めない。
,,□,タクシー運転手,・ここへきて、大手フェリー会社の倒産があり、函館は青森からのフェリー客がかなり入っているので、それがどうなるかが心配で、先行きの見通しが全くつかない。
,,□,観光名所（役員）,・今後の観光客の入込の見通しはプラスとマイナスの要因で相殺され、横ばい程度が見込まれる。
,,□,住宅販売会社（従業員）,・客の様子からは、需要意識が非常に低下していることが根本的にある。その点から商品の販売量が増大するとは考えづらく、全体としては変わらない。
,,▲,スーパー（店長）,・可処分所得の低下が引き続いている状況であり、年金の減少も経済低下の重要な要因となっている。
,,▲,衣料品専門店（店長）,・たばこ増税、医療費負担の拡大などで買い渋りが発生していきそうである。
,,▲,その他専門店［医薬品］（経営者）,・ポイントシステムを導入したが、それでも前年比を上回れないと思うくらい、客の購買力が悪い。
,,▲,高級レストラン（スタッフ）,・数か月先の予約が減少しており、前年と比べて、かなりスロースタートとなっている。また、観光客が増えても、ホテルで夕食を取らないケースが多く、観光のあり方が様変わりしてきた。
,,▲,旅行代理店（従業員）,・海外旅行が上向きにならなければ旅行そのもののイメージが回復しない。国内旅行も同様で消費者の動向が読みにくい。
,,×,スーパー（店長）,・全体の傾向は大きくは変化してないが、競合環境の更なる激化を要因として、来客数の減少が今月に入り顕著となっている。食品部門では、前月からやや回復したが、傾向としては減少傾向にある。
,,×,コンビニ（エリア担当）,・地域経済が非常に厳しいなか、競合店が秋に向けてたくさん出店してくる。競争環境が更に厳しくなると考えている。
,,×,コンビニ（エリア担当）,・早朝の、工事現場に向かう作業員の来客数が減少している。これは予算削減によるもので、今後一年間は間違いなく継続していくと思われる。
,,×,旅行代理店（従業員）,・ＳＡＲＳの沈静化が期待できる状況だが、第一四半期の穴を埋めるために、更なる経費の節減などが求められており、良くなる要素に乏しい。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・通信、ＩＴに関する顧客の姿勢が以前よりは前向きになってきている感じはある。現状からは少し上向きに転じるのではないかと感じる。
,,○,その他企業［コンベンション担当］（従業員）,・新規ホテルや札幌駅の大型複合商業施設の開業、ＳＡＲＳの影響などで観光客、旅行代理店が道内に目を向けており、コンベンション需要が増加する可能性がある。
,,□,食料品製造業（団体役員）,・加工原魚の不漁から原料価格が高値となり、生産価格に転化しないと採算が合わない状況になってきている。
,,□,建設業（経営者）,・公共事業並びに民間工事の量的な落ち込みと競争の激化で、売上、利益ともに非常に厳しい状態であり、今後も好転は期待できない。
,,□,金融業（企画担当）,・夏期ボーナスの伸びは期待できないが、株価の持ち直しで個人消費は横ばいで推移する見込みである。観光関連もＳＡＲＳの沈静化で大きな落ち込みはないと思う。
,,□,その他サービス業［建設機械リース］（支店長）,・所有設備を売却して、事業を縮小する事例を良く聞く。
,,□,その他非製造業［機械卸売］（従業員）,・設備投資案件が極端に少なくなっており、あっても見積提出を何度もさせられ、価格ばかりどんどん安くなっている。
,,▲,金属製品製造業（統括）,・物件の見積金額の総量が、前年より大幅に少なく、今後の受注額の減少が予想される。
,,▲,その他サービス業［建設機械リース］（支店長）,・銀行の動向に懸念があり、取引スタンスが変わる恐れがある。
,,×,食料品製造業（経営者）,・政府の規制緩和が一向に進まず、企業のビジネスチャンスも拡大しないため、実質的な収入は目減りしている。そうしたなか、増税に対するアナウンスがあり、市民が消費を増やそうというマインドには程遠く、その分を食費の切り詰めでカバーしようとする動きは、更に加速する。
,,×,その他サービス業［システムハウス］（経営者）,・赤字決算の会社や、倒産する会社のニュースばかりが目につくなかで、設備投資意欲が出てくるとは思えない。また、必要最小限の投資をするにしても予算は厳しく、ソフト業界では、中国へ仕事を出すことでそのリスクを回避しようという流れは、さらに激しくなっている。
"雇用
関連

(北海道)",,◎,－,－
,,○,職業安定所（職員）,・今夏から秋にかけて商業施設の進出が予定されており、雇用需要が見込まれる。
,,□,人材派遣会社（社員）,・３か月後辺りには契約更新の時期を迎えるが、派遣料金の据置きや引下げ等の要望が相変わらずある。
,,□,求人情報誌製作会社（編集者）,・求人件数は減り気味になっているが、業種でみると、建築関連が一段と減り、ほかはスナック系が減っている状況であり、どちらも景気の影響というより、構造的なものと思われる。その他の業種では小売系がやや落ち着いた感がある。
,,□,求人情報誌製作会社（編集者）,・現在の所、インパクトのある雇用の創出要因が見当たらない。また、当地域では人口の伸びが鈍化していることから、地域全体としても、しばらくは雇用の拡大基調はないと思われる。
,,□,求人情報誌製作会社（編集者）,・建設業の下落に歯止めがかかっていない。飲食系も前年に比べて数％のマイナスとなっているが、それ以外の業種では大きな変化がなく、こうした状態がもう少し続きそうである。
,,□,職業安定所（職員）,・有効求人倍率は、11か月連続して前年同月を上回っているものの、前月より減少しており、全道平均より低い水準で推移している。
,,▲,職業安定所（職員）,・大手百貨店が８月に閉店されることから、大量の離職者の発生が予想される。
,,×,＊,＊
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,一般小売店［カメラ］（店長）,・６月が恐らく最低であり、今後は伸びる。販売量は確かに減少しているが、そこそこの数量にはなっており、これから新製品も発売されるため、期待できる。
,,○,スーパー（店長）,・店舗周りの道路アクセスが、２～３か月後に良くなる予定で、この都市開発によって交通量が変化し、集客が見込める。
,,○,乗用車販売店（経営者）,・全国に比べ、需要の伸び悩む当県の状況に合わせ、低位安定した自動車販売においても、モデルチェンジがあることやボーナスの関係で、買換えの動きが若干ある。
,,□,商店街（代表者）,・７～８月には、大型イベントを計画しており、それなりの動員はあると思うが、８月に郊外に大型ショッピングセンターがオープンするため、どれだけの影響を受けるか分からない。
,,□,百貨店（売場主任）,・５月ごろから、婦人服の前年に対する売上ベースが極端に落ち込むことが無くなっており、しばらくこのままの状態が続く。
,,□,百貨店（売場主任）,・大型店の開店、他店のリニューアルなどを控えており、来客数の減少は免れないが、当店でも下期にリニューアルを控え、改装セールに入るため、期待できる。
,,□,百貨店（広報担当）,・外的要因となるが、厚生年金や健康保険の負担増などの将来への不安が払拭されない以上は、先行きは厳しく、悪くなる。しかし個人レベルでは、コト消費やスローライフなどが浸透しており、ここにビジネスチャンスとしての突破口を感じている。
,,□,百貨店（売場担当）,・全体的には、セールなどでは商品を安く提供し、実績を伸ばそうとしているが、実際にはお中元などでも安い商品を買っているため、あまり変わらない状態である。
,,□,百貨店（販促担当）,・セールの前倒し傾向が強く、月上旬や月中旬にセールの売上が集中すると見込んでいるが、先行商材である秋物や夏素材、秋色などが例年よりも多く展開することになっており、変わらない。
,,□,スーパー（店長）,"・ここ２～３か月の来客数は、前期比100％を維持しているが、買上点数の減少と単価の低下が続いている。
・競合各社で日替わり価格をディスカウントしているが、価格だけでは客は反応しなくなっており、集客に結び付いていない。これにより今後ますますディスカウントが強まり、価格が一段と下落する。"
,,□,衣料品専門店（店長）,・バーゲンの前倒しであり、後ろの需要が少し早く来ているだけの話であり、今後は厳しくなる。
,,□,衣料品専門店（店長）,・ビジネス関連商品が浮上しない上、カジュアル商品も客数が伸びないなどの不安がある。
,,□,衣料品専門店（店長）,・上向きになるポイントは、実需に捕らわれず、シーズン先行で商品を提供していくことがかぎとなるが、消費者の動向を見る限り、現状より大きく変化するとは思えない。
,,□,乗用車販売店（経営者）,・依然として新型の低価格車は好調であるが、それ以外の車種は大幅な前年割れで、オプション関係の需要も低下している。
,,□,乗用車販売店（経営者）,・以前は条件提示で即決も多かったが、報道機関などによる不況報道により、客が積極的な購入には動かない。当社では、見込み客一人ずつに当たるようなセールスをしているが、あまり良くはならない。
,,□,その他専門店［酒］（経営者）,"・全国的に店舗展開しているが、気温の上昇が例年とほぼ同様であり、西の方から発泡酒やビールの売上が順調に伸びてきている。
・株式市場の上昇などが心理的に好影響を与え、前向きな発言をする客が増えている。"
,,□,その他専門店［酒］（営業担当）,・お中元商戦に入るが、去年に比べて落ち込みが予想される。しかし、今期はどの店もお中元期間を長く取るため、落ち込み方は小さい。
,,□,高級レストラン（支配人）,"・宿泊は、前年同日の予約件数より多少増えているが、前年とほぼ同水準の売上が見込まれる。
・宴会は、７～８月は前年並みの予約件数を確保しているため、前年並みの売上が期待できる。
・レストランは、周囲の量販店や百貨店がバーゲンを開始するため、好影響を与える。"
,,□,観光型旅館（経営者）,・大手旅行エージェントのＳＡＲＳの影響は、一昨年の9.11の倍以上で、相当なダメージである。その分、国内のたたき合い、強引な利益確保が予想される。取りあえず、自力での夏休みの個人小グループ確保に全力を挙げ、秋口以降には忘年会の種まきをしながら、早めの固め作業を進める。大手旅行エージェントに頼らず、どこまで自力でできるかが、最大の防御と考えている。
,,□,通信会社（経営者）,・ＳＡＲＳなどの社会不安も解消され、ボーナス需要なども多少は期待できるが、大きく景気に影響を与えるようなものではない。
,,□,通信会社（営業担当）,・ＩＰ電話への急激な移行を予想していたが、それほど急激にはシフトしない。
,,□,通信会社（営業担当）,"・客はＩＰ電話や割引などでの安さばかりを求める傾向が続いている。
・投資意欲が感じられない。"
,,▲,商店街（代表者）,・通行量調査の結果にも出ているが、厳しさが続いている。地元店の撤去も予定されており、その跡には中央資本の店が入る予定である。地域を挙げての対策も限界に近づいている。
,,▲,百貨店（企画担当）,・ボーナスの手取り金額の実感として、消費に回せる余裕が無いことから、今夏のボーナスは消費需要を喚起しない。
,,▲,スーパー（経営者）,・既存店における、客単価は前年より３ポイント程度下がった状態であり、これに来客数が下がってくると、前年を割り込む数字が大きくなりそうである。
,,▲,スーパー（店長）,・たばこの増税の影響や、民間のボーナスに掛かる健康保険、年金保険料の料率変更などにより負担が増え、ますます買い控えとなる。
,,▲,スーパー（総務担当）,・既存店の来客数も、前年横並びになるまで減少している。客単価は2.6％低下しており、しばらくこの傾向は続く。
,,▲,スーパー（企画担当）,・競合店では集客力を高めるため、均一コーナーや均一企画を拡大している。また日替わり商品の価格強化の流れが強くなっている。こうした動きが落ち着かなければ、売上の安定も見込めない。
,,▲,コンビニ（店長）,・コンビニ間の過当競争だけでなく、スーパーの長時間営業は、コンビニにとっては、脅威であり、徐々に影響が出るため、先行きは厳しい。
,,▲,住関連専門店（経営者）,・これから夏物のセールが始まるが､メーカーの生産量が減少しているため、十分な商品供給が期待できない。
,,▲,高級レストラン（支配人）,・一般宴会の予約状況が悪く、前年実績を下回る見込みである。
,,▲,観光型ホテル（経営者）,"・向こう３か月間の入込は、前年比で５％ほど低いが、９、10、11月は、前年比を上回っている。
・ＳＡＲＳの影響か、一泊５万円の高級ホテルの方が、海外旅行や新婚旅行の振り替えか、多少成績が良い。
・前年７月から６月までの当ホテルの決算では、過去12年間続いてきた右肩下がりが、今年は前年をクリアしている。"
,,▲,都市型ホテル（経営者）,"・ＳＡＲＳの影響も、来月以降は改善される。ただし、婚礼の予約状況や一般宴会の予約状況が前年実績より悪い。各レストランの利用状況も良くない。
・地元では納税額日本一になったことのある人の会社が倒産し、関連業界や建設業界に多少影響が出る。"
,,▲,都市型ホテル（スタッフ）,・披露宴の入込の様子に、景気の動きが反映されているが、10月以降伸びておらず、この先やや悪くなると見ている。
,,▲,遊園地（経営者）,"・地域内のボーナスが低水準になっており、レジャー消費に結び付くかは楽観できない。
・夏にかけてのサーカス興行との競合も予想される。"
,,▲,住宅販売会社（経営者）,"・展示場来場者数が減少傾向になっている。
・今年度末までの住宅ローン減税を、関係省庁で見直すという情報が、マイナス効果をもたらし、年内入居にこだわらない客が増えてきている。"
,,×,スーパー（経営者）,・多分、どこかが破綻したり、方向転換をするまで、このまま競争が続く。
,,×,スーパー（店長）,・７～８月に、大手競合店が立て続けにオープンし、ますます競争が激化する。
,,×,スーパー（店長）,"・３か月以内に、ディスカウントで品ぞろえが豊富なスーパーセンターが出店する。
・買上点数は増えているが、１品単価の下落に歯止めがかからず、今後更に加速する。"
,,×,旅行代理店（従業員）,・夏休みは家族旅行を計画する時期であるが、社会保険料負担が増えたため、家族旅行を見直すという人が多く、悪い。
,,×,タクシー運転手,"・客との会話の中でも、景気が悪いことや、将来の見通しに明るさがないこと、いくら節約しても、現状で頑張っても、少しの光明も見えないという話が多い。
・当市は、タクシーの増車が相次ぎ、最悪の状態である。"
"企業
動向
関連

(東北)",,◎,－,－
,,○,輸送業（従業員）,・ＳＡＲＳも落ち着き、欠航便も回復し、航空貨物数量が回復する。
,,□,電気機械器具製造業（経営者）,・市場の絶対量が少なく、受注確保が難しい。また取引先も苦戦の状況で、海外への製造展開を前提とした動きであり、今後はあまり期待できない。
,,□,電気機械器具製造業（総務担当）,・更なるコストリダクションや新テクノロジーを立ち上げ、コスト競争力を付けていく必要がある。
,,□,電気機械器具製造業（総務担当）,・４～６月の受注量、売上の大幅減を７～９月でばん回する計画であるが、ここに来て、携帯電話の落ち込みが心配である。
,,□,建設業（経営者）,・企業の設備投資意欲に力強さがまだ感じられず、投資を渋る傾向がまだ残っている。
,,□,建設業（経営者）,・新築工事の受注や、問い合わせが増加している。
,,□,輸送業（経営者）,・イラク問題、ＳＡＲＳなどにより、受注価格の低迷は当分続く。
,,□,金融業（営業担当）,・国が主導している保証協会のセイフティネット保証が急増しており、今後相応の資金供給が図られる。
,,□,新聞販売店［広告］（店主）,"・購読をストップする会社がある一方、会社の新築移転も数件あり、プラスもあればマイナスもある。
・当店のチラシ折込も、３か月ほど安定しており、各社が商売活動を頑張っており、当面変わらずに推移する。"
,,□,その他非製造業［飲食料品卸売業］（経営者）,・依然として生活者の購買意欲は旺盛ではなく、生鮮ものは鮮度が良い国内産を選択するが、価格が天候に左右され、消費者の防衛型の購買である。
,,▲,繊維工業（総務担当）,・得意先アパレルの３月決算が軒並み芳しくなく、消費が徐々に回復したとしても、繊維業界は早期低迷、後期回復の業界であるため、今後相当の試練が待ち受けている。
,,▲,一般機械器具製造業（経理担当）,"・自動車の国内販売に陰りが出てきており、自動車部品の売上が減少する懸念がある。
・為替が不透明な動きをしており、現在の水準より円高に動けば輸出環境は更に悪化する。
・アジア、特に中国におけるＳＡＲＳ問題がやや終息しつつあるとはいえ、秋口から冬場にかけて再発する恐れもあり、中国での生産活動に大きな支障を来たし、現地法人の業績はもちろん、日本からの輸出にも大きな影響が出る。"
,,▲,建設業（経営者）,・全体工事量の減少に伴い、元請、下請などの各レベルでの価格競争が激しく、経費を確保するのが困難で、直接工事費も削らないと受注が困難である。
,,▲,その他企業［企画業］（経営者）,・取引している多くの住宅会社の受注価格を見ていると、値引き対応ではなく、ユーザーがデフレを理由として安くすることを強要しており、デフレの悪循環が蔓延している。
,,×,公認会計士,・新年度に入っても業績に好転の兆しがない。特に旅行代理店では海外旅行が全く不振で、電子部品製造業では需給が先細りで、人員の余剰が続いている。
,,×,コピーサービス業（経営者）,・価格競争はますます激しくなってきており、１～２年前の常識では戦えない状況になっている。客に購買意欲はあるが、利益が取れない現状である。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（経営者）,・ＣＡＤ設計関係の技術者の引き合いが多いため、工作機械や、デジタルカメラ、精密機械、通信、自動車関係の業種が盛り返してきている。
,,○,人材派遣会社（社員）,"・コールセンターの引き合いが出ている。
・県南地区において100人規模の、情報処理系の業務の引き合いがある。"
,,○,人材派遣会社（社員）,・特に営業職への潜在的ニーズは、各企業で採用意欲が強く、人を確保できれば、まだまだ伸びる市場である。
,,○,新聞社［求人広告］（担当者）,・大型流通の新規進出の動きもあり、求人の低迷状態は長くはないと見ており、少しは良くなる。
,,□,求人情報誌製作会社（編集者）,・夏場を迎えての時期的なものや、郊外型ショッピングセンターのオープンに伴う雇用ニーズで、景気的には上向きの様相もあるが、全般的には変わらずに推移する。
,,□,新聞社［求人広告］（担当者）,・タクシー乗務員や、パチンコ店従業員の求人が多く、パート・アルバイトが全体の９割を占めている。求人動向に好材料が無い。
,,□,職業安定所（職員）,・求人数は、前年比で増加を続けているものの、臨時、パート、請負、派遣の割合が高い。
,,▲,＊,＊
,,×,アウトソーシング企業（社員）,・今後、いろいろな意味で人余りの時代が来る。この人余りは新しい産業を生み出さない限りは景気は悪い。当業界は、人が全てであり、人余りということになれば、そこに過当競争がやってくる。
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,＊,＊
,,○,百貨店（営業担当）,・客は、気に入った物があれば、値段にかかわらずに買うという様子である。ニーズに合う良い品を揃えれば、消費意欲はある。
,,○,コンビニ（経営者）,・音楽祭や祭り、花火大会などイベントが続くため、良くなる。
,,○,その他専門店［携帯電話］（従業員）,・ボーナス商戦で需要の増加が見込める。新商品のラインアップが出揃い、チラシも投入するので、やや良くなる。
,,○,遊園地（職員）,・新規アトラクションの導入により、集客が期待できる。
,,○,美容室（経営者）,・今まで設備投資の実施を待っていた店主が、ここにきて動き出しているので、２～３か月先はやや良くなる。
,,○,住宅販売会社（経営者）,・ローン控除の条件が年内入居であることから、駆け込み需要を期待している。延長という報道が出ているので、思ったほどではないにせよ、受注の山がきて、やや良くなる。
,,□,商店街（代表者）,・地域でも９時閉店を11時にする大手スーパーがあり、大型店を中心として時間延長の動きがあることから、全体的に客、消費とも地元に戻ってきている。近隣にショッピングモールの出店が予定され、年末にかけては厳しくなる。
,,□,一般小売店［贈答品］（経営者）,・周囲に新たなスーパーが次々と建つので、競争が激しくなっている。
,,□,百貨店（売場主任）,・百貨店のメインイベントであるお中元時期を迎え、多くの来店が見込まれる。クリアランスセールも実施しており、シャワー効果を期待している。
,,□,スーパー（統括）,・ベアゼロ、ボーナスの低下など、消費マインドに与える負の要素が多く、消費者の財布のひもは固くなる一方である。デフレ基調が続いており、商品の仕入れ価格、店頭価格とも低下傾向にある。一方で、低価格傾向ながら堅実に伸びている生活基礎商材や、需要が大幅に増加している健康志向商品などもあることから、全体では変わらない。
,,□,コンビニ（店長）,・景気が悪いといっても、何も買えない人や餓死する人がいるわけではない。品物があふれており、価格が安ければ買うとか、変化があれば動くという状況は変わっていない。
,,□,衣料品専門店（店長）,・秋物立ち上がりの時期であるが、客の財布のひもは先行き不安感から固く、売上は厳しい。
,,□,衣料品専門店（販売担当）,・客の購買意欲、来客数など全体的に元気がなく、ボーナスが出る時期ということを考えても変わらない。
,,□,家電量販店（店長）,・可処分所得が減少しており、明るい展望がないので、お金があっても使わない。所得、ボーナスの増加など、未来に明るい展望が開けてこないことには、この厳しい状態は変わらない。
,,□,乗用車販売店（営業担当）,・軽自動車を中心とした低価格車の相談は出てきているが、高級車の商談はない。
,,□,高級レストラン（店長）,・空き店舗であったところが数か所埋まり、多少活気は戻ったが、景気の先行き不透明感から、売上に結びつかない状況は変わらない。
,,□,スナック（経営者）,・通行人が出てきて、先の予約がいくらか入っているので、それほど悪くはならない。宴会等の客単価も割合良く、明るい兆しも感じられる。
,,□,都市型ホテル（スタッフ）,・客室稼働率が50％台にまで落ち、３年前から２～３割は減少している。今後の予約状況についても信じられない数字で、いくら営業活動をしても結果が出てこない。
,,□,旅行代理店（経営者）,・例年であれば夏休みの受注が入ってくる時期であるが、客はＳＡＲＳ、イラク戦争の後遺症で海外旅行を控えている。秋の受注でも、いまだに海外の話はなく、国内にシフトしている。
,,□,旅行代理店（従業員）,・夏休みの家族旅行の予約が伸び悩んでいる。
,,□,タクシー運転手,・ビジネスや娯楽などの利用客が激減している。家計に組み込まれる買物や病院通いなどの利用では、節約対象となるので、厳しい。
,,□,通信会社（社員）,・新機種への取替え需要はそれなりに多いが、純増数の伸びは頭打ちとなっている。第三世代携帯電話への移行も微増にとどまり、一時期の活気はみられない。
,,□,観光名所（職員）,・旅館、ホテル、レストランの実績は依然として例年を下回るが、特色のある一部のレストランは実績を上げそうだ。
,,□,ゴルフ場（支配人）,・高原コースのため、夏のプレイ代の値下げは他コースに比べて少ないが、客が軽食しかせず、自宅からの自家製ドリンクを持ち込むので、客単価は伸びない。平日の大型コンペや、夏休みのジュニアの来場に期待している。県外来場者は減少傾向である。
,,□,競輪場（職員）,・ボーナスから保険料などで約10万円徴収される。残りの金額では消費に回ってこない。
,,□,その他サービス［自動車整備業］（事務長）,・車検の整備を全て任せる客や、確実に整備して欲しい個所を持ち込む客がほとんどいなくなっている。従来の料金に近づくには、相当の努力が必要である。
,,□,設計事務所（所長）,・今後２～３か月先は打合せ等の外回りが中心なので、このまま仕事が安定してくれれば、良い状態が続く。
,,□,設計事務所（所長）,・３か月後の受注量の見込みは立っていないが、現在の延長線上での仕事があるので、変わらない。
,,▲,商店街（代表者）,・不景気が人の楽しみまで持っていってしまうような状況で、パチンコ店、飲食店が閉鎖し、商店街から店が一つずつ消えている。
,,▲,商店街（代表者）,・土、日は商店街への来客数が少ない。客の足は郊外のショッピングセンターに向かっている状況なので、厳しい。
,,▲,百貨店（販売促進担当）,・夏休み中もボーナスカットなど明るい材料がなく、１品単価もダウンし、より景気は悪くなる。
,,▲,百貨店（販売促進担当）,・諸物価の引上げや、電力供給の不安があるので、やや悪くなる。
,,▲,スーパー（経営企画担当）,・当店が先行して行っている夜間営業に追随する競合店が、増加してきている。
,,▲,コンビニ（店長）,・７月のたばこ増税による駆け込み需要で、６月末の来客数、販売量がやや増加しており、その反動からやや悪くなる。
,,▲,一般レストラン（業務担当）,・７、８月の納涼会の予約が前年を下回っている。
,,▲,都市型ホテル（スタッフ）,・客は金を持っていても、支払にはシビアであることから、これ以上良くなるということはない。いろいろ対策をしても、現状維持が精一杯という状況であり、厳しい。
,,▲,美容室（経営者）,・客の金回りが悪く、回転数も減少している。今後の良い材料がない。
,,▲,住宅販売会社（経営者）,・地価の下落が続くと全体的な景気感が悪化し、消費が鈍り、お金を使わなくなる。
,,×,一般小売店［衣料］（経営者）,・明治15年創業の歴史ある取引先の問屋が民事再生法の手続を開始したと連絡を受けた。不安感で一杯である。
,,×,コンビニ（店長）,・スーパーが営業時間を延長し、夜12時までとか24時間営業するようになっている。店の売上、来客数が減少しており、更に影響を受け、悪くなる。
,,×,観光型ホテル（スタッフ）,・例年と比べて、夏休みの宿泊の問い合わせが少ない。
"企業
動向
関連

(北関東)",,◎,輸送用機械器具製造業（総務担当）,・５月以降、フル生産が続いている。通常の勤務に加え、夜間、深夜の勤務形態も導入しており、３か月後にも好況感が持てる。
,,○,化学工業（総務担当）,・国内はだめだが、韓国の大手電機メーカーの好調により、商社経由でそれなりの受注が見込まれる。また、台湾の半導体も好調であり、かなりの受注が期待できるので、忙しくなる。
,,○,電気機械器具製造業（経営者）,・８～９月の見積がいくつか出てきている。周りをみても、７月ごろから徐々に立ち上がり、８～９月から生産が上がるようである。
,,○,精密機械器具製造業（経営者）,・ＳＡＲＳ問題も一段落し、いくらか動きが出てきている。
,,□,食料品製造業（営業統括）,・酒税増税後の販売量減少の傾向は、しばらく続く。
,,□,一般機械器具製造業（経営者）,・自動車関連部品、建設機械関連部品ともに高水準で横ばい状況となる。
,,□,輸送用機械器具製造業（経営者）,・取引先や他社の仕事依頼、見積等が増加してきている。良し悪しを繰り返している不安定な状況は、今後も変わらない。
,,□,建設業（経営者）,・受注は増加せず、競争が激化する。
,,□,その他サービス業［情報サービス］（経営者）,・引き合い、受注量とも大きな変動はみられない。
,,▲,その他製造業［宝石・貴金属］（経営者）,・夏に向けて、シンプルラインのジュエリーの販売に期待してするしかない。
,,▲,金融業（融資担当）,・保険料の天引きにより、ボーナスの手取額が１割程度減少する。客のレジャー等への消費意欲をそぐことになるので、景気はやや悪くなる。
,,▲,金融業（経営企画担当）,・土木、建設、建築関係は、受注減により、資金繰り等で引き続き厳しい状況となる。
