,,▲,旅行代理店（従業員）,・ＳＡＲＳの影響が大きく、海外旅行は壊滅状態である。渡航延期勧告の解除が出されても、すぐに回復に向かうかは予測できない。国内旅行も受注の鈍化傾向が続き、今後は夏から秋にかけての急上昇を期待するしかない。
,,×,百貨店（売場主任）,・地域で大型倒産があり、雇用不安や夏のボーナスへの懸念を含めて厳しいと感じる。
,,×,コンビニ（エリア担当）,・ＳＡＲＳの影響で、観光客の入込数が減少している。また、銀行に対する不安があり、全体的に商品購入を手控える傾向が強くなると思う。
,,×,コンビニ（エリア担当）,・収入が減少しているなか、発泡酒増税や予定されているたばこ増税等、消費者の負担が非常に大きくなっているので、今後、支出に回るお金は更に少なくなってくると思われる。
,,×,その他専門店［医薬品］（経営者）,・テレビで消毒だ！と言えば消毒用エタノールが、その日だけは飛ぶように売れる。マスコミで取り上げられる健康指向の値段の安い商材はブームがあり、一時的には売れるが２、３日で見向きもされなくなり、日々の客数は減っていっている。
,,×,旅行代理店（従業員）,・デフレ、テロ、ＳＡＲＳといった問題に加えて、サケ漁の漁獲高の激減が予想され、こうした要因が地元経済へ与える影響を考えると、更に悪くなる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,広告代理店（従業員）,・６月に函館駅の新駅舎がオープンすることに伴い、駅前とその周辺地区に新店舗の出店が相次ぎ、にぎわいを見せてくる。
,,□,輸送業（支店長）,・デフレの影響で輸入貨物、特に雑貨等に数量が増えている部分もあるが、それにも増して住宅・建設・一般消費財の落ち込みが激しく、さらに金融機関の貸し剥がしが従来どおりであることを考えると、現状の状況が改善される見込みはない。
,,□,通信業（営業担当）,・このところ新規の商談は増加傾向であるが、引き続き顧客の価格に対する要望がシビアであるため、デフレ傾向が続いている。景気動向としては大きく改善へという感じはせず、現状比較では横ばい傾向で進捗すると感じられる。
,,□,金融業（企画担当）,・ＳＡＲＳの影響で東南アジアからの観光客の減少が予想されるが、その反面、道内旅行へのシフトが期待され、観光に関しては大きな影響はないと考えられる。
,,□,その他サービス業［建設機械リース］（支店長）,・取引先、同業者との話で、良くなる話題が一切ない。
,,□,その他非製造業［機械卸売］（従業員）,・鋼材の値上げに絡む関連資材の値戻しが浸透し、量的増加こそ見込めないが、売上は確保できそうである。
,,▲,出版・印刷・同関連産業（経営者）,・年度始めの各企業の経費節約・削減が具体的に実施されてくる時期であり、この影響が大きいと思われる。
,,×,＊,＊
"雇用
関連

(北海道)",,◎,－,－
,,○,職業安定所（職員）,・今夏、商業施設の進出が予定されており、雇用需要が見込まれる。
,,□,人材派遣会社（社員）,・良くなる要素が見当たらない。かつてであれば、６月より公共事業が動き出したりしたが、今年はそれも見込めない。市長選挙の結果で、市民生活に回復の期待が生まれてくれば、やや持ち直す可能性もある。
,,□,人材派遣会社（社員）,・５月に比べて、６月以降の求人が少し増えているものの、今後も大幅な変化はなさそうである。
,,□,求人情報誌製作会社（編集者）,・求人数が多少落ち着いてきたが、まだ、下がるところまでいっていないため、今後も大きな変化はみられない。
,,□,求人情報誌製作会社（編集者）,・札幌駅の大型複合商業施設や新規大手スーパーの動きが一段落したため、２、３か月は大きな変化なく推移しそうである。
,,□,求人情報誌製作会社（編集者）,・応募採用決定率が業種によって良いところと悪いところの二つに分かれてきている。しばらくは、こうした業種動向も変わらないと思われる。
,,▲,求人情報誌製作会社（編集者）,・地元大手パチンコ店が自己破産し、約120名の解雇者が発生し、地元経済の先行き不安を助長している。また、求人増加の具体的材料が現在のところ見当たらない。
,,▲,職業安定所（職員）,・大手百貨店が８月に閉店する予定があり、地域経済、雇用に与える影響は大きい。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,一般小売店［カメラ］（店長）,・カメラ写真店ということで、旅行による影響が大きい。ＳＡＲＳの影響が収まれば、旅行客も増え、写真の回収にもつながり、それに伴いハードの売上も伸びていく。
,,○,乗用車販売店（経営者）,・自動車販売においては、４、５月は３月までのグリーン税制の駆け込み需要の反動と、メーカー決算の落ち込みなどの反動があり、販売減となっている。６、７月には各社で低燃費低価格の新型車を投入する。
,,○,乗用車販売店（経営者）,・６月初めに新型車発売が予定されている。新企画を中心に動きが期待できる。
,,□,商店街（代表者）,・６～８月までは何とかやっていけるが、９月以降は不安である。良くなる目は無いという意味で、変わらない。もしくはもっと悪くなる。店舗の改装を行い、商品のてこ入れもした、人員の整理も終えた、後は何ができるのか、という状況である。
,,□,商店街（代表者）,・今春の賃上げ状況を見ると、ベースアップ無しの回答が多く、ボーナスの額も減少しそうである。また社会保険料も増額となるため、この先の消費意欲は沸かない。
,,□,百貨店（広報担当）,"・銀行問題や株価などの外的要因に少なからず影響されている。これらが改善されているという印象が浸透すれば、若干は良い方向に向かう。
・内的要因としては、価値消費に対する対応がそれぞれの業界や店舗でできるかという事がポイントとなってくる。"
,,□,百貨店（販促担当）,・ＳＡＲＳの影響は払拭されないが、株価の下落や選挙の買い控えなどに歯止めがかかり、今後のお中元商戦も厳しいとはいえ前年確保は難しくない状況である。
,,□,スーパー（経営者）,・今の状況からすると、多少の外的な要因、経済環境や社会環境などで少々の変化があっても、客の消費トレンドやマインドにはあまり影響を与えず、堅実でシビアなままである。
,,□,スーパー（企画担当）,・明らかなオーバーストア状態の中、客の選別が進んでいる。選択してもらう店になるためには、今後更に価格対応やサービスのレベルアップが不可欠である。数字トレンドにはあまり変化は出ないと思うが、経営的にはますます厳しくなる。
,,□,衣料品専門店（経営者）,・これから夏場に向かい、夏物の本格的な動きが出てくるが、需要の停滞も続いている。客の買物の仕方が変わっており、サービス面や精神面には金を使うが、消費や衣類に関する買い控えが目立っている。
,,□,衣料品専門店（総務担当）,"・取引先の動きや、店舗への来客数及び売上単価を見ても、明るい材料が無い。
・業者では、単価を下げて取引を多くしたいという会社が増えている。"
,,□,乗用車販売店（経営者）,・イラク戦争が終わってホッとしたのも束の間、ＳＡＲＳの追い討ちなど社会に安定感が無く、経済への影響が大きい。こうした不安定な状態は続く。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・販売数量は上向くが、夏場の需要期に向けて競争が激しくなり、それに伴って価格競争が始まり粗利益が減少するという兆候が既に出ている。
,,□,高級レストラン（支配人）,"・宿泊については、前年のワールドカップ関係の影響は６月まで続くが、他の販売チャンネルはほぼ前年並みの予約を確保できている。
・宴会は、９月に婚礼が苦戦する見通しであるが、ほぼ前年並みの予約件数を確保できている。
・レストランも前年並みである。"
,,□,一般レストラン（経営者）,・依然として、食事を入れた注文で、酒ばかり飲んでいる客が多く、週２～３回の頻度で来店していた常連客が、週１回程度に減少している。
,,□,観光型ホテル（経営者）,"・予約状況は遅いが、現時点での７～９月の予約状況は前年比15％ほど少ない。
・ＳＡＲＳについては、台湾や韓国などの客からのキャンセルはあるが、新しく新婚客の予約発生などで差し引きゼロの見通しである。"
,,□,観光型旅館（経営者）,"・人数を追い込んでも、単価下落をカバーできない。核となる団体が減少しており、必然的に募集ものの占める割合が多くなっているが、催行が悪い状態である。
・ＳＡＲＳの影響は微々たるもので、夏に期待をかけて、準備を進めているところである。"
,,□,旅行代理店（従業員）,・海外旅行でＳＡＲＳ問題が沈静化すれば、動きは良くなる。国内旅行への影響は少ない。
,,□,通信会社（経営者）,・国際的にはＳＡＲＳ問題や、国内では大手金融機関の大幅赤字決算など社会的ムードが悪く、庶民の購買意欲も沸いてこない。
,,□,観光名所（職員）,"・ＳＡＲＳの収束が見えない状況で、外国人客の減少が続いている。
・国内旅行へのシフトも少なく、首都圏への集客を招いているだけである。"
,,□,住宅販売会社（経営者）,"・土地無し客が増え、着工までに時間を要するようになっている。
・展示場を撤退するメーカーも出ているが、来場者数や成約数などは悪くない。
・公庫よりも低い金利のローンが出ており、業界にとっては追い風であるが、競争も激しくなっている。"
,,▲,一般小売店［スポーツ用品］（経営者）,・当社はサッカー用品専門店であるが、ＳＡＲＳの影響で国際試合が延期になり、インターネット通販で日本代表のユニフォームが売れなくなっている。
,,▲,百貨店（企画担当）,・競合店のオープンが間近に迫っており、来客数の減少に歯止めがかからない。ボーナスの支給額が伸びない中、ボーナス時の年金や保険料負担額が増えるため、景気が良くなる要素が見当たらない。
,,▲,衣料品専門店（店長）,・こうした経済下であり、バーゲンでの訴求は客の支持を得られるが、その前後も含めたトータルでは厳しくなる。
,,▲,家電量販店（店長）,・買い控えや、検討中というのもあるが、諦めのような話も下見客から出てきており、かなり厳しくなって来る。
,,▲,自動車備品販売店（経営者）,・例年この時期は、当業界は物が動く時期であるにもかかわらず、動いておらず、今後は動かない時期に入るので、もっと動かなくなる。
,,▲,住関連専門店（経営者）,・これからセール時期に入り、今まで以上の単価低下は予想されるが、数量の増加は期待できない。
,,▲,その他専門店［酒］（経営者）,・発泡酒などの増税に加え、７月からはタバコの増税になる。こういった時期にマインドを冷やすような増税ラッシュになっている。景気は気から来ると言われており、そこを良く考えて施策を打ってもらいたい。
,,▲,その他専門店［酒］（営業担当）,・お中元商戦は年々確実に悪くなっている。一般客以外はかなり絞り込んでおり、プラスになるということは無いが、マイナス幅は小さいと見ている。
,,▲,その他飲食［そば］（経営者）,・ＳＡＲＳ、増税、株価など不安要素ばかりが多く、これから更にオフィス人口が減少すると心配である。先行きは厳しい。
,,▲,観光型ホテル（スタッフ）,・具体的には予約数、売上の低下傾向が変わっていない。ＳＡＲＳのプラス影響は数字としてはほとんど出ていない。
,,▲,都市型ホテル（経営者）,"・予約状況が前年に比べ、悪くなっている。
・ＳＡＲＳの影響も当面続き、企業倒産も身近で続く。出入り業者の話では、仕事があればいい方で、毎日仕事を探すのが大変で、いつ仕事が絶えるか心配だという話であり、良くはならない。"
,,▲,都市型ホテル（経営者）,・２～３か月先は、閑散期である。掘り起こし対策として、前年実績のあったところに営業を掛けているが、不透明感が強く、例年に比べても動きが悪い。
,,▲,都市型ホテル（スタッフ）,"・市内の企業のボーナスがかなり抑制されるという噂である。
・ＳＡＲＳの影響で、一生に一度の披露宴で、海外に行けると思っていた人がやむを得ず国内に振り替えている場合が多い。"
,,▲,通信会社（営業担当）,・固定電話のＩＰ電話化の流れが急激に早まっている。
,,▲,通信会社（営業担当）,・ＳＡＲＳなどの影響で、売上が落ち込んでいる企業があり、全体的に向上する見通しが立っていない。
,,▲,テーマパーク（職員）,・ＳＡＲＳ問題で、国の対応が明確にならないと不安である。日本人として海外のＳＡＲＳに対し、かなり敏感になっている。
,,×,百貨店（企画担当）,・銀行の貸し渋りや、ＳＡＲＳなどによる景気の沈滞などがあり、悪くなる。
,,×,スーパー（経営者）,"・当社の３月決算は、増収増益であったが、県内企業全体としては業績が上がるところにまでは至っていない。
・個人の可処分所得は減少傾向にあり、将来不安による買い控えはまだまだ続く。業界間の競争激化や買上個数の減少などの要因から、今後の回復は困難である。"
,,×,スーパー（店長）,・３か月以内に、競合店が出店する。また同じ商圏の中で自社競合が２店舗できる。企業としてはドミナントエリアでの商圏づくりとなるが、店舗単体としては、前年並みの売上確保も難しい状況が続く。
,,×,住関連専門店（経営者）,・知事が辞任したため、また選挙がある。選挙があると売上が減少するため、困っている。
,,×,観光型旅館（経営者）,"・ＳＡＲＳ問題で、関西方面で大変な風評被害があった。その分が東北に観光客がシフトしたわけでもなく、逆に旅行に対する不安を口にする客が増えている。
・先日の地震で、直後の直接キャンセルはあまり発生していないものの、数か月以内に宮城県沖地震が発生するという噂が流れ、不安により予約を控える動きが出ており、宿泊客の減少が懸念される。"
,,×,旅行代理店（従業員）,・ＳＡＲＳ騒ぎが収まらないうちは回復しない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,＊,＊
,,□,食料品製造業（経営者）,・酒類業の規制緩和が進んでいるが、必ずしも新しい市場創造にはつながっていない。消費も地震の被害などにより、厳しい状況が続く。
,,□,電気機械器具製造業（経営者）,・ますます短納期対応の要求が多くなっている。これに見合うコストの確保ができない状態で、業績は厳しい。一部中国市場からの国内シフトが出てきているが、まだまだ仕事量は少ない。
,,□,電気機械器具製造業（総務担当）,・今後３か月間の受注量は、今月よりはやや増える見込みであるが、最近の景気の冷え込みやＳＡＲＳの影響で、下方修正の懸念が多々ある。
,,□,新聞販売店［広告］（店主）,"・当面は、横ばい状態が続く。集金時の対話の中でも景気の良い話が出ないので、このままで推移する。
・南三陸沖地震の影響で、保全や修復のための購買活動は活発になるが、他を控えるため、全体では変わらない。"
,,▲,繊維工業（総務担当）,・受注量の減少から、メーカーの淘汰が更に加速しつつある。アパレルも同様である。消費低迷が続く折、人件費などの削減も限界となっているメーカーが増えている。
,,▲,一般機械器具製造業（経理担当）,"・為替が今の水準で推移した場合、輸出環境の悪化で採算が悪くなる。
・ＳＡＲＳによりアジアや中国での生産に影響が出て、当社からのアジア向け輸出が減少する可能性がある。"
,,▲,輸送業（従業員）,・ＳＡＲＳ長期化の影響により、輸出貨物量にも変化が出てくる。やがてコスト削減や値引き交渉に入ると思う。
,,×,広告代理店（従業員）,・得意先を回っていての今後の情報に、特記事項はなく、現状では前年実績を10～15％割り込む見通しである。
,,×,公認会計士,・事業収支のバランスを取るのに、増収策が見いだせず、支出の削減策が主体となっている。
"雇用
関連

(東北)",,◎,＊,＊
,,○,人材派遣会社（経営者）,・各企業の好決算を受け、新しい人材を求めようとする動きが目立っており、今後少しは上向く。
,,○,人材派遣会社（社員）,・当社の取引先で、中途採用も積極的で、高スキルの派遣社員受け入れにも積極的な企業がある。
,,○,人材派遣会社（社員）,・スタッフの契約期間が３か月サイクル、半年サイクルでの更新が多く、企業側へも提案しやすく、また他社で終了するスタッフの獲得もしやすい。
,,□,人材派遣会社（社員）,・派遣利用の裾野は広がりつつあるが、他社との競争が厳しく、取ったり取られたりで先が見えない状況である。
,,□,アウトソーシング企業（社員）,・価格破壊の底が見えてきており、当社もその対応が出来てきているので、付加価値を付けていけば何とかなる。
,,□,職業安定所（職員）,・経済環境やＳＡＲＳの影響から、企業の雇用マインドは低い。またＳＡＲＳの影響で、旅行業者２社で人員整理が行われる。
,,□,職業安定所（職員）,・リストラが一巡し、求職者数は減少傾向にあるが、企業では中期的展望が見えないためか、求人の増加につながらず、非正規型での雇用形態による採用が依然として増えている。
,,□,職業安定所（職員）,"・３か月前に比べ、求職者数は増加しているが、在職求職者や無業者（長期失業者を含む）の占める割合が高い。
・相談待ちの人数に変動がなく、また相談をせずに自己検索装置で求人検索を行う者が多い。"
,,□,職業安定所（職員）,・求人数が増え、求職者数が減る傾向にはあるものの、株安や不良債権、デフレ、ＳＡＲＳなどの問題があり、不確定な状況になっている。
,,▲,新聞社［求人広告］（担当者）,・前年のサッカーワールドカップの効果が無い分、またＳＡＲＳなどの影響が工業だけでなく、多方面で出ており、全体的に厳しくなっており、採用にもその影響が出てくる。
,,▲,職業安定所（職員）,・ＳＡＲＳの影響から、心理的に旅行や買物を控える動きが出ており、サービス業を中心とした集客の低下が懸念される。
,,×,＊,＊
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,その他専門店［携帯電話］（従業員）,・新機種の発売があり、ボーナス商戦で、旧機種の値崩れも予想されることから、良くなる。
,,◎,住宅販売会社（経営者）,・住宅のローン控除は年内入居が条件なので、この２～３か月は契約、着工の増加が見込まれる。
,,○,商店街（代表者）,・市内の通りに面した所に、チェーンの食品スーパーがオープンした。営業時間が深夜24時までということで、集客が良く、商店街を歩く客が増える可能性が高い。
,,○,百貨店（売場主任）,・６月も全店企画の催事の計画があり、相当の動員力がある。７月に入るとお中元がメインのセールに入り、多数の来客が見込まれる。
,,○,コンビニ（経営者）,・地域にある大手の機械メーカーでは外国向けの商品が動き出し、従業員の募集を行っているので、いくらか上向く。
,,○,一般レストラン（経営者）,・新幹線駅周辺の大型チェーン等に客は流れている。一方で地域密着の既存店として、専門店の味が見直され、戻ってくる客もいるので、売上が回復してきている。
,,○,通信会社（営業主任）,・インターネットの訴求をしっかり行えば、ある程度の加入獲得は見込まれる。
,,□,商店街（代表者）,・消費者の財布のひもは固く、商品は売れそうにもない。いくらイベントがあって人が出てきても、期待を持てない。
,,□,商店街（代表者）,・７～８月に来客数が増加するような夏のイベントを行って、ばん回したい。
,,□,一般小売店［精肉］（経営者）,・大手銀行の落込みのニュースが影響しているのか、客が消費に控え目な状況は今後も続く。
,,□,スーパー（店長）,・食料品は、客単価の落ち込み以外は点数、来客数ともに順調である。衣料品、住居関連の商品では買い控えがみられ、無駄な買物が減ってきており、来客数、客単価ともにダウンしている。この傾向は２～３か月は続く。
,,□,スーパー（統括）,・大手銀行の３兆円に上る赤字決算の発表、県内のベアゼロ企業の増加、ボーナス削減予測など、消費マインドに負の影響を与える要素ばかりがクローズアップされ、消費者の財布のひもは固くなる一方である。相変わらずのデフレ基調から、商品仕入れ価格は低下しており、店頭小売価格も更に低くなる見通しである。
,,□,コンビニ（経営者）,・７月からたばこの値上げが実施されるが、６月の駆け込み、まとめ買いは期待できない。ビール、ドリンクは７月の天候に大きく左右されるが、ビールから発泡酒へのシフトが更に進む見込みで、ほとんど変わらない。
,,□,衣料品専門店（経営者）,・周辺の工場の給料が上がらず、リストラなどで来客数が減少している。
,,□,衣料品専門店（店長）,・ＳＡＲＳの影響で海外商品が減り、国内生産商品の需要が増えて、国内生産業の景気も良くなる。商品単価もやや上がるが、店舗数が飽和状態にあるので、総じて変わらない。
,,□,乗用車販売店（販売担当）,・新車の売行きが極端に悪く、高額車両は全く売れない。中古車、安い単価の車の売行きは依然として順調であるが、本当に景気が良くなるのは、新車がある程度の台数を売れるように回復してからである。
,,□,高級レストラン（店長）,・長引く不況に加えて、飲酒運転の罰則強化や酒類の増税などで、消費者の購買意欲は低く、外食自体を控える傾向が続く。
,,□,旅行代理店（従業員）,・ＳＡＲＳの問題が、依然としてアジア方面の旅行の販売に影響を与えている。夏休みを控え国内旅行の販売に力を入れているが、予約状況が鈍い。
,,□,通信会社（社員）,・第三世代携帯電話についても、一時期の在庫不足の状況は解消され、販売台数は落ち着いている。
,,□,観光名所（職員）,・旅館、ホテル、レストラン関係で、キャンペーン等を行っているところや、安価なところはある程度の実績を上げられるが、その他は例年を下回る。
,,□,遊園地（職員）,・ＳＡＲＳ関連等、引き続きレジャーに対する消費意欲は盛り上がらない。
,,□,競輪場（職員）,・現在の経済状況の中では、公営競技等につぎ込むお金はなかなか回らない。
,,□,その他サービス［自動車整備業］（事務長）,・顧客の財布のひもは依然として固く、近い将来に修理、整備が必要な個所があると説明しても、故障してから直すという客が多い。
,,□,住宅販売会社（経営者）,・不動産の価格下落が進んでおり、銀行の融資も良くならない。経済の活性化が進まず、不動産物件は動かない。良いことは一つもない。
,,▲,百貨店（販売促進担当）,・ＳＡＲＳ問題の影響が多方面に出ている。
,,▲,百貨店（販売促進担当）,・消費回復の兆しはない。ボーナスの減額などで、消費はより一層冷え込む。
,,▲,スーパー（経営者）,・社会保険料の値上げ、酒、たばこの増税が売上には大きく影響してくる。
,,▲,一般レストラン（業務担当）,・６～８月分の宴会予約数が、前年を20％程度下回っている。
,,▲,観光型ホテル（スタッフ）,・婚礼が前年度より減少している。
,,▲,旅行代理店（経営者）,・ＳＡＲＳ問題で、これからも受注は弱含みである。それに関連して、仕入れ関係も非常に悪くなってきている。
,,▲,旅行代理店（経営者）,・ＳＡＲＳの問題でこれからいろいろ影響が出てくる。ただし、年配者を中心にお金はあるので、夏ごろまでにこの問題が解決すれば、あちこちに出かけたり、物を買うようになり徐々に上向く。まだ拡大が続くようであれば、先行きは悪くなるので心配である。
,,▲,旅行代理店（従業員）,・ＳＡＲＳの影響から、夏休み企画への申込が進まない。
,,▲,タクシー運転手,・お中元セール等があっても消費者の財布のひもは緩まないので、さほど景気がよくなるとは思えない。
,,▲,タクシー運転手,・仕事は減少しているのに、毎週のように新しい仲間が増えて困っている。２種免許を取るための自動車学校も、予約で入校まで半年待ちで、他に仕事がない証拠である。
,,▲,ゴルフ場（支配人）,・県外来場者が激減している。道交法強化による対策も含め、県外来場者に対して、自家用バスやバス会社と提携してのコンペの送迎を行っているため、固定費が増加している。また、周辺の大手ＩＴ企業でリストラが強化されており、今後はやや悪くなる。
,,▲,ゴルフ場（副支配人）,・大手銀行の大幅な赤字決算の影響で、各企業の資金量、設備投資が抑えられている。勤労者の可処分所得の増加が見込めないため、ゴルフ場の来客数が増加する可能性は少ない。これから梅雨で天候が不安定になるので、取り巻く環境は厳しい。予約状況も前年と比べて落ち込んでいる。
,,▲,その他サービス［自動車整備業］（経営者）,・各企業ともかなり厳しい状況に追い詰められている。手形等も落とせないところが出てきている。
,,▲,住宅販売会社（経営者）,・地元企業に景気回復の兆しはなく、一部の優良企業社員を除いて、住宅用の土地購入に結びつかない。建設会社を始め倒産企業が増加しており、今後はやや悪くなる。
,,×,スーパー（経営企画担当）,・５月に開店した大型スーパーに対抗し、既存の大型、中堅スーパーがチラシを出し、激戦になるので影響を受ける。
,,×,コンビニ（店長）,・競合スーパーの営業時間が、今までは夜10時までであったが、６月以降は12時までとなるので、ますます悪くなる。
,,×,衣料品専門店（販売担当）,・現在、来客数がかなり減少しているが、２か月後にシネマコンプレックスもある大型ショッピングセンターがオープンする予定で、今後更に来客数が減少し、景気は悪くなる。
,,×,都市型ホテル（スタッフ）,"・ＳＡＲＳの影響で外国人が来なくなっていることもあり、３か月先までの予約状況は前年より1,500名前後少なくなっている。新しく進出してきた市内のホテルでも稼働率が上がらないとのことである。"
,,×,旅行代理店（営業・管理担当）,・ＳＡＲＳの終息がはっきりしないことと、県の土木建築業の入札基準がものすごく厳しくなっていることから悪くなる。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,一般機械器具製造業（経営者）,・自動車関連部品は高水準で横ばい状況であるが、建設機械関連部品は微増傾向にある。
,,○,輸送用機械器具製造業（総務担当）,・新型車のモデルチェンジに伴う需要が見込まれ、５～７月の受注は前年の15～20％増となる。８月以降については不透明である。
,,□,食料品製造業（営業統括）,・今年に入ってから、家族連れの工場見学者も激減しており、売上単価も低下傾向にある。業界全体にこの低迷状態はしばらく続く。
,,□,窯業・土石製品製造業（経営者）,・忙しい時期は一時的なもので、翌月の状況は全く予測がつかない。
,,□,電気機械器具製造業（経営者）,・公共工事が少なくなり、民間の設備投資も非常に少なく、今後２、３か月先も上昇する気配はない。
,,□,輸送用機械器具製造業（経営者）,・安くて、割に合わない仕事はあるが、儲かる仕事はあまりない。品質にはうるさく、これ以上のコストダウンは出来ないのに、大会社からコストダウンの要請があり、価格破壊で厳しい。
,,□,建設業（経営者）,・受注は依然として増える見通しはない。
,,□,経営コンサルタント,・企業間取引では相手先を絞り込む選別がまだ進行中である。
,,□,その他サービス業［情報サービス］（経営者）,・情報化投資意欲は感じられるが、先行き不透明感から決断が鈍く、成約までの時間のずれ、システム範囲の絞込みがある。価格の低下等、仕事量の減少傾向は、今後も続く。
,,▲,化学工業（総務担当）,・大手ユーザーに対して、量の確保のためにやむを得ず販売価格を下げるので、利益が大幅に圧迫される。
,,▲,一般機械器具製造業（生産管理担当）,・急速に落ち込むようなことはないが、２～３か月先に立上げる新規案件の動きも鈍くなってきており、先にずれ込む。従来品の伸びも期待できない。
,,▲,輸送業（営業担当）,・ＳＡＲＳ問題で、荷主の中国での工場生産、輸入量が減少するので、今後も落ち込みそうである。
,,▲,金融業（経営企画担当）,・引き続きＳＡＲＳの景気への影響が予想される。特に、観光地は夏場の観光シーズンを迎えるので、少なからず影響がある。
,,▲,新聞販売店［広告］（総務担当）,・量販店の折込地域縮小の動きが収束しない上に、今まで折り込んでいた曜日を変更するなどの模索も続いている。もう限界にある価格を更に下げる競争になっている。
