,,○,旅行代理店（従業員）,・統一地方選の影響が懸念されるが、宗教団体で大きな動きがみられるなど、団体需要が活発になってきている。また、６月からは航空機の供給座席数が増加する予定となっているため、旅客数の増加が期待できる。
,,○,美容室（経営者）,・ショッピングや食事、旅行など、明るい話題が客の会話のなかで増加しており、以前よりも客の財布のひもが緩くなってきている。
,,○,その他サービスの動向を把握できる者［フェリー］（従業員）,・春を迎え、次第に観光客が訪れるようになる。
,,□,商店街（代表者）,・ホテル、飲食店など、観光関連の動きには期待できるが、それ以外についてはトレンドに大きな変化はないまま推移する。
,,□,商店街（代表者）,・世間一般では、今後、給料が上がることを期待しているようであるが、一方で社会保険料など、負担が増えるものもあるため、全体としてはプラスマイナスゼロで変わらないまま推移する。
,,□,商店街（代表者）,・当地では高速道路のインターチェンジができ、他地域からの人の流れがスムーズになることで騒がれているが、期待できる要素がその１点だけであり、その他に期待できる要素が少ないのが現状である。
,,□,一般小売店［酒］（経営者）,・ここ３～４か月、景気の良い傾向が続いているため、今後も良いまま変わらない。ただ、さらに景気が押し上げられるようになるかは、慎重に判断せざるを得ない。
,,□,百貨店（売場主任）,・前年は４月に消費税が増税され、売上が前年比81％と数字を大きく落としたが、今年も電気料金の値上げ、ガソリンや灯油の価格高騰などのマイナス要因がある。今後、好天に恵まれ、前年並みの気温で推移すると見込まれているものの、客の会話からはやはり厳しさを感じる。
,,□,スーパー（役員）,・前年の消費税増税前の駆け込み需要の反動は２か月程度終わるとみていたが、消費者にとって増税が思いのほか重たかったようで、現在まで回復傾向がみられず、苦戦が続いているため、今後も厳しいまま変わらない。
,,□,コンビニ（エリア担当）,・４月で前年の変動が一巡することになるため、前年比の動きは徐々に落ち着いてくることになる。ただ、主要部の店舗の回復が鈍いことの影響が懸念される。競合他社も厳しいようだが、今後の新規出店、新業態出店といった情報もあり、経営環境は厳しくなる。
,,□,衣料品専門店（経営者）,・買物１点当たりの消費単価が下がってきている傾向がある。
,,□,衣料品専門店（店長）,・景気は回復しているものの、中小企業の状況はまだまだであるため、今後も厳しいまま変わらない。
,,□,衣料品専門店（店員）,・来客数の少ない状況が続いているため、今後も変わらない。
,,□,家電量販店（経営者）,・現状から上向くような要素が見当たらない。
,,□,家電量販店（店員）,・新入学や新社会人向けの需要が今後も期待できる。
,,□,乗用車販売店（従業員）,・まだまだ景気回復に春を感じない。
,,□,乗用車販売店（従業員）,・ここ数か月、景気もあまり変わってないため、今後もそこまで景気が悪くなるようなことにはならない。
,,□,乗用車販売店（従業員）,・現在の状態から大きな改善があるとは思えない。世の中の情勢に大きな変化がない限り、業界の変化も感じ取ることができない。
,,□,乗用車販売店（役員）,・特別に状況を大きく動かすような要素が見当たらない。
,,□,自動車備品販売店（店長）,・雪解けが早く、夏タイヤへの交換が例年よりも早く進んでいるため、３月は単価の高いタイヤが売れているが、４月以降も好調なまま推移するかが見えてこない。
,,□,その他専門店［医薬品］（経営者）,・客への相談販売にとっては厳しい時代である。健康産業も過渡期にあり、競争環境が更に激化することになる。
,,□,その他専門店［ガソリンスタンド］（経営者）,・特に変化するような要素がない。
,,□,その他専門店［造花］（店長）,・特に目立った景気対策がないため、今後も変わらない。
,,□,観光型ホテル（スタッフ）,・週末に予約が集中し、平日に苦戦する構図となっている。今後については、学会による集客を見込める反面、観光、ビジネスとも客の動きが鈍い。
,,□,旅行代理店（従業員）,・先行受注の動きは一見良いが、間際になっての取消があり、今一つ伸びきれない状況が続いているため、今後も変わらない。
,,□,タクシー運転手,・今後の観光客の予約状況や貸切の予約状況は、前年と変化がみられない。同業他社についても、前年と同じような状況にある。ただ、外国人観光客や西日本エリアからの旅行客など、新規の問い合わせが、若干ながらもみられるため、ささやかな期待も持っている。
,,□,通信会社（社員）,・商材の購入に対してまだまだ慎重な客が大半だが、前年のような、欲しくても買えない、無理はできないというほどの切迫感は感じられなくなってきている。ただ、消費マインドが更に加速するきっかけとなるような施策などもあるわけではないため、今後もしばらくは変わらない状況が続く。
,,□,観光名所（職員）,・政府の景気対策の恩恵を受けている企業はごく一部であり、今後もその流れは変わらない。周辺の企業では、ベースアップの動きなどもみられない。
,,□,住宅販売会社（役員）,・この春に賃上げする企業も多いが、北海道の場合は大企業も少ないため、過度の期待をできないのが現実である。景気の先行きは全国的には明るくなってきているが、北海道ではほんの少しといったところである。販売価格の上昇している分譲マンションを積極的に購入しようという客が、市場をけん引するほどいるとも思えない。
,,▲,スーパー（店長）,・前年の消費税増税の影響で購買が落ち込んでいる。食品は徐々に回復しつつあるが、衣料品や住まい用品は戻っておらず、価格に大きく左右されている状況から、今後についてはやや悪くなる。
,,▲,スーパー（企画担当）,・菓子類など、前年の消費税増税前の駆け込み需要があまり大きくなかった商品群まで売上が低下してきており、前年の反動以上に売上が厳しくなっている。
,,▲,コンビニ（エリア担当）,・商材の値上げが続いているが、値上げされた商材の販売量が減少しているため、今後も節約志向が強まり、消費回復が見込みづらい状況にある。
,,▲,高級レストラン（スタッフ）,・観光シーズンに向けて、来客数増への期待が高まっているが、これだけ食材費が上がってしまったため、赤字を埋めるのに精一杯という感が否めない。高級外食店は景気回復への道が険しい。
,,▲,観光型ホテル（役員）,・外国人観光客が減少するシーズンだが、今年は北陸新幹線の開業にともない首都圏の客が北陸方面に流れているため、ダブルで苦戦が見込まれる。また、道内景気の回復が遅れているため、道内客の予約の動きもかなり悪い。
,,▲,旅行代理店（従業員）,・４月１日からの日用品などの値上げ、イスラム国関係のテロ、統一地方選などの影響が出てくることになる。
,,▲,タクシー運転手,・４月以降、暖かくなるとタクシー利用が大幅に減ることになる。今年３月の利用状況、売上実績から、この先もタクシー利用が減り、売上も前年を下回る状況が続く。
,,▲,タクシー運転手,・人口減やそれにともなう街の衰退から、今後についてはやや悪くなる。
,,▲,タクシー運転手,・前年４月の消費税増税と円安による物価上昇により、タクシーに乗る客は減少している。特に夜間は暇であることから、今後についてはやや悪くなる。
,,▲,タクシー運転手,・統一地方選があるため、今後の乗降客が極端に落ち込むことになる。
,,▲,通信会社（企画担当）,・利益を確保するためのコスト削減が更に進み、前年に比べて販売施策が減ることが見込まれるため、今後についてはやや悪くなる。
,,▲,パチンコ店（役員）,・前月は春節の影響で観光関連の売上が良かったが、今後については観光関連がどのように売上を伸ばすかが鍵になってくる。
,,×,＊,＊
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・官民、土木、建築のいずれも徐々に受注が進み、工事が動き始めることになる。ただ、全体としての稼働量にはまだまだ余力があり、繁忙期がどの程度あるのかも見通せない。今年の公共工事予算額は当初予算のみとなっており、過去２年と比べると補正予算の分が落ち込むため、その影響が心配される。
,,○,金融業（企画担当）,・消費税増税の影響が薄れることや、伸びが低いながらも賃上げが見込まれることから、個人消費はやや上向く。観光関連は円安による外国人観光客の増加や道内観光へのシフトが見込まれる。年度内の新幹線開業を控えた道南では、ホテルの改装など設備投資も活発となる。
,,○,その他サービス業［建設機械リース］（営業担当）,・ゼロ国債による建設発注案件が出てくるため、少しは景気が良くなる。ただ、発注案件が本格的に出てくるのは統一地方選が終わってからになる。
,,○,その他非製造業［鋼材卸売］（役員）,・客先においては、仕事量を適度に抱えているため、先行きは明るい状況とみている。また、各種補助金制度を活用することで売上拡大のチャンスが更に増えつつある。
,,□,家具製造業（経営者）,・好業績の大企業、大都市圏と景気の良くない中小企業、地方都市がお互いの状況を打ち消しあい、全体としては大きく変化しない。
,,□,金属製品製造業（従業員）,・見積や機種選定の状況、客先からの情報などから、今後も変わらないまま推移する。
,,□,建設業（従業員）,・外国人観光客の飛躍的な増加の影響もあり、既存ホテルの増築や改修工事の引き合いは増えているが、それ以外の引き合いが少ないことから、建築工事の絶対量は増加していない状況にある。
,,□,輸送業（営業担当）,・平成27年度末の北海道新幹線の開通を控え、現状どおりの貨物列車の輸送力が確保できるよう、｢北海道物流を支える鉄道貨物の会｣が北海道運輸局と北海道に要請を行っているが、万が一、貨物列車の輸送力が低減することになれば、海上輸送、航空輸送の輸送力をパワーアップさせるようなインフラ整備が急務となる。
,,□,輸送業（支店長）,・今後も円安のまま推移するとみられるため、アジア圏を始めとした鉄鋼関連の輸出は堅調だが、足元においては新年度も今年度並みの予算策定が目立っている。４月からの新年度の案件の出足もゆっくりである。東日本大震災の復興関連の建材などの本格的な需要の動向を注視している状況にある。
,,□,通信業（営業担当）,・販売量の微増が続くなど、持続的な景気の回復を感じるが、その一方で取引先の来期以降の計画については厳しい見方が支配的である。価格に対する敏感さ、低価格交渉も依然として続いており、販売量の増加を相殺している。景況感としては、現在の景況感がしばらく続くことになる。
,,□,司法書士,・地方においては、政府がいうほど景気が回復しておらず、以前と比べても状況に変わりがない。１年後に控えた北海道新幹線の開業にともなう効果や外国人観光客の集客が今後も変わりなく推移すれば、多少は景気が良くなる。
,,□,司法書士,・政府の地方創生事業による振興策の結果によって景気動向は変化するとみられるが、有効な振興策が出てくれば、景気は現状維持で推移することが期待できる。ただし、振興策そのものが具体化しなければ、地方の景気は現状を維持できず、悪くなる。
,,□,コピーサービス業（従業員）,・今後も企業の慎重な姿勢は変わらない。設備投資も最小限度に抑えている様子である。
,,□,その他サービス業［ソフトウェア開発］（経営者）,・今までと比べると、仕事量に対する不安感は多少薄れてきているが、発注条件を含めて、利益が好転していくような気配はいまだ感じられない。
,,□,その他サービス業［建設機械リース］（支店長）,・景気回復につながるような要因が見当たらない。
,,□,その他サービス業［建設機械レンタル］（総務担当）,・統一地方選の動向次第ではあるが、現段階ではあまり変化がないとみられる。
,,▲,食料品製造業（従業員）,・４月から商材の値上げが本格的になってくるため、今後の受注量が減少することになる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,人材派遣会社（社員）,・季節要因ではあるが、冬を越えて、建設業界、住宅関連業界が本格的な営業体制を整えるに当たり、新たな人材の需要が見込まれる。前年のような消費税増税もないため、企業の業績も前年を下回るようなことはない。
,,○,求人情報誌製作会社（編集者）,・地方都市においても求人件数が増加し始めるなど、ここに来て風向きが良い方向に変わってきている。
,,○,職業安定所（職員）,・賃金の上昇が、大企業だけでなく、地方や中小企業にも波及し始めつつあるため、今後のさらなる景気の底上げを期待している。
,,○,学校［大学］（就職担当）,・電気料金の値上げは厳しいところであるが、原油価格が落ち着いてきているため、全般的に消費意欲が若干高まることになる。
,,□,人材派遣会社（社員）,・年度が替わる現時点が求職者の減るピークであるため、今後は動きが落ち着くことになる。
,,□,求人情報誌製作会社（編集者）,・人材不足が顕在化しつつあり、20～30代の若年層や女性の求職者が減っている。建築、介護から販売、飲食にまで影響が及んでいる。
,,□,求人情報誌製作会社（編集者）,・一時は求人数が前年を下回る時期もあったが、ここのところは増加基調で推移している。ただし、こうした傾向は大型小売店、飲食店、医療、福祉といった業種に偏っているため、今後、更に景気が上向く兆候とはいい難い。
,,□,求人情報誌製作会社（編集者）,・当地を取り巻く労働力市場が縮小傾向にあるが、企業は人材を確保しないと事業を継続できないため、今後も前年と同じような数字で推移することになる。
,,□,新聞社［求人広告］（担当者）,・消費の回復が遅れていることから、募集広告も微減もしくは前年を１～２割程度下回る可能性がある。
,,□,職業安定所（職員）,・円安傾向に変化がないことや、原材料価格の高止まり、人件費の高騰、電気料金の値上げなど、中小零細企業を取り巻く環境は依然として厳しい状況が続いているが、燃料価格の値下がり傾向が続いているなど、景気回復の兆しまでとはいかないものの、景気悪化の要因は以前よりも小さくなっている。
,,▲,＊,＊
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（経営者）,・12月～２月がどん底であったので、これ以上悪くなることはない。
,,◎,衣料品専門店（店長）,・少しでも安価なものを求める客の動きが若干減少しており、必要な時に必要な物を購入するという動きが増えてきている。デフレの状態ではなくなりつつあるので、商況が平常期に戻れば景気は少しずつ上向いていくとみている。
,,○,商店街（代表者）,・全体的に若干ではあるが、季節同様の暖かな景況の声を聞いている。新たなる出店計画もあり、新年度に期待している。
,,○,一般小売店［書籍］（経営者）,・消費税増税から季節が一巡するため、前年比の数字は若干良くなるとみているが、地方では景気の高揚感は期待出来ない。ただし、ムードそのものは前年よりは良くなっている。
,,○,百貨店（総務担当）,・ベースアップ、株高の影響などにより、春以降、新年度に向けて客のマインドが上昇することを期待している。
,,○,百貨店（営業担当）,・前年の消費税増税前の駆け込み需要による反動減との比較のため、売上自体はプラスに転じるとみている。また、消費税増税からは１年が経過しており、婦人服を中心とした夏物衣料あたりから更に回復していくのではないか。
,,○,百貨店（売場担当）,・前年は、消費税増税前の駆け込み需要による反動減や買い控えがあったが、今年はそこまでの落ち込みにはならないとみている。
,,○,百貨店（経営者）,・春闘により、一部の企業ではベースアップとなり、時間は多少かかるものの消費活性化につながるとみている。また、被災地では鉄道の復活や復興住宅への移転など、前年に比べて周囲の環境も改善されてきていることから、間接的ではあるがプラス要素となっていくと期待している。
,,○,百貨店（経営者）,・前年の消費税増税以降、衣料品の長期不振から脱け出せずにいたが、今年の春物からは回復傾向がみられている。
,,○,スーパー（経営者）,・前年の消費税増税前の駆け込み需要による反動減が薄れてきており、消費者の購買力が強くなってきているのではないか。
,,○,スーパー（店長）,・３月は前年の消費税増税前の駆け込み需要との比較のため、特に後半にかけての数字が良くなかったが、４月からは、１～２月ごろの水準に戻るとみている。ただし、楽観は出来ない状況である。
,,○,コンビニ（経営者）,・たばこ需要を除けば他は順調に推移している。むしろたばこ抜きでは全体的にはプラスになっており、来客数、買上点数共に若干上向きになっている。
,,○,コンビニ（店長）,・原油価格が安定しており、消費税増税から１年が経過して、少し気持ちに余裕が出てきている雰囲気がある。また、気温も高めで推移しており、この４～６月あたりはやや回復基調となるのではないか。
,,○,コンビニ（店長）,・販売動向が大きく変わる時期であるので、きめ細かい商品ラインナップ、接客などで、例年同様の上昇幅維持に努めたい。ただし、顧客の節約志向はいまだに感じられるので、その辺は今後も注意していきたい。
,,○,衣料品専門店（店長）,・前年は消費税増税前の駆け込み需要の反動で苦戦した時期であり、４～６月は前年比の数字が上回ることは当たり前である。ただし、現状の春物の立ち上がりの早さから夏物需要の立ち上がりも例年と比べて早まるとみており、やや良くなるのではないか。
,,○,衣料品専門店（店長）,・前年は、消費税増税後の買い控えが４月からずっと続き、大幅に売上が低迷した。しかし、今後は通常に推移すれば、売上は回復するとみている。
,,○,家電量販店（店長）,・ガソリン価格の低下や景気状況が持ち直しているという報道などがあり、客からも明るい話題を聞いている。また、４Ｋテレビを含めた少し高い商品が売れてきており、単価は徐々に上がっていくのではないか。
,,○,家電量販店（店長）,・企業のベースアップに期待している。
,,○,乗用車販売店（経営者）,・売れ筋であるミニバンのモデルチェンジが４月中旬に予定されており、かなり期待している。
,,○,住関連専門店（経営者）,・少しずつではあるが高額商材が動いてきており、売上増に結びつくとみている。
,,○,その他専門店［靴］（従業員）,・前年は消費税増税の影響による売上の落ち込みがあったが、今年は前年ほどの影響は無いとみている。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・当地では４月からデスティネーションキャンペーンが開催されるため、県外からの誘客効果による販売量の増加を見込んでいる。
,,○,その他小売［ショッピングセンター］（統括）,・小売業界では、前年の消費税増税後の売上減少の影響があった時期が比較対象となってくるため、業界としては回復が見込める。
,,○,高級レストラン（支配人）,・前年は消費税増税で売上が落ち込んでおり、その分、前年よりは売上が伸びるのではないか。
,,○,一般レストラン（経営者）,・電機メーカー、自動車メーカーが思い切ったベースアップをしているので、期待している。
,,○,一般レストラン（経営者）,・４月ごろから暖かくなり、お花見や入学などの行事も多くなるので、状況はやや良くなるのではないか。
,,○,観光型旅館（スタッフ）,・ゴールデンウィークの予約が順調であり、この流れがしばらく続くとみている。
,,○,都市型ホテル（経営者）,・来年度において、周年行事などの節目のイベントを検討している企業が増えている。
,,○,都市型ホテル（スタッフ）,・来月以降の予約では、前年比が消費税増税後初めて上回っている。
,,○,都市型ホテル（スタッフ）,・４～６月はデスティネーションキャンペーンが開催されるため、特に宿泊部門、レストラン部門において、来客数の増加を期待している。
,,○,観光名所（職員）,・春以降は観光シーズンに入るため、イベントなどを開催して来客数の増加を図る予定である。
,,○,その他サービス［自動車整備業］（経営者）,・株価の上昇などもあり、不安要因は見当たらない。
,,○,住宅販売会社（経営者）,・住宅受注の伸びは依然として緩慢ではあるが、店舗などの一般物件受注が確保できると見込んでいる。
,,□,商店街（代表者）,・現在が景気の潮目になっている様子があるものの、先行きが全く予想できない状態である。
,,□,商店街（代表者）,・大きく落ち込むといったことはないとみている。売上の２けた増加といったことは望まずに、買う側も売る側も冷静な賢い商業環境というものに期待をしたい。マイナスにならなければそれで良いという気持ちである。
,,□,商店街（代表者）,・商店街は、全国的に疲弊しており大変悪い状況にある。また、飲食系、物販系では業種や業態によって集客が大きく異なっている。今後は、特徴のある店は良くなるが、特徴のない普通の店はどんどん疲弊して空き店舗になっていくとみている。
,,□,商店街（代表者）,・商店街の環境が、なおいっそう悪化している。
,,□,商店街（代表者）,・消費活性化のためのプレミアム付商品券が７月に発行される報道があり、そのため、発行までは買物を抑える消費者もいるようである。
,,□,一般小売店［医薬品］（経営者）,・４月に大手企業が一斉に賃上げを行うものの、ごく一部の企業のみである。そのため、これらの家庭の消費がどのように小売店に影響するのか全く予想がつかず、しばらくこの悪い状態が続いていくのではないかとみている。
,,□,一般小売店［医薬品］（経営者）,・１～２月はやや良い傾向にあったが、今月に入り販売量が少し落ちているので、先行きもそれほど変わらないとみている。また、客は目的のものはちゅうちょなく買っているので、来店頻度が多くなればどうにか良くなっていくのではないか。
,,□,一般小売店［医薬品］（経営者）,・店頭から見る限りでは、顧客層及び周辺の社会状況に特に変化はみられない。景気は当面の間は横ばいで推移するとみている。
,,□,一般小売店［寝具］（経営者）,・先行きの見通しがつかない状況である。
,,□,百貨店（売場主任）,・消費行動の二極化傾向が強くなっており、結果として変わらない。
,,□,百貨店（営業担当）,・地方は個人所得のベースアップが難しく、消費に反映されていない。
,,□,百貨店（経営者）,・来客数、客単価共に、前年比が減少している。また、客の購買動向に力強さもみられないことから、当面は現状のまま推移するとみている。
,,□,スーパー（経営者）,・前年の４月は消費税増税後の買い控えがあった月である。今年は様々な商品、サービスの値上げなどの消費にマイナスの側面がある反面、それらを打ち消す企業の賃上げや地方交付金に期待を持っている。ただし、継続して消費に効果が表れるにはしばらくの時間を要するとみている。
,,□,スーパー（店長）,・今後も段階的にメーカー加工食品の値上げが続くようであり、現状より上向くのは難しい。
,,□,スーパー（店長）,・４月からはまた商品が値上げになるので、小売業ではまだまだ景気は上向かない。
,,□,スーパー（店長）,・値上げなどの状況があるが、客の買物に大きく影響があるとはみていない。
,,□,スーパー（営業担当）,・ここにきて原油の価格が上昇しており、観光シーズンの足かせとなっている。また、ベースアップも中小企業の多い当地では難しく、景気が良くなる要因にはならない。
,,□,スーパー（営業担当）,・前年の４～５月は消費税増税後で消費全体が落ち込んでおり、当然、前年比の数値は７～10％近く改善する見込みとなる。しかし、マスコミ報道にあるような春闘のベースアップや大幅な賃上げは、中小企業の多い東北の地方都市では期待出来ず、賃金増による個人消費の増加、景気の回復は期待できない。
,,□,コンビニ（経営者）,・来客数の減少はまだ当分続きそうであり、依然として厳しい経営となりそうである。
,,□,コンビニ（エリア担当）,・大きな外部変化要因がない。
,,□,コンビニ（エリア担当）,・天候による変動はあっても、来客数、購買意欲などの上昇には期待ができない。
,,□,コンビニ（エリア担当）,・景気回復の兆しを実感できない。
,,□,コンビニ（店長）,・普段であれば夏に向けて徐々に売上が上がっていくものであるが、今年はその時期に、競合店が県内に出店する予定である。近隣に出店があるかどうかで大幅に経営も変わってくる。
,,□,衣料品専門店（経営者）,・前年は消費税増税の影響で消費がかなり落ち込んでいたが、１年を経過しても消費者の購買意欲は上向きにはなっていない。厳しい状況は今後も続くとみている。
,,□,衣料品専門店（経営者）,・大企業の賃上げは地方の中小企業には程遠く、地方創生は掛け声だけで中身がよくみえてこない。早々に地方の消費を喚起するような政策を望んでいる。
,,□,衣料品専門店（経営者）,・地方では経済の先行きに明るさが感じられない。まだまだ厳しい状況が続くとみている。
,,□,衣料品専門店（総務担当）,・取引先や他業種などから話を聞いても景気回復を感じさせる話は無く、現状の状態が続くとみている。
,,□,家電量販店（店長）,・景気回復を実感できない。
,,□,家電量販店（従業員）,・来客数が少なくなっているものの、高額商材を選ぶ客が増えつつある。
,,□,乗用車販売店（経営者）,・アベノミクスの効果が地方に波及していない。また、農業所得の減少により代替え需要がない。
,,□,乗用車販売店（従業員）,・この２～３か月で、客の動きが急に良くなったりこれ以上悪くなったりするとは考えにくい。
,,□,乗用車販売店（店長）,・メーカーに商品力がない。
,,□,住関連専門店（経営者）,・消費税増税以降、耐久消費財の消費は落ち込んでいるままである。アベノミクスの効果が地方にはまだまだ浸透していないので、客の財布のひもが固く買い控えが続いている。
,,□,その他専門店［酒］（経営者）,・春先から６月にかけては、農業関係者は繁忙期に入るため大きな変動要素はない。また、土木、建築関係の顧客も現状維持の状況が続いている。ただし、特定の店舗で売上が落ち込む事例も散見されており、引き続き売上に関しては警戒をするべきである。
,,□,その他専門店［酒］（経営者）,・特にビールなどの販売量が増える時期でもあるので期待をしている。ただし、この先には統一地方選挙を控えている。選挙期間中はどうしても宴会などが急激に減る傾向にあるため、選挙がどこまで影響を及ぼすのか不安である。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・短期的に景気が上向く理由がない。地方ではまだ賃金のベースアップの動きが鈍く、所得が上昇する裏付けがなければ個人消費の向上はみられない。
,,□,一般レストラン（経営者）,・去年の10月からの約５か月間は非常に長く低調な時期であった。３月に入り少し上向いたが、今のところ大きく現状が変わる見込みはない。給料が大幅に上がり他の景気循環が良くなれば、こちらも少しは良くなるとみているが、あまり期待は出来ない。
,,□,一般レストラン（経営者）,・当エリアの動きをみても、飲食にお金を使う人やお酒をたくさん飲む人が少なくなっており、平日の歓楽街はゴーストタウンとなっている。新しく出来たショッピングモールには人が集まるが、買物より遊びに来ているだけの客が多い。
,,□,スナック（経営者）,・歓送迎会シーズンもそろそろ終わりに近づいており、団体客が動くケースが徐々に少なくなっていく。多少は売上の変動があるが、大きな変化にはならないのではないか。
,,□,観光型ホテル（経営者）,・現在の入込は、前年比で数％の減である。ただし、今年の傾向として間近になっての予約が特徴となっている。
,,□,観光型ホテル（スタッフ）,・４～７月までの予約状況は前年並みに推移している。繁忙期でもなく、良くなっても小波の状態のため、どちらともいえない状況が続くのではないか。
,,□,観光型旅館（経営者）,・前年よりもやや売上が減少している状態のまま、横ばいに推移するとみている。
,,□,都市型ホテル（スタッフ）,・他社の大幅なベースアップによる消費の拡大に期待している。また、予約状況に関しても順調に進んでいる。ただし、当月になっての伸び悩みが数か月間続いており、さらに、統一地方選挙による動きの低下が考えられるため、結果としては変化なく終了するとみている。
,,□,旅行代理店（経営者）,・今は堅調な状況で推移しており、このまま横ばいでいくことを期待している。さらに、ベースアップなどは良い回答が出ており、娯楽のほうに回ってくることも期待している。
,,□,旅行代理店（店長）,・デスティネーションキャンペーンという大きなイベントがある割には、先行状況に勢いがない。この先も状況はあまり変わらないとみている。
,,□,旅行代理店（従業員）,・海外情勢を考えて国内旅行へとシフトされているが、国内旅行は客単価が低下するため、全体が復調するまでには相当の時間がかかるとみている。
,,□,タクシー運転手,・今月は、国際会議の影響で若干通常よりは来客数が増えたが、先行きとしては、今までどおりのままで推移するのではないかとみている。
,,□,タクシー運転手,・皆が良いといっており不景気になる要素を聞かない。今までどおりの良い状態で続いていくのではないか。
,,□,通信会社（営業担当）,・大企業のベースアップにより、消費動向の多少の上昇はあるものの、中小企業への還元についてはまだまだ業種により格差がある。また、既存の事業での上向きは厳しく、新規事業は商流に乗るまでに時間を要するので、この先３か月では変わらないとみている。
,,□,通信会社（営業担当）,・ベースアップの効果が表れるにはもう少し時間がかかるため、当面は現状維持となるとみている。
