,,□,商店街（代表者）,・北海道の各問屋からは、道東地域が数字を落としていると聞く。一方、数字を伸ばしている地域は、千歳、札幌、函館だと聞くため、今後とも変わらないまま推移する。
,,□,商店街（代表者）,・外国人観光客は大きな増減もみられず、好調を維持している。ただ、今夏に関しては、ホテルがパンクしていることで宿泊単価の高騰を招いており、予約が取れずに困っている観光客も多い。また、最近は外国人観光客をターゲットにした出店や他業種からの参入などが大幅に増えているが、観光客の実態をきちんと把握していない事例も多く、商環境の悪化が懸念される。急激な外国人旅行者の増加は、環境が付いていかないため、落ち着いた行動と報道を期待している。
,,□,一般小売店［酒］（経営者）,・ここ何か月は売上の大変良い状態で推移しているため、今後についても、同様の状況で推移する。
,,□,百貨店（売場主任）,・長期予報によると、秋の状況は例年並みとなっているため、秋物商材の動きが期待できる。また、来店促進に向けた新たなイベント企画を投入することで集客の増加を期待している。
,,□,百貨店（売場主任）,・定価品を先行して購入するような顧客層以外の購買行動がまだ感じられない。市場全体の回復はまだ先となる。
,,□,百貨店（販売促進担当）,・プレミアム付商品券が発売されたものの、需要喚起にはつながっていない。プラスアルファの需要には回っておらず、節約への使い回しとなっていることから、今後も変わらないまま推移する。
,,□,スーパー（企画担当）,・少なくとも一般市民がお金をどんどん使うような雰囲気ではないため、今後も変わらないまま推移する。
,,□,スーパー（企画担当）,・北海道内でも一部の市町村においてプレミアム付商品券が発売され、対象店舗の売上は好調に推移しているが、地域としてはいまだ限定的な効果にとどまっている。今後、札幌市を始めとした市部を中心にプレミアム付商品券の発売が開始されるため、売上増加を期待したいが、どれほどの持続性があるのか検証することも必要である。
,,□,スーパー（役員）,・７月前半は、前年と比べて気温が非常に低く推移したことで売上も低迷したが、後半に入り、気温の高い日が続いたことで前年を超える売上を確保できた。一方、プレミアム付商品券発売に伴う売上増は一時的な効果とみられる。ローカル地域では、人口減少、高齢化といった要因が強く影響しており、景気そのものが良くなる可能性は低い。ただ、ホテルなどの宿泊施設が不足するなど、観光客が例年にないほど多いことから、観光客による消費が増加することを期待している。
,,□,コンビニ（エリア担当）,・イベントや催事での売上は確保できるが、平時の売上をみると、依然として客の消費マインドが低く、以前のような無駄遣いを抑制している傾向がうかがえる。
,,□,コンビニ（エリア担当）,・天候が良くなっているが、周辺環境は変わっていないため、今後も変わらないまま推移する。
,,□,衣料品専門店（店員）,・来客数が増えてこないため、今後も変わらないまま推移する。
,,□,家電量販店（経営者）,・プレミアム付商品券の発売に伴う購買意欲の向上が表れてきてはいるものの、大型店での利用が多く、商店街や地元商店への連動性はあまり見込めない。
,,□,家電量販店（店員）,・北海道は猛暑が見込まれていないため、例年並みで推移する。
,,□,乗用車販売店（従業員）,・先行きが不透明で何ともいえない状態にある。
,,□,乗用車販売店（従業員）,・再来年の消費税増税はまだ先の話であり、まだ駆け込み需要も見込めないため、今後、２～３か月は今の底打ちに近い状況が続く。
,,□,乗用車販売店（役員）,・基幹産業の衰退もあり、新型車効果も相殺される傾向にある。今後も大きな変化はないまま推移する。
,,□,自動車備品販売店（店長）,・車検は義務付けられているため、今後も前年並みの売上が続きそうだが、カーナビなどの高額し好品の売上がなかなか増えてこない。今後は車販売店との価格競争になるとみられる。
,,□,高級レストラン（経営者）,・北海道に関しては、景気が上向きになるような気配がない。
,,□,高級レストラン（スタッフ）,・高級飲食店の景気が上向くような気配もないが、特別、悪くなる要因もみられないため、今後も変わらないまま推移する。ただ、観光に関しては、これから円高になるようなことがあれば、外国人観光客が一気に減りそうなため、不安がある。
,,□,高級レストラン（スタッフ）,・プレミアム付商品券が発売されているが、利用者の立場からみると、実質的な値引きと同じようなものであり、元々の家計が厳しいことへの自衛として利用されているため、今後も変わらない。
,,□,観光型ホテル（役員）,・９月の大型連休を中心に予約は好調だが、その前後は７月の利用者を下回るとみられる。ただ、外国人観光客による需要が力強いため、宿泊単価が引き続き上昇傾向にあり、全体としては、７月と変わらず比較的好調な状態が続く。
,,□,旅行代理店（従業員）,・先行受注件数の動きから、今後も変わらないまま推移する。また、客からは、安い宿をという声が多く、せっかく旅行に行くのだから、良い宿に泊まりたいなどといった声はまだそれほど聞こえてこない。
,,□,旅行代理店（従業員）,・夏場の旅行需要はある程度期待できるが、特に海外旅行が激減していることもあり、その後は不景気ムードに戻ることになる。
,,□,タクシー運転手,・観光シーズンに入るため、タクシー利用は増えてくることになる。ただ、外国人観光客のタクシー利用はまだまだ少ない。
,,□,タクシー運転手,・今後の予約状況は前年並みである。イベント関係が好調なため、若干は期待しているが、地元客の利用状況が思うように伸びてくる見込みがない。
,,□,通信会社（社員）,・起爆剤となるような施策も特にないため、今後も悪いまま変わらない。
,,□,観光名所（職員）,・円安、インフレが続いているなかで、特定の企業しか潤っていないため、今後については変わらない。
,,□,美容室（経営者）,・現状維持の雰囲気が強いため、大きな事件などがない限り、良くもならないが悪くもならない状況が継続する。
,,□,住宅販売会社（経営者）,・株式市況が足踏み状態にあるため、景況感もやや足踏みをすることになる。先行きはあまり変わらず、今のままのこう着状態が続く。
,,▲,商店街（代表者）,・当地における夏のイベントなどがほぼ終了し、集客の谷間となる時期であるため、地元客及び観光客などによる売上が増加するような要因は見当たらない。
,,▲,スーパー（店長）,・自社店舗も含めた競合店との競争激化に伴う現状の売上低迷から脱出するような方策は見当たらないため、今後についてはやや悪くなる。
,,▲,スーパー（店長）,・客単価は回復傾向にはあるものの、いまだに消費税増税の影響が大きく、来客数の悪かった前年を更に下回っているため、今後についてはやや悪くなる。
,,▲,その他専門店［医薬品］（経営者）,・個人商店は優良顧客で回っているが、今の若手中年層を将来の優良顧客層とすることは過去にないほど厳しい状況にある。
,,▲,タクシー運転手,・プレミアム付商品券の使用期間が終われば、消費は落ちることになる。
,,▲,住宅販売会社（役員）,・建築価格、地価ともに落ち着いてきているが、景気の先行きに対する客の見方が厳しいため、分譲マンションに対する需要が簡単に回復することにはならない。
,,×,コンビニ（エリア担当）,・来年からのロシア200海里内でのサケマス漁の禁止による影響が徐々に出てくることになる。また、サンマ漁を中心に海水温上昇の影響で漁場形成が少なくなっており、一次産業の景況感の改善見込みは薄い。そうしたなかで競合店の出店も予定されており、さらに少ない商圏の奪い合いとなることが見込まれる。
,,×,その他サービスの動向を把握できる者［フェリー］（従業員）,・秋口を境に観光客が減少することになる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,輸送業（支店長）,・北海道内の大型建築物件は３か月先の予定まで決まっており、鋼材などの需要が増える要素がないが、住宅建築においては、減税などの優遇制度の効き目が出てくることで、建材の輸送が増えることが期待できる。
,,○,金融業（企画担当）,・道内景気を下支えする建設関連は公共工事の減少で低迷する。設備投資は、北海道新幹線開業を控えた道南でのホテル改装のほか、道央での医療福祉施設の新増設で堅調となる。外国人観光客は引き続き大幅増加が見込まれ、関連業界は堅調に推移する。
,,□,食料品製造業（従業員）,・２～３か月後に、特に売上が変化するような案件はみられないため、今後も変わらない。
,,□,家具製造業（経営者）,・世界的規模の景気の激変がない限り、短期的には現状が継続する。
,,□,出版・印刷・同関連産業（従業員）,・資材や公共料金の値上げなどがあり、景気が上向くような状況にはない。
,,□,建設業（経営者）,・秋口を迎えて工事の稼働は最盛期となる。ただ、公共工事については、今年度の補正予算がなかったことから、過去２年の平均の７割程度の予算しかなく、繁忙感に乏しい。
,,□,輸送業（営業担当）,・秋まき小麦の収穫が始まり、順調に推移していることから、今後の輸送量が期待できる。ただ、ほかの作物については、最近の天候が不安定なことの影響が出ないかが心配である。一方、道内の生乳生産量は前年を上回って推移している。
,,□,通信業（営業担当）,・現在の案件数、今後の見込み受注量、単価などから、景況感としては現状と同様にやや良い状況が継続する。
,,□,司法書士,・不動産取引、特に中古建物については、売買取引が減少しており、将来的にもこの状態が続く。
,,□,司法書士,・地方創生の掛け声ばかりで、中身がみえないため、これから景気が回復する実感がない。現在、審議中の安保法案の結果次第では、政治状況も変化する可能性があるため、今後については、景気回復に向けた施策がどれだけ出てくるかに左右されることになる。
,,□,その他サービス業［建設機械リース］（支店長）,・景気が上向くような要素は見当たらず、現状維持が限界となる。ただ、外国人観光客が着実に増加していることが明るい材料である。
,,▲,建設業（従業員）,・建築工事の新規着工が始まる時期であるにもかかわらず、札幌市内を始めとした道内主要都市での着工件数が例年よりも少ないため、今後についてはやや悪くなる。
,,▲,建設業（従業員）,・民間工事は商材も比較的みられ、人員を増員して対応している状況にあるが、公共工事は先行きに対する不透明感があることが懸念材料となっている。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・これから２～３か月後に終了する案件が多いが、新たに始まる案件の話が聞こえてこないため、今後の受注量が減ることになる。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・発注ベースでは公共工事の件数が前年割れとなっており、改善の兆しがみられないため、今後についてはやや悪くなる。
,,▲,その他非製造業［鋼材卸売］（役員）,・設備案件の受注残は前年と比べて約30％の減少で推移している。さらに、客先の仕事量が予想に反して少なく、販売量の増加が期待できない。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,人材派遣会社（社員）,・企業からの派遣の要望が高まっている。これは社員、パート、アルバイトを自社採用できず、苦肉の策としてのニーズであるようにみえる。企業の採用意欲が近年にないほど高まっていることを示している。
,,○,求人情報誌製作会社（編集者）,・実感はないものの、お金が回っている雰囲気があるため、今後の雇用環境についてはやや良くなる。
,,○,学校［大学］（就職担当）,・夏場の観光客の増加に伴う観光収入が道内の雇用環境を若干押し上げることになる。
,,□,人材派遣会社（社員）,・ある程度の期間がなければ、求職者の動きは変わらない。
,,□,求人情報誌製作会社（編集者）,・このままの景気が続くと、人材不足が深刻化し、特に若年層の確保が難しくなる。
,,□,求人情報誌製作会社（編集者）,・前年と比べて、求人数がプラスの業種とマイナスの業種に２分されてきているが、全体としては前年並みの動きで推移しているため、今後もこの傾向が続く。
,,□,求人情報誌製作会社（編集者）,・仕事はあるが、人がいないため、雇用できない状態が続くことになる。結果的に、仕事を取る、サービス改善に努める、営業を強化するといった企業の施策ができない状態となり、今後も変わらないまま推移する。
,,□,職業安定所（職員）,・北海道新幹線開業に向けて、外食産業などの求人が多いが、実際に雇用環境がどうなるかは、北海道新幹線が開業してからの状況次第となる。
,,□,職業安定所（職員）,・月間有効求人数が前年比で増加を続けているが、卸小売業、宿泊、飲食、サービス業、医療、福祉などの一部の産業が全体を押し上げている。求職者の減少傾向とあいまって、求人倍率が高く推移しており、この傾向は今後も同様に続く。
,,□,職業安定所（職員）,・新規求職者数が減少しているが、減少幅が縮小してきている。また、新規求人倍率も前年比では増加しているが、増加幅が縮小してきている。
,,□,職業安定所（職員）,・有効求人数の増加傾向が継続しているが、前年比での増加幅が前年の６月に17.7％であったものが、7.2％まで縮小してきているため、今後については横ばいでの推移となる。
,,▲,新聞社［求人広告］（担当者）,・引き続き求人が前年を下回っており、大きなプラス要因も見当たらないため、売上の減少傾向が今後も続く。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,・前年の秋物商戦は、消費税増税後の手探り状態のなかで非常に苦戦をしたが、今年はその影響は薄れてきているのではないか。また、夏にスーツ、スラックスなどを買わなくなってきている現状から、秋物に関しては従来の状態に戻るのではないかと期待している。
,,○,商店街（代表者）,・例年であれば落ち込みを防げない時期であるが、対処療法的ながら、様々な助成金などで一時的に効果は続くとみている。そのため、各業種とも少しの間ではあるが先行きに期待が持てるのではないか。
,,○,商店街（代表者）,・数か月前より、当地域においても不況感が解消されつつある。客のほぼ全てが需要を満たすために動いている様子がうかがえており、また、今後もこの状況が続くことを期待している。
,,○,コンビニ（エリア担当）,・来客数は上昇傾向にあり、今後も継続するとみている。
,,○,コンビニ（エリア担当）,・前年からの落ち込みは、春ごろから来客数を中心に回復傾向にある。
,,○,衣料品専門店（経営者）,・秋物本番を迎えて、今よりも活気が出るとみている。
,,○,家電量販店（店長）,・プレミアム付商品券に期待している。
,,○,乗用車販売店（経営者）,・例年９月ごろから秋の需要期が始まるため、期待している。
,,○,乗用車販売店（経営者）,・新型車発表の効果が表れると期待している。
,,○,住関連専門店（経営者）,・お盆が近いということもあり、仏具類の販売が好調である。また、次に彼岸もあるため、しばらくは好調な状態が続くとみている。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・夏物の売上減少分は必ず次のシーズンに反映するとみており、秋冬物のシーズンに期待したい。ただし、各メーカーの商品はほとんど値上げとなるため、客の反応が心配である。
,,○,高級レストラン（支配人）,・レストランの全ての予約状況は、前年と比較してとても好調に推移している。
,,○,高級レストラン（支配人）,・祭りなどのイベントが多い時期であり、他県からの観光客による消費を見込んでいる。
,,○,スナック（経営者）,・そろそろボーナスが支給される時期に入り、納涼会や宴会が今よりは多少増えるのではないか。少しは団体客が動いて売上も多少増えるのではないかとみている。
,,○,都市型ホテル（スタッフ）,・北陸新幹線の開通により、観光客の注目や関心はどうしても北陸方面にいってしまっている。しかし、今後は青森～北海道間の新幹線開通が控えており、首都圏の客は東北にも目を向けている。そのため、宿泊部門において非常に期待をしており、そうなればお土産部門も大きく収入が伸びて、今年よりは来年と良くなるのではないか。
,,○,観光名所（職員）,・予約状況は順調であり、前年より１～２％増加している。現状で単価が上がっている分、この１～２％が更に上乗せになるため、今後の見通しは明るいとみている。
,,○,観光名所（職員）,・９月の大型連休に期待している。
,,○,遊園地（経営者）,・９月は大型連休がある。そのため各所がにぎわうとみており期待している。
,,○,その他サービス［自動車整備業］（経営者）,・夏のボーナスの支給状況も前年より増額となっており、販売量、売上、単価共に前年よりも１割以上増加している。
,,○,住宅販売会社（経営者）,・不動産売買及び大型の定期借地権賃貸の伸びに伴い、一般物件、戸建物件の受注予定がある。
,,□,一般小売店［医薬品］（経営者）,・プレミアム付商品券が好調な売上をみせているが、それを実際に使用する客はまだあまりみられておらず、動きが鈍い状態である。12月末が使用期限であるので年末までには良くなるとみているが、この先２～３か月は動きの鈍い状態が続くのではないか。
,,□,一般小売店［医薬品］（経営者）,・特別に何かがあるわけではないが、客の動静、購買力、来客数をみても、悪くなる要因は見当たらない。客は欲しいものはしっかりと購入しており、このような良い状況は８月以降も続くとみている。
,,□,一般小売店［医薬品］（経営者）,・顧客層は、経済的に余裕のある層とそうでない層に分かれている。震災前のように一律に余裕がない雰囲気とは違ってきており、営業の方向次第では景況の捉え方も分かれるのではないか。公平にみても経営環境は悪い状態ではない。
,,□,一般小売店［寝具］（経営者）,・今年のこれまでの動向をみても、冬に向かって商品が動くとは考えにくい。
,,□,百貨店（売場主任）,・現在の客は、必要なものを必要な時期に必要な量だけ購入するというスタイルが定着しており、婦人服は売上の低迷が続いている。話題性のあるものやヒット商品が見当たらないなかでは、ファッションに付随する身の回り品の売上が回復に向かうとは考えにくい。
,,□,百貨店（総務担当）,・足元の景況感は決して悪いわけではない。これからも急速に変化するとは考えにくいが、ギリシャ問題などの世界的な不安定要素や国内の政治不信などが消費にどのような影響を与えるのかは今の段階ではわからない。
,,□,百貨店（営業担当）,・消費税増税の影響も一段落しており、今後の景気は安定していくとみている。ただし、個別にみると全国的に婦人服の売上の不振が続いており、今後秋冬物の商戦次第で景気が変化する可能性はある。
,,□,百貨店（営業担当）,・個人所得が変わっておらず、景気が大きく好転する要因も見当たらない。
,,□,百貨店（買付担当）,・ハウスカードのポイントアップ期間に売上が集中するなど、客のシビアな購買動向に変化はみられず、この状況は今後しばらく続くとみている。
,,□,百貨店（売場担当）,・来客数の減少傾向に変化はなく、今後新規客が大幅に増えるとは考えにくい。また、経済状況が好転している様子はなく、消費税率10％への引上げとなれば状況は更に厳しくなる。現状からプラスになる要素は見当たらない。
,,□,百貨店（経営者）,・百貨店の中心アイテムである婦人服の売上が回復する兆しが見当たらず、むしろブランドショップの撤退などマイナスの要因が大きい状況である。また、幾分高額商材の動きが活発になっているものの、大きなシェアをしめる衣料品をカバーするには至らないとみている。
,,□,百貨店（経営者）,・地方の景気対策であるプレミアム付商品券事業は、消費者にとって生活防衛策の一つとしては好評であったものの、対症療法的な一過性の対策であり、景気を底上げする影響力はみられていない。本質的な景気刺激策が求められる。
,,□,百貨店（経営者）,・ベースアップやボーナスの増額による所得改善は、地方においては多くはなく、購買動向が変化した様子はみえていない、そのため、必要なものだけ買うという流れは簡単には変わらないとみている。
,,□,スーパー（経営者）,・今月の傾向が続くことを期待したいが、消費負担が重い世代においては、本格的な可処分所得の上昇がない限り難しいのではないか。
,,□,スーパー（経営者）,・ガソリン価格は前年に比べて安い状態で推移しているものの、商品の値上げなどがあり、トータルの売上は変わらない。
,,□,スーパー（店長）,・プレミアム付商品券の効果は早くも薄れており、目玉商品だけを買い回るなど、お盆前の買い控えに入っているように見受けられる。節約志向は今後も続きそうである。
,,□,スーパー（店長）,・地方はまだまだ景気が良い状態ではなく、また、この先２～３か月で景気が良くなるとは考えにくい状況が続いている。
,,□,スーパー（総務担当）,・今後、特に大きな災害が無ければ、景気は引き続き維持されるとみている。
,,□,スーパー（営業担当）,・天候に左右されることはあっても、為替相場などの外的要因に大きな変化がなければ現状と変わらないとみている。
,,□,スーパー（営業担当）,・夏季ボーナスも出揃ったが、中央資本の一部の企業を除いて地元の中小企業は大きく改善しているとはいえず、この先景気が大きく回復する兆候はみられない。また、７月は空梅雨で高温の日が続いており、今後の農産物への影響を懸念している。
,,□,コンビニ（経営者）,・消費税増税からかなり時間が経っているが、客の動きや購買数などはかなり落ち込んだまま変わっていない。そのため、３か月先もそう変わらないとみている。
,,□,コンビニ（経営者）,・今のところは景気が良くなる要因は見当たらない。いれたてコーヒーやドーナツなどで売上を維持しているが、今後のファーストフードの新商品、新機軸カテゴリーの開発が必須ではないか。
,,□,コンビニ（エリア担当）,・実際に収入が増えなければ、消費につながらない。
,,□,コンビニ（エリア担当）,・来客数に変化するような兆しがみられない。
,,□,コンビニ（店長）,・例年どおりの推移であれば、夏～秋の季節の変化とともに売上も少しずつ落ち着いてくることが見込めるが、競争が厳しい現状においては現状維持が精一杯である。
,,□,衣料品専門店（経営者）,・雇用関連は業種によりばらつきが目立っている。小売業や建設業の人手不足が解消されれば全体的に景気は上向きになるとみている。
,,□,衣料品専門店（経営者）,・先行きがどうなるのかわからない状況である。
,,□,衣料品専門店（店長）,・秋物商材の立ち上がり次第ではあるものの、夏物商戦においては低単価商品中心の動きであり、高単価商品、ビジネス衣料の動きが鈍い傾向が続くとみている。
,,□,衣料品専門店（店長）,・景気への不安と買い控えは今後も継続するとみている。
,,□,衣料品専門店（総務担当）,・８月の最終処分期間の動向に注目したいが、景気が上向きになるような要因は見当たらない。
,,□,家電量販店（店長）,・来客数の増加は一時的なものとみている。
,,□,乗用車販売店（経営者）,・軽自動車税増税の影響が残るなかで、新型車イベントの予定もなく、現状から好転するとは考えにくい。
,,□,乗用車販売店（従業員）,・軽自動車税増税後は、客に揺さぶりをかけてもなかなか思うように販売できない状況である。
,,□,乗用車販売店（従業員）,・ボーナス支給後であるのに土日の来客数が少ない。また、毎年のことであるがこの時期は自動車の販売台数が非常に苦しい月である。この状況が数か月で良くなるとは考えにくい。
,,□,住関連専門店（経営者）,・秋口に向けて完成した新築物件への入居者が増えるため、家具などを買い求める客により来客数は若干良くなるとみているが、販売量はそう伸びないのではないか。そのため、結果的に状況は変わらないとみている。
,,□,住関連専門店（経営者）,・祭りもあり、クルーズ客船も十数回の入港予定がある。当店では船の前で物販をするので、いくらかは期待している。
,,□,その他専門店［酒］（経営者）,・現在のところ大きな変動要素は見当たらない。ただし、天候などの状況で農作物に影響が出れば、地元の主要消費者である農業関係者の消費が冷え込む可能性がある。
,,□,その他専門店［靴］（従業員）,・今年の夏の長期予報は平年並みの気温とのことである。このまま天候が大きく変わらなければ、夏物から秋物商材へスムーズに移行できる。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・原油価格は引き続き下落傾向にあり、末端の需要も堅調に動いている。この状態はこのまましばらく続きそうである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・一部の店舗では販売量の増加がみられるものの、需要全体の減少傾向に歯止めをかけるまでには至っていない。また、販売価格の変化による販売量の変動もほとんど期待できない状態であり、これまでどおりの減少傾向が続くとみている。
,,□,その他小売［ショッピングセンター］（統括）,・景気に対して、上昇、下降いずれにも強く影響する要因は特段見当たらない。
,,□,一般レストラン（経営者）,・ギリシャや中国の影響で株価が乱高下したものの、今は落ち着いてきており、特に変化は無いのではないか。
,,□,一般レストラン（経営者）,・全体的に物の値段が上がってきているなかで、レストランで食事をする余裕はまだ生まれていないように見受けられる。また、予約の様子からもこのような状況はしばらく続くとみており、あまり先行きは明るくない。
,,□,一般レストラン（経営者）,・先行きの状況は変わらないとみている。ただし、懸念事項としては、世間ではボーナスが支給されているものの、周辺の業者などにその恩恵を受けている様子がみられないことが気にかかっている。
,,□,観光型ホテル（スタッフ）,・県内で選挙があり、多少の影響が出ている。また、祭りやお盆などの曜日の関係上、団体客があまり見込めない状況であり、特段の集客数増加のめどは立っていない。
,,□,観光型旅館（経営者）,・８月はお盆や夏休み、９月は大型連休と人が動く要素はあるため、売上は今よりは多少増えるとみている。しかし、季節要因のみであり、景気が上向く材料が見当たらない。
,,□,都市型ホテル（経営者）,・夏場は個人消費が増えるとみている。しかし、企業利用の予約の動きが９月以降はやや鈍い状況である。
,,□,都市型ホテル（スタッフ）,・ここ数か月は、個人客、団体客共にほぼ前年並みの入込が続いており、来月もほぼ同様の予約状況である。
,,□,都市型ホテル（スタッフ）,・年度が替わってから、予約受注及びフリーでの利用が順調に推移し、売上が伸び続けていたが、好調であった予約受注の伸びがこの先は鈍くなってきている。このままの状態が継続すると、今までのように良くなるのではなく、横ばいで推移していくとみている。
,,□,旅行代理店（経営者）,・７月から食品関係を中心に様々なものが値上がりをしており、旅行に使うお金が少なくなってきている。一番のピークである７～８月がこのような状況であると、９月は横ばいでいくのではないか。
,,□,旅行代理店（従業員）,・旅行消費動向は、一般の消費動向より半年から１年遅れると言われており、ここ数か月の間で改善する動きになるとはいえない。
,,□,タクシー運転手,・当市においてコンサートなどの催しがあると、人の動きが大変激しくなりタクシーも台数が取れないくらいになる。このようなことから、景気が良くなっている状況に変化は無いとみている。
,,□,通信会社（営業担当）,・景気が好転する材料に乏しい。
,,□,通信会社（営業担当）,・秋から格安ＳＩＭなどの新規サービスを導入していく予定であるが、既に他社が先行しているため、大幅な売上増加はないとみている。しかし、客にとっては総合的なサービスアップとなり解約防止などの効果は期待できるため、加入者の増減は横ばいのままで推移すると見込んでいる。
,,□,テーマパーク（職員）,・客の人気商品はまだ安価な物が多い。比較的高単価な商品は、品質の良い物でも手に取って見るだけで、購入には至らない状況が続いている。
,,□,遊園地（経営者）,・９月には６年ぶりの５連休があるので、水族館の新規オープンの影響を緩和してくれることを期待している。
,,□,競艇場（職員）,・イベントや目玉商品などで来客数を増やそうとしているが、あまり効果はみられていない。良くも悪くも変化のない状況が続くのではないか。
,,□,美容室（経営者）,・プレミアム付旅行券やプレミアム付商品券が出回っているが、表面的には少し良くなったようにみえるものの、根底の景気回復が実感できないため、先行きがそう極端に変わることはないとみている。
,,□,美容室（経営者）,・客との会話からも、あまり状況が変化するような要因はみられていない。
,,□,美容室（経営者）,・雑誌やクーポンを利用する客が多く、固定客は減少している。
,,□,設計事務所（経営者）,・先行きがみえない状態であり、良くなる材料も見当たらない。
,,□,その他住宅［リフォーム］（従業員）,・受付件数、受注件数共に微増傾向であるが、大型工事の物件が少ない。
,,▲,商店街（代表者）,・商店街のなかにある、ドラッグストア、居酒屋、ファーストフードのチェーン店の撤退が目につきはじめている。大きな企業もかなりあがいている状態であり、消費の絶対量が少なくなってきているように見受けられる。
