,,□,旅行代理店（従業員）,・一番安いプランしか売れない状況は相変わらずである。販売額が大きくなる日もあるが、そうした動きが持続しないことから、今後も変わらない。
,,□,タクシー運転手,・タクシーの減車が進み、当社も10％減車したことで１台当たりの売上について、前年からのマイナス幅は縮小しているが、会社の売上は前年から大きく減少している。これまでに経費も相当減らしているが、今後減車した分の売上が確保できなければ、収支は大きくマイナスすることになる。
,,□,タクシー運転手,・電話注文や来客数の増える要素が思い当たらないため、今後も変わらないまま推移する。
,,□,観光名所（役員）,・国内の景気が今一つ盛り上がりに欠け、海外も円高に加えて、中国との関係悪化など、懸念材料が多いことから、現状では観光入込の先行きに明るさが見いだせない。
,,□,美容室（経営者）,・景気が良くなったと一般庶民が思えるような雰囲気が出てこないと購買意欲は上昇しない。先行き不安感がまだまだ払しょくされていないことから、今後も変わらないまま推移する。
,,▲,商店街（代表者）,・円高のデメリットばかりを強調する報道が多いため、今後、消費者のマインドが更に落ち込む。
,,▲,商店街（代表者）,・構造的に集客力が減少している商店街では、デフレに対応する商品力がないため、デフレが続く限り低迷が継続する。
,,▲,百貨店（売場主任）,・春から夏にかけて回復してきた衣料品の売上が再び苦戦してきていることから、今後についてはやや悪くなる。特に紳士服が前年比80％台と苦戦している。
,,▲,スーパー（店長）,・景気が上向く材料が見当たらない。前年実績をクリアするのが精一杯の状況が続いている。
,,▲,スーパー（店長）,・家電商品のエコポイント付与が縮小し、家電関連を中心に消費意欲は冷え込む。テレビゲーム関係についても、人気ソフトの発売もないことから、クリスマス商戦は厳しい状況となる。食品は競合店との価格競争激化により、単価の低下が止まらない状況であり、厳しい状況が続く。
,,▲,スーパー（企画担当）,・政治、経済、消費生活など、日本全体を覆う停滞感はますます強まる一方で、消費環境は暗さが増すばかりである。一方で、日常品の低価格志向は依然として強く、小売業を取り巻く環境は年末商戦に向けて一段と厳しさを増すことになる。
,,▲,コンビニ（エリア担当）,・たばこを止めた客が多く、男性客を中心に来客数の減少が続いている。来店頻度も減少しており、当面は苦戦が続く。
,,▲,コンビニ（エリア担当）,・漁業の環境が悪く、工事も少ないため、今後についてはやや悪くなる。
,,▲,家電量販店（地区統括部長）,・エコポイント制度の大幅変更に伴い、薄型テレビの需要が前倒しされた影響で、12月以降の売上の鈍化が見込まれる。
,,▲,乗用車販売店（従業員）,・エコカー補助金により、需要を先食いしたため、これからは前年と比べて大きく販売台数が落ち込むことになる。
,,▲,高級レストラン（スタッフ）,・力を入れて告知したおせちの予約が目標の半分にとどまっており、年末に向けての消費減退を強く感じる。
,,▲,観光型ホテル（スタッフ）,・円高や中国との外交問題も影響してか、ビジネス客や中国人観光客が伸び悩んでおり、この先の好材料が見当たらない。
,,▲,タクシー運転手,・今年に入って、若干ではあるが前年実績を上回るようになっていたが、今月は前年実績を約１％下回った。客も減っている観があり、今後に向けて景気は下向きとなっている。
,,▲,観光名所（職員）,・前年と比較して来場者が減少傾向にあり、特に国内団体客の減少が目立っている。海外客では、マレーシアや台湾からの来場者は安定して推移しているが、中国人の来場者が伸び悩んでいる。国内景気の先が見えないこと、円高などの不安定な要素が多いことから、今後についてはやや悪くなる。
,,▲,美容室（経営者）,・現状でも景気があまり良くないが、年末になり、不景気にもう少し拍車がかかることになる。
,,×,一般小売店［土産］（経営者）,・円高が収まらないこと、民主党に対する期待外れなどから先行き不安が強く、外出を控えている様子が強く感じられるため、今後については悪くなる。
,,×,家電量販店（店長）,・エコポイント制度のポイント付与が減少することから、今後については悪くなる。
,,×,乗用車販売店（従業員）,・極端に販売量が少なくなっていることから、今後については悪くなる。
,,×,住宅販売会社（従業員）,・客の購入予算が縮小していることに加えて、不動産のデフレが影響していることから、同業他社との値引き合戦が深刻化しており、今後については悪くなる。販売価格の下げ止まりがなければ、新規の分譲マンションを手掛けるのは危険であるが、新規物件の発売ができなければ、利益率は改善されないため、経営的にも苦しい状況になる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,その他非製造業［鋼材卸売］（役員）,・一般金属製品加工の仕事量が増加しているほか、官公庁の工事物件が本格的に出回るようになるため、競争はあるものの、今後の商品の売上に期待ができる。
,,□,食料品製造業（団体役員）,・エコカー補助金の終了、たばこ値上げの影響、円高が景況感に及ぼす影響などから、先行きの展望への期待感がなく、消費者の節約志向が強まってくる。
,,□,金属製品製造業（役員）,・住宅着工件数が大分落ち着いてきていることに加えて、建築確認申請の件数も変わらないことから、今後も変わらないまま推移する。
,,□,通信業（営業担当）,・当社の置かれている環境だけをみると、先行需要について、件数が増加しており、案件費用も大型化しているなど、回復傾向にあるが、広く社会全般の景況感としては、円高の継続、各種補助金の予算切れなど、悪材料が多い。全体の景況感としてはプラスとマイナスが相殺されて推移する。
,,□,司法書士,・現時点の状況から判断して、今後も変化はみられない。
,,□,司法書士,・補正予算が成立するかどうかにより、景気が左右されそうなため、当分は様子見の状態が続き、それほど変化のないまま推移する。
,,□,その他サービス業［建設機械リース］（支店長）,・燃料の高値が継続しているため、各業界でコスト高が続くことになり、今後も厳しいまま変わらない。
,,▲,食料品製造業（役員）,・大きな受注アイテムのカットがいくつかあり、それを穴埋めする案件が見えてきていないため、今後についてはやや悪くなる。
,,▲,金属製品製造業（経営者）,・受注量は増えてきているが、単価の低い物が多く、残業時間も増えるため、利益が薄く、今後についてはやや悪くなる。
,,▲,建設業（従業員）,・官民問わず建築工事の入札ではほとんど原価割れ必至の低価格で落札されており、一向にこうした傾向が止まらないことから、今後についてはやや悪くなる。
,,▲,輸送業（営業担当）,・今夏の高温多湿により、農産物の収穫が落ち込んでおり、輸送量や倉庫保管数量の減少が業績に響くことになる。燃料油の価格が乱高下してないことが救いである。
,,▲,輸送業（支店長）,・これから冬場の季節要因が重なり、物流が落ちてくるが、それにも増して円高の影響で、これまで当社の業績を引っ張ってきた国際コンテナの輸出が大きく落ち始めている。今後も、こうした傾向が続くとみられるため、先行きが非常に懸念される。
,,▲,金融業（企画担当）,・公共工事は減少傾向が続く。政策支援効果が徐々に薄れるため、新車販売は大きく落ち込み、正月明けの家電販売も勢いが鈍化する。冬期ボーナスも低率が見込まれることから、正月商戦も弱めでの推移となる。
,,▲,その他サービス業［ソフトウェア開発］（経営者）,・より円高が進みそうな気配があるため、仕事はあっても、メーカーが決算に向けて利益を確保するに当たって、更に厳しい条件の作業が増えることになる。作業の効率化等の努力も限界に来ていることから、今後はやや悪くなる。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・当社の主力ユーザーである建設業界は、公共事業の削減や民間建設事業の伸び悩みにより、建設投資全体の伸びが見込めない状況であり、今後についてはやや悪くなる。
,,×,建設業（経営者）,・手持ち工事が徐々に完了しており、新規の受注も冬季に入ってほとんど見込めない。補正予算についても、執行時期や公共工事がどの程度組まれているのかがよく分からないため、今後については不透明感が強い。
"雇用
関連

(北海道)",,◎,－,－
,,○,職業安定所（職員）,・月間有効求職者数は1.0％減少し、５か月連続で前年を下回ったことから、今後についてはやや良くなる。
,,□,人材派遣会社（社員）,・交代による補充はあるものの、場合によっては欠員のままという事例もみられる。また、年末に向けての短期の増員もまだ見通しが出ていないため、今後も変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・農畜産業への依存度が高い地域のため、ＴＰＰ参加の話題がマインドを低くしており、今後も変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・コールセンターや派遣、道内外の業務請負など、受託系の事業にここ数か月の勢いがなくなってきており、景気回復への期待感に歯止めがかかってしまっている。
,,□,職業安定所（職員）,・政策効果の息切れ、円高の進行など景気の下振れ懸念があるため、今後については変わらないまま推移する。
,,□,職業安定所（職員）,・公共事業の減少、漁業の不振など、今後に向けての明るい材料がないことから、雇用についても変わらないまま推移する。
,,□,学校［大学］（就職担当）,・所定の就職活動を展開しつつも、いまだ内定を得られない学生については、今後、更に進路決定に苦慮する時期を迎えることになる。過去に自身の就職希望分野を余議なく変更することで結果が得られた採用市場も、今年はすでに次年度の採用体制にシフトしている企業がほとんどである。
,,▲,＊,＊
,,×,人材派遣会社（社員）,・季節要因もあるが、家電のエコポイント制度の縮小が消費者の購買意欲をそいでいる。消費行動が低迷することで、サービス業の求人も低迷することになるため、年末年始に向けて景気の持ち直しとはならない。
,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,＊,＊
,,○,商店街（代表者）,・年末に、懸案となっていた商店街中心部に位置する間口の広い区画に新規店が開業する予定となっている。立地してほしいと考えていた業種でもあり、集客への貢献が期待される。
,,○,一般小売店［酒］（経営者）,・寒くなり、日本酒のおいしい季節を迎えることから、売上は若干上向く。また、たばこの駆け込み需要の反動が落ち着き、来客数は少しずつ回復する。
,,○,衣料品専門店（店長）,・これまでの陽気から一転、急に寒くなっているが、シーズンの初めに気温の変化があると、当社のような衣料関係は非常に好調になるので、このままコートの需要などが出てくれば、数字は順調に推移するのではないかと予想している。
,,○,家電量販店（店長）,・エコポイントの継続により、特需が見込める。
,,○,乗用車販売店（経営者）,・年末年始にかけて、新車の発表を控えており、エコカー需要の反動減も一服するのではないかと期待している。
,,○,その他飲食［弁当］（スタッフ）,・12月の新幹線の延伸開業に向け、現在官民共に誘客に力を入れており、その成果が出てくることを期待している。
,,□,一般小売店［書籍］（経営者）,・景気、経済、政治等への不安感が募っているなかで、為替の変動が激しくなっていることから、購買意欲が高まらない状況はしばらく続くことが予想される。
,,□,一般小売店［スポーツ用品］（経営者）,・年末にかけてイベントの実施を考えているものの、費用対効果でプラスになるかはわからない。
,,□,一般小売店［医薬品］（経営者）,・例年、年末年始は売上が伸びるが、季節要因以外では売上が伸びる要因が見つからない。
,,□,一般小売店［医薬品］（経営者）,・状況が良くなる要因は特に見当たらない。
,,□,百貨店（売場主任）,・急な寒さの到来により、秋物を飛ばして一気に冬物に移行しそうな気配で、在庫面、商品供給の面が心配である。
,,□,百貨店（企画担当）,・できるだけ早い時期に景気が上向くことを期待しているが、諸々のことを考慮すると大きく変わることはない。
,,□,百貨店（経営者）,・急激な気温の低下により、10月中旬から秋冬物の衣料品や寝具の動きが出てきている。景気対策如何により消費者心理が回復すれば、この状況が続くと予想される。
,,□,百貨店（経営者）,・今年はプレミアム付商品券の発行がなく、前年の反動による売上の落ち込みが予想される。また、たばこの値上げや、家電エコポイントの対象商品縮小など消費を喚起する材料が乏しい。そうしたなかで、ラニーニャ現象の発生で冬の到来が早まり、冬物に動きが出ることを期待している。
,,□,スーパー（店長）,・依然として、１品単価の減少、客単価の減少が続いており、価格競争は年末年始にかけますます激しくなることが予想される。暖房費がかさむ季節で、消費者の生活防衛意識もますます高くなり、価格を下げても簡単にものが動かない状況はこれからも続く。
,,□,スーパー（店長）,・冬の寒さが厳しくなるにつれ、売上を左右する鍋物材料の需要が高まってくることが予想される。
,,□,スーパー（店長）,・業績は回復基調にあるものの、競合がますます厳しくなってきているため、客数の維持と買上点数の増加により客単価をアップさせなければ、今後も現在の状況は変わらない。
,,□,コンビニ（経営者）,・たばこの買置きも底をつき、喫煙者が戻ってくることが予想される。また、たばこの値上げにより単価の増加が期待できる反面、増税をきっかけに禁煙を始めた人も多く、プラスマイナスゼロになると予想している。また、たばこを除けば前年並みであり、現状のままで推移すると予想している。
,,□,コンビニ（経営者）,・現在、底打ちの状態であり、今後もこの状況は変わらない。
,,□,コンビニ（経営者）,・全体的に悪いなかでも、デザートやファストフード、105円の野菜、日配品など生活必需品は好調となっている。収入が伸び悩むなかで、おいしいものや生活必需品のみを購入する傾向は今後も続くことが予想される。
,,□,衣料品専門店（経営者）,・円高、株安の影響で不景気感が一層増しており、客との会話からも、購買意欲の高まりは期待できない。
,,□,衣料品専門店（経営者）,・客からは、景気は冷え込み、給料やボーナスカットにより生活に追われているため、衣食住のなかで真っ先に削るのは衣であるという話があり、先行きの不安感から消費意欲は低迷したまま推移することが予想される。
,,□,衣料品専門店（店長）,・12月以降の気温が平年より低いとの予報が出ているため、冬物商材の販売期間が短くなり、バーゲンの前倒しによる利益率悪化が危惧される。
,,□,衣料品専門店（店長）,・節約感が少し緩んできている様子がうかがえるものの、今すぐの景気回復は期待できない。
,,□,衣料品専門店（総務担当）,・客が主に購入しているのは生活必需品であり、ゴルフ用品等のし好性の高い商品は厳しい状況が続く。
,,□,乗用車販売店（経営者）,・冬を迎えるため、今後更に需要が下がることが予想される。
,,□,乗用車販売店（従業員）,・エコカー購入補助金終了後、販売量が全く伸びておらず、この先２～３か月も同様であると予想される。
,,□,その他専門店［呉服］（経営者）,・来客数は年々減っており、回復の見込みがない。
,,□,その他専門店［酒］（経営者）,・年末商戦に向け様々な営業努力を行うが、年末だからといって消費者の購買意欲が向上するとは考えにくい。お歳暮商戦も、スタートは早いものの期間は短く、安いものを必要なだけ購入し終了すると予想している。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・客の節約志向が強まり、低価格帯の商品が売れ筋となっている。資金繰りが悪化してきており、年末に向けての景気の道筋が不透明であり、石油業界の本格的な需要の回復は、冬場の寒さ次第で大きく左右されそうである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・週末の価格変動があり、いろいろなところで価格調整はしているものの、３～４日でまた見直さざるを得ない状況が続く。
,,□,高級レストラン（経営者）,・披露宴等の予約に動きが見られるものの、国の対策も小手先で景気が良くなる要素があまりないため、現在の状況は変わらずに推移する。
,,□,一般レストラン（経営者）,・金を使わないというスタイルが定着しており、外食産業、特にレストランにおいては非常に厳しい状況が続くことが予想される。年末年始の書き入れ時に客が来るか非常に不安である。
,,□,一般レストラン（経営者）,・年末年始にかけては景気が良くなるものの、あくまでも一時的なものであり、根本的には変わらない。周辺には大きな工場地帯があり、客もその関連が多いので、円高や中国問題が関係ない国内需要が増えない限りは、エリアの景気の回復は見込めない。
,,□,観光型ホテル（経営者）,・企業の団体は減っているものの、公的な団体や同級会などは減っておらず、入込数は前年同様となる見込みである。
,,□,都市型ホテル（スタッフ）,・年末に向け忘年会による売上の伸びが期待できるが、概ね、厳しいながらも横ばいとなることが予想される。
,,□,都市型ホテル（スタッフ）,・臨時国会においても政治と金、中国との問題等で景気対策が進まない状況である。一刻も早く、今の状況を脱する政策を国民目線で実行してもらいたい。厳しさ、不透明さのなかで国民のマインドも悪く、消費者の二極化が更に進む懸念がある。
,,□,旅行代理店（店長）,・11～１月の先行受注をみると、個人旅行の国内は11月が前年同期比99.6％、12月同62.5％、１月同67.1％となっており、先の見通しが立ちにくい状況となっている。海外は、やはり円高効果と思われるが、11月同159.6％、12月同207.9％となっており、更なる伸びが期待される。一方、団体旅行では国内、海外共にほぼ前年と同額程度の受注となっている。
,,□,旅行代理店（従業員）,・デフレ感が続いているなかで、本格的な国の景気対策はこれからであり、現在の状況は変わらない。
,,□,タクシー運転手,・当面、円高や、求人倍率が0.5を切る当期の求職状況、過剰なタクシー台数といった要素が改善する見通しはない。
,,□,通信会社（営業担当）,・12月の新幹線延伸開業による景気回復が期待される。
,,□,遊園地（経営者）,・天候、気温の推移や12月のボーナスの状況に左右されるが、子ども手当の効果などは期待できそうにない。
,,□,住宅販売会社（経営者）,・年内は現状維持が続くと予想される。
,,□,その他住宅［リフォーム］（従業員）,・冬に向けて、これ以上の盛り上がりは望めない。
,,▲,商店街（代表者）,・国内全体が不景気で、消費減退の雰囲気が強まり、回復はあまり期待できない。
,,▲,百貨店（広報担当）,・政策効果が薄れた上、円高株安に対する不安などの高まりにより、消費を下押しする可能性が高い。
,,▲,百貨店（営業担当）,・家電エコポイントは年明けから対象商品が限定されるため、年末にかけてある程度の駆け込み需要が期待できるが、その効果が衣料品にまで及ぶとは考えられない。一方、今年のお中元は客単価が下がったことから、お歳暮も同じ傾向で、ギフト需要は減ると予想される。
,,▲,百貨店（売場担当）,・年明け以降は、初売りやクリアランスセールで競合店との戦いになるため、どこまで客を動員できるかにかかっている。
,,▲,スーパー（経営者）,・特に機械系の中小メーカーが苦しんでいるため、ボーナスへの影響、ひいては年末年始の消費マインドの低下が懸念される。
,,▲,スーパー（経営者）,・農水産物に高温被害が出ており、12月の相場高、デフレの進行とあいまって商品調達が厳しくなることが予想される。
,,▲,スーパー（店長）,・来客数は前年を上回っているものの、依然として１品単価が下がっている状況が続いている。低単価企画の特売だけが支持されており、その日だけ来客数が伸びている。農産物の作柄も悪く、価格も上昇しており、現在の傾向は当分変わらないと予想される。
,,▲,スーパー（店長）,・販売量が低迷していることに加え、競合店の新規オープンにより、景気が悪くなると見ている。
,,▲,コンビニ（経営者）,・たばこ増税の影響で来客数が著しく低下しており、今後も厳しい状況は続く。
,,▲,コンビニ（エリア担当）,・売上に占めるたばこの割合は非常に大きいため、９月のまとめ買いの反動と喫煙率の低下が、今後の売上に影響してくるのではないかと見ている。
,,▲,コンビニ（エリア担当）,・たばこ増税が来客数減少の主な理由であれば良いのだが、正確なところは分からない。加えて、円高等、経済全体の不安感もあり、景気が良くなる要素は見当たらない。
,,▲,コンビニ（エリア担当）,・県内の人口減少、高齢化によるマーケットの縮小が続いているなか、景気を刺激するような要素はしばらく現われないと予想される。
,,▲,衣料品専門店（店長）,・景気の回復が全く感じられず、今後も買い控えが続くことが予想される。
,,▲,家電量販店（店長）,・自動車産業では、エコカー購入補助金の終了とともに売上が激減しているため、現在はエコポイント需要でまだ恩恵を受けている家電業界も、年明け以降は同じような状況になると予想される。
,,▲,住関連専門店（経営者）,・海外からの輸入品もある程度扱っているが、安く展開できるような状況でもない。また、耐久消費財ということで、景気の良いところと悪いところの格差が広がってきている。依然として地方の収入は増えておらず、景気が良くなる見込みもない。
,,▲,住関連専門店（経営者）,・最近は大型店志向の客が増加しており、個人商店には人が集まらない。ただし、スーパーなどの大型店でも客は多いが売上は下がっているという情報も入っている。なかなか良い方向に改善する気配が見られない。
,,▲,その他専門店［酒］（営業担当）,・年末にかけて、大手を中心に熾烈な売り込みをかけ、安売りをする可能性が高い。そのため、デフレスパイラルに拍車がかかり、中小小売業は更に厳しくなると予想される。売上高の確保よりも利益確保を優先した取り組みや、夏場の落ち込みをどのようにカバーするかが課題となっている。特に地方の落ち込みが著しいことから、営業重点地域の見直しを図っていく。
,,▲,一般レストラン（スタッフ）,・円高イコール不景気の傾向がうかがえる。当社では輸入している食材も多いため、現在の円高が続けば更に状況が悪くなることが予想される。
,,▲,一般レストラン（支配人）,・市内の景気を見聞きしても良い企業がほとんどないため、年末に向け更に厳しさが増していくと予想される。
,,▲,観光型ホテル（スタッフ）,・デフレ傾向と景気の先行きに対する不安感が客の財布のひもを固くしているため、来客数、単価共に、前年比をクリアするのは厳しいと予想される。
,,▲,都市型ホテル（経営者）,・この先、サイトに掲載している宿泊料金を見直さない限り、宿泊部門に関しては客単価が上がることはなく、厳しい状態が続く。宴会についても、現在は５千円を切る注文も受けざるを得ない状況で、混み具合を見ても、現在の状況が改善するような好材料が見つからない。
,,▲,都市型ホテル（スタッフ）,・各部門とも個人、団体の入客数、売上が前年割れとなっており、来月以降も厳しい状況が見込まれる。
,,▲,タクシー運転手,・年末を控え、乗り控えが目立つようになってきており、その傾向は続くことが予想される。
,,▲,通信会社（営業担当）,・冬のボーナスも上昇する見込みがなく、消費動向はますます低迷することが予想される。
,,▲,観光名所（職員）,・大手の１業者からの冬期間の予約が入っておらず、このままだと現状と同様に、来客数が数％落ち込む見込みである。
,,▲,美容室（経営者）,・円高が急激に進んでいることに加え、国の景気対策も進んでおらず、回復の見通しが立たない。
,,▲,美容室（経営者）,"・式を挙げるカップルも少なく、婚礼シーズンも以前のような状況ではない。客足も1,000円カットなどに取られ、景気回復が見込める状況にない。"
,,▲,その他サービス［自動車整備業］（経営者）,・農家、サラリーマンに加え、企業や役所も収入は低迷しており、お先真っ暗の状態が続く。
,,▲,設計事務所（経営者）,・建設会社や大工も忙しいのはごく一部で、ほとんどは仕事がいつ切れるかわからない状態だという話を聞く。当事務所も同様の状態が続く。
,,×,商店街（代表者）,・零細商店ではバイトを１人また１人というように雇用切りをしており、この状態はしばらく続くことが予想される。
,,×,一般小売店［茶］（経営者）,・年末年始に期待したいものの、身近なところでも倒産の話が聞かれるなど、行き詰っている人が多く、景気回復の要素が見当たらない。
,,×,一般小売店［雑貨］（企画担当）,・円高の進行や景気の実勢、リーダーシップに欠ける政治を受けて、冬のボーナスと個人所得は減少する可能性が高く、消費者の購買を抑制する動きが強まることが懸念される。
,,×,百貨店（経営者）,・円高が一番の不安要素となっている。株価も連動しているため、百貨店の顧客は特に影響を受けやすい。現状はまだだが、今後大きな影響が出てくることが予想される。
,,×,スーパー（経営者）,・米の不作で収入が減っている農家は、消費に回す金がなくなることが予想される。そのため、年末にかけて更に厳しい状況になることが懸念される。
,,×,乗用車販売店（経営者）,・客や販売スタッフの言動を見ても、販売、業績回復の目処は全くたたず、要素も見当たらない。ただし、一部車種、新型のコンパクトカー及び法人向けのバンは受注レベルは低いものの堅調に推移する。
,,×,乗用車販売店（経営者）,・エコカー購入補助金が終了したことに加え、季節的な要因もあり、今後も新車販売は苦しい状態が続くことが予想される。そのため、当社においても、値ごろ感のある中古車を中心とした販売を予定している。
,,×,乗用車販売店（経営者）,・年末にかけては平年でも苦しい商戦となるが、当面は新型車発表の予定もないため、今年は更に厳しさが増すと予想される。
,,×,その他専門店［白衣・ユニフォーム］（営業担当）,・アパレル業界の中国依存体質が裏目に出ており、各メーカーとも商品の安定供給と価格維持ができない状況である。既に今冬、もしくは来春の値上げの話もきているなかで、果たして商売になるのかどうか不安である。
,,×,一般レストラン（経営者）,・客からは、今年は忘年会を行わないのではという話も聞かれる。景気が良くなる要素が見つからない。
,,×,観光型旅館（スタッフ）,・来期の第１四半期は、大型の企画団体の確保により、前年に比べて来客数の増加が見込まれるが、年末までは厳しい状況が続く。
,,×,都市型ホテル（スタッフ）,・数年前から自粛しているゼネコン及び食品会社の大型新年会も復活の見通しがない。また、ロシアとの40年来の定期航空路も、先日季節運行となり成田に移行し、宿泊に少なからず影響を及ぼすことが懸念される。
,,×,タクシー運転手,・繁華街を見てもタクシーであふれかえっており、１人の客を奪い合っている。この先、状況が良くなる要素も見当たらない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,広告業協会（役員）,・正月の初売りに向けた新聞の広告出稿は前年に比べると好調な出足で、テレビのスポットＣＭも早い引き合いが来ていることから、景気はやや上向く。
,,○,広告代理店（経営者）,・新幹線の延伸開業や、青森と盛岡のデスティネーションキャンペーンの準備等で、観光関連の受注が期待される。
,,○,その他企業［工場施設管理］（従業員）,・シリコンやウェハーなどの入荷や出荷量が増加傾向にある。また、景気が悪かった頃には見られなかった社員の時間外勤務も増加し、夜遅くまで残業している姿が目立ってきている。ベンダーや工事業者も夜遅くまで作業していることもあり、今後も状況は良くなっていくことが期待できる。
,,□,食料品製造業（経営者）,・先行き不透明感があるだけに良くなることは考えられないものの、円高による景気悪化の当社への影響は、小売、土産、飲食を含め少ないと予想される。
,,□,食料品製造業（経営者）,・この先お歳暮商戦に突入するが、いまの景気から考えるとかなり厳しい数字になることが予想される。
,,□,食料品製造業（総務担当）,・歳暮需要が年々落ち込んでおり、今年も期待できない。
,,□,木材木製品製造業（経営者）,・住宅部材の販売単価が低下し、収益が悪くなっている今の状況が、今後も３か月程度は続くと予想される。
,,□,建設業（従業員）,・公共事業の動き次第である。
,,□,輸送業（経営者）,・今後の収入増を見込んでいるが、軽油、車両、荷役機械の値上げを予告されているため、収支は厳しい状況が続くと予想される。
,,□,通信業（営業担当）,・円高傾向にあるため、企業取引の縮小が見込まれる。
,,□,金融業（営業担当）,・特に大きな変化要因は見当たらない。
,,□,広告代理店（経営者）,・広告素材として、今後期待できる目新しいものがなかなか見当たらない。
