,,□,その他レジャー施設（職員）,・売上増加に向けて、サービス向上策を検討しており、実際に実施予定もあるが、数か月中での効果は見込めないため、変わらないまま推移する。
,,▲,商店街（代表者）,・周りの商店や仕入先の状況を聞いても、売上の増加や客単価の上昇に関しては日々厳しい状況になっていることから、今後はやや悪くなる。
,,▲,商店街（代表者）,・最近の中国問題は客に大きなインパクトを与え、政治に対する不安感を増幅させている。また、デフレ傾向も変わることがないため、百貨店や専門店が中心の商店街では、衣料品を中心に前年の売上を維持するには厳しい状況が続く。
,,▲,商店街（代表者）,・前年と比較すると、仕入金額が25％程度減少していることから、景気が上向きとは言えず、今後についてはやや悪くなる。
,,▲,商店街（代表者）,・例年、11～12月中旬まではイベント期間を除き来街者の増加は見込めない。前年もそうであったが、年末ボーナスが出るまでは買い控えする傾向にある上、年末年始の生活必需品のみを購入する客が増えてきていることから、今後についてはやや悪くなる。
,,▲,一般小売店［土産］（経営者）,・来客数も客単価も落ちたままであり、良くなる材料は１つも見いだせないことから、政府の景気対策に対する強い表明がない限り、景気は今よりも更に悪くなる。
,,▲,百貨店（販売促進担当）,・尖閣問題の波及により、中国旅行客が減少することが懸念される。また、ようやく気温が下がってきたが、今後は本州の秋冬物の実売期と重なるため、商品も集めにくくなる。
,,▲,スーパー（店長）,・今後も円高傾向が続くことになれば、輸出が打撃を受け、企業収益が圧迫されるため、更なるデフレが進行する。
,,▲,スーパー（店長）,・たばこ増税の反動、競合店のオープンから、今後の売上は苦戦傾向になる。
,,▲,スーパー（企画担当）,・残暑の影響で秋物商材への切替えに難しさがある。また、たばこの売上が９月は大幅増となったため、10月以降の反動減が見込まれるほか、政治不安や円高株安の持続などが重なり、年末にかけて消費が相当冷え込むことになる。
,,▲,スーパー（役員）,・たばこ値上がり前の特需の反動で、年末までたばこの売上が前年の半分以下となる。また、猛暑の影響で、農産物、水産物が高値傾向にあり、売りにくく、買いにくい状況となっていることから、今後についてはやや悪くなる。
,,▲,コンビニ（エリア担当）,・たばこまとめ買いの駆け込み需要の反動が発生し、客の購買力が低下するため、今後は客単価低下の流れに戻る。
,,▲,乗用車販売店（従業員）,・エコカー購入時の補助金制度が終わったため、今後の販売量は少なくなる。
,,▲,高級レストラン（スタッフ）,・年末を控えて、今後の来客数は減少傾向になる。
,,▲,観光型ホテル（スタッフ）,・団体旅行・個人旅行とも、秋からの観光商品の現時点の予約状況は、前年や前月と比べて10ポイントほど悪い。円高や中国との関係で不協和音が出てくることで、順調であった中国客の入込にも不安が感じられるなど、今後の上向き基調は見込めない。
,,▲,タクシー運転手,・市内ではタクシーの減車が進んでおり、当社も12月までに10％の減車を予定しているが、１台当たりの売上は10％も伸びないため、減車した分、会社の売上が減少することになる。
,,▲,タクシー運転手,・これまで少しずつではあるが、景気は回復していると判断してきたが、９月後半からの落ち込みをみると、天候の影響なのか、景気の影響なのか判断が付かないため、この先２～３か月後の景気はやや悪くなる。
,,▲,観光名所（職員）,・北海道観光の閑散期に入ったことに加えて、国内景気の動向及び中国との今後の状況等にも不安要素があるため、楽観視できない状況にある。入込客の増加の要因は見当たらない。
,,▲,住宅販売会社（従業員）,・客による値下げ圧力は依然として強い。所得も下向きであることから、デフレ基調はこれからもかなりの長期間続くことになる。
,,×,乗用車販売店（営業担当）,・過去１年半にわたったエコカー補助金の恩恵もなくなり、需要を先取りした反動が出てくることから、年内は厳しい状態が続く。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,その他サービス業［ソフトウェア開発］（経営者）,・技術者の調達が難しくなってきていることから、今後についてはやや良くなる。
,,○,その他非製造業［鋼材卸売］（役員）,・出遅れていた鉄骨加工の中型案件の施工が始まるため、今後については期待できる。
,,□,家具製造業（経営者）,・国内には良くなる理由が見つからないが、経済環境が落ち着きを見せつつあるため、当面は今の状況が続く。
,,□,金属製品製造業（役員）,・景気回復の明るい兆しが今のところ見当たらず、一般消費者の購入意欲がなくなってきていると感じるため、今後も厳しいまま変わらない。
,,□,建設業（従業員）,・これから冬にかけて着工する建設工事は、着工期限が定められている補助金対象工事がある程度で、他は全く期待できない。
,,□,輸送業（支店長）,・秋の需要がある程度期待できるため、まずまずと見ているが、問題は円高である。円高の影響がどの程度出るのかにもよるが、多少は影響が出るとみられるため、今後２～３か月は現状の水準のまま推移する。
,,□,その他サービス業［建設機械リース］（支店長）,・回復の打開策となるような要因が想像できないため、今後も変わらないまま推移する。
,,▲,食料品製造業（団体役員）,・年末商戦期を迎え、円高や株安、エコカー補助金の終了、たばこの値上げ等の影響により、国内景況感の改善見通しはないため、今後についてはやや悪くなる。
,,▲,輸送業（営業担当）,・大豆、米、長いも以外の農産物は軒並み大幅に収穫量が減少していることから、今後の保管輸送に大きな影響が出ることになる。
,,▲,通信業（営業担当）,・補正予算の話が出ているが、それ以外に景況感を押し上げる要素が見当たらない。また、最近の日中関係の悪化から、北海道で期待されている観光収入への影響が懸念されるため、今後の景況感はもう一押しが入らず、やや悪くなるリスクを感じている。
,,▲,金融業（企画担当）,・土木建設業界は引き続き厳しい。政策支援効果も徐々に薄れており、新車販売は落ち込む。観光関連は尖閣諸島問題の影響で、好調に伸びている中国人観光客の減少が懸念される。
,,▲,司法書士,・中国問題の影響が懸念される。補正予算についても成立が不透明であり、新規投資等ができる環境にはない。
,,×,食料品製造業（役員）,・大きな売上を上げている商品で、この先、販売終了となる案件が数件あるが、それを埋める案件がなかなか見えてこないため、今後については悪くなる。
,,×,金属製品製造業（経営者）,・円高や株安、中国を始めとした国際問題など、不安材料しかなく、政治による解決も期待できないため、今後は悪くなる。
,,×,建設業（経営者）,・手持ち工事が完成してくることに加えて、官・民問わず工事の絶対量が少ないことから、稼動が下がるのはもちろんのこと、利益面でも非常に厳しくなる。
,,×,その他サービス業［建設機械レンタル］（総務担当）,・公共工事の発注額がこれまで以上に減少することが見込まれ、更に民間工事も伸びが見込まれないことから、今後については悪くなる。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・飲食店や小売業の秋以降の商戦を見越した求人の増加や、建設関連の追い込み時期に向けての求人の増加が見込まれる。全般的に極端な求人増はないまでも、求人意欲に関してはこれまでと比べて一段アップすることになる。
,,□,人材派遣会社（社員）,・下期の求人が出始める時期ではあるが、大きな変化がみられない。また、求職者も職種を選ぶ傾向があり、なかなか採用までに至らないことから、今後も変わらないまま推移する。
,,□,求人情報誌製作会社（編集者）,・求人は増加しているが、基幹産業の農業の収穫時期と重なってのものであるため、短期で終息することになり、今後も市場の流れは変わらない。
,,□,求人情報誌製作会社（編集者）,・全体の求人件数は前年を上回って推移しているが、伸び率は小さく、前々年の水準まで回復するにはまだ時間がかかる。
,,□,新聞社［求人広告］（担当者）,・劇的に良くなる要素は見当たらないものの、同様に悪化する要素もないため、今後、しばらくは前年をやや上回って推移する。
,,□,職業安定所（職員）,・全体の求人数は上向いているが、景気を占う製造業からの求人は４月以降前年を下回っており、力強さがないことから、今後も変わらないまま推移する。
,,▲,人材派遣会社（社員）,・販売関係では、まだ人材の需要があり、年末に向けても高まる傾向にあるが、販売関連の会社に業績を聞くと、前年より悪いようである。それ以外の業種の企業は人材の手控え感が一層強くなっており、以前の人材不足時には派遣を活用していた会社も、アルバイト・パートでまかない、経費圧縮で業績悪化を何とかしのいでいる。これらのことから、これから冬に向かい、企業の業績がますます低迷し、雇用への影響が強まることが懸念される。
,,▲,職業安定所（職員）,・景気対策効果の息切れ、中国との領有権問題、欧米経済の悪化懸念など、企業経営に対してのマイナス要素が山積みとなっているため、今後について楽観した予想ができない。
,,▲,学校［大学］（就職担当）,・大学への求人件数は横ばいで推移している。回復の兆しがみられる一部業界の動きも首都圏からの求人にとどまっており、北海道内からの求人は緩やかな減少傾向にある。今後も年末に向けて、求人件数、更には採用数の減少の流れは続き、未内定者の指導に大きな影響を与えることになる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・９月20日以降、気温が一気に冷え込み、今後の秋物商材に動きが出てくることが期待される。ただし、暑い状態から一気に冷え込んだことで外出が面倒になり、来街者が減るのではないかと懸念している。
,,○,百貨店（売場担当）,・残暑の影響で今まで秋物を買い控えていた客の来店が予想される。比較的暑い時期から、秋冬のトレンドへの変化はうかがえるので、気温の低下にあわせて盛り上がることが期待される。
,,○,スーパー（営業担当）,・猛暑から一転して気温が平年化し、季節商材の動きが良くなっている。加えて、米は豊作の見込みで、産地周辺での消費の上向きが予想される。
,,○,衣料品専門店（経営者）,・天候要因により秋物衣料は出遅れ気味であるが、気温が急激に下がってきたので、単価の高い防寒衣料の動きに期待が持てる。
,,○,衣料品専門店（店長）,・ファッションのスタイルが変わったことに加え、業界で行っている下取りセールの影響もあり、古いものを新しいものに替えるニーズが高まっており、例年以上にフォーマルの買換えが増えている。この先、このようなニーズに変化がなければ、スーツの買換え需要期にあたり、景況は良くなると予想される。
,,○,衣料品専門店（店長）,・秋は短くなる、12月以降は寒くなるといった予報も出ており、今月後半の秋冬物商材の動きから、単価の高いアウターコートに期待が持てる。
,,○,家電量販店（店長）,・エコポイントが延長されることになり、駆け込み需要が期待される。
,,○,家電量販店（店長）,・年末に向けエコポイントによる需要増が期待される。
,,○,乗用車販売店（経営者）,・新車の発売が10月に予定されており、ある程度の販売量は見込める。また、自社オリジナルの施策を展開中であり、多少の動きは期待できる。
,,○,その他専門店［パソコン］（経営者）,・商談や受注の話は周りから聞こえてくるものの、利益の面で厳しいようである。しかし、金額はわずかでも金が回転している状態が続けば利益は残ることになるので、この状態が続くことを期待する。
,,○,その他専門店［靴］（経営者）,・例年並みの気温に戻り、今よりは若干、商品も動くと予想される。
,,○,一般レストラン（経営者）,・１月から悪い状況が続くなか、10月からは若干ではあるが予約の動きも見られることから、例年ほどではないが、来客数の増加が期待される。
,,○,スナック（経営者）,・忘年会シーズンに向け、人の流れは多少出てくることが予想され、売上も上向くことが期待される。
,,○,その他飲食［弁当］（スタッフ）,・12月の新幹線の延伸開業による集客増加が期待される。
,,○,旅行代理店（店長）,・10、11月の国内個人旅行の先行受注で若干の回復が見られる。また海外旅行は、12月までの先行受注でみると前年同期比150％と大きく上回っており、国内海外共に申込状況は回復してきている。
,,□,商店街（代表者）,・一部にシャッターの開きそうなところがあり期待されるところだが、核となる大型店は苦戦しており、周辺小売店への影響拡大が懸念される。
,,□,商店街（代表者）,・現在の底打ち状況から回復する要因が見当たらない。
,,□,百貨店（企画担当）,・長期化する円高が気がかりであり、製造業の海外シフトなど課題や問題が山積しているなかで、今後の政府の対応に期待したい。
,,□,百貨店（営業担当）,・夏のお中元商戦が比較的好調だったことから、お歳暮商戦に関しても大きな落ち込みはないと予想される。お歳暮商戦が成功すれば、景気は現状より良くなる。
,,□,百貨店（経営者）,・残暑の影響のみならず、客の生活防衛意識が更に強まっているため、回復の見通しがたたない。
,,□,百貨店（経営者）,・明確な景気刺激策がない限り、円高と株価低迷の状態は続く可能性が高い。デフレ改善策もないことから、消費者の購買行動も低価格志向が続く。
,,□,百貨店（販促担当）,・気温が低下したにもかかわらず、定価商品の動き出しが鈍く、低価格志向からなかなか抜け出せない状況が続く。
,,□,百貨店（経営者）,・早い冬の到来となれば、売上の回復に期待は持てるが、そうでなければ回復は見込めない。
,,□,スーパー（経営者）,・円高がデフレを加速させていることに加え、経費削減は限界に近いところまできており、景気が上向く要因は見当たらない。
,,□,スーパー（店長）,・季節感を打ち出せないまま急激に季節が変わり、一気に冬に突入しそうな様相である。これから暖房費がかさむ時期に差し掛かることもあり、消費が上向く気配は見られない。
,,□,スーパー（店長）,・競合店も低価格化を強めていて、客が店舗間を買い回りする傾向が見られることから、１品単価が前年を下回る状況は続く。
,,□,スーパー（店長）,・競合店との価格競争が激化しているため、現在の状況は３か月先も変わらない。
,,□,スーパー（店長）,・食品は、天候要因から売れる商品が前期と全く異なっており、今後も野菜、果物等の農産物の収穫量や水産物の漁獲量によって変動することが予想される。
,,□,スーパー（総務担当）,・当社では、最低賃金や社会保険料の引上げ等により人件費コストも増加しており、収益環境は厳しい状況が続く。こうしたなかで、10月はたばこの特需もなく、気温も平年並みに戻るため、食品の売上の前年比は６月以前の水準に戻ると予想されるが、子ども手当の支給月にあたることから、消費が多少でも上向くことを期待する。
,,□,衣料品専門店（経営者）,・景気回復への具体策がない政権に期待できず、先行き不透明な状況が続く。
,,□,衣料品専門店（経営者）,・現状から今後も景気回復は見込めない。
,,□,衣料品専門店（総務担当）,・景気はリーマンショック前の水準に戻ってきているといわれるが、一部の業種以外ではそのような実感はなく、厳しい状況は続く。
,,□,乗用車販売店（従業員）,・エコカー購入補助金による需要の先食いで、今後、販売量が低迷することが予想される。
,,□,住関連専門店（経営者）,・最近は仏壇もより小さいものが好まれる傾向にあるため、大型のものが売れなくなっており、売上が低迷している。そのような傾向は今後も続く見通しである。
,,□,その他専門店［食品］（経営者）,・景気を刺激するような施策が期待できない。
,,□,その他専門店［酒］（営業担当）,・景気対策などの改善要素が見当たらず、消費者の生活防衛意識が高まるばかりであるため、対応策は講じているものの、ただちに数字に結び付くとはいえず、年内はこの状況が続くと予想される。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・衣料品の工場が多い中国との問題が長引けば、商品の入荷に影響が出ることは必至であり、商品の安定供給や値段の維持についても今までのようにはいかなくなることが懸念される。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・冬場の需要期に向かい、販売価格の値上げが必要であるが、価格形成に失敗すると業界全体の落ち込みが顕著になる。エコカー購入補助金の影響で新車販売が好調だったことから、それに伴う冬場のタイヤ販売に期待しているが、追加の景気対策がどのようになるかで業界の景気が大きく左右される。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・灯油価格は値上げ基調になっているが、市況はいまだに安定せず、週末のガソリン価格はかなり安くなるため、先行きが懸念される。
,,□,一般レストラン（経営者）,・景気が良くなる要素が見当たらない。
,,□,観光型ホテル（経営者）,・秋の観光シーズンに向けた予約状況は、団体客が多少目に付くものの、10月は前年並み、それ以外は多少下回っている。
,,□,観光型旅館（経営者）,・秋の紅葉シーズンに向けて集客の期待はあるが、客もインターネットなどで一番きれいな時期を調べて直前に予約するようになっており、10月末前後の20日間以外は、予約が大きく落ち込むようになってきている。現状の様子では前年並みに回復する見込みは薄く、売上は前年を下回ることが予想される。
,,□,都市型ホテル（スタッフ）,・国内経済が非常に厳しいなかで、それに追い打ちをかけるように発生した中国との問題は、国益はもちろん、経済活動においても大きな影響があるため、早急かつ具体的に国民第一の政策が打ち出されることを期待している。
,,□,都市型ホテル（スタッフ）,・広告宣伝費をかけてディナーショー等の企画商品の告知を例年以上に早めているが、反応は鈍く、当面、大きな変化は見込めない。
,,□,旅行代理店（従業員）,・中国との間で尖閣諸島の問題が出てきたこともあり予断を許さない状況となっているが、海外旅行商品は販売量の伸びが期待できる。
,,□,タクシー運転手,・客が減少しているのに車の台数は変わらないため、厳しい状況は続く。
,,□,通信会社（営業担当）,・景気回復の要因が見当たらない。
,,□,通信会社（営業担当）,・政府や自治体による具体的な景気対策が出てこないため、現在の状態が続く。
,,□,観光名所（職員）,・予約状況を見ると極端な落ち込みにはならないが、伸びも期待できないため、現在の状況が続くことが予想される。
,,□,遊園地（経営者）,・秋の後半に向けてイベントの展開を予定しているが、前年を上回るだけの好材料は見当たらない。
,,□,設計事務所（経営者）,・仕事が増えていく要素がどこにも見当たらない。
,,□,住宅販売会社（経営者）,・受注済み物件の工期のほとんどが年明け着工となっているため、しばらくは現在の状況が続く。
,,□,その他住宅［リフォーム］（従業員）,・需要期が終わり低迷期に入るため、今以上の景気回復は見込めない。
,,▲,商店街（代表者）,・劇的な変化でもない限り年内は上昇が見込めず、厳しい状況が続く。
,,▲,商店街（代表者）,・新政権には具体的な景気浮揚策を期待しているが、あまり見えてこない。この状態が続くと厳しい冬商戦になることが懸念される。
,,▲,一般小売店［スポーツ用品］（経営者）,・売り出しをしても経費に見合わず、早急に対策を考えなければならない状況が続く。
,,▲,一般小売店［医薬品］（経営者）,・客の来店回数が減っており、悪い状況が続くことが懸念される。
,,▲,一般小売店［医薬品］（経営者）,・国内、国外共に不安要因が多く、消費者は消費意欲を高める楽観的な気持ちを持てない。
,,▲,一般小売店［雑貨］（企画担当）,・円高の影響が徐々に出てくる。政治がリーダーシップを取れない状況のなかで、個人の所得は非常に厳しくなりつつあり、個人消費は冷え込むことが予想される。
,,▲,百貨店（売場主任）,・今後大型催事が続くので衝動買いを期待したいところだが、客は必要な物以外のものには手を出さず、謙虚な買い方になることが予想される。
,,▲,百貨店（広報担当）,・現在進行している円高や株安が消費の冷え込みを助長する。
,,▲,スーパー（店長）,・農業が盛んな地域特性から、米の作柄の状況によって、食料品などの消費金額の減少につながることが懸念される。
,,▲,コンビニ（経営者）,・９月のたばこの売上占有率は、28～30％（通常は20％程度）であったが、今後は需要先食いの反動が懸念される。
,,▲,コンビニ（経営者）,・10月以降、たばこの値上げが始まれば売上は減少する。
,,▲,コンビニ（エリア担当）,・増税前の駆け込み需要の反動でたばこの売上が落ちるのは確実だが、たばこの購入を目的とする客が一緒に買っていた缶コーヒー等の需要も落ち込み、この先３か月くらいの売上は、たばこを除いても非常に厳しくなることが予想される。
,,▲,コンビニ（エリア担当）,・猛暑の反動等による来客数の減少が大きな不安材料となっているなかで、たばこ以外の一般商品の動きは良好とは言えず、良くなる兆しもない。天候要因や10月からのたばこの値上げを前に、動きが見えにくいというのが正直なところであるが、社会情勢の先行き不透明感もマイナス要因となる。
,,▲,コンビニ（エリア担当）,・たばこの売上増がけん引してきた景況は落ち込む。
,,▲,コンビニ（エリア担当）,・増税に伴い、消費者のたばこの買い控えが予想される。
,,▲,コンビニ（店長）,・円高の進行やエコカー購入補助金の終了、たばこの値上がりといった暗い話ばかりで、明るい材料が全くなく、来客数も減少することが予想される。
,,▲,衣料品専門店（店長）,・景気の先行きに不安を抱いており、ビジネスマンに関しても買い控えの傾向が強くなると予想される。
,,▲,家電量販店（店長）,・依然として低迷している株価の上昇が見込めないことに加え、国の借金が膨れ上がっていることもあり、景気回復の好材料は全くない。
,,▲,自動車備品販売店（経営者）,・暖冬の予報どおり降雪が少なければ、冬季の除雪を委託されている建設業者や農業従事者、燃料関連、建機レンタル業者などが大きな影響を受けることが懸念される。
,,▲,住関連専門店（経営者）,・例年冬期間は需要が落ちるので、住宅着工減少の影響が急激に出てくることが予想される。また、公共投資の減少もマイナス要因となる。
,,▲,住関連専門店（経営者）,・景気の先行きが不透明であるため、客の懐はより一層厳しくなる。催事等を企画する予定はあるが、来月以降も厳しい状態が続くことが予想される。
,,▲,一般レストラン（経営者）,・客の話を聞くと、どんな職種でも先行き不透明であり、２～３か月先に景気が回復する見通しはない。
,,▲,一般レストラン（スタッフ）,・尖閣諸島問題により、中国から物が入らなくなり、商品が値上がりすることが予想される。また、エコカー購入補助金が終了し、消費者の財布のひもが固くなることが懸念される。
,,▲,一般レストラン（支配人）,・雇用不安が続いていることに加え、思い切った景気浮揚策も打ち出されていないため、今後も厳しい状況は変わらない。
,,▲,観光型ホテル（スタッフ）,・販売量、来客数等は、前年実績をクリアできない状況が続く。
,,▲,都市型ホテル（経営者）,・近隣ホテルが１店閉店したがその分の客を取り込めておらず、他店に流れたというわけでもないことから、全体的に来客数が減っている。今後も増える見込みがないことから、宿泊部門及び付随しているレストラン部門についても、来客数の減少が予想される。宴会状況も例年と比べ客の動きが６、７ポイントほど悪くなっており、10月以降も同様の見込みとなっている。
,,▲,都市型ホテル（スタッフ）,・新幹線の延伸開業によるシャワー効果が期待されるが、実際には当県への入込客が減少することが懸念される。
,,▲,都市型ホテル（スタッフ）,・競合他社の開店の影響で来客数が減っており、売上も前年割れの見通しである。
,,▲,タクシー運転手,・円高、雇用の不安等、不安な要因を口にする客が非常に多くなっている。また、景気が悪く客が少なくなっているなかで、当月、大手一社が値下げを実行している。このような状況では景気が良くなる見通しはたたない。
,,▲,通信会社（営業担当）,・景気が良くなる材料もなく、厳しい状況は続く。
,,▲,美容室（経営者）,・現状から、今後、景気が良くなる材料が見当たらない。景気対策自体が打ち出されておらず、判断のしようがない。
,,×,商店街（代表者）,・一般消費は２、３か月前から底打ちの状態で、この状態はしばらく続くことが予想される。
,,×,一般小売店［酒］（経営者）,・値上げの影響で、来月以降、たばこが全く売れなくなることが予想される。
,,×,スーパー（経営者）,・円高が進んでいるため、流通業の単価は低下する一方である。農家を中心として収入が減っていることに加え、米の不作が見込まれることから、今後、購買力の向上は期待できず、年末に向かって一層厳しくなると予想される。
,,×,スーパー（経営者）,・10月以降、増税によりたばこの買い控えが予想される。また、今年は米の豊作が見込まれるため、価格は下落傾向が続く。
,,×,コンビニ（経営者）,・たばこの売上は、値上げ前の駆け込み需要の反動で、10月以降、少なくとも年内は落ち込む。
,,×,乗用車販売店（経営者）,・エコカー購入補助金終了後の落ち込みは予想以上である。個人需要の落ち込みは見込んでいたものの、景気の低迷で、安定的な需要として考えていた法人需要にも陰りが出ており、この先数か月の販売量は前年比60～70％前後になる見通しである。
,,×,乗用車販売店（経営者）,・エコカー購入補助金の効果による駆け込み需要が大きかった分、需要の落ち込みが大きくなることが予想される。
,,×,乗用車販売店（経営者）,・補助金という名目の値引きがなくなり、具体的な販売促進策もなくなっている。販売条件が厳しくなることから、今後はこれまでのような販売量は期待できない。
,,×,乗用車販売店（経営者）,・エコカー購入補助金終了の影響が出てきており、今後、一層厳しくなることが予想される。
,,×,乗用車販売店（経営者）,・新車の発表もないことから、大規模な集客は望めない。競合各社との消耗戦になることが予想される。
,,×,その他専門店［酒］（経営者）,・いも煮会などでのビール等の需要があるものの、売上の減少は否めない。加えて、たばこの値上げにより来客数もかなり減少することが予想される。
,,×,高級レストラン（経営者）,・全ての業種にわたって朗報がない状態で、自分たちだけが良くなることはない。世の中全体が冷え込んでおり、景気の上向きは期待できない。
,,×,一般レストラン（経営者）,・景気回復のために、一部の特産品や大企業のみを対象とする政策を行っても、地に根付いた文化で生活している人が多い地域ではますます商売が難しくなる。フランチャイズを人口で制限するといった思い切った政策が必要になってきている。
,,×,観光型旅館（スタッフ）,・大口募集のキャンセルが発生し、計画の修正が必要となっており、年末まで厳しい状況が続く。
,,×,タクシー運転手,・集客の見込みがなく、良い要素も見当たらない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,輸送業（経営者）,・現状から、営業収入の増加に期待が持てる。
,,○,広告代理店（経営者）,・新幹線の青森延伸開業に向け、印刷物等の告知物の受注が期待される。
,,○,その他企業［工場施設管理］（従業員）,・会社に出入りする工事業者や商談に訪れる来客の数が増えており、活気が感じられる。このような状況はしばらく続く。
,,□,農林水産業（従業者）,・桃、梨に続きりんごのできもまずまずで、販売に期待が持てる。
,,□,食料品製造業（経営者）,・現状は３か月前と比べて悪化傾向にあり、景気が良くなる材料が見当たらないことから、今後も厳しい状況が続くと予想される。
,,□,木材木製品製造業（経営者）,・年内は住宅着工も期待できるので、景況に大幅な変化は起きないと予想される。
,,□,建設業（従業員）,・民間設備投資の動きに変化がない限り、現在の状況は変わらない。
,,□,通信業（営業担当）,・目標値からのマイナス分をばん回する要素が見当たらない状況にあり、取引先の反応はこの先も更に厳しくなると予想される。
,,□,金融業（営業担当）,・特にこれといった変化要因が見当たらない。
,,□,司法書士,・深刻な多重債務案件が引き続き多いため、景気回復が期待できる要素は今後も少ない状況が続く。
,,□,公認会計士,・景気の先行きを明るくする材料が見当たらない。公共工事の減少による建設会社の売上減少、消費者の買い控えによる小売関係の売上停滞、企業の設備投資減少の動きが、ここ２～３か月で改善するとは思えない。
,,□,コピーサービス業（経営者）,・企業では経費を抑えようとする様子がうかがえ、小物の売上が予想より伸びていない状況にあるため、必要最低限のものしか購入しないという状況は今後も続く。
