,,□,スーパー（店長）,来客数の動き,・年末年始商戦は前年を上回っているが、平時になるとやはり消費マインドの冷え込みは前年と同様の動きとなっている。要因は、必要な物だけ購入するため点数は下がり、また、安い日にまとめて購入するため来店頻度の減少傾向は変わらず、景気は上向きであるとは言い難い。
,,□,スーパー（店員）,お客様の様子,・備蓄米は購入制限をしていないが、入荷するとすぐに完売している。特に外国人客は複数購入しており、前年末から変わらない状況である。
,,□,スーパー（総務担当）,販売量の動き,・物価高騰のなか、年末年始だけは少しぜいたくな買物をするという消費者は多い。12月の売行きの反動で買上点数は減少し、買い回り等が発生している。
,,□,スーパー（経理担当）,販売量の動き,・売上前年比102.8％、来客数は前年比101.2％、客単価では前年比101.6％と好調にみえるが、買上点数の前年比99.4％と今までと傾向は変わらない。
,,□,コンビニ（経営者）,来客数の動き,・気温が低く、強風の影響により人の動きが悪く、特に夜間の来客数が減少している。しかし、朝夕の通勤通学での売上には影響はなく、全体的に変わらない状況となっている。
,,□,コンビニ（経営者）,販売量の動き,・販売量の伸びは僅かにとどまっているが、客単価の上昇が寄与している。
,,□,コンビニ（経営者）,来客数の動き,・景気が変化するための要因がない。
,,□,コンビニ（経営者）,単価の動き,・今まで来ていた客の商品買上点数が極端に少なくなっている。来客数に変化はないが、客単価の大きな低下で売上全体が前年を下回っている。
,,□,コンビニ（エリア担当）,来客数の動き,・インバウンド需要については大きな変化がなく、客の動きは年明け後も変化はみられない。
,,□,衣料品専門店（店長）,お客様の様子,・景気そのものに変化はないものとみられるが、今度の衆議院選挙の影響が不透明である。
,,□,乗用車販売店（役員）,来客数の動き,・補助金等の見直しの追い風もあり、初売りでの来客数は多かった。
,,□,その他小売の動向を把握できる者［ショッピングセンター］（支配人）,販売量の動き,・商業施設の売上前年比はここ数か月で横ばいである。しかし、要因は様々で数か月前と比べて映画館の客の動員は落ち着いているものの、シールを取り扱っている店舗が好調で推移している。一方、アパレルテナントが全体的に厳しい点は今も変わらない。
,,□,高級レストラン（経営者）,来客数の動き,・１月の景気は10～11月と比べるとさほど変わらない。来客数も多くなく、状況は良くなっていない。
,,□,旅行代理店（統括者）,お客様の様子,・物価高や円安の影響により、２極化が進んでいる。個人では、販売数は減少するものの高単価商品の販売が伸びている。法人では全体の数は減っているが、業績好調な企業は社員のインセンティブや旅行、イベント等のコミュニケーションに予算を使う傾向が高まっている。
,,□,タクシー運転手,お客様の様子,・年末年始のタクシー利用は昼夜共に変わらない。
