,,□,旅行代理店（従業員）,・先行受注状況をみると、国内旅行は10月が前年比90.7％、11月が前年比108.0％となっている。海外旅行は10月が前年比75.3％、11月が前年比99.5％となっていることから、全体的な状況は変わらない。
,,□,旅行代理店（従業員）,・2013年１月までは女満別線の供給が前年並みのため、大幅な伸びは期待できないが、現状のやや良い状態が今後も継続する。
,,□,タクシー運転手,・９月にタクシーの売上がマイナスとなったように、10月以降も回復は見込めない。前々年の震災の影響で減った観光客も前年秋頃には戻ってきたが、９月の状況から見て10月以降は景気の上昇も期待できず、前年比マイナスになると思う。
,,□,タクシー運転手,・オーダーの状況から、景気が上向きになるような要素が思い当たらない。注文数も前年並みとみている。
,,□,パチンコ店（役員）,・将来的には消費税の増税の影響が出てくるとみられるが、直近での２～３か月後の景気は現状とそれほど変わらないとみている。ただし、北海道では今後寒さが厳しくなってくるなかで、冬の節電の影響がまだ見えてこないことが懸念材料である。
,,□,美容室（経営者）,・生活に対する意識が固定化しており、今後については、悪くならない代わりに良くもならないといった傾向が続く。
,,□,美容室（経営者）,・農業は良かったようだが、他に好材料はあまり見当たらない。
,,□,設計事務所（所長）,・今の状況がしばらく続く。
,,□,住宅販売会社（経営者）,・政局が不安定ななか、消費税の増税による駆け込み需要も思ったよりも動きが鈍く、あまり大きくは駆け込み需要が期待できない状況となっている。
,,□,住宅販売会社（従業員）,・変化するような理由がみられない。
,,□,住宅販売会社（従業員）,・消費税の増税による駆け込み需要については、客の所得が減少傾向であることから、市場全体としては過度な期待はできない。しかし、一方で、増税はマンションを十分買える所得の客の心理を刺激することから、増税が約１年後に迫ってくることになる年明けには、多少の駆け込み需要の客が目立つようになる。
,,▲,商店街（代表者）,・全体的に北海道観光の魅力も若干薄れはじめているというのがあり、東北へ人が流れているという話も聞く。９月も本当は10％位で良い予定だったが、実際には悪かったことから、この２、３か月も悪くなっていくだろうと判断した。
,,▲,一般小売店［土産］（経営者）,・中国の反日感情、自民党及び民主党の党首戦、さらに脱原発への産業界の反発など、景気が上向く様子が何１つ考えられない。
,,▲,百貨店（売場主任）,・今後３か月の長期予報で、10～11月と暖かい日が続くことが予想されているなかで、９月から引き続きジャケットやコートの動きが良くないことが懸念される。しかし、物産催事等の催事で集客を図ることでの売上確保を検討している。
,,▲,百貨店（売場主任）,・衣料品の苦戦は残暑の影響が考えられるが、衣料品のみならず食品も苦戦している。
,,▲,百貨店（販売促進担当）,・尖閣諸島や竹島問題が早々に解決に向かうとは思えないため、今後も来客数や買上客数に影響が出ることが必至である。また、北海道において、冬の節電は夏の節電より切実な問題であるため、なかなか消費拡大気運には至らない。
,,▲,スーパー（店長）,・超目玉商品を出しても客が走って来店しなくなってきた。超目玉商品で集客しての売上確保も難しくなってきている。客は不必要な商品は買わず、安くてもたくさん買わなくなってきている。
,,▲,スーパー（企画担当）,・消費税増税やそれに先立つ社会福祉関連の負担増、小麦及び食用油等の値上げの発表など、家計の先行きにマイナスの材料が続いており、消費マインドの更なる冷え込みが見込まれる。
,,▲,スーパー（役員）,・天候による一過性の動きであれば良いが、当地区の観光客が減少しており全体的に沈滞ムードとなっている。食品小売業も間接的な売上が期待できない状況であり、今後中国商品の入荷遅れ等が心配される。また、消費税の増税問題などにより、生活者の将来不安から来る消費停滞が更に強くなりそうである。
,,▲,スーパー（役員）,・電気代値上げの恐れ、消費税増税法案の可決など、消費マインドを冷え込ませる話ばかりが表に出ている。
,,▲,コンビニ（エリア担当）,・気温に関連する商品以外、特にたばこは依然として前年を下回る販売量となっている。限定商品などへの反応は良いものの、日々の消費につながる商品群の動きが低調である。
,,▲,乗用車販売店（従業員）,・エコカー補助金の終了により、今後はやや悪くなる。
,,▲,乗用車販売店（営業担当）,・国内や国外をみても、景気向上につながる好材料が見付からない。また、新型車の効果も販売増に結び付いていない。
,,▲,その他専門店［造花］（店長）,・外国との諸問題の影響から、観光等の入込客数の落ち込みが見込まれる。
,,▲,高級レストラン（経営者）,・中国、台湾の観光客が減ってくることで、少しずつ景気が悪くなるのではないかと懸念している。
,,▲,高級レストラン（スタッフ）,・飲食業界にとって、天候による問題が不安である。これまでは温暖で過ごしやすかったが、食材は農産物を始め、水産物ではサケ漁が大打撃など、取れ方が変化している。１次産業が不安定になったことで、食への関心が薄れないかと心配している。
,,▲,観光型ホテル（スタッフ）,・観光需要の停滞するオフシーズンに入ることになる。また、中国マーケットからのキャンセルが懸念される。加えて需要を喚起するようなイベント、学会等もない。
,,▲,タクシー運転手,・今後においても、地域の経済状況が好転するような、これといったものが見当たらない。観光需要においても、夏場の観光で若干の動きはみられたが、今後秋に向かっては小康状態を保つような状況になる。また、将来的に冬場に向かって、景気状況が非常に不透明という状況下で、景気はなかなか好転しないだろうとみられる。
,,×,観光型ホテル（経営者）,・これからのシーズンオフ期に例年増加する低単価の団体客の伸びが期待できない。バスの安全規制強化による影響で貸切バスの供給が減少していることが大きな要因となっている。
,,×,美容室（経営者）,・政治、経済、どのような観点や方角から冷静にみても、景気が良くなる要素は１つもない。国、代議士にしっかりしてもらわなければ、国民はだめになってしまう。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,輸送業（営業担当）,・４年ぶりに豊穣の秋を迎えることができそうである。小麦、ばれいしょ、スイートコーン、豆類など、道内では農産物の収穫が順調であり、ビート糖も前年生産を超える見込みである。大きな天候の崩れがなければ、輸送量、倉庫保管量が増大する。
,,○,輸送業（支店長）,・東北地区の災害復興物件の引き合いがある。ただし、なかなか具体的にならず、やきもきしているが、いずれ実現するものと期待している。
,,○,司法書士,・不動産取引、建物建築等については、多少の回復傾向がみられるため、今後の動向に期待している。
,,○,コピーサービス業（従業員）,・前期よりも今期と年々案件数や受注数が向上してきている。
,,○,その他サービス業［ソフトウェア開発］（経営者）,・少しずつ新規作業が出てきている。
,,□,食料品製造業（役員）,・秋の収穫期に入り繁忙期を迎えることになるが、２～３か月先に景気が上向きになる様子はみられない。
,,□,家具製造業（経営者）,・景気が好転する材料は乏しいが、大きな変動もなさそうである。
,,□,金属製品製造業（役員）,・見積の引き合い件数をみても、あまり増減がみられない。
,,□,建設業（経営者）,・工事の稼動はピークの状態で推移している。ただし、人手不足が深刻な状況にあることに加えて、積雪寒冷期を迎えること、日照時間が短くなることなどから、特に土木工事の現場においては１日当たりの施工効率がかなり落ちることになる。場合によっては、工期との戦いになり、採算性が大幅に悪化する心配がある。
,,□,通信業（営業担当）,・現況はここ最近と比較しての受注量の伸びを指標として、景況感の戻りを感じているが、ここからの伸びとなると、押し上げる材料にも乏しいことから、横ばいで推移する。
,,□,その他サービス業［建設機械リース］（支店長）,・業種を問わず各社とも仕事量を確保しているが、利幅が薄いと聞いている。
,,□,その他非製造業［鋼材卸売］（役員）,・客先の仕事量が偏っていることに加えて、受注単価が安いこともあり、客の購入意欲が低いままである。
,,▲,食料品製造業（団体役員）,・今後、年末に向けて、円高と原油価格の上昇、電気料金の値上げ、最低賃金の引上げ等、企業経営や消費生活環境の悪化が懸念される。
,,▲,建設業（従業員）,・消費税の増税が確定し、駆け込み需要が期待されたが、現行税率で対応できる工事規模は制約されるため、あまり期待できない。
,,▲,金融業（企画担当）,・観光は、尖閣諸島問題が尾を引き中国人観光客の落ち込みが懸念されるが、全体としては東日本大震災前の水準を保つ。建設は技能工不足で住宅や設備投資への影響が懸念される。エコカー補助金の終了で自動車販売の反動減が必至である。穀物価格の高騰もあり、景気はやや悪化する。
,,▲,司法書士,・当地は、これから冬期に向かうため、通常でも不動産取引が減少することになるが、衆議院総選挙が今年中に行われることになれば、不動産取引は確実に減少し、景気は減速することになる。
,,×,－,－
"雇用
関連

(北海道)",,◎,－,－
,,○,職業安定所（職員）,・８月の有効求人倍率は0.56倍と前年を0.11ポイント上回った。
,,□,人材派遣会社（社員）,・良くなる要因が見当たらない。
,,□,求人情報誌製作会社（編集者）,・６月から増加傾向だった新規求人件数が落ち着いてきている。パート及びアルバイトの人手不足感から、リピート求人により数字が確保されている印象がある。
,,□,求人情報誌製作会社（編集者）,・全体の求人件数は前年や前々年と比較して高水準で推移しているが、さらにもう一段伸びる要因が今のところみられない。
,,□,求人情報誌製作会社（編集者）,・年末に向け、個人消費関連業種がけん引することで、大きく求人減となるような要因は見当たらない。
,,□,新聞社［求人広告］（担当者）,・農業生産が堅調であり、年末の消費や飲食需要などが期待されることから、関連産業での求人が見込める。
,,□,職業安定所（職員）,・有効求人倍率は27か月連続して前年を上回り、回復傾向にはあるが、高い水準とまでは言えないことから、雇用環境が回復したとまでは言えない。
,,□,職業安定所（職員）,・有効求人倍率が32か月連続で前年を上回っているところではあるが、過去にないほどの暑い日が続き、また豪雨等の天候不順もあり、当所管内の農林水産業の漁獲生産高等の見通しが立たない状況である。それらの関連産業にもどのような影響が出てくるのか、今後の雇用失業状勢に不安を感じている。
,,□,職業安定所（職員）,・就職件数は前年比19.9％の減少となった。
,,□,学校［大学］（就職担当）,・変わる要素が見当たらない。
,,▲,人材派遣会社（社員）,・10月１日より労働者派遣法の改正が実施されるが、実際の法律の運用方法に企業が戸惑っており、派遣利用の手控えがしばらく続くことになる。しかしながら、今の企業の業績から、契約社員や正社員の採用に動くことは難しく、労働市場は２～３か月ほど動揺することになる。アルバイト及びパートの利用は増えるかもしれないが、短期的な採用となるはずであり、雇用環境の改善には結び付かない。
,,▲,求人情報誌製作会社（編集者）,・求人数に対して､求職者の動きが付いてきていない。求職者数も多いはずだが､実際にはかなり選り好みしている。決して景気が良いとは言えないため、せっかく募集意欲が高まっているにもかかわらず、景気の下降要素になりかねない。
,,×,－,－
,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,・残暑が厳しかったため、秋物の買換えモードが例年より少し遅れているようなので、秋物への衣替えが進めば売れ、進まなければ売れないという状況である。今後もその辺りを懸念している。
,,○,商店街（代表者）,・本格的行楽シーズンとなる。また、新規に開店したスーパーもあり、動きは活発になろうかと期待される。
,,○,商店街（代表者）,・10月に向かい、イベント、観光政策等での集客が見込まれる。衣料品、アパレルを中心に秋物の動きが活発になることが見込まれ、飲食関係は集客によりますます活性化していくだろうと予想される。期待度もかなり大きい。
,,○,一般小売店［医薬品］（経営者）,・被災地へ国の予算が出たので、秋くらいからは２回目の震災特需が始まるだろうと多くの客が話している。
,,○,一般小売店［寝具］（経営者）,・来客数や電話の回数が増え、布団仕立ての注文が多くなってきている。
,,○,百貨店（売場主任）,・冬本番を迎えるにあたり、ほぼ平年並みの気温とともに、今控えている消費意欲が一気に上向くと予想される。
,,○,百貨店（経営者）,・異常な気温が２、３か月先も続くとは思えないことと、今月買われていない方の需要が先にずれ込むとみられることから、多少良くなる。
,,○,百貨店（売場担当）,・９月の秋物の売上は前年比で大きく落としている。この反動が10～12月でくることは期待できる。ただし、９月同様に、天候や気温に大きく左右されることは明らかであり、10月が例年よりも暖かかったり、12月の降雪などにより、プラスにもマイナスにも転じる。しかし、少なくとも来月に関しては９月の未来店顧客の動員と秋物の動きの反動が期待される。
,,○,コンビニ（経営者）,・震災バブルも終わったかにみられたが、例年とは違って９月が８月より売上が好調ということは初めてであった。工事関係者はまばらだが、夕方から夜の動きが良い。なお、買上点数もかなり伸びている。特に注目すべき点は「１番くじ」という趣味の世界の売上が良好なことである。これは１点の金額も高く、買上点数も多い。多少はそういった趣味の方にお金を回せる余裕ができてきたようである。
,,○,衣料品専門店（店長）,・秋冬物の需要が増える時期を迎える。また、出かけやすい気候になる。
,,○,乗用車販売店（経営者）,・エコカー補助金の駆け込み需要があまり大きくなかったため、秋以降の新型車イベントの効果などにより新車販売は上向いてくると予想する。
,,○,乗用車販売店（経営者）,・11月に軽の新型車が発売となり、かなり期待できる。これにより集客が期待でき、相乗効果で他車種の拡販に繋がると予想している。また、自社の拡販施策も展開し、盛り上げを図る。
,,○,その他専門店［酒］（経営者）,・いい意味での良くなるではなく、年末年始近くは現状より良くならなければおかしい。ただ政治が不安定で、この時期に選挙が行われるとなると状況は大きく変わってくる。売上を上げるための企業努力は怠れないが、どこまで消費者が購買意欲を高めてくれるかなど不透明で怖い。
,,○,その他専門店［靴］（従業員）,・早い降雪を望む。
,,○,高級レストラン（支配人）,・被災があった前年に比べると、年末年始に向けた気持ちと金銭面に余裕があり、購買、旅行、飲食など外に向けた個人支出が伸びる。
,,○,一般レストラン（経営者）,・当店では忘年会や歓送迎会などが比較的多いので、例年通りであればやや良くなる。
,,○,一般レストラン（経営者）,・少し早いようだが、年末に向けての動きが出てくる。当店においても年々、忘年会の予約がくるのが早くなっている。それと同時に、時期を早くする会社も出てきており、年末に集中はするが、それ以外の月や平日にも分散してきているといった良い傾向が見受けられる。
,,○,観光型旅館（スタッフ）,・10月下旬から11月中旬にかけて、既に満室の日もあり、予約が順調に伸びている。これからは、売れる日をいかにつめて売り切るか、売れない日をいかに売っていくかが勝負になる。
,,○,競艇場（職員）,・年末年始にかけて客の購買量が増えることが予想される。
,,○,その他サービス［自動車整備業］（経営者）,・米の価格上昇に引上げられた好景気感が年明けまでは続くとみている。
,,○,住宅販売会社（経営者）,・新エネルギー事業に伴う、大規模プロジェクト参加も予定されている。
,,□,商店街（代表者）,・当地域に限っていえば、現在の小康状態がしばらく続くとみられる。ただし、客単価が上がってこないと上昇には乗ってこない。
,,□,一般小売店［書籍］（経営者）,・客単価の動きが低減傾向にある。動いている商材もあるが、まだまだ厳しさが残っている。他の商材で、エコポイントなどでも動きが出ているようだが、明るい話題よりも暗い話題が多いので、モチベーションも上がらない。
,,□,一般小売店［スポーツ用品］（経営者）,・良くなる要素が見当たらない。世の中不安要素が多すぎる。
,,□,一般小売店［医薬品］（経営者）,・当店の顧客の年齢層は高齢であり、全体の約60％が60代以上である。そのため、来店頻度が減っていく傾向にある。しばらくはこのまま変わらずの状態が続くとみられる。
,,□,百貨店（総務担当）,・景気が良くなる要素が見当たらない。また、政局や海外情勢の不安定な要素等は顧客の購買行動の心理に影響するので、先行きは不透明である。
,,□,百貨店（企画担当）,・この時期のファッション消費の落ち込み分は10月にずれ込むとみている。その分の伸びは期待できるものの、高額商品については新商品提案にも、前年既に購入したからとの声も聞かれ、一服感も感じられる。その後の年末クリスマスシーズンへの期待の声もあり、全体的には横ばいと判断する。
,,□,百貨店（営業担当）,・前年の震災特需に対する売上減も一段落するとみられ、消費者の購買意欲も衰えていないことから、今後も急激に業績が悪化することはない。
,,□,百貨店（経営者）,・来客数の改善が見られない。買物市内循環バス等も利用者が減少している。
,,□,スーパー（店長）,・来客数の落ち込みはさほど大きくはないものの、点数及び１点単価が落ち込み、客単価トータルでの落ち込みが目立つ。年末を控え、買い控えの傾向がますます強まる。この状況は変わらないとみている。
,,□,スーパー（店長）,・商圏内競合店の数は変わらず、競合同士のチラシディスカウント合戦は変わらないとみられ、現状は横ばいと予想される。
,,□,スーパー（店長）,・高単価商品の動向が良くならないと客単価が増加していかない構図になっている。来客数の増加策として販促強化を行うものの、来客数の増加分も客単価下落で大きくプラスに作用していない。
,,□,スーパー（店長）,・周辺の競合店の状況及び来客数の状況が変わらないため、変わらない。
,,□,スーパー（総務担当）,・震災需要はすっかり落ち着いている。来客数は微増だが、１点単価の下落は歯止めが掛かっていない。客単価も下がっており、この状況が続くのではないかとみている。
,,□,スーパー（営業担当）,・来客数及び売上アップ対策として、チラシ等で価格を打ち出し、買上率を上げる対策を打つが一過性にすぎない。無駄な買物はしない購買動向はまだまだ続くと予想される。
,,□,スーパー（物流担当）,・今年の新米の価格高やアメリカの干ばつによる小麦の価格高騰など、直接家計に結び付く与件もあり、客の購買動向は今以上に価格を意識したものになる。消費動向は現状より良くなることはない。
,,□,コンビニ（経営者）,・市内は復興需要も一段落している。求人は多いがミスマッチが多く、就職率は上がらないと考えられる。
,,□,コンビニ（エリア担当）,・特に大きくトレンドが変わる要因が無い。
,,□,コンビニ（エリア担当）,・競争店の出店が今後も続く様子である。
,,□,コンビニ（エリア担当）,・復興需要工事は継続するものの、それ以外では買上点数にシビアになると予想される。
,,□,衣料品専門店（経営者）,・当社でも新卒を採用したいが現状は厳しく、現有社員と短期パートでしのいで行く方向である。
,,□,衣料品専門店（経営者）,・客との会話でも、いまだに買い控えが頭の隅にあるような様子が見られる。
,,□,衣料品専門店（店長）,・このままの気候で中期予報通り一気に寒くなると、秋を飛ばして冬物商材需要となり、秋物商材の滞留が懸念される。
,,□,衣料品専門店（店長）,・紳士服市場のマーケットの縮小は続いている。さらに、競合同士での下取りなど価格の争いによって客単価が低下している。
,,□,衣料品専門店（総務担当）,・客の購入が、何があるからそのために必要なものをといったように、目的買いになっている。特にアパレル商材がそのような状況であり、し好品的要素の物は今後厳しくなるとみられる。
,,□,家電量販店（店長）,・政府が対策をしていない。国際問題などの情勢も不安である。
,,□,家電量販店（店長）,・先行き不透明な政治の不安定要素がぬぐえない限り、景気の回復は見込めない。
,,□,乗用車販売店（店長）,・エコカー補助金が終了となり、販売量の減少は免れない。しかし新型車が発表されることでその効果が期待されるため、結果として景気の変化はあまりないとみている。
,,□,住関連専門店（経営者）,・新築住宅の完成時期になるが、絶対数が落ちているため、現状維持は難しいとみられる。
,,□,住関連専門店（経営者）,・今からシーズンに入ってくるが、耐久消費財なので、品定めをきちっとしていく客はそう多くなく、奪い合いになるのだろうと思う。販売量は変わらないかもしれないが、客単価を上げていかなければいけないと考えている。付加価値の追求になっていくと思う。
,,□,住関連専門店（経営者）,・当店は小規模なので、大規模店に比べると企画力も無い。このままそう大きな売上もないまま推移していくとみられる。３か月先も現在と同じ状況が続くとみている。
,,□,その他専門店［パソコン］（経営者）,・衣食住にお金を普通に使える状況ではないように感じる。一番に子供優先で次は食費。次にいくらの余裕があるかという状況のなか、一般消費者のなかでは市場を変えるほどお金が動くことは考えられない。
,,□,その他専門店［酒］（営業担当）,・農業関係者も収穫を終え、飲食店も一定の動きがあるとみられるが、これからも地元での利益が減り、都市部が若干増えるという厳しい状況が続くと予想される。
,,□,その他専門店［白衣・ユニフォーム］（営業担当）,・従業員１人にかける金額が下がってきているようである。また出入りの激しい業種だとレンタルへの切替え等も進んでいる。販売だけの業種は難しくなるであろう。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・秋の観光シーズンから、冬場の需要期に向かって、震災の風評被害で観光がどうなるのか、また、農産物の需要が原発の影響をどの程度受けるのかなど、不安材料が山積している。気温の推移次第で、大きく需要が変動するので、今冬の気候が気になる。冬場のタイヤ商戦は前年の震災特需のようなものが無いため、非常に厳しいものと予想されている。
,,□,その他小売［ショッピングセンター］（統括）,・現状と比較して外部環境が大きく変わる予見が確認されない。
,,□,高級レストラン（経営者）,・緩やかに上向くとはみているが、数字に反映されるほど良くなるとは思えないので変わらない。
,,□,一般レストラン（経営者）,・レストランという業種が日常的な範囲を超えてしまっているような気がする。何か特別なときにはレストランでという風潮も大分増えており、財布のひもが固い状況が続いている。このような状況は今後も続くと予想される。
,,□,観光型ホテル（経営者）,・年内の入込客数はようやく前年並みになっている。復興支援の客は同じ地に２年は続かず、今年は他の観光地に行ったのではないか。
,,□,観光型ホテル（スタッフ）,・本来は年間で１番の繁忙期を迎えるが、特に、遠方からの団体客が少なくなっている。今年は暑さのせいで、紅葉も多少ずれる傾向にあるが、シーズン本番に向けて今後の回復に期待している状況である。
,,□,観光型旅館（経営者）,・現在の売上傾向でほぼ一定してきた感がある。
,,□,都市型ホテル（経営者）,・宿泊に関してはある程度着地目標が立てられる現状でもある。その点については良い流れのなかで変わらない。ただ、全体的に会合の数が減少しており、料飲及びレストラン部門を含め、宴会の見込は決して良くない。婚礼については、東京電力福島第一原子力発電所の問題もあり、総体的な数字の落ち込みがあるので、判断材料としては除いている。これらを総合すると、そうそう大きくは変わらないものの好転もしないとみている。
,,□,都市型ホテル（スタッフ）,・秋田県内のいろいろな団体が東京に行き、秋田に来てください、秋田のものを買ってくださいといった運動をした。しかし、客のイメージとしては秋田といったら田沢湖であり、角館であり、そういったイメージを持っているので、全県的な広がりは厳しいと感じている。
,,□,都市型ホテル（スタッフ）,・今後も幅広い視野から動機付けや購買意欲のわく商品を作り出していけるか、さらにリピートいただける仕掛けや仕組みをいかに構築していくかである。常に他のホテルに先駆けてスピードを上げてターゲットを絞った商品と幅広い層を狙う商品を提供できるかである。販売ジャンルの選択も重要な要素である。
,,□,都市型ホテル（スタッフ）,・製造関連大手企業の業績悪化に伴い、定例化している労働組合関係の忘新年会、各種会合の取り止めの話が出ている。
,,□,都市型ホテル（スタッフ）,・当地では、震災復興に伴う宿泊、イベント等の利用がまだまだあり、繁忙であった前年同時期に順ずる売上が続いており、数か月先までも予約が見込める。
,,□,旅行代理店（店長）,・個人消費が減速する危機感と、これからの復興関連需要、除染関連需要の活況が見込める好況感が同居しており、産業ごとに分かれている様子がみられる。
,,□,タクシー運転手,・繁華街は人も多く、夜になるとタクシーも人も集まってくるので、現在のやや良い状況が続くとみている。
,,□,タクシー運転手,・働きたくても働く場所が無いという話をよく聞く。働く場所が無い、仕事が無いのでは、景気は良くならない。
,,□,通信会社（営業担当）,・政局不安や震災後の復興は決まっているものの、雇用も安定しておらず、非常に不安な年末になるのではないか。
,,□,通信会社（営業担当）,・新しい景気回復策もなく、上昇する要因が見当たらない。
,,□,通信会社（営業担当）,・これといって景気が改善するような材料が見当たらない。
,,□,通信会社（営業担当）,・景気が良くなる材料に乏しく、現状を抜け出せそうにない。
,,□,通信会社（営業担当）,・大手通信会社による激しい顧客の奪い合いが続いており、中小の通信会社もその波に巻き込まれている。引き続き厳しい状況が続いているが、新商品の導入や魅力アップで顧客の解約防止や新規の顧客獲得に努め、現状維持することが精いっぱいだと予想される。
,,□,テーマパーク（職員）,・復興支援を目的とした団体予約は入っており、入込人数は固い数字を維持できる見込みだが、元々安い料金設定の客であり、消費単価はあまり上がらないことも予想される。
,,□,観光名所（職員）,・天候に恵まれ、来客数の伸びは順調だが、今後上向いていくための理由が見つからない。あまり変わらないとみられる。
,,□,観光名所（職員）,・復興でこちらへ目が向いていて、首都圏などからの来客は増えているようであるが、地元客の動きが良くない。
,,□,遊園地（経営者）,・夏の少雨の反動で雨が多くなる恐れがある。また、政治の不安定さなどから、復興需要関連以外では期待できるところが少ない。
,,□,美容室（経営者）,・震災から１年半が過ぎ、客の動向も落ち着いてきたようである。年末まで同じような状況で続いていくのではないかとみている。
,,□,設計事務所（経営者）,・しばらく今の状況が続くとみているが、現場では人手不足とコンクリートがなかなか入らない状況のようで、仕事をしたくてもできず、工期は遅れ気味である。
,,▲,商店街（代表者）,・本来であれば、年末にかけて大きな予約が入ってくる時期であるが、いまだ動きは全くない。先行き不透明である。
,,▲,商店街（代表者）,・商店街という形態が客から見放されている。
,,▲,商店街（代表者）,・総選挙、消費税問題と景気を押し下げるムードが続き、加えて領土問題で中国、韓国からの観光客が減少と、好ましい材料が見当たらない。
,,▲,一般小売店［医薬品］（経営者）,・震災直後売上は大きく下落したものの、それ以来１年半の間、結局多少の上下があるものの方向性なく横ばいで推移している。当店自身、震災後から店舗の建て直しまでは費用を惜しむ余裕も無かったが、このように売上が落ち込んだまま回復する目途も立たない状況では、とにかく外注を絞るなど経費節減を徹底させるしかない。同様の事業所も多いだろうと想像し、よって景気は下降線上にあるとみる。
,,▲,百貨店（買付担当）,・復興需要の鈍化、政権交代、消費税増税などが想定されているため、消費の盛り上がりのプラス要素が見当たらない。
,,▲,スーパー（経営者）,・６月下旬～７月上旬くらいで、下降局面に入っていたようである。
