,,□,スーパー（店長）,・例年と同様に進学、入学関連で動きが出てくることになる。また、前年は東日本大震災の影響により、売上が伸びた商品もあれば、逆に売上が落ちた商品もみられた。今年はまた少し異なった動きになるとみられるが、全体としては前年並みで推移することになる。
,,□,スーパー（役員）,・クリスマスや大晦日など、イベントや行事に対する買物は家庭内でもしっかりと行われているが、現在は新年度に向けた出費を考え、消費を抑えている状況にある。世帯での実質所得が減少しているなか、今後は社会保障制度の将来不安等により、節約に向けた考え方がますます強くなることが懸念される。
,,□,コンビニ（エリア担当）,・給料日の週に入っても来客数の伸びが鈍く、消費自体が鈍化している傾向がうかがえる。特に高単価商品が伸び悩みの傾向にある。
,,□,衣料品専門店（店長）,・現在の状況からは、横ばいで推移すれば良い方である。景気が良くなる要素が見当たらないため、悪くなりはしても良くなることはない。
,,□,その他専門店［医薬品］（経営者）,・顧客の高齢化で先細り傾向が出ているため、今後も厳しいまま変わらない。
,,□,その他専門店［ガソリンスタンド］（経営者）,・ホルムズ海峡の封鎖による原油価格の高騰が懸念される。
,,□,高級レストラン（スタッフ）,・春節を迎えて、たくさんの外国人観光客が市街を歩いていることから、今後に向けての明るい兆しが感じられる。
,,□,スナック（経営者）,・人出が全くないため、今後も厳しいまま変わらない。
,,□,観光型ホテル（経営者）,・道内客は堅調ではあるものの、本州方面からの団体客及び個人客については、来客数、単価ともに低調に推移している。北海道への送客が滞っているため、大手旅行会社を中心に東北方面への支援を強化しているが、今後も厳しいまま変わらない。
,,□,観光型ホテル（スタッフ）,・東南アジアからの観光客による需要で宿泊客数を稼いでいるが、客単価の低下傾向が依然として続いているため、今後も全体的には横ばいでの推移となる。
,,□,タクシー運転手,・長期予報では、今後も例年より寒い日が多くなるとみられているため、タクシーの利用はあまり落ち込まずに推移する。また、２月のさっぽろ雪まつりなどのイベントを前にして、海外からの旅行客も東日本大震災以前並みに戻ってきていることから、今後も前年並みの売上が見込まれる。
,,□,タクシー運転手,・営業活動を強化しているが、客からの注文数が増える要素が見当たらないため、今後も変わらないまま推移する。
,,□,パチンコ店（役員）,・景気が上向く要因が見当たらないため、今後も変わらないまま推移する。
,,□,住宅販売会社（経営者）,・目先３か月くらいは今の状態が変わらないまま推移する。
,,□,住宅販売会社（従業員）,・当面、分譲マンション市場の在庫が急に増加することはなく、株式市場なども少し落ち着きを取り戻しているため、今後しばらくは現在の成約率の高い状況が続く。
,,▲,商店街（代表者）,・景気が悪くなっているなか、消費税の増税問題等の影響により、客の消費意欲に陰りが出ている。
,,▲,スーパー（企画担当）,・欧州の景気不透明感が強いため、今後も客の消費意欲がわかないことが見込まれる。
,,▲,スーパー（企画担当）,・世界的な金融経済危機、ＥＵによるイラン原油禁輸の決定、政府の増税案の決定、進まぬ行財政改革など、消費者心理を冷やす話題ばかりで、景気を持ち上げるような要因はほとんど見当たらないため、今後についてはやや悪くなる。
,,▲,スーパー（役員）,・電気料金、灯油代の値上がりの話題がマスコミで取り上げられているため、今後に向けて消費者の節約ムードに一層拍車がかかることになる。
,,▲,コンビニ（エリア担当）,・来客数の減少に加えて、販売量も減少している。前年の東日本大震災以降、観光客も依然として減少傾向が続いており、消費マインドも低下しているため、今後についてはやや悪くなる。
,,▲,家電量販店（店員）,・春商戦までは、盛り上がるような要素が見当たらない。話題豊富な商材を用意しなければ、景気はやや悪くなる。
,,▲,旅行代理店（従業員）,・先行受注状況をみると、国内旅行は２月が前年比88.8％、３月が前年比105.4％となっている。海外旅行は２月が前年比120.3％、３月が前年比66.6％となっている。以上のことから、２月以降も期待は持てない。
,,×,スーパー（店長）,・際物商材など、その時期に応じて力を入れ、売れる商品が以前ほど売れなくなってきている。競合店が増えたことで顧客が分散化しているため、今後については悪くなる。
,,×,家電量販店（地区統括部長）,・前年は３月の家電エコポイント制度の終了を控えて、最後の駆け込み需要がピークを迎えていたが、今年はその反動が出てくる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,家具製造業（経営者）,・当面は物件需要が旺盛なまま推移するとみられる。
,,○,建設業（経営者）,・公共工事のゼロ国債工事の発注が行われることで、実需は発生しないものの、マインド面で上向く。民間工事についても融雪後の着工物件の引き合いが増えてくる。
,,○,建設業（従業員）,・消費税の増税を視野に入れて、マンションデベロッパーや大型建設投資を予定している法人が、土地入手や着工を前倒しにする動きが出てきていることから、建設関連の景気は上向きとなる。
,,○,輸送業（支店長）,・例年、年度末に向けて、メーカーの決算対策が行われるため、今後の取扱量は増加する。さらに、補正予算もようやく決まったことで、復興関連の貨物が動き出すことが期待できる。また、前年は東日本大震災の影響で荷動きが停滞したが、今年は通常の荷動きに戻ることが何よりである。
,,○,その他非製造業［鋼材卸売］（役員）,・客先の受注単価が低く、厳しい状況に変わりはないが、仕事量が増えてきたため、低単価受注が減少し、全体的に収益が改善することになる。
,,□,食料品製造業（役員）,・２～３か月後に販売量が増減するような要因が見当たらないため、今後も変わらないまま推移する。
,,□,出版・印刷・同関連産業（従業員）,・今後の景気が良くなるような要因が見当たらない。
,,□,金属製品製造業（役員）,・住宅確認申請が落ち込んできているため、今後については現状維持が精一杯である。
,,□,金融業（企画担当）,・個人消費は所得環境が改善されないため、低調に推移する。建設関連は公共投資予算の抑制や住宅着工の伸び悩みから前年を下回る水準となる。観光関連は大幅に落ち込んだ前年に比べれば持ち直しが鮮明となる。総じて景気は横ばいでの推移となる。
,,□,司法書士,・景気回復に向けての政策が皆無のなか、増税の問題ばかりがクローズアップされるため、客先の購買意欲が上向くことは見込まれない。
,,□,コピーサービス業（従業員）,・エコ商品に対する関心の高まりにより、客先からの商品購入が進んでいるが、現在使用しているものを新しいものに変えるという動きはかなり鈍くなっているため、今後も変わらないまま推移する。
,,▲,輸送業（営業担当）,・燃料油の価格が高止まりしており、陸上輸送、海上輸送とも原価率が上昇していることから、今後についてはやや悪くなる。
,,▲,通信業（営業担当）,・円高による輸出企業の疲弊、海外流出の構造が続き、加えて消費税の増税論など消費意欲を下押しする政策ばかりであるため、景況感は更に悪い方向に進む。
,,▲,司法書士,・春になるまでは、不動産の売買、建物の新築等は減少したまま推移する。
,,×,その他サービス業［ソフトウェア開発］（経営者）,・来年度に予定される具体的な案件が、例年に比べて極端に少ない。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・全業種的に正社員を含む求人が若干増加傾向にある。ミスマッチはあるものの、有効求人倍率もわずかではあるが上昇しており、今後についてはやや良くなる。
,,○,求人情報誌製作会社（編集者）,・宿泊業や小売業が好調を維持しており、今のところ景気後退の大きな要因は見当たらないため、今後についてはやや良くなる。
,,□,人材派遣会社（社員）,・良くなる要因が見当たらないため、今後も変わらないまま推移する。
,,□,新聞社［求人広告］（担当者）,・春に向けて求人が活発になるため、現在の上り調子が維持されることになる。
,,□,職業安定所（職員）,・求人数に占めるパート求人の割合が４割と高止まりしており、求人企業の採用に対する姿勢が慎重であることから、今後も変わらないまま推移する。また、求人に占める更新求人の割合の高さも目立っており、求職者にとって厳しい状況が続いている。
,,□,職業安定所（職員）,・有効求人倍率は19か月連続で前年を上回っているが、依然として低水準で推移しており、厳しい雇用環境が続いていることから、今後も変わらないまま推移する。
,,□,学校［大学］（就職担当）,・円高による影響から、業績が停滞又は低迷する企業が多くあるため、国内の主力企業の活発な動きが出始めて、地方に影響してくるまでには１年以上はかかる。そのため、雇用動向も厳しいまま変わらない。
,,▲,人材派遣会社（社員）,・東京本社の出先からの雇用調整の相談が増えている。道内企業においても、建設業のほか、販売業も業績が悪いことから、今後も採用は手控えられ、雇用の回復にはつながらない。建設業の一部では東日本大震災の復興に向けて、受注を増やしているところもあるが、流通業を始めとしたサービス業は総じて低迷しており、スーパーからは土日の単発業務の依頼が中心となっている。前年は活況を呈した家電量販店からの派遣依頼も激減しており、回復のシナリオが見えない。
,,▲,求人情報誌製作会社（編集者）,・一部の業種で求人件数が前年実績を下回ってきている。全業種の合計でも前年比の増加幅が小さくなってきており、今後についてはやや悪くなる。
,,▲,求人情報誌製作会社（編集者）,・公共事業の削減がどのように影響してくるかが問題である。年末年始の業績によっては、今後に向けて悪い影響が生じることになる。
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北活性化研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,衣料品専門店（店長）,・３、４月はフレッシュマン需要が高まるが、成人式やリクルートの時と同様に、早めにしっかりと準備をするといった動きになるとみている。２月あるいは３月の前半から、フレッシュマンに加え、卒業入学といったマーケットも例年以上に動くのではないかとみている。また、一般のビジネスマンにおいても転勤等々のある時期であるため、しっかりと準備をしておこうという動きになる。
,,◎,乗用車販売店（経営者）,・しばらくは新型車の効果で販売は伸びるとみている。加えて、エコカー補助金制度の復活と減税の延長が決定されれば、需要が更に拡大する気配もある。
,,○,商店街（代表者）,・個々のばらつきが非常に大きいが、全体的には気温の上昇とともに多少の動きが出てくるのではないかとみている。
,,○,百貨店（営業担当）,・東日本大震災の影響に伴う現在の景気は４月までは継続すると予想される。また、春物及び初夏物に動きが出てくるとみている。
,,○,百貨店（売場担当）,・今月の売上が良かったので、その反動が心配ではある。また、天候の善し悪しが来客数に大きく影響する季節であるため、降雪が続くのか今後の天候が気掛かりである。ただし、来月以降は冬物最終売りつくし、春物紹介及びオケージョンの打ち出しをしていくので、これらの動きに期待している。
,,○,スーパー（店長）,・東日本大震災から１年が経つ。前年は商品の供給不足の影響もあり、売上も大きく低下していたため、今期はその反動で前期売上を大幅に上回る見込みである。
,,○,スーパー（店長）,・東日本大震災から１年が経過し、その影響は薄らぐ。
,,○,コンビニ（経営者）,・来客数は落ち着いたものの、客単価は一昨年比113％、前年比106％、買上点数は一昨年比108％、前年比107％と堅調に推移している。このような状況から、多少は景気が上昇するのではないかと見込んでいる。
,,○,衣料品専門店（経営者）,・現状は売上がほとんどない状態であり、これ以上悪くなることはない。
,,○,衣料品専門店（店長）,・気温低下に伴う冬物需要という実需に加え、インナー、ボトムを中心に春物商材が立ち上がっており、次の季節商材の需要へとスムーズに切替わっていくことが予想できる。
,,○,家電量販店（店長）,・消費者の消費行動が活発になってきているため、景気は若干上向いてくるとみている。
,,○,乗用車販売店（経営者）,・実施が見込まれているエコカー補助金制度の復活と減税延長により、３月以降も販売促進が期待できる。
,,○,乗用車販売店（経営者）,・３月は年間で最大の需要期であるため、好調な市場の動きが更に活発になることが予想される。
,,○,乗用車販売店（従業員）,・実施が見込まれているエコカー補助金制度の対象となる車が発売になれば、販売量の伸びが期待できる。
,,○,その他専門店［白衣・ユニフォーム］（営業担当）,・新入学シーズンには人も物も動くので金額は上がる。ただし、新入社員の数が少ないことが予想されるので、大幅なアップにはならない。
,,○,その他専門店［ガソリンスタンド］（営業担当）,・除染事業及び復興工事の需要は堅調に推移するとみており、今後２年前後は特需が期待できる。
,,○,一般レストラン（経営者）,・入学や花見の時期になることに加え、東日本大震災の復興も動き出しているので、やや忙しくなるとみている。
,,○,一般レストラン（経営者）,・復興関連で県外から来ている人はたくさんいるので、今より悪くなることは考えにくく、良い方向に向かっていく。
,,○,通信会社（営業担当）,・スマートフォン、タブレット端末の導入が増加傾向にあり、景気が上向きになりそうな様子である。
,,○,美容室（経営者）,・東日本大震災後、客の来店サイクルが短くなっており、この先もそのような状態が続くのではないかとみている。
,,○,設計事務所（経営者）,・工場等の増築図面なども決まってきているので、先行きは良くなっていくとみている。
,,□,商店街（代表者）,・現在の好況さは地に足の着いたものとはいえず、投資意欲を刺激するまでには至らない。
,,□,商店街（代表者）,・大雪のため街なかに人が出てこない。この先、ある程度の好天に恵まれれば、商店街でもイベント等を仕掛けていく予定なので、人出が予想されるが、今の状況では何ともいえない。
,,□,一般小売店［酒］（経営者）,・良くも悪くも無く、現状のまま推移する。
,,□,一般小売店［スポーツ用品］（経営者）,・当地は東日本大震災の直接被害は受けていないが、全般的に購買が落ちている。大手メーカーの孫請けが多く、円高による海外シフトの影響もかなり出てきそうである。
,,□,一般小売店［医薬品］（経営者）,・３、４月は人の動きが活発化する時期であるが、消費税増税や年金の問題などもあり、必要最小限の支出にとどめる若い人たちが多くなることが懸念される。現状、薬１つ買うにも神経を払い、小さな買物になっている。
,,□,一般小売店［医薬品］（経営者）,・ここのところ何か月もそうだが、先が読めない状況が続いている。
,,□,百貨店（売場主任）,・マイナス要因が見つからないことから、現在のやや良い状態で推移していくとみているが、天候次第では様子が変わる可能性がある。
,,□,百貨店（総務担当）,・消費税増税の問題など景気に対する先行き不透明感があり、先が見通せない。
,,□,百貨店（企画担当）,・前年から来客数が増加しており、４月まではこのまま推移すると予想される。その後は、補正予算の事業を始め、いろいろ動き出すのではないかと期待している。
,,□,百貨店（経営者）,・地域の経済情勢において、景気が改善する具体的要素がない。
,,□,スーパー（経営者）,・仮設店舗等ができつつあり、販売はそれぞれの店舗に分散するため、数字は現在よりも落ちる。また、前年は東日本大震災で店舗がなかった分、３月以降、前年比の数字は上回るが１、２月の数字には追い付かないとみている。
,,□,スーパー（経営者）,・復興景気というほどの盛り上がりは当面期待できない。消費税増税論議などで主婦が将来に不安を感じている様子がうかがえる。
,,□,スーパー（営業担当）,・政府が打ち出した消費税増税の影響が懸念される。
,,□,コンビニ（経営者）,・将来的には年金の減額があり、求人も復興需要関連の限られた業種が中心で誰でも就職できるわけではないため、厳しい状況は変わらない。
,,□,コンビニ（エリア担当）,・当地域は東日本大震災関連の復興需要の恩恵を受けていないものの、ファストフードの伸長率が前年を上回っており、今後も伸びが期待できる。
,,□,衣料品専門店（経営者）,・復興需要は当分続く見込みであるが、春物衣料は、暖かくなる４月ごろまでは買い控えが続くのではないかとみている。
,,□,衣料品専門店（店長）,・２、３月は入学式や入社式の需要が立ち上がってくるが、人口が減少しているため、来客数は年々減少傾向にある。そのため、予測ができない。
,,□,衣料品専門店（総務担当）,・東日本大震災後の影響はほぼ収まったようで、今後、被災した人々の雇用が安定してくれば、被災地３県の経済もプラスに転じると期待している。
,,□,家電量販店（店長）,・地域によっては復興需要も予想されるが、県内の需要増は期待できない。
,,□,家電量販店（店長）,・家電製品の動きは悪くはないが、ここ１、２か月、復興需要が落ち着いてきており、この先は来客数、販売量共に伸びが鈍化してくるとみている。
,,□,乗用車販売店（経営者）,・実施が見込まれているエコカー補助金制度の復活と減税の延長、そして新型車効果で、客の反応も良くなっており、この先数か月は販売も活気付くことが予想される。しかしながら、基本的には代替需要の先食いであり、エコカー補助金制度終了後の反動減が懸念される。
,,□,住関連専門店（経営者）,・東日本大震災で壊れた家を建て直している人はまだ多く、そういった人の来店による売上増が見込まれる。
,,□,その他専門店［呉服］（経営者）,・客は店に遊びには来てくれるものの、売上にはなかなか結び付かない。客も高齢化しているが、家族の生活不安でお金がなかなか消費に回せないと話している。
,,□,その他専門店［酒］（経営者）,・年度末にむけて消費者が動く大事な時期ではあるが、予想以上の大雪に見舞われたり、消費税増税論議など、消費者の買い控えを更に強める要因が多すぎるため、そう簡単には景気は良くならない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・市況は徐々に落ち着いてきたが、価格体系の上げ下げは激しいままである。メーカーからの価格体系のままでいくわけにはいかず、市場に合わせているので、特にガソリン関連の値上げはうまくいっていない。
,,□,一般レストラン（経営者）,・３か月後も現在とそう変わらないとみている。
,,□,一般レストラン（経営者）,・当地域は記録的な寒波と豪雪に見舞われている。このような天候では全体の動きが悪くなり、経済にもマイナスである。そのため、先行きにも悪い影響が出ると予想される。
,,□,観光型ホテル（経営者）,・東日本大震災があったため、前年との比較は不可能であるが、これまでの勢いもなくなっていくとみている。全般的に食事付きの日帰り客が増加傾向にある。
,,□,都市型ホテル（経営者）,・東日本大震災以降、震災特需により宿泊の伸びが続いている。宴会についても、夏以降戻っており、前年並みとなっている。また、料飲施設も好調となっている。予約状況も良いことから、２、３か月先も現在の好調が続くのではないかとみている。
,,□,都市型ホテル（スタッフ）,・４月以降の予約状況は、各部門とも目立った動きはないが、野球やサッカーなどプロスポーツのイベントが例年以上に多く組まれており、宿泊部門は期待できる。
,,□,旅行代理店（従業員）,・12月、１月の動きと比較すると、２月以降の販売見込みが若干鈍っている。現在の好調は復興関連の特需ではないかと考えられることもあり、３、４月がどのような傾向になるかは読めない。
,,□,タクシー運転手,・乗客が途切れず、乗せる回数も増えているという現在のやや良い状況は変わらないと予想している。
,,□,通信会社（営業担当）,・消費税増税の動きが定まらなければ、当面は現状のままの状況が継続する。
,,□,通信会社（営業担当）,・改善に向かう良い材料が見つからない。
,,□,観光名所（職員）,・販売量は落ちているが、海外からの客が若干増えているため、全体的には変わらない。
,,□,遊園地（経営者）,・復興には期待するものの、東日本大震災の発生から１年が経つ時期であり、世の中のマインドがどうなるか見通せない。
,,□,住宅販売会社（経営者）,・新築住宅受注は計画通りであるものの、地域人口の減少が懸念される。加えて、関東地区に住む家族から空家の解体工事依頼があるような場合、そこに新たな建築の見通しが無いことも懸念される。
,,▲,商店街（代表者）,・４月にかけて卒業、入学、就職など、特定商品の出費がかさむため、一部業種を除いて低調となるのではないかと予想している。
,,▲,商店街（代表者）,・当商店街は被災地と離れているせいか、復興需要は全然別のところで動いているようであり、波及効果は期待できない。
,,▲,商店街（代表者）,・政府の景気対策の実現よりも消費税増税が先行しているが、商店主は景気低迷のなか商品価格引上げも難しく、対応策が見つからない。
,,▲,一般小売店［医薬品］（経営者）,・罹災者は医療費が無料化されているため、従来、自費で購入していた薬も通院して医師に処方してもらう人が多い。医薬品は自己負担で購入するものではないという意識が定着するようだと、私たちの業種は更に厳しくなるのではと危惧している。
,,▲,スーパー（経営者）,・来月以降は、売上の伸び率が若干低下しても、前年の東日本大震災の特需が始まるころまでとほぼ同じ推移でいくと予想される。しかし、円高による為替差損や、輸出品及び製造業の需要減が、次第に雇用に悪影響をおよぼすことが懸念される。東日本大震災の復興投資の波及効果は建設と土木に限定されており、現状の公的投資予算の消化具合では、波及拡大もあまり期待できない。消費税増税論議や失業保険の給付切れ、あるいは東京電力福島第一原子力発電所事故の賠償にかかる和解が進まないなどの話が消費意欲を減退させているようで、景気は良くならない。
,,▲,スーパー（店長）,・２月は来客数、買上点数共に好調に推移するが、３、４月は前年の東日本大震災の特需のような売上をつくることはできず、前年の70％台後半から80％台前半まで落ち込むことが予想される。
,,▲,コンビニ（経営者）,・客の買上商品を見ていると、必要以外の物は買わない傾向が高まっているようであるため、客単価の伸びは今後も期待できない。
,,▲,コンビニ（エリア担当）,・今年度一杯は、現状と同じく前年を超える水準で推移することが予想されるが、伸びは鈍化してきており、傾向としては悪くなっていくことが危惧される。復興需要頼みのところが大きく、先行きは不透明である。
,,▲,コンビニ（エリア担当）,・弁当やパスタ類が前年から売れていない。また、ファストフードやデザートなどついで買いが期待できる商品の伸びも前年から下降気味であり、その傾向は変わらない。
,,▲,その他専門店［パソコン］（経営者）,・忙しくはなってきているという話を聞くが、中小企業の内部事情は一向に良くはなっていないようである。請負、受注をするにしても収支のバランスが逆転しているため、やるだけ赤字になるとのことである。
,,▲,その他専門店［酒］（営業担当）,・米の価格や景況など、春先に向け不安要素があるため、消費者の生活防衛意識は一段と高まることが予想される。
,,▲,観光型ホテル（スタッフ）,・東日本大震災以降、多かった復興支援関係者の来館が一段落しているため、本来の観光や歓迎会等だけでは、数字が落ちることが予想される。
,,▲,観光型旅館（スタッフ）,・当該地域の価格競争が激化してきている。このまま単価が下がる流れが変わらなければ、厳しい状況を脱出するのに時間がかかると予想される。
,,▲,都市型ホテル（スタッフ）,・祭事があるため、単発の客が県内を回るなかでホテルへも訪れるが、それ以外にこれといったものもなく、雪も多いため、いろいろな意味で動く客が少ない。２～３か月は非常に厳しくなるとみている。
,,▲,タクシー運転手,・働きたくても仕事が無い人が多いという話をよく聞く。仕事が無いような状態では景気が良くなることは考えられない。
,,▲,競艇場（職員）,・消費税増税が取りざたされており、景気は悪くなる。
,,▲,美容室（経営者）,・業種によっては復興景気といわれているが、就職先がない人がかなり多いので、お金の使い方もかなりシビアになっていくのではないか。雇用創出がなければ景気が落ち込む一方である。
,,▲,その他サービス［自動車整備業］（経営者）,・東日本大震災の復興のための人や物資、資金の流れが被災地３県に集中しているなかで、当地域の景気の落ち込みは著しい。この先、何の対策も講じられなければ一層厳しい状況に陥ることが懸念される。
,,×,一般小売店［雑貨］（経営者）,・春以降の給料の伸びが見込めないことや、社会保障費を含め税金の支払が増えそうなことを考えると、個人消費は更に抑制される方向に進むのではないかとみている。
,,×,スーパー（経営者）,・止まらぬデフレや競争激化による客の買上点数の落ち込み、社会保障など将来に対する漠然とした不安といったことにより、景気は悪くなる。
,,×,コンビニ（経営者）,・放射能汚染問題の関係で、町民の数％が自主的に避難しているが、かなりの人数にのぼるため、１日の売上や来客数が少しずつ減っており、今後も減り続けるのではないかとみている。
,,×,コンビニ（エリア担当）,・売上及び来客数が増加に転じる要因がない。
,,×,乗用車販売店（経営者）,・エコカー減税の延長が決まっても、対象車が絞られるため、扱っている車種のほとんどが減税の対象からはずれる。
,,×,自動車備品販売店（経営者）,・例年より気温が低く雪は多いため、市場活性の条件は良いが、エコカー減税の影響で高年式の車が市場から無くなったため、今後も補修にかかる台数は減少する見込みである。
,,×,高級レストラン（経営者）,・良い材料は出尽くした感がある。東日本大震災の復興支援の人たちが引き揚げていけば、景気が急激に落ち込んでいくのではないかと危惧している。
,,×,観光型旅館（経営者）,・大晦日や正月には来客もあったが、それ以降は客の動きが全くない。顧客の多くは被災しており、経済的にもますます苦しくなっているため、今後の見通しはたたない。
"企業
動向
関連

(東北)",,◎,－,－
,,○,食料品製造業（経営者）,・東日本大震災以降、飲食、土産物共に復興特需が続いている。今後、本格的な復興が始まることから、この先も復興特需は続く見通しである。
,,○,食料品製造業（総務担当）,・消費者の購買意欲は若干ではあるが好転してきており、前年後半から見られる受注量の堅調な動きがある程度は持続していくとみている。
,,○,木材木製品製造業（経営者）,・需給のバランスが良くなることを想定している。
,,○,出版・印刷・同関連産業（経営者）,・年度替わりの時期ということで受注が見込まれるほか、東日本大震災絡みの報告書の仕事が増えてきており、若干上向きになる見通しである。
,,○,出版・印刷・同関連産業（経理担当）,・東京電力福島第一原子力発電所事故の対策のために、中央から人が流入しており、その結果お金が動き、県内全体の景気が上向きになるのではないかとみている。
,,○,建設業（企画担当）,・大型案件の発注が見込まれており、量的にも増加していくことが予想される。
,,○,通信業（営業担当）,・大口の顧客からの受注が引き続き見込まれる。
,,○,通信業（営業担当）,・東日本大震災の補正予算による自治体からの受注が期待できる。
,,○,通信業（営業担当）,・決算に向けて予算の消化が高まる。
,,○,広告業協会（役員）,・今年に入って市内中心部の大型物件の発売が始まるなど、マンション開発業者の動きが活発になってきている。一方、新築の戸建て住宅は各社ともかなりの受注残を抱えており、広告はしなくてもよい状態にある。今後は、東日本大震災後のリフォームに力を入れるといっているので期待している。
,,○,司法書士,・消費税増税が喧伝されているなかで、不動産の購入などの前倒しが想定される。
,,○,公認会計士,・東日本大震災の復興の本格的な需要はこれから徐々に出てくる。現状で売上、利益共に業績が回復していることから、少なくとも建設業及び小売業は景気回復が進むとみられる。
,,○,コピーサービス業（経営者）,・年度末の需要期に入ることに加え、復興予算が市場に出回り、市場は活性化するとみられることから、やや良くなる見通しである。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・これまではいろいろな不安材料が多く、買い控えが多分にあったが、これからは不安材料も少なくなり購買力も増してくるのではないかと予想している。
,,○,その他非製造業［飲食料品卸売業］（経営者）,・復興関連事業は冬の雪解けとともに本格化すると予想されるほか、中心繁華街では新規店のオープンが目立っており、これまで以上に飲食、外食需要が増加するとみている。
,,□,食料品製造業（経営者）,・東日本大震災の特需のような勢いは弱含んできており、傾向は変わらない。
,,□,食料品製造業（総務担当）,・市場の状況や競合他社の動きなどから大きな変化は無いと予想される。
,,□,土石製品製造販売（従業員）,・東日本大震災の復旧が終わらない限り、景気回復は見込めない。
