,,▲,家電量販店（店長）,・春商戦は、就職、進学がメインとなるが、就職難に拍車がかかっているため、少ない需要をめぐって家電量販店同士の厳しい戦いとなる。
,,▲,乗用車販売店（従業員）,・一般家庭の収入が減っているため、車検時でも新車購入に結びつかない。
,,▲,観光型ホテル（経営者）,・宿泊客の動きは前年と同じように推移すると思うが、宴会客は、地元の景気が上向かないため、前年同期よりも下がるだろうと思う。トータルとして宿泊客数は変わらないが宴会客が減少するため、やや悪くなると思う。
,,▲,旅行代理店（従業員）,・先行受注状況をみると、高額の商品が低迷している。
,,▲,旅行代理店（従業員）,・客足が前年並みか少し上向きでも、低単価である以上収益は伸び悩む。
,,▲,旅行代理店（従業員）,・アメリカの対イラク攻撃が１月以降に開始されるようなことになると、海外旅行を取りやめる客が増加することが懸念材料である。
,,▲,観光名所（役員）,・売店などの付帯事業の売上が弱含みに推移している。
,,×,百貨店（売場主任）,・冬のボーナスが厳しい状況からも察しできるように、来客数、客単価とも下がっており、高額商品が売れていない状況が続いている。
,,×,コンビニ（エリア担当）,・年末は大きな売上があるときだが、好調だという話は聞かれてこない。その反動が今年あたりから現れ、流通業者の様々な問題が起きてくるとみられる。
,,×,コンビニ（エリア担当）,・公共事業を始め工事もどんどん縮小傾向にある。客のボーナス等の支給額も減少している。こういった金銭がなかなか動かない状況になっているので、今後も厳しい状況が続くと思う。
,,×,スナック（経営者）,・これから景気が良くなる可能性は非常に厳しいと思う。20数年商売をしてきたが、来年の３月で今のクラブは廃業することを決心した。
,,×,タクシー運転手,・ススキノの繁華街では、年末の忘年会シーズンの人出が例年より少なくなっているように思える。以前のように、年末にススキノで夜間、タクシーを拾えなくなる日がほとんどなくなった。客の話を聞いても、給料、ボーナスが減ったなど景気が今よりもっと悪くなる話ばかりであり、景気はもっと悪くなっていくように思う。
,,×,美容室（経営者）,・客の来店率、平均単価ともかなり落ち込んできている。
,,×,住宅販売会社（従業員）,・業種時期的に冬場であることが、まず業務縮小になると考えている。それと同時に、単価がかなり落ちている状況があるので状況は悪くなる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,建設業（経営者）,・補正予算による公共工事の発注が３月には行われる予定なので、実需はまだ発生していないが、マインドはやや好転すると思う。
,,○,通信業（営業担当）,・社会全般のブロードバンドの急浸透(特にADSL)からIT系ビジネスの再拡大期がそろそろくるのではないかと感じる。
,,□,その他企業［コンベンション担当］（従業員）,・受注量については来月はそこそこあるものの、それ以降の受注量についての先行きは、まだあまり見えてこないのが現状である。
,,▲,その他非製造業［機械卸売］（従業員）,・冬季という季節要因に加えて、見積案件が極端に少なくなっており、春先まではこの調子で推移する見込みである。
,,×,輸送業（支店長）,・公共事業の抑制は道内企業により大きな形で影響を与えると想定され、道外企業は、このような状況をすでに想定して事業の縮小化を強く押し進めている。当然、製紙業界などの一部を除いて物流量が大幅にダウンするといった形で影響が現れると考えられる。
,,×,司法書士,・来春に向けた不動産売却、建物新築等の計画的な話がない。
,,×,その他サービス業［システムハウス］（経営者）,・現在は受注単価の下落に悩まされているが、今後はそれに加えて受注量の減少が加速しそうな気配である。
"雇用
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,求人情報誌製作会社（編集者）,・求人件数の推移は前月、先々月で対前年を上回ってきたが、業種全体が伸びているというよりは、一部の業種、市部地域の大型流通系の求人が伸びていることによる。この傾向は３か月先まで続くというよりは、２、３月で一旦落ち着くとみられる。
,,□,求人情報誌製作会社（編集者）,・農業生産が良かった分、第一次産業、二次加工の求人は期待できるものの、あくまでも季節的要因が強く、正社員の求人数は相変わらず低く推移すると思われる。
,,▲,求人情報誌製作会社（編集者）,・全体的には、前年に比べて求人件数がやや増えているが、これは駅周辺部の開発の求人増に伴うものであり、これが不確実になると同時に、全体的には求人の件数は減少すると思われる。
,,▲,職業安定所（職員）,・建設業及び関連産業が工事完了により、事業を縮小することから雇用需要が見込まれない。
,,×,職業安定所（職員）,・建設業、サービス業を中心に事業主都合の解雇が継続し、求人倍率も低下傾向にある。
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,衣料品専門店（店長）,・成人式需要の立ち上がりが例年より早く、冬物セールとあいまって、春物商材の売上が見込める。
,,○,競輪場（職員）,・年末から新しい車券の発売が始まるため、売上、入場者共に増加が見込まれる。
,,□,商店街（代表者）,・現状では良い方向に転換するのは難しい。季節要因を考えれば、必要な消費を抑えるわけにはいかないため、急激な悪化はせず、これ以上悪くなりようがないという意味で変わらない。
,,□,一般小売店［書籍］（経営者）,・依然として厳しい状況が続いているが、時代劇やファンタジー関係の本が堅調で、底上げに貢献する。
,,□,一般小売店［カメラ］（店長）,・ボーナス月であり、需要が見込まれていたにもかかわらず、何も変わっていないことから、今後良くなるということは当面有り得ない。
,,□,百貨店（企画担当）,・来客数に比べ、買上率が低下し、消費単価も下落しており、いい事が無い。インパクトのある何かが起きなければこのままの状態で推移する。
,,□,百貨店（広報担当）,・入店客数は依然として微減傾向であるが、購買率が上昇している。目的意識の明確な購買が増えており、慎重で堅実な消費行動は今後も続く。
,,□,スーパー（店長）,・年末商戦は好調に推移しているが、年末に金を使い切った後の反動が出てくる。これまでの好調さを維持するのは厳しい。
,,□,スーパー（店長）,"・買上点数の減少と一点単価の低下により客単価が低下し、回復できていない。
・必要最小限の買物や目玉のみの買上が多く、クリスマス商戦もその傾向が強い。
・新幹線効果により帰省客が増え、年末は若干単価が上昇してるものの、あれもこれもではなく、何か１つだけのご馳走という買い方である。"
,,□,スーパー（店長）,・来月は競合出店が無いため、当面はこのままであるが、来年度に入ってからスーパーセンターの出店が予定されており、客の流出が懸念される。
,,□,スーパー（店長）,・ますます競合店との価格競争が避けられず、客単価の低下が続いている。この状況が今後も続く。
,,□,衣料品専門店（経営者）,・必要なものは買うという現状の動きの中で、これから寒くなるため防寒衣料などの需要期に入るが、客単価が前年比95％程度であり、来客数はやや増えていることで、前年並みに推移する。
,,□,乗用車販売店（経営者）,・客の様子から、車輌などの高額商品の購買マインドの高まりは感じられず、当面の間の販売状況は底這いが続く。
,,□,乗用車販売店（経営者）,"・12月の早い降雪により止まってしまった需要が、暖冬によって多少戻る。
・小型車指向は今後も続き、販売量に比して売上が増えない状況が続く。"
,,□,乗用車販売店（経営者）,"・買換えサイクルが伸びているため、需要期を迎えても台数の伸びは期待できない。
・最近の傾向では、現金一括払いの客が増え、７割方が現金になっている。"
,,□,乗用車販売店（経営者）,・個人の転売や買取店への流出が増加している。小型車の下取りでは、軽自動車や中古車へのシフトが増えている。
,,□,乗用車販売店（従業員）,・新型車の発売に伴い、景気が回復すると見ていたが、思ったほど売行きが良くなく、客の話も給料やボーナスが減少しているということで、景気は悪いままである。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・低燃費車の販売増により、需要の低下を見込んでいたが、全体に占める割合がまだ少なく、需要減の要因にはなっておらず、当面このままの状態が続く。
,,□,高級レストラン（支配人）,・宿泊予約件数、一般宴会の予約、婚礼予約、レストランの一般予約も法人予約も前年並みに推移しているため、変わらない。
,,□,都市型ホテル（スタッフ）,・これから新年を迎えても、年度末を迎えても今の状況は変わらず推移する。新年度は増税などもあるため、厳しいものとなる。
,,□,通信会社（営業担当）,・競合他社との価格競争も先行き不透明な状況で、これまでも何度か料金引下げを行い、売上が右肩下がりの状態が続いており、悪い意味で変わらない。
,,□,観光名所（職員）,・当エリアは、年末年始を含め本格的なスキーシーズンを迎えるが、周辺の宿泊施設の予約状況は例年より２～３割少なく、また低価格指向が強まっており、非常に厳しい状況である。
,,□,設計事務所（経営者）,・今来ている仕事をこなした後は、その次どうなるかは、来てみないと分からない状況である。無くもないかな、という程度はあるが、あるとも言えないような無いような量である。
,,□,住宅販売会社（経営者）,・展示場来場者数は減少傾向にあるが、当社の展示場はある程度の数字を確保している。しかし客の決断が遅くなりがちであり、状況としては変わらない。
,,▲,百貨店（売場主任）,・春物など新商品を早目に展開し、返礼ギフト需要を目的とする客に期待しているが、衝動買いは期待できない。特に単価の一段の低下は免れない。
,,▲,百貨店（企画担当）,・次年度の決算期を迎えるに当たり、当社も含め、ローコストを始めとするいろいろな施策を取るため、悪くなる。
,,▲,スーパー（経営者）,・これから冬場に入り、豪雪地帯の影響で建設関係が厳しくなり、電機関係も生産を縮小しており、その影響が出る。
,,▲,スーパー（経営者）,・健康関連の特殊な商品や、趣味を含めた価値のある商品については変化は無いが、日常部分では、増税、株価の推移、失業率、賃金の推移など明るい材料は何も無いため、客は一段と慎重な購買行動になり、現状よりやや厳しい方向に向かう。
,,▲,スーパー（店長）,・一点単価の低下状態が当分続く。競合店のチラシもそういった流れになっている。
,,▲,スーパー（総務担当）,・県内のボーナスの支給状況が悪く、企業の約３割がボーナス不配であり、生活防衛のために日常品の支出までが減少している。この状況は更に続くだけでなく、ますます厳しくなる。
,,▲,スーパー（企画担当）,・販売量の拡大が期待できない中、大型の競合出店が予想される。これに伴う競合価格の引下げの流れが強く、客単価、来客数共に伸びが期待できない。
,,▲,衣料品専門店（店長）,・フレッシュマンのマーケットが、親のシビアな姿勢で縮小する。
,,▲,家電量販店（店長）,・高額品は、夏のボーナス一括払い金利無しで、何とか購買を促進しているが、生活不安を持っている客が多く、ボーナス一括払いいを控える客が増えている。
,,▲,住関連専門店（経営者）,・例年であれば、12月になれば春物商材の入荷時期に関する問い合わせが出てくるが、今年は皆無である。
,,▲,その他専門店［酒］（経営者）,・思ったより伸び悩んでおり、企業努力で何とか維持している年末の状況から判断し、その反動が２、３月に来る。その落差は例年よりも大きく、厳しい状況になると予想される。
,,▲,高級レストラン（経営者）,・可処分所得が減少するため、消費が増えるはずがなく、良い要素も無い。改革が先送りされており、将来的な展望も無いため、今以上に悪くなる。
,,▲,観光型ホテル（経営者）,"・来年１月以降の予約状況は、寒さの厳しい当地方においては何もイベントが無いため、現在はあまり良くない。
・２月の組合などの会議、３月の歓送迎会など恒例になっている団体客の予約が例年より少ない。"
,,▲,観光型旅館（経営者）,・１、２月の週末の予約は入っているが、平日に宿泊する近郷近在の農家の女性団体客の動きが皆無であり、家族やカップルの動きも無い状態である。
,,▲,都市型ホテル（経営者）,・来年度の予約状況は、前年同日比で悪いのが現状である。企業の不況はもとより、顧客の意識が変化している。また同業者の新規参入、業界の競争激化なども加わり、ますます厳しくなる。
,,▲,都市型ホテル（スタッフ）,"・生徒数の減少、会社規模の縮小などで、従来型の謝恩会や歓送迎会などを取り止めるという情報が入っている。
・一般企業が少ない当地方では、官公庁の歓送迎会が主流となるが、それも自粛するという情報が入っており、厳しくなる。"
,,▲,タクシー運転手,・客数が減少しているにもかかわらず、規制緩和によりタクシーが市内で約300台増車されており、この影響は大きい。
,,▲,美容室（経営者）,・ボーナスが出ているにもかかわらず、客の財布のひもはかなり固い。今後景気が良くなる見通しが立たない中、ますます財布のひもは固くなる。
,,▲,住宅販売会社（従業員）,・例年この時期は契約件数が減少しているため、今年の販売量も減少するが、回復時期は夏にずれ込む。
,,×,一般小売店［茶］（経営者）,・いつまでもどこまでも低迷を続けているのが、当地の現状である。正月を過ぎたあたりが恐いというのが、当店も含めた近隣商店の思いである。
,,×,一般小売店［雑貨］（企画担当）,・デフレは最終局面にあると考えているが、価格低下に加え、来客数が急速に減少しており、個人消費は低迷している。個人の消費環境、所得環境、健康保険料の引上げなどにより個人消費は完全に冷え込む。
,,×,百貨店（売場主任）,・12月商戦では、ボーナス額減少による一般消費者の生活防衛意識が相当強まっており、買物に対する考え方が以前と完全に変り、今後所得環境が改善する見込みが無いため、ますます悪くなる。
,,×,スーパー（経営者）,"・今月の買上状況が極端に減少し、１人当たり買上点数は前年に比べ５ポイント低下しており、この状況は当面続く。
・大幅な、円安誘導と規制緩和しか抜本的な景気改善対策は無い。"
,,×,コンビニ（店長）,・この１年間、デフレスパイラルには結局歯止めがかからず、最近ではむしろ加速しているような気がする。先行きの見通しは暗い。
,,×,自動車備品販売店（経営者）,・今月に商品の動きが無かった分、関連する企業の倒産が増える。
,,×,住関連専門店（経営者）,・住宅と関連する商品を扱っており、新築が激減している状況であるため、売上は伸びない。
,,×,その他専門店［ガソリンスタンド］（営業担当）,・暖冬のため燃料油の販売が伸び悩み、イラク問題で仕入価格が大幅に上昇しているが販売価格に転嫁できず、景気は悪くなる。
,,×,通信会社（営業担当）,・ＩＰ電話の普及が急速に進んでいるのをひしひしと感じる。
,,×,住宅販売会社（従業員）,"・年度末を迎え、住宅各社の決算対策による競争が激化し、住宅受注と既存在庫の販売過程で利益の減少が予想される。
・政府の不動産税制や相続税などの改正に期待していいのか不透明な状況である。"
"企業
動向
関連

(東北)",,◎,－,－
,,○,通信業（企画担当）,・病院システム導入に関連する動きが活発になる。
,,○,経営コンサルタント,・ここ１、２か月で中小企業の経営革新、第二創業、新分野進出などの相談を受けており、中小企業の意欲が感じられる。
,,□,農林水産業（従業者）,・りんごの販売単価は低迷しているものの、桃が良かったため、今後生産資材などに回すことができ、現状を維持できる。
,,□,食料品製造業（経営者）,・景気の底に来ているような感じがずっと続いており、長い間底をはいずりまわっている状況である。
,,□,電気機械器具製造業（総務担当）,・セットメーカー各社の増産の可能性はあるものの、まだ顕著な動きは出ていない。
,,□,輸送業（従業員）,・航空運賃の単価は上がったり下がったり変動しており、その様子を見ながら船便などを使い分けるようになるため、微妙なところである。
,,▲,コピーサービス業（経営者）,・やや悪くなると回答したが、官公庁、民間共に動きが見えない状況である。例年であれば年度末の動きが見える時期であるが、今年は見えない。
,,×,繊維工業（総務担当）,"・業界では、春夏物の生産ピークが４月まで続くが、秋冬の受注量の激減が予想される。
・売掛の回収時期までの当面の資金調達にかなり苦労する。
・得意先の減少は今後も続き、どこで下げ止まるのか見当も付かない。"
,,×,電気機械器具製造業（経営者）,・毎年年度末は、一部で回復の兆しがあるものの、不透明感が強い状況である。今年は不透明感しかない。
,,×,電気機械器具製造業（総務担当）,・例年１～３月は受注が減少するのが通例であるが、クリスマスや正月商戦の結果によっては、より大きな受注減が懸念される。
,,×,建設業（経営者）,・建設業の許可業者数及び就業者数は減少傾向にあるが、依然として過剰状態であり、これが過当競争やダンピングにつながっており、今以上の悪化が予想される。
,,×,その他非製造業［飲食料品卸売業］（経営者）,・100円ショップなどの借金商財が増え、これにより市場が制限され、売上の上昇は見込めない。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・派遣期間に関する規制緩和の流れがあり、利用する企業の裾野が広がる。
,,○,新聞社［求人広告］（担当者）,・高校生の内定率がまだ40％台と厳しいままであるが、全体としてアルバイトが多いとはいえ回復傾向に入っており、このままで行けば回復するのでは、と期待している。
,,□,人材派遣会社（社員）,"・年度末に向けての相談や、新規案件などは、例年に比べ良くも悪くも無い。
・市北部の大型案件では、中央大手の派遣会社が受注し、募集が始まっている。"
,,□,求人情報誌製作会社（編集者）,・求人状況においては、正社員の採用が伸長せず、アルバイトや派遣、業務請負が下支えする状況が続く。
,,□,職業安定所（職員）,"・年末を迎え、受注や売上の減少などにより、人員整理や事業所閉鎖が相次いで発生している。
・地元では、大手サービス業の企業を誘致するという朗報はあるものの、いずれにせよ全体では雇用情勢を改善するものは無い。"
,,▲,人材派遣会社（社員）,・雇用動向の面では、底ばいが続くが、正社員を増やすというのではなく、派遣やパートなど転換しやすい雇用形態に移行し、労働者側には厳しい状況になる。
,,▲,職業安定所（職員）,・事業所訪問の結果、先行き不透明で不安であるという企業が大半であり、雇用、失業情勢の悪化が懸念される。
,,▲,職業安定所（職員）,・ここ数か月間落ち着いていた新規求職者数が、今月に入っての人員整理などにより増加している。
,,×,人材派遣会社（経営者）,・12月に入ってからも求職者数が増加を続けている。この状況は失業者が増加しているということであり、この先不安である。
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,その他専門店［携帯電話］（従業員）,・進学、就職者の携帯電話需要が一番多い時期で、チラシを投入する効果も期待できることから、良くなる。
,,○,商店街（代表者）,・新学期の入学時期で、２月ごろから体育衣料等が少しずつ動き出すので、やや良くなる。
,,○,コンビニ（店長）,・正月、節分、バレンタイン、桃の節句、ホワイトデーに加え、日々の商品にもいろいろな売込みの仕掛けができれば、好結果が期待できる。
,,○,乗用車販売店（営業担当）,・決算期となり、来客数の増加が見込める。
,,○,タクシー（経営者）,・10～12月と前年同月比で少しずつ良くなってきているので、１月以降もやや良くなる。
,,□,百貨店（営業担当）,・客は買物に慎重になっており、余計な物を買う傾向にないため、消費は低調に推移する。
,,□,スーパー（統括）,・２月の知事選や市長選、４月の統一地方選挙に向けて、多少上向く可能性はあるが、県の基幹産業であるＩＴ関連の完全な復調がみえないので、当面は横ばいである。
,,□,スーパー（販売担当）,・１～３月は、入園、入学、新社会人入社などの催事時期であるが、高額の机、ランドセル、フレッシャーズスーツ等が、前年を大きく上回るとは考えられないので、現状のまま変わらない。
,,□,コンビニ（店長）,・客は、特別困っている様子もなく、必要のない商品は購入しない。この傾向は、今後も変わらない。
,,□,衣料品専門店（統括）,・来客数の伸びはほとんど期待できない。郊外店の競争にも太刀打ちできない。
,,□,乗用車販売店（従業員）,・決算月を迎えるので、期待はしているが、良くなる要素が何もないので変わらない。
,,□,乗用車販売店（営業担当）,・年度の切替に伴い、自動車購入の商談が少し出てきているため、現状維持が可能である。
,,□,高級レストラン（店長）,・不況の影響で、一部の常連客の来店頻度が低下しているが、営業努力により新規顧客、リピーターを獲得しており、何とか現状を維持していく。
,,□,タクシー運転手,・飲んでも１次会までで、電車のあるうちに帰宅する人が多い。客が一番動く12月が変わっていないので、今後も変わらない。
,,□,通信会社（社員）,・携帯電話の「一人一台」が広く浸透し、11月までの人口普及率は61.4％に達している。加えて、同業他社との競争は激化の一途で、新規加入数の伸びは期待できない。
,,□,観光名所（職員）,・旅館、ホテルでは、土日祭日は例年並みの入込水準となるが、平日は例年を下回る。レストラン関係については、客が安い所を求めて利用する傾向は、今後も強まっていく。
,,□,競輪場（職員）,・競馬、競艇、オートなど、他の公営競技が軒並みダウンしており、競輪だけ上向くことは考えにくい。
,,□,住宅販売会社（経営者）,・大幅な資産税法の改正が行われないと、土地が動かないので、変わらない。
,,□,住宅販売会社（経営者）,・先行き不安から、客が契約時期を先延ばしする傾向は、今後も続く。
,,□,住宅販売会社（経営者）,・このまま受注が途絶えていると、リストラをせざるを得なくなってくる。悪い状況は変わらない。
,,▲,商店街（代表者）,・若い人は、ブランド品を購入しても、一般品にはなかなか手を出さない。今後はやや悪くなる。
,,▲,商店街（代表者）,・近隣にアウトレット、ショッピングセンターが来春オープンする予定があり、春からゴールデンウィーク、夏にかけて、かなり客をとられる。危機感を感じている。
,,▲,百貨店（売場主任）,・デフレが当分続き、かなり安い服があるので、高級品、上級品がなかなか売れない。良い客には良質な商品を案内したいが、来店客が少ないので、やや悪くなる。
,,▲,百貨店（販売促進担当）,・一番寒い時期を迎えるにもかかわらず、婦人服では、２、３月に着る梅春物が例年より早く動き始めている。早く購入して着回しをする傾向から、冬物クリアランスの販売量は減少する。
,,▲,百貨店（販売促進担当）,・エリアのボーナス支給の悪化で、客単価が低下し、消費動向はより一層冷え込む。
,,▲,スーパー（経営企画担当）,・近隣の同業から企業買収の話を持ち掛けられたり、同業で支払が遅れたりするという話があり、業界の先行きは非常に厳しい。
,,▲,コンビニ（店長）,・24時間営業のスーパーが開店する。さらに、一度閉店したスーパーの店舗を他のスーパーが買取り、営業開始するなど、スーパー同士の競争がし烈になり、営業時間が夜中まで延長される。
,,▲,衣料品専門店（販売担当）,・12月初めは、客の動きがやや良く、売上につながっていたが、中旬以降には客の動きが鈍くなり、買物をする雰囲気がない。年明け以降も、悪い状況は変わらない。
,,▲,一般レストラン（業務担当）,・新年会予約が、前年比で15％下回っているので、やや悪くなる。
,,▲,スナック（経営者）,・ここまでひどいのは一時的なものだと思うが、良くなる気配もない。不況下でも飲みに行ける貴重な客である公務員の給料カットは、売上にかなり影響する。
,,▲,観光型ホテル（経営者）,・今後は保険料の値上げや増税などもあり、一般家庭の支出は更に落ち込み、その影響を受けてやや悪くなる。
,,▲,観光型ホテル（スタッフ）,・新年会、同級会の予約が減少している。
,,▲,旅行代理店（従業員）,・こちらからのアプローチにもかかわらず、個人、団体ともに、例年より受注が低迷している。申込が遅くなり、受注量も減少してくる。
,,▲,その他サービス［自動車整備業］（事務長）,・自動車業界では、顧客維持のために整備料金の値下げを余儀なくされている。今後も、顧客維持のための値下げが予定されており、売上が減少する。
,,▲,住宅販売会社（経営者）,・デフレが進んでいるが、良い物は相場の金額でも取引されている。昔のような取引はなく、堅実な客だけなので、やや悪くなる。
,,×,衣料品専門店（経営者）,・大型店の周辺に更に大型店が出店し、そちらに客が流れている。地元には客が回ってこない悪循環になっている。
,,×,一般レストラン（経営者）,・サラリーマンの収入が減り、さらに飲酒運転の罰則強化、郊外への大型店進出などがあり、取り巻く環境は厳しい。
,,×,都市型ホテル（スタッフ）,・以前は２、３か月先の宿泊予約を1500～2000名確保していたが、現在はその半分にも到達していないので、悪くなる。
,,×,旅行代理店（経営者）,・観光業、建設、建築業、近隣の製造業、物品販売等いずれも、取り巻く経済状況は大変厳しい。銀行等も中小企業には貸し渋り、貸しはがしなどで冷たい。
,,×,設計事務所（所長）,・以前から同業全体で仕事量が減少していたが、このところは大型物件もなく、質、量ともに減少傾向にある。公共物件も、年度末から年度始めにかけては期待できず、当分の間は厳しい。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,窯業・土石製品製造業（経営者）,・例年の受注状態からすれば、年で一番忙しい時期となる。粘土など、クレイ関係の材料販売が伸びてきている。
,,○,一般機械器具製造業（経営者）,・受注量が10～12月と増加しており、１～４月までも増加傾向となる。
,,○,その他サービス業［情報サービス］（経営者）,・年度末の３月が近づき、現在の情報化投資に関する受注残、見込み案件から判断すると、３か月後はやや回復する。
,,□,食料品製造業（製造担当）,・消費者の財布のひもは依然として堅いので、変わらない。
,,□,プラスチック製品製造業（経営者）,・家電関係は悪くなっているが、車関係が横ばいで、全体では変わらない。
,,□,金属製品製造業（経営者）,・トラック排ガス規制による受注量の増加は、３月一杯まで続く。
,,▲,食料品製造業（営業統括）,・ワイン、発泡酒の増税が５月から実施予定となり、消費の落ち込みは更に深刻となる。
,,▲,化学工業（総務担当）,・取引先に生産増加や設備増設等の話は全くなく、逆に、現状の設備稼動が充分ではないとの話が目立っている。
,,▲,電気機械器具製造業（経営者）,・今のところ受注が増加しているのは自動車関係のみで、医療、公共事業、その他民需関係は、軒並み前年を下回る状況となっている。設備投資関係の仕事は、駆け込み需要もなく、今後は落ち込むので、やや悪くなる。
,,▲,電気機械器具製造業（経営者）,・大手電機メーカーの人員整理により、再就職先が決まらないとの話が依然としてある。一部の電機メーカーで、年末年始休暇の短縮や設備投資実施の話もあるものの、全体としては厳しい。
,,▲,その他製造業［宝石・貴金属］（経営者）,・「資産価値」、「ギフト」としてより、「自分へのプレゼント」としてジュエリーを求める層が増加し、販売単価が上昇する動きが一部にあるものの、全体の販売量の伸びは期待できない。銀行の金利の上乗せ要求が強くなっていることもあり、やや悪くなる。
,,▲,広告代理店（営業担当）,・取引先、同業者ともに、借入金返済や仕入金支払に苦労しているのが露骨に分かる。いつ倒産してもおかしくない会社が多すぎて、取引する際も、相当慎重にならざるを得ない。
,,▲,新聞販売店［広告］（総務担当）,"・百貨店等の話では、今まで比較的順調に推移していた婦人服関係が、秋以降、消費力のある年配の女性が買い控えていることから売上が減少し、危機感を持っているとのことである。
・大手建設会社の客は、ボーナスが５年前の３分の１にすぎない1.01か月分で、ローン、学費のことを考えると、夜も眠れないと話している。"
