,,▲,旅行代理店（従業員）,・給与収入の減少傾向が加速する可能性があり、連動して旅行消費額も減少すると思われる。
,,×,百貨店（販売促進担当）,・株価低迷、不良債権回収問題、失業者の増加など、不透明な経済状況により、消費者の先行き感はより深まっている。この状況は年明けも深まり、購買離れの感は、更に強まりそうである。直近のボーナス商戦も期待できない。
,,×,スーパー（店長）,・将来に対する生活不安が増大する傾向にあり、消費支出は減少傾向になると思われる。最近の株安、失業率の増加、大手銀行の経営悪化に伴う連鎖倒産の懸念など、消費マインドへのマイナス要因が増加する傾向にあり、政府の大胆な政策への取組がない限り、現状の景況感は改善にはならない。
,,×,コンビニ（エリア担当）,・灯油手当が支給されない、ボーナスが減額になる、リストラ、など、お金を使いたくない風潮が強まっている。
,,×,コンビニ（エリア担当）,・この先のボーナスの低下が予想され、そのため年明けからも相当悪化すると予測する。
,,×,スナック（経営者）,・全く良い材料がなく、良い話もない。少しは宴会が多く入ると期待することがあるが、宴会の予約も全く入らない状況である。
,,×,設計事務所（所長）,・現時点で仕事の取っ掛かりとなる話がないため、２、３か月後は最悪な状況になると思われる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・積極的な投資というよりは必要最低限の投資になると思われるが、来年度に向けての設備投資が増えることが予想され、価格はともかく受注量は増える。
,,□,通信業（営業担当）,・問い合わせや販売量の増加はみられるが、そのターゲットプライスは依然として低く、総合するとあまり変化がみられない程度で推移する。
,,□,その他サービス業［建設機械リース］（支店長）,・金融機関の不良債権処理加速政策により、地方金融機関の貸渋りにつながることが心配される。
,,▲,食料品製造業（団体役員）,・市場のパイは減少傾向にあり、企業間の格差が拡大している。また、株価下落による金融機関への不安感増と企業への融資などに対し一段と厳しさが増しているので、状況はやや悪くなっている。
,,▲,家具製造業（経営者）,・住宅の着工率の減少に代表されるように、市場の縮小傾向が今後も続くと思われる。
,,▲,輸送業（営業担当）,・物量は前期並みに動いているが、料金の値下げ要請が著しく収支面で厳しい。
,,▲,金融業（企画担当）,・不良債権処理が本格化し、経営マインドの慎重感がある。
,,▲,その他サービス業［建設機械レンタル］（総務担当）,・各地方の責任者の報告から判断すると、この先、工事量の息切れが予想される。
,,▲,その他企業［コンベンション担当］（従業員）,・今の受注量、予約状況から判断すると、前年同月比でやや悪いため、今後の受注の入り方にもよるがあまり良くないように思われる。
,,×,輸送業（支店長）,・与信不安が２、３か月後には現実のものとなって現れると想定される。
,,×,その他非製造業［機械卸売］（従業員）,・見積物件が少なく、また、ゼネコンの指値は厳しいなど、明るい材料はない。限られた物件に多くの業者が見積参入し、ダンピング競争になってしまう。
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・求人件数は、対前年比でプラスに転じてきている。ただし、その要因は、景気回復からきているものではなく、一部の分野、地域などの特化しているものであり、このまま景気好調に転じるとは思えないが、来年３月には札幌駅周辺でデパートや駅ビルが開業するため、その影響で求人が増えており、この動きがややしばらく続くと思われる。
,,□,求人情報誌製作会社（編集者）,・人件費削減の矛先としてのパート・アルバイトの需要増の傾向が、この先変わるとは思えない。
,,□,職業安定所（職員）,・雇用の改善につながるような進出企業もなく、相変わらず窓口相談が混雑している状況である。
,,□,職業安定所（職員）,・有効求人倍率が横ばいで推移すると思われる。
,,▲,求人情報誌製作会社（編集者）,・札幌駅南口を中心に小売業の求人が増えているが、他の業種では前年並みかそれ以下に落ち始めており、見通しは決して明るくない。
,,▲,新聞社［求人広告］（担当者）,・建設業及び関連産業が工事完了により事業を縮小することから、雇用需要が見込まれない。
,,×,人材派遣会社（社員）,・企業業績の悪化が雇用環境の悪化に直結している。飲食店、スーパーなどサービス業のパートの求人は増えると思われるが、求職側はホワイトカラー職を希望しており、ミスマッチが続く模様である。中小の土建会社を始めとして、リストラや倒産の不安も続き、また消費活動も停滞気味であり、年末年始の特需を除くと、明るい兆しがみえない。
,,×,職業安定所（職員）,・建設業、製造業、サービス業を中心に解雇が続いており、新規求職者数も増加傾向にある。
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,衣料品専門店（店長）,・前年は、量販店が低価格のスーツやコートで集客や販売量を増やし影響を受けたが、最近はその影響が小さくなっており、今年は前年よりは良くなる。
,,○,衣料品専門店（店長）,・客単価上昇傾向が続いている中、冬の到来前に普段着需要が増えてきており、単価を稼げるコートの動きが本格化してくる。
,,○,住宅販売会社（経営者）,"・展示場来場者数は減少しつつあるが、アンケートの回収率が上昇し、内容的にも中味の濃いものが多い。
・営業も迅速性に力を入れており、やや良くなっていく。"
,,□,商店街（代表者）,・中心部商店街では、11月末から年末の売出しに入っているが、事前に各店で購入してもらうクジの枚数が前年より少なく、苦労しているため、良くても前年並みである。
,,□,商店街（代表者）,・商店街のイベントを実施したところ、抽選件数が前年より増え、宝くじ売場を見ても早い時期から並んで購入している。かなり景気が悪化しており、ボーナスも期待できないため、先行きが心配である。
,,□,百貨店（売場主任）,・クリスマス、迎春用品、初売りなどの行事が目白押しであり、来客数については期待できるが、購買への結び付きは難しい。
,,□,スーパー（経営者）,・ボーナス商戦、年末商戦など売上が大きい時期ではあるが、客単価の低下は避けられない。
,,□,スーパー（店長）,・消費に回復の兆しが見えず、生活に本当に必要なものを最低限に抑えている。朝市やタイムサービスなどへのバーゲンハンターはいるものの、生活に密着した本当の意味での買物をしてくれる客が減少している。
,,□,コンビニ（エリア担当）,・主力である米飯を中心としたフレッシュ商材の伸びが鈍化しているが、それをカバーする商品が見つからないため、今後は苦戦を強いられる。
,,□,その他専門店［家電］（経営者）,・客の低価格指向が止まらない。年末にかけてイベントを実施するため、数量は確保できるが、目玉商品だけで売上にはつながらない。
,,□,高級レストラン（支配人）,・宴会、宿泊、レストランでは前年並みの予約を確保しているため、あまり変わらない。
,,□,観光型ホテル（経営者）,"・年内は地元客の忘年会などで予約状況は平年並みであるが、年明け後の入込は全く読めない。
・ホテル間の格差が大きく、地域全体の状況は前年並みである。
・依然として、主たる客層は女性と老人である。"
,,□,都市型ホテル（スタッフ）,・クリスマス商戦、年末商戦、忘年会、新年会などの準備をしているが、前年の状況やここ数か月の様子からすると前年並みをどうやって確保するかが問題となっている。企業マインドも良くなる様子が無く、このままの状態が続く。
,,□,テーマパーク（職員）,・ようやく年末年始の予約が動き出している。前年に比べ遅れているため、企業努力で集客を図るのが課題である。
,,▲,百貨店（売場主任）,・市内は均衡状態にあるが、郊外に大型量販店がオープンするため、競争が激化し悪くなる。
,,▲,百貨店（企画担当）,・お歳暮の動きも鈍く、良い感触が無い。年末年始の９連休がどう影響を与えるかで、２、３か月先の景気を占うことになる。
,,▲,スーパー（企画担当）,・年末は、売上のボリュームが大きい時期であるが、客の実質的な収入の減少や新たな競合出店などの条件から、売上や客数などの数値が改善するとは思えない。
,,▲,衣料品専門店（店長）,・タンスにある服と同じようなものを購買するという行動が激減しており、販売量は右肩下がりとなる。
,,▲,家電量販店（店長）,・例年よりボーナス一括払いの買物客が少ない。ボーナスに期待しない購買行動であり、２、３か月先は厳しくなる。
,,▲,家電量販店（店長）,・市場全体をリードするような商品や商品群が見つからず、このままじり貧の状態になる。
,,▲,乗用車販売店（経営者）,"・数車種の新型車を抱えていながら、低迷していた前年同時期の実績を超えるのに四苦八苦している。
・新型車効果も途切れ、市場の情勢や客の収入の状況、他社の動向などから、上向く要素はなく、需要自体は悪化する。"
,,▲,乗用車販売店（経営者）,"・新型車効果も一段落し、県内のボーナス水準も期待できない中、年末商戦は厳しさが予想される。
・年明け後の売れ筋も、小型車へシフトしているため、十分な売上高を期待できない。"
,,▲,住関連専門店（経営者）,・セールなどに客が集中し、その中でも必要なものを慎重に購入しており、コーディネイトして購入する客が減少している。
,,▲,その他専門店［靴］（経営者）,・今月良かったのは、雪に助けられただけであり、来月以降の冬物商戦は厳しくなる。
,,▲,一般レストラン（経営者）,・これからクリスマスに向け、繁忙期に入るが、クリスマス予約が遅く、来年の予約は皆無の状態である。
,,▲,観光型旅館（経営者）,"・11月は早々に来客数の目標を達成し、約1000人を上乗せしたものの、売上は前年並みが精一杯である。
・忘年会の予約状況も人数的にはまずまずであり、目標達成のためには人数確保が第一として頑張っている。
・冬から春にかけて企画を早目に仕掛け、そこそこの引合いがあり、人数確保を中心とした営業を推進する。"
,,▲,観光型旅館（経営者）,・予約状況から、前年実績を下回ると予想している。
,,▲,都市型ホテル（スタッフ）,・１年で最大の盛り上がりをみせる忘年会と新年会は、入込速度が前年を下回っており、８月以来の緩やかな下降線を保ったままである。
,,▲,旅行代理店（従業員）,・旅行に出るにしても、可能な限り費用を抑制しようとしており、できれば出歩かず貯えようという動きが強い。
,,▲,通信会社（営業担当）,・業界全体で、客単価が低くなるような商品が続々とリリースされ、こういった傾向が今後も続くため、今後も景気は良くならない。
,,▲,住宅販売会社（従業員）,・価格が低い住宅でなければ、客が反応しないため、景気はあまり良くない。住宅購入への意欲が積極的ではなく、この状況は当面続く。
,,×,スーパー（店長）,・近隣に大型のディスカウントストアが出店予定であり、客は価格重視の傾向が強いため、そちらの店にシフトする。
,,×,衣料品専門店（経営者）,・２、３か月先は冬物の処分時期であるが、今は処分値で安く出しても、必要なものしか買わないため、一段と悪くなる。
,,×,住関連専門店（経営者）,・客は、買い控え傾向が強く、金が無いこともあるが、なるべく金を使わないようにして節約している。
,,×,その他飲食［そば］（経営者）,・この地域で最初にコンビニを始めた店が、ある日突然閉店した。長い付き合いであったためショックである。近所のコーヒーショップは来年３月に閉店する予定であり、このままでは通りの客足が一段と減少する。
,,×,タクシー運転手,・客との会話でも良い話を聞かないし、リストラをしている同業他社では、残った運転手の負担が大きくなっている。
"企業
動向
関連

(東北)",,◎,－,－
,,○,一般機械器具製造業（経理担当）,"・携帯電話用部品のフル生産が続いており、今後も増加する見通しである。
・自動車部品、特に北米向け輸出が好調のまま推移するが、為替相場が円高に動けば輸出環境は悪化するという懸念材料はある。"
,,○,通信業（企画担当）,・病院では院内情報化を進める可能性が高く、業界としては活性化する。
,,○,広告代理店（従業員）,・年度末にかけての販売情報量では、景気は多少良くなるが、新年度に入れば、振り出しに戻るという見通しが立っている。
,,□,農林水産業（従業者）,・リンゴの販売価格が低迷し、贈答品も期待できないが、桃の価格が良かったので、その分生産資材への投資ができる。
,,□,食料品製造業（経営者）,・これから来年３月ごろまでは、今の商品構成で動く事になるが、受注状況は現在と変りなく、むしろ価格面で厳しくなると予想している。
,,□,木材木製品製造業（経営者）,・１～２か月は、現在の販売量と単価を維持できる見通しである。
,,□,電気機械器具製造業（総務担当）,・低電圧品が低調で、受注を獲得するのが難しく、更なるコストリダクションが必要になっている。
,,□,輸送業（従業員）,・貨物販売代理店各社では、件数、重量ともに一昨年並みに戻りつつあるが、荷主からの値引要請とキャリアからの運賃値上げの板挟みにあり、厳しい経営状況が続く。
,,□,コピーサービス業（経営者）,・現在の市場状況などから大きく好転することは考えられず、公共建築の着工も少なく、国の予算の動きも見えないため、仕事量が増えることは無い。
,,▲,食料品製造業（経営者）,・売上金の回収が遅延する傾向になっている。
,,▲,繊維工業（総務担当）,・経済のデフレ状況に加え、地元金融機関のシビアな状況、受注の減少などにより、３か月後の資金調達は今月より困難となり、経営が一段と厳しくなる。
,,▲,電気機械器具製造業（経営者）,・年度内の動きは、現在全く読めない状況である。決算対応の特需も未確定であり、情報は先行しているものの具体化する物件は前年に比べても見えにくい。ほとんどの物件が相見積であるが、考えられないコストがまかり通っている。
,,▲,電気機械器具製造業（営業担当）,・中、長期的な研究開発への投資を各社が控え始め、短期的なものに目を奪われているが、なかなか成果が出ない状況である。
,,▲,建設業（経営者）,・民間の医薬品、医療、福祉、自動車業界などの仕事は動きがあるが、業界全体に与える影響は小さく、逆に業界全体の仕事量は減少しており、過当競争になり、受注価格の低下を招いている。
,,▲,広告代理店（営業担当）,・12月末から来年にかけての、得意先からの受注が全く見えてこない。
,,×,＊,＊
"雇用
関連

(東北)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（社員）,・最近は、約定よりも支払サイクルが長くなり、滞納とまではいかないが回収が長期化している。特に、地元企業から支払サイクルを伸ばしたいなどの注文が出ており、地場企業を中心に資金繰りが悪化しているようである。
,,□,人材派遣会社（社員）,・設備投資などの情報も聞かないため、求人数は減少することはあっても、増えることはない。
,,□,求人情報誌製作会社（編集者）,・景気については、周囲の声は大変悪いが、求人についてはパートや業務請負業を中心に、新たな雇用が生まれてきており、総体的には現状のままで推移する。
,,□,新聞社［求人広告］（担当者）,・有効求人倍率は全国最低を継続しており、求人広告は底を脱せない。
,,□,職業安定所（職員）,・求人増や、求人倍率の上昇など、一部で改善の動きは見られるが、全体としては依然として厳しい状況が続いている。
,,□,職業安定所（職員）,"・新規求人は増加傾向にあるが、事業主都合による離職者も増加しており、就職件数も減少している。
・求人開拓で訪問している企業では、先行き不透明とする企業が多い。"
,,▲,人材派遣会社（社員）,・来年３月末までの契約は多いが、それ以降にその契約が継続する見通しが立たず、先行きは暗い。
,,▲,職業安定所（職員）,"・数か月間落ち着きを見せていた求職者数は、ここに来て企業の人員整理が増加し始めたため、増加が懸念される。
・求人にも不安定さが出始めている。"
,,▲,職業安定所（職員）,・海外シフトの影響で仕事が減少したため、100名規模のリストラをするかもしれない地元製造業があり、また、経営破綻の噂が出ている旅館などがあるため、やや悪くなる。
,,×,人材派遣会社（経営者）,・男子の求職者が最近特に増加しており、年明け以降は一段と厳しくなる。
,,×,アウトソーシング企業（社員）,・市町村の合併が一段と進行しそうであり、市町村の数が減れば当社の顧客が減少し、業者間の競争も厳しくなる。
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,－,－
,,○,百貨店（売場主任）,・11月末から、ギフト、お歳暮商戦が本格化してくるため、来客数の増加が見込まれる。
,,○,スーパー（統括）,・冬物商材が活発に動き始め、衣料品、食品の鍋商材はこのまま好調に推移する。ギフトの滑り出しも好調である。来客数の増加が続いており、客単価の落ち込みもほぼ底を打っていることから、今後は上向く。
,,○,コンビニ（店長）,・クリスマスやお正月の初詣などのチャンスに売り込んでいく。スキー客にも期待している。
,,○,その他専門店［携帯電話］（従業員）,・ボーナスの支給等で、販売量が大幅に伸びる時期でもあり、新機種の発売、新聞のチラシ効果にも期待が持てる。
,,○,タクシー運転手,・今後１、２か月は、忘年会、新年会があり、飲み客が街に出るため、１年で一番稼げる時で、やや良くなる。
,,○,住宅販売会社（経営者）,・今まで保留になっていた客のうち、プランや見積の打ち合わせなど、具体的に話が進んでいる客が増加してきている。
,,□,商店街（代表者）,・物販の系統が非常に悪く、特に、服飾雑貨の売行きが依然として良くない。この状況は変わらない。
,,□,商店街（代表者）,・客は必要以上の物は買わず、お金を使わない傾向にあり、この状態が続く。
,,□,一般小売店［精肉］（経営者）,・仕入れ単価の下落に合わせて、小売価格も下げているが、客が商品に飛び付くことはなく、良くなる見込みはない。
,,□,百貨店（営業担当）,・単価は上昇しているが、来客数や販売量の動きが前年割れの状況で、この傾向は変わらない。
,,□,百貨店（販売促進担当）,・ミセス関連で、やや買い控え傾向がみられる。お歳暮ギフトの動向も今一つで、厳しい基調は変わらない。
,,□,スーパー（経営者）,・例年通り、年末商戦は押し詰まった商戦となり、消費者の買い控えは避けられない。厳しい環境はこのまま続く。
,,□,衣料品専門店（統括）,・中心街全体でイルミネーションの検討をしている。歳末の売出しと合わせて、来客数がどの程度増加するのか心配である。
,,□,乗用車販売店（営業担当）,・法人の商談件数は激減しているが、個人客の商談が少し出てきている。単価は低いまま変わらない。
,,□,高級レストラン（店長）,・年末に向けて、予約が徐々に入ってきているが、年々忘年会などの宴会規模が小さくなっており、販売促進イベントなどの営業努力で、現状を維持している状況が続いている。
,,□,旅行代理店（従業員）,・インドネシアを始めとして、各地でテロが多くなり、防御策で客が旅行を控えている。そのため、現在の状況と変わらない。
,,□,タクシー運転手,・忘年会や新年会を取りやめる企業が増加しており、これからの稼ぎ時にも、あまり期待は持てない。
,,□,通信会社（社員）,・携帯電話の普及率が飽和点に達し、これまでのような量的拡大は見込めない。音声通話から携帯メールへのシフトが進み、加入者１人当たりの月額使用料金は低下し続けている。
,,□,観光名所（職員）,・土日、祭日の入込は例年並みであるが、平日は依然として例年を下回っている。また、客が格安のレストラン、ホテルを求めて利用する傾向は、今後も更に強くなっていく。
,,□,遊園地（職員）,・来客数はある程度見込めるものの、売上単価の厳しい状態は続く。
,,□,競輪場（職員）,・来場者数、購買単価ともに落ちている状況は、自場、他場とも同様である。好転するような情報は見当たらない。
,,□,住宅販売会社（経営者）,・不動産購入意欲のある優良企業のサラリーマン、資金調達可能なサラリーマン、そうした人々の在籍する企業が少なくなっている。先々も期待薄である。
,,□,住宅販売会社（経営者）,・客の問い合わせ、引き合い、来店数が、減少してきている。以前は多少でもあった客の引き合いが、現在は全くない。
,,▲,百貨店（販売促進担当）,・ギフト、クリスマス、冬物衣料等の動きで、目立った上向きの傾向がみられない。
,,▲,スーパー（副店長）,・曜日によって店を決めて、買物に行く客がいるので、特売日以外の日には、売上の落ち込みが激しい。価格競争の中で、どのように売上を確保していくか苦労している。
,,▲,コンビニ（経営者）,・例年であれば、年末に向けて明るいが、今年はボーナスカットやリストラにより、お歳暮など良くなるはずの商品があまり動いていない。
,,▲,コンビニ（店長）,・近隣のスーパーが、競合する商品を３割ないし半値にしたチラシを配り、販売していくことになれば、コンビニは一層悪くなる。
,,▲,コンビニ（店長）,・クリスマス、年末年始用品の動きが、例年に比べて大変遅れている。この流れが、正月以降も続く。
,,▲,衣料品専門店（販売担当）,・ボーナス時期を控えても、客の動きが悪く、買物の下見という雰囲気も全くなく、来客数も少ない。
,,▲,観光型ホテル（経営者）,・宿泊者数が前年比で減少しており、この傾向がしばらく続く。忘年会の動きが、特に悪い。
,,▲,ゴルフ場（支配人）,・会員権の名義書き換え件数が非常に少なくなっている。今後、会員権の売りが出てくること、返還請求の件数が増加することが見込まれる。
,,▲,美容室（経営者）,・美容の中では、お金がかかるパーマの客が、減少している。２、３か月先は、やや悪くなる。
,,▲,設計事務所（所長）,・良くなる雰囲気が全くなく、民間、公共ともに具体的な仕事の情報がない。
,,×,商店街（代表者）,・11月は販売、来客とも非常に悪い。歳末、正月商戦でも、良くなる見込みはない。
,,×,スーパー（経営企画担当）,・地元でトップの電機メーカーで、約３千人近くのリストラが実施されており、周辺の中小企業でもボーナスが支給されず、消費はかなり厳しくなることが予測される。
,,×,衣料品専門店（経営者）,・商店街にある食堂の売上が半減している、ビジネスホテルの利用客減少が止まらない、商業関連の各種団体退会者が確実に増加しているなど、当社の顧客、所属団体等のどこをみても厳しい。
,,×,乗用車販売店（販売担当）,・車の販売量は、ますます減少している。このようなことは、自分が入社してから初めてである。月を追うごとに、販売量、来客数ともに減少している。
,,×,一般レストラン（経営者）,・前年から更に一層、忘年会、新年会を取り止める会社が多くなっている。予約がある場合も、前年比で１割程度低い予算の会が目立っているので、悪くなる。
,,×,都市型ホテル（スタッフ）,・週末にブライダルイベントを開催しても、新規カップルの来場が少なく、成約に結びつかない。春の婚礼入込も良くない。
,,×,都市型ホテル（スタッフ）,・前年に１千５百名程度であった12月の予約数は、11月末で８百名前後であり、１、２月には３～４百人の予約しか入っていない。
,,×,ゴルフ場（従業員）,・山岳コースのため、11～12月の料金を安く設定している。１～２月にはクローズになるため、売上が全くなくなる。３月も客の増加はあまり見込めないため、悪くなる。
"企業
動向
関連

(北関東)",,◎,＊,＊
,,○,＊,＊
,,□,一般機械器具製造業（経営者）,・９～11月と、若干ずつではあるが売上が増加しており、今後２～３か月は現状維持となる。
,,□,金融業（経営企画担当）,・半導体関連を中心とした一部の製造業で、受注の増加がみられる。ただし、設備投資については、各業種とも慎重な姿勢を崩さず低調となっており、回復の兆しはみえない。
,,□,新聞販売店［広告］（総務担当）,・大手企業２社から、来年度の収支予算について、全部門一律に前年支出額の１割削減との指示が出たと聞いている。大手建設会社では、年始めから大幅なリストラ策が採られるとの話もある。
,,▲,食料品製造業（営業統括）,・ワインの酒税増税の話も出ていることに加え、輸入ワインに押されて、国産ワインは厳しい状況に置かれている。
,,▲,化学工業（総務担当）,・先行き不安から、各企業が経費を抑えている。我々もお歳暮、カレンダー、年始用のタオルに制限を加えている。
,,▲,窯業・土石製品製造業（経営者）,・主力の伝統工芸製造品の受注量が、年々減少し続けている。期待をしつつ準備していた美術館の開館が、来年夏以降に延びてしまったこともあり、やや悪くなる。
,,▲,一般機械器具製造業（生産管理担当）,・年明けの仕事量も不透明な状況であり、明るい兆しはみられない。
,,▲,輸送用機械器具製造業（総務担当）,・３か月インフォメーションによると、受注量は前年比で20％程度落ち込む。３月辺りまでは受注量が減少するので、やや悪くなる。
,,▲,経営コンサルタント,・企業業績を改善させる材料が見当たらない。
,,▲,その他サービス業［放送］（営業担当）,・大手の工場統廃合が現実的なものとなり、心理的な影響もあり、新規受注は期間も短く、小口化している。販売額、利益ともに減少傾向にある。
,,×,輸送用機械器具製造業（経営者）,・悪すぎて話にならない状況で、今後も更に悪化するような調子である。販売量は減少し、販売価格も低下を余儀なくされ、非常に厳しい。
,,×,建設業（総務担当）,・年間受注高の大幅減少を覚悟しなければならないので、経費を見直し、削減を実施していく。
,,×,広告代理店（営業担当）,・自社媒体の、飲食店等の求人とＰＲ広告の２誌を見ても、広告予算を２割ほどカットしている。広告を出しても、「けち、保守的」な県民性であるので、本当にしっかりしたしかけを持つか、大幅なディスカウントをしなければ集客にはつながらない。客は、ディスカウントを実施する店だけを選択して移動しており、安い商品だけが売れる状況は更に強くなっている。
,,×,その他サービス業［情報サービス］（経営者）,・大企業と中小企業の格差が更に開き、情報化投資は全般的に冷え込んでくる。元気印の中小企業は、ごく一部である。投資の急激な落ち込みが、業績に悪影響を及ぼし、投資意欲は更に冷え込む。
"雇用
関連

(北関東)",,◎,＊,＊
,,○,－,－
,,□,人材派遣会社（経営者）,・11月に入って動きが出てきた求人も、生産活動の活性化によるものではなく、景気の先行きに明るい材料とはならない。派遣料の値下げ要求が依然として根強く、スタッフの賃金値下げが可能かどうかが今後の課題である。
,,□,人材派遣会社（経営者）,・求人の動きはあるが、求職者を選定し、採用に至るまでの時間がかかっている。当社が請負っている資材の加工でも、時間外労働はなく、在庫調整の加工品作成だけで、状況は変わらない。
,,□,求人情報誌製作会社（経営者）,・春にアウトレットモールがオープンする予定である。12月に出店予定の約85店のうち、約60店の求人広告を15万棟に配布し、合同面接会を実施する。来年度に入ると、この900名の募集で動きが出る。
,,□,職業安定所（職員）,・先行きを不透明とする事業所が増加しており、臨時以外にも、有期雇用の求人が増加してきている。
,,□,職業安定所（職員）,・サービス業を中心に、求人は今後もしばらく安定するが、現在滞留している製造業離職者の受け皿にはなりにくく、管内失業者にとって明るい兆しは期待できない。
,,□,民間職業紹介機関（経営者）,・生産の海外シフトにより、製造業では生産の落ち込みが続いている。下請については、特殊な技術があれば、何とか生産の減少を食い止められる程度で、厳しさに変わりはない。建設では、中堅企業の倒産など淘汰が続いている。
,,▲,人材派遣会社（社員）,・新規受注を獲得することが、なかなか難しくなっている。一顧客に対する派遣会社の数が増加し、業者間の値引き競争が起こっている。
,,▲,学校［短期大学］（就職担当）,・各職安は企業に対し、大手電機メーカー２工場の大量退職者1700名を積極的に雇用するよう求めており、新卒求人への影響が懸念される。
,,×,＊,＊
,,,,
　４．南関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,＊,＊
