,,▲,旅行代理店（従業員）,・アジアの政情不安も多少影響があり、海外旅行への需要は勢いがない。また、国内需要も勢いが感じられない。
,,▲,通信会社（企画担当）,・ますます経費を削るという声が大きくなっており、その影響で真っ先に削られるのは、通信料だと思う。
,,×,コンビニ（エリア担当）,・温泉街など行楽地が閑散としているほか、農業・漁業といった一次産業の収入も厳しい状況があり、年末以降、酒類など高い買物は減ってくる。
,,×,スナック（経営者）,・人が飲食店に出てくることがないこともあり、来店数が少なく、４年連続で前年比が落ち込んでいる。今後の見通しについてはまるで当てがない。
,,×,住宅販売会社（従業員）,・将来に対する不安が取り除かれないと、住宅・不動産関連といった大きな金額の買物のローンが組めないため、先行きは厳しい。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,＊,＊
,,□,食料品製造業（団体役員）,・今後、年末年始の需要期に向けて受注量の増加が期待できるものの、消費者の購買動向に改善はみられず、前年を上回る販売量の見通しはないため、景況感は変わらない。
,,□,通信業（営業担当）,・問い合わせや案件自体の新規数は増加傾向ではあるが、前月と比較して顧客の計画の延期等で、景気の先行きを見極めるような動きが感じられるため、全体的には変わらない。
,,□,その他サービス業［建設機械リース］（支店長）,・依然としてマインドが冷えており、明るい材料がない。
,,□,その他企業［コンベンション担当］（従業員）,・１月、２月の受注量は前年同期と同じなので、やや出遅れている感はあるが、横ばいになるのではと予想している。
,,▲,建設業（経営者）,・新規の受注がほとんど見込めず、手持ち工事も完了してくる。また、工事量が落ち込んでおり、単価も下がっているので、景況感は悪い。
,,▲,金融業（企画担当）,・不良債権処理の加速方針の明示が見込まれ、経営者の心理も萎縮する。
,,▲,その他サービス業［システムハウス］（経営者）,・現時点で企画開発段階の作業が激減していることを考えると、この先、プログラム作成要員に仕事が円滑に出てくるとはとても思えない。また、例年は、年度末にかけて出てくる仕事も、補正予算がそれほど付きそうにないことからかなり厳しくなることが予想される。
,,▲,その他非製造業［機械卸売］（従業員）,・見積案件が少なくなっており、その少ない案件に何社もが競合し適正価格が維持できていない。粗利益が15％を割るようでは営業利益段階で赤字になるが、現状では10～12％の粗利確保が精一杯といった状況である。
,,×,＊,＊
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・小売業やサービス業の好調さに加え、貨物運輸が１年数か月ぶりに前年比を大幅に上回り、ここ数か月は求人の増加が続くと思う。
,,○,求人情報誌製作会社（編集者）,・各種の求人業種動向が良く、全体的にプラス傾向にある。また、同時にスナック・飲食系の業種が好調に推移しており、このまま年末年始商戦に突入していければ、やや良くなっていくものと思われる。
,,○,職業安定所（職員）,・有効求人倍率が改善基調にある。
,,□,求人情報誌製作会社（編集者）,・求人件数は前年度に対してプラスに転じ始めているが、この傾向が更に上向きになるかどうかは不明である。
,,□,求人情報誌製作会社（編集者）,・第２次加工も含め、基幹産業である農業関連へ雇用がシフトしており、地域全体としてもパート・アルバイトの有効求人倍率が高く推移しているが、全体としては変わらない。
,,□,職業安定所（職員）,・９月の求人倍率は、前月より0.04ポイント回復したとはいえ、依然として就職は困難な状況が続いている。
,,▲,＊,＊
,,×,人材派遣会社（社員）,・冬という季節要因と企業活動の停滞により、雇用活動が停滞している。また、現状の景気状況では、働く側は冬のボーナスも期待できず、消費が低迷するとともに、企業サイドからは支払原資確保が困難になり、経費削減圧力が進むことで、不景気感を一層強める。
,,×,職業安定所（職員）,・建設業、サービス業を中心に解雇が続いており、今後も雇用の需要は見込まれないため。
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,衣料品専門店（経営者）,"・日増しに寒くなり、秋物関係の裏付きジャケットやコートが動き出している。
・市場は相変わらず不況感があり、需要が停滞しているが、ここ数年間の不況という消費マインドに慣れてきており、必要なものは買うという動きが出てきているので、ニーズに合った商品ラインナップでこの冬は乗り切ることができる。"
,,○,衣料品専門店（店長）,・前年が悪かったためか、コートが好調に動いている。今年はビジネスマンのコート買い替需要があるものと期待している。
,,○,家電量販店（店長）,"・ハイビジョン、液晶テレビ、プラズマテレビ、パソコンなどの購入予定者の下見が増えている。
・デジタルカメラが売れている。"
,,○,乗用車販売店（従業員）,・11月に、今の時代にマッチした新型車が投入され、メーカーでは全国的にかなりの販売台数を見込んでいる。
,,○,観光名所（職員）,・予約状況が前年を上回っており、周辺エリア全体でも前年を上回っている。東北新幹線八戸延伸に伴うキャンペーン効果に期待している。
,,○,住宅販売会社（経営者）,・展示場来場者数が増加している。こうした客の動きと、現在追いかけている客の動きから、多少良くなる。
,,□,一般小売店［書籍］（経営者）,・以前であれば、超目玉商品により、関連商品も引っ張られていたが、今では目的商品以外は売れない。
,,□,百貨店（販促担当）,・市場のパイを競合店と食い合っていて、実質的な市場は拡大していない。
,,□,スーパー（経営者）,・12月１日の、新幹線八戸開業効果で、全産業に明るいムードは出るが、公務員の給与減少や、民間企業の冬のボーナス減少などが、今後の消費意欲にブレーキをかけるため、年末商戦は厳しいと予想している。
,,□,スーパー（店長）,・競合店の出店で、チラシ価格のディスカウント強化やチラシ枚数の増などの販促強化を各社で実施しているが、バーゲンハンターの集客増はあるものの、通常の買物客は減少しており、今後ますますこの傾向は強くなる。
,,□,コンビニ（エリア担当）,・毎年年末商戦は、各スーパー、コンビニともに対策商品を充実させ、客単価を稼ぐ絶好の時期となっているが、今年は競争相手も力をつけてきており厳しい。
,,□,コンビニ（店長）,・地域的な要因もあるが、周囲に仕事が少なく、また安いということもあり、金の循環が悪化し、末端まで行き渡らず、全ての面で悪い。
,,□,衣料品専門店（総務担当）,・売上自体の急激な伸びはないが、他で金を使うよりは、金のかからないスポーツなどの用品を買う動きが強い。
,,□,乗用車販売店（経営者）,・代替需要はあるものの、商談が長引き、保有期間が長くなっている。特に法人需要は低迷を続けており、急速な回復は期待できない。
,,□,乗用車販売店（経営者）,・各メーカーで新型車を投入しており、確かに来客数は増え、販売台数もそこそこ伸びているが、低単価商品が中心で、売上自体は横ばいである。新型車効果が薄れてしまえば販売量の維持は難しいと思われる。見通しは暗いわけではないが、先行き不透明である。
,,□,その他専門店［呉服］（経営者）,・景気の底が見えてきたのではないか。商品の値段にも底が見えてきている。
,,□,その他専門店［家電］（経営者）,・販売量を維持するための価格競争が依然として続いているため、単価の下落が著しいため、安定という状況にはならない。
,,□,高級レストラン（経営者）,・景気が悪いのに慣れ、それなりのペースでお金を使い、それなりのペースで経済活動をしており、これ以上悪くはならないが、かといってそれほど良くもならない。
,,□,高級レストラン（支配人）,"・宴会については、婚礼の予約件数が前年並みに確保できており、変わらない。
・レストランの予約も順調であり、今と変わらない。"
,,□,観光型ホテル（経営者）,"・年内は多少良好であるが、新年以降は全く読めない。
・相変わらず、女性客と年配客が多く、特に50歳台のグループ客が目に付く。
・主要観光地ではなく、隠れた観光地巡りや海産物ツアーなどの旅行が増えている。"
,,□,都市型ホテル（経営者）,・大口受注は引き続き好調であるが、地元企業のキャンセルや規模の縮小などが数件あり、地元企業の強い手ごたえはまだ出ていない。逆に売掛金が大幅に増加してきており、まだ貸倒れは生じていないが、不況感を感じている。
,,□,都市型ホテル（スタッフ）,・これから年末、年度末と２つの区切りを迎えるため、客が多少動くので、今よりは悪くならないが、先行き不透明であるため来春の婚礼のスタートが、今年同様に悪い可能性がある。
,,□,都市型ホテル（スタッフ）,・年末が近づき、クリスマス商戦や年末商戦の準備をしているが、前年の状況やここ数か月の様子から、前年実績をどうやって確保するかが大きな課題である。
,,□,通信会社（営業担当）,・客が質よりも価格を重視する傾向が強まっており、それに伴い、料金競争が厳しくなっている。こういった状況から、今後もこの厳しい状況は続く。
,,□,テーマパーク（職員）,・例年であれば忘年会などの予約が入る時期であるが、今年は問い合わせなども少なく不安である。
,,□,遊園地（経営者）,・営業としてはシーズンオフに向かうが、小さいながらもイベントを積み重ね、前年並みの売上を見込んでいる。
,,□,設計事務所（経営者）,・先の仕事は全く見えず、今の仕事が終わればどうなるのか不安である。しかし設計業は先が読めない業種でもある。
,,▲,一般小売店［茶］（経営者）,・今年の漁は、前年に比べサンマもカツオも期待できず、一時的に浮かれる情報はあっても、来年の家計を不安視する傾向が強く、店内の高額商品の動きも鈍い。
,,▲,百貨店（売場主任）,・当市内では、競合店の進出や新装開店が続き、同じパイを食い合っているため、売上は伸びない。
,,▲,スーパー（経営者）,・来客数が増加し、単価が低下するという状況であり、競争が厳しいということもあるが、消費が極端に冷え込みつつある。
,,▲,スーパー（経営者）,・経済に対する先行き不安感が、主婦層にまでも浸透し始めている。同時に１品単価の下落が依然続き、来客数に変化は無くとも楽観的な予測ができる環境になく、シビアな消費態度や１品単価の下落などの要因も加味すれば、むしろじわりじわりと厳しい方向に進む。
,,▲,スーパー（総務担当）,・今は閉店した競合店からのシェアを貰っている分が大きいが、消費環境は悪化する。
,,▲,乗用車販売店（経営者）,・ある客の話では、受取手形の割引で、銀行の対応が厳しくなっているということである。年末を控え、銀行関連の厳しいという話が多い。
,,▲,住関連専門店（経営者）,・ファッション衣料に関しては、新しいトレンドが見当たらず、タンスストックにない、鮮度のあるアイテムがない。
,,▲,住関連専門店（経営者）,・多くの人が収入減を言うようになり、欲しいものはあっても生活するのが精一杯で買えないという人が多い。
,,▲,一般レストラン（経営者）,・競合店の出店増加に伴い、客の分散化が目立っている。
,,▲,観光型旅館（経営者）,"・11月の入込は期待できるが、公共工事の減少により、地元の基幹産業である建設業が大きく冷え込み、その裾野が広い分地域全体が盛り上がらない状態であるため、忘年会セールスが一向に成果が上がらず厳しいと予想している。
・先手の対策を取っており、来期の大きな企画については、客の反応が良い。"
,,▲,タクシー運転手,・最低、最悪の状況が続いている現状で、利用客数の減少も続いている。そういった中、タクシーの台数が増えており、今後も増える。
,,▲,美容室（経営者）,・この業界でもデフレが激しくなり、客単価や製品単価などが急激に低下している。
,,×,スーパー（経営者）,・底流に流れるデフレは、まだまだ進行し、流通業界では競争が更に激化している。ボーナスの減少による個人消費の減退が、すでに始まっており、今後一段と業界全体の業績が悪化する。
,,×,スーパー（店長）,"・近隣にディスカウントの競合店がオープンする。客は価格重視の傾向が強いので競合店に取られることが懸念される。
・店が乱立しており、生き残りをかけた競争が一段と激化する。"
,,×,その他飲食［そば］（経営者）,"・今月に入ってから、オフィスビルの空き室が一段と目立つようになっている。それに伴い日中の人通りも少なくなり、以前のにぎわいが嘘のようである。
・客の会話でもボーナスへの不安などが多く、良い話はほとんど聞かない。"
,,×,観光型旅館（経営者）,"・紅葉の時期が過ぎると、客の動きが沈静化し、年内や来年初めにかけては、週末以外の予約が激減している。
・忘年会、新年会の予約も少なく、客の動向は、消費の沈静化に向かっている。"
,,×,住宅販売会社（従業員）,"・客との折衝の過程の中で、低金利の有利なローンを提案しても不動産や住宅購入に対する積極的な意欲が見られない。
・20歳台の客でも十分購入できる商品を提供しているが、親がブレーキをかけるというケースが多く、先行き不安が浸透している。"
"企業
動向
関連

(東北)",,◎,－,－
,,○,農林水産業（従業者）,・台風の被害は多少あったが、米やリンゴは例年並みの収穫が期待できる。
,,□,食料品製造業（経営者）,・主原料が値上りしている状況下で、販売量を維持するだけの価格競争は避けなければならず、付加価値の高い商品開発に取り組むしか方向性が見出せない。
,,□,一般機械器具製造業（経理担当）,・携帯電話用部品のフル生産は続くが、為替の動向が予想に反してやや円高に動き出しており、このままでいくと、輸出環境が悪化する。
,,□,輸送業（従業員）,・数量的には、前年実績より２けたの伸長はしているが、テナントの貨物代理店では、仙台支店を閉鎖したところもあり、不透明である。
,,□,広告代理店（従業員）,・２、３か月先の売上の見込みが全く見えない状況であり、２、３月についても例年の70％程度になる見込みである。
,,▲,繊維工業（総務担当）,・海外流入品のますますの増加や、同業他産地の代表企業の倒産などが増えており、繊維業界は厳しい状況である。
,,▲,出版・印刷・同関連産業（経理担当）,・当社は、官公庁への依存度が大きいため、官公庁の緊縮財政の影響を受けている。
,,▲,電気機械器具製造業（経営者）,"・先行きが不透明で、１、２か月先が全く見えない状態が続いている。今後どうなるか不安な状況である。
・客からは、単価の切下げ以外の話が出てこない。"
,,▲,建設業（経営者）,・建設投資の減少と、落札率の低下で、ますます苦しくなり、下請業者、資材業者、労務費などへシフトすることになり、まさにデフレスパイラルである。
,,▲,広告代理店（営業担当）,・11月以降の受注が薄い状態で、特に12月商戦に向けての発注が、得意先からまだ具体的に出ていない。
,,▲,新聞販売店［広告］（店主）,"・集金などで回ると、台風の影響で米や漁業にかなりの影響が出て、今後の収入が減少する人が多いようだ。
・配達を希望する人が増えている。"
,,×,食料品製造業（経営者）,"・企業リストラの一段の進行と、雇用の縮小などにより、個人消費は悪化する。
・道路交通法改正により、飲食、外食にもブレーキがかかり、全体として厳しいと考えている。"
,,×,電気機械器具製造業（総務担当）,・今後、２、３か月先の半導体の受注見通しは、今月よりもマイナス10％以上になる見通しである。
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（社員）,・官公庁の入札があったり、大口の案件が動いたり、一般企業からの引合いも増えている。
,,□,職業安定所（職員）,・求人は増加しているが、求人倍率は低く、全体としては厳しい状況であり、この状態で推移する。
,,□,職業安定所（職員）,・会社更生手続き中の大手機械メーカーの更生計画がまとまったが、多くの解雇者が発生する見込みであり、下請や関連企業への影響が懸念される。
,,□,職業安定所（職員）,・依然として小規模なリストラが継続している。新規求職者数は一進一退であり、雇用保険の被保険者数の減少傾向も継続しているため、好転するきっかけが見当たらない。
,,□,職業安定所（職員）,・新規求人数は増加しているが、その大半はパートなど身分の不安定な求人である。また雇用保険被保険者数は今年３月から前年同月比で減少を続けている。先行きは不透明とする事業主がほとんどである。
,,▲,人材派遣会社（経営者）,・６、７月に多少明るさが見えたと思ったが、ここに来て急激に求人数が減少しており、先行き不安である。
,,▲,人材派遣会社（社員）,・一部サービス業で採用を増やしているが、これは長続きするものではなく、それに変わる業種もない。
,,▲,人材派遣会社（社員）,・取引先の事業所撤退の話が数件出ており、先行きは不透明である。
,,▲,新聞社［求人広告］（担当者）,・ここに来て、製造業や建設業で、倒産や工場閉鎖などが増えてきており、雇用情勢はますます悪くなる。
,,▲,職業安定所（職員）,・主要産業である製造業では、ここ数年来、生産拠点の海外シフトや受注減、単価切下げなどに耐えてきたが、今になって限界となり人員整理を進める動きが出始めている。求人の回復とは裏腹に再び雇用情勢が悪化する可能性がある。
,,▲,職業安定所（職員）,・雇用調整も小康状態で、大口の解雇も無いが、賃金支払が遅れる企業の情報が増えている。
,,×,＊,＊
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,その他専門店［携帯電話］（従業員）,・新機種の発売やチラシの効果により、来客数が増加する。また、ボーナス、お年玉などお金が入る時期ということもあり、販売数の増加が見込まれ、良くなる。
,,○,百貨店（売場主任）,・11月に入ると、最大の山場であるお歳暮商戦が始まることから、来客数の増加が見込まれる。
,,○,スーパー（店長）,・この２～３か月、販売量、来客数がわずかながら安定した伸びを示している。前年水準にかなり近い数字が望めるようになっているので、年末年始を迎えるに当たり、販売量の伸びを期待している。
,,○,コンビニ（店長）,"・年賀状印刷の予約のリピート注文が、かなり入ってきている。日本人としての節目の意識、早目の準備が売上につながっていく。
・思い切って売場を変えたので、年末年始に向けて効果を期待している。"
,,○,乗用車販売店（従業員）,・11月に新型車が発売となるので、多少良くなる。
,,○,スナック（経営者）,・予約状況はそれほど変わらないが、常連客もよく来店し、フリー客の動きが良くなってきているので、期待している。
,,○,通信会社（社員）,・携帯電話市場では、カメラ付き携帯電話への取替需要が中心ではあるが、取扱件数は着実に伸びている。
,,□,商店街（代表者）,・一般に物があふれ、客が買う気配がみられない。特に、服飾、雑貨では、ブランド物やどこにもない物を求める傾向が顕著である。
,,□,一般小売店［精肉］（経営者）,・公務員の給料が下がる影響は一般の会社員にも出て、家計は一層引き締めに向かう。景気が上向く見込みはない。
,,□,百貨店（営業担当）,・来客数は低調に推移する。客単価は若干上昇しているが、来客数のマイナス部分をカバーできていない。
,,□,百貨店（販売促進担当）,・10月は例年になく夏日が多く、防寒のセーターなどの動きが大変悪い。接客をしていて、客の消費マインドが低下していることを感じる。
,,□,スーパー（経営者）,・来客数は依然として多少伸びているが、前年を上回る売上を確保するのは厳しい。暮れに向かって来客数を伸ばさないと、売上維持は難しい。
,,□,スーパー（統括）,・来客数が増加して、単価が低下する傾向は依然として続いており、単価はまだ完全に下げ止まっていない。
,,□,コンビニ（経営者）,・景気が良くなる要素がない。客の様子、買上点数が一つも改善しておらず、足踏み状態が続く。
,,□,コンビニ（店長）,・周囲でも、下向きの話ばかりが聞こえる。客はお金がないわけではないが、支出する機会がない、あるいはあえて支出しない状況であり、この傾向は今後も続く。
,,□,衣料品専門店（店長）,・来客数、販売量の動き、単価、いずれの動きも芳しくなく、これといってファッションのヒット商材がないので厳しい。
,,□,衣料品専門店（販売担当）,・暖冬という長期予報に加え、良くなる要素が見当たらないことから、このままの悪い状態が続いていく。
,,□,家電量販店（店長）,・年末商戦で動きが出ると期待しているが、現状は冷えているので、あまり良くならない。
,,□,高級レストラン（店長）,・年末に向けての予約は徐々に入ってきているが、忘年会等の宴会規模が年々小さくなってきており、販売促進イベント等の営業努力により、現状を維持する状況が続いている。
,,□,旅行代理店（従業員）,・客の取り合い、単価設定の面で、今後も一層競争が激化する。
,,□,観光名所（職員）,・土日の観光客の入込は例年並みであるが、平日は例年を下回る状況は今後も続く。
,,□,競輪場（職員）,・３連単という新しい賭式を導入しているが、どれほどの売上の伸びにつながるか分からない。
,,□,その他サービス［自動車整備業］（事務長）,・業界全体で安売りが続く限り、入庫が増加しても売上の増加にはつながらない。
,,□,住宅販売会社（経営者）,・モデルハウスや現場見学会の来場者数の中で、具体的に購入を決定する客の数はほぼ変わらない。
,,▲,商店街（代表者）,・12月はボーナス時期であるが、貴重な収入源であるボーナスの額が不安であることから、景気はやや悪くなる。
,,▲,商店街（代表者）,・スポーツ衣料の動きが悪く、秋物の衣料品がほとんど売れない。11～12月にかけて更に厳しくなる。
,,▲,百貨店（販売促進担当）,・早期ギフトの承りや大型売り込み企画で、11月に多少売上が回復しても、全体の消費回復にはつながらない。
,,▲,スーパー（経営企画担当）,・暖冬の見込みから、高単価のなべ商材等の販売が落ちるので、売上に期待できない。
,,▲,コンビニ（経営者）,・街のスーパーが、全て深夜24時まで営業するようになったため、影響を受ける。
,,▲,衣料品専門店（統括）,・各地で秋祭りが終わり、歳末にはあまり期待できない。学園祭のバザーでは、値段の安い商品でも100円ショップの品物の方が良いという客もいた。
,,▲,自動車備品販売店（経営者）,・身の周りでは倒産やリストラが増え、お金を使うことを警戒している状況で、良くなる要因がない。例年、これから１月ごろまでは、車の動き等が低調になる時期であり、やや悪くなる。
,,▲,一般レストラン（経営者）,・飲食店も単価を安く抑えて、客の確保を図っているが、更に単価を低く設定しなければならない状況になってきている。
,,▲,観光型ホテル（経営者）,・団体客が増加する兆しはみえず、12月の忘年会等の予約も前年比で落ち込んでいる。１月からの新年会も減少しそうである。
,,▲,タクシー運転手,・仕事以外では父親が家におり、自宅にマイカーがある時間が増えたことで、家族のタクシー利用は減少している。企業もタクシー利用を制限しており、我々は四面楚歌の状態である。
,,▲,設計事務所（所長）,・３か月後の受注の目途は立たず、周囲の状況から受注が増加する要素は少ない。
,,▲,住宅販売会社（経営者）,・金融機関は、一部の安定企業、公務員にしか融資しない。
,,▲,住宅販売会社（経営者）,・デフレが進んでいるが、良い物件は相場並みの価格でも取引されている。
,,×,一般レストラン（業務担当）,・忘年会、新年会の予約数が前年より減少している。リピート客でも、宴会１件当たりの客数、単価は前年より低下している。
,,×,都市型ホテル（経営者）,・この５年ほど市内の宿泊客数は、前年比で落ち続けている。加えてダンピングが始まっていることから、悪くなる。
,,×,都市型ホテル（スタッフ）,・景況が更に悪化し、企業は忘新年会も行うかどうか分からない状態であり、宴会部門、飲食部門は先行きが真っ暗である。
,,×,都市型ホテル（スタッフ）,・売上が、前年比で月７～８百万円ほど減少しており、全体的に11、12月は最悪の数字となる見込みである。宿泊、宴会、割ぽう、各レストラン関係の全ての部門で厳しく、人員削減はもちろん、給与にまで響いてしまう状況である。
,,×,その他サービス［自動車整備業］（経営者）,・代金の集金を行い、どの程度回収できるか不明で、運転資金が集まるかも不安である。
"企業
動向
関連

(北関東)",,◎,－,－
,,○,窯業・土石製品製造業（経営者）,・体験教室等の開催により、徐々にＰＲの効果が出てきている。材料の問い合わせや客に変化が出始めており、年末にかけて、受注の増加が見込まれる。
,,○,一般機械器具製造業（経営者）,・総加工高の75％を占める自動車部品の受注が、やや増加している。さらに、15％を占める建設機械部品も増加している。
,,○,金融業（経営企画担当）,・取引先全体では、業況は依然として厳しいが、電子部品関係の製造業の受注増、中国のオリンピック関連施設用の鉄鋼輸出が好調であることなど、一部の取引先において改善の兆しがみられる。
,,□,電気機械器具製造業（経営者）,・次第に前年並みの水準に戻りつつあり、11、12月の見通しは良いが、それ以後は不透明である。
,,□,その他製造業［宝石・貴金属］（経営者）,・11、12月は各種売出しの企画があり、成果を期待する一方、市場の予想以上の冷え込みに、危機感をもっている｡
,,□,金融業（融資担当）,・消費者は、低価格で物を買うことに慣れてしまっている。
,,□,新聞販売店［広告］（総務担当）,・カレンダー等の発注は、ほとんど10月にピークを迎えるが、発注量を増やしているのは全体の２～３％で、前年並みが２割、その他多くが発注量を減らしており、ゼロというところもかなりある。良くなる要素はない。
,,□,その他サービス業［情報サービス］（経営者）,・特段の変化はみられず、現状維持である。今後の金融政策の方針によっては、急激に設備投資が鈍化する不安がある。
,,▲,食料品製造業（製造担当）,・いくら商品を安くしても、必要でなければ買わないので、やや悪くなる。
,,▲,化学工業（総務担当）,・仕事量が増加している取引先が全くない。設備投資をする企業がないためか、銀行が低金利で金を貸したがり、接近してきている。
,,▲,精密機械器具製造業（経営者）,・依然として、中国へのシフトが続いており、受注量が減少しつつある。
,,▲,輸送用機械器具製造業（総務担当）,・12月は前年比で10％、１月には15％の受注減少を見込んでおり、今後も減少が続く。
,,▲,建設業（経営者）,・官需、民需とも、大幅にダウンしているので、やや悪くなる。
,,▲,広告代理店（営業担当）,"・求人広告の出稿数は前年比でやや増加しているが、リストラにより早期退職を余儀なくされた中高年、中間管理職、人件費の安い若年層、アルバイト、パートを対象としたものが中心である。
・家計支出の減少が続けば、サービス、販売業への悪影響は避けられない。"
,,▲,その他サービス業［放送］（営業担当）,・新規のスポットコマーシャルの引き合いは出てきているが、長期的な大口コマーシャルの受注見込みはなく、売上、利益の伸びは期待できない。
,,×,一般機械器具製造業（経理担当）,・海外生産が増加しており、受注量が増加しない。
,,×,その他サービス業［情報サービス］（経営者）,"・同業各社で、採算に合わない値引きが既に始まっている。勝ち組、負け組の差がはっきりしてきている。
・年末に向けて、出版ばかりではなく印刷も含めて、用紙の大幅な値上げが決定しており、足を引っ張られる可能性がある。"
"雇用
関連

(北関東)",,◎,＊,＊
,,○,求人情報誌製作会社（経営者）,・アウトレットモール以外に、寿司やラーメンなど外食の大手が続けて進出してきている。全般的に景気は良くないが、来年にかけては上向いて、人の動きが出てくる。
,,□,職業安定所（職員）,・大手電線メーカーやグループ企業がリストラを実施しており、離職者が発生している。更なる求職者の増加が見込まれ、雇用環境が厳しい状況は続く。
,,□,職業安定所（職員）,・建設業や関連卸売業を中心として、倒産、人員縮小が相次いでいる。廃業に追い込まれるアパレル企業などもあり、小規模企業が引き続き厳しい状況にある。
,,□,職業安定所（職員）,"・経験者を望みながら賃金を低く抑え、使い勝手の良いパート、アルバイトに対する求人が増加している。一方、生活を支えるため、あくまでも安定した職を求めようとする求職者が歩み寄ることができず、採用者数の増加は見込めない。
・職業訓練修了者においても就職が厳しく、企業側の強気の姿勢は当分続く。"
