,,×,住宅販売会社（従業員）,・販売競争が毎月激しくなっている。その中で単価競争に勝ったところが、市場を独占する傾向が強くなってる。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,通信業（営業担当）,・案件数が大幅に増加する気配はなく、価格競争も激化しているため、あまり楽観的にはなれないが、取引先の投資意欲は上昇傾向にある。
,,○,その他サービス業［建設機械レンタル］（総務担当）,・取引先からの照会の電話が増加しており、メーカーと頻繁に情報交換をする状況になっている。
,,○,その他非製造業［機械卸売］（従業員）,・鉄骨業界では単価問題はあるが、仕事量の増加により工場の稼動率も向上しており、夏場までの仕事が確保されつつある。
,,○,その他企業［コンベンション担当］（従業員）,・前年よりは受注状況が好転しており、これから徐々に回復していく。
,,□,金属製品製造業（統括）,・季節要因により住宅着工は増加するが、取引先の話を総合すると、公共関連の物件や民間物件等の大型の案件は減少する。
,,□,金融業（企画担当）,・ワールドカップ関連の効果も見込まれるが、潤うのは限られた業種、限られた地域で、札幌など周辺だけである。
,,□,その他サービス業［建設機械リース］（営業担当）,・公共投資に期待できず、受注量がこれから大きく伸びる要素はない。
,,▲,輸送業（支店長）,・金融機関の融資の引上げによる融資企業の事業意欲の減少は更に進むとみられる。また、倒産件数も増加傾向にあるとみられ各社とも大変心配している。
,,×,その他サービス業［システムハウス］（経営者）,・６月に終了するいくつかの案件を現在作業しているが、その後の受注がどうなるのか先がみえない。
"雇用
関連

(北海道)",,◎,－,－
,,○,－,－
,,□,求人情報誌製作会社（編集者）,・求人件数が下げ止まったが、すぐに求人件数が伸びる兆しはない。
,,□,求人情報誌製作会社（編集者）,・農業関連は堅調であるが、建設・土木業関連が若干悪くなる。
,,□,求人情報誌製作会社（編集者）,・建設業、運輸業、製造業に加え、飲食サービス業の求人数が前年を下回ったが、卸売業、小売業で前年を上回っており、全体としては下げ止まり感がある。
,,□,新聞社［求人広告］（担当者）,・倒産件数は減少しており小康状況だが、市街地中心部の空き店舗が増加する等、廃業件数が増加している。
,,□,職業安定所（職員）,・依然として小規模事業所における人員整理等が行われており、雇用環境が改善する見込みはない。
,,▲,求人情報誌製作会社（編集者）,・様々な業種の求人数をみても前年の同時期と比較して求人広告の出稿頻度か低下している。
,,▲,新聞社［求人広告］（担当者）,・求人状況は、土木・建設業を中心に厳しい状況である。特に、住宅関連では営業部門を当地域から撤退する等の合理化を進める企業もある。
,,×,職業安定所（職員）,・欠員補充や増員をする事業所では、パート雇用が目立ち、求職条件とのミスマッチが拡大している。
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,商店街（代表者）,・新たな改装開店が予定されており、時期的にイベントが目白押しであるため、来街者数の増加が期待できる。
,,○,百貨店（広報担当）,・地元では、国際イベントやワールドカップ開催などが控え、短期的でも多少は特需的な活性化が期待できる。
,,○,スーパー（経営者）,・３、４月と来客数が少しずつ増加しており、このまま夏場まで来客数の微増状態が続く。
,,○,スーパー（経営者）,・節約、堅実指向が定着し、落ち着いている。１品単価の下落も止まり、買上点数も下げ止まり感が出てきて、売場での客の雰囲気も以前のような厳しさよりも、明るさが目立つようになっているため、急速な好転は望めないが、じわじわと良い方向に向かう。
,,○,スーパー（店長）,・来客数は回復しているが、客単価が下がり続けてきた。しかし、ここに来て客単価も回復傾向に入りつつある。
,,○,スーパー（店員）,・当社では食の安全に取り組んでおり、客の支持を得て来客数の伸びが大きくなり、期待できる。
,,○,コンビニ（エリア担当）,・競争チェーンの台頭はあるが、新規事業としてチケットなどメディア関係の商品が充実するため、当チェーンでは良くなる。
,,○,衣料品専門店（経営者）,・例年ゴールデンウィークに満開となる桜も散っているため、今年のゴールデンウィークは行楽や買物に出る人が増える。
,,○,衣料品専門店（店長）,・これまでのデフレ価格が下げ止まっており、ボリュームゾーンの客層が当店のような専門店にも足を運びやすい環境ができつつある。
,,○,高級レストラン（経営者）,"・今年に入って全般的に上向いており、客の顔にも笑顔が戻っている。
・業種により濃淡はあるが、全く先が見えない状態からは少しずつ脱している。これは来客数にも単価にも、客の態度にも出ている。"
,,○,一般レストラン（経営者）,・100円均一実施による来客数の伸びが期待できる。
,,○,観光型旅館（経営者）,・相変わらず先行き不透明で、低価格傾向や客の入込も悪く、周囲も不景気ではあるが、当館は堅調で、客からの高い評価も増え、テレビスポットの量なども増えていることから、今後は少し強気に出て行く予定である。
,,○,競馬場（職員）,・馬券の新しい商品を発売するので期待できるが、時期的にワールドカップと重なるため、心配である。
,,○,美容室（経営者）,・客との会話の中で、景気が悪いという話が少なくなっている。
,,□,一般小売店［書籍］（経営者）,・売上の平坦な時期に入るが、女性雑誌が伸びており、月刊誌の創刊ラッシュもあるため、堅調に推移する。
,,□,一般小売店［医薬品］（経営者）,・本来なら、５、６、７月と暑くなって夏物が売れるはずなのに、今年は３月から暑くなって夏物が売れており、夏に期待ができない。
,,□,一般小売店［カメラ］（店長）,・客の旅行に行った話や旅行計画の話は増えているが、全体的なものではなく、販売量も増えていない。
,,□,百貨店（売場主任）,・母の日、父の日などのギフトの動きを期待したいが、来客数の減少はこのまま続き、単価の低下も免れない。
,,□,スーパー（店長）,・競合店の度重なる出店で、チラシ価格のディスカウントが更に強まっている。いくらディスカウント価格を出しても買上個数の増加は見込めず、結果して売上が低下しており、この状況はまだまだ続く。
,,□,スーパー（店長）,・行楽シーズンに入っているが、メインとなる焼き肉も牛肉の不振が思ったほど戻らず、良くなる要素が見当たらない。
,,□,スーパー（企画担当）,・客の低価格志向が強く、競合各社でもチラシ強化の流れが強くなっており、当面客単価の低下は続く。
,,□,コンビニ（店長）,・老後の問題や政治不安などで将来が不透明であり、消費者個々人の気持ちは沈んだままである。所得が激減しているわけではなく精神的に買物を控えるという動きであり、この状況は当面続く。
,,□,衣料品専門店（店長）,・１品単価は上昇しているが、買上点数が増えるとは期待できない。
,,□,家電量販店（店長）,・チラシを入れても思うように売れないが、入れなければますます悪くなる。チラシの有無で客数に差が出ている。
,,□,乗用車販売店（経営者）,・新型車の投入により、その商品の魅力で動きはあるものの、依然として既販車は現状の販売が精一杯であり、今後も高額車両から低額車両へ、また新車から中古へという動きが進む。
,,□,乗用車販売店（経営者）,・低価格志向に拍車がかかっており、単価の低下や売上減少は避けられないが、クリーン化税制に対応した５月以降の新型車発売で、総体的には変わらない。
,,□,住関連専門店（経営者）,・夏場に向かい、Ｔシャツなど低単価のカジュアル系商品が中心になるため、状況は変わらない。
,,□,住関連専門店（経営者）,・特別なイベントや催事を企画しても、来客数が伸びない現状であり、消費意欲が衰えたままである。
,,□,住関連専門店（経営者）,・今月の売上はやや良いものの、２、３か月先続くかとなると不安な面もある。しかし、新分野に進出する計画があり、売上が良い状態は続く。
,,□,その他専門店［家電］（経営者）,・取引企業などから、来期はきっと良くなると言われてきたが、新年度に入っても変化がない。商店街の中には閉店する店もあり、残念ではあるがこのままで推移する。
,,□,一般レストラン（経営者）,・経費が使えなくなり、自腹で支払わなければならないため、来店しても少額で済ませている。
,,□,スナック（経営者）,"・ここ数か月新規の客が少なく、常連客の来店頻度も減少している。
・売上や客単価など、悪い状態が続いているが、月々の売上の差は小さい。"
,,□,その他飲食［そば］（経営者）,・当店は既製品を一切使用せず、全て手作りで添加物も使用していない。このような不安定な時代だからこそ食事に気を付け、身体に良いものを食べる人が増えている。来客数の増加や単価の上昇は望めないが、一定の客を獲得している。
,,□,観光型ホテル（経営者）,"・遠方の客に期待している。また、喜寿や退職記念など人生の節目の家族会合が増えている。
・ゴルフ客が戻りつつある。"
,,□,都市型ホテル（経営者）,"・多忙な毎日であるが、単価が上がらず、宴会一件あたりの人数も減少し、忙しさほど売上が増加しない。
・これから大型イベントが続き、一時的な売上増は期待できるものの、そのために他の客が入り込めず、売上が相殺されるため、総体的には変わらない。"
,,□,観光名所（職員）,・観光客の予約数は前年並みであるが、依然として低単価の要望が強い。
,,□,遊園地（経営者）,・学校完全五日制などのため、団体客の入込時期はずれるかもしれないが、全体的には前年並みの集客を見込んでいる。
,,□,住宅販売会社（従業員）,"・新年度に入ってから、客の顔色が良くなっている。
・近隣の団地では供給が減少し、価格の下落が緩和され、横ばい状態が続く。"
,,□,住宅販売会社（従業員）,"・高額商品の売行きが依然として悪い。
・ローン審査基準が依然として厳しい。"
,,▲,一般小売店［茶］（経営者）,"・リニューアルした冠婚葬祭センターの会員割引きが、今月これだけ響いていることから、今後更に強く影響してくる。
・自分が貰う場合は良いものが欲しいが、買う時には安いものを少しでも安く、という動きがあり、お茶屋としては厳しい状況である。"
,,▲,百貨店（売場主任）,・民事再生法を申請した競合店に引き受け手があり、立ち直りを図っており、市内における競争相手が増えていることもあって、売上が伸びず厳しい。
,,▲,スーパー（経営者）,・客単価の低下が落ち着いたとはいうものの、単価の下落傾向は全体のデフレ経済と共にまだまだ続くため、当社の状況も下降線をたどる。
,,▲,スーパー（店長）,・客単価が下落するばかりで、今以上購買を促す材料も手段も無くなってきており、競合店の出店攻勢でますます競争が激化している。
,,▲,衣料品専門店（店長）,・余裕を持ってファッションを楽しむ客層が減少しており、最低限の購買で済ませる客が増えている。
,,▲,乗用車販売店（経営者）,・金が無いから検査に出せないという客が増えており、整備不良車が多数出て、環境汚染が懸念される。
,,▲,その他専門店［ガソリンスタンド］（経営者）,・原油価格の高騰により、４月に引き続き５月もガソリン、軽油、灯油の３円値上げの通知が来ており、４月値上げの小売価格転嫁も不十分な中、再度値上げは厳しい。
,,▲,高級レストラン（支配人）,・法人予約が依然として低調で、個人客の予約状況も芳しくなく、イベントを企画しても回を重ねるたびに集客力が低下している。
,,▲,スナック（経営者）,・薬品メーカーでは今月から一斉にドクターへの接待が禁止となり、薬品メーカーの利用が今後減少する。
,,▲,観光型ホテル（スタッフ）,・当社のような営業形態は、予約が前提となっているため、先々の予測は予約状況で判断できるが、今後厳しくなる。
,,▲,通信会社（営業担当）,・定額制の料金体系を持った新規事業者が参入してくる予定であり、影響を受ける。
,,▲,通信会社（営業担当）,・最近通信業界では、ＩＴ電話が取りざたされ、異業種からもＩＴ電話に本格参入することになっている。ＩＴ電話の普及により今後ますます料金競争が激しくなり、通信業界の過当競争が始まり、厳しくなる。
,,×,その他専門店［ガソリンスタンド］（営業担当）,・来月以降も仕入コストの上昇が予測され、販売価格の値上げが遅れたり、十分でなかった分だけ収益減が続く。
,,×,タクシー運転手,・独立して個人タクシーになった仲間もひどい状態で、個人タクシーが朝まで客待ちをしているという異常な事態である。
,,×,通信会社（営業担当）,・電話料金の値下により、収入が減少している上に客が増えないスパイラル状態で、今後も厳しい。
"企業
動向
関連

(東北)",,◎,－,－
,,○,繊維工業（総務担当）,・秋冬物の仕掛かり時期になり、直接売上に結び付かないが、前年の受注残よりは多少状況が良く、先の売上に結び付く可能性が高い。
,,○,電気機械器具製造業（企画担当）,・産業のキーパーツである半導体の供給が増えることにより、これからセット物も回復する。
,,○,電気機械器具製造業（総務担当）,・少しずつではあるが、価格の下げ止まりやデジタル家電の回復の兆しが見えてきている。
,,○,電気機械器具製造業（総務担当）,・あくまでも在庫が減少しての調整受注であるが、７月ごろまでは受注が増える見込みである。
,,○,輸送業（従業員）,・航空貨物数量が２か月連続して前年実績をクリアしており、輸出入業者にもオーダーが増えている。
,,○,輸送業（営業担当）,・取引企業の動きが活発化しており、この状況はしばらく続き、やや良くなる。
,,□,食料品製造業（経営者）,・酒類の総消費量の減少が続き、価格競争はまだまだ進行するが、一方で価値訴求の新商品の新市場も育っている。
,,□,出版・印刷・同関連産業（経営者）,・民間企業の受注量が伸びず、期待できない。
,,□,建設業（経営者）,・小口工事は量に限度があるため、将来的には不安がある。
,,□,広告代理店（従業員）,・得意先でコスト削減や人員整理など、組織整備に力を入れている会社が多い。情報量からも前年実績からもあまり変わらない。
,,▲,食料品製造業（経営者）,・原料のほとんどを輸入に頼っており、円安の影響で今月から原料費が大幅に上昇しているため経営的には厳しくなる。
,,▲,電気機械器具製造業（経営者）,・周囲の加工業や組立業では、当月の仕事はあるものの、先の見通しが立っておらず、当社も第１四半期は低調で下期以降に期待がかかっている。
,,×,食料品製造業（経営者）,・もともと夏場は不需要期であるが、前年秋頃から定番商品の売上が減少し、低価格帯の特売品しか売れない状況が続いている。
,,×,一般機械器具製造業（経理担当）,"・自動車部品、携帯電話部品、ＯＡ機器、住宅設備機器などの販売価格の下落は今後も続く。
・下支えをしてきた為替も、ここに来て円高の懸念が出ており、円高になれば、景況感はますます悪くなる。"
"雇用
関連

(東北)",,◎,－,－
,,○,人材派遣会社（経営者）,・販売業からの引合いがあることから、個人消費は多少上向いている。
,,○,人材派遣会社（社員）,・企業のリストラも進み、新しい動きをするために採用を始めるという企業がごく一部ではあるが、出てきている。
,,□,人材派遣会社（社員）,・新規登録者数は増加しているが、新しいオーダーは見通しが立たず、当面この状態は続く。
,,□,人材派遣会社（社員）,・派遣利用の大口である金融や通信業界では、統合や分社などの再編が進み、業務見直しを実施するため、一時的に派遣数の減少が見込まれる。
,,□,新聞社［求人広告］（担当者）,・出先系企業の求人数が急激に減少しており、回復の見込みはない。東京からの出稿が増えれば回復に結び付くが、それが見えてこないため変わらない。
,,□,職業安定所（職員）,・新規求職者数が減少し、９か月ぶりに前年実績を下回ったものの、新規求人は依然として減少しており、有効求人倍率も横ばいで推移している。
,,□,職業安定所（職員）,・在庫調整が進み、一部製造関係で動きは出てくるが、反面資金的な部分での破綻もあり、一進一退である。
,,▲,職業安定所（職員）,・新規求職者は、製造業からの離職者の増加により、今後も増加が続く。
,,▲,職業安定所（職員）,・大手上場企業の会社更生法申請後、支援企業が決定してきてはいるが、更生計画の動向により、大幅なリストラの可能性があり、下請、関連企業も含め影響が出ることが予想される。
,,×,＊,＊
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,住宅販売会社（経営者）,・契約予定の客が、３か月前と比べて３割程度増加しており、今後も良くなる。
,,○,商店街（代表者）,・高校総体の開催による人出があり、ホテル、土産物屋、タクシー等を中心に、売上が見込まれる。
,,○,商店街（代表者）,・学校の５日制導入に伴い、野外でのスポーツ活動が盛んになり、各市町村でも活動が多くなるので、やや良くなる。
,,○,百貨店（販売促進担当）,・近隣百貨店の閉店で、ギフト中心の来客数が増加し、売上が拡大する。
,,○,スーパー（店長）,・競合店が出来てからの客の戻りが予想より早いので、このまま計画通り進めば、やや良くなる。
,,○,その他専門店［携帯電話］（従業員）,・携帯電話の新機種の発売予定がある。
,,○,その他専門店［ガソリンスタンド］（従業員）,・数か月前までは大きく前年割れしていた商品が、前年並み、あるいは一部で前年を上回っており、最悪の状況を脱したので、今後はやや良くなる。
,,○,高級レストラン（店長）,・少しずつではあるが、夜の来客数が増加傾向にあり、今後に希望が持てる。
,,○,一般レストラン（経営者）,・このまま家族客が増えていけば、店の活気も出て、今後は回復していく。
,,○,遊園地（職員）,・新規導入アトラクションのパブリシティ効果が期待できる。
,,□,一般小売店［金物］（経営者）,・農具等の需要は増加するが、工事全体は減少しているので、相殺して変わらない。
,,□,百貨店（販売促進担当）,・以前はショッピングバッグをいくつも下げている客が多かったが、最近ではあまり見掛けず、状況は変わっていない。
,,□,スーパー（経営者）,・競合店との競争が激化しており、客単価の低下傾向に変化はない。特売品のみを購入する客が増加し、利益への影響が懸念される。
,,□,スーパー（営業企画担当）,・夏物商戦がスタートする５～７月は、前年と比較して、来客数は横ばいで、単価は低下し、売上全体は70％前後になると想定している。６月にはワールドカップ等の効果を期待しているが、総じて現状と変わらない、あるいはやや悪くなる。
,,□,コンビニ（経営者）,・天候に左右される商品が主力になるため、冷夏になると厳しいが、平年並みであれば何とかなる。５月に銀行ＡＴＭを導入するので、単価の上昇につながると期待している。
,,□,コンビニ（店長）,・ゴールデンウィーク等、様々な販売ツールや販売促進を使って売上アップを狙っていくが、厳しい状況は変わらない。
,,□,衣料品専門店（経営者）,・前年と比べ、来客数、販売額ともに苦戦しており、この傾向はなかなか改善されない。
,,□,衣料品専門店（店長）,・客のカジュアル志向、客単価の低迷は依然として続く。
,,□,乗用車販売店（営業担当）,・来客数や商談件数が伸びず、１件の商談から成約までにかかる時間が長くなっており、厳しい状況は変わらない。
,,□,乗用車販売店（販売担当）,・観光地を控えた地域にある当店の売上は、観光地が良くならない限りは上向かない。セールスに行ったホテルで、３か月後の予約は単価の安い客ばかりだと聞いているため、今後も変わらない。
,,□,住関連専門店（店長）,・来客数は増加しているものの、必要な物以外は買わないため、買上点数があまり変わっていない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・今後、仕入れ価格が横ばいもしくは、下がる商品もあると懸念される厳しい状況で、変わらない。
,,□,観光型ホテル（経営者）,・春休み、ゴールデンウィークともに、家族連れの動きが大変鈍いため、夏休みも期待できない。
,,□,観光型ホテル（スタッフ）,・直前にならないと宴会、宿泊予約が入らず、見通しが立たない。
,,□,都市型ホテル（スタッフ）,・先行きに良い材料がない。ワールドカップ等の効果も期待できない。
,,□,タクシー運転手,・経費節約ムードが緩む様子がない。休日の人出は増加しているが、タクシーの利用には結びついていない。
,,□,通信会社（社員）,・携帯市場は飽和状態に近く、新規契約の伸びは期待できないが、携帯情報端末（ＰＤＡ）の売上数は、徐々に伸びている。
,,□,観光名所（職員）,・レストラン、ホテルの客数の伸びが期待できず、売上も望めない。
,,□,ゴルフ場（従業員）,・客の予約数が伸びていないため、変わらない。
,,□,その他サービス［自動車整備業］（事務長）,・車歴が10年以上の車が増加しており、特に貨物車ではその傾向が顕著である。入庫車両は若干増加しているが、売上は減少しており、この傾向は変わらない。
,,□,設計事務所（所長）,・特に目立った物件や動きはないが、仕事は途切れることなくあるので、２、３か月は安定する。
,,□,住宅販売会社（経営者）,・民間金融機関の融資が非常に厳しく、客が買う気になっても、ローンが組めずにキャンセルとなるケースがかなり出ている。銀行が慎重過ぎるので、不動産担保の掛け目が低く、審査が厳しい。不動産が動かず、動かないから値段が下がる悪循環が起こっている。
,,▲,百貨店（売場主任）,・当店の場合は、目的買いの客を重視し、固定客が多くを占めている。グループの郊外店は10％の伸びで推移しており、今後もフリー客は郊外店に行く。
,,▲,衣料品専門店（経営者）,・４月末日に駅前百貨店が閉店するため、その影響は計り知れない。
,,▲,乗用車販売店（販売担当）,・来客数は変わらないが、販売量が徐々に減少しているため、今後はやや悪くなる。
,,▲,都市型ホテル（スタッフ）,・前年は65～70％であった客室稼働率が、今年は52～60％前後と１割程度低下している。今後、伸びる可能性は低く、厳しい。
,,▲,美容室（経営者）,・同業者が多く出店しているので、今後はやや悪くなる。
,,×,商店街（代表者）,・平日の商店街は閑散としており、催し物をしても、動員数が以前より少ない。
,,×,コンビニ（店長）,"・当店の近隣に、大型スーパーを核とした150店のショッピングセンターと2,500世帯の団地ができる予定で、今後はその影響を受けて、悪くなる。"
"企業
動向
関連

(北関東)",,◎,－,－
,,○,窯業・土石製品製造業（経営者）,・新社屋オープンに伴い、店舗及び当社主催の教室の利用が見込まれる。
,,○,一般機械器具製造業（生産管理担当）,・連休明けに立ち上がる新規受注品が軌道に乗り、新規設備、勤務体制の変更等を検討している。ただし、受注単価の下落に歯止めがかからない状況である。
,,○,金融業（融資担当）,・金利の底ということもあり、上昇する前に家を建てようという動きがみられるので、やや上向く。
,,○,司法書士,・県内の同業者の状況をみていると、一部地域で受注量が増加している。
,,□,金属製品製造業（経営者）,・悪いままで変わらない。量産の仕事は、中国への生産シフトや中国での調達が主流になってきている。多種少量の仕事は、系列を越えた見積合戦による仕事の取り合いで、仕事のないところが採算を度外視した見積を入れてきている状態で、単価の厳しさは問題外である。
,,□,金属製品製造業（経営者）,・建築関連業界では、首都圏の大型プロジェクトが一段落している。新規物件は秋口からの立ち上がりとなり、４～９月には仕事量の少ない状況が続く。
,,□,電気機械器具製造業（経営者）,・世間一般や大手が動いてきても、自社の受注量が増加するようになるまで、半年くらいは低迷状態が続く。
,,□,電気機械器具製造業（経営者）,・地元の大手企業で、仕事が少し忙しくなってきていると聞いているが、自社の得意先は良くなっていない。
,,□,その他製造業［宝石・貴金属］（経営者）,・現在の低迷が続く。良くなるという判断材料が見当たらない。
,,□,新聞販売店［広告］（総務担当）,・チラシは前年並みであるが、新聞本紙の広告は20％台のマイナスとなっている。２万部発行のミニコミ紙の広告も、同様の数字となっている。
,,▲,化学工業（総務担当）,・仕入れ金額が少額になっているので、従来、手形で払っていたものが、現金払いになっている。
,,▲,その他サービス業［放送］（営業担当）,・製造業の工場の統廃合、大型店の閉店等の影響により、受注契約が落ち込んでいるが、新規のスポットコマーシャルの引き合いが出てきている。イベントの受注は依然として悪い。
,,×,一般機械器具製造業（経理担当）,・海外生産によって、大変な空洞化が起きている。
,,×,建設業（総務担当）,・民間工事受注は、今後ますますの価格競争を強いられる。
"雇用
関連

(北関東)",,◎,－,－
,,○,＊,＊
,,□,人材派遣会社（経営者）,・生産活動がかなり活発にならないと、派遣者数の増加に結びつかない。半導体がやや忙しくなってきているが、全体的には低迷している。
,,□,人材派遣会社（社員）,・受注できる物件数が若干増加しているが、条件が厳しいので利益が出ない。今後、それほど好転はしない。
,,□,求人情報誌製作会社（経営者）,・周辺企業の状況、取引先等の仕事の発注量が変わっておらず、支払が滞る場合が多い。
,,□,求人情報誌製作会社（経営者）,・営業が各地区の企業、店舗を訪問しているが、広告数の伸びが今一つ足りない。
,,□,職業安定所（職員）,・管内の大手電機メーカー及びグループ企業からの離職者に加え、大手電線メーカーとそのグループ企業でも、今後半年～１年間に余剰人員の削減が予定されている。新たな離職者が予想され、求職者、雇用保険受給者とも増加し、引き続き雇用情勢の悪化が見込まれる。
,,▲,人材派遣会社（経営者）,・明るい兆しは見当たらない。有効求人倍率をみると、求職者にとって大変厳しく、この状況はまだ続く。
,,▲,学校［短期大学］（就職担当）,・４月に４回開催している来春卒業生対象の就職合同説明会では、参加企業、求人数とも、前年の70％程度となっている。職種も、専門的な技術職が多く、事務的な仕事は３分の１程度であり、今後も厳しい。
,,×,－,－
,,,,
　４．南関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(南関東)",,◎,家電量販店（営業統括）,・インターネットを通じて、商品を選択、購入する客が増加しており、今後もこの傾向は続くと考えられる。
,,○,商店街（代表者）,・ワールドカップ開催が近づくにつれ、関連商品の販売等で盛り上がり、街の商店主の間に楽観的な見通しが出ている。
,,○,百貨店（売場主任）,・３、４月は、入店客数、売上とも前年を上回り、活気を感じる。ワールドカップの影響で、良い状況が続く。
,,○,百貨店（営業担当）,・購入した商品に合わせ、コーディネートする商品の需要が見込まれ、今後、婦人服の売上は多少増加する。
,,○,スーパー（店長）,・来客数が相当増加しており、この状況が続く。
,,○,コンビニ（経営者）,・今年は、例年に比べて気温の高い日が続いており、夏に向けた動きが活発になると予想される。
,,○,家電量販店（店長）,・徐々にではあるが、商品に動きが出てきており、売上につながる。
,,○,乗用車販売店（経営者）,・５、６月には新型車の発売があり、需要を刺激する。
,,○,都市型ホテル（スタッフ）,・観光施設の新規オープンで、集客に期待できる。
,,○,旅行代理店（従業員）,・来客数が増加する傾向がみられる。個人で旅行に行きたいという意欲が客に出てきている。
,,○,その他レジャー施設［アミューズメント］（職員）,・既存店の売上が好調な状況は、夏までは続く。客単価はさほど上昇していないが、来客数が増加している。
,,○,住宅販売会社（経営者）,・住宅購入者の予算は変わらず、低額物件が売れている。中古マンションの動きも活発化しているので、中堅サラリーマン層の戸建て新築への買換えがやや増加する。
,,□,商店街（代表者）,・商店街の通行者は多いが、足取りが速く、買物袋を持っていない。今後も懸念している。
