,,▲,コンビニ（エリア担当）,・来月に大型ショッピングセンターの出店が予定されており、全体的な競合店との競争が今以上に厳しくなってくる。また、工事需要など公共工事に関する需要は増加が見込めず、今以上に消費が回復するということはみられない。
,,▲,衣料品専門店（店員）,・今後ますます、Ｔシャツなどの低単価商品中心の動きになることが予想される。安く済むものは安く済ませるという感じであり、ぜいたく志向の客は少なくなっていく一方である。
,,▲,乗用車販売店（従業員）,・良くなる要素が全くない。公共事業も悪く、当管内においては、たばこ産業も３月末でなくなるので、良い話が出てくる様子は一向にない。
,,▲,高級レストラン（スタッフ）,・ゴールデンウィークである４～５月の予約状況が悪い。ＢＳＥ問題で牛肉が値上がりしているため、輸入が再開されなければ、人気のあるステーキ類を提供できなくなり、売上減少は免れない。
,,▲,スナック（経営者）,・企業全体が不景気であり、締めるところは経費・交際費となっている。飲食店が先にあおりを受けることになり、先行きが不安である。
,,▲,旅行代理店（従業員）,・大型ショッピングセンターのオープンに伴い、人の流れが市中から郊外へと変化する可能性が大きく、来客数の減少を懸念している。
,,▲,タクシー運転手,・道南はどの業種ということなく悪く、特に土建業・運輸業は生き残るのが大変だというような話を聞いている。道南で最大手である土建業者の一つも、銀行に借金を免除してもらい再建を図っていることもあり、これから、良くなっていくという材料は全く見当たらない。
,,×,コンビニ（エリア担当）,・客の使う金額が減っており、それを回復する要因が見つからない。
,,×,コンビニ（エリア担当）,・前年末のボーナスの可処分所得が減っているうえ、入学シーズンでお金が必要になる。また企業では昇給が期待できないことから、悪いまま変わらない。
"企業
動向
関連

(北海道)",,◎,－,－
,,○,食料品製造業（経営者）,・米国のＢＳＥ問題・鳥インフルエンザの発生が、水産物に対してはやや追い風となると想像される。
,,○,食料品製造業（団体役員）,・水産物の生鮮加工品に対する受注が増えており、先行きの消費需要が期待できる。
,,○,金属製品製造業（統括）,・関西地域での販売量の増加が期待でき、北海道地域でも前年並みの受注量が見込める。
,,○,輸送業（営業担当）,・中国の経済活況が原料の品薄感や海上運賃の高騰を呼び、取引先は原料を前倒しで買い付けたり、安定輸送にやっきとなっている。デフレ基調を脱却した感が出てきた。
,,○,通信業（営業担当）,・価格重視の交渉から、ここ数年少なかった機能・付加価値・新規性といった積極的な投資姿勢が感じられる商談が増加してきた。
,,○,通信業（営業担当）,・現状はコスト削減のための一時投資が多いが、逆にいうと一時投資自体を手控えていた時期は脱却した感もある。全ての客とはならないだろうが、徐々に上向くような気がしている。
,,○,広告代理店（従業員）,・全国的な新撰組ブームにあやかり、４～５月と函館でも、新撰組関連のイベントなどが組まれている。関連施設への観光客の来館も増えている。
,,○,その他サービス業［システムハウス］（経営者）,・偏った顧客についてであるが、短期見通し・長期見通しの両方について、具体的な話が出てきている。ただし、顧客全般については、あまり明るいとは言いきれないところもある。
,,□,金融業（企画担当）,・雇用所得環境が改善されず、個人消費は上向かない。また、観光シーズンに入るが、宿泊料金・土産品などの価格低下から、観光関連業種の収益は厳しいままである。
,,□,その他サービス業［建設機械リース］（支店長）,・大企業の業績回復基調は明るい材料であるが、地方の中小企業に波及するまでには至っておらず、マインドは依然として低いままである。
,,▲,食料品製造業（社員）,・消費税総額表示に伴い、販売先での仕入価格が下落し、業者が痛手を受ける。中国景気に沸いている鉄鋼についても先行きに不透明感がある。
,,▲,輸送業（支店長）,・景気回復をけん引する業態が道内にはほとんどなく、原油も含めて、原材料のアップを価格に転嫁できないため、本州の景気回復とは裏腹に、道内は悪化が見込まれる。
,,×,＊,＊
"雇用
関連

(北海道)",,◎,－,－
,,○,求人情報誌製作会社（編集者）,・求人件数は順調に伸びをみせている。業種全般を押し上げるような景気の良さは、まだ感じられないが、小売業を始めとして少しずつ堅固になってきている印象があり、大型ショッピングセンターのオープンで、求人市場は活発化してきている。
,,○,職業安定所（職員）,･コールセンターの誘致が予定されており、大幅な雇用需要が見込まれる。
,,□,人材派遣会社（社員）,・道内の企業においては、この春のベースアップも期待できず、連動してボーナスにも期待感は薄い。飲食業も流通業も建設業もハウスメーカーも、どの業界も微増の可能性はあるものの、景気を目に見える形で押し上げる要因は見当たらず、変化はないものと思われる。昨年のような札幌駅前の大型複合商業施設の効果もあまり期待できない。
,,□,人材派遣会社（社員）,・求職者が増えており、新卒者の登録も前年に比べ多かったものの、新年度に向けての求人が思っていたよりも動きが少なかった。
,,□,求人情報誌製作会社（編集者）,・求人広告件数の受理の伸びが見込まれるものの、アルバイト・パートの有効求人倍率だけが高く、常用の求人件数に変化がみられない。
,,□,求人情報誌製作会社（編集者）,・飲食店の求人件数が減ってきている。一方で、建設業は、求人件数が前年よりも５％アップしており、長期間続いた下落傾向に歯止めがかかった感がある。
,,□,職業安定所（職員）,・正社員の求人が少なく、また、条件の良い求人も少なくなっている。
,,□,職業安定所（職員）,・新規求人などは持ち直しの傾向にあるものの、公共事業の縮減など先行き不透明感が強く、依然として慎重な雇用動向となっている。
,,▲,－,－
,,×,－,－
,,,,
　２．東北（地域別調査機関：（財）東北開発研究センター）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(東北)",,◎,－,－
,,○,百貨店（売場担当）,・常にファッションやカラー等のトレンドを的確に早く察するよう、全館各フロアで努めている。また催事等でも客の興味を引くような展開を続けており、シャワー効果も期待できる。また価格帯も買いやすい商品をそろえており、客の財布のひもも緩む。
,,○,スーパー（経営者）,・マクロ的には、今年の賃金の上昇は一定のものがあり、多少のインフレの気配も出てきているが、生活に密着した食料品などを販売している業態では、今般の消費税総額表示が、どれほど消費を抑制するか分からない。
,,○,スーパー（総務担当）,・今のところ現実には、給与等の所得が増えているわけではないが、マスコミの報道によりマインドが上がってきている。
,,○,コンビニ（エリア担当）,・競争小売店の出店ベースもかなり落ち着いてきており、今より競争が激化することは無い。
,,○,コンビニ（店長）,・株価が回復傾向にあり、年金問題の一本化等が本格的に議論され始め、将来のビジョンが明確化されつつあり、こうしたことで消費マインドが上がりつつある。
,,○,乗用車販売店（経営者）,・輸入車の販売では、景気回復の気配と共に購入意欲が出てくる。ニューモデルが出ている会社は勢いがあり、出ていないディーラーは苦戦する。
,,○,スナック（経営者）,・最近、当店が入居している貸ビルや近隣の貸ビルの空き店舗に店が入り始めている。客を集める力が出てくるし、出店者も将来見通しを持ってのことだと考える。
,,○,観光型ホテル（経営者）,"・４～５月の予約数は前年を多少上回り、特に６月は20％ほど増加している。
・税別料金では気にしなかった端数処理が、税込みでは必ず切捨てが話題になる。
・客は週末の金、土、日曜日に集中している。"
,,○,観光型旅館（経営者）,・希望的観測もあるが、４月は予約が先行しており、５月は少し読みづらいが、６月はさくらんぼ絡みでそこそこ行きそうである。５月の数字をどれだけ挙げるかで、来年度前半の状況が決まる。
,,○,通信会社（営業担当）,・固定電話から携帯電話へ発信する通話は、携帯電話会社の収入であったが、４月から固定電話会社の収入となるため、通話の取り込みが可能となり、通話料収入が増えていく。
,,○,住宅販売会社（経営者）,"・展示場来場者数は、前年比175％と客の動きがとても良くなっており、これが受注に結び付くと期待している。
・このところキャンセルが増えていることがマイナス要因として懸念される。キャンセル理由は、土地問題や融資の問題等である。"
,,□,商店街（代表者）,・当市中心街への人出は、今年に入り少なくなっており、今後も変わらない。
,,□,商店街（代表者）,"・全体的に個店差が大きくなっている。天候の変化に速やかに対応できる店は効果をあげている。
・４月からの消費税総額表示については、一時的に消費を抑制するものと懸念している。"
,,□,商店街（代表者）,・消費税総額表示への変更が、消費者にどう受け止められるかにかかっているが、値上がり感を持つ可能性が高い。まだまだ倹約している消費者が多い。
,,□,一般小売店［書籍］（経営者）,・売上構成比の高い雑誌が依然苦戦しており、一般書で売上をカバーし前年実績確保体制を取っている。
,,□,百貨店（広報担当）,・安定した回復基調といった様子は見受けられず、好調、不調を繰り返す状況が依然続いている。外的要因であるが年金問題や雇用の問題等、個人消費を抑制するような政治政策が解決しなければ、根本的な回復はしない。
,,□,百貨店（販促担当）,・ニュー、オンリー、先行販売、限定商品等といったキーワードの商材しか、客は目を留めないのが現状であるため、それを提案し続けることが必要である。
,,□,スーパー（経営者）,・客の数は戻ってきているが、客単価はまだ下降状態にあり、その分売上が悪いという状態が続いている。
,,□,スーパー（経営者）,・当地域の場合は４～６月は良い季節で、例年であれば消費が活発になるが、消費税総額表示の問題や、大型店舗の進出等があるため、今の厳しい状況が続く。
,,□,スーパー（店長）,・１品単価が前期比100％と持ち直してきている。しかし１人当たり買上点数が前期比97％と大きく減少しており、この傾向はまだまだ続く。
,,□,スーパー（店長）,・今後も更に競合が激しくなり、淘汰が進む。無くなる店、出てくる店、居抜き出店もある。いかに安く、より良い商品を提供していくかが課題である。また消費税総額表示による人件費増加をどうやってカバーするかも問題となってくる。
,,□,スーパー（総務担当）,"・消費税総額表示が施行されるが、高い、単価が上がったという印象が持たれ、買い控えが起きると懸念している。
・デフレ傾向は収まりつつあるような単価の動きではあるが、地場企業を含め景気が良いという話は聞かない。雇用についても去年より良いという話は聞かない。"
,,□,スーパー（企画担当）,・限られた商圏の中では、客数の伸長にも限界があるため、商品や販売手法で競合店との差別化を行って単価アップを図り、現状のトレンドを確保する。
,,□,コンビニ（エリア担当）,・客数が少しずつ回復している一方で単価は回復していない。総合的に見れば２～３か月の期間で良くなる悪くなるの判断はしかねる。日用品を扱っている業種であるため、顕著な出方はしない。
,,□,衣料品専門店（経営者）,・４月からの消費税総額表示で、価格訴求力が従前より弱くなるため、客が購入に際して迷うと思われ、現在と変わらず悪くなる。
,,□,衣料品専門店（経営者）,・消費者は非常に不安定な状況で、特にファッションでは天候要因、経済面では年金問題等であり、これ以上に消費が変化するとは考えられない。
,,□,家電量販店（店長）,・４月、６月は例年販売量が落ち込む時期であり、カバーする要因もない。その後となれば、オリンピック需要や気温に左右されるがエアコン需要がプラスとなる。
,,□,乗用車販売店（経営者）,・新車並びに中古車販売では、今まで以上に競争の激化が予想される。法人需要が収益規模の縮小やアウトソーシング等により減車傾向にあるため、新車、中古車共に販売の大きな伸びは期待できない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,・消費税総額表示では、石油業界では、端数切捨ての方向であり、かぶりが発生する。また、原油価格の上昇を価格転嫁するに当たり、消費税総額表示問題と絡み便乗値上げととられないように時期をずらすこと等、状況が不透明なところがあることなどから、石油業界では、消費税総額表示に伴う表示改訂費用等で見通しがつかないところがある。いろいろな指標では回復状況が言われているが、まだまだ、末端のスタンド業界には波及されておらず、ここ当面行ったり来たりの状況が続く。
,,□,高級レストラン（支配人）,"・宿泊の今後３か月間の予約状況は前年並みか多少下回る程度である。
・レストランでは、好、不調の差が明確化するが、ほぼ前年並みは確保できる。
・宴会では、婚礼の苦戦が続く見通しであるが、法人需要の回復が見込まれ、今とほぼ変わらない。"
,,□,その他飲食［そば］（経営者）,・客の様子から、単価が上がる兆しが見えず、このままの状態が続く。
,,□,都市型ホテル（スタッフ）,・去年と違い、春先に選挙等はないため状況は良いが、年末からの流れで消費が回復するとは思えず、ジリ貧の状況が続く。
,,□,都市型ホテル（スタッフ）,・企業間で二極化が進む中、客の判断も良い方に流れていく。総体の中では緩やかな回復傾向といわれているが、今後確実なものに発展するか腰折れとなるかは、ここ数か月の動きが重要である。年金問題等の抜本改革等により消費者のマインドを回復を図る等、いろいろな条件が重なってくる。
,,□,通信会社（経営者）,・商品やサービスの低価格化が依然として続いている。消費者としては歓迎であるが、企業の競争環境が厳しく、景気回復は企業中心の発想では、まだまだである。
,,□,テーマパーク（職員）,・桜の開花時期が早まり、ゴールデンウィーク前の客単価の低い時期の客が多くなり、売上が増えないという見通しになっており、このままではかなり厳しくなる。
,,▲,スーパー（経営者）,・この地域は地元建設業にかかわる住民が多いため、公共事業等の発注減や価格表示に伴う消費マインドの減退が予想される。
,,▲,スーパー（店長）,・消費税総額表示の開始で、割高感の解消と値ごろ感をうまく伝えていけるかという点で、客との感覚のズレをどう解消するかが課題である。
,,▲,スーパー（店長）,・消費税総額表示問題で、割高感が生じて消費が一時的に落ち込むことが心配される。通常商品の便乗値上げは少ないと思うが、特売価格の打ち出し方が難しくなっており、消費者の買い控えが懸念される。
,,▲,スーパー（店長）,・４月後半に、当店から２kmの場所に大型食品スーパーが開店する。商圏が重なっており、売上、客数共に１割減は避けられないと見ている。
,,▲,衣料品専門店（店長）,・４月から消費税総額表示が施行されるが、一部の客から割引に関する問い合わせがある。競合他社では割引を打ち出すところもあり、小売業はそうしたプレッシャーが強まって厳しくなる。
,,▲,乗用車販売店（経営者）,・夏ごろまでは、自動車のモデルチェンジも無く、コンパクト指向に拍車がかかり、単価低下は避けられない。景気回復といわれているが、その実感は乏しく、客の購買行動も活性化していない。
,,▲,その他専門店［酒］（経営者）,・４月から実施される消費税総額表示の影響が多く出てくる。小売業の多くでは事実上の値下げを余儀なくされており、ようやくデフレも止まりかけてきたのに逆行するような悪い政策である。
,,▲,その他専門店［白衣・ユニフォーム］（営業担当）,"・これから先、３か月後は、夏物がほぼ終了している時期である。夏物は単価も比較的安く、品物の動きもそれほどではないため、動きが無くなる。
・作業現場の人員の削減に伴い売上が減る。
・各メーカーも低価格商品を出しており、販売量は変わらずとも売上的には厳しくなる。"
,,▲,高級レストラン（支配人）,"・近隣に新しくホテルがオープンし、宿泊や婚礼部門の苦戦が予想される。
・レストラン部門は値ごろ感のある商品開発、販売に力を注いでいるが、客単価の低下を客数で補うには時間がかかる。"
,,▲,一般レストラン（経営者）,・３～４月が過ぎれば、また低調に戻る。ゴールデンウィーク等が長くなると、景気が低迷するという動きがここ数年続いている。
,,▲,観光型旅館（経営者）,・４月は、季節変動で悪い月であるが、予約状況も変わらず、悪くなる。５月の連休はもう予約が入っているが、やはり平日は客が来ない。
,,▲,都市型ホテル（経営者）,"・来月から出先の１店舗を閉鎖するため、売上が減少する。
・婚礼で新商品を販売するため、今後の増加に期待している。
・４月上旬の歓送迎会に期待しているが、同業他社の新規参入により、来月以降は競争が厳しくなる。"
,,×,一般小売店［医薬品］（経営者）,・従来であれば２月よりは３月が良くなるが、今年は逆転しているため、３か月先がどうなるか予測が立たない。加えて４月１日からは消費税総額表示問題や年金問題等で、消費者の状況が大きく変わると考えられ、より一層悪くなる。
,,×,スーパー（経営者）,・商品単価の下落、買上個数の減少がいまだに続いている。この状況から脱するにはまだまだ時間がかかる。
,,×,スーパー（店長）,・ＢＳＥや鳥インフルエンザ等好材料が全く無い。しかも消費税総額表示があり、値ごろ感を出すには粗利益にかなり食い込む可能性がある。誰のためにもならないことを国がやっており、景気は良くならない。
,,×,住関連専門店（経営者）,・新生活シーズンに入ったものの、受注ベースで前年比マイナス10％強である。また、閉店セール等で売り尽しが進み、その影響で２～３か月は消費が落ち込む。
,,×,住関連専門店（経営者）,・３月が極端に売上が悪いので分析したが、競合店との販売合戦に負けている部分と、一般ユーザーの財布のひもが固いという結果が導き出された。今後はこの線に沿った販売展開をしていく。
"企業
動向
関連

(東北)",,◎,－,－
,,○,輸送業（従業員）,・大手フォワーダーの荷動きが活発で、引き続き増量が期待できる。
,,○,経営コンサルタント,・これまでのリストラ増益ではなく、来年度は増収増益計画を立てる企業が増えてきている。
,,○,公認会計士,・クライアントでは、新たな受注に向け、従業員を16年に入り13名、さらに５月まで16名を増員し、６月からの稼動に向け準備を急いでいる。
,,○,その他非製造業［飲食料品卸売業］（経営者）,"・地道に行ってきた新規開拓がここに来て実績に貢献している。
・消費者が集まる場所が変化しており、商品が回転する場所を抑えることが重要である。
・夏の商材に関し、定番商品の確保と提案商品の投入に注力すれば売上は確保できる。"
,,□,食料品製造業（経営者）,・低価格帯商品の荷動きは前年並みであるが、今春の高価格帯中心の新商品の動きが弱く、今後の受注動向の展開が気になる。
,,□,食料品製造業（総務担当）,・都市部においては、業務店に少し活気が出てきているようであるが、地方においてはまだまだ厳しく業務店の客入りが回復していない。
,,□,食料品製造業（経理担当）,・受注はやや上向きで推移する。しかし原材料の値上げ要請がより強まり、収益面ではより厳しくなる。
,,□,一般機械器具製造業（経理担当）,・生産はやや増加する見込みであるが、為替が現状の水準で推移すると、増加部分が相殺される。さらに一段の円高が進めば採算は大幅に悪化する。
,,□,電気機械器具製造業（経営者）,"・設備機器関連は具体的に動く傾向にある。周囲の状況では板金加工業が依然として繁忙を極めている。
・各社の中期計画から、東北地方が良くなるのは６か月先になると見ている。"
,,□,電気機械器具製造業（営業担当）,・周囲の会社では、退職勧奨年齢を引き下げて、リストラに力を入れている。
,,□,電気機械器具製造業（企画担当）,・半導体業界は拡大基調の中にあるが、自社の商品群は今後も厳しい競争にさらされる。そういう意味では現状維持ということである。
,,□,金融業（営業担当）,・企業業績はほぼ底を打ったものと見込まれる。しかし地方交付税の大幅減額は、景気の回復に少なからず影響を与える。また公務員等の安定所得層の収入減少は個人消費にはマイナスに作用する。
,,□,広告代理店（従業員）,・来年度の予算や、予定を各得意先に聞き込みをしているが、印刷物や広告媒体の予定は、前年よりは増えているものの、価格面での予算は減少しており、結果としてはあまり変わらない。
,,▲,繊維工業（総務担当）,・今シーズンの秋冬物の感触は悪くはないが、依然として販売先の在庫が減らず、現状では発注の手控えが予想されるため、通常の季節変化をねらうばかりである。
,,▲,建設業（経営者）,・15年度の補正予算は計上されず、工事の落ち込みが心配である。
,,▲,コピーサービス業（経営者）,・今年度末の荷動きは、過去に経験したことが無いほど悪くなっている。新年度に入っても良くなる理由が考えられない。ますます中小企業の設備投資は抑制され経費節減も進み、大手は購買を中央に集中させているため、地元の地場企業は利益確保が困難になっている。
,,×,＊,＊
"雇用
関連

(東北)",,◎,＊,＊
,,○,人材派遣会社（経営者）,・４月以降は広告業界も久々に前年を上回る売上を予想しており、景気回復の兆しが出てきている。
,,○,人材派遣会社（社員）,・製造業への派遣解禁により、難易度が低い職種への派遣が可能となり、幅が広がる。
,,○,人材派遣会社（社員）,・自動車部品関連や、液晶テレビ、デジタルカメラ関連等業種は限られるが、確実に需要は増えそうな取引先がある。さらにコールセンターや事務センターなどの多数の需要も見込めるため、当社業務は上向く。
,,○,職業安定所（職員）,・新規求人が前年の10月以降連続して前年を上回っている。
,,□,人材派遣会社（社員）,・顧客企業からの取引単価下げ要請が強く、また競合も増えており、売上拡大＝利益拡大につながらない場合が増えている。
,,□,職業安定所（職員）,・求人の動きは若干の改善傾向を示してはいるが、パートタイムや有期契約の求人が多数を占めており、これに呼応して在職者や無業者のパート希望や新規求職が増えている。
,,▲,＊,＊
,,×,＊,＊
,,,,
　３．北関東（地域別調査機関：（財）日本経済研究所）,,,,
,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の先行き判断,業種・職種,景気の先行きに対する判断理由
"家計
動向
関連

(北関東)",,◎,通信会社（営業担当）,・オリンピックを間近に控え、地上デジタル放送の認知度もかなり向上するため、デジタル対応テレビやＤＶＤの売行きが上がると見込んでいる。
,,○,百貨店（営業担当）,・客の買い方は非常に慎重であるが、欲しい物にはお金を出す傾向になっているので、品ぞろえによっては売上が伸びると見込んでいる。
,,○,コンビニ（店長）,・４、５月に大きな祭りがあるため、前年比での売上は大幅に伸びる。祭りやゴールデンウィーク、夏にあわせて売場を変更していくが、手ごたえを感じている。
,,○,家電量販店（店長）,・４月から消費税総額表示となるが、客が値ごろ感を感じれば買いに入るので、やや良くなる。
,,○,住関連専門店（店長）,・店舗の全面改装により、来客数の増加が見込まれる。
,,○,一般レストラン（経営者）,・依然として法人企業等の消費は回復せず、好転するほどは期待できないが、来客の動きは良くなってきている。
,,○,スナック（経営者）,・地価が下がり、賃料が安くなったためか、商店街に新規出店が相次ぎ、空き店舗が減少傾向にある。また、市街地に分譲マンションが建ち、中心市街地の人口が増加してきているような流れもあり、良い方向に向かっている。
,,○,旅行代理店（営業担当）,・来客数がこのまま推移して、販売量が若干でも伸びていけば、全般的な回復につながる。
,,○,通信会社（社員）,・携帯電話市場の成熟化に伴い、これまでのような右肩上がりの伸びは期待できないが、第三世代携帯電話への移行が増えてくると市場を活性化させる要因となる。
,,○,住宅販売会社（経営者）,・具体的にプラン、見積へと話が進んでいく客の数が増えてきている。現場、モデルハウスの来場者数も増加している。
,,□,商店街（代表者）,・若い買物客が非常に少ない。年配向け商品を多くすると、数が出ない。
,,□,一般小売店［精肉］（経営者）,・年度の節目で老舗の店が廃業している。周辺地域の建築関係が良くならない限りは厳しい。業界の中では、外国で鳥インフルエンザが再発したという話が響いている。
,,□,百貨店（売場主任）,・４月から税込み表示が義務付けられ、客の価格に対する印象がどうなるか懸念している。ブランドもそろい、品ぞろえは充分である。
,,□,百貨店（店長）,・３月の売上は前年をクリアできると見込んでいるが、安定的な売上増への兆しはまだみられない。
,,□,スーパー（経営者）,・酒類の自由化に伴い、競合店の売場にも酒が置かれてきている。今後は競争の激化が進み、利益高が低下する。
,,□,スーパー（総務担当）,・食品は、今後２～３か月はかなり期待できる。衣料品については天候不順などで苦戦する見込みであるが、相対的に食品のウエイトが高いため、全体では若干上向く。
,,□,スーパー（統括）,・４月１日の消費税総額表示スタートに伴い、値ごろ感を失うことによる買い控えが懸念される。商品によっては値ごろ感を追求するために、かなりの値下げを覚悟せねばならず、今後の利益確保に大きく影響が出てくる。全体としては上昇傾向にあるが、消費者マインドはお中元時期の６月中旬まで冷え込む見込みである。
,,□,乗用車販売店（販売担当）,・毎月展示会を行っているが、徐々に販売量が減少している。以前は、２、３月はかなり良かったが、今年は前年比でも悪く、このままだと販売量の増加は見込めない。
,,□,乗用車販売店（販売担当）,・例年、４～６月は新社会人などの需要で販売量が伸びる。ただし、地元銀行破綻による雇用問題や、ゴールデンウィークに周辺のホテル等がどの程度埋まるかということもあり、あまり上向きにはならない。
,,□,都市型ホテル（スタッフ）,"・第一四半期は前年並みの客数を確保できたが、第二四半期の予約状況は、これからの営業努力によるが、現時点で前年より1,500～2,000名少ない。"
,,□,旅行代理店（経営者）,・熟年層の旅行は動き始めて上昇傾向にあるものの、ビジネスや家族向けの旅行需要が低迷しており、総じて回復傾向にあるとはいえない状況である。全体には現状維持で変わらない。
,,□,旅行代理店（経営者）,・一部に史上最高の利益を上げているという企業がある一方で、地方のほとんどの会社は非常に悪く、負け組となっている。特に、当地域は公共事業が大幅に削減され、経済が疲弊している。若い人、中高年とも就職できず、非常に厳しい状況である。
,,□,タクシー運転手,・タクシー観光が激減しており、行楽シーズンも苦戦が予想される。また、梅雨時、特に、昼間のタクシー需要は天候に左右される。
,,□,観光名所（職員）,・７年に一度の祭りがあり、ＰＲ効果もあって、客の出足は例年を大幅に上回るが、売上は不透明である。
,,□,ゴルフ場（支配人）,・現時点でゴールデンウィークの予約は前年並みであるが、連日休日であるため、家族ぐるみで他のレジャーへ流れることも予想される。他ゴルフ場ともに、来場者確保のため、値引料金での集客に動いている。
,,□,その他サービス［自動車整備業］（事務長）,・近隣の町工場では、大手運送会社に運搬を依頼し、運転手を減らし、今までの半分程度の貨物車しか置かないようにしている。ライトバンや中古貨物車は極端に減少している。
,,□,設計事務所（所長）,・仕事は安定しているが、価格の低下が売上に大きく影響している。受注件数の増加に力を入れていく。
,,▲,商店街（代表者）,・消費税総額表示により、４月以降消費者には５％値段が高くなったように感じられる。内税表示でかっこ内に税金を書くのが望ましいのではないか、など商店街としてもいろいろ検討している。
,,▲,スーパー（経営者）,・消費税総額表示に伴い、客に高くなったというイメージを与えると懸念している。
,,▲,コンビニ（店長）,・４月から消費税総額表示方式が始まるので、客の買上にマイナス要因として働くのではないかと懸念している。
,,▲,その他専門店［携帯電話］（従業員）,・３月は新規購入、機種変更需要のピークであり、それを過ぎると需要は急激に減る。落ち込みを食い止めるため、その時期に合わせて新商品の発売や割引キャンペーンを実施する。
,,▲,一般レストラン（業務担当）,・年度替わりの関連で、例年４～５月は周辺の各種団体が総会、懇親会を開く。前年並みの予約件数が入っているものの、客数、宴会単価はいずれも前年比２割減となっている。
