,,▲,高級レストラン（スタッフ）,販売量の動き,・売上が例年の50％を下回っており、景気はやや悪い。新型コロナウイルスの新規感染者数が減少していることで昼の客の動きは良いが、夜は客足が遠のいたままである。また、昼は格安ランチから売り切れるなど、客単価が上向いてこない。オール電化住宅に住んでいる客からはとても外食どころではないとの声も聞かれる。当店も電気料金が以前の倍となっており、コストを掛けない省エネはもう手立てがないため、途方に暮れている。
,,▲,高級レストラン（スタッフ）,来客数の動き,・来客数及び売上の伸び率が３か月前と比べて縮小しており、コロナ禍で減少していた前年と同じような状況で推移している。外国人観光客は増加傾向にあるが、国内観光客は全国旅行支援の恩恵も余りみられず、売上増加とはならなかった。
,,▲,観光型ホテル（経営者）,来客数の動き,・インバウンド解禁とはいえ、中国に対する水際対策の混乱から中国との航空便の多くがキャンセルとなり、春先までの需要が消えることになった。また、地方空港の海外路線が全く復活しておらず、全体的には引き続き厳しい状況にある。さらに、全国旅行支援の割引率が20％に引き下げられたことで、東京・名古屋・大阪を中心とした大都市圏からの国内客が僅かな人数にとどまっており、地方観光地はとても厳しい状況に置かれている。一方、燃料費の高騰により、厳冬地では経費負担が大幅に増加しており、財務状況も大きく悪化している。
,,▲,通信会社（企画担当）,競争相手の様子,・様々な商材の価格上昇による影響を受けて、通信費を節約するためなのか、競合に流出する動きが９か月ぶりに大きくなっている。
,,▲,美容室（経営者）,販売量の動き,・冬季にもかかわらず今年は光熱費の値上がりが深刻なことから、客の購買意欲がかなり低下している。値上げ幅が大きいため、影響は大きなものとなっている。
,,▲,美容室（経営者）,お客様の様子,・客との会話で、灯油価格やガソリン価格の高止まり、物価の上昇が日々の話題となっている。賃上げはまだ一部の話であり、身近な会話とはなっていないことから、景気が良くなっているとはいえない。
,,▲,美容室（経営者）,それ以外,・物価高に加えて電気料金の値上がりでかなり厳しい状況が見込まれる。
,,▲,住宅販売会社（従業員）,来客数の動き,・物価高や金利の上昇懸念で住宅の購入マインドが低下している。
,,×,スーパー（店長）,それ以外,・この夏までは新型コロナウイルス感染症の影響による景気悪化であったが、現在は光熱費や原材料価格の高騰に伴う商材の値上げにより景気が悪化している傾向にある。
,,×,スーパー（従業員）,来客数の動き,・値上げを背景に、来客数の減少が継続している。客単価は上昇しているものの、買い控え傾向はしばらく続くとみられる。
,,×,衣料品専門店（店長）,お客様の様子,・フレッシャーズ商戦がスタートし、新規のスーツ販売が始まったが、商材の稼働は良いものの、単価の低い商材しか売れておらず、売上が大きく落ち込んでいる。服装に金を回すだけの余裕が客からなくなっている。
,,×,スナック（経営者）,来客数の動き,・年が明けて多少は新型コロナウイルス感染症の影響が収まるのではないかと期待していたが、いまだに影響が続いている。１次会で使われるような居酒屋は客が増えているようだが、ラウンジやスナック、クラブなど２次会で使われるような店は依然として客の利用が落ち込んでいる。
,,×,住宅販売会社（経営者）,販売量の動き,・年末以降、住宅の着工数が著しく減っている。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（役員）,受注量や販売量の動き,・多くの現場が予定どおりに完工期に入った。また、追加工事による変更契約が上積みとなり、完成工事高、利益共に、計画を上回ることが確実となった。
,,○,その他サービス業［ソフトウェア開発］（経営者）,受注価格や販売価格の動き,・賃上げの必要性から、取引先に対して値上げ交渉を行っているが、例年よりも交渉がスムーズに進んでいる。
,,□,建設業（従業員）,受注量や販売量の動き,・全国と比べて、北海道の建設関係の業務量が激減している。札幌駅再開発案件が注目されている一方で、それ以外の業務が極端に少ないため、再開発に関与している東京の企業以外は受注量が少ない状況にある。
,,□,輸送業（従業員）,取引先の様子,・前年と比較して、物量が一向に上向いてこない。荷主からは、今後も期待できないとの声が多く聞こえてくる。
,,□,輸送業（営業担当）,受注量や販売量の動き,・本州の一般雑貨トレーラーが堅調に推移している。紙パルプも地域差はあるものの、おおむねよく動いている。一方、本州向けの生乳は引き続き停滞している。倉庫はバター、粉乳がピークを過ぎており、徐々に在庫が減っている。
,,□,金融業（従業員）,取引先の様子,・原材料価格や仕入価格の上昇について、値上げにより対応しているとの声が聞かれるようになってきた。コロナ禍での行動制限が緩和され、来道観光客が増加していることで、観光業及び関連業種の業績が引き続き持ち直し傾向にある。
,,□,司法書士,取引先の様子,・新型コロナウイルスの感染対策に伴う規制が緩和され、制限のない年末年始となったことはプラスであったが、物価上昇が景気回復の足かせとなっている。観光客も増加しているが、まだ景気を回復させるまでには至っていない。
,,□,その他サービス業［建設機械リース］（営業担当）,受注価格や販売価格の動き,・建設工事案件は多々あるものの、仕入れ機材の値上げや納期遅延などによってコストが上昇している。価格転嫁もほとんど進んでおらず、対応に苦慮している。
,,□,その他サービス業［建設機械レンタル］（総務担当）,受注価格や販売価格の動き,・１月に入り、売上が前年から微減で推移している。降雪状況によって状況は変わってくるが、しばらくは現在の状況が続くことが見込まれる。
,,□,その他非製造業［鋼材卸売］（従業員）,受注量や販売量の動き,・３か月前の予測数値と比べると、実績は上向いているが、年間通期での予測を下回る状況が続いている。値上げなどの影響を考慮すると、市場が活況になっているとは思えない。
,,▲,農林水産業（経営者）,受注量や販売量の動き,・果物の出荷が年末で落ち着き、現在は端境期となっている。また、今年は春節が比較的早い時期であったため、輸出の動きも早めに落ち着いた。
,,▲,輸送業（支店長）,受注量や販売量の動き,・若干ではあるが、全般的に取扱量が減少傾向にある。
,,▲,通信業（営業担当）,取引先の様子,・コスト高への防衛措置として、投資と費用を抑制する動きが強まっている。
,,▲,司法書士,取引先の様子,・建築や不動産関連について、資材価格の高騰に加えて、食品や電気、灯油、ガソリンなどの生活必需品の価格が高騰していることから、先行きへの判断が付かず、買い控える傾向がみられる。また、冬期間であることも需要を引き下げる要因となっている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・売上が３か月前と比較して約２割、前年と比較して約１割減っている。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・１月の販売量は前年比マイナス13％となっている。３か月前の販売量も前年比マイナス18％であり、景気の悪い状況が続いている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人数は変わらず増加傾向にある。３か月前と比較しても、営業、ＩＴ、経理を中心に求人の問合せが増えている。求人媒体に出稿しても人材からの問合せが全くないとの理由で当社に依頼してくるケースがみられるなど、企業間の人材獲得競争が激しくなっている様子もうかがえる。給与などの労働条件を大胆に変更しなければ、人材の応募がますます見込めなくなる。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・新型コロナウイルスの新規感染者数が落ち着いてきたことから、年末と比べて求人数は増加している。ただ、企業では思うように採用が進んでいない状況にあり、今後は採用手段やターゲットとなる属性を考えていく必要があるとみられる。
,,○,求人情報誌製作会社（編集者）,周辺企業の様子,・当地の主力産業である観光業は、全国旅行支援、春節、冬の大規模イベント開催などの効果で活性化している。
,,○,職業安定所（職員）,求職者数の動き,・12月の新規求職者数は前年から1.8％の増加と７か月ぶりに増加したが、有効求職者数は５か月連続で減少している。また、新規求人数は前年から3.4％減少したものの、引き続き高水準で推移しており、業況堅調な企業を中心に求人が堅調に推移している。
,,○,職業安定所（職員）,求人数の動き,・当地における12月の有効求人倍率は1.00倍であり、３か月前と同率での推移となっている。
,,○,学校［大学］（就職担当）,求人数の動き,・道内各大学が２月に学内で開催する合同企業説明会において、参加を希望する企業側の意欲が前年以上に強く、新卒採用への大きな期待が感じられる。コロナ禍で苦戦していた宿泊業や旅行業にも持ち直しの動きがみられるほか、小売関連の採用意欲も高くなっている。企業と学生の動きをみる限り、景気は上向いている。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・業種や業態によっては、新型コロナウイルス感染症が発生する前から恒常的な人手不足感はあったものの、ここに来て、新卒、中途採用にかかわらず、全業種的に人材確保の厳しさが増している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・業種を問わず景気は横ばいで推移している。外国人観光客を見掛ける機会は増えているが、物価高に加えて、寒波襲来などの影響で実体経済がつかみづらくなっている。
,,▲,－,－,－
,,×,職業安定所（職員）,それ以外,・原材料や輸送コストの値上がりを価格に転嫁できない企業がみられる。ただ、価格転嫁が進むと、物価上昇に賃金上昇が追い付かなくなるため、消費意欲の減退につながることも考えられる。
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,－,－,－
,,○,商店街（代表者）,来客数の動き,・外国人の免税売上が2019年の水準に近づいている。
,,○,コンビニ（経営者）,来客数の動き,・夜間の来客数が増えてきている。また、週末の来客数も若干増加傾向にある。
,,○,コンビニ（経営者）,販売量の動き,・来客数、販売量共に微増しており、単価も高水準である。新型コロナウイルス感染症発生前にかなり戻りつつある。
,,○,衣料品専門店（経営者）,お客様の様子,・年末年始は帰省や隣県からの多数の来店があり、高額品を購入する客が多くみられた。
,,○,自動車備品販売店（経営者）,お客様の様子,・人流が増えている実感がある。降雪によって関連業種が活性化している。
,,○,住関連専門店（経営者）,販売量の動き,・特注物件の大型化によって、単価も上昇している。
,,○,その他小売［ショッピングセンター］（統括）,来客数の動き,・新型コロナウイルスの新規感染者数が落ち着いてきた。また、全国旅行支援等もあり、新幹線を含む旅客の移動がかなり増えてきている。それに伴い、来客数も徐々に増えつつある。
,,○,観光型ホテル（スタッフ）,来客数の動き,・全国旅行支援が延長され来客数が若干増えている。新型コロナウイルスの新規感染者数も減少傾向にある。
,,○,旅行代理店（従業員）,販売量の動き,・契約済み個人旅行・団体旅行のキャンセルが減ってきている。また、全国旅行支援の効果もあり売上も伸びている。とはいえ、前年比では横ばいの状況で、新型コロナウイルス感染症発生前と比べれば６割の状況である。
,,○,通信会社（経営者）,お客様の様子,・これまで低迷していた放送サービスが、12月から１月のキャンペーン効果もあり徐々に加入者を増やしている。エンターテインメントサービスに掛ける費用の節約傾向にもブレーキが掛かり、新規の加入者が増えている。また、インターネットサービスは引き続き順調に契約者数を伸ばしており、放送と通信の同時加入者が増えている。低価格の放送サービスと中価格の通信サービスへのセット加入で節約している人が増えているのが特徴である。
,,○,観光名所（職員）,来客数の動き,・日本人の募集団体も人数が増えている。それに加えてインバウンドも増えている。今までは台湾が中心であったが、東南アジア系も増えている。予約時点で前年の実績数を上回る状況がここ１～２か月続いている。
,,○,その他サービス［自動車整備業］（経営者）,来客数の動き,・年末年始の客足やセールでの売上は好調であった。例年だと１月後半から低調になるが、今年は月末になっても販売量が落ちておらず、景気が良くなってきた感じがある。
,,○,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・新型コロナウイルス感染症の規制緩和の影響があり、前月、前年のいずれと比較しても来場組数が増加している。
,,□,商店街（代表者）,お客様の様子,・初詣などで外出する人が増え、人の流れは戻ってきたが、電気代や燃料費の高騰、商品値上げ等により、景気は横ばいになっている。
,,□,一般小売店［医薬品］（経営者）,販売量の動き,・３か月前と変わらない。販売量が少し減少しているが売上は変わっていない。来客数も前年比103.7％である。
,,□,一般小売店［酒］（経営者）,販売量の動き,・３連休以降の販売量が余り良くない。受験シーズンも始まり、新型コロナウイルス感染対策のため外出を控える傾向が強くなっている。特にファミリー向け以外の夜の飲食店は週末となると来客数がゼロという店もあるほどである。寒波の影響も大きく、今月は予想以上に厳しくなっている。
,,□,百貨店（売場担当）,販売量の動き,・夏のクリアランスセール期同様、プレセールは盛り上がらなかったが、本セールに入り売上が伸びている。セール中心というわけではなく、セール除外品や春の新作等定価品が動いていることも、夏の動向と同じである。
,,□,百貨店（催事担当）,来客数の動き,・11月、12月と来客数が減少し苦戦したものの、１月は回復基調になっている。３か月間でみると前年とほぼ同水準となっている。
,,□,百貨店（計画担当）,来客数の動き,・来客数の前年比での伸びが緩やかになってきた。値上げの影響で、買い控えもみられる。
,,□,スーパー（営業担当）,販売量の動き,・来客数は前年比100.0％を維持しているが、買上率は95.4％であり、買上点数も伸びない状況である。値上げ絡みで１品単価が105.7％と上昇したことで売上は前年を超えているが、販売点数が伸びない。客が購入に慎重になっている。
,,□,コンビニ（経営者）,来客数の動き,・新型コロナウイルス感染症の影響がまだあり、人の動きが余り良くない。
,,□,コンビニ（エリア担当）,来客数の動き,・天候要因により、本来であれば来客数が増加する立地が不調であるため、全体としては変わらない傾向にある。
,,□,コンビニ（エリア担当）,来客数の動き,・物価高、電気代高騰は、新型コロナウイルス感染症からの復活を妨げている。
,,□,コンビニ（店長）,お客様の様子,・常連客をみていると、会社の業種により、業績が良いところと厳しいところの格差が顕著になっている。総体的にいうと悪くはない状況である。
,,□,コンビニ（店長）,来客数の動き,・物価が上昇するなか、必要最小限の買物に抑えているようである。商品の動きが相変わらず悪い。
,,□,衣料品専門店（経営者）,お客様の様子,・私立高校の合格者が決定し、制服の採寸やかばん、靴等の販売に力を入れているが引渡しは３月になる。通常の売上は寒気の影響で不振である。
,,□,衣料品専門店（店長）,来客数の動き,・初売りに関しては前年並みであった。
,,□,衣料品専門店（店長）,お客様の様子,・来客数は徐々に増えてきているが、お買い得な商品を買う客が主であり、以前のように高単価商品を購入するまでは戻っていない状況である。
,,□,衣料品専門店（総務担当）,販売量の動き,・来客数、客単価は前年比ほぼ100％であるが、買上点数が落ちている。物価高騰に合わせて、ついで買いがなくなっており、必要な物しか購入していない。
,,□,家電量販店（店長）,販売量の動き,・寒くなり暖房商品などの売上は伸びてきている。ＡＶ商品などは年末年始の販売量は増えたが単価は上がっていない。冷蔵庫や洗濯機といった白物家電の売上は、年末辺りから前年比90％と悪くなっている。
,,□,乗用車販売店（従業員）,販売量の動き,・半導体不足の影響により、納期遅延や販売を停止している新車がまだまだ多い。
,,□,乗用車販売店（従業員）,販売量の動き,・相変わらず納期が不安定であり、収益が安定しない。
,,□,乗用車販売店（店長）,販売量の動き,・車両生産がまだ不安定であるため、新車登録、中古車登録共に前年比８割程度とかなり苦戦している。例年冬に多くなる板金修理が今年は大幅に少ないこともあり、収益状況も苦戦している。
,,□,その他専門店［酒］（経営者）,販売量の動き,・来月から値上げをする商品が多い影響で、今月は駆け込み需要が非常に目立っている。主にスーパーや量販店で多くの商品が動いている。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・年明けの動きがかなり鈍い。寒波の影響などもあり、総じて動きが鈍くなっている。また、前年から各メーカーの値上げラッシュが続いており、今年に入りほとんどの白衣メーカーも値上げしている。見積りを作成するのも大変である。前倒し的な受注も想定していたより少ない。
,,□,その他専門店［食品］（経営者）,来客数の動き,・ふだんの人の動きは回復している。しかし、あらゆるものの価格が上昇しており、専門店での買物を控えているようである。
,,□,その他専門店［靴］（従業員）,販売量の動き,・来客数が増えている店舗と増えていない店舗の差が大きい。原因をつかみきれていない。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・燃料油の販売量が前年比で大きく下回っている。新型コロナウイルスの感染対策の緩和により回復を期待していたが、販売量の増加にはつながっていない。
,,□,一般レストラン（経営者）,来客数の動き,・予約数、来客数共にかなり少なくなっている。ウィズコロナが進み、新型コロナウイルスの新規感染者数も落ち着いてきているが、飲み方や宴会のスタイルがやや変わってきた感じがある。
,,□,観光型ホテル（スタッフ）,来客数の動き,・新型コロナウイルスの新規感染者数は大分落ち着いてきたが、物価高で販売量が鈍化している。
,,□,観光型旅館（経営者）,来客数の動き,・全国旅行支援が再開したものの、盛り上がりとしては前年ほどではない。
,,□,旅行代理店（従業員）,販売量の動き,・国内旅行は全国旅行支援が１月より延長されたことで個人、団体共に伸びることを期待していたものの、割引額が低くなったこともあり、３か月前と比較しても横ばいの状況である。海外旅行は問合せが増加しているものの、まだ様子見で成約に至らないケースが散見され、国内旅行同様に３か月前と比較しても横ばいの状況である。
,,□,旅行代理店（従業員）,販売量の動き,・コロナ禍真っただ中の最悪の状況との比較ならば良いが、３か月前との比較では大きな変化はない。
,,□,通信会社（営業担当）,お客様の様子,・様々な業界や業種において、年度末のエネルギー価格や物価の上昇に対応するための節約や工夫をしていると耳にすることが多くなった。一部の上場企業を除き、景況感は３か月前と変わらず悪い。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化はみられない。
,,□,遊園地（経営者）,来客数の動き,・期間限定の営業であったが天候にも恵まれた。また、新型コロナウイルス感染症への意識も薄れているようで、前年を少し上回っている。
,,□,美容室（経営者）,単価の動き,・物価高の影響か、ヘッドスパなど追加のメニューを注文する人が減ってきている。
,,□,住宅販売会社（経営者）,販売量の動き,・建築条件付分譲地で受注を確保しているが、注文建築で受注までの時間が長い。
,,□,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は、ガス給湯器の交換工事が増えている。リフォームは、補助金制度対象の増改築と設備を改修する工事が増えている。
,,▲,商店街（代表者）,来客数の動き,・天候不順で人出が少ない。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・今年の初売り、成人式、小正月行事では新型コロナウイルス感染症発生前のような多くの人出があり、売上、来客数共に前年比100％となった。しかしその後、低温注意報が出てからは客が全く来なくなり、来客数は85％くらいに下がっている。
,,▲,一般小売店［医薬品］（経営者）,単価の動き,・来客数は横ばいだが単価が落ちている。需要は以前と変わらないが、物価の上昇により節約志向になっているようである。
,,▲,百貨店（経営者）,販売量の動き,・初売りは数年ぶりににぎわい、前年を大きく超える結果につながったが瞬間的なものであった。不要不急の買物を自粛する動きは年末から続いており、物価高騰の生活への影響が日増しに大きくなっている。
,,▲,スーパー（経営者）,単価の動き,・１月の平均１品単価は前年比６％近くまでアップしている。来客数は前年比５％減少、買上点数はそれ以上に減少し、大変厳しい売上推移となっている。買い控えが顕著になっており、消費は厳しい状況になっている。
,,▲,スーパー（店長）,販売量の動き,・メーカーやベンダの値上げが続いている影響で、商品単価をどうしても高くせざるを得ない。その結果、客の買上点数の減少が更に進んでいる。
,,▲,スーパー（店長）,販売量の動き,・今月に入り雪の影響が大分大きくなっており、来客数が減り、売上が落ちている。また、１品単価は上昇しているが買上点数は93.4％と大きく減少している。値上げの影響で全体的に消費が落ち込んでいる。
,,▲,スーパー（企画担当）,単価の動き,・加工食品を中心に値上げが相次いでいる。値上げ対応により、１品単価は上昇するが買上点数が下がってしまい、客単価は前年を割る店舗がほとんどである。
,,▲,スーパー（営業担当）,お客様の様子,・光熱費や物価の上昇、寒波の影響に加え、久しぶりの行動制限のない年末年始で支出の増加があり、節約志向が高まっている。まとめ買いもお買い得品の買い回りが顕著になっており、総菜、即食性の高い品が人気で、調味料や光熱費、原材料の節約になっている。
,,▲,コンビニ（経営者）,来客数の動き,・プレミアム付商品券のようなものがなくなった。大多数は給料だけで生活しており余分な金がなく、余分な買物もしなくなっている。３か月前と比べてかなり悪い。
,,▲,コンビニ（経営者）,お客様の様子,・売上前年比はアップしているが利益率が下がっている。
,,▲,衣料品専門店（店長）,お客様の様子,・電気料金の高騰で家計に影響が出ているため、買物に対しても買い控えが増えており、厳しい状況である。
,,▲,家電量販店（従業員）,販売量の動き,・物価高、輸送費コストの増加などで商品本体の値段が高騰している状況のなか、買い控えをする客が増えている。
,,▲,乗用車販売店（従業員）,お客様の様子,・初売りでの実績をみると、日程、天候共に来場に影響がない状況だったため、既納客は例年どおりの来場者数であったが、新規客は前年比80％に減少している。
,,▲,住関連専門店（経営者）,来客数の動き,・当店は小規模店であり初売りも行っていない。また、主な客が高齢者のため、寒さの影響が出ていることから、来客数が減少している。
,,▲,高級レストラン（スタッフ）,来客数の動き,・割引率もクーポン金額も下がったとはいえ、全国旅行支援は実施されている。それにもかかわらず来客数が伸びてこない。インパクトが弱いのではないか。
,,▲,一般レストラン（経営者）,来客数の動き,・来客数が減っているため、景気はやや悪い。しかし、今月は単価が高い商品が出ており、個人個人でみると景気の良しあしの格差があるようである。
,,▲,タクシー運転手,お客様の様子,・12月は忘年会を含めて動きが良かったが、１月は物価高により客の財布のひもが固くなっている。
