,,▲,スーパー（役員）,販売量の動き,・電気料金の引上げ、食料品の値上げに伴って、客の節約志向が強まっており、売上が前年を下回るようになってきた。
,,▲,スーパー（従業員）,来客数の動き,・コロナ禍が落ち着きをみせているにもかかわらず来客数の減少が続いている。値上げによって客単価が上昇しているものの、前年並みの売上が確保できない状況となっている。
,,▲,コンビニ（エリア担当）,単価の動き,・商品価格が高騰していることで売上は良い状態にあるが、販売量が顕著に減少していることから、消費の先細りを懸念している。
,,▲,コンビニ（店長）,お客様の様子,・値上げの影響で客が低価格商材に流れる傾向がみられ、新商品であっても単価の高い商材の売れ方が鈍くなっている。
,,▲,乗用車販売店（従業員）,販売量の動き,・部品などの入荷遅れが生じており、それに伴って車の製造が後ろ倒しになっている。販売量も２か月前や３か月前と比べると落ち込んでいる。
,,▲,その他専門店［ガソリンスタンド］（経営者）,販売量の動き,・石油製品価格の高止まりに加えて、電力料金やガス料金が引き上げられていることで、客の節約志向が強まっている。
,,▲,旅行代理店（従業員）,来客数の動き,・３年ぶりに行動制限のない冬となったことで、恒例のイベントを目的とした観光客などによる航空機利用が増加したものの、全体的にみると、全国旅行支援による国内旅行需要喚起策が一巡しており、閑散期を迎えている。一方、インバウンドによるニセコなどへの冬季スポーツ需要はようやく回復してきた。
,,▲,通信会社（企画担当）,競争相手の様子,・他社からの通信契約の乗換えはある程度獲得できているものの、新規客の獲得においては競合他社が強く、競り負けている。
,,▲,美容室（経営者）,来客数の動き,・例年２月は売上、来客数共に多少の落ち込みがみられる月であるが、今年は特に来客数の落ち込みが目立っている。来客数は前年と比べて10％程度減少している。
,,▲,美容室（経営者）,お客様の様子,・物価高騰の影響で客の使う金額が増えているため、景気はやや悪くなっている。
,,▲,住宅販売会社（経営者）,単価の動き,・ウッドショックの影響が落ち着きつつあり、木材の単価も徐々に下がっているものの、全体の建築コストは余り下がっていない。金利が上昇する動きがみられることもあって、住宅が余り建っていないこともマイナスである。
,,×,商店街（代表者）,来客数の動き,・地元百貨店の閉店から約１か月が過ぎ、周辺の区域の来街者が激減した。また、商店街区域内のバス乗降客数も目に見えて減った。特に高齢者の買物客が減少しているのが目立つ。新型コロナウイルス感染症への対策としての行動制限が緩和されつつあるとはいえ、当区域では来街者の減少傾向が続いている。
,,×,乗用車販売店（従業員）,お客様の様子,・新車を購入するのではなく、今の車を乗り続けるという客が増えている。また、近隣の百貨店の閉店報道などもあり、総じて景気は下向いている。
,,×,スナック（経営者）,来客数の動き,・少しは景気が良くなることを期待していたが、２月になっても良くはならなかった。
,,×,タクシー運転手,販売量の動き,・新型コロナウイルス感染症発生前と比較すると８割の売上にとどまるなど、停滞している。昼間、夜間共に売上の伸び悩みが続いている。外出、外食を控える傾向はライフスタイルの変化が大きく影響している。
"企業
動向
関連

(北海道)",,◎,－,－,－
,,○,建設業（役員）,受注量や販売量の動き,・年度末を控えて受注工事の多くが完工を迎えている。悪天候の影響を受けることが少なく、工事の進捗が順調だったことに加えて、追加工事による変更契約もプラスとなり、計画を大きく上回る完工高と利益を確保できている。
,,○,通信業（営業担当）,取引先の様子,・観光客の増加、イベントの再開などにより、周囲の取引先に活気が戻っており、道内の景況感の盛り上がりを肌で感じる。
,,○,その他サービス業［建設機械レンタル］（総務担当）,受注量や販売量の動き,・売上を前年と比較すると、１月はほぼ前年並み、２月は微増となっていることから、景気はやや良くなっている。
,,○,その他サービス業［建設機械リース］（営業担当）,競争相手の様子,・資材価格の高騰など、不透明な部分が多く、業界全体としては判断が難しいところではあるものの、インバウンドの回復などもあって景気はやや良くなっている。競合先も業績を回復しつつある。
,,□,輸送業（従業員）,取引先の様子,・売上について前年と比較すると、前年並み若しくは減少している。
,,□,輸送業（支店長）,受注量や販売量の動き,・客の多くがメーカー系で取扱品目も多種にわたるが、一次素材品関連において受注量に大きな変化があるような情報が今のところない。
,,□,金融業（従業員）,取引先の様子,・３年ぶりに開催した冬のイベントの効果もあって、来道客、インバウンドが増加するなど、観光関連業種の回復傾向が続いている。一方、コロナ禍で離れた就業者の回復が遅れており、人手不足によりフル稼働での事業活動が難しい状況も散見される。
,,□,司法書士,取引先の様子,・新型コロナウイルス感染症への対策としての行動制限もなく、夜の街にもにぎわいが戻っている。外国人観光客の声を聞く機会も増えてきた。一方、前年からの物価上昇に歯止めが掛からず、不要不急な物の買い控えもあり、景気が良くなったとの感じはない。不動産に対する投資も金利が上昇するとの予測があることで停滞気味である。
,,▲,食料品製造業（従業員）,取引先の様子,・鳥インフルエンザの影響で鶏卵の供給制限が生じており、必要量を製造できない状況となっている。
,,▲,建設業（従業員）,受注量や販売量の動き,・前年から設計の業務量の少なさを感じていたが、周囲のゼネコンからも業務量の少なさを聞く機会が増えている。建設業務の業務量の落ち込みは設計から工事へと段階が移り始めており、北海道における建設業界の経済縮小が確実に進んでいる。
,,▲,輸送業（営業担当）,受注量や販売量の動き,・例年２月は物流の動きが鈍くなる時期である。倉庫関連ではバター、粉乳の出庫が進んでいるが、依然として高い保管水準となっている。一方、本州内での雑貨のトレーラー輸送は堅調だが、本州向けの荷物は生産抑制が続いている生乳、合板が低調である。３月もこうした傾向が続くとみられる。
,,▲,司法書士,取引先の様子,・建設業の主要取引先における受注量はおおむね例年どおりであるものの、燃料費の引上げ、為替相場の影響による輸入資材や原材料の価格高騰などがみられることで建築単価が上昇しており、販売価格も引き上げざるを得ない状況にある。価格が上がると売却までの時間が掛かることになり、資金調達などにも影響するため、悪循環が続くことになる。
,,×,農林水産業（経営者）,受注量や販売量の動き,・例年２月は端境期である。11～12月にかけては繁忙期であるため、３か月前と比べると景気は悪い。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・３か月前と比べると、売上が２割強減っている。前年と比べても若干ではあるが落ち込んでいる。
,,×,食料品製造業（従業員）,受注量や販売量の動き,・２月の販売量は前年比マイナス30％であり、３か月前の11月の販売量は前年比マイナス４％であったことから、景気は悪くなっている。
"雇用
関連

(北海道)",,◎,－,－,－
,,○,人材派遣会社（社員）,求人数の動き,・求人数は増加傾向にある。２月の獲得求人数は３か月前と比べると２割増加している。ＩＴ人材へのニーズは引き続き高く推移しており、営業、管理系の求人も増えている。コロナ禍での退職者を補充するニーズも引き続きみられるほか、堅調な業績を見据えて人材の採用を増やす企業も増えている。
,,○,求人情報誌製作会社（編集者）,求人数の動き,・ほとんどの業界において、新型コロナウイルス感染症発生前の求人件数に戻ってきた。これまで堅調であった観光業、小売業だけでなく、飲食店や娯楽業の採用活動も活発になってきた。ただ、採用が追い付かない状態が続いていることから、今後、人手不足が深刻になることも懸念される。また、少しでも条件の良い企業に移りたいのか、転職者が増加している。
,,○,職業安定所（職員）,求職者数の動き,・１月の新規求職者数は前年から6.9％の増加と２か月連続の増加となったものの、有効求職者数は６か月連続で減少している。新規求人数は引き続き業況堅調な企業を中心に求人が出ており、前年から15.4％の増加と引き続き高水準で推移している。
,,○,職業安定所（職員）,求人数の動き,・当地における１月の有効求人倍率は0.96倍であり、３か月前との比較では0.03ポイント下回ったものの、引き続き堅調に推移している。
,,○,学校［大学］（就職担当）,求人数の動き,・本学において２月20日から2024年新卒者の就活が始まっており、企業の採用意欲はおおむね例年と同様である。ただ、飲食、ホテル、旅行などは学生がコロナ禍の状況をみてきたため、避ける傾向が強く、これらの業界の発信力によって学生の動きが変わることになる。
,,□,求人情報誌製作会社（編集者）,求職者数の動き,・業種、職種により求職者のエントリー数に大きなばらつきがみられる。また、規模の小さな企業やサービス業では、応募数の減少が顕著であり、人材確保の厳しさが増している。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・宿泊業や飲食業、小売など、観光分野の求人が増加傾向にあるものの、物価高などの影響もあって、全体的な景気が上向くところまでは至っていない。
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人広告について、運輸業、一次産業、観光産業からの申込が増えている。一方、介護福祉業界においては求人広告の出し控えがみられる。
,,▲,職業安定所（職員）,それ以外,・物価上昇に賃金の引上げが追い付いていない状況が引き続きみられる。
,,×,－,－,－
,,,,,
　２．東北（地域別調査機関：公益財団法人東北活性化研究センター）,,,,,
,,,,,（－：回答が存在しない、＊：主だった回答等が存在しない）
分野,,景気の現状判断,業種・職種,判断の理由,追加説明及び具体的状況の説明
"家計
動向
関連

(東北)",,◎,その他専門店［靴］（従業員）,販売量の動き,・地域のプレミアム付商品券の期限が２月だったことで、駆け込み需要が多くなっている。また、寒波襲来で冬物商材の動きが活発になっている。
,,○,商店街（代表者）,来客数の動き,・百貨店などで、外国人を始め高級ブランド品を購入する人が増えている。
,,○,一般小売店［酒］（経営者）,販売量の動き,・全国旅行支援のクーポンを使う客が来ている。
,,○,百貨店（経営者）,お客様の様子,・物価高などの影響を懸念したが、新型コロナウイルスの新規感染者数の減少とともに週末の来客数が増えてきている。特に県外からの客が増加している。店頭でも客の表情や会話から、積極的な購買動向が見て取れる。
,,○,百貨店（売場担当）,お客様の様子,・各種行事、ビジネス関連共に好調に推移している。特にマザーニーズが回復している。
,,○,百貨店（催事担当）,来客数の動き,・新型コロナウイルスの新規感染者数が落ち着いてきていることに加え、集客催事効果もあり、特に前半の来客数の伸びが顕著で、売上も比例して順調に推移している。
,,○,コンビニ（経営者）,来客数の動き,・来客数が前年比20％増加と回復傾向にあり、それにつれて売上も増加している。行動制限の緩和と全国旅行支援が要因とみている。
,,○,衣料品専門店（経営者）,お客様の様子,・前月同様高額品が好調で、買上客数、客単価を伸ばしている。
,,○,衣料品専門店（店長）,来客数の動き,・お悔やみの参列や出張の機会が増え、礼服やスーツを久々に着てみたらサイズが変わっていたなどの理由で、一般の客が増えており、景気が上向いている。
,,○,家電量販店（店長）,販売量の動き,・県が省エネ家電の買換え支援策を実施している。その効果で少し客が高額商品を買うようになっている。また、新型コロナウイルスの感染状況が落ち着いてきていることや、客が物価高にやや慣れてきていることから、買い控えから通常モードに変わりつつあるようである。
,,○,家電量販店（従業員）,販売量の動き,・販売量も少しずつ上昇傾向にあるが、それ以上に単価が上がってきている。
,,○,乗用車販売店（店長）,販売量の動き,・メーカーの車両生産ペースが上がってきている。前月は前年比92％、当月は前年同数まで回復する見通しが立っている。新車納車が進むにつれ、中古車の在庫確保も期待できる。
,,○,住関連専門店（経営者）,来客数の動き,・今月は口コミで来た客とリピーターが多く、売上の増加につながった。しかし、一見客が少なかったため大幅な増加には至っていない。
,,○,その他小売［ショッピングセンター］（統括）,お客様の様子,・新型コロナウイルスの感染状況も落ち着いてきた。暖かくなり、春物を中心に客の購買意欲も出てきている。
,,○,高級レストラン（スタッフ）,来客数の動き,・国内外からの旅行者も徐々に増えたことで、来客数が増加している。新型コロナウイルス感染症を余り気にしない雰囲気が出てきた。
,,○,高級レストラン（支配人）,お客様の様子,・様々な会合が多くなっている。
,,○,観光型ホテル（スタッフ）,来客数の動き,・新型コロナウイルス感染症対策が緩和され、旅行への意識が高くなっている。
,,○,旅行代理店（従業員）,販売量の動き,・新型コロナウイルスの新規感染者数の減少傾向と５類への移行決定のニュースを背景に、全国旅行支援が後押しをする形で国内旅行の販売量が増えている。また、訪日旅行も３か月前と比べ増加傾向にある。一方で海外旅行に関しては、2018年度に就航していた路線が復活していないことや、ウクライナ情勢による燃油サーチャージの高騰、リスク不安等があり、販売が伸びていない。
,,○,通信会社（営業担当）,販売量の動き,・物価の上昇が続いているが、各企業の売上のダメージは軽微にとどまっていて利益もプラス方向になっている。
,,○,観光名所（職員）,来客数の動き,・来客数は前年比300％と好調である。ただし、新型コロナウイルス感染症発生前の2019年と比べるとやっと半分まで戻ってきたところである。客は買物もよくしている。
,,○,遊園地（経営者）,それ以外,・今月は休園しているが、団体の予約状況は問合せを含めて、前年より増加している。新型コロナウイルス５類感染症への移行に期待しているとみられる。
,,○,競艇場（職員）,単価の動き,・来客数は思うほど伸びていないが、高額利用客の来場により客単価が上がっている。
,,○,その他サービス［自動車整備業］（経営者）,販売量の動き,・人流が回復し、催事も集客も好調である。客の表情も年末年始とは全く違い、販売金額、件数、数量のいずれも完全に戻ってきている。
,,○,その他住宅［リフォーム］（従業員）,販売量の動き,・住宅設備機器は、ガス給湯器の交換工事が大きく増えている。リフォームは、補助金制度対象の増改築や設備を改修する工事と塗装工事が増えている。
,,□,商店街（代表者）,お客様の様子,・新型コロナウイルスの新規感染者数はピークアウトし、飲食店を中心に人出は戻りつつあるが、冬場の電気・ガス等の価格高騰による家計費負担の増加で景気は小康状態である。
,,□,一般小売店［医薬品］（経営者）,それ以外,・今年は例年と違い、２月上旬に雪が多く降ったり夜には低温注意報が出たりしたため、夜の客足が途絶えた。そのため売上は伸びず、来客数、売上共に３か月前とほとんど変わっていない。
,,□,一般小売店［酒］（経営者）,販売量の動き,・観光施設への販売量は前月よりも上昇したが、飲食店への販売量は増えている実感がない。新型コロナウイルス感染症の影響もあり、外食は家族で行くものという概念が定着してしまっている。家族での外食は食事をしてもアルコールは頼まない傾向が強い。
,,□,一般小売店［医薬品］（経営者）,来客数の動き,・平年と比べて来客数が確実に落ちていて、客単価が変わらない分、売上も落ちている。このような傾向がここ数か月続いている。
,,□,百貨店（計画担当）,お客様の様子,・来客数は前年比でプラス傾向だが、客単価が前年比でマイナス傾向にある。食品は前年比でマイナス傾向にあるが、ブランドや高額品は前年比でプラスとなっている。
,,□,スーパー（営業担当）,お客様の様子,・商品価格の値上げにより１品単価が上がり、結果的に売上は前年を超えている。しかし、来客数と買上点数は前年割れとなっている。客の購買は生活防衛、無駄な買物は控える傾向にある。
,,□,スーパー（営業担当）,お客様の様子,・物価の上昇に加え、原材料不足や鳥インフルエンザなどの影響もあり、生鮮食品の買い控えが更に進んでいる。客は特売品や販促に集中することから、価格競争が激しくなり、利益が取れない環境になりつつある。消費量の多いサバ缶などの入荷が滞るなど、商品調達の不安も大きくなりつつある。
,,□,スーパー（商品担当）,販売量の動き,・１人当たりの平均買上点数が減少していることで、客単価が低下傾向にある。
,,□,コンビニ（経営者）,単価の動き,・天候の回復とともに除排雪を業務の主とする土建関係の動きが鈍くなっており、結果として販売量が低下している。販売量の前年割れは今年度初である。一方、人流は活発化しているようで、来客数は改善傾向にある。
,,□,コンビニ（経営者）,来客数の動き,・人の動きは出てきているようだが、来客数は増えていない。
,,□,コンビニ（エリア担当）,来客数の動き,・天候要因、立地による格差はあるが、全体的に状況は変わっていない。
,,□,コンビニ（エリア担当）,お客様の様子,・燃料費や電気・ガス料金等公共料金の値上げ幅が大きすぎる。売上が改善しても経費の増加が著しく、利益は減少している。景気が改善している感じはない。
,,□,コンビニ（店長）,販売量の動き,・購買力の低下がうかがえる状況は変わらない。
,,□,衣料品専門店（経営者）,販売量の動き,・仕入価格の上昇で売値も上げざるを得ない状況になり、客先との交渉にも大変な労力を払っている。様子見の客も多いなかで、一企業の作業服の受注で予算は達成したが見通しは暗い。
,,□,衣料品専門店（店長）,お客様の様子,・お買い得商品に対するレスポンスは良いが、新規商品や高単価商品を求める客は減少している。
,,□,衣料品専門店（総務担当）,単価の動き,・来客数は前年よりも増加しているが、客単価は低下している。
,,□,乗用車販売店（従業員）,販売量の動き,・販売量は前年末から前年比80％で推移しており、大きな変化がない。
,,□,乗用車販売店（従業員）,販売量の動き,・若干、長納期が解消されつつあるが、納期が安定するには程遠い。
,,□,その他専門店［白衣・ユニフォーム］（経営者）,販売量の動き,・観光客が戻り始めている実感はある。しかし、関連する企業が制服に金を回すようになるには、まだ時間が掛かりそうである。２月の売上は非常に厳しい。
,,□,その他専門店［ガソリンスタンド］（営業担当）,販売量の動き,・新型コロナウイルス感染対策の緩和により、販売量は前年割れから前年同水準に近づいている。しかし、前年実績値は新型コロナウイルス感染症の影響を受けた値であり、良くなっているとはいえない。
,,□,高級レストラン（経営者）,お客様の様子,・新型コロナウイルス感染症の影響からは回復しているが、景気は余り良くない。
,,□,一般レストラン（経営者）,来客数の動き,・新型コロナウイルスの感染状況が落ち着いてきたことで、客の雰囲気が少し良くなっている反面、物価の上昇により客の財布のひもは固くなっていて、相殺されている。なかなか順調な回復とはいかない。
,,□,一般レストラン（経営者）,お客様の様子,・コロナ禍が落ち着いてきたが、会社関係などの宴会のスタイルが変わったようであり、少人数での宴会や個人客の来店が続いている。全体的にはまだ新型コロナウイルス感染症発生前には戻っていない。
,,□,一般レストラン（経営者）,来客数の動き,・物価高騰の影響で個人客の動きはまだ少ないが、新型コロナウイルス５類感染症への移行決定により、法人関係や地域の会合が増えており、小規模ではあるが会食の予約が入ってきている。
,,□,観光型ホテル（スタッフ）,販売量の動き,・物価高の影響なのか売店の売上が伸びない。
,,□,旅行代理店（従業員）,販売量の動き,・３月13日からはマスク着用が個人の判断に委ねられることになり、その後の出発日を選択する人が増加しているため、今月の販売状況は３か月前と比較してもさほど変わらない状況である。
,,□,旅行代理店（従業員）,販売量の動き,・全国旅行支援により３月31日までの動きは活発であるが、４月以降の動きが鈍い。
,,□,通信会社（経営者）,お客様の様子,・生活に直結する身の回りの物価高の影響が少しずつ現れてきており、放送サービスの新規加入者が急激に減っている。電気代や灯油代が高騰しており、今年は特に厳しい低温が続いていることから暖房費の負担が更に大きくなっている。娯楽への出費は厳しさを増している。
,,□,通信会社（営業担当）,お客様の様子,・景況感が悪いといわれるなかで、経費削減の努力により景気は安定している。
,,□,通信会社（営業担当）,お客様の様子,・客の設備投資意欲に変化がみられない。
,,□,通信会社（社会貢献担当）,単価の動き,・来客数が増えているため販売量は伸びているが、単価が下がっている。
,,□,美容室（経営者）,お客様の様子,・２月は寒いためイベントも余り行われないことから、客の出足が悪くなっている。
,,□,住宅販売会社（経営者）,販売量の動き,・建築全体の年度内目標値はほぼ達成しているが、一般建築が主で住宅の比率が低い。
,,□,その他住宅［住宅展示場運営会社］（従業員）,来客数の動き,・成約棟数は減少しているが、来場組数は年明けから増加傾向にあり、今年度の１か月平均を超えた結果で推移している。
,,▲,商店街（代表者）,それ以外,・価格の見直しにより利益が少なくなっている。
,,▲,一般小売店［医薬品］（経営者）,来客数の動き,・業種的に余り景気の上がり下がりはないが、新型コロナウイルスの感染状況が落ち着いたことで、その分の来客数は減っている。
,,▲,スーパー（経営者）,単価の動き,・２月は平均１品単価、来客数、買上点数のいずれも前年比で前月同様の推移になっている。大変厳しい消費状況が続いている。
,,▲,スーパー（店長）,販売量の動き,・電気、ガスなどの光熱費が上昇し、家計における食費が減っているのではないかとみている。
,,▲,コンビニ（経営者）,来客数の動き,・新型コロナウイルスの新規感染者数も大分収まって、人の流れも良くなり来客数が増えるとみていたが、２月は商品の値上がりもあり悪くなっている。
,,▲,コンビニ（経営者）,お客様の様子,・物価の上昇や電気代高騰のためか、来客数、客単価が減少傾向になっている。
,,▲,コンビニ（店長）,単価の動き,・前月までとは打って変わって客単価が下がり始めており、その代わりに来客数が増えている。必要な分を必要なだけ、その都度買いに来るという傾向になっている。
,,▲,衣料品専門店（店長）,単価の動き,・入学商戦は前年よりも来客数が増加しているが、前倒しで来店している感じがある。前年と比べて購入は必要最低限とする客が多く、単価は低下している。
,,▲,乗用車販売店（従業員）,販売量の動き,・販売中止になっている車の再開のめどが立っておらず、依然注文が取れない状況が続いている。
,,▲,その他専門店［酒］（経営者）,お客様の様子,・２月からの値上げもあるせいか、値上がり前に出荷した在庫品を買い求める傾向があり、商品は動いている。値上げされた商品の動きに関しては何ともいえない状況である。
,,▲,一般レストラン（経営者）,来客数の動き,・今月は全体的に良くない日が多い。元々２月は余り良い時期ではないが、予約が週末に集中しており、更にキャンセルも多くなっている。
,,▲,観光型旅館（経営者）,来客数の動き,・全国旅行支援の割引率が下がったせいか、盛り上がりとしては少し弱くなっている。
,,▲,タクシー運転手,競争相手の様子,・客は乗車距離を少しでも短くしようとしている。
,,▲,通信会社（営業担当）,お客様の様子,・客からはコスト削減の話ばかりである。
